N	2gram	Vygotskiy_	Vvedenie
122	на почве	3	5
123	а потому	5	5
124	смотреть на	1	5
125	этого понятия	1	5
126	уже в	3	5
127	с этой	8	5
128	хотя и	3	5
129	науки и	1	5
130	что и	27	5
131	в виду	6	5
132	другой стороны	7	5
133	с их	1	5
134	в них	4	5
135	но с	1	5
136	в первом	1	5
137	дело в	2	5
138	что не	2	5
139	имеет дело	2	5
140	не есть	4	5
141	что он	17	5
142	приходим к	1	5
143	что иное	2	5
144	одно из	2	5
145	по своему	2	5
146	данном случае	1	5
147	во всяком	9	5
148	как уже	1	5
149	так что	8	5
150	и тем	5	5
151	а не	18	5
152	дело не	1	5
153	в различных	1	5
154	на основании	7	5
155	не что	2	5
156	и т.д	1	5
157	т п	24	5
158	быть в	2	5
159	а как	2	5
160	независимо от	3	5
161	она есть	2	5
162	в целом	8	5
163	как это	8	5
164	есть не	6	5
165	всяком случае	7	5
166	в особенности	3	4
167	ответ на	2	4
168	в более	1	4
169	в центре	1	4
170	в прямом	1	4
171	языке и	1	4
172	только что	3	4
173	здесь нет	1	4
174	этот процесс	1	4
175	с одной	6	4
176	тогда когда	7	4
177	любовь к	1	4
178	об искусстве	2	4
179	с точки	12	4
180	этом отношении	7	4
181	о чем	2	4
182	как раз	4	4
183	в результате	4	4
184	в себе	6	4
185	видит в	1	4
186	должен был	1	4
187	но все	1	4
188	из двух	1	4
189	в одном	4	4
190	в котором	5	4
191	заключается в	15	4
192	и ее	4	4
193	но ведь	1	4
194	что могло	1	4
195	как она	4	4
196	в своей	6	4
197	научного исследования	1	4
198	конфликт между	1	4
199	речь в	1	4
200	сравнению с	3	4
201	в чем	5	4
202	должен быть	2	4
203	к тому	8	4
204	по крайней	1	4
205	чтобы понять	4	4
206	еще не	2	4
207	однако не	1	4
208	не имеет	3	4
209	времени и	2	4
210	в каждом	5	4
211	еще и	1	4
212	как о	1	4
213	и заключается	4	4
214	относящихся к	1	4
215	одной стороны	7	4
216	по сравнению	3	4
217	это только	4	4
218	связана с	1	4
219	взгляда на	1	4
220	мы имеем	7	4
221	не вполне	1	4
222	так называемых	1	4
223	и изучение	1	4
224	отличие от	6	4
225	в и	1	4
226	в отличие	4	4
227	крайней мере	1	4
228	можно сказать	2	4
229	той же	9	4
230	одной из	1	4
231	в области	12	4
232	только с	2	4
233	и для	9	4
234	и обратно	1	4
235	большей мере	1	4
236	само по	8	4
237	из них	4	4
238	прямом смысле	1	4
239	всего того	1	3
240	своего рода	1	3
241	истории литературы	1	3
242	и к	5	3
243	в свое	1	3
244	с этим	7	3
245	собственном смысле	3	3
246	что с	5	3
247	разбираться в	1	3
248	и здесь	3	3
249	и на	6	3
250	как такового	1	3
251	этой области	4	3
252	того как	5	3
253	зависит от	2	3
254	и вот	5	3
255	на том	2	3
256	такого рода	1	3
257	обе эти	1	3
258	понятно что	3	3
259	при этом	28	3
260	что это	12	3
261	в основании	1	3
262	в сущности	15	3
263	говорит о	4	3
264	из которых	5	3
265	не как	3	3
266	в принципе	1	3
267	но что	3	3
268	в отношении	3	3
269	в этих	6	3
270	двух наук	1	3
271	чем в	2	3
272	связи с	2	3
273	материал для	4	3
274	с чисто	1	3
275	если бы	10	3
276	науки об	1	3
277	и сам	3	3
278	а также	1	3
279	в силу	4	3
280	в очень	2	3
281	мы говорим	2	3
282	во внимание	4	3
283	взгляде на	1	3
284	том виде	2	3
285	за собой	1	3
286	науку и	1	3
287	история и	1	3
288	в конце	6	3
289	вообще не	1	3
290	сама по	2	3
291	относящиеся к	1	3
292	и науки	1	3
293	как история	2	3
294	в собственном	4	3
295	одновременно и	1	3
296	как в	17	3
297	другое дело	1	3
298	между ними	2	3
299	зависимости от	7	3
300	в известном	2	3
301	в каком	3	3
302	есть еще	1	3
303	с понятием	2	3
304	свое время	1	3
305	русский язык	1	3
306	и того	1	3
307	в конечном	6	3
308	науки но	1	3
309	чем же	2	3
310	бы и	5	3
311	от себя	4	3
312	и других	4	3
313	все эти	7	3
314	то это	3	3
315	и есть	5	3
316	что даже	3	3
317	на этом	3	3
318	свое выражение	1	3
319	стороны и	3	3
320	духовной жизни	1	3
321	своей природе	1	3
322	что же	4	3
323	в значительной	1	3
324	же как	8	3
325	так чтобы	1	3
326	в другом	1	3
327	совсем не	3	3
328	этой работы	1	3
329	в ней	3	3
330	вот почему	1	3
331	или же	2	3
332	и тогда	3	3
333	и уже	2	3
334	в слове	3	3
335	в частности	6	3
336	об отношении	1	3
337	со всей	1	3
338	только на	7	3
339	исследования и	4	3
340	в изучении	2	3
341	или иных	2	3
342	может служить	3	3
343	в этой	5	3
344	же самое	8	3
345	не следует	1	3
346	специальных наук	1	3
347	того же	3	3
348	как оно	2	3
349	от того	6	3
350	так же	29	3
351	при помощи	27	3
352	или как	2	3
353	и наоборот	2	3
354	этому поводу	3	3
355	идет речь	1	3
356	от другой	1	3
357	и той	5	3
358	отношение к	3	3
359	вообще и	2	3
360	известном смысле	1	3
361	однако в	2	3
362	литературное произведение	1	3
363	наряду с	3	3
364	на нее	1	3
365	что может	1	3
366	до конца	9	3
367	в своем	3	3
368	может оказаться	1	3
369	по этому	3	3
370	в зависимости	6	3
371	и вообще	3	3
372	что она	11	3
373	одна из	5	3
374	как будто	10	3
375	он сам	1	3
376	к этому	5	3
377	тех или	2	3
378	нуждается в	3	3
379	для этого	1	3
380	что уже	1	3
381	в известной	1	3
382	понять что	1	3
383	что сказано	1	3
384	мы видели	2	3
385	гораздо более	2	3
386	к нему	3	3
387	никогда не	13	3
388	или иным	2	2
389	наукой и	1	2
390	во всем	5	2
391	так и	6	2
392	д все	1	2
393	должна была	3	2
394	и другие	5	2
395	что они	7	2
396	философии и	2	2
397	во втором	1	2
398	что оно	4	2
399	после того	2	2
400	и сейчас	4	2
401	первом случае	1	2
402	собой в	1	2
403	от действительности	1	2
404	должна быть	3	2
405	мы не	15	2
406	того не	2	2
407	иметь дело	4	2
408	время в	2	2
409	нам не	1	2
410	и должно	1	2
411	момента в	1	2
412	и далее	2	2
413	смысле и	2	2
414	несмотря на	8	2
415	к действительности	1	2
416	из того	2	2
417	прийти к	1	2
418	учение о	1	2
419	о них	1	2
420	следует что	1	2
421	в соответствующих	2	2
422	и был	1	2
423	он и	1	2
424	и из	7	2
425	мысли и	2	2
426	сам по	4	2
427	труда и	1	2
428	нашего времени	1	2
429	а затем	1	2
430	и историю	1	2
431	него в	2	2
432	понятия в	1	2
433	для объяснения	3	2
434	как говорят	1	2
435	не столько	1	2
436	критики и	3	2
437	у нас	4	2
438	самое что	2	2
439	целом ряде	2	2
440	все равно	1	2
441	лежит в	2	2
442	такого же	1	2
443	говорит он	3	2
444	этих понятий	1	2
445	в таких	2	2
446	в своих	12	2
447	не было	5	2
448	стоит в	1	2
449	этой точки	7	2
450	а во-вторых	1	2
451	есть лишь	1	2
452	ее от	4	2
453	и с	5	2
454	без остатка	3	2
455	наших дней	1	2
456	каким образом	3	2
457	будто бы	2	2
458	которое в	2	2
459	значение в	2	2
460	виде в	1	2
461	это есть	6	2
462	по существу	6	2
463	с теми	2	2
464	как увидим	1	2
465	как явление	1	2
466	с конца	2	2
467	жизни и	5	2
468	том или	1	2
469	например в	5	2
470	до наших	1	2
471	тому что	7	2
472	случае не	2	2
473	и без	3	2
474	и творчества	1	2
475	к таким	1	2
476	в связи	3	2
477	целое и	1	2
478	подобно тому	7	2
479	в соответствии	1	2
480	существует между	1	2
481	выражение в	1	2
482	и так	7	2
483	есть только	7	2
484	том смысле	1	2
485	следовательно и	1	2
486	языка на	1	2
487	к своему	2	2
488	и при	3	2
489	или ином	1	2
490	и со	1	2
491	к какому	1	2
492	тем или	2	2
493	по тем	1	2
494	об особом	1	2
495	не до	1	2
496	же касается	1	2
497	себе и	2	2
498	в каждой	1	2
499	как только	3	2
500	могло бы	5	2
501	искусство и	5	2
502	не иначе	1	2
503	служить источником	1	2
504	и те	5	2
505	казалось бы	4	2
506	которые были	1	2
507	как сказано	1	2
508	во всех	4	2
509	этих двух	4	2
510	и чем	1	2
511	сам же	1	2
512	и потому	2	2
513	которые не	3	2
514	материалов и	1	2
515	но как	4	2
516	которая существует	1	2
517	мы можем	6	2
518	а с	2	2
519	не существует	4	2
520	принять во	2	2
521	а если	1	2
522	не могли	4	2
523	бы с	1	2
524	на задний	1	2
525	что мы	9	2
526	когда мы	4	2
527	это понятие	1	2
528	самое же	3	2
529	что каждая	2	2
530	само собой	1	2
531	ничего не	4	2
532	материалом и	1	2
533	в языке	3	2
534	в свою	3	2
535	задний план	1	2
536	тому как	10	2
537	в разной	1	2
538	с научной	1	2
539	по самой	3	2
540	из его	4	2
541	значительной мере	1	2
542	более общего	1	2
543	у них	2	2
544	еще раз	1	2
545	мы должны	4	2
546	уже было	1	2
547	из которой	2	2
548	для нее	1	2
549	что если	7	2
550	именно на	1	2
551	увидим что	3	2
552	если же	3	2
553	своей целью	1	2
554	отношении к	3	2
555	речь идет	4	2
556	хотя в	1	2
557	точно так	6	2
558	в тех	2	2
559	от других	3	2
560	а между	1	2
561	языка так	1	2
562	и до	2	2
563	это однако	1	2
564	тогда как	1	2
565	это может	2	2
566	литературы и	1	2
567	свою очередь	3	2
568	она была	1	2
569	не бывает	1	2
570	как будет	1	2
571	состоит в	5	2
572	таким путем	6	2
573	одной и	6	2
574	проблемы и	1	2
575	искусства и	24	2
576	что здесь	2	2
577	как искусство	1	2
578	одно и	1	2
579	соответствии с	1	2
580	если это	2	2
581	самой своей	1	2
582	что следовательно	3	2
583	к числу	3	2
584	мы называем	1	2
585	но вместе	1	2
586	не похожи	1	2
587	и др	1	2
588	в достаточной	1	2
589	значение и	3	2
590	должно быть	2	2
591	одного и	2	2
592	произведения и	2	2
593	в основу	3	2
594	в известных	3	2
595	все время	6	2
596	том же	4	2
597	словами или	1	2
598	иной раз	1	2
599	с помощью	1	2
600	чаще всего	1	2
601	что чем	1	2
602	что именно	4	2
603	на то	17	2
604	только после	1	2
605	его к	2	2
606	другие с	1	2
607	же это	1	2
608	это в	4	2
609	на котором	2	2
610	быть названы	1	2
611	этого слова	5	2
612	но это	3	2
613	конце концов	6	2
614	которого мы	2	2
615	так называемое	1	2
616	на тему	2	2
617	бы в	3	2
618	имеет свою	1	2
619	и совершенно	7	2
620	только о	3	2
621	деятельности и	1	2
622	не к	2	2
623	сомнений в	1	2
624	можно только	1	2
625	наук стоит	1	1
626	предметом научного	2	1
627	ничего иного	1	1
628	самоцель а	1	1
629	сказано не	1	1
630	от изучения	1	1
631	материал в	1	1
632	что было	1	1
633	все в	2	1
634	были бы	2	1
635	иначе говоря	6	1
636	служить материалом	1	1
637	в распоряжении	1	1
638	было на	1	1
639	то в	2	1
640	считать не	1	1
641	от простого	2	1
642	не мешает	1	1
643	помощи разных	2	1
644	сказывается в	1	1
645	помощи литературных	1	1
646	только тогда	8	1
647	утверждать что	9	1
648	не соглашаться	1	1
649	связи и	1	1
650	чтобы выяснить	1	1
651	и составляет	3	1
652	на других	1	1
653	все что	4	1
654	взгляд на	2	1
655	становится возможным	1	1
656	мы видим	8	1
657	и оформляется	1	1
658	нашего исследования	4	1
659	и многие	3	1
660	для нашего	1	1
661	известную долю	2	1
662	как одна	2	1
663	та же	4	1
664	за ним	2	1
665	и содержания	2	1
666	ясного и	1	1
667	природы таким	1	1
668	самих себя	1	1
669	обоих этих	3	1
670	если его	1	1
671	мышления и	3	1
672	смысле что	1	1
673	уяснить себе	1	1
674	то увидим	1	1
675	она и	1	1
676	том насколько	1	1
677	и очень	2	1
678	который уже	1	1
679	от его	1	1
680	они не	1	1
681	может не	1	1
682	которое он	2	1
683	различие между	5	1
684	разница только	1	1
685	по тому	4	1
686	и составляют	1	1
687	бы то	3	1
688	заключенное в	1	1
689	похожи на	1	1
690	тот конфликт	1	1
691	внешним образом	1	1
692	центр своего	2	1
693	на язык	1	1
694	прямо говорит	3	1
695	а последняя	1	1
696	своему содержанию	1	1
697	нужно было	1	1
698	время и	1	1
699	писателя не	1	1
700	именно так	1	1
701	что каждый	1	1
702	как к	2	1
703	наук о	1	1
704	от природы	1	1
705	которые он	1	1
706	он только	1	1
707	чем на	1	1
708	в общих	1	1
709	бы составить	1	1
710	том числе	1	1
711	которых мы	4	1
712	искусство в	4	1
713	бы обойтись	1	1
714	что этого	1	1
715	ее а	1	1
716	но еще	1	1
717	тяготеть к	1	1
718	далеком прошлом	1	1
719	различие в	1	1
720	этого целого	1	1
721	для себя	2	1
722	самое понятие	2	1
723	в фактах	1	1
724	оно было	2	1
725	себе целью	1	1
726	у каждого	4	1
727	однако задача	1	1
728	для всякого	1	1
729	мы знаем	8	1
730	и в-третьих	1	1
731	из основных	1	1
732	еще более	2	1
733	объяснение в	1	1
734	материала и	2	1
735	оно будет	1	1
736	и основной	1	1
737	ним в	1	1
738	новое и	1	1
739	для него	1	1
740	сущности очень	1	1
741	то для	1	1
742	ни было	2	1
743	и свойства	1	1
744	и чрезвычайно	1	1
745	вещи и	1	1
746	это значит	1	1
747	или иными	1	1
748	по двум	1	1
749	а это	1	1
750	связи в	1	1
751	с ним	2	1
752	особенности этого	1	1
753	и восприятия	2	1
754	в пользу	1	1
755	как музыка	1	1
756	имеем дело	2	1
757	что при	8	1
758	есть один	1	1
759	чтобы этот	1	1
760	одном и	1	1
761	в литературе	1	1
762	и художественно	1	1
763	к помощи	2	1
764	но действительность	1	1
765	исторический факт	1	1
766	и говорить	2	1
767	образом совершенно	1	1
768	в область	3	1
769	от этой	2	1
770	для нас	5	1
771	именно о	1	1
772	и за	1	1
773	что самая	1	1
774	интерес к	2	1
775	приходится иметь	4	1
776	возникающих в	1	1
777	две области	1	1
778	слова в	5	1
779	и о	4	1
780	то мы	1	1
781	а есть	2	1
782	объектов и	1	1
783	на самом	6	1
784	стать не	1	1
785	себе так	1	1
786	или иную	1	1
787	здесь в	1	1
788	и объяснить	3	1
789	имел в	1	1
790	попытки создания	1	1
791	разобраться в	1	1
792	своих собственных	1	1
793	его от	2	1
794	коренным образом	1	1
795	о методах	1	1
796	на которой	1	1
797	необходимый для	1	1
798	нет никакого	1	1
799	ее изучения	1	1
800	искусства по	2	1
801	это попытки	1	1
802	приходит к	5	1
803	история того	1	1
804	таком случае	3	1
805	себе не	4	1
806	и которые	2	1
807	в русском	4	1
808	века но	1	1
809	как своего	1	1
810	у него	4	1
811	понимается как	1	1
812	по словам	1	1
813	что между	1	1
814	не на	2	1
815	мы находим	2	1
816	нас от	2	1
817	он обладал	1	1
818	прямо заявляет	1	1
819	д при	1	1
820	идет от	1	1
821	совершенно ясно	22	1
822	и фактов	2	1
823	работы и	1	1
824	что все	10	1
825	как известный	1	1
826	оно не	2	1
827	также в	1	1
828	этим объясняется	1	1
829	как не	2	1
830	вообще с	1	1
831	результату но	1	1
832	как они	2	1
833	этого процесса	1	1
834	психологии и	5	1
835	есть нечто	4	1
836	более или	3	1
837	что ни	2	1
838	в духе	1	1
839	или не	2	1
840	все то	4	1
841	политических или	1	1
842	но он	3	1
843	цель и	1	1
844	в ближайшем	1	1
845	нужно не	1	1
846	быть положена	1	1
847	прямо к	2	1
848	или в	2	1
849	смысл русской	1	1
850	когда оно	2	1
851	однако что	1	1
852	от своего	1	1
853	д мы	1	1
854	круг своего	1	1
855	жизнь в	1	1
856	что его	5	1
857	и техники	1	1
858	с такого	1	1
859	но совершенно	4	1
860	что у	8	1
861	заключается не	2	1
862	в особый	2	1
863	который как	2	1
864	в россии	1	1
865	проблем и	1	1
866	пока мы	3	1
867	этим и	1	1
868	этот факт	1	1
869	с другими	2	1
870	помощи которого	2	1
871	понимать не	1	1
872	и все	8	1
873	содержание и	1	1
874	из самых	2	1
875	бытия и	1	1
876	искусства обычно	1	1
877	сам собой	3	1
878	еще в	1	1
879	есть в	7	1
880	только такой	1	1
881	просто и	1	1
882	которой оно	2	1
883	области как	1	1
884	быть только	1	1
885	некотором развитии	1	1
886	иначе как	3	1
887	которые у	1	1
888	в эпоху	1	1
889	редко не	1	1
890	увидеть что	2	1
891	и эта	1	1
892	но для	1	1
893	прямо не	1	1
894	дело здесь	1	1
895	что сами	1	1
896	слов с	1	1
897	из всего	1	1
898	вещей и	2	1
899	представление о	6	1
900	очевидно что	7	1
901	точном смысле	1	1
902	искусства как	6	1
903	слова а	1	1
904	в таком	5	1
905	именно идея	1	1
906	или иная	1	1
907	это выражение	1	1
908	судить о	1	1
909	очень много	1	1
910	в жизни	5	1
911	различие которое	1	1
912	понимать как	1	1
913	при исследовании	1	1
914	на чрезвычайно	1	1
915	мысли но	2	1
916	заметить что	3	1
917	виде как	1	1
918	не остается	2	1
919	в стороне	1	1
920	развития но	1	1
921	теми или	1	1
922	постоянном взаимодействии	1	1
923	двух разных	1	1
924	на другую	1	1
925	мы ее	1	1
926	в одних	1	1
927	искусства которое	1	1
928	с той	2	1
929	признаки и	1	1
930	случаях в	1	1
931	метода и	2	1
932	легче и	1	1
933	состоит из	2	1
934	обстоятельство что	1	1
935	одном случае	1	1
936	есть совершенно	1	1
937	смысл мы	1	1
938	встречается в	1	1
939	с ними	2	1
940	если принять	1	1
941	основных вопросов	1	1
942	они выросли	1	1
943	известное сходство	1	1
944	отсюда ясно	1	1
945	что по	5	1
946	самое и	2	1
947	в точном	1	1
948	в языкознании	1	1
949	из чего	1	1
950	далеко не	7	1
951	говорят о	1	1
952	возникает как	3	1
953	которое находит	1	1
954	значит не	1	1
955	всякое исследование	1	1
956	на эту	1	1
957	человеке и	1	1
958	требует объяснения	1	1
959	себя к	1	1
960	становится все	1	1
961	что таким	1	1
962	свою науку	1	1
963	была и	1	1
964	как ее	1	1
965	весь круг	1	1
966	теории как	1	1
967	без этого	1	1
968	и могут	1	1
969	именно эту	1	1
970	в новой	2	1
971	в такой	2	1
972	страсть к	1	1
973	свою особую	1	1
974	и различного	1	1
975	метода в	1	1
976	отличается от	4	1
977	между собой	1	1
978	у древних	1	1
979	слово в	1	1
980	человека или	1	1
981	этой целью	1	1
982	в свете	3	1
983	того почему	1	1
984	стороне дела	1	1
985	том как	2	1
986	и художественного	2	1
987	достаточной степени	1	1
988	это было	1	1
989	языка то	1	1
990	то ясно	1	1
991	на его	3	1
992	же заключаются	1	1
993	в сторону	1	1
994	которая не	2	1
995	ли это	3	1
996	произведение есть	2	1
997	для нашей	2	1
998	тому же	4	1
999	для читателя	1	1
1000	что различие	2	1
1001	в а	1	1
1002	в эту	1	1
1003	изменениями и	1	1
1004	составить предмет	1	1
1005	или менее	3	1
1006	и у	6	1
1007	в одной	3	1
1008	мысли в	3	1
1009	двум причинам	1	1
1010	эстетическое впечатление	1	1
1011	если например	1	1
1012	в законах	3	1
1013	своем существе	1	1
1014	связано с	1	1
1015	и другого	4	1
1016	эстетических ценностей	1	1
1017	как произведение	1	1
1018	а для	1	1
1019	по поводу	3	1
1020	деятельности с	1	1
1021	вопроса о	1	1
1022	с первого	1	1
1023	чтобы лучше	1	1
1024	из общего	1	1
1025	можно и	1	1
1026	жизнь и	3	1
1027	его обработки	1	1
1028	чтобы сделать	1	1
1029	и народов	1	1
1030	не была	1	1
1031	что эти	3	1
1032	всегда и	2	1
1033	общественной мысли	1	1
1034	поскольку она	2	1
1035	всякий акт	1	1
1036	нуждаются в	4	1
1037	здесь как	1	1
1038	творческой фантазии	1	1
1039	заключены в	1	1
1040	это и	3	1
1041	его учениками	1	1
1042	его и	4	1
1043	того или	2	1
1044	изучения а	1	1
1045	разница между	3	1
1046	к нашему	1	1
1047	для целого	1	1
1048	совершенно не	7	1
1049	имеет своей	2	1
1050	его словам	1	1
1051	материалом для	1	1
1052	человека в	1	1
1053	но сами	1	1
1054	если признать	1	1
1055	в уста	1	1
1056	совершенно понятно	2	1
1057	и эти	2	1
1058	в индивидуальной	1	1
1059	в центр	2	1
1060	нужно принять	1	1
1061	с двумя	2	1
1062	а к	1	1
1063	факта что	2	1
1064	в полной	1	1
1065	может выражаться	1	1
1066	поводу того	1	1
1067	не принадлежит	1	1
1068	и более	3	1
1069	напомнить что	1	1
1070	по ее	1	1
1071	с самого	1	1
1072	образом мы	1	1
1073	уже из	1	1
1074	помощи которых	1	1
1075	и самые	1	1
1076	своих исследованиях	1	1
1077	в действительности	4	1
1078	и такие	1	1
1079	в статье	1	1
1080	точности и	1	1
1081	что этот	3	1
1082	который был	1	1
1083	и внутренне	1	1
1084	такие же	2	1
1085	о духе	1	1
1086	не означает	2	1
1087	значит что	1	1
1088	же автора	1	1
1089	изложении в	1	1
1090	ясно и	1	1
1091	на совокупность	1	1
1092	тех же	2	1
1093	даже к	1	1
1094	искусства а	1	1
1095	процессе научного	1	1
1096	встречается с	1	1
1097	ответом на	2	1
1098	в круг	1	1
1099	вся история	1	1
1100	в самых	3	1
1101	чистом виде	3	1
1102	известных пределах	1	1
1103	связь и	1	1
1104	пор пока	2	1
1105	что стоит	2	1
1106	мы его	2	1
1107	и чувства	1	1
1108	мы убеждаемся	1	1
1109	достигается и	1	1
1110	наконец в	2	1
1111	развития с	1	1
1112	автора и	1	1
1113	не дает	3	1
1114	народов с	1	1
1115	во всей	1	1
1116	это то	1	1
1117	ту или	2	1
1118	как некая	1	1
1119	вся она	1	1
1120	одну из	1	1
1121	слово которое	1	1
1122	что наука	2	1
1123	этими явлениями	1	1
1124	быть не	1	1
1125	и критики	1	1
1126	не быть	2	1
1127	и должна	1	1
1128	представляет то	1	1
1129	самое существенное	1	1
1130	одной общей	1	1
1131	которое здесь	1	1
1132	и другой	6	1
1133	во многих	1	1
1134	л в	1	1
1135	объясняется и	2	1
1136	не всегда	2	1
1137	зрения нет	1	1
1138	может вызвать	1	1
1139	из их	2	1
1140	и приемах	1	1
1141	в только	1	1
1142	своим собственным	1	1
1143	явления в	1	1
1144	в себя	3	1
1145	больше в	1	1
1146	у того	2	1
1147	в руках	2	1
1148	громадная область	1	1
1149	из самого	2	1
1150	в которой	6	1
1151	этих науках	1	1
1152	именно потому	3	1
1153	бы только	1	1
1154	не будет	4	1
1155	нечего и	1	1
1156	искусством в	1	1
1157	которая сама	1	1
1158	вследствие этого	2	1
1159	новое направление	1	1
1160	только один	2	1
1161	то все	2	1
1162	случае все	1	1
1163	о принципах	1	1
1164	своего внимания	2	1
1165	стороны формы	1	1
1166	надо сказать	3	1
1167	должны быть	6	1
1168	народного духа	1	1
1169	всего именно	1	1
1170	того с	1	1
1171	между отдельными	1	1
1172	что внутренняя	2	1
1173	содержания и	3	1
1174	указать что	1	1
1175	нужно сказать	1	1
1176	не приходится	1	1
1177	и та	1	1
1178	есть ли	2	1
1179	люди с	1	1
1180	в науке	2	1
1181	и является	1	1
1182	и об	2	1
1183	искусством и	3	1
1184	стоять на	1	1
1185	к области	3	1
1186	не могла	1	1
1187	как если	1	1
1188	из крупнейших	1	1
1189	остается ничего	2	1
1190	его характер	1	1
1191	эта система	1	1
1192	не понимать	1	1
1193	и тот	4	1
1194	о своем	1	1
1195	искусства однако	3	1
1196	за пределы	2	1
1197	вещей как	1	1
1198	не потому	3	1
1199	и была	2	1
1200	заключает в	3	1
1201	говорит что	10	1
1202	на картине	1	1
1203	задачи и	3	1
1204	чтобы убедиться	2	1
1205	большей частью	3	1
1206	к определениям	1	1
1207	других отношений	1	1
1208	особый вид	1	1
1209	впечатление что	2	1
1210	стоит на	1	1
1211	только то	3	1
1212	и затем	1	1
1213	что такая	1	1
1214	то как	4	1
1215	искусство что	1	1
1216	общественной жизни	1	1
1217	он есть	1	1
1218	что из	1	1
1219	и всегда	2	1
1220	человека и	3	1
1221	фантазии и	2	1
1222	содержание этого	1	1
1223	самого начала	1	1
1224	быть это	1	1
1225	должны были	2	1
1226	или иное	2	1
1227	и часто	2	1
1228	то ни	2	1
1229	он представляет	1	1
1230	эти вещи	1	1
1231	знает что	1	1
1232	от прочих	1	1
1233	быть более	1	1
1234	как некоторое	1	1
1235	есть продукт	2	1
1236	убедиться в	2	1
1237	мере не	1	1
1238	всего что	1	1
1239	многих случаях	1	1
1240	искусстве и	1	1
1241	его собственной	1	1
1242	потому и	1	1
1243	того кто	1	1
1244	основываясь на	1	1
1245	можем только	1	1
1246	о таких	1	1
1247	ли есть	1	1
1248	ни одной	1	1
1249	поэтического образа	1	1
1250	показывает как	3	1
1251	ведь это	1	1
1252	элементы художественной	1	1
1253	он в	2	1
1254	поэта и	2	1
1255	составляет предмет	3	1
1256	нет и	1	1
1257	которую в	1	1
1258	место в	1	1
1259	этого кризиса	1	1
1260	на деле	11	1
1261	как познание	3	1
1262	тех пор	2	1
1263	к науке	1	1
1264	одного из	1	1
1265	на две	1	1
1266	к новым	1	1
1267	а и	1	1
1268	к ним	4	1
1269	содержанием и	1	1
1270	ее не	1	1
1271	в трудах	1	1
1272	культуры и	1	1
1273	и никогда	1	1
1274	и каждая	1	1
1275	главным образом	3	1
1276	последний вопрос	1	1
1277	оба они	1	1
1278	если мы	21	1
1279	без всякого	2	1
1280	гораздо большей	1	1
1281	для такого	2	1
1282	момент своего	1	1
1283	в практике	2	1
1284	и которая	1	1
1285	чрезвычайно важный	1	1
1286	они принадлежат	1	1
1287	подход к	3	1
1288	этого метода	2	1
1289	что есть	3	1
1290	уже непосредственно	1	1
1291	материал мы	1	1
1292	у меня	3	1
1293	существует то	1	1
1294	что изучение	1	1
1295	задача заключается	1	1
1296	приводят к	1	1
1297	теоретической мысли	1	1
