N	3gram	Tiupa_Anal	TeoriaLi
181	восприятию задана как	1	1
182	рядов измеряемой числом	1	1
183	очень здоровая порядок	1	1
184	лингвистических средств осуществление	1	1
185	а не все	1	1
186	литературная речь выступая	1	1
187	этом особенно если	1	1
188	возможность выбора лингвистических	1	1
189	целостность феноменов человеческого	1	1
190	счастье существования предметом	1	1
191	ценность которой обладают	1	1
192	текста наиболее очевидная	1	1
193	в своих героях	1	1
194	поскольку подводит некий	1	1
195	характеристика душечки постепенно	1	1
196	доступной человеческому восприятию	1	1
197	том случае если	1	1
198	архаизмы варваризмы неологизмы	1	1
199	не что иное	5	1
200	и ритмические концовки	1	1
201	как организация ментального	1	1
202	со-бытийному я другого	1	1
203	во внешней реальности	1	1
204	не только мы	1	1
205	внешнем мире и	1	1
206	своему собственному я	1	1
207	говорить о прозе	1	1
208	некий общий знаменатель	1	1
209	ту форму в	1	1
210	текста между несколькими	1	1
211	отношении ибо и	1	1
212	времени или переменой	1	1
213	основу объектной организации	1	1
214	то есть в	2	1
215	только в присутствии	2	1
216	делает его речевой	1	1
217	иначе говоря эстетическое	1	1
218	упорядоченная последовательность медленных	1	1
219	состоит в нелингвистической	1	1
220	субъект объект и	1	1
221	этой соотносительности стилистико-речевую	1	1
222	соединении с художественной	1	1
223	составе столько голосов	1	1
224	цельность как бы	1	1
225	ритмические зачины анакрусы	1	1
226	менталитетов жизненных позиций	1	1
227	ритм является фундаментом	1	1
228	говоря и состоит	2	1
229	меру обобщения личностного	1	1
230	в нелингвистической упорядоченности	1	1
231	объектной что говорится	1	1
232	деятельности созерцания направленной	1	1
233	слияние пространственных и	1	1
234	далеко не всякий	1	1
235	произведение искусства делает	1	1
236	раздельно и сочетаться	1	1
237	ролевому сверх-я сверхличная	1	1
238	счете искусство в	1	1
239	или переменой в	1	1
240	пределах тех или	1	1
241	своего рода субъектной	1	1
242	сосредоточенное в конечном	1	1
243	ритмические концовки клаузулы	1	1
244	но прежде всего	1	1
245	служат абзацы далеко	1	1
246	акте художественного письма	1	1
247	упорядоченность семантики лингвистических	1	1
248	жалостливая барышня с	1	1
249	ритмическом ряду образующие	1	1
250	обозначает ту форму	1	1
251	субъектная организация литературного	2	1
252	того личность как	1	1
253	а не ее	1	1
254	единство духовного я	1	1
255	то ритм представляет	1	1
256	данный момент нечто	1	1
257	бенвенист ритм является	1	1
258	актуализировано на основе	1	1
259	каждый малый отрезок	1	1
260	со стороны субъекта	1	1
261	текстовых показателей а	1	1
262	адресата к какому-нибудь	1	1
263	т.п глоссализация текста	1	1
264	самым интонационные оттенки	1	1
265	нормативов актуальных для	1	1
266	между тем художественная	1	1
267	стилистическом отношении ибо	1	1
268	некое событие индивидуальный	1	1
269	знания является специфическая	1	1
270	искусства но факультативные	1	1
271	не разложимое а	1	1
272	соседних эпизодов знаменуется	1	1
273	субъектов высказывания с	1	1
274	и сочетаться подобно	1	1
275	ритмического ряда тем	1	1
276	порой место размытость	1	1
277	слой факторов художественного	1	1
278	и тем же	1	1
279	целостности человеческого я	1	1
280	ничего нельзя не	1	1
281	особенно если говорить	1	1
282	собственно литературным произведением	1	1
283	голосов сколько диалогически	1	1
284	общения людей как	1	1
285	в своего рода	1	1
286	исключения столь же	1	1
287	с абзацем это	1	1
288	и то или	1	1
289	вещи но и	1	1
290	может или пожелает	1	1
291	карнавал переживаемый в	1	1
292	своих героях воображая	1	1
293	при условии что	1	1
294	всякое я уникально	1	1
295	объектной организации текста	2	1
296	слоя художественной реальности	2	1
297	знакомее и роднее	1	1
298	химическом соединении с	1	1
299	субсистемы художественных значимостей	1	1
300	психологические социальные политические	1	1
301	если говорить о	2	1
302	ментального созерцания читателем	1	1
303	объекту речи такова	1	1
304	личность является таким	1	1
305	самые разнообразные в	1	1
306	относительно длины ритмического	1	1
307	творческой воли автора	1	1
308	здоровая порядок фокусирующих	1	1
309	в соотносительности слов	1	1
310	в присутствии эстетического	1	1
311	душечки постепенно углубляемая	1	1
312	какому-нибудь речевому субъекту	1	1
313	никак не может	1	1
314	диалектов а в	1	1
315	ядра личности а	1	1
316	духовная ценность которой	1	1
317	к иного рода	1	1
318	произведением лишь подвергаясь	1	1
319	автором в кадры	1	1
320	какому-нибудь объекту речи	1	1
321	иных языковых нормативов	1	1
322	сверх-я сверхличная заданность	1	1
323	в той мере	2	1
324	менее насыщенный деталями	1	1
325	не наступает вместо	1	1
326	переживаемый в одиночку	1	1
327	ментального внутреннего зрения	2	1
328	на первом слоге	1	1
329	в тексте может	1	1
330	только целостность тела	1	1
331	и введено в	1	1
332	речь выступая под	1	1
333	состоит не в	1	1
334	этого слова как	1	1
335	своей полноте и	1	1
336	измеряемой числом слогов	1	1
337	в литературе нового	1	1
338	ни прибавить ни	1	1
339	а не с	2	1
340	сотворивший ее художник	1	1
341	его читательского внутреннего	1	1
342	необязательны и неспецифичны	1	1
343	организация ментального созерцания	1	1
344	несущая в себе	1	1
345	своих других для	1	1
346	была тихая добродушная	1	1
347	значении греческое слово	1	1
348	я есть высшая	1	1
349	последовательно осуществлено и	1	1
350	родственно всем любая	1	1
351	совпадает с абзацем	1	1
352	переносом в пространстве	1	1
353	том под каким	1	1
354	тот что даже	1	1
355	осмысленном и конкретном	1	1
356	на каждом из	2	1
357	по всеохватывающей своей	1	1
358	чередование напряжений и	1	1
359	личностного присутствия во	1	1
360	речи такова специфика	1	1
361	форма в которой	1	1
362	или своих других	1	1
363	последовательность медленных и	1	1
364	являются наиболее генерализованные	1	1
365	времени в поле	1	1
366	может быть актуализировано	1	1
367	ее взаимоналожениях и	1	1
368	противопоставлены в произведении	1	1
369	в химическом соединении	1	1
370	на фоне этой	1	1
371	предельную меру обобщения	1	1
372	широте на отдельные	1	1
373	исключительных лицах не	1	1
374	типа как письмо	1	1
375	любая личность является	1	1
376	он не только	1	1
377	как письмо дневниковая	1	1
378	в котором по	1	1
379	и слово литературной	1	1
380	все люди такие	1	1
381	своем значении греческое	1	1
382	при этом особенно	1	1
383	целостности доступной человеческому	1	1
384	говорится и о	1	1
385	но факультативные и	1	1
386	незаместимое место в	1	1
387	они сопоставлены или	1	1
388	тем самым интонационные	1	1
389	однако начало нового	1	1
390	действительности приобщение к	1	1
391	разнообразные в частности	1	1
392	прозрачнее чем это	1	1
393	обозначения объектных деталей	1	1
394	как система мотивов	1	1
395	языковых нормативов актуальных	1	1
396	трагическое есть рассказ	1	1
397	по крайней мере	4	1
398	бы место лишь	1	1
399	движется один отдельный	1	1
400	субъекта и адресата	1	1
401	к какому-нибудь объекту	1	1
402	субъекта и способа	1	1
403	границы эпизодов служат	1	1
404	чем выше плотность	1	1
405	в принципе недоступна	1	1
406	проблема субъектной организации	1	1
407	единства фразы устанавливает	1	1
408	очевидная граница между	1	1
409	нелингвистической упорядоченности лексических	1	1
410	и временных примет	1	1
411	было и не	1	1
412	внутреннего личностного присутствия	1	1
413	мире и составляет	1	1
414	ее оболочек психологии	1	1
415	художественного впечатления он	1	1
416	и наоборот созерцающий	1	1
417	перефразируя строки дж	1	1
418	слов избранных для	1	1
419	в самом наличии	1	1
420	входит лишь поименованное	1	1
421	как диалога согласия	1	1
422	субъектом только перед	1	1
423	и более поверхностные	1	1
424	духовный опыт внутреннего	1	1
425	заключается в том	1	1
426	значима имеющая порой	1	1
427	сколько диалогически соотнесенных	1	1
428	оболочек психологии характера	1	1
429	принадлежит какому-нибудь речевому	1	1
430	актантов действующих лиц	1	1
431	направленной на произведение	1	1
432	тривиальная в общеязыковом	1	1
433	слогов между двумя	3	1
434	некую систему голосов	1	1
435	кадра входит лишь	1	1
436	систему голосов нормативная	1	1
437	которой определенным образом	1	1
438	способа высказывания смена	1	1
439	в частности это	1	1
440	эстетического созерцания может	1	1
441	рода стилистике здесь	1	1
442	субъекта объекта и	1	1
443	недоступна между тем	1	1
444	или иное логическое	1	1
445	характера социального поведения	1	1
446	последний получает вследствие	1	1
447	общее всем знакомее	1	1
448	духовность предшествующих характеристик	1	1
449	чем глубже зачерпнуть	1	1
450	глоссализации имеет в	1	1
451	получает вследствие этой	1	1
452	иностранцы узнают себя	1	1
453	субъектом речи последний	1	1
454	напряжений и спадов	1	1
455	пределами этой субсистемы	1	1
456	интересно всем потому	1	1
457	подчеркивал м.м бахтин	1	1
458	в кадры повествования	1	1
459	скомпонованное из речений	1	1
460	уплотнение воображаемого мира	1	1
461	поле зрения читателя	2	1
462	не в состоянии	1	1
463	субъектную организации художественного	1	1
464	объекта и адресата	1	1
465	в различных речевых	1	1
466	художественном произведении чище	1	1
467	время они существенно	1	1
468	на основе весьма	1	1
469	свое незаместимое место	1	1
470	в коммуникативной ситуации	1	1
471	универсальнее вы говорите	1	1
472	о том что	8	1
473	лексических синтаксических и	1	1
474	целостность не только	1	1
475	то или иное	1	1
476	предмет созерцания оказывается	1	1
477	оказывается не столько	1	1
478	души вдруг заслоняется	1	1
479	внутреннего исполнения как	1	1
480	этого словами гегеля	1	1
481	все они для	1	1
482	присутствие во внешней	1	1
483	организация литературного произведения	3	1
484	глоссами как именовал	1	1
485	запечатлевать самые разнообразные	1	1
486	себя в другом	3	1
487	порядок фокусирующих восприятие	1	1
488	прочие обобщения могущие	1	1
489	столько голосов сколько	1	1
490	в последние десятилетия	1	1
491	внутреннее единство духовного	1	1
492	читателю ракурс видения	1	1
493	ряду образующие ритмические	1	1
494	таков что душевная	1	1
495	соразмерных отрезков звучания	1	1
496	ценностное уплотнение воображаемого	1	1
497	литературе нового времени	1	1
498	и жизни однако	1	1
499	специфически человеческий способ	1	1
500	они для искусства	1	1
501	тройственным единством а	1	1
502	барышня с кротким	1	1
503	или ином отношении	1	1
504	тем художественная реальность	1	1
505	внешнюю полноту и	1	1
506	в кадры читательского	1	1
507	строки дж донна	1	1
508	ритмика интонирует всю	1	1
509	в самостоятельный эпизод	1	1
510	случае мы имеем	1	1
511	вещей но в	1	1
512	личности к своему	1	1
513	тем выше напряжение	1	1
514	целое текста смыслосообразно	1	1
515	участников коммуникативного события	1	1
516	отношении художественному восприятию	1	1
517	одной из своих	1	1
518	простых текстовых показателей	1	1
519	взглядом очень здоровая	1	1
520	произведение оригинальнее тем	1	1
521	как внутреннее единство	1	1
522	созерцающий становится эстетическим	1	1
523	не спрашивай о	1	1
524	ж результат тот	1	1
525	документ но прежде	1	1
526	материала литературы как	1	1
527	эстетического объекта и	1	1
528	текста так и	1	1
529	художественные тексты способны	1	1
530	между двумя паузами	3	1
531	в свое время	3	1
532	несколькими голосами то	1	1
533	вдруг заслоняется крупным	1	1
534	о счастье существования	1	1
535	во внутренней речи	1	1
536	пласт художественной реальности	1	1
537	дело не в	2	1
538	опыт внутреннего личностного	1	1
539	произведения обнаруживается еще	1	1
540	ритм манифестирован в	1	1
541	уникально и одновременно	1	1
542	позиций может быть	1	1
543	интонирует всю субъектную	1	1
544	длины ритмического ряда	1	1
545	но и души	1	1
546	же время они	1	1
547	устанавливает задаваемый читателю	1	1
548	кадр внутреннего зрения	1	1
549	внутренняя целостность не	1	1
550	всякий сдвиг текста	1	1
551	гегеля духовная ценность	1	1
552	двумя соседними сегментами	1	1
553	по своей коммуникативной	1	1
554	переменой в составе	1	1
555	оригинальнее тем оно	1	1
556	для сообщения о	1	1
557	к ролевому сверх-я	1	1
558	точки зрения в	1	1
559	самом наличии определенных	1	1
560	общеизвестными после романа	1	1
561	обращена непосредственно к	1	1
562	на себя внимание	3	1
563	созерцания оказывается эстетическим	1	1
564	мыслиться раздельно и	1	1
565	какой бы то	2	1
566	в е годы	1	1
567	никакому логическому познанию	1	1
568	своих событийных границ	1	1
569	природу художественной реальности	1	1
570	в пределах кадрового	1	1
571	отношению к иного	1	1
572	движений бенвенист ритм	1	1
573	есть точка пересечения	1	1
574	отношение между ними	1	1
575	средней длине ритмического	2	1
576	только целое текста	1	1
577	и частной жизни	1	1
578	словами гегеля духовная	1	1
579	коммуникативного события в	2	1
580	формах внутренней речи	2	1
581	принципе недоступна между	1	1
582	личности более того	1	1
583	ритмических рядов измеряемой	1	1
584	подхваченная и усиленная	1	1
585	принципом упорядоченного движения	1	1
586	таком случае это	1	1
587	убавить ни изменить	1	1
588	обращает на себя	3	1
589	способно привести к	1	1
590	как один из	1	1
591	и меньше и	1	1
592	представляет собой речевую	1	1
593	литературы как искусства	1	1
594	деталей а также	1	1
595	донна ставшие общеизвестными	1	1
596	с самим собою	1	1
597	является таким я-в-мире	1	1
598	литературного произведения в	6	1
599	знаменуется переносом в	1	1
600	составе персонажей появление	1	1
601	жизни однако все	1	1
602	чем произведение оригинальнее	1	1
603	и прозрачнее чем	1	1
604	момент нечто движущееся	1	1
605	лицах не только	1	1
606	место лишь в	2	1
607	но иностранцы узнают	1	1
608	не все что	2	1
609	я никогда не	1	1
610	же значима имеющая	1	1
611	но в таком	1	1
612	в частности научные	1	1
613	тексты способны запечатлевать	1	1
614	эпизода как правило	1	1
615	никто не решает	1	1
616	все что может	1	1
617	напряжение речевых движений	1	1
618	фраза текста даже	1	1
619	достоевский описывал себя	1	1
620	могут мыслиться раздельно	1	1
621	целостность тела вещи	1	1
622	выступать и внутренняя	1	1
623	художественных значимостей являются	1	1
624	же время узкое	1	1
625	раз художественно значимые	1	1
626	в своей эстетической	1	1
627	кругозоры героя внутренний	1	1
628	самая тривиальная в	1	1
629	тем объектом эстетического	1	1
630	присутствия во внешнем	1	1
631	прочие его конструктивные	1	1
632	количество ударных слогов	1	1
633	зрения читателя находится	1	1
634	объект эстетического отношения	1	1
635	смыслосообразно скомпонованное из	1	1
636	а в то	2	1
637	люди такие и	1	1
638	углом по отношению	1	1
639	логическому познанию тайна	1	1
640	нераздельными его полюсами	1	1
641	и неспецифичны собственно	1	1
642	ходе последовательного наращивания	1	1
643	числом слогов между	1	1
644	заключительные в ритмическом	1	1
645	состав художественного содержания	1	1
646	рассказ о счастье	1	1
647	исполнения как упорядоченная	1	1
648	эстетическим субъектом только	1	1
649	душу чем глубже	1	1
650	предстает системой хронотопов	1	1
651	исходном своем значении	1	1
652	значимы при этом	1	1
653	стилистике здесь также	1	1
654	смешивать с гносеологическими	1	1
655	доминирующая композиционная форма	1	1
656	самом начале этой	1	1
657	же точно и	1	1
658	распределенности текста между	1	1
659	языковых стилей социальных	1	1
660	с субъектом речи	1	1
661	внимание адресата к	1	1
662	между несколькими голосами	1	1
663	форма целостности доступной	1	1
664	шеллингу чем произведение	1	1
665	пастернака доверенной его	1	1
666	в этом втором	1	1
667	может выступать и	1	1
668	смена субъекта речи	1	1
669	изменить ничего нельзя	1	1
670	смысл литературного произведения	2	1
671	самоопределение к ролевому	1	1
672	нового эпизода как	1	1
673	отношения являются неслиянными	1	1
674	мира в качестве	1	1
675	первостепенная проблема субъектной	1	1
676	выбора лингвистических средств	1	1
677	неизбыточность явлений между	1	1
678	как более или	1	1
679	в составе персонажей	1	1
680	художественная реальность героя	1	1
681	этих случаях оказывается	1	1
682	на вопрос о	1	1
683	ценностного центра этого	2	1
684	диалогическим углом они	1	1
685	не совпадает с	1	1
686	субъект и то	1	1
687	интонационные оттенки ритма	1	1
688	отрезков звучания ритмика	1	1
689	крупным планом заключительного	1	1
690	этих исключительных лицах	1	1
691	здесь мы имеем	1	1
692	собственно говоря и	3	1
693	и объектной что	1	1
694	еще одна вымышленная	1	1
695	полнота и неизбыточность	1	1
696	употребленных при этом	1	1
697	это происходит в	1	1
698	определенным образом характеризует	1	1
699	ракурс видения в	1	1
700	специфическая целостность феноменов	1	1
701	разложимое а в	1	1
702	совпадает с синтаксическим	1	1
703	мире и жизни	1	1
704	обобщения личностного опыта	1	1
705	о жизни по	1	1
706	и как бы	1	1
707	выше плотность акцентуации	1	1
708	между ними могут	1	1
709	логическое отношение между	1	1
710	даже в этих	1	1
711	числе и трагическое	1	1
712	как подчеркивал м.м	1	1
713	избранных для обозначения	1	1
714	добродушная жалостливая барышня	1	1
715	о мире и	1	1
716	к своему собственному	1	1
717	это была тихая	1	1
718	будучи принципом упорядоченного	1	1
719	читаем это была	1	1
720	в литературе последних	1	1
721	дж донна ставшие	1	1
722	манифестирован в тексте	1	1
723	в ходе последовательного	1	1
724	лишь в химическом	1	1
725	произведения состоит в	1	1
726	и нераздельными его	1	1
727	героя внутренний хронотоп	1	1
728	текста смыслосообразно скомпонованное	1	1
729	глядя на ее	1	1
730	политические входят в	1	1
731	состава актантов действующих	1	1
732	поименованное в тексте	1	1
733	иной эстетической природы	1	1
734	или менее насыщенный	1	1
735	между двумя соседними	1	1
736	объектных деталей а	1	1
737	единством а места	1	1
738	взгляд из-за плеча	1	1
739	бы ни был	1	1
740	что из нас	1	1
741	определенных языковых стилей	1	1
742	отдельные слова не	1	1
743	доверенной его романному	1	1
744	как это происходит	1	1
745	акцентуации количество ударных	1	1
746	может приобретать статус	1	1
747	в урок языка	1	1
748	научное сочинение не	1	1
749	абзац знаменующий паузу	1	1
750	что ж результат	1	1
751	во времени и	4	1
752	творческом акте художественного	1	1
753	которую облекается в	1	1
754	страхову что достоевский	1	1
755	фокусирующих восприятие определений	1	1
756	под определенным диалогическим	1	1
757	личности а не	2	1
758	б времени и	1	1
759	как бы не	2	1
760	ударных слогов относительно	1	1
761	нормативная литературная речь	1	1
762	художественного произведения обнаруживается	1	1
763	отношений личности к	1	1
764	выше напряжение речевых	1	1
765	своей событийной границы	1	1
766	иное как организация	1	1
767	на ее полные	1	1
768	в исходном значении	1	1
769	превращается в урок	1	1
770	я самоопределение к	1	1
771	соседними сегментами субъектной	1	1
772	тела вещи но	1	1
773	ни изменить ничего	1	1
774	со всех сторон	1	1
775	место в произведении	1	1
776	также может приобретать	1	1
777	человеческое я есть	1	1
778	описывал себя в	1	1
779	рода субъектной детализации	1	1
780	т.п крайними пределами	1	1
781	образующие ритмические зачины	1	1
782	имеем дело не	1	1
783	при этом синтаксических	1	1
784	больше нежели число	1	1
785	иначе говоря помимо	1	1
786	наращивания текста наиболее	1	1
787	говорит и как	1	1
788	абзацем это правило	1	1
789	в которую облекается	1	1
790	ему люди но	1	1
791	иного рода стилистике	1	1
792	становится эстетическим субъектом	1	1
793	двух соседних эпизодов	1	1
794	каким диалогическим углом	1	1
795	значимостей являются наиболее	1	1
796	то субъект и	1	1
797	что может или	1	1
798	всей своей полноте	1	1
799	возможно в обыденной	1	1
800	сказать не спрашивай	1	1
801	перед лицом эстетического	1	1
802	эстетическим объектом только	1	1
803	всей субъектной организации	1	1
804	неслиянными и нераздельными	1	1
805	и в действия	1	1
806	а выбор слова	1	1
807	еще один равнопротяженный	1	1
808	как это ни	1	1
809	значимые исключения столь	1	1
810	неспецифичны собственно же	1	1
811	его конструктивные членения	1	1
812	художественного содержания лишь	1	1
813	зачерпнуть тем общее	1	1
814	ритм манифестирован ударениями	1	1
815	художественно значимые исключения	1	1
816	единством субъекта и	1	1
817	эпизодов знаменуется переносом	1	1
818	прибавить ни убавить	1	1
819	в тексте длиной	1	1
820	нуждается в своего	1	1
821	голосов представленных в	1	1
822	в том случае	1	1
823	соотносительности стилистико-речевую определенность	1	1
824	и к жизненно	1	1
825	также употребленных при	1	1
826	начало и конец	1	1
827	такого рода обогащает	1	1
828	к внутреннему зрению	1	1
829	в которой я	1	1
830	как упорядоченная последовательность	1	1
831	художественному восприятию задана	1	1
832	преимуществу внешнюю полноту	1	1
833	иронически дискредитирует духовность	1	1
834	семантики лингвистических единиц	1	1
835	ему известную цельность	1	1
836	и внутренняя целостность	1	1
837	данного коммуникативного события	1	1
838	высказывания и соответственно	1	1
839	форму в которую	1	1
840	том и состоит	1	1
841	запись документ но	1	1
842	субъекта и объекта	1	1
843	непосредственно к внутреннему	2	1
844	и одновременно универсально	1	1
845	в качестве системы	3	1
846	жизненных позиций может	1	1
847	я во внешнем	2	1
848	чего бы то	1	1
849	есть рассказ о	1	1
850	приобретать статус самостоятельного	1	1
851	углом они сопоставлены	1	1
852	героях воображая что	1	1
853	в событии художественного	1	1
854	граница двух соседних	1	1
855	кубикам то субъект	1	1
856	голосами то ритм	1	1
857	произведении чище и	1	1
858	это какое-то утверждение	1	1
859	человеческий способ существования	1	1
860	и привлекает внимание	1	1
861	ближайшие к паузам	1	1
862	такова специфика самого	1	1
863	и в частности	1	1
864	прежде всего основные	1	1
865	а между тем	1	1
866	пожелает представить себе	1	1
867	что душевная характеристика	1	1
868	и быстрых движений	1	1
869	начале этой цепочки	1	1
870	спрашивай о ком	1	1
871	акта в отличие	1	1
872	не только целостность	1	1
873	одним и тем	1	1
874	всякий раз художественно	1	1
875	привлекает внимание адресата	1	1
876	даже самая тривиальная	1	1
877	художественного восприятия все	1	1
878	меньше и больше	1	1
879	место в событии	1	1
880	именно в этом	2	1
881	дневниковая запись документ	1	1
882	полюсами предмет созерцания	1	1
883	восприятия в каждый	1	1
884	в первом случае	2	1
885	их создает эффект	1	1
886	и изображенной речи	1	1
887	тихая добродушная жалостливая	1	1
888	или противопоставлены в	1	1
889	временных примет в	1	1
890	феноменов человеческого бытия	1	1
891	духовного общения людей	1	1
892	человеческого я к	1	1
893	в первую очередь	1	1
894	воображая что все	1	1
895	говорящего иначе говоря	1	1
896	потому что из	1	1
897	познанию тайна внутреннего	1	1
898	собой речевую генерализацию	1	1
899	и соответствующую ей	1	1
900	логический субъект и	1	1
901	м.м бахтин дело	1	1
902	текста но и	1	1
903	в субъектной организации	1	1
904	диалогическим углом по	1	1
905	ее никто не	1	1
906	к знанию такого	1	1
907	все прочие его	1	1
908	плотность акцентуации количество	1	1
909	звучания ритмика интонирует	1	1
910	которого только и	1	1
911	отрезок времени в	1	1
912	первой части романа	1	1
913	ни одно слово	1	1
914	речь идет о	1	1
915	щеки на мягкую	1	1
916	поверхностные психологические социальные	1	1
917	текста в целом	1	1
918	содержит в себе	3	1
919	ибо и в	1	1
920	тем общее всем	1	1
921	нельзя не сделав	1	1
922	вследствие этой соотносительности	1	1
923	объектом только в	1	1
924	бахтин дело не	1	1
925	всю субъектную организацию	1	1
926	как чередование напряжений	1	1
927	и не наступает	1	1
928	роль в организации	1	1
929	такие и что	1	1
930	на уровне объектной	1	1
931	состав такого кадра	1	1
932	наш духовный опыт	1	1
933	место слияние пространственных	1	1
934	нейтральной в стилистическом	1	1
935	последовательного наращивания текста	1	1
936	в зависимости от	1	1
937	его полюсами предмет	1	1
938	длиной ритмических рядов	1	1
939	мира вокруг я	2	1
940	собственно же художественное	1	1
941	литературным произведением лишь	1	1
942	знаменующий паузу в	1	1
943	клаузулы и формирующие	1	1
944	субъекта речи кто	1	1
945	общеязыковом отношении художественному	1	1
946	вы говорите писал	1	1
947	фиеста можно сказать	1	1
948	выступая под определенным	1	1
949	художественного восприятия как	1	1
950	уже говорилось выше	1	1
951	актуальных для данного	1	1
952	в пределах тех	1	1
953	обнаруживается еще один	1	1
954	сопоставлены или противопоставлены	1	1
955	под все прочие	1	1
956	восприятия все прочие	1	1
957	конструктивные членения и	1	1
958	деталями кадр внутреннего	1	1
959	к понятию эстетического	1	1
960	полноту и неизбыточность	1	1
961	оказывается эстетическим объектом	1	1
