N	2gram	Vygotskiy_	RusskieA
202	что он	40	5
203	ничего общего	6	5
204	то и	2	5
205	в свою	5	5
206	но если	7	5
207	и для	3	5
208	тот же	7	5
209	в его	15	5
210	вывод что	2	5
211	на самом	3	5
212	это предположение	5	5
213	или даже	2	5
214	и потому	3	5
215	отнюдь не	2	5
216	не с	2	5
217	этих случаях	1	5
218	их на	1	5
219	в целом	8	5
220	это представление	1	5
221	во всем	2	4
222	только тогда	5	4
223	или по	1	4
224	кроме того	2	4
225	не столько	3	4
226	их не	1	4
227	как они	4	4
228	в своих	5	4
229	но все	2	4
230	именно в	8	4
231	во всяком	4	4
232	в котором	2	4
233	но эти	1	4
234	не что	2	4
235	в глаза	1	4
236	в отличие	3	4
237	во всей	3	4
238	и из	2	4
239	влияние на	2	4
240	что у	4	4
241	что иное	2	4
242	она в	1	4
243	несмотря на	3	4
244	не соответствует	1	4
245	как можно	1	4
246	но он	8	4
247	которое в	1	4
248	так на	1	4
249	здесь мы	1	4
250	тем и	2	4
251	этот вопрос	8	4
252	что для	2	4
253	могут быть	7	4
254	рассматривается как	1	4
255	и от	2	4
256	показывают что	1	4
257	означает что	1	4
258	для объяснения	6	4
259	многие другие	1	4
260	своего рода	1	4
261	и здесь	2	4
262	за ним	1	4
263	по всем	1	4
264	другие в	1	4
265	если в	4	4
266	в основном	2	4
267	и при	4	4
268	и другим	2	4
269	не на	5	4
270	то время	4	4
271	в основе	12	4
272	что сила	2	4
273	где есть	1	4
274	на основе	6	4
275	в середине	1	4
276	совпадают с	1	4
277	связанных с	1	4
278	и потом	2	4
279	и там	1	4
280	переход от	7	4
281	и под	1	4
282	этого слова	3	4
283	всяком случае	2	4
284	у них	1	4
285	и после	1	4
286	и многие	1	4
287	нас не	1	4
288	уже в	4	4
289	его и	4	4
290	приводит нас	3	4
291	такой же	4	4
292	по своему	4	4
293	отличие от	3	4
294	в ней	2	4
295	дело не	2	4
296	к тем	1	4
297	к ней	1	4
298	которые в	4	4
299	и ее	2	4
300	и тогда	1	4
301	таким же	3	4
302	иное как	2	4
303	что один	1	3
304	все что	2	3
305	к другу	4	3
306	выводу что	3	3
307	которые не	5	3
308	совершенно очевидно	2	3
309	говорит о	4	3
310	в какой	8	3
311	и другими	3	3
312	в виду	4	3
313	связь с	1	3
314	более или	1	3
315	на которых	1	3
316	из самых	1	3
317	есть в	2	3
318	где они	1	3
319	можно объяснить	1	3
320	или другие	1	3
321	видно из	1	3
322	имеет место	4	3
323	в природе	1	3
324	на весь	1	3
325	как только	4	3
326	на первый	2	3
327	от этого	1	3
328	нами выше	2	3
329	из других	1	3
330	он был	1	3
331	представления о	2	3
332	в изучении	1	3
333	увидим что	1	3
334	не имеем	1	3
335	в различных	3	3
336	по отношению	19	3
337	и те	2	3
338	до того	4	3
339	свою очередь	4	3
340	как на	4	3
341	на которой	1	3
342	к числу	1	3
343	находится в	2	3
344	что все	9	3
345	точки зрения	27	3
346	что именно	4	3
347	какой степени	2	3
348	для этой	1	3
349	вся эта	1	3
350	никогда не	10	3
351	на глазах	1	3
352	содержится в	5	3
353	с одной	10	3
354	мы знаем	5	3
355	только часть	1	3
356	обычно не	2	3
357	хотя и	1	3
358	в ее	1	3
359	имели место	1	3
360	тому же	3	3
361	или не	2	3
362	в которой	8	3
363	же значение	1	3
364	очевидно что	2	3
365	в области	19	3
366	и это	3	3
367	такое объяснение	1	3
368	сих пор	3	3
369	на другой	1	3
370	того в	2	3
371	совсем не	1	3
372	в форме	1	3
373	с таким	4	3
374	когда они	1	3
375	его к	2	3
376	всех этих	1	3
377	раньше чем	8	3
378	в советской	1	3
379	до сих	3	3
380	друг к	3	3
381	известно что	2	3
382	из которых	3	3
383	к выводу	3	3
384	сводится к	1	3
385	независимо от	3	3
386	если бы	13	3
387	их и	2	3
388	в своей	5	3
389	относятся к	1	3
390	том как	3	3
391	на каждом	3	3
392	на другие	2	3
393	так чтобы	1	3
394	с точки	12	3
395	и поэтому	2	3
396	значение и	1	3
397	с которой	2	3
398	каждый из	1	3
399	из наиболее	1	3
400	и во	2	3
401	при котором	1	3
402	на этот	9	3
403	и то	9	3
404	нас нет	1	3
405	только по	4	3
406	из основных	7	3
407	и этим	1	3
408	это и	3	3
409	что означает	1	3
410	такое же	2	3
411	что с	7	3
412	с той	1	3
413	на все	7	3
414	или менее	1	3
415	которые имели	2	3
416	в одной	2	3
417	мы рассмотрели	2	3
418	когда он	3	3
419	что касается	1	3
420	как он	7	3
421	но вместе	3	3
422	думать что	1	3
423	отношению к	19	3
424	место в	2	3
425	в период	1	3
426	на то	6	3
427	и его	6	3
428	это в	2	3
429	слова в	3	3
430	и другое	5	3
431	мы наблюдаем	1	2
432	это на	3	2
433	от него	3	2
434	несомненно что	1	2
435	место при	1	2
436	исходя из	2	2
437	к этой	3	2
438	научной литературе	1	2
439	с этой	8	2
440	жизнь но	1	2
441	но тем	1	2
442	не как	3	2
443	далее в	1	2
444	чтобы она	1	2
445	другой стороны	9	2
446	но что	6	2
447	и которые	2	2
448	по себе	8	2
449	на основании	2	2
450	что чем	1	2
451	ему но	1	2
452	в духе	1	2
453	ни одна	1	2
454	из нее	5	2
455	равно как	1	2
456	из всего	1	2
457	если он	4	2
458	уже указано	1	2
459	на эту	1	2
460	собой не	2	2
461	сами собой	1	2
462	и следовательно	7	2
463	в момент	4	2
464	но мы	7	2
465	состоит не	2	2
466	можно сказать	7	2
467	во все	1	2
468	можно считать	1	2
469	в настоящей	4	2
470	раз и	3	2
471	одной стороны	10	2
472	и должна	1	2
473	вот почему	3	2
474	оно как	1	2
475	с развитием	3	2
476	этой связи	1	2
477	между двумя	4	2
478	на которые	3	2
479	говорить о	3	2
480	образом из	1	2
481	и когда	1	2
482	как оно	1	2
483	с другим	1	2
484	в прошлом	2	2
485	это означало	1	2
486	что подражание	1	2
487	другие виды	1	2
488	сказать что	18	2
489	он так	1	2
490	тех случаях	1	2
491	в нашем	5	2
492	это так	1	2
493	который в	2	2
494	друг с	10	2
495	к этим	2	2
496	точка зрения	8	2
497	но так	1	2
498	это объяснение	3	2
499	не принадлежат	1	2
500	место на	2	2
501	мы видим	6	2
502	и он	3	2
503	собой и	3	2
504	к их	2	2
505	на которую	1	2
506	должно быть	10	2
507	мертвых и	1	2
508	собой в	2	2
509	но еще	1	2
510	что при	4	2
511	что такое	6	2
512	и за	1	2
513	у него	8	2
514	что между	5	2
515	ряду с	1	2
516	эти теории	2	2
517	ее от	1	2
518	как по	1	2
519	но совершенно	1	2
520	одним из	4	2
521	заключить что	4	2
522	как его	2	2
523	в конце	3	2
524	на тот	1	2
525	между ними	5	2
526	в двух	1	2
527	к вопросу	1	2
528	в чем	10	2
529	имеет и	1	2
530	что их	2	2
531	под влиянием	4	2
532	в каждом	1	2
533	мы можем	15	2
534	не означает	5	2
535	они же	2	2
536	они становятся	1	2
537	и даже	3	2
538	только с	1	2
539	не дает	2	2
540	ту же	5	2
541	не будут	1	2
542	он не	13	2
543	и тем	5	2
544	в развитии	45	2
545	что эта	7	2
546	и является	6	2
547	иметь в	1	2
548	когда мы	4	2
549	участвующих в	3	2
550	как известно	7	2
551	общего с	3	2
552	друг другу	2	2
553	это приводит	1	2
554	в себе	4	2
555	не значит	1	2
556	образом в	2	2
557	в заключение	1	2
558	в силу	14	2
559	те кто	1	2
560	из этого	3	2
561	на место	2	2
562	значит что	6	2
563	представления и	2	2
564	для чего	1	2
565	остановиться на	3	2
566	в него	1	2
567	должны будем	1	2
568	в один	1	2
569	в одну	1	2
570	на всю	2	2
571	и сами	2	2
572	от нее	1	2
573	не так	1	2
574	не встречаются	1	2
575	в старой	3	2
576	и должны	1	2
577	это значение	1	2
578	можно видеть	1	2
579	в самый	1	2
580	и затем	1	2
581	в жизни	2	2
582	в другой	1	2
583	в область	2	2
584	представления об	1	2
585	оно не	2	2
586	не более	1	2
587	самом деле	9	2
588	отличаются от	2	2
589	чем можно	1	2
590	показать что	4	2
591	относящиеся к	1	2
592	к самым	1	2
593	и так	1	2
594	себя и	2	2
595	становится ясным	1	2
596	перед нами	1	2
597	совершенно не	5	2
598	не является	7	2
599	вытекает из	4	2
600	и состоит	1	2
601	не имеют	4	2
602	несколько иной	1	2
603	на некоторых	1	2
604	относится к	3	2
605	что если	6	2
606	не могло	1	2
607	целый ряд	5	2
608	находящиеся в	1	2
609	формами мышления	3	2
610	к другому	3	2
611	из одной	2	2
612	объяснения этого	3	2
613	на улице	2	2
614	который по	2	2
615	не объясняют	1	2
616	с его	3	2
617	приводят нас	2	2
618	моментов в	4	2
619	подойти к	1	2
620	он должен	9	2
621	что есть	1	2
622	ответ на	3	2
623	но на	2	2
624	в более	2	2
625	что ему	2	2
626	только одно	1	2
627	значение в	3	2
628	они не	7	2
629	речь будет	1	2
630	игре в	1	2
631	предположение что	1	2
632	и всегда	1	2
633	на что	1	2
634	для него	9	2
635	этом отношении	7	2
636	такого объяснения	1	2
637	здесь в	1	2
638	что каждый	1	2
639	представлений и	3	2
640	и непосредственно	1	2
641	их так	1	2
642	в другую	3	2
643	но эта	1	2
644	дело в	1	2
645	и начинается	1	2
646	это еще	1	2
647	в ряде	2	2
648	в равной	4	2
649	имели целью	1	2
650	случае не	2	2
651	этой цели	1	2
652	случаях когда	1	2
653	с другом	10	2
654	свет на	1	2
655	должен быть	1	2
656	а он	1	2
657	встречаются в	1	2
658	тем более	5	2
659	о своих	1	2
660	более подробно	1	2
661	чтобы сделать	2	2
662	что эти	4	2
663	разница между	1	2
664	обычно в	1	2
665	может иметь	3	2
666	же из	1	2
667	а как	1	2
668	прав когда	2	2
669	и притом	2	2
670	само собой	3	2
671	собой как	3	2
672	в частности	9	2
673	составные части	1	2
674	все не	3	2
675	в начале	2	2
676	одном ряду	1	2
677	в пределах	6	2
678	останавливаться на	1	2
679	чем те	1	2
680	значение слова	4	2
681	отношение к	12	2
682	для обозначения	1	2
683	для такого	1	2
684	этом и	2	2
685	в царство	1	2
686	к новому	1	2
687	в новой	5	2
688	в ту	1	2
689	это подтверждается	1	2
690	этому вопросу	3	2
691	и наконец	3	2
692	на ту	1	2
693	в той	8	1
694	что было	2	1
695	то этим	1	1
696	с которыми	2	1
697	в самом	10	1
698	могут иметь	1	1
699	в центре	2	1
700	с момента	1	1
701	те или	2	1
702	известно и	1	1
703	еще более	5	1
704	указывает на	3	1
705	подробно на	1	1
706	только что	6	1
707	ясно почему	1	1
708	она начинает	1	1
709	случае мы	2	1
710	часть его	1	1
711	более широкой	1	1
712	распространено и	1	1
713	в применении	1	1
714	до самого	2	1
715	формы в	1	1
716	они уже	1	1
717	теоретических построений	1	1
718	этот момент	2	1
719	или нет	1	1
720	думается что	5	1
721	которой они	1	1
722	в общую	1	1
723	подтверждает это	1	1
724	имеют ничего	2	1
725	предметом которого	1	1
726	те же	6	1
727	что дает	1	1
728	состоящая в	1	1
729	не являются	2	1
730	случае он	1	1
731	только из	1	1
732	не меняет	1	1
733	по мере	6	1
734	иначе чем	2	1
735	переходит к	1	1
736	на смену	1	1
737	в первом	4	1
738	самый лучший	1	1
739	относится и	1	1
740	и сам	1	1
741	каким образом	2	1
742	которая особенно	1	1
743	происходит не	1	1
744	на свою	2	1
745	которые она	1	1
746	наиболее распространенная	1	1
747	вопрос этот	1	1
748	мы и	6	1
749	уже на	3	1
750	другую сторону	1	1
751	наблюдаем в	1	1
752	развития но	8	1
753	и должен	2	1
754	его на	2	1
755	при различных	1	1
756	в собственном	2	1
757	то почему	2	1
758	прошлого в	1	1
759	весь ход	1	1
760	известно во	1	1
761	может дать	1	1
762	что неоднократно	1	1
763	теорию на	1	1
764	целым рядом	1	1
765	начнем с	1	1
766	обращение к	1	1
767	за первой	1	1
768	может удовлетворить	1	1
769	не удается	1	1
770	эта точка	2	1
771	представления могут	1	1
772	тот не	1	1
773	и того	8	1
774	нам не	1	1
775	одного и	9	1
776	наша задача	1	1
777	в первую	4	1
778	это с	1	1
779	этим связан	1	1
780	не могли	1	1
781	обозначения одного	1	1
782	применении к	1	1
783	которой он	1	1
784	той и	1	1
785	каждого нового	1	1
786	наоборот он	1	1
787	что всякое	3	1
788	этом а	1	1
789	доказать что	1	1
790	хотя бы	5	1
791	путь из	1	1
792	рассмотрение этого	1	1
793	почти исключительно	1	1
794	часто в	1	1
795	в другом	7	1
796	стоят в	1	1
797	он употребляет	1	1
798	с трудом	1	1
799	из себя	1	1
800	и действия	1	1
801	поэтому мы	1	1
802	но может	1	1
803	пока они	1	1
804	сущность ее	1	1
805	за собой	4	1
806	на пути	1	1
807	приходит к	6	1
808	самый факт	1	1
809	а между	1	1
810	говорит что	7	1
811	самого понятия	2	1
812	значительной степени	1	1
813	всего этого	1	1
814	но этот	3	1
815	не приходится	1	1
816	ни одного	2	1
817	очень подробно	1	1
818	такая попытка	1	1
819	и мышления	2	1
820	связи которые	1	1
821	установить что	3	1
822	можем предположить	1	1
823	нас на	1	1
824	по которым	1	1
825	них есть	1	1
826	этот вывод	1	1
827	наряду с	3	1
828	они должны	1	1
829	привели к	1	1
830	а только	8	1
831	такая же	1	1
832	совершенно иных	2	1
833	к которому	7	1
834	вверх но	1	1
835	с этими	1	1
836	то чем	1	1
837	место для	1	1
838	все время	3	1
839	те и	11	1
840	она показывает	1	1
841	они сами	1	1
842	глядит в	1	1
843	его теория	1	1
844	если эта	1	1
845	быть правильно	1	1
846	известно о	1	1
847	силу их	2	1
848	потребности в	2	1
849	в отдельных	1	1
850	не мог	1	1
851	того же	13	1
852	чем это	2	1
853	в связь	1	1
854	если верно	3	1
855	эту же	1	1
856	и становится	1	1
857	едва ли	2	1
858	это настолько	1	1
859	что обычно	1	1
860	образом на	1	1
861	высокой ступени	2	1
862	гораздо более	1	1
863	он глядит	1	1
864	представить себе	2	1
865	которую можно	1	1
866	он очень	1	1
867	для доказательства	1	1
868	распространены и	1	1
869	значение имеет	1	1
870	она представляет	1	1
871	чтобы это	1	1
872	ниже мы	1	1
873	которое он	1	1
874	и эту	1	1
875	признает что	1	1
876	вообще а	1	1
877	не всякое	1	1
878	есть одно	1	1
879	в состоянии	6	1
880	что уже	3	1
881	в раннем	1	1
882	первый раз	1	1
883	из того	12	1
884	и основной	2	1
885	и молнии	1	1
886	сильнее чем	1	1
887	близка к	1	1
888	почему в	2	1
889	основе которых	2	1
890	это обстоятельство	1	1
891	обратил внимание	1	1
892	аналогии с	2	1
893	и сама	1	1
894	но чаще	1	1
895	за эти	1	1
896	выступает в	2	1
897	это слово	3	1
898	по типу	4	1
899	и развитие	20	1
900	силу только	1	1
901	качестве средства	2	1
902	известные из	1	1
903	в результате	9	1
904	на разных	1	1
905	которая состоит	1	1
906	не знает	6	1
907	ли мы	2	1
908	с двумя	1	1
909	прежде чем	2	1
910	что его	2	1
911	есть один	1	1
912	что за	1	1
913	по аналогии	2	1
914	что не	2	1
915	но для	3	1
916	каждый день	1	1
917	и своего	1	1
918	части ее	1	1
919	вопрос почему	1	1
920	в последние	1	1
921	совпадая с	1	1
922	свою теорию	2	1
923	время как	4	1
924	по одному	5	1
925	самый акт	1	1
926	смысла слова	1	1
927	не есть	4	1
928	из главных	1	1
929	рядом с	1	1
930	сказывается и	1	1
931	даже не	1	1
932	если эти	1	1
933	и характер	1	1
934	так сказать	1	1
935	в употреблении	1	1
936	одно во	1	1
937	лежит не	1	1
938	не представляет	1	1
939	ему помогают	1	1
940	представляется нам	4	1
941	связанным с	1	1
942	себе и	1	1
943	точек зрения	4	1
944	его значение	1	1
945	а другой	3	1
946	как никто	1	1
947	за другой	2	1
948	что следовательно	4	1
949	вопроса о	5	1
950	а потом	1	1
951	верно что	3	1
952	остается в	1	1
953	вверх и	1	1
954	проявляет себя	1	1
955	он умеет	5	1
956	понимать его	1	1
957	нами как	1	1
958	для его	2	1
959	из первого	1	1
960	и значит	1	1
961	сколько в	1	1
962	которой и	1	1
963	ему в	2	1
964	мы говорили	5	1
965	по данному	2	1
966	все остальные	1	1
967	момента когда	1	1
968	эти слова	1	1
969	по пути	1	1
970	и дети	1	1
971	не играют	1	1
972	помогают в	1	1
973	в случае	2	1
974	это по	1	1
975	этого взгляда	2	1
976	на нем	2	1
977	если же	1	1
978	должны быть	2	1
979	возвращаясь к	1	1
980	и других?	1	1
981	всех других	1	1
982	чем больше	1	1
983	один раз	3	1
984	почти всегда	2	1
985	себя на	1	1
986	видели также	1	1
987	и хотя	2	1
988	большое значение	1	1
989	это влияние	1	1
990	же выводу	1	1
991	к кому	1	1
992	по своей	7	1
993	не касается	1	1
994	сослаться на	3	1
995	не путем	1	1
996	верно и	1	1
997	как один	1	1
998	этой группы	1	1
999	при первом	1	1
1000	вопрос можно	1	1
1001	на уже	2	1
1002	свете того	2	1
1003	он в	3	1
1004	основное в	1	1
1005	также как	1	1
1006	на который	2	1
1007	однако в	1	1
1008	видели на	2	1
1009	что во	1	1
1010	оно имеет	4	1
1011	на определенных	1	1
1012	приводят к	4	1
1013	над ней	1	1
1014	и почему	1	1
1015	в первой	2	1
1016	это для	1	1
1017	и есть	8	1
1018	с которым	2	1
1019	же кругу	1	1
1020	в общем	1	1
1021	что без	1	1
1022	с того	3	1
1023	представление об	2	1
1024	которые были	1	1
1025	очень редко	1	1
1026	обычно с	1	1
1027	их исследование	1	1
1028	он полагает	1	1
1029	имеет свою	5	1
1030	поздний и	1	1
1031	себе этот	1	1
1032	становятся на	1	1
1033	не отличается	1	1
1034	и самый	2	1
1035	в специальных	1	1
1036	в статье	1	1
1037	можно только	2	1
1038	аналогии на	1	1
1039	первую очередь	4	1
1040	которому в	1	1
1041	однако и	1	1
1042	собственном смысле	2	1
1043	его через	1	1
1044	во втором	2	1
1045	закономерности в	1	1
1046	образом и	1	1
1047	взгляд на	3	1
1048	от до	2	1
1049	которых лежит	2	1
1050	он уже	1	1
1051	значений слова	1	1
1052	объяснить происхождение	1	1
1053	однако эта	1	1
1054	непосредственно не	2	1
1055	место во	1	1
1056	как показал	1	1
1057	почти не	1	1
1058	другой а	1	1
1059	должна быть	7	1
1060	которых мы	1	1
1061	вопрос который	1	1
1062	для себя	1	1
1063	оно было	1	1
1064	не связана	1	1
1065	и менее	1	1
1066	другу на	1	1
1067	мы получаем	1	1
1068	следует рассмотреть	1	1
1069	означает эта	1	1
1070	своей общей	1	1
1071	природе и	1	1
1072	бы говорить	1	1
1073	он что	2	1
1074	никак не	6	1
1075	сам по	1	1
1076	и этого	1	1
1077	одном и	1	1
1078	детьми в	1	1
1079	формы мышления	1	1
1080	времени когда	1	1
1081	совсем так	1	1
1082	равным образом	1	1
1083	показывают как	1	1
1084	в работах	1	1
1085	происходит с	1	1
1086	ни в	1	1
1087	они на	1	1
1088	и оказывать	1	1
1089	это есть	5	1
1090	на известный	1	1
1091	целом ряде	1	1
1092	перед ними	1	1
1093	их анализ	1	1
1094	корабль с	1	1
1095	не могут	7	1
1096	и вызывает	2	1
1097	их нужно	1	1
1098	со всеми	2	1
1099	их происхождения	1	1
1100	дать в	1	1
1101	если не	3	1
1102	до этого	1	1
1103	которое как	1	1
1104	было известно	1	1
1105	значения как	1	1
1106	делать не	1	1
1107	они связаны	1	1
1108	теснейшим образом	1	1
1109	значении этого	1	1
1110	в царстве	1	1
1111	считалось что	2	1
1112	к которым	2	1
1113	имеют силу	1	1
1114	непосредственно а	1	1
1115	как о	1	1
1116	может стать	2	1
1117	быть понято	2	1
1118	меньшей мере	1	1
1119	в современной	3	1
1120	которого является	2	1
1121	и просто	1	1
1122	между и	1	1
1123	совпадают по	2	1
1124	нас интересует	3	1
1125	по различным	1	1
1126	от старого	1	1
1127	совершенно такие	1	1
1128	ли он	1	1
1129	о котором	1	1
1130	зависимости от	3	1
1131	не до	2	1
1132	со стороны	3	1
1133	знает что	5	1
1134	всей своей	1	1
1135	на год	1	1
1136	то здесь	1	1
1137	такое положение	1	1
1138	который он	1	1
1139	дальнейшее развитие	1	1
1140	ли они	1	1
1141	еще и	3	1
1142	ни на	3	1
1143	наука в	1	1
1144	разница в	1	1
1145	сливается с	1	1
1146	него он	1	1
1147	что мы	11	1
1148	они показывают	1	1
1149	видим что	3	1
1150	в очень	1	1
1151	совершенно иной	3	1
1152	тех же	1	1
1153	такой случай	1	1
1154	совпадает с	4	1
1155	и между	7	1
1156	на том	4	1
1157	значение этого	1	1
1158	их совершенно	1	1
1159	по данным	1	1
1160	предположения что	1	1
1161	внимание на	1	1
1162	не должны	2	1
1163	вопрос был	1	1
1164	преимущественно с	1	1
1165	только один	4	1
1166	может оказать	1	1
1167	находящихся в	2	1
1168	теории в	2	1
1169	бумаги с	1	1
1170	отношении к	2	1
1171	мысли приводит	1	1
1172	форм мышления	2	1
1173	этим словом	1	1
1174	иначе мы	1	1
1175	которую он	1	1
1176	или один	1	1
1177	и наша	2	1
1178	не потому	1	1
1179	вслед за	3	1
1180	только тем	1	1
1181	более и	3	1
1182	в совершенно	2	1
1183	в истории	3	1
1184	и находит	1	1
1185	должно непременно	1	1
1186	при помощи	1	1
1187	знаем что	2	1
1188	в каком	2	1
1189	еще один	1	1
1190	а во	1	1
1191	в силе	2	1
1192	известно в	1	1
1193	затем уже	1	1
1194	он дает	1	1
1195	о таких	2	1
1196	на более	1	1
1197	это вытекает	1	1
1198	в точности	1	1
1199	ним но	2	1
1200	без всякого	2	1
1201	деле как	1	1
1202	но который	2	1
1203	не касаясь	2	1
1204	в данной	2	1
1205	изучение этих	2	1
1206	тем же	1	1
1207	мог бы	1	1
1208	принадлежит к	2	1
1209	которые уже	1	1
1210	одной из	5	1
1211	что я	4	1
1212	оно дает	1	1
1213	что первое	2	1
1214	только при	1	1
1215	в сознании	5	1
1216	он может	5	1
1217	ступень развития	1	1
1218	ясно в	1	1
1219	здесь и	1	1
1220	мышление в	2	1
1221	свою силу	2	1
1222	этого же	1	1
1223	то как	3	1
1224	влиять на	3	1
1225	только потому	1	1
1226	совершаемые в	1	1
1227	с него	1	1
1228	дает в	1	1
1229	же он	1	1
1230	в самой	1	1
1231	точку зрения	1	1
1232	сделать это	2	1
1233	с каким	2	1
1234	обратиться к	2	1
1235	как раз	5	1
1236	речь это	1	1
1237	бывает в	1	1
1238	наблюдения показывают	1	1
1239	связан с	1	1
1240	объяснение этого	1	1
1241	форм и	2	1
1242	развития развитие	2	1
1243	другой материал	1	1
1244	о степени	2	1
1245	может не	3	1
1246	вперед и	1	1
1247	зависит от	4	1
1248	второй половине	1	1
1249	вопроса в	1	1
1250	что значит	3	1
1251	обе эти	8	1
1252	это часто	1	1
1253	значения так	1	1
1254	а это	3	1
1255	он и	1	1
1256	и новое	1	1
1257	состоящее в	3	1
1258	нее как	1	1
1259	форму в	1	1
1260	подчинить себе	1	1
1261	на одной	1	1
1262	длится до	1	1
1263	но дает	1	1
1264	смысле этого	2	1
1265	того момента	1	1
1266	слова а	1	1
1267	когда же	1	1
1268	но с	2	1
1269	как эти	1	1
1270	что к	2	1
1271	и ответов	1	1
1272	этом убеждает	1	1
1273	и которая	1	1
1274	слово в	3	1
1275	то это	2	1
1276	вообще не	5	1
1277	только два	3	1
1278	сама по	4	1
1279	при исследовании	2	1
1280	и давно	1	1
1281	важнее для	1	1
1282	является по	2	1
1283	долгое время	1	1
1284	как она	3	1
1285	но по	1	1
1286	эту точку	1	1
1287	является не	2	1
1288	другом месте	4	1
1289	при таком	1	1
1290	это происходит	2	1
1291	ли не	2	1
1292	этого вопроса	5	1
1293	в такой	5	1
1294	всецело и	2	1
1295	были не	1	1
1296	это было	1	1
1297	и таким	1	1
1298	повлиять на	2	1
1299	с какими	1	1
1300	в меру	4	1
1301	характера на	1	1
1302	эти же	3	1
1303	стоит и	1	1
1304	без всякой	2	1
1305	от первого	1	1
1306	того или	1	1
1307	тем сильнее	1	1
1308	и эти	2	1
1309	в полной	1	1
