N	3gram	Vygotskiy_	Vvedenie
202	в каком он	1	1
203	именно потому что	2	1
204	которая существует между	1	1
205	сказать что в	3	1
206	только с теми	1	1
207	потому что все	2	1
208	в настоящее время	2	1
209	может быть не	1	1
210	в достаточной степени	1	1
211	в этих науках	1	1
212	должна быть положена	1	1
213	есть не самоцель	1	1
214	что мы можем	1	1
215	не похожи на	1	1
216	по поводу того	1	1
217	со стороны формы	1	1
218	чтобы убедиться в	1	1
219	не самоцель а	1	1
220	этой области знания	1	1
221	что различие между	1	1
222	чем же заключаются	1	1
223	которые заключены в	1	1
224	один из крупнейших	1	1
225	зависимости от того	1	1
226	нечего и говорить	1	1
227	так же как	8	1
228	самое что и	2	1
229	природы таким образом	1	1
230	этого метода и	1	1
231	а потому и	1	1
232	не иначе как	1	1
233	только потому что	2	1
234	во многих случаях	1	1
235	д все это	1	1
236	как одна из	2	1
237	том что в	1	1
238	нашего времени и	1	1
239	не соглашаться с	1	1
240	и никогда не	1	1
241	по себе не	3	1
242	тогда когда оно	1	1
243	а в том	2	1
244	уже и сейчас	1	1
245	с самого начала	1	1
246	которые не только	1	1
247	в нем не	1	1
248	виде в каком	1	1
249	том что он	2	1
250	по двум причинам	1	1
251	в своих исследованиях	1	1
252	того чтобы сделать	1	1
253	то ни было	1	1
254	как если бы	1	1
255	но и как	1	1
256	не может не	1	1
257	в русском языке	3	1
258	и в каждом	1	1
259	представление о том	2	1
260	ясно что изучение	1	1
261	то что у	3	1
262	заключает в себе	3	1
263	к ним в	1	1
264	имел в виду	1	1
265	к тому что	2	1
266	та или иная	1	1
267	сам для себя	1	1
268	т д при	1	1
269	только то что	2	1
270	теми или иными	1	1
271	бы то ни	2	1
272	в круг своего	1	1
273	ту или иную	1	1
274	точки зрения на	1	1
275	могло бы составить	1	1
276	показывает что в	2	1
277	центр своего внимания	2	1
278	то увидим что	1	1
279	одном и том	1	1
280	с этой целью	1	1
281	а не только	1	1
282	том смысле что	1	1
283	только тогда когда	4	1
284	не то что	1	1
285	в центр своего	2	1
286	то что в	1	1
287	так как в	3	1
288	всего того что	1	1
289	имеем дело с	1	1
290	науки и техники	1	1
291	каждой из этих	1	1
292	с такого же	1	1
293	имеет своей целью	1	1
294	могут быть в	1	1
295	мы имеем дело	1	1
296	по тому же	2	1
297	отсюда ясно что	1	1
298	же самое и	2	1
