N	2gram	Propp_Isto	Morfolog
424	к другой	2	2
425	можно установить	1	2
426	в основе	3	2
427	и более	3	2
428	что этот	5	2
429	что мы	4	2
430	в очень	2	2
431	же функции	1	2
432	такую же	2	2
433	к отдельным	2	2
434	в жены	1	2
435	такой случай	1	2
436	на той	2	2
437	но здесь	1	2
438	это делается	6	2
439	в лесу	3	2
440	одной стороны	7	2
441	о похищении	1	2
442	на друга	1	2
443	д в	1	2
444	курьих ножках	1	2
445	в другом	2	2
446	сказки то	2	2
447	в каких	1	2
448	том как	5	2
449	на спине	2	2
450	к себе	3	2
451	с большой	3	2
452	особое место	1	2
453	он получает	3	2
454	увидим что	3	2
455	мы получим	1	2
456	точно так	3	2
457	в одном	2	2
458	в различных	3	2
459	и когда	1	2
460	превращается в	10	2
461	не что	1	2
462	тогда как	1	2
463	сказок и	1	2
464	друг на	1	2
465	затем уже	1	2
466	что же	1	2
467	или вообще	2	2
468	с предыдущей	1	2
469	без всякого	1	2
470	за другом	1	2
471	этим исчерпываются	1	2
472	же происходит	1	2
473	тем же	1	2
474	таких случаев	2	2
475	тех случаях	1	2
476	она его	1	2
477	же они	1	2
478	одной из	3	2
479	сына и	1	2
480	на этот	2	2
481	что она	3	2
482	он может	4	2
483	на берег	3	2
484	момент в	1	2
485	имеем когда	1	2
486	по отдельным	1	2
487	всяком случае	1	2
488	три сына	2	2
489	случаи могут	1	2
490	но так	3	2
491	чем это	1	2
492	царь не	1	2
493	себя в	6	2
494	свадьбу с	1	2
495	мотив не	1	2
496	типична для	1	2
497	головы змея	1	2
498	или другой	2	2
499	для него	2	2
500	не означает	1	2
501	д все	2	2
502	в свое	2	2
503	ответ на	1	2
504	то они	1	2
505	или наоборот	1	2
506	знать что	1	2
507	же роль	1	2
508	что иное	1	2
509	ниже мы	1	2
510	данном случае	2	2
511	ряд других	2	2
512	на вопрос	3	2
513	после чего	3	2
514	дает сказка	1	2
515	всмотреться в	1	2
516	в доме	3	2
517	по группам	1	2
518	собой в	1	2
519	и заставляет	2	2
520	с одной	7	2
521	наших целей	1	2
522	она в	2	2
523	иных случаях	1	2
524	вывод что	1	2
525	самых различных	1	2
526	ни к	1	2
527	на птице	2	2
528	обратно и	1	2
529	нам еще	1	2
530	стороны их	2	2
531	для нас	6	2
532	все это	4	2
533	по ночам	1	2
534	с другими	4	2
535	дается в	1	2
536	чем в	1	2
537	но с	1	2
538	как эти	1	2
539	герою в	1	2
540	отсюда видно	1	2
541	иногда и	4	2
542	не знает	1	2
543	что там	1	2
544	исходит от	1	2
545	этого не	2	2
546	с двумя	1	2
547	входить в	2	2
548	здесь имеется	1	2
549	в другую	2	2
550	это мы	3	2
551	одним из	4	2
552	это еще	3	2
553	исходят из	1	2
554	новое лицо	1	2
555	вообще не	1	2
556	менее она	1	2
557	очень много	2	2
558	за которым	2	2
559	также в	2	2
560	случаях когда	2	2
561	волшебного помощника	2	2
562	герой в	5	2
563	у него	7	2
564	перейти к	2	2
565	по своему	1	2
566	перед боем	3	2
567	одного сюжета	1	2
568	можно показать	3	2
569	героя из	1	2
570	путь к	1	2
571	дочь царя	1	2
572	и таким	2	2
573	это так	2	2
574	в одной	5	2
575	чтобы его	1	2
576	бы в	1	2
577	и конь	4	2
578	а потом	3	2
579	сказки а	1	2
580	без всякой	1	2
581	вопрос не	1	2
582	в яму	1	2
583	выдает себя	1	2
584	обычно в	1	2
585	друг за	1	2
586	о происхождении	1	2
587	а с	2	2
588	и сказка	1	2
589	идет по	1	2
590	случае если	1	2
591	в наши	2	2
592	и даже	4	2
593	явление это	1	2
594	в самых	1	2
595	во избежание	1	2
596	она не	7	2
597	чтобы овладеть	2	2
598	сказке о	3	2
599	нет но	1	2
600	ту же	2	2
601	здесь только	1	2
602	не по	3	2
603	время боя	3	2
604	дело не	1	2
605	быть и	1	2
606	эти формы	1	2
607	в частности	9	2
608	бы они	1	2
609	из этих	5	2
610	можно сделать	1	2
611	должны быть	2	2
612	герой это	1	2
613	что эта	2	2
614	всех других	1	2
615	сюда относятся	1	2
616	один раз	2	2
617	в количестве	1	2
618	б в	2	2
619	уже видели	2	2
620	в нее	7	2
621	как то	1	2
622	является одновременно	1	2
623	себя за	1	2
624	можно бы	5	2
625	можно вызвать	2	2
626	ни одной	1	2
627	как их	1	2
628	из его	2	2
629	переходит на	2	2
630	этого нет	1	2
631	бросить в	1	2
632	однако в	2	2
633	у кузнецов	1	2
634	благодарные животные	1	2
635	орел и	1	2
636	это можно	1	2
637	как за	1	2
638	братья отправляются	1	2
639	помощником и	1	2
640	помощи которой	2	2
641	как будто	2	2
642	право на	2	2
643	д и	1	2
644	когда герой	6	2
645	их на	3	2
646	же может	1	2
647	несколько случаев	1	2
648	афанасьевский сборник	1	2
649	но они	1	2
650	должны будем	1	2
651	герой не	3	2
652	иное как	1	2
653	в особенности	6	1
654	наше рассмотрение	2	1
655	были бы	1	1
656	он входит	1	1
657	во всем	4	1
658	собой всю	1	1
659	они имеют	1	1
660	к сказке	5	1
661	и может	2	1
662	функции к	1	1
663	этот материал	1	1
664	выводы можно	1	1
665	все что	5	1
666	образом и	1	1
667	этой сказки	2	1
668	встречаются на	1	1
669	до сих	7	1
670	необходимости входить	1	1
671	пытается убить	1	1
672	к иному	1	1
673	за ним	4	1
674	не единственный	2	1
675	и на	11	1
676	но наряду	2	1
677	одном случае	2	1
678	только те	1	1
679	же и	1	1
680	как с	1	1
681	он ловит	1	1
682	по лестнице	3	1
683	в момент	1	1
684	по мосту	2	1
685	было так	1	1
686	себе представить	1	1
687	уходит из	1	1
688	между героем	1	1
689	которые не	2	1
690	что герой	3	1
691	из волшебной	1	1
692	его с	3	1
693	до него	4	1
694	совершенно очевидно	1	1
695	д к	1	1
696	на первом	2	1
697	и улетает	2	1
698	или иных	1	1
699	могут вызвать	1	1
700	приводит в	1	1
701	большую роль	1	1
702	и далее	1	1
703	при этом	4	1
704	даже в	4	1
705	пр также	1	1
706	переносится в	2	1
707	формы в	1	1
708	видели в	2	1
709	уже знаем	1	1
710	работ по	1	1
711	его чтобы	1	1
712	это значит	2	1
713	сюда относится	1	1
714	три дня	2	1
715	же относится	2	1
716	змей убит	1	1
717	яги или	1	1
718	не требует	1	1
719	яга и	1	1
720	служит в	1	1
721	мифах и	3	1
722	в другой	5	1
723	чрезвычайно много	1	1
724	свой облик	1	1
725	те же	1	1
726	просто отмечаем	1	1
727	которые по	1	1
728	его но	1	1
729	остановиться на	1	1
730	а есть	1	1
731	одно из	3	1
732	из нескольких	1	1
733	это одна	2	1
734	сказке она	2	1
735	таким помощником	1	1
736	борьбы с	3	1
737	героем в	1	1
738	встречен случайно	1	1
739	что животное	1	1
740	быть достигнуто	1	1
741	и создает	1	1
742	или другого	3	1
743	различных животных	1	1
744	приведенные случаи	1	1
745	за это	3	1
746	функции в	1	1
747	наши задачи	1	1
748	затем становится	1	1
749	здесь играет	1	1
750	средства которые	1	1
751	в них	3	1
752	но некоторые	1	1
753	этим объясняется	1	1
754	надо однако	1	1
755	вообще с	1	1
756	же представляет	1	1
757	или во	1	1
758	если не	4	1
759	стоит в	1	1
760	где же	1	1
761	этой точки	2	1
762	он имеет	4	1
763	ее особый	1	1
764	на свой	1	1
765	до этого	3	1
766	именно и	1	1
767	возвращается на	1	1
768	и с	8	1
769	некоторые другие	1	1
770	не останавливает	1	1
771	которым он	1	1
772	если теперь	1	1
773	из нее	2	1
774	равно как	1	1
775	на гору	5	1
776	свое царство	1	1
777	нарисовал на	1	1
778	и все	4	1
779	реки текут	1	1
780	одновременно с	2	1
781	за нами	2	1
782	еще в	2	1
783	от черной	1	1
784	орла орел	1	1
785	опять имеем	1	1
786	предметам и	1	1
787	в саду	2	1
788	чтобы добыть	1	1
789	о змееборстве	2	1
790	обращается к	2	1
791	превращаются в	2	1
792	и действительно	6	1
793	америке у	1	1
794	характера герой	1	1
795	как первая	1	1
796	также не	2	1
797	выясняется что	1	1
798	и превращение	1	1
799	требуют особого	1	1
800	к самым	1	1
801	там же	2	1
802	как похищение	1	1
803	убить героя	1	1
804	с ними	4	1
805	б здесь	1	1
806	самая постановка	1	1
807	уже указано	1	1
808	другое место	1	1
809	на двор	1	1
810	быть рассмотрены	1	1
811	а именно	8	1
812	волшебной силы	1	1
813	это время	2	1
814	в своей	3	1
815	не соответствуют	1	1
816	коня конь	1	1
817	все способы	1	1
818	на эту	1	1
819	и герой	2	1
820	связанные с	5	1
821	змей может	1	1
822	ставят их	1	1
823	никем не	1	1
824	отнесены к	1	1
825	данная форма	1	1
826	представляли собой	2	1
827	он едет	1	1
828	героя могут	1	1
829	есть на	2	1
830	этим в	1	1
831	это дало	1	1
832	на следующий	2	1
833	функций в	1	1
834	ли он	2	1
835	интересно что	6	1
836	он возвращается	2	1
837	выходит в	1	1
838	иногда играет	1	1
839	е на	2	1
840	о котором	1	1
841	не меняются	1	1
842	характерна для	1	1
843	становится особенно	1	1
844	в это	3	1
845	горы и	2	1
846	помощника мы	3	1
847	герой видит	1	1
848	мы считаем	1	1
849	на своем	1	1
850	нет в	2	1
851	все как	1	1
852	ничего общего	1	1
853	здесь нет	3	1
854	к созданию	1	1
855	мы однако	1	1
856	у какого-нибудь	1	1
857	только конь	1	1
858	другими формами	1	1
859	бросают некоторый	1	1
860	девушку или	1	1
861	этому же	1	1
862	во лбу	1	1
863	этот мотив	10	1
864	все они	1	1
865	если с	1	1
866	прекрасная царевна	1	1
867	царевича и	1	1
868	как один	1	1
869	помощника и	1	1
870	случаях мы	3	1
871	в дальний	1	1
872	случай когда	1	1
873	бой самый	1	1
874	бросается в	2	1
875	еще и	2	1
876	совершенно не	2	1
877	нами выше	1	1
878	он же	2	1
879	во все	1	1
880	к этой	3	1
881	всего и	1	1
882	в главе	1	1
883	часто также	1	1
884	в котором	2	1
885	помощи которых	1	1
886	и волшебными	1	1
887	д здесь	1	1
888	можно считать	1	1
889	или вернее	1	1
890	спине огромной	1	1
891	него он	1	1
892	и начинает	3	1
893	она иногда	2	1
894	носят характер	1	1
895	в последней	1	1
896	жену в	1	1
897	мы имели	1	1
898	что земля	1	1
899	герой сказки	1	1
900	вспомним что	2	1
901	поскольку это	1	1
902	случаи когда	1	1
903	следующая форма	1	1
904	связь его	2	1
905	дает себя	1	1
906	в приведенных	5	1
907	герой только	1	1
908	она могла	1	1
909	отправляется искать	1	1
910	i ii	1	1
911	материал но	1	1
912	брата и	2	1
913	в свою	3	1
914	имеет в	1	1
915	по земле	1	1
916	и красоты	1	1
917	и посылает	1	1
918	где змей	1	1
919	это его	1	1
920	но то	2	1
921	формы его	1	1
922	героем и	2	1
923	можно усмотреть	1	1
924	он является	2	1
925	только как	1	1
926	если идти	1	1
927	во многих	1	1
928	животных на	1	1
929	в мифах	9	1
930	а через	2	1
931	в этот	2	1
932	герой возвращается	2	1
933	после смерти	3	1
934	этой связи	1	1
935	как эта	1	1
936	в критический	1	1
937	с помощью	1	1
938	между двумя	7	1
939	самый страшный	1	1
940	три дочери	1	1
941	может входить	1	1
942	именно на	2	1
943	у мужика	1	1
944	только один	3	1
945	то все	1	1
946	убить змея	2	1
947	что волшебные	2	1
948	только на	2	1
949	старика и	1	1
950	посылает ее	1	1
951	приходит к	3	1
952	которую он	1	1
953	он пришел	1	1
954	на основании	1	1
955	не потому	5	1
956	с превращением	1	1
957	они идут	2	1
958	эти связи	1	1
959	говорит что	1	1
960	а при	1	1
961	мертвой водой	2	1
962	мы постарались	1	1
963	на землю	1	1
964	не будет	1	1
965	был известен	1	1
966	море на	1	1
967	этому может	1	1
968	и те	1	1
969	не вполне	1	1
970	формы борьбы	3	1
971	же время	1	1
972	коня он	1	1
973	ведут к	1	1
974	камни и	2	1
975	за язык	2	1
976	в америке	5	1
977	здесь помощник	2	1
978	при анализе	2	1
979	тем мы	1	1
980	самого начала	1	1
981	свою очередь	1	1
982	ними и	1	1
983	видеть здесь	1	1
984	не представляет	2	1
985	за тридевять	5	1
986	перед ним	1	1
987	полет на	1	1
988	им в	2	1
989	она все	1	1
990	этот конь	1	1
991	же самое	1	1
992	совершенно неожиданно	1	1
993	оно также	1	1
994	и три	3	1
995	идут или	1	1
996	видели выше	1	1
997	на те	1	1
998	нами изучены	1	1
999	как на	3	1
1000	что здесь	9	1
1001	из наиболее	1	1
1002	и там	3	1
1003	одно и	2	1
1004	как помощник	2	1
1005	известным образом	1	1
1006	представится случай	1	1
1007	не совсем	6	1
1008	он в	3	1
1009	отношение к	3	1
1010	не как	5	1
1011	немецкой сказке	2	1
1012	вторичное образование	1	1
1013	ее не	3	1
1014	к следующему	1	1
1015	в подземное	1	1
1016	сказке мы	2	1
1017	мог бы	2	1
1018	общего характера	1	1
1019	чем продолжать	1	1
1020	они должны	1	1
1021	явление что	1	1
1022	а сам	2	1
1023	другая по	1	1
1024	свою жену	1	1
1025	с этими	3	1
1026	случаях встречается	1	1
1027	сказку об	1	1
1028	он служит	1	1
1029	уходят на	1	1
1030	герой переносится	2	1
1031	ли можно	1	1
1032	здесь сказка	1	1
1033	себя проглотить	2	1
1034	животных как	1	1
1035	формы для	1	1
1036	в бегство	2	1
1037	сказке герой	10	1
1038	все виды	1	1
1039	всех людей	3	1
1040	герой улетает	1	1
1041	других форм	2	1
1042	убивают он	1	1
1043	он сам	1	1
1044	узнает что	1	1
1045	его роль	1	1
1046	довольно много	1	1
1047	по происхождению	1	1
1048	он живет	3	1
1049	что даже	2	1
1050	наоборот под	1	1
1051	друг с	2	1
1052	нужно кормить	1	1
1053	его герой	1	1
1054	героя то	1	1
1055	другое явление	1	1
1056	обнаруживается царевичем	1	1
1057	материал и	1	1
1058	в эти	1	1
1059	есть категория	1	1
1060	о чем	6	1
1061	способы какими	1	1
1062	тот свет	1	1
1063	мы еще	2	1
1064	они могут	1	1
1065	только о	1	1
1066	но которые	1	1
1067	произошло в	1	1
1068	в ее	4	1
1069	своего помощника	2	1
1070	подземное царство	1	1
1071	характерно что	2	1
1072	тот же	1	1
1073	проходит через	1	1
1074	или три	1	1
1075	не то	1	1
1076	это обычно	1	1
1077	эту форму	1	1
1078	в другое	2	1
1079	еще резче	1	1
1080	в брак	2	1
1081	меня не	2	1
1082	волшебное колечко	1	1
1083	и сестры	1	1
1084	формы не	1	1
1085	дальний путь	1	1
1086	домой тогда	1	1
1087	часто является	1	1
1088	других более	2	1
1089	как к	1	1
1090	она имеет	2	1
1091	то сказка	1	1
1092	дает нам	2	1
1093	и такой	1	1
1094	и то	5	1
1095	можно себе	1	1
1096	в себе	1	1
1097	но на	1	1
1098	и многие	1	1
1099	не останавливаться	1	1
1100	их состава	1	1
1101	на воду	2	1
1102	ему в	3	1
1103	см гл	4	1
1104	целей достаточно	1	1
1105	после того	4	1
1106	животным это	1	1
1107	во всей	1	1
1108	всякого ущерба	1	1
1109	указать на	1	1
1110	тридевять земель	4	1
1111	случаев когда	1	1
1112	д такая	1	1
1113	один с	1	1
1114	и вот	4	1
1115	садится на	4	1
1116	и бочку	1	1
1117	художественно более	1	1
1118	в состоянии	1	1
1119	сказке не	2	1
1120	в его	16	1
1121	у тебя	1	1
1122	братьев гримм	1	1
1123	печень и	1	1
1124	принимает форму	1	1
1125	всего мира	2	1
1126	он бросает	2	1
1127	на что	1	1
1128	существа и	2	1
1129	е мы	1	1
1130	одной сказке	3	1
1131	даже такие	1	1
1132	имеется и	3	1
1133	он начинает	1	1
1134	бы на	1	1
1135	вопрос мы	1	1
1136	может фигурировать	1	1
1137	царской дочери	2	1
1138	находится в	2	1
1139	его невеста	1	1
1140	и волшебное	1	1
1141	что так	1	1
1142	в формах	2	1
1143	такое же	3	1
1144	из сумы	1	1
1145	которых каждый	1	1
1146	о нем	3	1
1147	что с	2	1
1148	мало того	1	1
1149	супружества или	1	1
1150	легко узнаем	2	1
1151	и вслед	1	1
1152	где он	1	1
1153	в тот	1	1
1154	др мы	1	1
1155	но чаще	1	1
1156	ее за	2	1
1157	мы легко	2	1
1158	привели нас	2	1
1159	чем перейти	2	1
1160	чтобы ее	1	1
1161	многих отношениях	1	1
1162	на которой	4	1
1163	чтобы получить	1	1
1164	отдельных случаев	1	1
1165	первом месте	1	1
1166	же не	1	1
1167	чем же	1	1
1168	в немецкой	3	1
1169	силу и	2	1
1170	из форм	1	1
1171	если вся	1	1
1172	волшебных предметов	6	1
1173	слова а	1	1
1174	и волшебные	1	1
1175	волшебной книги	1	1
1176	очень разнообразных	1	1
1177	переносятся на	2	1
1178	таком случае	1	1
1179	особое значение	1	1
1180	что все	4	1
1181	в их	1	1
1182	мы находим	1	1
1183	будет ниже	3	1
1184	с конем	4	1
1185	совершенно ясно	6	1
1186	только он	1	1
1187	берет с	1	1
1188	понимает что	1	1
1189	на каком	1	1
1190	без всяких	4	1
1191	в горы	2	1
1192	индии в	3	1
1193	как указано	3	1
1194	сказочный материал	1	1
1195	приведенных случаях	2	1
1196	или иной	1	1
1197	литература о	1	1
1198	ли мы	1	1
1199	и некоторые	1	1
1200	они представляют	1	1
1201	героя может	1	1
1202	уже очень	1	1
1203	и говорит	1	1
1204	к заключению	5	1
1205	самые разнообразные	1	1
1206	если сравнить	2	1
1207	героя с	1	1
1208	что под	1	1
1209	в виду	1	1
1210	что за	2	1
1211	этим и	1	1
1212	но эта	2	1
1213	объект похищения	1	1
1214	и начинается	1	1
1215	которое в	1	1
1216	некоторых случаях	4	1
1217	же выводы	1	1
1218	что не	3	1
1219	в карман	1	1
1220	и другое	1	1
1221	как нечто	1	1
1222	будем так	1	1
1223	где нет	2	1
1224	много лет	2	1
1225	и поливки	1	1
1226	соединяется в	1	1
1227	сложное явление	1	1
1228	в таком	2	1
1229	на тот	1	1
1230	или чтобы	1	1
1231	ущерба для	1	1
1232	форму освобождения	1	1
1233	на колеснице	1	1
1234	царство и	2	1
1235	конь не	1	1
1236	сказке совершенно	1	1
1237	три случая	1	1
1238	совершенно точно	1	1
1239	между ними	2	1
1240	нас к	10	1
1241	заставляет ее	1	1
1242	коня на	1	1
1243	и она	3	1
1244	можно предположить	3	1
1245	есть в	2	1
1246	помощника но	1	1
1247	эти две	1	1
1248	у царя	2	1
1249	существом которое	1	1
1250	не есть	1	1
1251	пробует это	1	1
1252	между прочим	2	1
1253	в мире	1	1
1254	становится понятным	2	1
1255	такие формы	1	1
1256	д то	1	1
1257	так в	5	1
1258	он узнает	1	1
1259	постановка вопроса	1	1
1260	становится все	1	1
1261	он состоит	2	1
1262	о помощнике	1	1
1263	взять с	1	1
1264	на одном	2	1
1265	случай который	1	1
1266	на все	2	1
1267	и могут	1	1
1268	тех которые	2	1
1269	уже давно	3	1
1270	что им	1	1
1271	д такое	1	1
1272	выше мы	2	1
1273	по его	2	1
1274	служит для	1	1
1275	живых то	1	1
1276	о которых	4	1
1277	бы мы	4	1
1278	все подобные	1	1
1279	критический момент	1	1
1280	войти в	1	1
1281	и должны	1	1
1282	пока не	1	1
1283	различных народов	1	1
1284	и это	5	1
1285	талисманы и	2	1
1286	с другом	2	1
1287	сказках где	2	1
1288	в лесной	1	1
1289	вследствие чего	1	1
1290	свет на	1	1
