N	2gram	Vygotskiy_	Dialekti
176	все эти	7	12
177	тем более	1	12
178	и может	2	12
179	а в	3	12
180	что если	2	11
181	в них	3	11
182	как только	1	11
183	в данном	7	11
184	только на	5	11
185	что я	1	11
186	быть в	1	11
187	и тем	10	11
188	должны быть	5	11
189	из них	2	11
190	оно есть	5	11
191	есть ли	1	11
192	та же	2	11
193	мы говорим	2	11
194	от того	6	11
195	ничем не	1	11
196	мы имеем	3	11
197	или в	2	11
198	есть в	5	11
199	мы должны	7	11
200	в одну	2	11
201	во всем	4	10
202	с этой	5	10
203	одно из	6	10
204	в результате	3	10
205	к тому	13	10
206	во всяком	2	10
207	только как	2	10
208	для того	24	10
209	можно ли	2	10
210	на себе	1	10
211	в меру	9	10
212	мы видим	10	10
213	в ее	7	10
214	от этого	3	10
215	себе и	2	10
216	а потом	1	10
217	только потому	3	10
218	и для	5	10
219	если же	2	10
220	что для	3	10
221	содержит в	4	10
222	за пределы	2	10
223	оно не	3	10
224	то и	5	10
225	времени и	1	10
226	если мы	6	10
227	только о	3	10
228	в его	7	10
229	возможно только	4	10
230	в их	4	10
231	это было	2	10
232	в частности	4	10
233	и можно	1	10
234	как мы	24	10
235	бытия и	1	10
236	как будто	1	10
237	может и	3	10
238	и уже	1	10
239	при этом	4	9
240	тому что	14	9
241	случае не	2	9
242	не как	1	9
243	быть может	1	9
244	в этих	2	9
245	и на	4	9
246	в котором	6	9
247	в противоположность	1	9
248	в одном	4	9
249	точка зрения	2	9
250	и он	4	9
251	мы можем	7	9
252	же как	14	9
253	бы в	7	9
254	на этом	4	9
255	общего с	1	9
256	и по	6	9
257	была бы	3	9
258	подобно тому	2	9
259	то время	8	9
260	и более	2	9
261	той же	13	9
262	всех этих	1	9
263	и от	6	9
264	или иной	2	9
265	выйти за	1	9
266	как он	1	9
267	в истории	1	9
268	тому как	2	9
269	даже в	2	8
270	вещи и	2	8
271	в разных	6	8
272	в отношении	9	8
273	вопрос об	1	8
274	но все	2	8
275	при условии	1	8
276	вот почему	3	8
277	чего не	1	8
278	то как	3	8
279	нет и	4	8
280	все время	3	8
281	с одной	7	8
282	это мы	6	8
283	по одному	1	8
284	что эта	7	8
285	этом смысле	2	8
286	в этой	7	8
287	что есть	2	8
288	в одной	6	8
289	один из	3	8
290	и из	2	8
291	но вот	1	8
292	как не	1	8
293	ничего общего	1	8
294	когда мы	2	8
295	у меня	1	8
296	при помощи	1	8
297	в сфере	8	8
298	и значит	1	8
299	у нас	3	8
300	на самом	3	8
301	как нечто	1	8
302	и без	2	8
303	только и	5	8
304	но она	1	8
305	если она	1	8
306	все что	7	7
307	мы и	5	7
308	как она	6	7
309	есть именно	1	7
310	тем что	14	7
311	зависимости от	6	7
312	мы получаем	1	7
313	но он	3	7
314	на первый	1	7
315	точно так	3	7
316	как на	8	7
317	он сам	2	7
318	что уже	2	7
319	и сама	1	7
320	связи с	4	7
321	не знает	3	7
322	во внимание	1	7
323	но для	2	7
324	в конце	5	7
325	в связи	1	7
326	а только	2	7
327	его как	1	7
328	даже если	2	7
329	и ничего	2	7
330	его с	3	7
331	и при	2	7
332	из которых	3	7
333	заключается в	14	7
334	отношения к	5	7
335	как в	7	7
336	ничего нет	1	7
337	только одно	2	7
338	и больше	2	7
339	для меня	1	7
340	не потому	1	7
341	что здесь	2	7
342	без всякого	2	7
343	с его	1	7
344	он должен	1	7
345	и всякий	1	7
346	что этот	6	7
347	и я	1	7
348	думать что	1	7
349	и их	7	7
350	она должна	2	7
351	из этих	6	7
352	тем самым	14	7
353	нуждается в	5	7
354	эти два	1	7
355	о чем	8	6
356	то не	1	6
357	может существовать	2	6
358	уже в	3	6
359	одной стороны	7	6
360	в другом	3	6
361	в себя	4	6
362	но они	1	6
363	ни вообще	1	6
364	сущности и	1	6
365	в зависимости	6	6
366	одна из	2	6
367	во всех	9	6
368	она в	2	6
369	для своего	1	6
370	по своей	12	6
371	в которой	16	6
372	как таковое	2	6
373	себя как	1	6
374	а она	1	6
375	можно было	7	6
376	друг другу	5	6
377	от всякого	1	6
378	с полной	1	6
379	с тем	8	6
380	есть тоже	1	6
381	есть слово	1	6
382	вместе с	19	6
383	никто не	2	6
384	себя и	2	6
385	может не	1	6
386	о котором	1	6
387	еще и	1	6
388	ни к	1	6
389	тотчас же	1	6
390	того чтобы	26	6
391	это все	1	6
392	на основании	2	6
393	мог бы	6	6
394	всяком случае	1	6
395	если только	1	6
396	для него	6	6
397	о нем	1	6
398	они не	2	6
399	того как	6	6
400	того и	2	6
401	ее в	11	6
402	с их	2	6
403	но с	4	6
404	по существу	2	6
405	вообще не	6	6
406	по своему	11	6
407	его в	7	6
408	мере в	2	6
409	показывает что	6	6
410	это как	1	6
411	и почти	1	6
412	дело не	1	6
413	но я	1	6
414	не с	3	6
415	оказывается что	2	6
416	стороны и	6	6
417	на всю	1	6
418	и часто	1	6
419	идет речь	2	6
420	этой точки	4	6
421	в один	1	6
422	отношение к	8	6
423	для этого	4	6
424	в каком-то	1	6
425	больше того	1	6
426	в той	7	5
427	в сферу	3	5
428	есть прежде	1	5
429	до сих	6	5
430	в своих	2	5
431	или на	1	5
432	например в	5	5
433	я могу	2	5
434	что по	2	5
435	их в	2	5
436	в одно	1	5
437	мы только	1	5
438	в это	1	5
439	речь идет	1	5
440	но мы	5	5
441	или другим	1	5
442	но даже	2	5
443	и той	5	5
444	одной и	5	5
445	двух или	1	5
446	и еще	1	5
447	к этому	2	5
448	и становится	1	5
449	едва ли	5	5
450	гораздо более	4	5
451	все его	1	5
452	что у	4	5
453	нельзя сказать	2	5
454	в качестве	9	5
455	тому же	2	5
456	и другое	4	5
457	что его	2	5
458	есть само	1	5
459	в понятии	5	5
460	на другую	3	5
461	и она	2	5
462	в свете	9	5
463	и у	1	5
464	сих пор	6	5
465	действительности и	1	5
466	вещь не	1	5
467	в целях	1	5
468	ли это	1	5
469	оно и	1	5
470	но так	2	5
471	не раз	2	5
472	мы всегда	3	5
473	все остальное	1	5
474	независимо от	1	5
475	одного и	3	5
476	были бы	5	5
477	от нее	3	5
478	если в	6	5
479	известно что	3	5
480	почти не	1	5
481	из того	7	5
482	что поэзия	1	5
483	учения о	4	5
484	если это	1	5
485	одинаковой мере	1	5
486	состоит из	1	5
487	том смысле	2	5
488	сравнению с	21	5
489	которая не	1	5
490	сразу и	3	5
491	не является	4	5
492	это понятие	1	5
493	учение об	1	5
494	только мы	1	5
495	по сравнению	23	5
496	тех пор	1	5
497	для нее	3	5
498	отношении к	4	5
499	и во	5	5
500	он может	1	5
501	точку зрения	4	5
502	обе стороны	2	5
503	зависит от	3	5
504	а это	2	5
505	он и	1	5
506	что с	7	5
507	ведь это	2	5
508	раз навсегда	1	5
509	с той	3	5
510	живой и	1	5
511	есть все	1	5
512	из этого	4	5
513	раз и	1	5
514	и другого	2	5
515	в области	5	5
516	только к	4	5
517	первый план	1	5
518	когда он	2	5
519	или как	1	5
520	к ней	2	5
521	просто как	2	5
522	конце концов	1	5
523	и наконец	4	5
524	что на	5	5
525	в возможности	2	4
526	можно говорить	2	4
527	что всякая	1	4
528	и очень	1	4
529	еще более	1	4
530	нас в	4	4
531	самом же	1	4
532	от этих	1	4
533	из ее	3	4
534	и само	1	4
535	как они	2	4
536	и самые	2	4
537	из самых	1	4
538	из всего	1	4
539	факты и	1	4
540	представление о	8	4
541	его на	1	4
542	в собственном	4	4
543	только для	1	4
544	говорить не	1	4
545	поэтому если	1	4
546	в этот	3	4
547	и должно	1	4
548	с другим	3	4
549	к ним	1	4
550	эти вопросы	1	4
551	представить себе	5	4
552	чтобы это	1	4
553	время и	1	4
554	в состоянии	4	4
555	мы знаем	5	4
556	по типу	2	4
557	у него	2	4
558	к чему	1	4
559	но совершенно	2	4
560	и отношение	1	4
561	вещи не	1	4
562	но ведь	1	4
563	и вместе	2	4
564	что их	2	4
565	чтобы понять	1	4
566	в каждом	3	4
567	если оно	2	4
568	если не	1	4
569	хотя в	1	4
570	и является	5	4
571	из двух	3	4
572	не по	7	4
573	главным образом	1	4
574	мы будем	1	4
575	необходимо чтобы	2	4
576	по направлению	1	4
577	а как	1	4
578	а главное	1	4
579	следовательно не	2	4
580	а потому	1	4
581	и здесь	5	4
582	со всеми	2	4
583	почти всегда	3	4
584	мы начинаем	1	4
585	он будет	1	4
586	выйти из	1	4
587	же тогда	1	4
588	связанные с	3	4
589	явлений и	1	4
590	в словах	1	4
591	без которых	1	4
592	мы имели	1	4
593	поэзии и	2	4
594	том как	2	4
595	слово есть	1	4
596	сейчас же	1	4
597	чем же	1	4
598	своей собственной	2	4
599	быть не	1	4
600	чтобы она	1	4
601	как например	1	4
602	это же	2	4
603	заметить что	1	4
604	но именно	3	4
605	у них	2	4
606	друг друга	9	4
607	у вас	1	4
608	двух планов	3	4
609	когда они	1	4
610	смысле что	3	4
611	данном случае	5	4
612	этом отношении	7	4
613	не содержит	2	4
614	здесь в	2	4
615	и слова	6	4
616	говорят о	1	4
617	на все	1	4
618	бы мы	1	4
619	есть самое	1	4
620	что законы	1	4
621	на них	1	4
622	как формы	1	4
623	что эти	3	4
624	как ни	1	4
625	эти последние	2	4
626	другу как	1	4
627	меру того	3	4
628	себе что	3	4
629	совершенно невозможно	1	4
630	и всякая	1	4
631	и всех	1	4
632	в каких	1	4
633	же самое	12	4
634	но эта	2	4
635	же в	1	4
636	такой же	4	4
637	в одинаковой	3	4
638	своим собственным	1	4
639	не можем	4	4
640	на ту	1	4
641	что было	2	3
642	находим в	2	3
643	нами выше	2	3
644	для всех	2	3
645	очевидно что	6	3
646	ней не	1	3
647	к этой	2	3
648	полная и	1	3
649	мысли и	13	3
650	по мере	10	3
651	как таковых	1	3
652	нас к	10	3
653	вещей как	2	3
654	в первом	6	3
655	от одного	3	3
656	в новую	2	3
657	из чего	1	3
658	бы все	2	3
659	к самому	2	3
660	обоих случаях	1	3
661	понятно что	3	3
662	а скорее	1	3
663	на природу	1	3
664	в первую	3	3
665	не могли	5	3
666	о чем-то	1	3
667	что всякое	2	3
668	но то	2	3
669	могут не	4	3
670	вообще как	1	3
671	не имеем	1	3
672	говорит что	3	3
673	явление и	1	3
674	самого начала	13	3
675	всего этого	1	3
676	на ней	2	3
677	но разве	1	3
678	в основу	1	3
679	на него	1	3
680	во всей	3	3
681	не умеет	2	3
682	исходит из	2	3
683	момент в	3	3
684	к ее	1	3
685	действительно в	1	3
686	всего в	2	3
687	или наоборот	1	3
688	содержится в	5	3
689	об одном	4	3
690	такая же	1	3
691	от всякой	2	3
692	имеем дело	2	3
693	зрения самого	2	3
694	с другими	5	3
695	есть такая	1	3
696	изменения и	2	3
697	судить о	1	3
698	и именно	1	3
699	и которые	3	3
700	следовательно и	1	3
701	зрения и	1	3
702	и жизнь	1	3
703	о которых	3	3
704	что как	2	3
705	но к	1	3
706	не был	1	3
707	я был	1	3
708	понятий и	11	3
709	здесь как	2	3
710	только от	1	3
711	быть так	1	3
712	а с	3	3
713	как факт	1	3
714	данный момент	1	3
715	не содержится	1	3
716	совсем не	2	3
717	между тем	2	3
718	не так	1	3
719	не мог	2	3
720	только через	1	3
721	не приходится	1	3
722	самое что	3	3
723	как известно	6	3
724	в глубину	1	3
725	понятия и	5	3
726	я сам	1	3
727	а более	1	3
728	против этого	1	3
729	и этот	1	3
730	своего собственного	1	3
731	как нельзя	1	3
732	для себя	24	3
733	мы в	3	3
734	утверждает что	1	3
735	чем больше	1	3
736	и делает	2	3
737	особого рода	1	3
738	и будет	1	3
739	оно всегда	1	3
740	в слове	11	3
741	от его	2	3
742	в которых	3	3
743	все решительно	1	3
744	говорить и	1	3
745	к другому	5	3
746	все они	1	3
747	бы не	1	3
748	в очень	1	3
749	еще на	1	3
750	уже с	1	3
751	в отдельности	1	3
752	о разных	1	3
753	хотя это	2	3
754	гласит что	1	3
755	о своем	2	3
756	ее с	1	3
757	мы хотим	1	3
758	целый ряд	6	3
759	ли вы	1	3
760	знаем что	3	3
761	входить в	1	3
762	если их	1	3
763	эти факты	1	3
764	видим в	3	3
765	тем же	8	3
766	должна иметь	1	3
767	одной из	4	3
768	в сознании	11	3
769	и понимания	2	3
770	здесь не	1	3
771	только с	2	3
772	именно этот	1	3
773	будет в	2	3
774	дает в	1	3
775	движения и	1	3
776	одних и	1	3
777	форм и	5	3
778	но на	3	3
779	значение может	1	3
780	отцу и	1	3
781	в ущерб	1	3
782	ее на	1	3
783	нас не	1	3
784	природы в	1	3
785	и которая	1	3
786	то тем	1	3
787	как у	1	3
788	для нас	4	3
789	чтобы получить	1	3
790	место в	1	3
791	однако не	2	3
792	без всяких	1	3
793	этого не	1	3
794	представлять себе	1	3
795	в какой	6	3
796	является не	4	3
797	при таком	2	3
798	силу этого	2	3
799	к своему	1	3
800	и оно	1	3
801	должен быть	1	3
802	сказать и	1	3
803	же деле	1	3
804	ко всему	2	3
805	же именно	1	3
806	с самого	13	3
807	отличие от	4	3
808	а из	4	3
809	но всегда	2	3
810	во время	2	3
811	в свою	3	3
812	и во-вторых	4	3
813	от земли	1	3
814	далеко не	1	3
815	как то	1	3
816	формулы и	1	3
817	и самой	1	3
818	идет о	3	3
819	человеческого сознания	2	3
820	лишь в	3	3
821	что можно	2	3
822	этого нет	1	3
823	и вне	1	3
824	в современной	2	3
825	же может	1	3
826	он с	2	3
827	себя но	2	3
828	происходит в	2	3
829	не к	1	3
830	как два	2	2
831	они являются	1	2
832	есть вещь	1	2
833	психической жизни	1	2
834	к другу	4	2
835	случае в	4	2
836	еще раз	1	2
837	бы невозможна	1	2
838	выводу что	3	2
839	никаких сомнений	2	2
840	в последнее	4	2
841	вывод из	1	2
842	которые не	1	2
843	сказать с	1	2
844	по общему	1	2
845	что то	4	2
846	те же	1	2
847	мы пришли	1	2
848	остановиться на	4	2
849	его от	2	2
850	по способу	1	2
851	в изображении	1	2
852	исторического развития	3	2
853	основывается на	1	2
854	увидели что	1	2
855	ко всем	6	2
856	это должно	1	2
857	на каждой	11	2
858	собственном смысле	4	2
859	мысль о	1	2
860	которое и	2	2
861	она является	2	2
862	это привело	2	2
863	друг к	3	2
864	том или	1	2
865	имеет место	4	2
866	всеми ее	1	2
867	всегда в	2	2
868	в порядке	3	2
869	почему это	1	2
870	этом примере	2	2
871	мы сразу	1	2
872	и слово	4	2
873	более как	1	2
874	все их	1	2
875	всем его	2	2
876	связано с	4	2
877	мы с	1	2
878	быть выражена	3	2
879	это по-видимому	1	2
880	перестает быть	1	2
881	он исходит	1	2
882	ответить на	1	2
883	ее к	1	2
884	которые мы	4	2
885	совершенно в	2	2
886	эта связь	2	2
887	этим законам	1	2
888	своей природе	8	2
889	мы увидим	1	2
890	начиная от	1	2
891	представления о	2	2
892	не должен	1	2
893	в условиях	1	2
894	смысле слова	1	2
895	не об	1	2
896	и одно	1	2
897	ни одного	1	2
898	по линии	1	2
899	самого понятия	1	2
900	как оно	2	2
901	с абсолютной	1	2
902	является как	2	2
903	это значило	2	2
904	себе в	5	2
905	свою очередь	3	2
906	любви к	1	2
907	так мы	1	2
908	и движение	2	2
909	убедиться в	1	2
910	мере не	2	2
911	по характеру	1	2
912	этого мы	3	2
913	речь как	4	2
914	поэтому все	1	2
915	в голове	1	2
916	что отношение	3	2
917	наряду с	2	2
918	они должны	1	2
919	в нашем	6	2
920	к которому	3	2
921	находится в	3	2
922	с этими	1	2
923	раньше не	1	2
924	от них	1	2
925	она может	2	2
926	друг с	6	2
927	на котором	4	2
928	понятие о	1	2
929	в пользу	6	2
930	в системе	3	2
931	то о	5	2
932	с первого	1	2
933	своего развития	4	2
934	ближе к	2	2
935	он только	1	2
936	первого взгляда	1	2
937	представим себе	1	2
938	по природе	2	2
939	мы как	2	2
940	как такового	2	2
941	несет на	1	2
942	как вид	1	2
943	на том	2	2
944	и небытия	1	2
945	не мыслится	1	2
946	его только	1	2
947	показал как	1	2
948	как можно	1	2
949	в воде	1	2
950	котором мы	2	2
951	чем в	5	2
952	и других	5	2
953	в мысли	7	2
954	на этот	2	2
955	ее от	2	2
956	прежде чем	3	2
957	и говорит	1	2
958	и структуру	2	2
959	как его	1	2
960	сходство с	1	2
961	теми или	1	2
962	ясным и	2	2
963	между ними	8	2
964	эти три	2	2
965	в установлении	1	2
966	целиком и	3	2
967	больше и	2	2
968	должно было	2	2
969	в сторону	1	2
970	как ряд	1	2
971	в других	2	2
972	вопроса о	2	2
973	этом совершенно	1	2
974	ибо только	1	2
975	самым не	1	2
976	что отношения	2	2
977	факт не	1	2
978	и осмысления	1	2
979	в лучшем	3	2
980	к любой	1	2
981	что более	1	2
982	но при	1	2
983	но до	1	2
984	и собственно	2	2
985	в объективном	1	2
986	но зато	1	2
987	выражена и	1	2
988	ничего нового	3	2
989	не были	1	2
990	явлений это	1	2
991	в тех	1	2
992	не могла	2	2
993	который мы	6	2
994	этот вопрос	2	2
995	может уже	1	2
996	с ней	3	2
997	как эта	3	2
998	целом и	1	2
999	вопрос в	1	2
1000	функций и	2	2
1001	всех указанных	1	2
1002	в систему	1	2
1003	и др	1	2
1004	силу своей	1	2
1005	но ее	1	2
1006	образом в	5	2
1007	представление об	1	2
1008	заключается только	2	2
1009	с живыми	1	2
1010	она конечно	2	2
1011	ни во	1	2
1012	и сами	1	2
1013	к сожалению	1	2
1014	в анализе	1	2
1015	на деле	2	2
1016	во втором	5	2
1017	не пошел	1	2
1018	нашего исследования	10	2
1019	этой линии	1	2
1020	внести в	1	2
1021	они и	2	2
1022	этот закон	2	2
1023	понятие и	2	2
1024	них в	1	2
1025	же самая	2	2
1026	также что	1	2
1027	жизни а	1	2
1028	убедиться что	2	2
1029	отличное от	1	2
1030	не идет	1	2
1031	но также	3	2
1032	лишь тогда	1	2
1033	ибо для	1	2
1034	тогда он	1	2
1035	природе и	2	2
1036	связанное с	1	2
1037	в другой	4	2
1038	первых двух	1	2
1039	равным образом	1	2
1040	все те	2	2
1041	к выводу	4	2
1042	отдельных частей	1	2
1043	такое положение	1	2
1044	мере с	1	2
1045	она становится	1	2
1046	понятие которое	1	2
1047	находятся в	2	2
1048	не ясно	1	2
1049	кто не	1	2
1050	что должно	1	2
1051	все то	1	2
1052	которое как	1	2
1053	вещей в	1	2
1054	в наших	8	2
1055	показать что	8	2
1056	существенно и	1	2
1057	еще с	1	2
1058	на месте	1	2
1059	и максимально	1	2
1060	и иначе	2	2
1061	совершенно правильно	1	2
1062	в процессе	12	2
1063	из тех	2	2
1064	к его	3	2
1065	если принять	1	2
1066	которые могут	1	2
1067	и просто	1	2
1068	показали что	1	2
1069	оказалось что	1	2
1070	существует не	1	2
1071	будет все	1	2
1072	становится ясным	1	2
1073	по самому	2	2
1074	возникает вопрос	2	2
1075	всей своей	1	2
1076	определенный смысл	1	2
1077	говорят об	1	2
1078	он мог	2	2
1079	в любой	2	2
1080	но оно	1	2
1081	три основные	1	2
1082	самое главное	1	2
1083	смысла от	1	2
1084	и состоит	3	2
1085	неотделимое от	1	2
1086	разумеется это	1	2
1087	тогда я	1	2
1088	и заключается	3	2
1089	предмет в	1	2
1090	совпадает с	5	2
1091	объекта в	1	2
1092	связана с	4	2
1093	значений и	3	2
1094	наконец в	3	2
1095	разве что	1	2
1096	относится к	5	2
1097	не должно	1	2
1098	и поэтому	1	2
1099	какие же	2	2
1100	внимание на	4	2
1101	в понятие	1	2
1102	слова и	10	2
1103	общение с	1	2
1104	что понятие	2	2
1105	развития и	4	2
1106	и теперь	1	2
1107	то знание	1	2
1108	а о	1	2
1109	и до	3	2
1110	друг от	3	2
1111	друга и	2	2
1112	незаметно для	1	2
1113	я хотел	1	2
1114	в природу	1	2
1115	в обоих	1	2
1116	понимая под	1	2
1117	вещь а	1	2
1118	него и	1	2
1119	ее не	1	2
1120	может оказаться	1	2
1121	только при	1	2
1122	слово и	10	2
1123	о структуре	3	2
1124	предмет а	1	2
1125	различие и	1	2
1126	этих примерах	1	2
1127	себе до	1	2
1128	это одно	2	2
1129	долго не	1	2
1130	в особом	1	2
1131	не вижу	1	2
1132	это случилось	1	2
1133	часто и	1	2
1134	они были	1	2
1135	тогда мы	2	2
1136	этого термина	2	2
1137	об их	1	2
1138	как к	4	2
1139	дает нам	1	2
1140	что обе	1	2
1141	что ему	3	2
1142	мы могли	15	2
1143	уже сейчас	1	2
1144	общего и	3	2
1145	вывод что	2	2
1146	он как	1	2
1147	себе ничего	4	2
1148	речь именно	1	2
1149	не для	2	2
1150	в определенном	2	2
1151	его и	2	2
1152	мы показали	2	2
1153	мы нашли	9	2
1154	и новое	1	2
1155	что только	1	2
1156	в полном	1	2
1157	на одной	2	2
1158	силу и	1	2
1159	чистой и	1	2
1160	этот ряд	1	2
1161	раз в	4	2
1162	содержат в	4	2
1163	с которым	1	2
1164	себе но	1	2
1165	от друга	3	2
1166	все ее	1	2
1167	существует как	1	2
1168	дело в	1	2
1169	с теми	2	2
1170	это возможно	1	2
1171	стороны но	1	2
1172	только два	1	2
1173	невозможна никакая	1	2
1174	мы ее	1	2
1175	с логической	1	2
1176	последнее время	5	2
1177	на одном	1	2
1178	этого вопроса	3	2
1179	в такой	6	2
1180	чем мы	3	2
1181	в новом	2	2
1182	по самой	6	2
1183	на его	3	2
1184	с другом	6	2
1185	в каждой	4	2
1186	бы совершенно	1	2
1187	это так	1	2
1188	за его	1	2
1189	нее и	1	2
1190	этих двух	4	2
1191	разница между	1	2
1192	человека в	1	2
1193	там где	7	2
1194	что каждая	2	2
1195	выше и	1	2
1196	понятий а	1	2
1197	зависеть от	1	2
1198	выше в	1	2
1199	в акте	1	2
1200	это делается	3	2
1201	мысли в	12	2
1202	есть как	1	2
1203	лучшем случае	3	2
1204	для каждой	3	2
1205	в нашей	4	2
1206	факт что	2	2
1207	еще в	3	2
1208	и фактически	1	2
1209	как этот	1	2
1210	реальные и	1	2
1211	если взять	1	2
1212	у нее	5	2
1213	скажем что	1	2
1214	на это	1	2
1215	всем ее	1	2
1216	мы сказали	1	2
1217	вещи или	1	2
1218	со своими	1	2
1219	одного из	2	2
1220	которые в	5	2
1221	этом вопросе	2	2
1222	выражения в	3	2
1223	только по	5	2
1224	быть если	1	2
1225	наоборот в	2	2
1226	и дальше	1	2
1227	по законам	1	2
1228	только после	1	2
1229	интереса к	1	2
1230	переход в	1	2
1231	в целом	7	2
1232	никакой возможности	1	2
1233	как для	2	2
1234	мы также	1	2
1235	в чисто	2	2
1236	сейчас мы	1	2
1237	а эти	1	2
1238	обоих планов	2	2
1239	это на	1	1
1240	что говорится	2	1
1241	ничего иного	1	1
1242	что один	1	1
1243	новое и	1	1
1244	и другие	1	1
1245	и теоретическая	1	1
1246	особенности и	1	1
1247	в единую	2	1
1248	мы найдем	1	1
1249	идет по	3	1
1250	между двумя	5	1
1251	более общее	2	1
1252	выражена в	1	1
1253	этом уже	1	1
1254	переходом от	1	1
1255	пришла к	1	1
1256	раз так	1	1
1257	констатировать наличие	1	1
1258	самого себя	1	1
1259	той которая	1	1
1260	исходя из	1	1
1261	и самому	1	1
1262	операциям с	1	1
1263	некоторой степени	1	1
1264	каждого отдельного	3	1
1265	и переходит	1	1
1266	из всей	1	1
1267	с вещами	2	1
1268	до самого	1	1
1269	связанных между	2	1
1270	от частного	2	1
1271	время его	1	1
1272	с необходимостью	2	1
1273	взаимоотношения с	1	1
1274	она уже	1	1
1275	думается что	1	1
1276	зависимость и	1	1
1277	всегда предполагает	1	1
1278	находится с	2	1
1279	и лучше	1	1
1280	которые по	1	1
1281	что перед	1	1
1282	так например	1	1
1283	с формальной	1	1
1284	но эти	2	1
1285	случае он	1	1
1286	вещь может	1	1
1287	говорилось в	1	1
1288	есть самая	1	1
1289	картина которая	1	1
1290	до последнего	1	1
1291	в живом	3	1
1292	и самое	2	1
1293	этой последней	2	1
1294	этих понятий	2	1
1295	чтобы в	1	1
1296	он утверждает	1	1
1297	стоит в	1	1
1298	и значение	5	1
1299	приходим к	1	1
1300	и безукоризненно	1	1
1301	предметов в	2	1
1302	как первый	1	1
1303	вещь в	1	1
1304	все дело	1	1
1305	каким образом	3	1
1306	происходит не	1	1
1307	вывести из	1	1
1308	оказывается только	1	1
1309	за ним	3	1
1310	у людей	1	1
1311	где они	4	1
1312	от необходимости	1	1
1313	конечном счете	2	1
1314	как там	1	1
1315	общих и	2	1
1316	исходить из	2	1
