N	2gram	Losev_Prob	Komedia
444	не случайно	1	4
445	которые он	1	4
446	был бы	2	4
447	когда в	1	4
448	так называемых	1	4
449	не на	1	4
450	одновременно с	1	4
451	за свое	1	4
452	бы не	4	4
453	нет ничего	3	4
454	что мы	4	4
455	то и	7	4
456	в поисках	1	4
457	большей частью	1	4
458	в трагедии	9	4
459	чуть ли	1	4
460	по мнению	3	4
461	или к	4	4
462	в более	1	4
463	ничем не	1	4
464	этой области	1	4
465	хотя в	1	4
466	и другие	4	4
467	у нас	17	4
468	все равно	1	4
469	в свои	2	4
470	а то	2	4
471	эсхила и	3	4
472	с их	1	4
473	времени и	1	4
474	что ему	1	4
475	по его	2	4
476	или менее	1	4
477	за его	2	4
478	такой же	1	4
479	избавиться от	1	4
480	мог бы	2	4
481	до н	5	4
482	с полным	2	4
483	и их	7	4
484	далеко не	6	4
485	чтобы не	1	4
486	в число	1	4
487	на кого	1	4
488	которые в	3	4
489	он знает	1	4
490	всем том	1	4
491	все более	1	4
492	нуждается в	2	4
493	во всем	5	3
494	от него	1	3
495	или по	1	3
496	до самого	1	3
497	в финале	1	3
498	всю свою	4	3
499	за собой	1	3
500	в году	9	3
501	по себе	5	3
502	более или	1	3
503	уверен в	1	3
504	или на	1	3
505	если он	4	3
506	только для	5	3
507	поставленной в	1	3
508	своей возлюбленной	1	3
509	для их	2	3
510	не столь	3	3
511	сам же	4	3
512	о любви	1	3
513	видно что	2	3
514	человека не	1	3
515	противоречия между	1	3
516	нашего века	1	3
517	из жизни	1	3
518	а после	2	3
519	больше не	1	3
520	даже самых	1	3
521	с ума	1	3
522	только на	2	3
523	не приходит	1	3
524	и когда	1	3
525	приходит к	2	3
526	людей и	13	3
527	от своего	1	3
528	ни одного	1	3
529	греции и	1	3
530	как на	1	3
531	которого они	1	3
532	ней и	1	3
533	такую же	2	3
534	в нашем	5	3
535	же она	1	3
536	при виде	1	3
537	что именно	2	3
538	нет никаких	1	3
539	этом же	2	3
540	раз на	1	3
541	восходят к	1	3
542	были известны	1	3
543	и готов	2	3
544	его дочь	1	3
545	схолиаста к	4	3
546	и за	2	3
547	для них	3	3
548	и притом	8	3
549	отношения к	1	3
550	в таком	4	3
551	обстоятельство что	2	3
552	лет до	1	3
553	от этого	4	3
554	а его	5	3
555	должно было	1	3
556	в эту	1	3
557	на себе	1	3
558	не был	1	3
559	с новой	1	3
560	трагедии и	4	3
561	а с	4	3
562	бы к	1	3
563	в устах	1	3
564	взять в	1	3
565	было только	2	3
566	в новое	3	3
567	какой мере	3	3
568	не раз	4	3
569	он в	5	3
570	и есть	4	3
571	его за	2	3
572	однако по	1	3
573	сказать о	2	3
574	платон в	2	3
575	на рубеже	1	3
576	мы видели	2	3
577	на месте	2	3
578	также что	1	3
579	почти не	1	3
580	его с	2	3
581	для себя	6	3
582	и из	1	3
583	мы в	1	3
584	не могут	3	3
585	не мешает	2	3
586	мы понимаем	1	3
587	быть даже	1	3
588	судить по	1	3
589	как о	6	3
590	с ними	1	3
591	совершенно не	1	3
592	в диалоге	1	3
593	и более	3	3
594	ни у	1	3
595	совсем другой	1	3
596	середине iv	1	3
597	и уже	2	3
598	на землю	7	3
599	чем не	2	3
600	к людям	5	3
601	было и	1	3
602	к своим	1	3
603	состоит в	1	3
604	если мы	2	3
605	только при	1	3
606	том же	2	3
607	казалось бы	1	3
608	в самой	5	3
609	они были	1	3
610	ему в	3	3
611	нет ни	4	3
612	чтобы избавиться	1	3
613	не без	1	3
614	бы на	3	3
615	такое же	1	3
616	мы находим	9	3
617	в виде	25	3
618	однако не	2	3
619	под тем	1	3
620	указывает на	4	3
621	только два	1	3
622	сведения о	1	3
623	с той	1	3
624	и вовсе	1	3
625	является не	2	3
626	на все	1	3
627	нисколько не	7	3
628	в каждой	2	3
629	должен быть	2	3
630	и таким	1	3
631	в одной	2	3
632	на них	1	3
633	жизнь и	6	3
634	мало что	1	3
635	и потому	4	3
636	а к	1	3
637	а как	2	3
638	он говорит	2	3
639	она не	1	3
640	только как	1	3
641	то обстоятельство	1	3
642	таким же	1	3
643	можно найти	6	3
644	стало быть	1	3
645	на всю	1	3
646	в большинстве	1	3
647	идет речь	2	3
648	числе и	1	3
649	они не	3	3
650	будто бы	5	3
651	и самого	3	3
652	обеих сторон	1	3
653	же можно	1	3
654	по этому	5	3
655	в голову	1	3
656	в трагедиях	1	3
657	в античной	3	3
658	все еще	4	3
659	право на	1	3
660	только после	1	3
661	в эти	1	3
662	это в	2	3
663	является ли	1	3
664	ли в	2	3
665	в эпоху	5	3
666	если она	1	3
667	становится в	1	3
668	он с	2	3
669	вплоть до	2	3
670	не к	3	3
671	женщины в	1	2
672	находим в	4	2
673	философии и	1	2
674	в душе	1	2
675	в настоящем	1	2
676	на редкость	1	2
677	и очень	3	2
678	же и	2	2
679	о будущем	1	2
680	нечто подобное	1	2
681	реальной жизни	1	2
682	которым они	1	2
683	и был	2	2
684	говорит о	9	2
685	с презрением	1	2
686	те же	1	2
687	не как	3	2
688	намека на	1	2
689	точно так	4	2
690	остановиться на	2	2
691	ты не	1	2
692	не находит	2	2
693	за которым	1	2
694	между небом	1	2
695	в драматическом	1	2
696	в традиционных	1	2
697	жизнь в	3	2
698	каким образом	1	2
699	на земле	11	2
700	же образом	1	2
701	к более	1	2
702	превращается в	1	2
703	вся его	1	2
704	меня в	4	2
705	работы в	1	2
706	в многочисленных	1	2
707	приходит в	1	2
708	в порядке	1	2
709	и те	1	2
710	это противопоставление	1	2
711	прошлого века	1	2
712	и специально	1	2
713	поскольку он	1	2
714	перед собой	1	2
715	себе отчет	1	2
716	как только	1	2
717	на первый	1	2
718	как ее	1	2
719	не могли	2	2
720	также фр	1	2
721	следовало бы	1	2
722	же автора	2	2
723	отсюда и	1	2
724	вв до	2	2
725	начиная от	1	2
726	в противоположность	3	2
727	не должен	1	2
728	и следовательно	1	2
729	в этот	4	2
730	поэтому мы	1	2
731	обращаясь к	1	2
732	для новой	1	2
733	для которого	1	2
734	не вполне	2	2
735	рассказывает о	1	2
736	второй половины	1	2
737	друг на	1	2
738	то чтобы	2	2
739	двух других	1	2
740	чтобы они	2	2
741	без всякого	3	2
742	него не	2	2
743	для всей	1	2
744	они должны	1	2
745	под влиянием	3	2
746	можно привести	1	2
747	что все	1	2
748	последних десятилетий	1	2
749	со стихами	1	2
750	были в	1	2
751	что даже	1	2
752	а мы	1	2
753	раба и	1	2
754	они могут	1	2
755	чем это	1	2
756	римской империи	1	2
757	то в	4	2
758	именно об	1	2
759	она и	2	2
760	менее в	2	2
761	но еще	2	2
762	ним в	2	2
763	с тех	1	2
764	почему в	2	2
765	к выводу	1	2
766	каждом из	2	2
767	и сама	4	2
768	с другими	1	2
769	они будут	1	2
770	к жизни	1	2
771	г а	1	2
772	и рассказ	1	2
773	из людей	1	2
774	и можно	6	2
775	прошлом и	1	2
776	я и	1	2
777	и она	1	2
778	по одному	2	2
779	на волю	1	2
780	большинстве случаев	2	2
781	из чего	1	2
782	между прочим	2	2
783	покончить с	1	2
784	из четырех	1	2
785	слишком много	1	2
786	и жизнь	1	2
787	его жизни	1	2
788	представляется нам	1	2
789	к мысли	1	2
790	в смысле	8	2
791	человека а	2	2
792	а для	1	2
793	чтобы понять	1	2
794	пребывания в	1	2
795	для анализа	1	2
796	а потом	4	2
797	я на	1	2
798	со всей	2	2
799	в уста	1	2
800	его творчестве	1	2
801	и платон	2	2
802	он дал	2	2
803	были у	1	2
804	однако и	1	2
805	земле и	1	2
806	мы уже	2	2
807	эти слова	1	2
808	совсем не	4	2
809	рассказывает как	1	2
810	мир со	1	2
811	на чем	1	2
812	за ними	2	2
813	себе на	1	2
814	и является	6	2
815	для человека	2	2
816	время когда	1	2
817	почти всегда	3	2
818	доходит до	2	2
819	этот вопрос	1	2
820	того кто	1	2
821	не сам	2	2
822	а заодно	1	2
823	общего с	2	2
824	найти в	1	2
825	видно еще	1	2
826	что только	3	2
827	сомневаться что	1	2
828	в общем	1	2
829	бы ни	1	2
830	которые были	2	2
831	с ее	1	2
832	гораздо важнее	1	2
833	гораздо более	5	2
834	из этой	1	2
835	наше время	1	2
836	доказывает что	2	2
837	идет в	1	2
838	представляет себе	1	2
839	в достаточно	1	2
840	не будет	4	2
841	в состав	1	2
842	да не	1	2
843	его мнению	1	2
844	его из	1	2
845	но едва	1	2
846	в жизни	4	2
847	с такой	2	2
848	и при	2	2
849	людей из	4	2
850	и дает	1	2
851	содержания и	1	2
852	это уже	4	2
853	никак не	10	2
854	и землей	1	2
855	не обходится	2	2
856	сводится к	1	2
857	со всеми	5	2
858	не ясно	1	2
859	этой точки	2	2
860	любовь и	3	2
861	достаточно ясно	1	2
862	оказывается на	1	2
863	общей форме	1	2
864	не считать	1	2
865	в союзе	1	2
866	этом смысле	4	2
867	и такая	1	2
868	и так	3	2
869	жизни в	7	2
870	себя и	1	2
871	надо считать	1	2
872	ли он	2	2
873	о котором	4	2
874	в известном	2	2
875	знает что	3	2
876	пока он	1	2
877	нет в	1	2
878	к другому	5	2
879	десять раз	2	2
880	намеков на	1	2
881	не входит	2	2
882	перед нами	14	2
883	бросается в	3	2
884	художественный образ	4	2
885	с гордостью	1	2
886	это дело	1	2
887	их самих	1	2
888	земли и	2	2
889	это только	1	2
890	котором он	1	2
891	и любовь	2	2
892	а может	3	2
893	слова и	1	2
894	с которой	1	2
895	именно на	2	2
896	и два	1	2
897	в которую	1	2
898	отношении к	1	2
899	и наиболее	3	2
900	и до	2	2
901	в древности	2	2
902	в каком	1	2
903	имеем в	1	2
904	что здесь	8	2
905	и под	2	2
906	нем не	1	2
907	ее не	1	2
908	от которой	1	2
909	это ясно	3	2
910	и дать	2	2
911	содержанию и	1	2
912	во втором	2	2
913	здесь не	12	2
914	небом и	1	2
915	у них	1	2
916	в произведениях	1	2
917	и вероятно	1	2
918	но это	7	2
919	только потому	1	2
920	в согласии	1	2
921	во времени	1	2
922	известных нам	1	2
923	стороны он	2	2
924	в ту	1	2
925	это человек	1	2
926	поэтому он	1	2
927	самой общей	1	2
928	как сын	2	2
929	об их	1	2
930	в любви	1	2
931	и всякий	2	2
932	к году	1	2
933	это был	3	2
934	малейшего намека	1	2
935	нас не	3	2
936	тем он	1	2
937	еще и	6	2
938	от которого	1	2
939	для него	2	2
940	не для	2	2
941	я теперь	1	2
942	того что	8	2
943	в литературе	5	2
944	видя в	2	2
945	ее в	2	2
946	где он	2	2
947	в полном	1	2
948	то мы	1	2
949	бы и	1	2
950	была бы	3	2
951	а о	1	2
952	этого не	2	2
953	как этот	1	2
954	которые как	3	2
955	понимать как	1	2
956	не напрасно	1	2
957	в стороне	1	2
958	как она	1	2
959	свидетельствуют о	1	2
960	все эти	12	2
961	на душе	3	2
962	у еврипида	2	2
963	на фоне	2	2
964	в еще	1	2
965	с семьей	1	2
966	и со	1	2
967	и людей	3	2
968	не стал	1	2
969	диониса и	3	2
970	не принимает	1	2
971	при его	2	2
972	не все	3	2
973	мере в	4	2
974	в форме	1	2
975	его к	2	2
976	на свете	1	2
977	что эти	1	2
978	городов и	1	2
979	еще до	2	2
980	в дошедших	1	2
981	которого и	2	2
982	и только	4	2
983	что вы	1	2
984	аристофана с	1	2
985	дело не	1	2
986	свою жизнь	1	2
987	жалоб на	1	2
988	же что	1	2
989	у кого	2	2
990	с ней	3	2
991	тем самым	2	2
992	человека и	4	2
993	не нравится	1	2
994	его а	1	2
995	молодые люди	1	2
996	человека из	5	2
997	наконец на	1	2
998	в античном	6	2
999	во времена	2	2
1000	его до	2	2
1001	г на	1	2
1002	здесь же	1	2
1003	и дальше	2	2
1004	в случае	1	2
1005	в новой	3	2
1006	ни был	1	2
1007	iv вв	1	2
1008	остается только	1	2
1009	изображает себя	1	1
1010	которым было	1	1
1011	о некоем	1	1
1012	с братом	1	1
1013	пользуется для	2	1
1014	философской школе	1	1
1015	союзе с	1	1
1016	к действительности	1	1
1017	является в	1	1
1018	знают что	1	1
1019	вне всяких	1	1
1020	заметим что	4	1
1021	ребенка и	1	1
1022	которая была	2	1
1023	и называет	1	1
1024	можно говорить	1	1
1025	созданные в	1	1
1026	мы и	2	1
1027	затем к	1	1
1028	его изображения	1	1
1029	в аттике	1	1
1030	выводу что	1	1
1031	это согласуется	1	1
1032	ею и	2	1
1033	рассказ о	2	1
1034	которые не	1	1
1035	последняя из	1	1
1036	слова эти	1	1
1037	против кого	1	1
1038	каким его	1	1
1039	при изучении	1	1
1040	эта идея	2	1
1041	они уже	1	1
1042	дом на	1	1
1043	она уже	1	1
1044	или нет	1	1
1045	кроме того	5	1
1046	думается что	1	1
1047	к самоубийству	1	1
1048	которой они	1	1
1049	они конечно	1	1
1050	и гете	1	1
1051	уходит за	1	1
1052	мог изображать	1	1
1053	отношении других	1	1
1054	с более	1	1
1055	по праву	1	1
1056	что человек	1	1
1057	за всех	1	1
1058	на нас	1	1
1059	с наступлением	2	1
1060	самых общих	1	1
1061	с жизнью	1	1
1062	которым был	1	1
1063	в различных	1	1
1064	в день	1	1
1065	плане в	1	1
1066	своего сына	3	1
1067	схолиаста который	1	1
1068	которой все	1	1
1069	и действиях	1	1
1070	считать не	1	1
1071	нет никакой	6	1
1072	в борьбе	2	1
1073	содержании этих	1	1
1074	от одного	4	1
1075	вот что	4	1
1076	или от	1	1
1077	от каждого	1	1
1078	ее для	1	1
1079	весь этот	3	1
1080	что весь	1	1
1081	отдельных писателей	1	1
1082	уже на	2	1
1083	и жил	1	1
1084	ясно из	1	1
1085	места и	1	1
1086	вот с	1	1
1087	я могу	1	1
1088	мужа в	1	1
1089	кстати сказать	1	1
1090	о полном	1	1
1091	самого и	1	1
1092	в нужде	1	1
1093	людей или	2	1
1094	а именно	12	1
1095	о наказании	1	1
1096	в одно	6	1
1097	обнаруживает что	1	1
1098	на эту	2	1
1099	смотреть в	1	1
1100	всю эту	2	1
1101	даже до	2	1
1102	был первым	1	1
1103	не знающей	1	1
1104	кого не	2	1
1105	жили в	1	1
1106	тонах что	1	1
1107	на следующий	1	1
1108	но у	1	1
1109	богов он	1	1
1110	начала не	1	1
1111	мало того	1	1
1112	по нашим	1	1
1113	характерную для	1	1
1114	не думал	1	1
1115	и стал	1	1
1116	так например	1	1
1117	жизнь была	1	1
1118	людей с	1	1
1119	мира сего	1	1
1120	уйти из	1	1
1121	и нет	4	1
1122	действительности а	1	1
1123	моменты в	1	1
1124	а вместе	2	1
1125	а что	1	1
1126	является самым	1	1
1127	понять как	2	1
1128	первый взгляд	1	1
1129	где и	1	1
1130	в переносном	1	1
1131	только тут	1	1
1132	по-видимому он	1	1
1133	не пришло	1	1
1134	на этой	2	1
1135	в данном	6	1
1136	начала до	2	1
1137	находит в	4	1
1138	всегда с	1	1
1139	знал что	1	1
1140	могут обратиться	1	1
1141	своего собственного	1	1
1142	себе все	2	1
1143	у прокла	1	1
1144	на сердце	1	1
1145	он только	1	1
1146	мы увидим	1	1
1147	в новом	1	1
1148	даже и	11	1
1149	на очень	1	1
1150	i ii	1	1
1151	говорить не	1	1
1152	входит в	1	1
1153	но даже	6	1
1154	ii и	1	1
1155	на любые	1	1
1156	что никогда	1	1
1157	образ жизни	1	1
1158	и другой	2	1
1159	имея в	1	1
1160	с трудом	2	1
1161	что вся	1	1
1162	для нее	1	1
1163	однако нет	1	1
1164	он считает	2	1
1165	времени мы	2	1
1166	отмечает что	1	1
1167	что люди	2	1
1168	победы над	1	1
1169	борьбе с	3	1
1170	всего как	1	1
1171	не доверяет	1	1
1172	для античности	2	1
1173	предисловии к	2	1
1174	и была	1	1
1175	говорит что	1	1
1176	его по	1	1
1177	на своего	1	1
1178	не что	3	1
1179	демон и	1	1
1180	мы тоже	1	1
1181	его хоть	1	1
1182	их для	1	1
1183	золото как	1	1
1184	точке зрения	2	1
1185	мере не	5	1
1186	всегда и	2	1
1187	отчет в	1	1
1188	и остается	1	1
1189	людей так	1	1
1190	и глубиной	1	1
1191	чем свет	1	1
1192	уже более	1	1
1193	бога и	1	1
1194	утверждал что	1	1
1195	настоящее время	7	1
1196	сведений о	1	1
1197	тезис о	1	1
1198	заметить что	1	1
1199	она ни	1	1
1200	и афины	1	1
1201	в контексте	1	1
1202	в поздней	1	1
1203	мечтать о	1	1
1204	за него	2	1
1205	с этими	1	1
1206	почти нет	1	1
1207	у а	1	1
1208	но никак	1	1
1209	в атмосфере	2	1
1210	об использовании	1	1
1211	сама фигура	1	1
1212	воли и	2	1
1213	перед собственной	1	1
1214	и всякого	1	1
1215	именно с	1	1
1216	этот момент	1	1
1217	коем случае	3	1
1218	даже у	1	1
1219	жену и	1	1
1220	на котором	1	1
1221	уже по	2	1
1222	были бы	1	1
1223	превратился в	1	1
1224	так у	1	1
1225	не просто	12	1
1226	но так	2	1
1227	без разрешения	1	1
1228	кто является	1	1
1229	от античности	1	1
1230	есть также	1	1
1231	соотношении в	1	1
1232	ни малейшей	2	1
1233	аргументы в	1	1
1234	свое собственное	2	1
1235	никакому сомнению	1	1
1236	самих богов	1	1
1237	в распоряжении	1	1
1238	утешения в	2	1
1239	от слов	1	1
1240	и весь	2	1
1241	только не	1	1
1242	изобразительного искусства	1	1
1243	на глазах	1	1
1244	однако из	1	1
1245	и совершенно	2	1
1246	людей является	1	1
1247	фразой о	1	1
1248	находить и	1	1
1249	тебя и	1	1
1250	обо всем	1	1
1251	содержится в	1	1
1252	войне и	1	1
1253	сейчас в	1	1
1254	вызывает не	1	1
1255	поскольку в	4	1
1256	а наоборот	2	1
1257	что иное	3	1
1258	глаза не	1	1
1259	вокруг этого	1	1
1260	эти внешние	1	1
1261	своему содержанию	1	1
1262	и больше	1	1
1263	поздних латинских	1	1
1264	образом как	2	1
1265	самое почетное	1	1
1266	на том	1	1
1267	внимание на	4	1
1268	время в	2	1
1269	по городу	2	1
1270	причины в	1	1
1271	сама же	1	1
1272	перед дилеммой	1	1
1273	начала и	2	1
1274	получает из	1	1
1275	это я	1	1
1276	всем и	1	1
1277	поэта не	1	1
1278	тех самых	1	1
1279	и указывает	1	1
1280	однако этот	1	1
1281	имеем дело	1	1
1282	и раньше	1	1
1283	которого он	2	1
1284	не думает	1	1
1285	я во	1	1
1286	богатым и	1	1
1287	с творчеством	1	1
1288	вошел в	1	1
1289	и никакой	1	1
1290	виде того	1	1
1291	не больше	2	1
1292	произведений этого	1	1
1293	только удивляться	1	1
1294	буквально на	1	1
1295	в третьем	1	1
1296	изображение типов	1	1
1297	и настойчиво	1	1
1298	в наказании	1	1
1299	видит в	3	1
1300	то она	1	1
1301	говорит он	1	1
1302	для иллюстрации	1	1
1303	во всей	1	1
1304	бы только	1	1
1305	отсюда видно	1	1
1306	он отправляется	1	1
1307	и что-нибудь	1	1
1308	за право	1	1
1309	и некоторые	1	1
1310	ее от	1	1
1311	связывается с	1	1
1312	на которое	1	1
1313	не выражает	1	1
1314	алчности и	1	1
1315	что под	1	1
1316	отделаться от	1	1
1317	ему свое	1	1
1318	заключить что	1	1
