N	2gram	Propp_Isto	Myslijsy
377	же самое	1	6
378	главным образом	3	6
379	друг другу	2	6
380	но есть	3	6
381	показывает что	13	6
382	например что	1	6
383	должна быть	2	6
384	никак не	1	6
385	заключается в	1	6
386	как при	1	6
387	к нам	1	6
388	может стать	1	6
389	да и	2	6
390	друг от	1	6
391	ничего общего	1	6
392	и уже	2	6
393	не могло	1	6
394	в этой	7	6
395	и до	1	6
396	указывают на	2	6
397	при котором	2	6
398	в образе	2	6
399	но если	2	6
400	представления и	2	6
401	без языка	1	6
402	но на	1	6
403	то он	1	6
404	у нас	7	6
405	в виде	2	6
406	что ни	3	6
407	от друга	1	6
408	на нее	4	6
409	при таком	1	6
410	что между	1	6
411	на его	5	6
412	форма в	1	6
413	об этом	8	6
414	предположить что	11	6
415	его не	3	6
416	как он	1	6
417	в один	1	6
418	жизни и	2	6
419	человек не	1	6
420	человеческой жизни	1	5
421	были бы	1	5
422	даже в	4	5
423	или нет	2	5
424	не столько	1	5
425	в некотором	3	5
426	по мнению	1	5
427	и другим	1	5
428	предмет и	1	5
429	уже и	1	5
430	входит в	1	5
431	состоит в	4	5
432	но эти	1	5
433	конечно не	3	5
434	на ней	5	5
435	с другим	1	5
436	языка не	1	5
437	том чтобы	1	5
438	ли она	1	5
439	на том	3	5
440	из того	2	5
441	только при	1	5
442	чем в	1	5
443	одним из	4	5
444	бы при	1	5
445	одна из	2	5
446	полагает что	1	5
447	и у	6	5
448	природы а	1	5
449	оно и	1	5
450	можно было	3	5
451	этот вопрос	3	5
452	нет но	1	5
453	если это	4	5
454	однако в	1	5
455	оно имеет	1	5
456	можно только	3	5
457	время как	2	5
458	для создания	1	5
459	не видно	4	5
460	из которого	3	5
461	к другому	1	5
462	что вообще	1	5
463	перед нами	4	5
464	в течение	6	5
465	предмета а	1	5
466	для нее	2	5
467	на этот	1	5
468	общего с	1	5
469	и здесь	8	5
470	ответ на	1	5
471	с каким	1	5
472	они не	4	5
473	это можно	1	5
474	мы имеем	24	5
475	на которой	3	5
476	нет ничего	3	5
477	бы для	1	5
478	то к	1	5
479	за тем	1	5
480	от своего	3	5
481	но уже	1	5
482	в области	1	5
483	человека в	2	5
484	а к	1	5
485	бы только	1	5
486	здесь только	1	5
487	а от	2	5
488	этого не	1	5
489	в начале	2	5
490	как не	2	5
491	как же	1	5
492	отношение к	4	5
493	не к	1	5
494	или по	5	4
495	еще более	3	4
496	в некоторых	9	4
497	из нее	1	4
498	равно как	3	4
499	не имели	1	4
500	можно считать	1	4
501	в другом	11	4
502	был бы	1	4
503	слова при	1	4
504	чего не	1	4
505	не вполне	7	4
506	не что	6	4
507	некоторое время	4	4
508	что иное	6	4
509	не мог	2	4
510	общих чертах	2	4
511	эти отношения	1	4
512	к общему	1	4
513	видели что	8	4
514	все его	1	4
515	не противоречит	5	4
516	обратить внимание	1	4
517	говорит он	1	4
518	не знает	2	4
519	не говорит	2	4
520	в связи	5	4
521	будет иметь	1	4
522	от этого	1	4
523	с его	1	4
524	и быть	1	4
525	на этом	5	4
526	что происходит	1	4
527	эти слова	1	4
528	не дает	3	4
529	на другой	3	4
530	ту же	2	4
531	не один	2	4
532	не могла	3	4
533	иметь в	1	4
534	и затем	2	4
535	и другая	1	4
536	того кто	1	4
537	он в	3	4
538	на который	1	4
539	его как	1	4
540	в общих	1	4
541	ничего не	12	4
542	из этого	1	4
543	есть следствие	1	4
544	ведет к	2	4
545	б не	1	4
546	ни в	2	4
547	не на	2	4
548	так или	1	4
549	этой точки	1	4
550	в наших	2	4
551	ее с	1	4
552	и между	1	4
553	тела и	1	4
554	есть что	1	4
555	к которым	3	4
556	и они	4	4
557	и так	3	4
558	что бы	1	4
559	все они	1	4
560	только одно	1	4
561	более чем	1	4
562	с нами	1	4
563	начиная с	1	4
564	нам и	1	4
565	то она	2	4
566	известных нам	1	4
567	он должен	3	4
568	мы могли	1	4
569	ему в	2	4
570	многих других	2	4
571	данном случае	6	4
572	по этому	2	4
573	этой мысли	1	4
574	и хотя	1	4
575	будет ли	1	4
576	что так	2	4
577	в старину	1	4
578	в науке	1	4
579	со своим	1	4
580	как нечто	3	4
581	от своих	2	4
582	но с	1	4
583	себе что	1	4
584	б мы	1	4
585	но эта	2	4
586	или даже	1	4
587	к своему	3	4
588	по своему	1	4
589	в такой	1	4
590	мы находим	1	4
591	пока не	3	4
592	та что	2	4
593	человеком и	2	4
594	перейти к	2	4
595	это так	1	4
596	а так	1	4
597	на них	2	4
598	искать в	1	4
599	посредником между	1	4
600	он говорит	1	4
601	а его	1	4
602	в животных	4	4
603	к тем	2	4
604	но она	2	4
605	есть и	7	4
606	когда оно	1	4
607	стороны и	3	4
608	должны будем	1	4
609	только то	1	4
610	имеет свою	3	4
611	одного из	2	4
612	в голову	1	4
613	на следующее	1	4
614	такой же	3	4
615	к новому	1	4
616	только после	2	4
617	иное как	6	4
618	они имеют	2	3
619	мы и	1	3
620	к этой	2	3
621	случае мы	4	3
622	когда с	1	3
623	дело с	2	3
624	что делает	1	3
625	это значит	1	3
626	кроме того	1	3
627	и получает	1	3
628	ясно что	2	3
629	в различных	1	3
630	одной из	1	3
631	и которые	1	3
632	и связь	1	3
633	из всего	1	3
634	я могу	1	3
635	во-первых в	1	3
636	также что	2	3
637	а что	1	3
638	например если	1	3
639	на природу	1	3
640	что этот	4	3
641	следовало бы	1	3
642	у царя	1	3
643	должно было	2	3
644	мы увидим	6	3
645	и каждое	1	3
646	этом мы	1	3
647	другу и	1	3
648	которая не	1	3
649	они с	1	3
650	в греческом	1	3
651	вместе со	1	3
652	так то	1	3
653	можем предположить	5	3
654	именно так	3	3
655	быть в	1	3
656	входят в	1	3
657	видно и	1	3
658	он сам	2	3
659	она может	2	3
660	нельзя смотреть	1	3
661	а мы	3	3
662	бы это	1	3
663	к ее	1	3
664	ними в	1	3
665	которые в	1	3
666	и весь	1	3
667	есть выражение	1	3
668	или наоборот	2	3
669	от его	1	3
670	об одном	1	3
671	только до	1	3
672	есть одно	1	3
673	которое может	1	3
674	мы знаем	11	3
675	то для	1	3
676	но можно	1	3
677	и сама	1	3
678	содержания в	1	3
679	бы что	2	3
680	не была	1	3
681	ее от	1	3
682	что за	3	3
683	но для	2	3
684	вопрос почему	1	3
685	с одним	2	3
686	человек и	1	3
687	с которой	1	3
688	большею частью	1	3
689	каждое из	1	3
690	большинстве случаев	3	3
691	этого предмета	1	3
692	между человеком	2	3
693	в себя	3	3
694	себе и	2	3
695	действительности и	1	3
696	вопрос что	1	3
697	тех которые	1	3
698	и животным	2	3
699	многих случаях	1	3
700	здесь мы	6	3
701	как это	5	3
702	что эта	2	3
703	в приведенном	1	3
704	в форме	1	3
705	даже не	2	3
706	выражается в	2	3
707	нечто вроде	1	3
708	например не	1	3
709	в связь	2	3
710	и др	4	3
711	но нет	1	3
712	мы будем	1	3
713	же мы	2	3
714	сказать о	1	3
715	та и	1	3
716	разве только	1	3
717	и ее	3	3
718	не нашел	1	3
719	мы назвали	1	3
720	которых мы	1	3
721	видно из	1	3
722	и предмет	1	3
723	для них	3	3
724	к самому	1	3
725	должен был	5	3
726	при известных	1	3
727	их и	4	3
728	она и	1	3
729	к таким	1	3
730	эти явления	1	3
731	как о	1	3
732	нам возможность	1	3
733	говорит только	1	3
734	а если	3	3
735	он видит	3	3
736	со всех	1	3
737	это то	1	3
738	не должно	1	3
739	и поэтому	1	3
740	это только	2	3
741	у меня	5	3
742	окажется что	1	3
743	свойств и	1	3
744	именно на	2	3
745	животного и	2	3
746	что здесь	8	3
747	без всякого	1	3
748	не совсем	5	3
749	здесь не	6	3
750	прибавляет к	1	3
751	и наконец	1	3
752	после этого	2	3
753	ничем не	2	3
754	этой стороны	2	3
755	огня в	1	3
756	ни с	1	3
757	ее в	3	3
758	о значении	1	3
759	видеть в	3	3
760	что собственно	1	3
761	однако не	2	3
762	или другими	1	3
763	или иначе	1	3
764	а то	2	3
765	должны бы	1	3
766	что представление	2	3
767	случае не	1	3
768	сливается с	1	3
769	и я	1	3
770	в новом	1	3
771	нисколько не	1	3
772	должен быть	1	3
773	в одной	4	3
774	это в	2	3
775	в самых	3	3
776	них самих	1	3
777	в человеческом	2	3
778	пор не	1	3
779	в нашей	1	3
780	до появления	1	3
781	человека с	2	3
782	в большинстве	2	3
783	и совершенно	1	3
784	частный случай	4	3
785	из сознания	1	3
786	происходит в	4	3
787	и прежде	1	3
788	как будто	2	3
789	для этого	1	3
790	которой мы	1	3
791	люди которые	1	2
792	является в	2	2
793	ничего и	1	2
794	такая форма	2	2
795	к более	2	2
796	его за	1	2
797	что дело	2	2
798	не годится	4	2
799	его от	3	2
800	нами в	1	2
801	же или	1	2
802	на звук	2	2
803	с действительностью	1	2
804	которое выражается	1	2
805	этим объясняется	4	2
806	ни одна	1	2
807	и сам	1	2
808	же образом	1	2
809	или на	1	2
810	такой вопрос	1	2
811	уже на	3	2
812	если он	2	2
813	когда это	1	2
814	приходит в	3	2
815	роль в	2	2
816	отличается от	1	2
817	в это	1	2
818	где оно	1	2
819	не стало	1	2
820	еще один	1	2
821	во все	4	2
822	которая в	2	2
823	находит в	1	2
824	не могли	1	2
825	эта связь	4	2
826	же по-видимому	1	2
827	случаи когда	7	2
828	известных условиях	1	2
829	им самим	1	2
830	и другой	1	2
831	времени в	1	2
832	к своей	4	2
833	и трудно	1	2
834	этой связи	2	2
835	но такая	1	2
836	этих групп	1	2
837	в глаза	2	2
838	но этот	3	2
839	его собственной	1	2
840	нам что	1	2
841	по которой	2	2
842	следующим образом	3	2
843	такая же	1	2
844	можно понимать	1	2
845	как я	1	2
846	своих признаков	1	2
847	который в	1	2
848	в системе	1	2
849	говорит следующее	1	2
850	но конечно	2	2
851	себя в	2	2
852	смысле как	1	2
853	разумеется мы	1	2
854	ли эта	1	2
855	он все	5	2
856	этого существа	1	2
857	него как	1	2
858	нам право	2	2
859	указать на	4	2
860	не принадлежит	1	2
861	и заставляет	1	2
862	но еще	1	2
863	есть форма	1	2
864	обнаруживается в	1	2
865	смысле то	1	2
866	в теле	1	2
867	как нет	2	2
868	с тех	1	2
869	почему в	3	2
870	в буквальном	1	2
871	и за	3	2
872	дни и	1	2
873	мы легко	1	2
874	по содержанию	1	2
875	в следующем	1	2
876	лежит в	1	2
877	тому же	4	2
878	близки к	2	2
879	к чему	2	2
880	с двумя	1	2
881	и говорит	10	2
882	с представлением	1	2
883	представляются только	1	2
884	из трех	3	2
885	смысле и	1	2
886	я не	3	2
887	и первоначально	1	2
888	же как	8	2
889	но когда	1	2
890	если я	3	2
891	предметы а	1	2
892	именно с	1	2
893	например как	1	2
894	с образом	1	2
895	что отношения	1	2
896	только путем	1	2
897	тут же	4	2
898	не видит	2	2
899	был уже	1	2
900	бы она	2	2
901	близко к	1	2
902	к прежнему	1	2
903	на той	1	2
904	во влиянии	1	2
905	имеем дело	1	2
906	уже потому	1	2
907	же это	1	2
908	по своей	1	2
909	должны были	4	2
910	в которое	1	2
911	они могут	2	2
912	как эта	1	2
913	целом и	1	2
914	только первый	1	2
915	о его	2	2
916	и почему	1	2
917	более позднее	2	2
918	не сразу	2	2
919	действительно есть	2	2
920	которых нельзя	1	2
921	люди не	1	2
922	который был	2	2
923	для чего	1	2
924	с ее	2	2
925	всех этих	3	2
926	еще одно	1	2
927	о предметах	1	2
928	могли быть	1	2
929	превращаются в	2	2
930	точно таким	2	2
931	то нам	1	2
932	непосредственно не	1	2
933	им как	1	2
934	убедиться что	1	2
935	итак мы	1	2
936	на ее	1	2
937	с такой	1	2
938	и кто	1	2
939	и должно	1	2
940	нужно прибавить	1	2
941	очень сложное	1	2
942	из которых	1	2
943	не исчерпывается	1	2
944	на лице	1	2
945	переходит в	4	2
946	происходит с	1	2
947	начинается с	3	2
948	под этим	2	2
949	мы понимаем	1	2
950	которых и	1	2
951	всегда в	1	2
952	и огня	1	2
953	это положение	1	2
954	показать что	1	2
955	становится уже	1	2
956	обращается к	1	2
957	состоит из	1	2
958	нет ни	1	2
959	человека на	1	2
960	этим в	1	2
961	есть такой	1	2
962	зависимости от	1	2
963	чтобы убедиться	1	2
964	всей своей	1	2
965	похожи на	1	2
966	красный цвет	1	2
967	все члены	2	2
968	это и	4	2
969	его и	6	2
970	здесь может	2	2
971	ясно и	1	2
972	и видит	1	2
973	такую же	1	2
974	как выражение	1	2
975	из его	2	2
976	как из	1	2
977	самых разнообразных	2	2
978	которые должны	1	2
979	мы получим	1	2
980	не будем	6	2
981	и об	1	2
982	целый ряд	3	2
983	получает от	1	2
984	выражения как	1	2
985	друга и	1	2
986	знаем что	9	2
987	себя от	1	2
988	каждый из	1	2
989	только это	1	2
990	свою долю	2	2
991	исходя из	2	2
992	почему не	1	2
993	имеем в	6	2
994	видели выше	4	2
995	на более	1	2
996	и там	6	2
997	нет и	1	2
998	о причинах	1	2
999	положения что	1	2
1000	принадлежит к	4	2
1001	не за	1	2
1002	их с	2	2
1003	относиться к	1	2
1004	только с	2	2
1005	они еще	1	2
1006	силу того	1	2
1007	или другое	1	2
1008	власть над	12	2
1009	мы еще	3	2
1010	они были	1	2
1011	уже с	3	2
1012	эти представления	3	2
1013	на языке	1	2
1014	и было	2	2
1015	этот процесс	1	2
1016	ее на	1	2
1017	слова именно	1	2
1018	при всей	1	2
1019	предположение что	3	2
1020	он как	1	2
1021	не для	1	2
1022	или с	1	2
1023	к его	1	2
1024	о нем	2	2
1025	как у	2	2
1026	где он	2	2
1027	позднее явление	1	2
1028	что каждый	1	2
1029	же не	2	2
1030	есть акт	1	2
1031	а на	5	2
1032	формы и	1	2
1033	как эти	1	2
1034	основаны на	1	2
1035	некоторых случаях	6	2
1036	которые как	1	2
1037	и эта	1	2
1038	чем состоит	2	2
1039	разве в	1	2
1040	этом в	1	2
1041	и совсем	1	2
1042	влиянии на	1	2
1043	мнение что	1	2
1044	так взаимно	1	2
1045	и могут	1	2
1046	со своей	2	2
1047	если она	1	2
1048	не создает	1	2
1049	все особенности	1	2
1050	полагать что	1	2
1051	тех же	2	2
1052	вследствие чего	2	2
1053	то можно	1	2
1054	не выражать	1	2
1055	от огня	1	2
1056	ему не	1	2
1057	этих двух	2	2
1058	человека к	1	2
1059	сказать и	1	2
1060	буквальном смысле	1	2
1061	и эти	5	2
1062	только к	1	2
1063	но во-первых	1	2
1064	они могли	1	2
1065	то чего	2	2
1066	связь и	2	2
1067	а из	1	2
1068	менее они	1	2
1069	здесь можно	10	2
1070	бы назвать	1	2
1071	образ то	1	2
1072	дело не	3	2
1073	вопрос как	1	2
1074	связано с	4	2
1075	на другое	1	2
1076	быть и	3	2
1077	эти формы	2	2
1078	от всех	1	2
1079	во второй	2	2
1080	когда он	2	2
1081	примеры в	1	2
1082	самое что	1	2
1083	но такое	1	2
1084	в пути	1	2
1085	таких случаях	2	2
1086	этих случаях	14	2
1087	развивается в	1	2
1088	могло быть	3	2
1089	должна бы	1	2
1090	этот способ	1	2
1091	каждого из	1	2
1092	и самого	1	2
1093	бы он	1	2
1094	ее из	1	2
1095	это дает	1	2
1096	нас это	1	2
1097	можно будет	1	2
1098	связь что	1	2
1099	пришел к	2	2
1100	если на	1	2
1101	ли в	1	2
1102	других случаях	2	2
1103	цель его	1	2
1104	животных и	1	2
1105	говорит не	2	2
1106	еще несколько	2	1
1107	какую роль	1	1
1108	то хотя	1	1
1109	как вдруг	1	1
1110	в особенности	3	1
1111	и другие	6	1
1112	женщины в	1	1
1113	мы найдем	2	1
1114	это далеко	1	1
1115	что огонь	1	1
1116	чтобы дать	1	1
1117	на эти	1	1
1118	со всем	1	1
1119	во-вторых в	1	1
1120	из своего	1	1
1121	племени и	4	1
1122	которая будет	1	1
1123	другу но	1	1
1124	роль и	1	1
1125	следует ли	1	1
1126	см выше	1	1
1127	природу в	1	1
1128	из всех	1	1
1129	она уже	2	1
1130	материал не	1	1
1131	та форма	1	1
1132	жить и	1	1
1133	живущие в	2	1
1134	котором должно	1	1
1135	способ каким	1	1
1136	в птицу	1	1
1137	остановиться на	1	1
1138	впоследствии они	2	1
1139	видеть не	1	1
1140	случае он	1	1
1141	как если	1	1
1142	ее то	1	1
1143	при существовании	2	1
1144	свое имя	1	1
1145	отношений в	1	1
1146	и наиболее	1	1
1147	использовать его	1	1
1148	на задний	1	1
1149	как они	1	1
1150	стоит в	2	1
1151	он уже	2	1
1152	мы поймем	1	1
1153	он имеет	1	1
1154	именно он	1	1
1155	есть очень	2	1
1156	этих представлений	1	1
1157	или вообще	1	1
1158	е не	1	1
1159	по их	1	1
1160	на волю	4	1
1161	небо и	1	1
1162	такую силу	1	1
1163	здесь произошло	1	1
1164	вместе в	1	1
1165	и будут	1	1
1166	дела а	1	1
1167	имеет еще	1	1
1168	или другие	3	1
1169	в числе	2	1
1170	это невозможно	1	1
1171	меня в	1	1
1172	так это	1	1
1173	можно поставить	1	1
1174	случаях в	1	1
1175	дом и	4	1
1176	если кто	1	1
1177	только через	1	1
1178	которой она	1	1
1179	что почти	1	1
1180	начал в	1	1
1181	и очень	2	1
1182	не заставляет	1	1
1183	здесь дело	2	1
1184	образом я	1	1
1185	но очень	1	1
1186	форма более	1	1
1187	легче всего	1	1
1188	себя не	1	1
1189	к своим	1	1
1190	он по	2	1
1191	мы считаем	1	1
1192	свою собственную	1	1
1193	играть в	1	1
1194	не его	1	1
1195	как только	2	1
1196	цели и	1	1
1197	уже другое	1	1
1198	казалось бы	2	1
1199	не удается	1	1
1200	что причина	1	1
1201	он из	2	1
1202	другой когда	1	1
1203	действия и	1	1
1204	в жизнь	1	1
1205	его из	3	1
1206	современным человеком	1	1
1207	этим мы	1	1
1208	больше чем	1	1
1209	такие случаи	1	1
1210	чтобы найти	1	1
1211	в силе	1	1
1212	видеть и	1	1
1213	он находит	1	1
1214	будет для	1	1
1215	что была	1	1
1216	весьма сложные	1	1
1217	чтобы вызвать	1	1
1218	знал что	1	1
1219	которой он	3	1
1220	редких случаях	1	1
1221	все к	1	1
1222	он был	1	1
1223	сам не	1	1
1224	силы и	1	1
1225	два момента	1	1
1226	другая особенность	2	1
1227	это делается	2	1
1228	в лесу	39	1
1229	не должен	1	1
1230	словами к	1	1
1231	д в	1	1
1232	и должна	1	1
1233	вот почему	3	1
1234	где не	1	1
1235	в этот	6	1
1236	видит перед	1	1
1237	приходит к	1	1
1238	говорит что	4	1
1239	несколько примеров	3	1
1240	его по	1	1
1241	и те	1	1
1242	и потом	2	1
1243	во-вторых что	1	1
1244	перед ним	1	1
1245	всего что	1	1
1246	рубить дрова	1	1
1247	такое состояние	1	1
1248	на одну	2	1
1249	приходит на	2	1
1250	гораздо яснее	1	1
1251	это служит	2	1
1252	его функции	1	1
1253	ее как	1	1
1254	с большим	5	1
1255	можно его	1	1
1256	увидим в	1	1
1257	пространственных представлений	1	1
1258	к двум	1	1
1259	нигде не	1	1
1260	так не	1	1
1261	она ведет	1	1
1262	особенно в	2	1
1263	она показывает	1	1
1264	ли такое	1	1
1265	и всякого	1	1
1266	в царстве	1	1
1267	узнает что	2	1
1268	наука и	1	1
1269	друг с	2	1
1270	являются уже	1	1
1271	имеем и	4	1
1272	это уже	3	1
1273	не будут	1	1
1274	сказке говорится	1	1
1275	вопрос и	1	1
1276	во-вторых и	1	1
1277	это увидим	2	1
1278	начало и	1	1
1279	о ней	2	1
1280	который к	1	1
1281	друга не	1	1
1282	на ту	2	1
1283	приведенных примеров	1	1
1284	помощи этого	1	1
1285	где как	1	1
1286	мире мы	1	1
1287	действует в	1	1
1288	еще одну	3	1
1289	людей где	1	1
1290	и согласие	1	1
1291	и он	2	1
1292	обо всем	1	1
1293	ведет с	1	1
1294	землю и	2	1
1295	один пример	1	1
1296	это сходство	1	1
1297	и эту	1	1
1298	произведение которое	1	1
1299	или нескольких	1	1
1300	такого рода	1	1
1301	этого он	1	1
1302	к себе	3	1
1303	мы читаем	2	1
1304	другое и	1	1
1305	еще больше	1	1
1306	если у	1	1
1307	замечать что	1	1
1308	и прекрасным	1	1
1309	правда сказать	1	1
1310	между образом	1	1
1311	и думает	1	1
1312	известные нам	1	1
1313	чтобы иметь	1	1
1314	в качестве	4	1
1315	и через	1	1
1316	будем говорить	1	1
1317	для объяснения	1	1
1318	они в	2	1
1319	те действия	1	1
1320	в пищу	1	1
1321	есть очевидно	1	1
