N	2gram	Vygotskiy_	Istorich
970	только то	3	4
971	как не	3	4
972	слова в	1	4
973	тех которые	1	4
974	быть только	1	4
975	и новые	1	4
976	было так	1	3
977	является в	1	3
978	можно заметить	1	3
979	знаем как	1	3
980	мы постараемся	1	3
981	со всем	2	3
982	нашли что	1	3
983	которые здесь	1	3
984	а у	2	3
985	мы находим	1	3
986	тем как	1	3
987	заметим что	1	3
988	а есть	1	3
989	раз он	1	3
990	ребенка и	1	3
991	именно он	1	3
992	или от	2	3
993	все дело	2	3
994	к каким	2	3
995	найти много	1	3
996	к самому	4	3
997	смысл этого	3	3
998	казалось бы	7	3
999	не могли	5	3
1000	именно такое	1	3
1001	где не	1	3
1002	видит перед	1	3
1003	и той	4	3
1004	из всех	3	3
1005	и вступает	1	3
1006	именно с	1	3
1007	что даже	2	3
1008	бы то	1	3
1009	о двух	1	3
1010	об одном	1	3
1011	внимание на	4	3
1012	второй раз	2	3
1013	которого он	1	3
1014	третий раз	1	3
1015	всякий раз	6	3
1016	в третий	1	3
1017	этого можно	1	3
1018	их он	1	3
1019	так сказать	6	3
1020	больше и	3	3
1021	роли которую	1	3
1022	воды и	1	3
1023	в яму	1	3
1024	могли бы	6	3
1025	о себе	1	3
1026	в специальной	1	3
1027	бы она	2	3
1028	и та	3	3
1029	и другая	2	3
1030	вот в	1	3
1031	говорили что	1	3
1032	совсем не	3	3
1033	узнаем в	1	3
1034	показывает нам	1	3
1035	чтобы не	2	3
1036	поэтому он	2	3
1037	где мы	1	3
1038	воду в	1	3
1039	связи и	1	3
1040	была бы	5	3
1041	один человек	2	3
1042	нам в	3	3
1043	одновременно с	1	3
1044	к таким	1	3
1045	к его	2	3
1046	том смысле	2	3
1047	бы не	5	3
1048	каждого из	4	3
1049	дело так	3	3
1050	к другому	1	3
1051	сейчас же	9	3
1052	оно означает	1	3
1053	рассказ о	2	3
1054	разница в	1	3
1055	может его	2	3
1056	это все	2	3
1057	и поэтому	3	3
1058	мы хотели	1	3
1059	тех пор	2	3
1060	только один	2	3
1061	которые можно	1	3
1062	как если	3	3
1063	переходит к	2	3
1064	на основании	2	3
1065	что когда	2	3
1066	при анализе	2	3
1067	он весь	2	3
1068	тем же	1	3
1069	это ясно	1	3
1070	только при	1	3
1071	каждый день	1	3
1072	в высокой	1	3
1073	как к	6	3
1074	то они	1	3
1075	на языке	1	3
1076	мы могли	5	3
1077	который уже	1	3
1078	пришли к	1	3
1079	одна и	2	3
1080	нам еще	1	3
1081	все равно	1	3
1082	и смысл	1	3
1083	нет мы	1	3
1084	всего сказанного	1	3
1085	как эти	1	3
1086	от всех	1	3
1087	в другую	1	3
1088	с теми	4	3
1089	долгое время	1	3
1090	сейчас увидим	1	3
1091	мы перейдем	1	3
1092	к нашей	1	3
1093	нет у	1	3
1094	и я	3	3
1095	в такой	5	3
1096	один и	1	3
1097	и хочет	1	3
1098	на один	1	3
1099	и поражает	1	3
1100	что можно	1	3
1101	животных в	3	3
1102	и вне	1	3
1103	он с	2	3
1104	мы обратимся	1	3
1105	для всех	2	3
1106	которая была	1	3
1107	роль и	2	3
1108	которая в	1	3
1109	совершенно очевидно	3	3
1110	он всегда	1	3
1111	и другую	2	3
1112	это обычно	1	3
1113	остановиться на	3	3
1114	противоречие с	4	3
1115	как они	2	3
1116	или во	2	3
1117	подобных случаев	1	3
1118	из нее	3	3
1119	случай не	1	3
1120	рассказывают что	1	3
1121	при таком	4	3
1122	речь идет	7	3
1123	сделать из	1	3
1124	иногда сам	1	3
1125	больше чем	5	3
1126	можно считать	1	3
1127	и такие	2	3
1128	не упоминается	1	3
1129	часто он	1	3
1130	доказать что	2	3
1131	имеет в	2	3
1132	нам что	2	3
1133	это означало	3	3
1134	так то	2	3
1135	совершенно ясна	2	3
1136	момент в	1	3
1137	этот образ	1	3
1138	едва ли	4	3
1139	должно быть	1	3
1140	и заставляет	3	3
1141	но еще	1	3
1142	опять мы	1	3
1143	мы наталкиваемся	1	3
1144	тогда и	1	3
1145	следить за	1	3
1146	два раза	1	3
1147	этими двумя	2	3
1148	что момент	1	3
1149	здесь видим	1	3
1150	как же	2	3
1151	в угол	3	3
1152	хлеба и	1	3
1153	в лоб	1	3
1154	в несколько	2	3
1155	они представляют	1	3
1156	исходит от	1	3
1157	сказал что	1	3
1158	как его	1	3
1159	и именно	1	3
1160	именно как	3	3
1161	мире и	1	3
1162	вошел в	2	3
1163	нет но	1	3
1164	у древних	2	3
1165	все основные	1	3
1166	огромное количество	1	3
1167	всех других	1	3
1168	все те	5	3
1169	сослаться на	2	3
1170	а от	1	3
1171	почему же	1	3
1172	всегда имеет	1	3
1173	ясно так	1	3
1174	и каждый	2	3
1175	это настолько	1	3
1176	с которым	2	3
1177	вот он	1	3
1178	которого она	1	3
1179	стоим перед	1	3
1180	всего в	1	3
1181	с душой	1	3
1182	его мнению	2	3
1183	представить себе	2	3
1184	к одной	1	3
1185	в языке	1	3
1186	в противоречие	3	3
1187	только не	3	3
1188	из того	1	3
1189	в темноте	1	3
1190	что сюжет	3	3
1191	все то	15	3
1192	одного мотива	1	3
1193	в обратном	3	3
1194	оно есть	2	3
1195	он будет	2	3
1196	относятся к	1	3
1197	по реке	3	3
1198	ее отца	1	3
1199	совершенно естественно	1	3
1200	как нам	1	3
1201	своей жизни	2	3
1202	предметов есть	1	3
1203	сравнению с	1	3
1204	бы ему	1	3
1205	бросается в	2	3
1206	уже говорили	4	3
1207	и до	4	3
1208	только тем	1	3
1209	совершенно неожиданно	1	3
1210	нам и	1	3
1211	просто на	1	3
1212	своей цели	2	3
1213	точку зрения	1	3
1214	сделать это	1	3
1215	подойти к	1	3
1216	из этой	2	3
1217	из человеческих	1	3
1218	от начала	2	3
1219	нет ни	1	3
1220	ряд других	1	3
1221	и было	2	3
1222	это верно	2	3
1223	части его	1	3
1224	он начинает	3	3
1225	бы на	2	3
1226	что так	2	3
1227	этому поводу	1	3
1228	из двух	4	3
1229	здесь все	1	3
1230	бы с	1	3
1231	понимать как	1	3
1232	эти соображения	1	3
1233	еще прибавить	1	3
1234	по смыслу	2	3
1235	язык и	1	3
1236	мнение что	1	3
1237	бы дать	1	3
1238	другом случае	1	3
1239	без всякой	2	3
1240	обычно в	1	3
1241	она должна	3	3
1242	которую мы	5	3
1243	себе что	2	3
1244	пор не	1	3
1245	говорит я	1	3
1246	это то	4	3
1247	останавливаться на	1	3
1248	на всю	2	3
1249	идет речь	1	3
1250	которых они	1	3
1251	переходит на	1	3
1252	этого нет	1	3
1253	бы он	1	3
1254	означало бы	2	3
1255	рода и	1	3
1256	которое однако	1	2
1257	с которыми	2	2
1258	зверей и	1	2
1259	что два	1	2
1260	его чтобы	1	2
1261	думается что	1	2
1262	способ каким	1	2
1263	же эти	1	2
1264	это делают	1	2
1265	мы начнем	1	2
1266	от одного	1	2
1267	понятным почему	1	2
1268	жизнь в	1	2
1269	пусть мне	1	2
1270	мы получаем	1	2
1271	и другим	1	2
1272	так это	1	2
1273	можно еще	1	2
1274	этом можно	1	2
1275	и сделал	1	2
1276	правило в	1	2
1277	вывода из	1	2
1278	это делалось	1	2
1279	свой смысл	2	2
1280	всем его	1	2
1281	для выражения	1	2
1282	если с	1	2
1283	этим мы	1	2
1284	одновременно есть	1	2
1285	можно не	1	2
1286	доходят до	1	2
1287	иногда она	1	2
1288	из их	1	2
1289	одной и	4	2
1290	как ее	1	2
1291	быть названо	1	2
1292	только нет	1	2
1293	образом что	2	2
1294	сюжета мы	1	2
1295	природы но	1	2
1296	свою очередь	3	2
1297	здесь несколько	2	2
1298	с другим	2	2
1299	и еще	2	2
1300	нас на	2	2
1301	него не	1	2
1302	по которым	2	2
1303	в основу	2	2
1304	чего он	1	2
1305	и вдруг	2	2
1306	человека а	1	2
1307	к смерти	2	2
1308	к ее	1	2
1309	важно что	1	2
1310	на глазах	1	2
1311	мяса и	1	2
1312	воздух и	2	2
1313	которая из	1	2
1314	еще больше	1	2
1315	так он	1	2
1316	ссылается на	6	2
1317	и чрезвычайно	1	2
1318	в сборнике	4	2
1319	из немногих	1	2
