N	3gram	Losev_Prob	formyVre
334	выходит за пределы	1	1
335	прежде всего образ	1	1
336	в новое время	1	1
337	на первый взгляд	3	1
338	чем они глубже	1	1
339	та или иная	4	1
340	не было этого	1	1
341	имеет самодовлеющее значение	1	1
342	в тех случаях	1	1
343	что в нем	1	1
344	вовсе не имеем	1	1
345	значение до сих	1	1
346	это и не	3	1
347	связи с тем	1	1
348	мы сказали выше	1	1
349	одной и той	1	1
350	буквальном смысле слова	2	1
351	отношений то есть	1	1
352	явлений природы и	1	1
353	в себе и	2	1
354	не о чем	1	1
355	можно сказать вовсе	1	1
356	того же типа	2	1
357	и связанные с	1	1
358	все подобного рода	2	1
359	могло бы происходить	1	1
360	здесь то что	1	1
361	ровно ничего не	2	1
362	в другом случае	2	1
