N	2gram	Vygotskiy_	Komedia
430	стороны и	5	4
431	из действующих	1	4
432	бы не	1	4
433	сравнению с	4	4
434	нет ничего	1	4
435	что мы	12	4
436	то и	1	4
437	по сравнению	4	4
438	большей частью	1	4
439	каждый из	2	4
440	что же	1	4
441	и там	2	4
442	в трагедии	21	4
443	чуть ли	1	4
444	по мнению	6	4
445	ничем не	1	4
446	этой области	1	4
447	хотя в	1	4
448	он называет	1	4
449	что с	8	4
450	с достаточной	2	4
451	и другие	3	4
452	у нас	7	4
453	все равно	3	4
454	пьесы и	2	4
455	а то	1	4
456	времени и	5	4
457	что ему	4	4
458	по его	5	4
459	или менее	1	4
460	за его	1	4
461	такой же	2	4
462	мог бы	3	4
463	материал для	2	4
464	с полным	1	4
465	обстоит дело	4	4
466	и их	3	4
467	пор не	1	4
468	в пределах	3	4
469	далеко не	4	4
470	у нее	1	4
471	которые в	2	4
472	он знает	3	4
473	бы он	1	4
474	того времени	1	4
475	все более	1	4
476	нуждается в	3	4
477	из которой	2	4
478	за счет	1	4
479	в основе	9	4
480	во всем	3	3
481	от него	5	3
482	исходя из	7	3
483	к этой	2	3
484	к дому	1	3
485	или по	1	3
486	до самого	2	3
487	ссылаясь на	1	3
488	за собой	1	3
489	по себе	13	3
490	более или	1	3
491	или на	2	3
492	конечном счете	2	3
493	если он	2	3
494	детей и	1	3
495	только для	2	3
496	самого конца	2	3
497	в любом	1	3
498	человека не	1	3
499	и мысли	1	3
500	противоречия между	1	3
501	в нескольких	1	3
502	из жизни	1	3
503	больше не	1	3
504	только на	4	3
505	на пути	1	3
506	и когда	12	3
507	людей и	1	3
508	сделать вывод	1	3
509	развитие действия	2	3
510	другой раз	1	3
511	ни одного	5	3
512	как на	15	3
513	ней и	1	3
514	в нашем	3	3
515	находится в	2	3
516	при виде	1	3
517	для понимания	3	3
518	что именно	7	3
519	речь о	1	3
520	друг с	6	3
521	раз на	1	3
522	не найдем	2	3
523	о ней	2	3
524	этих двух	8	3
525	время и	1	3
526	собой в	2	3
527	его дочь	1	3
528	с другом	6	3
529	и за	4	3
530	для своего	2	3
531	для них	1	3
532	противоречие между	1	3
533	отношения к	2	3
534	в таком	4	3
535	обстоятельство что	2	3
536	от этого	1	3
537	должно было	2	3
538	в эту	2	3
539	не был	1	3
540	трагедии и	5	3
541	а с	7	3
542	бы к	1	3
543	для создания	1	3
544	ли это	3	3
545	в руки	3	3
546	ни одно	1	3
547	какой мере	1	3
548	не раз	2	3
549	могла бы	4	3
550	нельзя не	1	3
551	он в	3	3
552	действующего лица	2	3
553	над ней	1	3
554	и есть	7	3
555	роль играет	1	3
556	мы помним	1	3
557	его за	1	3
558	если они	1	3
559	в один	1	3
560	еще одно	1	3
561	мы видели	2	3
562	не делает	1	3
563	также что	1	3
564	почти не	2	3
565	целого ряда	1	3
566	его с	2	3
567	представляют собой	2	3
568	и из	3	3
569	о которой	1	3
570	мы в	3	3
571	первых же	1	3
572	не могут	4	3
573	до этого	1	3
574	сходство в	1	3
575	если это	4	3
576	и начало	1	3
577	с ними	1	3
578	своего отца	1	3
579	друг от	2	3
580	замуж за	1	3
581	его и	2	3
582	совершенно не	11	3
583	и более	1	3
584	совсем другой	1	3
585	относится к	2	3
586	и уже	4	3
587	не меньше	1	3
588	переходит к	1	3
589	чем не	2	3
590	действия и	5	3
591	состоит в	3	3
592	на две	1	3
593	у женщин	1	3
594	если мы	24	3
595	за пределами	1	3
596	только при	1	3
597	том же	1	3
598	казалось бы	11	3
599	в самой	1	3
600	они были	3	3
601	как к	1	3
602	которым он	1	3
603	нет ни	4	3
604	сам себя	2	3
605	ее на	1	3
606	сам он	1	3
607	трагедии в	5	3
608	второго акта	1	3
609	бы на	2	3
610	с просьбой	1	3
611	не являются	1	3
612	такое же	1	3
613	мы находим	2	3
614	в виде	3	3
615	от друга	2	3
616	и эта	2	3
617	указывает на	8	3
618	с той	2	3
619	этой цели	3	3
620	и вовсе	1	3
621	на все	2	3
622	высшей степени	1	3
623	один и	1	3
624	нисколько не	3	3
625	в каждой	3	3
626	должен быть	3	3
627	и таким	3	3
628	в одной	4	3
629	на них	3	3
630	жизнь и	2	3
631	ко всему	1	3
632	и потому	8	3
633	сам не	2	3
634	а как	3	3
635	он говорит	5	3
636	с первых	1	3
637	она не	1	3
638	но при	1	3
639	первого акта	1	3
640	но столь	1	3
641	то обстоятельство	2	3
642	не с	2	3
643	конечно в	1	3
644	стало быть	1	3
645	идет речь	3	3
646	они не	3	3
647	будто бы	3	3
648	над его	1	3
649	в театре	1	3
650	в высшей	1	3
651	по этому	5	3
652	в трагедиях	1	3
653	только после	1	3
654	в эти	1	3
655	это в	5	3
656	является ли	2	3
657	ли в	1	3
658	в лице	1	3
659	вплоть до	1	3
660	не к	1	3
661	он готов	1	2
662	первую из	1	2
663	с которыми	1	2
664	находим в	1	2
665	в центре	2	2
666	в душе	2	2
667	еще раз	2	2
668	уж не	1	2
669	и очень	5	2
670	реальной жизни	1	2
671	говорит о	5	2
672	те же	3	2
673	не как	3	2
674	остановиться на	1	2
675	в действие	2	2
676	в широких	1	2
677	не находит	1	2
678	ей в	1	2
679	пьесы в	2	2
680	ко всем	2	2
681	на которых	2	2
682	ни одна	2	2
683	каким образом	2	2
684	на земле	1	2
685	к каким	1	2
686	к которой	4	2
687	превращается в	2	2
688	принадлежат к	1	2
689	отношению ко	1	2
690	к самому	3	2
691	в собственном	2	2
692	и достаточно	1	2
693	почти все	3	2
694	перед собой	1	2
695	как только	5	2
696	ход действия	1	2
697	приравнивается к	1	2
698	на первый	2	2
699	нам не	2	2
700	в жизнь	1	2
701	мысли что	1	2
702	не могли	4	2
703	ни одним	1	2
704	которой он	1	2
705	в противоположность	3	2
706	не должен	1	2
707	и следовательно	3	2
708	интриги в	1	2
709	вопроса об	1	2
710	поэтому мы	1	2
711	следует отнести	1	2
712	изображении характеров	1	2
713	но они	2	2
714	что речь	1	2
715	для которого	1	2
716	рассказывает о	2	2
717	так мы	4	2
718	сцены в	2	2
719	с какими-нибудь	1	2
720	и формы	1	2
721	то чтобы	1	2
722	двух других	1	2
723	меч и	1	2
724	без всякого	3	2
725	него не	1	2
726	они должны	2	2
727	в основу	6	2
728	такая же	1	2
729	под влиянием	3	2
730	на многие	1	2
731	можно привести	1	2
732	что все	12	2
733	в зависимости	7	2
734	от себя	2	2
735	что даже	3	2
736	чувства в	3	2
737	к ее	1	2
738	чем это	4	2
739	который они	1	2
740	чем идет	1	2
741	к внутреннему	1	2
742	случае в	1	2
743	предназначенный для	1	2
744	то в	1	2
745	общественной жизни	1	2
746	мы видим	13	2
747	именно об	1	2
748	в монологе	2	2
749	событий а	1	2
750	она и	1	2
751	том насколько	1	2
752	знали что	1	2
753	но еще	3	2
754	всех остальных	2	2
755	к жизни	2	2
756	к стиху	1	2
757	отношения между	3	2
758	не была	1	2
759	в конечном	2	2
760	свои чувства	1	2
761	как по	1	2
762	с двумя	3	2
763	и можно	2	2
764	сказал что	2	2
765	следует рассматривать	1	2
766	очевидно что	3	2
767	подобно тому	1	2
768	указывает что	7	2
769	и она	1	2
770	по одному	1	2
771	из чего	1	2
772	рядом с	6	2
773	из четырех	2	2
774	образом для	2	2
775	слишком много	1	2
776	и жизнь	2	2
777	его жизни	1	2
778	построении сюжета	1	2
779	в смысле	1	2
780	обе они	1	2
781	а для	1	2
782	чтобы понять	3	2
783	со всей	4	2
784	в уста	3	2
785	в пьесе	3	2
786	пор в	1	2
787	с матерью	1	2
788	в лучшем	3	2
789	мы уже	7	2
790	своего героя	3	2
791	три раза	1	2
792	ту же	3	2
793	совсем не	3	2
794	им то	1	2
795	на чем	1	2
796	на нем	1	2
797	если же	3	2
798	реакции на	1	2
799	и та	5	2
800	и является	2	2
801	своей страсти	1	2
802	чем больше	3	2
803	для человека	1	2
804	видимо и	1	2
805	несколько стихов	1	2
806	несколько иначе	1	2
807	этот вопрос	6	2
808	при первом	1	2
809	было сделать	1	2
810	того кто	1	2
811	не сам	1	2
812	общего с	1	2
813	бы его	3	2
814	но нет	1	2
815	это делает	3	2
816	что только	1	2
817	показывают что	1	2
818	с ее	1	2
819	гораздо более	3	2
820	означает что	1	2
821	из этой	2	2
822	понять что	1	2
823	доказывает что	1	2
824	средством для	1	2
825	не будет	3	2
826	образом и	3	2
827	в состав	3	2
828	заботится о	1	2
829	с тремя	1	2
830	его мнению	4	2
831	его из	1	2
832	должна быть	2	2
833	которых мы	5	2
834	в жизни	2	2
835	с такой	5	2
836	стиха и	2	2
837	и при	3	2
838	и дает	3	2
839	содержания и	4	2
840	гораздо чаще	1	2
841	это уже	1	2
842	на несколько	1	2
843	никак не	10	2
844	умер и	2	2
845	сводится к	7	2
846	средств для	1	2
847	этой точки	3	2
848	однако что	1	2
849	подходим к	1	2
850	любовь и	1	2
851	с целью	1	2
852	этом смысле	4	2
853	для каждого	1	2
854	и так	4	2
855	себя и	3	2
856	и были	1	2
857	о котором	9	2
858	именно поэтому	2	2
859	этого приема	1	2
860	в известном	2	2
861	знает что	2	2
862	нет в	2	2
863	к другому	2	2
864	десять раз	1	2
865	в которые	1	2
866	внимание что	1	2
867	перед нами	5	2
868	из области	1	2
869	речь в	2	2
870	в стихе	4	2
871	тем у	1	2
872	в положении	2	2
873	отнести к	1	2
874	убеждение в	1	2
875	это только	5	2
876	быть не	2	2
877	а может	1	2
878	зависимости от	9	2
879	слова и	2	2
880	с которой	2	2
881	именно на	6	2
882	эта мысль	1	2
883	и два	2	2
884	нельзя отрицать	1	2
885	на примере	7	2
886	и до	4	2
887	в каком	7	2
888	еще один	2	2
889	не самым	1	2
890	как например	2	2
891	вот этот	1	2
892	всех трех	3	2
893	имеем в	1	2
894	известной степени	1	2
895	что здесь	3	2
896	и под	3	2
897	указывают на	1	2
898	ее не	2	2
899	событий в	2	2
900	не наш	1	2
901	от которой	1	2
902	это ясно	1	2
903	он бы	1	2
904	лучше всего	1	2
905	здесь не	1	2
906	в свой	1	2
907	сама она	1	2
908	только с	3	2
909	у них	1	2
910	и вероятно	1	2
911	но это	2	2
912	только потому	1	2
913	свое мнение	2	2
914	во времени	2	2
915	стороны он	4	2
916	в ту	2	2
917	строится на	1	2
918	семейной жизни	1	2
919	дает нам	2	2
920	этом случае	2	2
921	из отдельных	1	2
922	основе своей	1	2
923	изображения характера	2	2
924	нас не	2	2
925	вкладывает в	1	2
926	уверен что	1	2
927	лиц и	1	2
928	еще и	1	2
929	для него	5	2
930	не для	4	2
931	того что	12	2
932	не достигает	1	2
933	о нем	3	2
934	ее в	2	2
935	где он	1	2
936	то мы	2	2
937	отца в	1	2
938	бы и	1	2
939	сходятся в	1	2
940	была бы	4	2
941	формы и	4	2
942	дают нам	2	2
943	течение всей	1	2
944	от всех	1	2
945	как этот	1	2
946	это еще	1	2
947	которые как	1	2
948	в стороне	2	2
949	не имеющего	2	2
950	как она	9	2
951	свидетельствуют о	1	2
952	все эти	5	2
953	эти две	4	2
954	при таком	4	2
955	что между	2	2
956	и со	1	2
957	войти в	1	2
958	высшей точки	1	2
959	не принимает	1	2
960	что тот	2	2
961	в сцене	1	2
962	не все	3	2
963	в форме	2	2
964	чтобы сделать	2	2
965	без конца	1	2
966	что эти	4	2
967	но его	2	2
968	предположить что	2	2
969	первый план	3	2
970	и только	5	2
971	как же	1	2
972	которые они	1	2
973	от комедии	1	2
974	это как	2	2
975	в самых	4	2
976	как уже	1	2
977	тому как	3	2
978	на поле	1	2
979	мы узнаем	2	2
980	и может	3	2
981	имеет в	1	2
982	это была	1	2
983	частности в	1	2
984	это однако	1	2
985	вторая половина	1	2
986	с ней	1	2
987	тем самым	1	2
988	как не	1	2
989	бы по	3	2
990	могло быть	2	2
991	стало ясно	1	2
992	со своими	1	2
993	человека из	1	2
994	сказать в	1	2
995	во времена	1	2
996	себе не	2	2
997	его до	1	2
998	здесь же	2	2
999	и дальше	3	2
1000	в новой	1	2
1001	которой мы	1	2
1002	этому вопросу	1	2
1003	остается только	1	2
1004	он пользуется	1	1
1005	мне очень	1	1
1006	дает не	2	1
1007	это на	2	1
1008	реальных и	1	1
1009	к действительности	1	1
1010	является в	2	1
1011	несомненно что	2	1
1012	только чтобы	1	1
1013	ребенка и	1	1
1014	встречаются на	1	1
1015	и называет	1	1
1016	существенное различие	1	1
1017	них могла	1	1
1018	мы и	2	1
1019	не понимает	1	1
1020	этих событий	1	1
1021	достаточно сказать	1	1
1022	является едва	1	1
1023	между истинным	1	1
1024	которые не	2	1
1025	между ее	1	1
1026	между тремя	1	1
1027	и меньше	1	1
1028	приводит в	1	1
1029	в применении	1	1
1030	бы поэт	1	1
1031	мы оставляем	1	1
1032	становится совершенно	1	1
1033	а совершенно	2	1
1034	рад был	1	1
1035	в разных	1	1
1036	человеком который	1	1
1037	с выводами	1	1
1038	или нет	1	1
1039	из драм	1	1
1040	кроме того	1	1
1041	эта же	1	1
1042	думается что	4	1
1043	составить себе	1	1
1044	и гете	1	1
1045	в некоторых	2	1
1046	не вызывает	2	1
1047	единственное что	1	1
1048	и ему	1	1
1049	и говорить	1	1
1050	время не	1	1
1051	на нас	1	1
1052	высказать и	1	1
1053	что гете	1	1
1054	самых общих	1	1
1055	ссылкой на	1	1
1056	в день	1	1
1057	прямо называл	1	1
1058	подобное же	1	1
1059	из ее	1	1
1060	часто даже	1	1
1061	события происходящие	1	1
1062	ни слова	1	1
1063	которой все	2	1
1064	на события	1	1
1065	иначе чем	1	1
1066	разговора с	2	1
1067	о мести	2	1
1068	нет никакой	2	1
1069	в борьбе	1	1
1070	можем заключить	1	1
1071	он имеет	1	1
1072	показывает нам	2	1
1073	отсюда его	1	1
1074	после слов	1	1
1075	было вызвано	1	1
1076	от одного	2	1
1077	и чувством	1	1
1078	есть что-то	1	1
1079	вот что	2	1
1080	попасть в	1	1
1081	стоять в	1	1
1082	или от	2	1
1083	мне кажется	3	1
1084	образом что	6	1
1085	им по	1	1
1086	пишет для	1	1
1087	мысль о	5	1
1088	весь этот	1	1
1089	что весь	3	1
1090	герои и	1	1
1091	вероятно по	1	1
1092	он полагает	1	1
1093	уже на	1	1
1094	не составляют	1	1
1095	поэта во	1	1
1096	то окажется	1	1
1097	выражено в	1	1
1098	поэзии на	1	1
1099	места и	2	1
1100	и другим	2	1
1101	вот с	1	1
1102	с не	2	1
1103	взад и	1	1
1104	различных точек	1	1
1105	же точно	11	1
1106	есть тот	1	1
1107	в главном	1	1
1108	как таковой	1	1
1109	она скорее	1	1
1110	драмы в	1	1
1111	отца но	1	1
1112	в одно	1	1
1113	на эту	1	1
1114	даже до	1	1
1115	эпизодов с	1	1
1116	фарса как	1	1
1117	мы сумеем	2	1
1118	отличается от	4	1
1119	к земле	1	1
1120	же после	4	1
1121	зрителей для	1	1
1122	которое не	2	1
1123	мало того	1	1
1124	он вполне	1	1
1125	показано что	1	1
1126	но мы	4	1
1127	так например	5	1
1128	жизнь была	1	1
1129	не понимая	1	1
1130	необходимые для	1	1
1131	и нет	1	1
1132	малейшего сомнения	1	1
1133	своему герою	1	1
1134	время с	1	1
1135	эпизод с	1	1
1136	понять как	3	1
1137	же прием	1	1
1138	ставить вопрос	1	1
1139	кругом и	1	1
1140	что пьесы	1	1
1141	комедии когда	1	1
1142	и отчасти	1	1
1143	ответить на	1	1
1144	в трагическом	2	1
1145	на этой	1	1
1146	в данном	4	1
1147	шире и	1	1
1148	начала до	1	1
1149	мы рассмотрим	1	1
1150	что им	2	1
1151	ли могла	1	1
1152	знаем о	2	1
1153	в предыдущих	1	1
1154	не говорит	1	1
1155	и переживает	1	1
1156	же времени	1	1
1157	эти чувства	2	1
1158	не казались	1	1
1159	применении к	1	1
1160	моего в	1	1
1161	в различном	1	1
1162	случаи когда	1	1
1163	он только	3	1
1164	мы увидим	11	1
1165	даже и	2	1
1166	пор пока	2	1
1167	здесь у	1	1
1168	говорить не	1	1
1169	приходится говорить	1	1
1170	что подобное	1	1
1171	но даже	1	1
1172	а нередко	1	1
1173	являются не	1	1
1174	и другой	1	1
1175	читателя с	1	1
1176	лицо в	1	1
1177	по традиции	2	1
1178	совершенно очевидно	6	1
1179	героя в	3	1
1180	с трудом	1	1
1181	что вся	3	1
1182	для нее	1	1
1183	и трудно	1	1
1184	узнаем о	1	1
1185	иногда не	1	1
1186	он дает	2	1
1187	он считает	1	1
1188	часто дает	1	1
1189	все прочее	1	1
1190	времени мы	1	1
1191	увидим что	13	1
1192	почве и	1	1
1193	победы над	1	1
1194	о них	2	1
1195	совершенно различных	1	1
1196	нечто такое	3	1
1197	забудем что	1	1
1198	близкое к	1	1
1199	а между	1	1
1200	говорит что	13	1
1201	по полной	1	1
1202	не обязательно	1	1
1203	быть таким	1	1
1204	что комедии	1	1
1205	и другую	3	1
1206	сил в	4	1
1207	не что	2	1
1208	рассуждение о	1	1
1209	чтобы показать	2	1
1210	чем во	1	1
1211	убедиться в	1	1
1212	существует два	1	1
1213	искусстве и	3	1
1214	и остается	1	1
1215	знает о	1	1
1216	одного то	1	1
1217	он передает	1	1
1218	но ни	1	1
1219	утверждал что	1	1
1220	сказано только	1	1
1221	по которой	1	1
1222	говорит с	1	1
1223	замечает что	3	1
1224	заметить что	1	1
1225	вино и	2	1
1226	связать его	1	1
1227	это свойство	1	1
1228	частности на	1	1
1229	в контексте	1	1
1230	следующим образом	2	1
1231	объяснение в	1	1
1232	прием был	1	1
1233	с этими	1	1
1234	раньше не	1	1
1235	мы попадаем	1	1
1236	на которого	1	1
1237	двух линий	1	1
1238	все ожидания	1	1
1239	те и	1	1
1240	и отдельные	1	1
1241	но никак	2	1
1242	тот что	1	1
1243	исходит из	5	1
1244	можем сказать	1	1
1245	день в	1	1
1246	и всякого	1	1
1247	русский язык	1	1
1248	узнает что	2	1
1249	с середины	1	1
1250	его роль	1	1
1251	прямо указывает	3	1
1252	шаг вперед	1	1
1253	деле мы	1	1
1254	жену и	1	1
1255	и чувства	2	1
1256	на котором	1	1
1257	с собственной	1	1
1258	имели бы	1	1
1259	на внутреннем	1	1
1260	были бы	3	1
1261	связанное с	1	1
1262	и открывает	1	1
1263	не просто	6	1
1264	но так	1	1
1265	строго говоря	2	1
1266	мы заранее	1	1
1267	том месте	1	1
1268	то о	2	1
1269	эту же	1	1
1270	характер ее	1	1
1271	но сама	1	1
1272	что хорошо	1	1
1273	сходном с	1	1
1274	весь в	2	1
1275	для начала	1	1
1276	и представляет	1	1
1277	там не	1	1
1278	только не	5	1
1279	на глазах	1	1
1280	и совершенно	8	1
1281	ее и	1	1
1282	не заботится	1	1
1283	с это	2	1
1284	он умер	1	1
1285	то оно	1	1
1286	на содержание	2	1
1287	сейчас в	1	1
1288	вызывает не	1	1
1289	что иное	2	1
1290	в восприятии	1	1
1291	толстого и	1	1
1292	что надо	1	1
1293	действию в	1	1
1294	с трагедией	1	1
1295	самых высоких	1	1
1296	признает что	1	1
1297	очень плохо	1	1
1298	и заставляет	2	1
1299	только до	1	1
1300	на том	4	1
1301	внимание на	4	1
1302	прием который	1	1
1303	против его	1	1
1304	театры и	1	1
1305	которые особенно	1	1
1306	быть в	1	1
1307	этом фоне	1	1
1308	положительного героя	1	1
1309	то для	1	1
1310	элементов и	1	1
