N	2gram	Bakhtin_Pr	Problema
601	в настоящем	4	5
602	людей но	1	5
603	вот что	2	5
604	из самых	1	5
605	у людей	1	5
606	к самому	1	5
607	или другим	1	5
608	о чем-то	1	5
609	в противоположность	3	5
610	в этот	2	5
611	и когда	1	5
612	на одну	1	5
613	и еще	2	5
614	к этому	6	5
615	как такового	1	5
616	которого он	1	5
617	не больше	1	5
618	на себя	3	5
619	или иная	1	5
620	я не	7	5
621	в каждом	11	5
622	о себе	12	5
623	если оно	1	5
624	или может	1	5
625	оно и	1	5
626	еще только	1	5
627	одно и	1	5
628	нужно сказать	2	5
629	человеческого духа	2	5
630	между тем	5	5
631	вовсе еще	1	5
632	нам кажется	4	5
633	мы видели	3	5
634	но зато	1	5
635	iii в	1	5
636	его на	2	5
637	поэтому в	2	5
638	подобно тому	5	5
639	о самом	1	5
640	ничем не	2	5
641	ясно и	1	5
642	да еще	1	5
643	только один	2	5
644	он должен	1	5
645	из отдельных	1	5
646	для всякого	1	5
647	что может	2	5
648	о нем	16	5
649	ведь это	3	5
650	что ни	1	5
651	объективного мира	1	5
652	или другого	1	5
653	человека в	8	5
654	человека и	2	5
655	человека из	4	5
656	мы бы	1	5
657	которая и	1	5
658	художественное творчество	1	5
659	мира в	6	5
660	все что	6	5
661	из всех	1	5
662	нами в	5	5
663	у достоевского	35	5
664	ведь не	1	5
665	действительности в	1	5
666	которой он	1	5
667	в каких	1	5
668	с этими	1	5
669	себя в	5	5
670	том чтобы	1	5
671	от его	1	5
672	должно быть	4	5
673	по содержанию	1	5
674	мы действительно	1	5
675	одним из	11	5
676	как его	2	5
677	литературе и	1	5
678	себе не	1	5
679	одна из	4	5
680	в свете	4	5
681	для его	4	5
682	что эта	1	5
683	хотя в	1	5
684	в нее	1	5
685	бы его	1	5
686	лучше сказать	1	5
687	там где	12	5
688	есть как	1	5
689	образом и	1	5
690	не знал	1	5
691	можно даже	1	5
692	ли он	2	5
693	знает что	1	5
694	которая не	2	5
695	не должны	1	5
696	единое и	1	5
697	здесь и	2	5
698	а вовсе	1	5
699	или к	2	5
700	нет ни	5	5
701	они не	5	5
702	том числе	1	5
703	не для	1	5
704	слова но	2	5
705	говорить об	2	5
706	он говорит	3	5
707	тотчас же	3	5
708	его не	2	5
709	это за	1	5
710	тому как	5	5
711	в пределах	13	5
712	от того	4	5
713	лишь в	4	5
714	отношение к	4	5
715	в разные	1	5
716	и прежде	2	5
717	к другу	4	4
718	со всем	2	4
719	тем как	4	4
720	и был	3	4
721	не хочет	1	4
722	и само	2	4
723	в духе	3	4
724	ни одна	2	4
725	на свою	1	4
726	в мир	4	4
727	именно о	1	4
728	на эту	1	4
729	так например	1	4
730	а вместе	1	4
731	действительность а	1	4
732	здесь конечно	3	4
733	не могли	3	4
734	ничто не	1	4
735	но эти	2	4
736	о них	2	4
737	если нет	2	4
738	к ним	3	4
739	в контексте	2	4
740	без которой	1	4
741	на котором	3	4
742	от человека	2	4
743	определение и	1	4
744	как нам	2	4
745	время и	2	4
746	для своего	2	4
747	одно из	2	4
748	является принципом	1	4
749	существует только	2	4
750	бы только	1	4
751	человек и	2	4
752	в эту	1	4
753	под влиянием	1	4
754	человека а	2	4
755	в русской	3	4
756	смысл и	2	4
757	где же	1	4
758	то во	1	4
759	человеческих отношений	1	4
760	что только	1	4
761	себе как	1	4
762	любви и	1	4
763	от нее	1	4
764	и самое	4	4
765	друг к	4	4
766	и свое	2	4
767	уже тем	1	4
768	мы встречаемся	1	4
769	явлений и	1	4
770	этот образ	1	4
771	нет в	1	4
772	и пр	3	4
773	даже сказать	1	4
774	в свою	1	4
775	и независимо	1	4
776	и наиболее	1	4
777	я в	1	4
778	той же	7	4
779	бы никакого	1	4
780	это просто	1	4
781	у них	1	4
782	входящих в	2	4
783	именно к	2	4
784	но на	2	4
785	трактуется в	1	4
786	он как	4	4
787	ничего кроме	1	4
788	только его	1	4
789	себя самого	5	4
790	с их	9	4
791	первом плане	1	4
792	и вы	2	4
793	на нее	1	4
794	на одном	1	4
795	отличие от	3	4
796	вполне можно	1	4
797	выше в	1	4
798	веры в	1	4
799	и времени	1	4
800	числе и	1	4
801	ну так	1	4
802	огромное значение	1	4
803	мы сказали	2	4
804	от него	3	4
805	можно говорить	2	4
806	к этой	1	4
807	здесь то	2	4
808	он всегда	1	4
809	по всему	1	4
810	ни стало	1	4
811	во втором	1	4
812	равно как	1	4
813	за ним	2	4
814	например в	5	4
815	мы только	1	4
816	поскольку он	1	4
817	переходит в	2	4
818	мы увидим	1	4
819	всегда и	1	4
820	конечно и	5	4
821	но они	4	4
822	его именно	2	4
823	образа и	1	4
824	должен быть	1	4
825	наряду с	1	4
826	она и	3	4
827	начала и	3	4
828	прийти к	1	4
829	то для	1	4
830	этот мир	3	4
831	свободы и	1	4
832	действительности то	2	4
833	смысле и	1	4
834	и она	1	4
835	художественном произведении	1	4
836	следовательно и	2	4
837	представляется нам	2	4
838	могло бы	1	4
839	бы к	2	4
840	именно потому	3	4
841	во что	2	4
842	кажется что	4	4
843	что бы	1	4
844	у которого	1	4
845	на который	1	4
846	и никогда	1	4
847	и каждый	1	4
848	и др	1	4
849	но ее	1	4
850	совершенно нет	1	4
851	с которым	1	4
852	что без	1	4
853	бы оно	1	4
854	а как	8	4
855	которого мы	1	4
856	не отличается	1	4
857	слова это	1	4
858	к одной	1	4
859	в человеческом	1	4
860	в сущности	11	4
861	от другого	1	4
862	этой точки	3	4
863	или его	1	4
864	если это	1	4
865	себя и	4	4
866	друг от	2	4
867	свое значение	1	4
868	сразу и	1	4
869	в тебе	1	4
870	сознании и	3	4
871	не потому	4	4
872	новое время	1	4
873	из него	1	4
874	им в	4	4
875	с нею	1	4
876	не стоит	1	4
877	они вовсе	1	4
878	и за	1	4
879	данте и	2	4
880	тут не	2	4
881	со своим	4	4
882	от друга	2	4
883	этом мы	1	4
884	войти в	2	4
885	другом случае	2	4
886	они все	1	4
887	всю свою	1	4
888	значение но	1	4
889	так чтобы	3	4
890	если она	1	4
891	что из	3	4
892	на всю	1	4
893	всей его	2	4
894	еще на	1	4
895	на это	2	4
896	вообще все	1	4
897	бы он	3	4
898	или точнее	2	4
899	они являются	1	3
900	в душе	1	3
901	еще раз	3	3
902	зрения на	12	3
903	которые здесь	1	3
904	и люди	1	3
905	и над	2	3
906	он видит	1	3
907	время не	3	3
908	не столько	3	3
909	чтобы в	2	3
910	и именно	1	3
911	есть та	1	3
912	всю эту	1	3
913	мир и	6	3
914	и художественная	1	3
915	и смерти	7	3
916	а что	2	3
917	значение только	1	3
918	всем этим	2	3
919	времени в	2	3
920	что вся	1	3
921	одной и	1	3
922	всего как	1	3
923	от той	1	3
924	может ли	1	3
925	форме но	1	3
926	образом как	1	3
927	находится в	2	3
928	чего он	1	3
929	из трех	1	3
930	от них	3	3
931	ни даже	1	3
932	но тем	1	3
933	каждый элемент	1	3
934	мы видим	5	3
935	проявляется в	2	3
936	еще больше	1	3
937	он все	2	3
938	это слово	1	3
939	есть с	2	3
940	чем в	3	3
941	ряд и	1	3
942	как таковое	1	3
943	я и	2	3
944	характерное для	1	3
945	того и	1	3
946	и являются	1	3
947	больше всего	1	3
948	есть своя	1	3
949	а для	1	3
950	сами не	1	3
951	и рассматривать	1	3
952	ведь в	1	3
953	эти слова	1	3
954	литературоведа и	1	3
955	относится и	2	3
956	и знает	1	3
957	вот в	1	3
958	них не	2	3
959	ставит перед	1	3
960	этой действительности	2	3
961	образом в	2	3
962	его к	4	3
963	из таких	1	3
964	и далее	1	3
965	не тем	1	3
966	и та	1	3
967	в логике	1	3
968	разобраться в	2	3
969	от своего	1	3
970	с такими	2	3
971	сравнению с	2	3
972	при всех	1	3
973	не входит	3	3
974	к той	2	3
975	который он	1	3
976	но тут	1	3
977	всем этом	1	3
978	мысли и	5	3
979	в очень	1	3
980	и заключается	1	3
981	совсем другой	1	3
982	изображения и	6	3
983	по сравнению	2	3
984	здесь вовсе	1	3
985	каждой из	1	3
986	то все	1	3
987	со всей	2	3
988	от других	2	3
989	и земли	2	3
990	в совершенно	2	3
991	каждый из	1	3
992	в отличие	3	3
993	котором мы	2	3
994	как предмет	3	3
995	к предмету	1	3
996	и соответствующие	1	3
997	но есть	2	3
998	мышления в	1	3
999	не во	3	3
1000	что значит	2	3
1001	образ а	2	3
1002	где он	1	3
1003	имел в	1	3
1004	борьбу с	1	3
1005	бы для	1	3
1006	до последней	1	3
1007	в свои	2	3
1008	опять-таки не	1	3
1009	отношений но	1	3
1010	в каждой	3	3
1011	в одной	9	3
1012	только он	2	3
1013	это конечно	1	3
1014	и других	8	3
1015	каждом из	2	3
1016	привело бы	1	3
1017	но при	1	3
1018	ни один	5	3
1019	здесь совершенно	1	3
1020	и художественный	1	3
1021	сосредоточиться на	1	3
1022	непосредственно без	1	3
1023	всего то	1	3
1024	для такого	2	3
1025	одного и	2	3
1026	место в	2	3
1027	в голову	1	3
1028	другой и	1	3
1029	происходит в	1	3
1030	может и	1	3
1031	и сами	1	3
1032	что было	4	3
1033	которая была	1	3
1034	русской литературе	2	3
1035	которая в	1	3
1036	найти и	3	3
1037	говорят что	1	3
1038	которой они	1	3
1039	что дело	2	3
1040	в первом	3	3
1041	весь этот	2	3
1042	виде все	1	3
1043	значение не	1	3
1044	для их	2	3
1045	и смерть	1	3
1046	остается только	1	3
1047	как принцип	1	3
1048	учению о	1	3
1049	вот почему	3	3
1050	с помощью	1	3
1051	с теорией	2	3
1052	превращается в	4	3
1053	всего что	2	3
1054	так то	1	3
1055	она ни	1	3
1056	быть в	2	3
1057	чисто художественной	1	3
1058	хотя правда	1	3
1059	речь о	1	3
1060	в голове	1	3
1061	а следовательно	1	3
1062	в европе	1	3
1063	или лучше	1	3
1064	смысле как	2	3
1065	есть их	1	3
1066	ее и	2	3
1067	сознания с	3	3
1068	образ в	2	3
1069	чисто художественные	1	3
1070	совершенно новое	1	3
1071	весь мир	1	3
1072	видит в	1	3
1073	в мысли	1	3
1074	и своего	1	3
1075	типа и	3	3
1076	единственный способ	1	3
1077	делает его	1	3
1078	собою и	1	3
1079	чтобы его	2	3
1080	на этом	1	3
1081	образ не	1	3
1082	как человек	2	3
1083	всех других	1	3
1084	и возникает	1	3
1085	например не	1	3
1086	нем и	2	3
1087	и стремление	1	3
1088	известном смысле	1	3
1089	друг другу	3	3
1090	в первой	3	3
1091	чтобы оно	1	3
1092	за себя	2	3
1093	самим собою	3	3
1094	видим и	1	3
1095	и действительно	1	3
1096	а потому	4	3
1097	его с	2	3
1098	должна быть	4	3
1099	на ее	2	3
1100	и должно	1	3
1101	самой жизни	2	3
1102	из того	1	3
1103	в идиоте	1	3
1104	мы понимаем	1	3
1105	конечно в	2	3
1106	следовательно в	1	3
1107	вместо этого	1	3
1108	в россии	1	3
1109	понимать не	1	3
1110	оно есть	1	3
1111	в романе	12	3
1112	в процессе	4	3
1113	с ними	3	3
1114	по самому	1	3
1115	со стороны	6	3
1116	второго порядка	2	3
1117	поэтому не	2	3
1118	бы с	1	3
1119	и полной	1	3
1120	обозначения не	1	3
1121	потому и	2	3
1122	о языке	1	3
1123	заметить что	2	3
1124	на совсем	1	3
1125	и многих	1	3
1126	каком смысле	1	3
1127	в образе	4	3
1128	правды и	1	3
1129	он может	4	3
1130	слово и	1	3
1131	просто на	1	3
1132	достаточно глубоко	1	3
1133	формы и	1	3
1134	связан с	1	3
1135	в более	1	3
1136	выходит за	2	3
1137	многих других	1	3
1138	с начала	2	3
1139	нас здесь	1	3
1140	возможно только	1	3
1141	человека это	1	3
1142	как она	2	3
1143	образ или	1	3
1144	как ее	2	3
1145	с историей	1	3
1146	как люди	1	3
1147	мысли в	2	3
1148	еще до	1	3
1149	себе еще	2	3
1150	длинный ряд	1	3
1151	думать что	1	3
1152	и всех	2	3
1153	отношении не	1	3
1154	как для	1	3
1155	в чисто	2	3
1156	говорит не	1	3
1157	однако с	1	2
1158	есть художественная	1	2
1159	в последнее	1	2
1160	вывод из	2	2
1161	и имеет	1	2
1162	он считает	1	2
1163	кто иной	1	2
1164	до самого	1	2
1165	мы впервые	1	2
1166	эта идея	1	2
1167	формы в	1	2
1168	говорили в	2	2
1169	работ по	1	2
1170	у тургенева	2	2
1171	какой бы	2	2
1172	будет ли	1	2
1173	чтобы она	1	2
1174	только из	1	2
1175	в живом	1	2
1176	в художественную	1	2
1177	он остается	2	2
1178	и понимать	1	2
1179	в живописи	1	2
1180	и полное	1	2
1181	каждом отдельном	1	2
1182	форму и	2	2
1183	ни были	2	2
1184	всеми своими	2	2
1185	конструктивных элементов	1	2
1186	мысли о	1	2
1187	смысл этого	1	2
1188	является их	1	2
1189	смысле она	1	2
1190	его жизни	2	2
1191	эти идеи	3	2
1192	тех кто	1	2
1193	действительности как	1	2
1194	хотя с	1	2
1195	и каждое	1	2
1196	но во	1	2
1197	простой художественной	1	2
1198	за собой	3	2
1199	концов не	1	2
1200	предисловии к	2	2
1201	для данного	1	2
1202	же его	1	2
1203	точке зрения	5	2
1204	в прошлом	1	2
1205	на миг	1	2
1206	есть действительно	1	2
1207	него не	4	2
1208	ее как	3	2
1209	достоевского все	2	2
1210	то чем	3	2
1211	отношения в	1	2
1212	самого термина	1	2
1213	иначе и	1	2
1214	воплощена в	1	2
1215	но повторяем	1	2
1216	смысле его	1	2
1217	мере для	1	2
1218	и живет	1	2
1219	точка зрения	14	2
1220	чем это	1	2
1221	жизни с	1	2
1222	что обычно	1	2
1223	мы привели	1	2
1224	все его	4	2
1225	о двух	2	2
1226	в драме	5	2
1227	толстого не	1	2
1228	его произведения	1	2
1229	по типу	1	2
1230	слово о	8	2
1231	и говорит	1	2
1232	случае и	1	2
1233	в непрерывном	1	2
1234	есть вполне	1	2
1235	с одним	2	2
1236	большинстве случаев	3	2
1237	слишком много	1	2
1238	иначе чем	1	2
1239	был не	2	2
1240	смысловая и	1	2
1241	всю ее	1	2
1242	он дал	1	2
1243	этой идеи	1	2
1244	только об	1	2
1245	более всего	1	2
1246	в рассказе	3	2
1247	в нас	1	2
1248	не совпадает	2	2
1249	концов как	1	2
1250	и глубоко	1	2
1251	подход к	2	2
1252	моменты этого	1	2
1253	значение этих	1	2
1254	они были	1	2
1255	бы ни	1	2
1256	который был	1	2
1257	прав в	1	2
1258	и чем	1	2
1259	он его	1	2
1260	вообще нет	1	2
1261	являются чем-то	1	2
1262	для самого	2	2
1263	возможна только	1	2
1264	действительности поэтому	1	2
1265	преступления и	2	2
1266	своим предметом	1	2
1267	бы они	1	2
1268	когда уже	1	2
1269	он уже	2	2
1270	анализа не	1	2
1271	героя в	9	2
1272	должны быть	1	2
1273	но художественный	1	2
1274	его содержание	1	2
1275	является у	1	2
1276	же нам	1	2
1277	том и	2	2
1278	находим у	1	2
1279	иной как	1	2
1280	по отношению	17	2
1281	героев и	7	2
1282	разума и	1	2
1283	насколько нам	1	2
1284	есть на	1	2
1285	нем только	1	2
1286	ему и	1	2
1287	диалектического развития	1	2
1288	то здесь	1	2
1289	братьях карамазовых	3	2
1290	но их	1	2
1291	ни понимать	1	2
1292	сам он	5	2
1293	если принять	1	2
1294	к своим	1	2
1295	но тоже	1	2
1296	только такие	1	2
1297	у меня	4	2
1298	не понимает	1	2
1299	в бесах	1	2
1300	вступает в	5	2
1301	вслед за	1	2
1302	себе является	1	2
1303	сообщением о	1	2
1304	действительности если	1	2
1305	и там	1	2
1306	в данной	1	2
1307	она может	1	2
1308	из подполья	14	2
1309	самой структуре	2	2
1310	бы как	2	2
1311	для этих	1	2
1312	в произведениях	5	2
1313	значение а	1	2
1314	не из	3	2
1315	у вас	4	2
1316	жизни не	1	2
1317	другого и	1	2
1318	самом и	4	2
