N	2gram	Vinokur_Ku	Problema
117	да и	5	26
118	как будто	2	26
119	знак и	1	26
120	вместе с	8	26
121	по крайней	11	26
122	еще и	7	26
123	это не	13	26
124	и его	8	26
125	мы можем	2	25
126	и на	8	25
127	тем самым	5	25
128	с точки	16	25
129	всяком случае	8	25
130	с тем	5	24
131	на самом	3	24
132	тем более	2	24
133	в нашем	8	24
134	не имеет	6	24
135	по своему	1	23
136	только и	3	23
137	на то	6	23
138	при этом	6	23
139	в качестве	12	23
140	и притом	1	23
141	конце концов	3	23
142	а только	10	23
143	то и	4	23
144	мы находим	2	23
145	есть не	2	23
146	и к	1	22
147	раз и	1	22
148	только на	1	22
149	можно ли	6	22
150	никогда не	2	22
151	и является	4	22
152	всех этих	4	22
153	нет ничего	1	22
154	есть в	6	22
155	значит что	1	22
156	сам по	1	22
157	его в	1	22
158	и от	2	22
159	и есть	3	22
160	и если	4	22
161	что и	5	22
162	в самом	20	21
163	мы должны	2	21
164	говорить о	5	21
165	разного рода	1	21
166	для себя	1	21
167	а также	3	21
168	и без	2	21
169	и только	2	21
170	именно в	7	20
171	для того	23	20
172	но как	2	20
173	можно было	14	20
174	и потому	6	20
175	о чем	2	20
176	тем что	9	20
177	несмотря на	6	20
178	как о	2	20
179	или в	5	20
180	это значит	1	19
181	кроме того	2	19
182	в них	10	19
183	с ним	5	19
184	самом деле	17	19
185	в каком	6	19
186	но если	2	19
187	того или	6	19
188	то это	3	19
189	уже в	5	19
190	в отношении	2	19
191	но только	5	19
192	этом смысле	8	19
193	он не	4	19
194	это есть	2	19
195	если не	4	19
196	если бы	21	19
197	как в	6	19
198	жизни и	1	19
199	в этих	5	18
200	того же	6	18
201	не было	6	18
202	не будет	1	18
203	мы и	1	18
204	в ее	2	18
205	того чтобы	25	18
206	в ней	6	18
207	без всякого	2	17
208	что они	5	17
209	во всех	1	17
210	значение и	2	17
211	но уже	6	17
212	и здесь	8	17
213	пока еще	1	17
214	гораздо более	6	17
215	есть именно	1	17
216	мы уже	1	17
217	совсем не	1	17
218	в языке	16	17
219	что здесь	1	17
220	это и	6	17
221	совершенно не	4	17
222	тех или	1	17
223	точно так	4	16
224	что она	5	16
225	будто бы	3	16
226	как это	6	16
227	он и	1	16
228	и вовсе	7	16
229	же в	5	16
230	для этого	6	16
231	но все	5	16
232	в одно	2	16
233	к тому	8	16
234	но даже	3	16
235	между собою	3	16
236	далеко не	2	16
237	и сам	1	15
238	казалось бы	5	15
239	с этим	6	15
240	в чем	2	15
241	всякого рода	2	15
242	в той	6	15
243	у него	3	15
244	что не	10	15
245	общего с	2	15
246	и более	3	15
247	здесь в	1	15
248	в частности	6	15
249	уже и	3	14
250	что все	6	14
251	сих пор	5	14
252	только о	3	14
253	не так	2	14
254	этом случае	4	14
255	а это	5	14
256	все равно	4	14
257	в котором	4	14
258	говорит о	1	14
259	нас в	1	14
260	до сих	5	14
261	в дальнейшем	1	14
262	не что	2	14
263	то ни	2	14
264	в н	1	14
265	что иное	2	14
266	этого термина	4	14
267	иное как	3	14
268	же и	4	13
269	из них	4	13
270	тому что	3	13
271	действительности и	1	13
272	сами по	2	13
273	ни на	1	13
274	бы и	6	13
275	мы имеем	11	13
276	в их	3	13
277	всегда есть	1	13
278	или даже	2	13
279	здесь только	2	13
280	в области	15	13
281	который в	1	13
282	в других	1	13
283	в целях	2	13
284	иной раз	2	13
285	или иного	5	13
286	учение о	4	13
287	мы в	3	13
288	те или	2	13
289	дело в	2	13
290	в другом	2	12
291	с одной	3	12
292	в которой	7	12
293	в самой	6	12
294	для них	2	12
295	так или	3	12
296	на первый	1	12
297	в литературе	1	12
298	в начале	1	12
299	что этот	2	12
300	значения и	1	12
301	в смысле	2	12
302	что это	11	12
303	нашем смысле	2	12
304	но именно	1	12
305	или иначе	4	12
306	нисколько не	6	12
307	не говоря	3	12
308	в целом	5	12
309	или иных	1	11
310	бы то	1	11
311	своему содержанию	1	11
312	о которых	2	11
313	и следовательно	2	11
314	могли бы	4	11
315	жизни в	1	11
316	свидетельствует о	3	11
317	тот же	7	11
318	как именно	2	11
319	в таких	7	11
320	одной стороны	2	11
321	оказывается что	1	11
322	том или	1	11
323	по поводу	2	11
324	к нему	1	11
325	только не	1	11
326	что его	2	11
327	без всякой	1	11
328	не могут	5	11
329	и у	3	11
330	мы говорим	4	11
331	заключается в	3	11
332	в истории	3	11
333	и во	1	11
334	указание на	1	11
335	вообще не	2	11
336	в искусстве	2	11
337	и их	2	11
338	в нашей	4	11
339	и тогда	4	11
340	более или	3	10
341	что у	3	10
342	не всякое	1	10
343	на том	4	10
344	но он	2	10
345	что для	3	10
346	один из	8	10
347	бы не	1	10
348	то или	3	10
349	что оно	6	10
350	однако это	1	10
351	очень много	3	10
352	бы даже	1	10
353	в году	3	10
354	в одном	4	10
355	представление о	3	10
356	отличается от	2	10
357	все время	1	10
358	не то	1	10
359	быть только	3	10
360	однако в	2	10
361	из которых	3	10
362	не имеют	3	10
363	относится к	3	10
364	внимание на	5	10
365	или менее	3	10
366	быть и	1	10
367	только то	2	10
368	собственно говоря	1	10
369	слова и	8	10
370	и другие	1	9
371	что если	4	9
372	говоря уже	2	9
373	в своих	2	9
374	их в	1	9
375	вопрос о	11	9
376	нет и	1	9
377	что даже	2	9
378	представить себе	1	9
379	здесь как	3	9
380	именно как	1	9
381	не очень	1	9
382	не нужно	1	9
383	в тех	4	9
384	не мешает	1	9
385	тогда когда	7	9
386	в которых	8	9
387	о котором	4	9
388	то он	1	9
389	только тогда	4	9
390	это вовсе	1	9
391	д и	3	9
392	того как	6	9
393	и уж	1	9
394	однако не	9	9
395	имеется в	1	9
396	а его	1	9
397	она не	1	9
398	которые в	2	9
399	языка и	16	9
400	в жизни	1	9
401	правда в	1	9
402	только для	3	9
403	вообще и	2	9
404	обратить внимание	4	9
405	в буквальном	2	9
406	между прочим	4	9
407	же касается	4	9
408	на себе	10	9
409	бы в	8	9
410	не был	2	9
411	был бы	4	9
412	сколько угодно	2	9
413	поэтому и	1	9
414	здесь мы	2	9
415	хотелось бы	2	9
416	а может	1	9
417	совсем другое	1	9
418	в условиях	1	9
419	это было	2	9
420	как же	1	9
421	идет речь	3	9
422	человеческой жизни	1	9
423	во всем	1	8
424	только что	2	8
425	с этой	4	8
426	является для	1	8
427	он был	1	8
428	конечно не	3	8
429	тем же	2	8
430	но для	4	8
431	от этого	4	8
432	но тогда	1	8
433	почти всегда	3	8
434	иметь в	1	8
435	тот или	1	8
436	и по	4	8
437	к сожалению	2	8
438	и при	3	8
439	к его	1	8
440	из этих	5	8
441	и больше	1	8
442	только с	1	8
443	только потому	13	8
444	значение в	1	8
445	мы будем	1	8
446	на его	3	8
447	не все	4	8
448	в период	1	8
449	были бы	2	8
450	которые не	1	8
451	как они	2	8
452	как только	2	8
453	если в	2	8
454	и он	4	8
455	здесь нет	1	8
456	ни было	1	8
457	но ведь	3	8
458	себе и	3	8
459	если же	1	8
460	которое мы	1	8
461	не значит	2	8
462	в силу	16	8
463	и этот	1	8
464	это уже	1	8
465	том как	3	8
466	а если	5	8
467	он есть	3	8
468	в сознании	1	8
469	этот термин	2	8
470	для него	2	8
471	в г	3	8
472	говорим о	3	8
473	же такое	1	8
474	а то	2	8
475	является не	1	8
476	как он	1	8
477	и единичное	1	7
478	некоторой степени	1	7
479	даже в	4	7
480	его от	1	7
481	но что	3	7
482	а а	4	7
483	во все	2	7
484	себе в	3	7
485	что их	2	7
486	она есть	2	7
487	меньше всего	2	7
488	мы скажем	2	7
489	а с	3	7
490	но вот	3	7
491	в случае	2	7
492	или иные	2	7
493	или иное	2	7
494	не раз	3	7
495	его как	1	7
496	для чего	1	7
497	оно не	5	7
498	это только	5	7
499	одной из	1	7
500	на этот	4	7
501	находятся в	1	7
502	мы могли	2	7
503	была бы	5	7
504	в такой	2	7
505	мере в	7	7
506	как угодно	1	7
507	с полным	2	7
508	же это	2	7
509	это в	1	7
510	что на	2	7
511	еще более	1	7
512	он является	1	7
513	в это	3	7
514	на этой	4	7
515	уже о	2	7
516	и значение	2	7
517	есть по	1	7
518	по преимуществу	3	7
519	тому же	2	7
520	на тот	1	7
521	же как	3	7
522	даже не	1	7
523	однако и	2	7
524	в науке	4	7
525	не на	4	7
526	учения о	1	7
527	и так	1	7
528	все они	1	7
529	сейчас мы	1	7
530	о своем	1	7
531	большей частью	1	7
532	и а	2	7
533	или вообще	1	7
534	человека но	1	7
535	этой области	3	7
536	ее в	2	7
537	сознания и	1	7
538	же не	1	7
539	в эпоху	1	7
540	понимать как	2	7
541	говорят о	1	7
542	может иметь	3	7
543	в какой	7	7
544	что касается	4	7
545	с понятием	1	7
546	с которыми	1	6
547	не как	2	6
548	что слово	6	6
549	уже на	3	6
550	тем или	1	6
551	в действительности	2	6
552	себе все	1	6
553	только как	3	6
554	не всегда	4	6
555	имеем в	1	6
556	ли сказать	1	6
557	видно что	2	6
558	от всякого	1	6
559	что именно	2	6
560	не имеющих	1	6
561	до конца	3	6
562	а ведь	1	6
563	или не	1	6
564	жизнь в	2	6
565	заставляет нас	1	6
566	в общем	4	6
567	сказать о	1	6
568	в него	1	6
569	чтобы не	1	6
570	понятия и	1	6
571	в статье	3	6
572	и делает	1	6
573	под этим	2	6
574	отношения к	2	6
575	не считать	1	6
576	том смысле	2	6
577	этот вопрос	7	6
578	зависимости от	9	6
579	но оно	2	6
580	и уже	2	6
581	именно на	1	6
582	имеет никакого	1	6
583	и после	1	6
584	могут быть	5	6
585	то мы	4	6
586	буквальном смысле	1	6
587	независимо от	1	6
588	и может	3	6
589	есть и	1	6
590	можно найти	1	6
591	а скорее	1	6
592	ведь и	2	6
593	самого себя	1	6
594	если угодно	1	6
595	гораздо больше	1	6
596	перестает быть	1	6
597	и того	2	6
598	к другой	1	6
599	отчет в	1	6
600	как на	4	6
601	в зависимости	7	6
602	не мог	2	6
603	есть также	1	6
604	вся эта	2	6
605	не знает	4	6
606	прежде чем	1	6
607	вещи не	1	6
608	который является	1	6
609	поскольку они	1	6
610	содержания и	2	6
611	бы быть	1	6
612	и ничего	1	6
613	можно только	1	6
614	как таковой	2	6
615	в слове	3	6
616	в известном	2	6
617	этой трагедии	1	6
618	для меня	1	6
619	и той	1	6
620	этого слова	8	6
621	с его	4	6
622	этом отношении	8	6
623	есть уже	1	6
624	но с	2	6
625	по существу	9	6
626	с той	2	6
627	к своему	2	6
628	не столь	1	6
629	часто бывает	1	6
630	только к	2	6
631	которую мы	1	6
632	который мы	2	6
633	в теории	1	6
634	дело не	4	6
635	когда он	4	6
636	в поэме	1	6
637	нового времени	1	6
638	та или	1	6
639	все другие	1	6
640	ли в	3	6
641	само по	6	6
642	если его	2	5
643	вот что	1	5
644	из самых	1	5
645	или ином	1	5
646	другое дело	2	5
647	это же	1	5
648	и когда	2	5
649	указания на	3	5
650	то чтобы	1	5
651	и еще	4	5
652	к этому	4	5
653	как такового	2	5
654	на себя	3	5
655	или иная	1	5
656	я не	5	5
657	обстоятельство что	15	5
658	быть очень	1	5
659	в каждом	3	5
660	если оно	1	5
661	и весьма	1	5
662	оно и	1	5
663	одно и	1	5
664	между тем	11	5
665	вовсе еще	1	5
666	мы видели	3	5
667	первую очередь	3	5
668	утверждать что	2	5
669	но зато	2	5
670	поэтому в	1	5
671	сводится к	3	5
672	нам в	1	5
673	ничем не	1	5
674	упоминает о	1	5
675	своей собственной	3	5
676	тех пор	2	5
677	и вся	1	5
678	видели выше	1	5
679	часто и	2	5
680	он должен	2	5
681	для всякого	1	5
682	для всего	1	5
683	о нем	2	5
684	что с	2	5
685	ведь это	1	5
686	о каком	1	5
687	том виде	1	5
688	представляет собою	1	5
689	этот раз	1	5
690	по его	1	5
691	с первого	2	5
692	или другого	1	5
693	как то	2	5
694	же рода	1	5
695	все что	1	5
696	из всех	1	5
697	здесь необходимо	1	5
698	нами в	1	5
699	этой последней	1	5
700	в собственном	2	5
701	когда в	4	5
702	у достоевского	2	5
703	ведь не	1	5
704	до того	2	5
705	в первую	5	5
706	и прочие	2	5
707	в каких	2	5
708	во многих	3	5
709	и общества	1	5
710	с большим	4	5
711	себя в	1	5
712	свое собственное	1	5
713	том чтобы	9	5
714	должно быть	6	5
715	но еще	4	5
716	и структура	1	5
717	по мнению	1	5
718	по содержанию	1	5
719	за то	1	5
720	во внимание	1	5
721	одним из	2	5
722	как его	1	5
723	литературе и	2	5
724	себе не	1	5
725	одна из	1	5
726	в свете	1	5
727	чтобы понять	1	5
728	что эта	1	5
729	какой мере	1	5
730	о его	1	5
731	слова как	5	5
732	там где	7	5
733	собственном смысле	1	5
734	до некоторой	1	5
735	в область	2	5
736	за что	1	5
737	в наших	1	5
738	знает что	1	5
739	которая не	1	5
740	этих случаях	2	5
741	единое и	1	5
742	не знаем	1	5
743	а вовсе	1	5
744	или к	1	5
745	смысле что	2	5
746	они не	4	5
747	не для	2	5
748	слова но	3	5
749	говорить об	1	5
750	в типе	1	5
751	сказать и	1	5
752	он говорит	1	5
753	тотчас же	1	5
754	его не	1	5
755	в пределах	8	5
756	от того	5	5
757	чего же	1	5
758	лишь в	6	5
759	отношение к	2	5
760	для обозначения	2	5
761	в известной	1	5
762	к другу	1	4
763	со всем	1	4
764	тем как	1	4
765	на нас	1	4
766	не хочет	2	4
767	в духе	3	4
768	к другим	1	4
769	мы получаем	2	4
770	я могу	1	4
771	даже просто	1	4
772	на эту	2	4
773	человеческой речи	1	4
774	является то	1	4
775	так например	3	4
776	свой смысл	1	4
777	а вместе	1	4
778	сама эта	2	4
779	этим мы	1	4
780	но эти	1	4
781	и те	1	4
782	любви к	2	4
783	к ним	2	4
784	в контексте	2	4
785	именно так	2	4
786	просто в	1	4
787	только ради	1	4
788	теории и	1	4
789	бы вполне	2	4
790	несет на	1	4
791	для своего	1	4
792	одно из	3	4
793	бы что	1	4
794	бы только	1	4
795	под влиянием	3	4
796	смысл и	5	4
797	спросим себя	1	4
798	тем и	1	4
799	то во	1	4
800	что же?	1	4
801	должны были	1	4
802	или о	2	4
803	что только	2	4
804	себе как	1	4
805	любви и	1	4
806	от нее	1	4
807	и самое	1	4
808	и должны	1	4
809	и свое	3	4
810	с такой	1	4
811	говорит и	1	4
812	для нашего	1	4
813	смысла и	2	4
814	совершенно правильно	1	4
815	мы встречаемся	1	4
816	это время	1	4
817	явлений и	1	4
818	не знали	1	4
819	нет в	2	4
820	и пр	23	4
821	в свою	4	4
822	это все	2	4
823	самым мы	1	4
824	я в	2	4
825	что такая	1	4
826	той же	5	4
827	именно то	1	4
828	это просто	3	4
829	у них	1	4
830	именно к	1	4
831	но на	1	4
832	о значении	2	4
833	ничего кроме	1	4
834	то тем	1	4
835	себя самого	2	4
836	время войны	1	4
837	с их	3	4
838	бы нам	1	4
839	которые являются	1	4
840	сразу же	1	4
841	разница между	1	4
842	отличие от	3	4
843	то обстоятельство	15	4
844	а главное	3	4
845	при всем	1	4
846	не делать	1	4
847	это можно	1	4
848	в каком-то	1	4
849	мы сказали	1	4
850	все подобного	1	4
851	можно говорить	4	4
852	к этой	3	4
853	здесь то	1	4
854	дело с	2	4
855	она уже	1	4
856	во втором	2	4
857	то не	2	4
858	и просто	1	4
859	например в	5	4
860	в корне	1	4
861	поскольку он	1	4
862	переходит в	2	4
863	этого понятия	1	4
864	нельзя было	2	4
865	мы увидим	3	4
866	конечно и	3	4
867	но они	1	4
868	должен быть	8	4
869	наряду с	2	4
870	момент в	1	4
871	которыми мы	1	4
872	ее не	1	4
873	собой и	1	4
874	не выходит	1	4
875	сейчас в	1	4
876	она и	1	4
877	он тоже	2	4
878	то для	2	4
879	xix века	5	4
880	здесь уже	1	4
881	это мы	1	4
882	которое в	2	4
883	смысле и	2	4
884	от одной	1	4
885	и вместе	1	4
886	виде так	1	4
887	следовательно и	2	4
888	iv в	1	4
889	могло бы	1	4
890	вопроса о	7	4
891	бы к	1	4
892	предполагает что	2	4
893	очень часто	2	4
894	кажется что	1	4
895	понятий в	1	4
896	на который	2	4
897	мы называем	1	4
898	и др	1	4
899	с которым	1	4
900	иное чем	1	4
901	а как	1	4
902	которого мы	1	4
903	по определенному	1	4
904	которых мы	2	4
905	в сущности	11	4
906	от другого	1	4
907	этой точки	4	4
908	или его	1	4
909	если это	1	4
910	себя и	1	4
911	друг от	1	4
912	свое значение	1	4
913	вместе со	2	4
914	и искусстве	1	4
915	который и	1	4
916	это понятие	1	4
917	не потому	6	4
918	из него	1	4
919	мог бы	1	4
920	их с	1	4
921	эти категории	2	4
922	л толстой	1	4
923	дает нам	1	4
924	бы на	4	4
925	находим и	1	4
926	чем он	1	4
927	от друга	1	4
928	поскольку однако	1	4
929	что к	1	4
930	то этот	1	4
931	другом случае	1	4
932	что эти	4	4
933	что от	1	4
934	до тех	1	4
935	в разных	2	4
936	всю свою	1	4
937	есть чисто	1	4
938	столько же	1	4
939	так чтобы	1	4
940	таких случаях	3	4
941	и часто	1	4
942	на это	3	4
943	значение слова	3	4
944	одного из	1	4
945	бы он	1	4
946	только после	1	4
947	данного слова	1	4
948	более не	1	3
949	они являются	1	3
950	рабочих и	2	3
951	еще раз	2	3
952	этого необходимо	1	3
953	таковы например	1	3
954	и говорить	1	3
955	иначе но	1	3
956	не столько	2	3
957	чтобы в	2	3
958	возражать против	1	3
959	и именно	3	3
960	как об	2	3
961	в некотором	1	3
962	мы сразу	1	3
963	есть возможность	1	3
964	а что	1	3
965	значение этого	1	3
966	можем говорить	1	3
967	языка в	14	3
968	всем этим	1	3
969	времени в	1	3
970	что вся	2	3
971	одной и	1	3
972	находится в	2	3
973	в атмосфере	2	3
974	именно с	3	3
975	от них	1	3
976	для этой	2	3
977	но так	2	3
978	является наиболее	1	3
979	но тем	1	3
980	и мы	2	3
981	к их	1	3
982	и крестьян	1	3
983	это слово	7	3
984	что а	1	3
985	совершенно ясно	2	3
986	чем в	3	3
987	и хорошо	1	3
988	вещей и	1	3
989	я и	1	3
990	характерное для	1	3
991	подлинном смысле	1	3
992	больше всего	3	3
993	и представить	1	3
994	есть своя	1	3
995	только от	1	3
996	но можно	2	3
997	свое место	2	3
998	много и	1	3
999	эти слова	1	3
1000	от которых	1	3
1001	ничего нового	1	3
1002	только одним	1	3
1003	категории в	1	3
1004	из нас	1	3
1005	на некоторые	1	3
1006	вторая часть	1	3
1007	все дело	3	3
1008	и никакого	1	3
1009	них не	1	3
1010	так уж	1	3
1011	был в	2	3
1012	образом в	3	3
1013	до наших	1	3
1014	его к	5	3
1015	с неба	1	3
1016	например что	2	3
1017	на нем	1	3
1018	себе представить	2	3
1019	вообще от	1	3
1020	из таких	1	3
1021	и далее	3	3
1022	понимать что	1	3
1023	о в	1	3
1024	для человека	1	3
1025	и строго	1	3
1026	пусть даже	1	3
1027	что нет	2	3
1028	как акт	1	3
1029	однако мы	1	3
1030	на месте	2	3
1031	от чего	1	3
1032	с такими	2	3
1033	связанные с	3	3
1034	так называемая	2	3
1035	сравнению с	1	3
1036	сейчас же	1	3
1037	к той	1	3
1038	в природе	1	3
1039	но тут	1	3
1040	мысли и	1	3
1041	в очень	1	3
1042	по сравнению	3	3
1043	не сам	1	3
1044	и никак	1	3
1045	о языковых	1	3
1046	каждой из	1	3
1047	то все	1	3
1048	со всей	1	3
1049	речь идет	4	3
1050	материи и	1	3
1051	в совершенно	2	3
1052	знаем что	3	3
1053	каждый из	1	3
1054	было и	1	3
1055	же только	1	3
1056	в отличие	3	3
1057	будь то	1	3
1058	как предмет	1	3
1059	но есть	2	3
1060	что значит	2	3
1061	i в	1	3
1062	где он	1	3
1063	не содержит	1	3
1064	а все	2	3
1065	основана на	1	3
1066	борьбу с	1	3
1067	нас только	1	3
1068	в силах	2	3
1069	например о	1	3
1070	которое было	2	3
1071	для науки	1	3
1072	возможно и	1	3
1073	это свидетельствует	1	3
1074	слова есть	1	3
1075	в каждой	1	3
1076	в одной	1	3
1077	это конечно	2	3
1078	и других	1	3
1079	каждом из	2	3
1080	в самых	1	3
1081	ни один	1	3
1082	здесь совершенно	2	3
1083	г и	1	3
1084	разве только	1	3
1085	всего то	1	3
1086	не хотел	1	3
1087	одного и	2	3
1088	место в	1	3
1089	другой и	1	3
1090	но я	1	3
1091	может и	2	3
1092	и сами	2	3
1093	что было	2	3
1094	науки о	3	3
1095	которая была	1	3
1096	которая в	1	3
1097	найти и	1	3
1098	что дело	1	3
1099	язык как	9	3
1100	не годится	1	3
1101	случае он	1	3
1102	говорить что	1	3
1103	в первом	3	3
1104	а во-вторых	2	3
1105	результате этого	1	3
1106	весь этот	1	3
1107	и общее	1	3
1108	и такие	1	3
1109	как принцип	1	3
1110	учению о	1	3
1111	и прочих	2	3
1112	вот почему	1	3
1113	с помощью	12	3
1114	к проблеме	1	3
1115	когда она	1	3
1116	говорит что	1	3
1117	уже как	1	3
1118	превращается в	4	3
1119	то как	1	3
1120	всего этого	1	3
1121	всего что	2	3
1122	можно понимать	1	3
1123	так то	1	3
1124	революции в	1	3
1125	тех случаях	2	3
1126	быть в	2	3
1127	языка как	7	3
1128	речь о	1	3
1129	от другой	1	3
1130	а следовательно	2	3
1131	в европе	2	3
1132	здесь идет	1	3
1133	этом же	1	3
1134	смысле как	1	3
1135	последние десятилетия	1	3
1136	после того	3	3
1137	и эту	1	3
1138	указать на	5	3
1139	время в	2	3
1140	т е	54	3
1141	к действию	2	3
1142	то только	3	3
1143	что между	2	3
1144	в последние	1	3
1145	понимать под	1	3
1146	и своей	1	3
1147	чтобы его	1	3
1148	должен был	1	3
1149	на этом	4	3
1150	ли это	4	3
1151	нет никаких	1	3
1152	отношение между	1	3
1153	вывод который	1	3
1154	в системе	3	3
1155	сущности говоря	1	3
1156	что смысл	1	3
1157	в москве	2	3
1158	и возникает	1	3
1159	например не	2	3
1160	почему же	1	3
1161	друг другу	1	3
1162	столь же	2	3
1163	могут рассматриваться	1	3
1164	если они	1	3
1165	значение как	1	3
1166	для которых	2	3
1167	за себя	1	3
1168	вообще во	1	3
1169	значения как	1	3
1170	в подлинном	1	3
1171	а потому	6	3
1172	только более	1	3
1173	должна быть	6	3
1174	и должно	2	3
1175	истории в	1	3
1176	из того	1	3
1177	однако он	2	3
1178	борьбы с	2	3
1179	конечно в	1	3
1180	следовательно в	1	3
1181	заключается не	1	3
1182	в россии	1	3
1183	в процессе	1	3
1184	с ними	6	3
1185	со стороны	8	3
1186	же есть	2	3
1187	язык и	1	3
1188	в середине	1	3
1189	развития и	1	3
1190	и наша	1	3
1191	потому и	1	3
1192	о языке	8	3
1193	ведь есть	1	3
1194	заметить что	1	3
1195	каком смысле	1	3
1196	правды и	1	3
1197	из моментов	1	3
1198	том же	3	3
1199	он может	1	3
1200	просто на	1	3
1201	увидим ниже	1	3
1202	говорилось выше	1	3
1203	связан с	2	3
1204	в более	2	3
1205	выходит за	2	3
1206	многих других	1	3
1207	от которого	1	3
1208	нас здесь	1	3
1209	и непосредственно	1	3
1210	жизни это	1	3
1211	и где	2	3
1212	нам пришлось	2	3
1213	как она	1	3
1214	помнить что	1	3
1215	случаях когда	2	3
1216	с историей	2	3
1217	при его	1	3
1218	это так	2	3
1219	мысли в	1	3
1220	поскольку она	1	3
1221	еще до	1	3
1222	каких бы	1	3
1223	не имеется	1	3
1224	на такие	2	3
1225	думать что	1	3
1226	самый термин	1	3
1227	нуждается в	5	3
1228	слишком уж	1	3
1229	форме и	1	3
1230	однако с	1	2
1231	хорошо знаем	1	2
1232	в последнее	1	2
1233	таком понимании	1	2
1234	эта идея	1	2
1235	формы в	2	2
1236	именно она	1	2
1237	в большей	2	2
1238	какой бы	1	2
1239	в общей	1	2
1240	которое является	1	2
1241	только из	1	2
1242	в живом	2	2
1243	и такое	1	2
1244	же эти	1	2
1245	это определение	2	2
1246	всех отдельных	1	2
1247	ее элементов	1	2
1248	ни были	3	2
1249	тут уже	1	2
1250	нужно будет	1	2
1251	мысли о	1	2
1252	то ему	1	2
1253	уже то	1	2
1254	смысл этого	2	2
1255	тогда не	1	2
1256	нас значение	1	2
1257	является их	1	2
1258	звук речи	1	2
1259	тех кто	2	2
1260	мы признаем	1	2
1261	но во	1	2
1262	н а	1	2
1263	некотором отношении	1	2
1264	за собой	2	2
1265	предисловии к	1	2
1266	для данного	2	2
1267	не говорите	1	2
1268	это необходимо	1	2
1269	свою очередь	4	2
1270	так называемых	3	2
1271	ее но	1	2
1272	нас на	1	2
1273	него не	1	2
1274	отношения в	1	2
1275	самого термина	1	2
1276	и науки	1	2
1277	смысле его	1	2
1278	что само	2	2
1279	еще у	1	2
1280	раз на	2	2
1281	что обычно	1	2
1282	своих цепей	1	2
1283	д все	1	2
1284	такой степени	1	2
1285	все его	1	2
1286	ниже мы	1	2
1287	о разных	2	2
1288	поэзии в	1	2
1289	смысле есть	1	2
1290	к необходимости	1	2
1291	можем найти	1	2
1292	нет того	1	2
1293	они будут	1	2
1294	по типу	1	2
1295	не хватает	1	2
1296	в следующем	2	2
1297	быть достаточно	1	2
1298	и некоторые	1	2
1299	же весьма	1	2
1300	и говорит	2	2
1301	не нуждается	1	2
1302	с одним	1	2
1303	простой и	1	2
1304	большинстве случаев	3	2
1305	в развернутом	1	2
1306	и надо	1	2
1307	слишком много	1	2
1308	уже сама	1	2
1309	из предыдущего	2	2
1310	принять во	1	2
1311	он дал	1	2
1312	этого достаточно	1	2
1313	зрения в	2	2
1314	по пути	2	2
1315	только об	1	2
1316	с общим	1	2
1317	еще два	1	2
