N	2gram	Vygotskiy_	slovoVRo
171	в таком	4	7
172	мы уже	7	7
173	его не	2	7
174	также и	1	7
175	ту же	3	7
176	за пределы	1	7
177	с которым	5	7
178	жизни и	8	7
179	в целом	7	7
180	что в	43	6
181	и здесь	11	6
182	дело с	5	6
183	даже в	2	6
184	в одном	5	6
185	ни в	5	6
186	другой стороны	8	6
187	по себе	13	6
188	конечно и	1	6
189	именно в	9	6
190	одновременно и	1	6
191	себя и	3	6
192	автор не	1	6
193	можно сказать	4	6
194	в свою	3	6
195	говорить о	1	6
196	слов и	2	6
197	и там	2	6
198	в контексте	1	6
199	как к	1	6
200	и прямо	1	6
201	мы сказали	2	6
202	в качестве	2	6
203	бы и	1	6
204	лежит в	1	6
205	а также	1	6
206	на этом	11	6
207	хотя бы	5	6
208	между тем	4	6
209	стороны и	5	6
210	он в	3	6
211	точку зрения	1	6
212	которые в	2	6
213	с определенными	1	6
214	ничего не	4	6
215	должна быть	2	5
216	героя в	3	5
217	и при	3	5
218	каждый данный	1	5
219	не как	3	5
220	а затем	2	5
221	роман в	1	5
222	в результате	6	5
223	него нет	1	5
224	к его	2	5
225	они не	3	5
226	по отношению	3	5
227	вместе с	16	5
228	не менее	1	5
229	о том	24	5
230	но оно	1	5
231	его и	2	5
232	не является	3	5
233	в данном	4	5
234	и более	1	5
235	мы не	8	5
236	для того	45	5
237	с помощью	3	5
238	только на	4	5
239	каждое слово	1	5
240	речи в	1	5
241	той же	6	5
242	отношению к	2	5
243	но он	6	5
244	между этими	1	5
245	в поэзии	5	5
246	уже в	7	5
247	на протяжении	2	5
248	хотя и	1	5
249	этом отношении	3	5
250	и этим	1	5
251	в каждый	1	5
252	или даже	1	5
253	на роман	1	5
254	и проч	2	5
255	должен быть	3	5
256	в других	1	5
257	в каждом	2	5
258	а как	3	5
259	данный момент	1	5
260	не знает	2	5
261	и может	3	5
262	не с	2	5
263	и сам	1	5
264	конца и	2	5
265	оно может	2	5
266	для этого	12	5
267	имеет дело	4	5
268	до сих	9	4
269	по существу	4	4
270	мы найдем	5	4
271	оно было	1	4
272	или иные	1	4
273	обстоит дело	4	4
274	в большей	2	4
275	в некоторых	2	4
276	в другой	1	4
277	те же	3	4
278	не столько	1	4
279	в виду	5	4
280	очень легко	6	4
281	и самая	1	4
282	если бы	21	4
283	в построении	1	4
284	прямо сказать	1	4
285	отношения к	2	4
286	и другим	2	4
287	его на	2	4
288	всегда в	1	4
289	что он	30	4
290	так же	19	4
291	которая не	1	4
292	как только	5	4
293	на первый	2	4
294	к тому	12	4
295	зрения и	1	4
296	друг с	6	4
297	даже и	2	4
298	того чтобы	43	4
299	сознание и	1	4
300	все свои	1	4
301	в другом	3	4
302	самого автора	1	4
303	тогда когда	1	4
304	как вещь	2	4
305	и уже	4	4
306	те или	1	4
307	именно на	6	4
308	с этой	5	4
309	от других	1	4
310	в эпосе	2	4
311	в чем	1	4
312	свою очередь	1	4
313	и формы	1	4
314	и во	2	4
315	эти категории	1	4
316	с этими	1	4
317	преимущественно в	2	4
318	он может	3	4
319	и речи	1	4
320	в свой	1	4
321	однако в	1	4
322	связано с	1	4
323	но это	2	4
324	его как	1	4
325	из них	7	4
326	того что	12	4
327	формы и	4	4
328	он должен	8	4
329	истории литературы	1	4
330	что оно	12	4
331	от автора	1	4
332	значение в	1	4
333	одной из	2	4
334	том же	1	4
335	быть только	1	4
336	смысле в	1	4
337	романа но	1	4
338	как раз	19	4
339	что и	11	4
340	чем он	1	4
341	в виде	3	4
342	а на	1	4
343	в которой	4	4
344	и как	10	4
345	же как	4	4
346	так в	4	4
347	в себя	2	4
348	с другом	6	4
349	от предмета	1	4
350	сих пор	9	4
351	уже сказали	1	4
352	именно как	1	4
353	но как	3	4
354	первый план	3	4
355	в прямой	1	4
356	характер и	1	4
357	в частности	6	4
358	одним словом	1	4
359	одно и	3	4
360	не были	1	4
361	из него	1	4
362	литературы и	2	4
363	своими словами	1	4
364	и о	5	4
365	в понимании	2	4
366	вообще не	1	4
367	в лучшем	3	4
368	речи и	2	4
369	образом в	3	4
370	и дальше	3	4
371	из этого	7	4
372	лучшем случае	3	4
373	и ее	1	4
374	есть как	2	4
375	мы видели	2	4
376	он пользуется	1	3
377	его последней	1	3
378	и другие	3	3
379	собственном смысле	2	3
380	все что	1	3
381	первой и	1	3
382	в состав	3	3
383	и самое	1	3
384	еще раз	2	3
385	даны в	2	3
386	переходит в	1	3
387	его с	2	3
388	ним и	1	3
389	смысле слова	2	3
390	в разных	1	3
391	от нас	2	3
392	не приходится	1	3
393	в форме	2	3
394	от этой	3	3
395	и то	12	3
396	нас в	2	3
397	нами в	2	3
398	два типа	2	3
399	и создает	1	3
400	и они	1	3
401	этого процесса	1	3
402	изображения в	2	3
403	с таким	2	3
404	и событий	1	3
405	легко и	2	3
406	тем что	8	3
407	в составе	1	3
408	или на	2	3
409	в корне	2	3
410	в собственном	2	3
411	в одно	1	3
412	где она	1	3
413	предмета и	1	3
414	этот процесс	1	3
415	от этого	1	3
416	и нет	1	3
417	автора но	1	3
418	отличается от	4	3
419	было бы	15	3
420	силы и	1	3
421	почти все	3	3
422	связана с	1	3
423	как это	16	3
424	которых мы	5	3
425	и второй	1	3
426	к проблеме	1	3
427	не могло	2	3
428	на которые	2	3
429	в этой	15	3
430	людей и	1	3
431	и различные	1	3
432	целый ряд	5	3
433	и до	4	3
434	сил в	4	3
435	и вообще	2	3
436	и остается	1	3
437	в эту	2	3
438	без всякого	3	3
439	если мы	24	3
440	произведения и	1	3
441	романа как	2	3
442	такая же	1	3
443	на него	4	3
444	входят в	2	3
445	в сознании	2	3
446	но эта	1	3
447	взаимодействия с	1	3
448	мы говорили	4	3
449	этого слова	1	3
450	до известной	1	3
451	при каких	1	3
452	только с	3	3
453	на котором	1	3
454	как если	1	3
455	слова может	1	3
456	движения и	1	3
457	вносит в	3	3
458	они были	3	3
459	и следует	1	3
460	с каким	1	3
461	еще на	1	3
462	которого он	2	3
463	форм и	1	3
464	за пределами	1	3
465	или наоборот	3	3
466	должно быть	6	3
467	время и	1	3
468	и заставляет	2	3
469	на том	4	3
470	материала и	6	3
471	между языком	1	3
472	здесь уже	2	3
473	различия между	2	3
474	не была	1	3
475	чем в	3	3
476	романа все	1	3
477	его от	1	3
478	именно здесь	1	3
479	евгении онегине	1	3
480	и где	2	3
481	дело в	4	3
482	xviii века	1	3
483	сама по	3	3
484	тому что	11	3
485	с одним	1	3
486	в стороне	2	3
487	в евгении	1	3
488	и без	1	3
489	возможно и	1	3
490	не есть	4	3
491	роман он	1	3
492	а иногда	1	3
493	на все	2	3
494	того и	1	3
495	между собой	2	3
496	в свете	1	3
497	нисколько не	3	3
498	это было	4	3
499	но уже	2	3
500	и это	13	3
501	не все	3	3
502	не был	1	3
503	основе его	1	3
504	личности и	1	3
505	может и	2	3
506	в такой	1	3
507	потому что	48	3
508	следовательно в	2	3
509	и тем	6	3
510	из этих	4	3
511	на нем	1	3
512	но она	3	3
513	конечно в	1	3
514	тем и	1	3
515	и вне	2	3
516	в нее	3	3
517	его так	1	3
518	дальнейшего развития	1	3
519	подход к	1	3
520	условия для	1	3
521	к этому	5	3
522	данном случае	4	3
523	такой же	2	3
524	романе мы	1	3
525	нуждается в	3	3
526	или иного	1	3
527	ведь и	1	3
528	себе как	1	3
529	того или	1	3
530	тона и	1	2
531	с которыми	1	2
532	к такому	3	2
533	могут иметь	1	2
534	заставляет его	5	2
535	героя романа	1	2
536	вступить в	1	2
537	та же	6	2
538	за ним	3	2
539	мы и	2	2
540	в произведение	1	2
541	и свою	1	2
542	которая в	1	2
543	эти три	3	2
544	и вся	4	2
545	исключительно на	1	2
546	был бы	8	2
547	во власти	1	2
548	к действительности	1	2
549	из всех	1	2
550	и романа	1	2
551	привело к	1	2
552	тем как	2	2
553	связанное с	1	2
554	это нужно	2	2
555	в последние	1	2
556	требует от	1	2
557	как он	6	2
558	для них	1	2
559	от этих	3	2
560	двух планах	4	2
561	том и	3	2
562	и которые	1	2
563	на которую	1	2
564	в плоскости	1	2
565	выделена в	1	2
566	поэтический язык	2	2
567	или во	1	2
568	этой точки	3	2
569	все то	6	2
570	вот что	2	2
571	и она	1	2
572	ни о	2	2
573	с ней	1	2
574	не обязательно	1	2
575	заключается в	13	2
576	из самых	3	2
577	но по	1	2
578	поступка и	1	2
579	например и	1	2
580	их взаимное	1	2
581	то время	4	2
582	героев и	1	2
583	в борьбу	1	2
584	в жизни	2	2
585	этого романа	2	2
586	романом и	1	2
587	которые при	1	2
588	они ни	1	2
589	приводит к	2	2
590	и герой	2	2
591	линия романа	1	2
592	да и	4	2
593	на самой	1	2
594	они как	1	2
595	при всех	1	2
596	из которого	1	2
597	в известном	2	2
598	конструкции и	1	2
599	но мы	4	2
600	не меньше	1	2
601	всем его	1	2
602	по своему	1	2
603	и могут	1	2
604	это и	7	2
605	ни к	1	2
606	в драме	5	2
607	и глубоко	1	2
608	и отчасти	1	2
609	то что	69	2
610	в котором	5	2
611	века в	1	2
612	и материала	2	2
613	отнести к	1	2
614	в пределе	1	2
615	он был	3	2
616	нас и	2	2
617	мы увидим	11	2
618	во все	4	2
619	то и	1	2
620	именно этим	1	2
621	в течение	2	2
622	здесь у	1	2
623	о которых	3	2
624	стремящиеся к	1	2
625	но во	2	2
626	в двух	9	2
627	них как	1	2
628	из его	4	2
629	существенное значение	1	2
630	к своей	3	2
631	и т.п	1	2
632	в руках	1	2
633	когда она	3	2
634	языка поэзии	1	2
635	мы все	8	2
636	значение для	2	2
637	но они	2	2
638	вступает в	1	2
639	на пути	1	2
640	мнение о	1	2
641	нет никакой	2	2
642	его именно	1	2
643	а между	1	2
644	ее с	1	2
645	кажется нам	8	2
646	совершенно не	11	2
647	тот факт	6	2
648	чем не	2	2
649	он есть	1	2
650	цели и	1	2
651	при анализе	2	2
652	самого начала	5	2
653	как например	2	2
654	это единство	1	2
655	несмотря на	5	2
656	в средние	1	2
657	человеком и	1	2
658	нет и	2	2
659	во всякой	2	2
660	в сфере	1	2
661	она может	1	2
662	и у	1	2
663	значение имеет	2	2
664	в основу	6	2
665	в нашем	3	2
666	параллельно с	1	2
667	что все	12	2
668	есть только	3	2
669	речь о	1	2
670	проникновение в	1	2
671	есть к	2	2
672	у них	1	2
673	категории и	1	2
674	не из	2	2
675	не просто	6	2
676	то или	1	2
677	чем это	4	2
678	в ее	3	2
679	чтобы понять	3	2
680	на них	3	2
681	и возможности	1	2
682	жизни но	3	2
683	ближе к	2	2
684	слов так	1	2
685	одного из	1	2
686	и такой	1	2
687	только не	5	2
688	речь в	2	2
689	мы видим	13	2
690	эти элементы	1	2
691	не можем	8	2
692	гораздо сложнее	1	2
693	героев романа	1	2
694	на язык	2	2
695	указать на	1	2
696	того как	4	2
697	романа которые	2	2
698	иметь дело	1	2
699	к себе	1	2
700	этом фоне	1	2
701	ни было	1	2
702	материал из	1	2
703	в английском	1	2
704	его нужно	1	2
705	как у	1	2
706	и за	4	2
707	из своих	1	2
708	что для	6	2
709	на самом	9	2
710	х годов	1	2
711	у нас	7	2
712	и есть	7	2
713	диалог в	1	2
714	и другими	2	2
715	планах в	1	2
716	работы и	3	2
717	без всяких	1	2
718	материал для	2	2
719	от всех	1	2
720	такое понимание	2	2
721	не для	4	2
722	из важнейших	2	2
723	что она	10	2
724	которые как	1	2
725	и эта	2	2
726	что не	5	2
727	это возможно	2	2
728	произведения так	1	2
729	что язык	1	2
730	дано в	1	2
731	в драму	1	2
732	не остается	1	2
733	она стремится	1	2
734	в какой	5	2
735	между ними	2	2
736	то в	1	2
737	время как	5	2
738	из различных	1	2
739	себя как	1	2
740	в области	2	2
741	при таком	4	2
742	ленского в	1	2
743	романа мы	1	2
744	были даны	1	2
745	он никогда	1	2
746	и со	1	2
747	есть все	1	2
748	остановимся на	4	2
749	именно эта	2	2
750	и оно	1	2
751	войти в	1	2
752	моментов и	1	2
753	в сторону	2	2
754	об этом	5	2
755	дело и	3	2
756	что как	1	2
757	за его	1	2
758	противопоставляет себя	1	2
759	что они	11	2
760	это очень	2	2
761	ему не	1	2
762	строит свой	1	2
763	у пушкина	1	2
764	поскольку она	1	2
765	даже там	1	2
766	могли бы	6	2
767	п и	1	2
768	образом с	1	2
769	материалом для	1	2
770	мы можем	8	2
771	и эти	3	2
772	а с	7	2
773	если оно	1	2
774	хотя он	1	2
775	возникает из	3	2
776	как ни	4	2
777	вырождается в	1	2
778	материалом и	1	2
779	с самого	5	2
780	в своих	9	2
781	а просто	1	2
782	средние века	1	2
783	это как	2	2
784	и затем	2	2
785	в самых	4	2
786	и ни	4	2
787	как уже	1	2
788	и между	4	2
789	так что	8	2
790	очень тесно	1	2
791	действующих лиц	9	2
792	бы они	1	2
793	они всецело	1	2
794	и та	5	2
795	пор не	1	2
796	и что	45	2
797	не могла	2	2
798	но такое	1	2
799	можно было	6	2
800	иметь в	3	2
801	в начале	1	2
802	факт что	8	2
803	по своей	1	2
804	к которой	4	2
805	это может	2	2
806	смысл его	1	2
807	или иное	1	2
808	как известно	1	2
809	значение и	2	2
810	могло быть	2	2
811	только о	2	2
812	и той	4	2
813	слов он	1	2
814	ни одной	2	2
815	xvii века	1	2
816	к ней	3	2
817	явление в	1	2
818	главным образом	3	2
819	лежащая в	2	2
820	и борьба	1	2
821	бы его	3	2
822	сказать в	1	2
823	произведения не	1	2
824	от прямого	2	2
825	человека как	1	2
826	наоборот в	1	2
827	на один	1	2
828	конечно совершенно	1	2
829	вся художественная	1	2
830	столь же	3	2
831	же в	3	2
832	бы быть	1	2
833	героя но	1	2
834	на то	27	2
835	и только	5	2
836	просто не	1	2
837	независимо от	1	2
838	в один	1	2
839	есть не	7	2
840	не к	1	2
841	и самый	2	2
842	персонажей и	1	2
843	и идея	1	2
844	романа не	1	2
845	поэтического произведения	1	1
846	с которой	2	1
847	к сожалению	2	1
848	элементов с	2	1
849	которого ничего	1	1
850	сомнения в	1	1
851	является в	2	1
852	а потому	1	1
853	которой все	2	1
854	не заключено	1	1
855	однако с	1	1
856	в душе	2	1
857	к другу	5	1
858	случае в	1	1
859	всего в	1	1
860	но может	2	1
861	друг к	5	1
862	бы она	1	1
863	должен звучать	1	1
864	как таковой	1	1
865	смотреть на	3	1
866	этой проблемы	1	1
867	и должны	1	1
868	только те	1	1
869	представить себе	2	1
870	в конце	10	1
871	учением о	1	1
872	бы то	1	1
873	во-первых все	1	1
874	за каждое	1	1
875	если в	1	1
876	заставляет их	2	1
877	между героем	1	1
878	которые не	2	1
879	они эти	1	1
880	исходя из	7	1
881	его из	1	1
882	к этой	2	1
883	если он	2	1
884	совершенно иными	1	1
885	которые он	4	1
886	он только	3	1
887	совпадают с	2	1
888	он как	2	1
889	как один	1	1
890	своих героев	1	1
891	но которые	2	1
892	роман или	1	1
893	но такая	1	1
894	образа и	1	1
895	бы невозможно	1	1
896	и дает	3	1
897	его за	1	1
898	а глубоко	1	1
899	он видит	5	1
900	ускользала от	1	1
901	предмета изображения	1	1
902	что видит	1	1
903	или нет	1	1
904	о чем	4	1
905	никак не	10	1
906	мысли и	1	1
907	передается и	1	1
908	какой бы	3	1
909	мы замечаем	1	1
910	говорит о	5	1
911	этого поэт	1	1
912	смерть и	1	1
913	из которых	5	1
914	и говорить	1	1
915	в тесной	1	1
916	находятся в	4	1
917	все те	3	1
918	здесь с	1	1
919	смыслу и	1	1
920	он совершенно	1	1
921	одно из	1	1
922	социальной жизни	1	1
923	подходит к	1	1
924	люди все	1	1
925	то с	1	1
926	самого по	1	1
927	героя о	2	1
928	сводится к	7	1
929	целом ряде	2	1
930	часто даже	1	1
931	с собой	3	1
932	никакого сопротивления	1	1
933	но что	3	1
934	и такое	1	1
935	о ленском	1	1
936	также могут	1	1
937	лежал в	1	1
938	что слово	1	1
939	нескольких примерах	1	1
940	значение что	1	1
941	должен был	7	1
942	часто не	1	1
943	как они	3	1
944	и он	7	1
945	сами по	2	1
946	и значение	1	1
947	но только	3	1
948	он имеет	1	1
949	себе то	1	1
950	до этого	1	1
951	отсюда его	1	1
952	место их	1	1
953	оказывается в	1	1
954	литературы но	1	1
955	героя как	1	1
956	совершенно разные	3	1
957	характера но	1	1
958	и вовсе	1	1
959	и этот	2	1
960	она кажется	2	1
961	проблемы в	1	1
962	равно как	2	1
963	все дело	1	1
964	так называемый	1	1
965	о самом	1	1
966	мы говорим	1	1
967	мы называем	2	1
968	и рассматривается	1	1
969	весь свой	1	1
970	содержание и	4	1
971	весь этот	1	1
972	характеризуется именно	1	1
973	наоборот как	1	1
974	образом через	1	1
975	этого необходимо	2	1
976	обращается к	1	1
977	именно они	2	1
978	и действительно	2	1
979	конечном счете	2	1
980	систему и	1	1
981	основной для	1	1
982	линии и	2	1
983	если они	1	1
984	принадлежат к	1	1
985	его романа	1	1
986	смысл которой	1	1
987	еще иметь	1	1
988	евгения онегина	1	1
989	когда это	1	1
990	осознания своего	1	1
991	возможности и	1	1
992	что по	3	1
993	нам уже	1	1
994	здесь именно	1	1
995	и просто	3	1
996	не вносит	1	1
997	и так	4	1
998	состоит из	1	1
999	произведение в	2	1
1000	понимания и	1	1
1001	живого человека	1	1
1002	где герой	1	1
1003	в которых	4	1
1004	отнесены к	1	1
1005	отталкивается от	1	1
1006	что действие	4	1
1007	и отдельных	1	1
1008	в лирике	1	1
1009	несколько иначе	1	1
1010	это требует	1	1
1011	и легенды	1	1
1012	только для	2	1
1013	души в	1	1
1014	бы не	1	1
1015	потому как	1	1
1016	выражается в	1	1
1017	он наконец	1	1
1018	она вообще	1	1
1019	о котором	9	1
1020	внутри одного	1	1
1021	французского романа	1	1
1022	напротив он	1	1
1023	от того	6	1
1024	единый акт	1	1
1025	именно поэтому	2	1
1026	не до	1	1
1027	гораздо труднее	1	1
1028	со стороны	3	1
1029	в это	2	1
1030	речь идет	1	1
1031	заключить в	1	1
1032	вещи здесь	1	1
1033	к другому	2	1
1034	нем нет	3	1
1035	на совершенно	1	1
1036	с усилением	1	1
1037	такого исследования	1	1
1038	по крайней	1	1
1039	смерти в	2	1
1040	из области	1	1
1041	на одном	5	1
1042	к той	1	1
1043	от различных	1	1
1044	тесной связи	1	1
1045	своему герою	1	1
1046	дело со	2	1
1047	особенности в	1	1
1048	действительность и	1	1
1049	влечет за	2	1
1050	отличную от	1	1
1051	эта точка	2	1
1052	каждый из	2	1
1053	только одно	1	1
1054	нет ничего	1	1
1055	одного и	2	1
1056	безразличны для	1	1
1057	сам он	1	1
1058	конечно по	1	1
1059	то он	2	1
1060	не сомневается	1	1
1061	в прозе	2	1
1062	на этой	1	1
1063	не существует	3	1
1064	шире и	1	1
1065	утверждение как	1	1
1066	и было	2	1
1067	звучал бы	1	1
1068	к художественной	1	1
1069	в действительности	2	1
1070	как та	1	1
1071	что мы	12	1
1072	самое же	1	1
1073	видим что	5	1
1074	ни одним	1	1
1075	художественный прием	2	1
1076	в очень	1	1
1077	применении к	1	1
1078	говорить не	1	1
1079	и выше	1	1
1080	наконец во	1	1
1081	заключены в	1	1
1082	тотчас же	1	1
1083	поэтому когда	1	1
1084	задний план	1	1
1085	исследования и	1	1
1086	что самое	6	1
1087	понимания с	1	1
1088	лицо на	1	1
1089	один только	1	1
1090	мы ничего	1	1
1091	происходящие в	1	1
1092	значение этого	1	1
1093	не изображается	1	1
1094	и если	13	1
1095	в нескольких	1	1
1096	почти исключительно	1	1
1097	заключено в	1	1
1098	часто в	1	1
1099	по самому	2	1
1100	поэт должен	1	1
1101	этой работы	1	1
1102	это только	5	1
1103	и важных	1	1
1104	быть не	2	1
1105	он является	2	1
1106	противопоставлять себя	1	1
1107	целого как	1	1
1108	лицо в	1	1
1109	а может	1	1
1110	суждения и	1	1
1111	герой с	1	1
1112	а через	1	1
1113	он просто	1	1
1114	в эстетической	1	1
1115	которую по	1	1
1116	характер в	1	1
1117	но вся	1	1
1118	поэтому мы	1	1
1119	одной и	4	1
1120	в образах	2	1
1121	может войти	1	1
1122	для нее	1	1
1123	как чистое	1	1
1124	часто трудно	1	1
1125	чего не	1	1
1126	героя а	3	1
1127	увидим что	13	1
1128	целым рядом	2	1
1129	и два	2	1
1130	приводит в	1	1
1131	которая могла	1	1
1132	самого материала	1	1
1133	две линии	2	1
1134	может служить	1	1
1135	смысл с	1	1
1136	за собой	1	1
1137	и ему	1	1
1138	и вторая	1	1
1139	легенды и	1	1
1140	художественный смысл	1	1
1141	центральная проблема	1	1
1142	людям и	1	1
1143	смысл в	2	1
1144	поэтом и	1	1
1145	этим не	1	1
1146	этой задаче	1	1
1147	превращается в	2	1
1148	времени и	5	1
1149	легко поддаются	1	1
1150	она берет	1	1
1151	для своей	1	1
1152	о художественной	1	1
1153	а только	1	1
1154	конструктивную роль	1	1
1155	а путем	1	1
1156	именно для	1	1
1157	те которые	1	1
1158	даже с	1	1
1159	жизни на	1	1
1160	свой материал	1	1
1161	знает что	2	1
1162	художественного произведения	3	1
1163	всего что	1	1
1164	всех трех	3	1
1165	к некоторым	1	1
1166	имеем в	1	1
1167	как на	15	1
1168	этому слову	1	1
1169	они дают	2	1
1170	разные виды	1	1
1171	других видов	1	1
1172	вообще и	1	1
1173	весь характер	1	1
1174	словами и	1	1
1175	необходимо признать	1	1
1176	только одна	2	1
1177	начиная с	1	1
1178	весь в	2	1
1179	но явно	1	1
1180	места для	1	1
1181	самого героя	1	1
1182	подошли к	1	1
1183	которое он	2	1
1184	в которые	1	1
1185	сложнее и	1	1
1186	быть в	1	1
1187	которую она	1	1
1188	находится в	2	1
1189	частности в	1	1
1190	в научном	1	1
1191	на улице	1	1
1192	двух линий	1	1
1193	для которого	1	1
1194	как все	4	1
1195	к чисто	1	1
1196	на этот	7	1
1197	это кажется	2	1
1198	исходит из	5	1
1199	а со	1	1
1200	как во	1	1
1201	который в	1	1
1202	него те	1	1
1203	можем сказать	1	1
1204	этого понимания	1	1
1205	что говорит	1	1
1206	то здесь	2	1
1207	и культурной	1	1
1208	но если	3	1
1209	он сам	1	1
1210	трудно решить	1	1
1211	и именно	8	1
1212	от них	1	1
1213	звучать как	1	1
1214	его роль	1	1
1215	что даже	3	1
1216	какие бы	1	1
1217	русском языке	1	1
1218	сама она	1	1
1219	не смеется	1	1
1220	казаться что	1	1
1221	с онегиным	1	1
1222	мы берем	1	1
1223	эта же	1	1
1224	двух типов	1	1
1225	к ее	1	1
1226	к полному	1	1
1227	и сильно	1	1
1228	мы еще	2	1
1229	в самой	1	1
1230	ними в	1	1
1231	раз на	1	1
1232	который они	1	1
1233	крайней мере	1	1
1234	прибегает к	1	1
1235	характер ее	1	1
1236	сделать это	3	1
1237	но сама	1	1
1238	тот же	5	1
1239	мог бы	3	1
1240	в заключение	1	1
1241	психологии в	1	1
1242	этот материал	2	1
1243	гораздо более	3	1
1244	единство в	1	1
1245	же за	1	1
1246	все современные	1	1
1247	строится на	1	1
1248	тех форм	1	1
1249	этого и	1	1
1250	для осознания	1	1
1251	труда и	1	1
1252	для раскрытия	1	1
1253	которые для	1	1
1254	и всецело	1	1
1255	видели что	1	1
1256	не зная	1	1
1257	показывает как	1	1
1258	разрешить не	1	1
1259	он знает	3	1
1260	он заставляет	4	1
1261	том чтобы	7	1
1262	каких условиях	1	1
1263	ничем не	1	1
1264	является результатом	1	1
1265	в систему	1	1
1266	гладкость и	1	1
1267	нет ни	4	1
1268	и события	1	1
1269	образом к	1	1
1270	различие между	1	1
1271	только по	1	1
1272	здесь нет	1	1
1273	первых двух	1	1
1274	и всей	1	1
1275	содержания этой	1	1
1276	так называемые	1	1
1277	ним необходимо	1	1
1278	в последней	3	1
1279	в первый	1	1
1280	собой в	2	1
1281	и вот	7	1
1282	она в	1	1
1283	видели из	1	1
1284	в состоянии	3	1
1285	татьяны и	2	1
1286	первый раз	1	1
1287	для всякого	1	1
1288	мы имеем	10	1
1289	нет места	1	1
1290	идет о	1	1
1291	тени и	1	1
1292	мнения и	1	1
1293	быть отнесены	1	1
1294	проявляется в	1	1
1295	которых он	3	1
1296	признать что	4	1
1297	или с	2	1
1298	противоречий и	2	1
1299	бы на	2	1
1300	в монологах	2	1
1301	ними и	1	1
1302	него самого	1	1
1303	евгений онегин	1	1
1304	что при	5	1
1305	не соответствует	1	1
1306	что так	1	1
1307	души и	1	1
1308	приводят к	1	1
1309	форму в	1	1
1310	чем у	3	1
1311	где он	1	1
1312	лиц и	1	1
