N	2gram	Vygotskiy_	Morfolog
222	то в	1	3
223	первый взгляд	1	3
224	к герою	1	3
225	что эти	5	3
226	они не	2	3
227	благодаря этому	2	3
228	который может	1	3
229	того что	9	3
230	что такое	2	3
231	ее в	7	3
232	но как	3	3
233	у нас	4	3
234	это и	4	3
235	и есть	3	3
236	в виде	5	3
237	а на	2	3
238	в таких	1	3
239	как же	2	3
240	к чему	6	3
241	животных и	3	3
242	но для	1	3
243	в какой	8	3
244	даже не	1	3
245	это было	4	3
246	и у	1	3
247	и отсюда	2	3
248	том случае	4	3
249	совсем не	3	3
250	если бы	22	3
251	друг друга	1	3
252	мы должны	3	3
253	и тем	4	3
254	не в	12	3
255	в которой	8	3
256	момент когда	1	3
257	и их	2	3
258	в начале	1	3
259	в этой	20	3
260	к ней	3	3
261	мы будем	4	3
262	же в	2	3
263	все еще	1	3
264	на то	25	3
265	и его	8	3
266	и по	2	3
267	и только	8	3
268	означает что	1	3
269	в один	4	3
270	не так	4	2
271	от него	2	2
272	превращена в	1	2
273	является в	1	2
274	можно заметить	1	2
275	сделать из	1	2
276	и этот	6	2
277	мы постараемся	1	2
278	те элементы	1	2
279	самого себя	1	2
280	если он	5	2
281	должна быть	5	2
282	и дает	3	2
283	другой пример	1	2
284	не с	2	2
285	или нет	1	2
286	или просто	1	2
287	он действует	1	2
288	например с	1	2
289	случае он	1	2
290	и тот	1	2
291	этот же	1	2
292	не на	1	2
293	оно не	1	2
294	как они	2	2
295	в своих	6	2
296	более или	1	2
297	образом если	1	2
298	сказку в	1	2
299	увидеть что	7	2
300	д они	1	2
301	например в	5	2
302	мы получаем	1	2
303	относятся к	1	2
304	с тем	14	2
305	их в	4	2
306	в которых	9	2
307	их за	1	2
308	себя и	1	2
309	только для	3	2
310	не имеет	8	2
311	за ней	2	2
312	когда в	4	2
313	в итоге	1	2
314	роль в	2	2
315	в каком	8	2
316	во сне	1	2
317	к другому	1	2
318	показать как	1	2
319	сразу и	1	2
320	у нее	2	2
321	во всяком	6	2
322	его и	1	2
323	можно сказать	2	2
324	того как	4	2
325	в данном	5	2
326	к другой	2	2
327	в основе	5	2
328	и более	4	2
329	он требует	1	2
330	вытекает из	2	2
331	что этот	5	2
332	что мы	6	2
333	с изучением	1	2
334	в круг	2	2
335	на той	2	2
336	это делается	1	2
337	одной стороны	6	2
338	в другом	6	2
339	в каких	1	2
340	том как	5	2
341	к себе	2	2
342	и больше	2	2
343	он получает	1	2
344	увидим что	11	2
345	что одна	2	2
346	мы получим	4	2
347	что многие	1	2
348	точно так	3	2
349	в одном	9	2
350	и когда	8	2
351	от других	2	2
352	превращается в	1	2
353	то как	4	2
354	не что	1	2
355	в совершенно	3	2
356	вот как	2	2
357	действия и	3	2
358	в глаза	3	2
359	второй раз	2	2
360	что же	3	2
361	без всякого	1	2
362	тем же	1	2
363	таких случаев	1	2
364	тех случаях	1	2
365	она его	1	2
366	из первых	1	2
367	на этот	2	2
368	что она	34	2
369	он может	2	2
370	момент в	1	2
371	что именно	3	2
372	а вовсе	2	2
373	всяком случае	6	2
374	но так	2	2
375	чем это	1	2
376	себя в	1	2
377	заставляет его	3	2
378	для него	4	2
379	д все	1	2
380	в свое	1	2
381	ответ на	1	2
382	то они	1	2
383	ничем не	3	2
384	ее отца	1	2
385	что иное	1	2
386	может не	1	2
387	данном случае	5	2
388	ряд других	1	2
389	на вопрос	1	2
390	непосредственно за	1	2
391	в основу	2	2
392	и заставляет	3	2
393	с одной	7	2
394	она в	4	2
395	вывод что	1	2
396	ни к	1	2
397	этом отношении	1	2
398	их как	1	2
399	нам еще	1	2
400	для нас	14	2
401	все это	12	2
402	с другими	1	2
403	но с	2	2
404	развитию и	1	2
405	что действительно	1	2
406	как эти	1	2
407	иногда и	1	2
408	исходит от	1	2
409	о характере	1	2
410	в другую	1	2
411	это мы	2	2
412	одним из	2	2
413	это еще	1	2
414	упомянуть о	1	2
415	очень много	1	2
416	живой и	1	2
417	у него	6	2
418	не от	2	2
419	перейти к	3	2
420	по своему	6	2
421	за другим	1	2
422	он приводит	4	2
423	можно показать	1	2
424	под сюжетом	1	2
425	в чем	3	2
426	но никто	1	2
427	или менее	1	2
428	и таким	1	2
429	это так	1	2
430	в одной	2	2
431	бы в	3	2
432	без всякой	2	2
433	совершенно другой	4	2
434	в яму	1	2
435	могли бы	6	2
436	обычно в	1	2
437	а с	4	2
438	можно сравнить	1	2
439	случае если	4	2
440	и даже	4	2
441	в самых	1	2
442	она не	10	2
443	что ни	3	2
444	нет но	1	2
445	не по	3	2
446	дело не	3	2
447	быть и	1	2
448	в частности	3	2
449	из этих	6	2
450	они даны	1	2
451	можно сделать	1	2
452	или иные	1	2
453	что эта	8	2
454	всех других	1	2
455	один раз	1	2
456	тем и	2	2
457	уже видели	1	2
458	сколько можно	1	2
459	в нее	3	2
460	которых один	1	2
461	имеет свои	1	2
462	выводы мы	1	2
463	ни одной	2	2
464	из его	1	2
465	переходит на	1	2
466	этого нет	1	2
467	другие элементы	1	2
468	однако в	1	2
469	это можно	2	2
470	другой не	1	2
471	до наших	1	2
472	как будто	13	2
473	однако все	1	2
474	других случаях	1	2
475	если она	2	2
476	но они	2	2
477	должны будем	1	2
478	в одну	2	2
479	иное как	1	2
480	что до	2	2
481	во второй	1	2
482	в той	8	1
483	описания не	1	1
484	были бы	5	1
485	во всем	2	1
486	это на	1	1
487	что прежде	2	1
488	они имеют	1	1
489	однако и	3	1
490	и может	5	1
491	этот материал	2	1
492	сюжет есть	1	1
493	это утверждение	1	1
494	положения и	1	1
495	никак нельзя	2	1
496	все что	2	1
497	образом и	3	1
498	в художественно	1	1
499	для всех	2	1
500	до сих	7	1
501	совершенно другом	1	1
502	еще раз	3	1
503	всего в	1	1
504	даны в	3	1
505	за ним	1	1
506	не единственный	1	1
507	не нужна	1	1
508	и на	7	1
509	же и	1	1
510	как с	2	1
511	в рассказе	9	1
512	этот закон	2	1
513	нашли что	1	1
514	в момент	1	1
515	было так	1	1
516	и материал	1	1
517	рассказ о	2	1
518	которые не	2	1
519	с толку	1	1
520	что герой	1	1
521	которые здесь	1	1
522	и направлено	1	1
523	за исключением	1	1
524	он только	1	1
525	его с	1	1
526	на ее	2	1
527	совершенно очевидно	3	1
528	с такой	7	1
529	своих героев	4	1
530	дело с	5	1
531	приводит в	1	1
532	в применении	1	1
533	большую роль	1	1
534	при этом	10	1
535	даже в	2	1
536	посвящена настоящая	1	1
537	это невозможно	1	1
538	его женой	2	1
539	которые находят	1	1
540	формы в	2	1
541	видели в	1	1
542	уже знаем	2	1
543	его чтобы	1	1
544	это значит	4	1
545	непонятно почему	1	1
546	которым они	1	1
547	тем как	1	1
548	думается что	1	1
549	спрашивается при	1	1
550	победы в	1	1
551	в другой	1	1
552	те же	2	1
553	в приложении	1	1
554	которые по	1	1
555	и рядом	1	1
556	остановиться на	3	1
557	а есть	1	1
558	одно из	4	1
559	и об	1	1
560	не столько	1	1
561	но этого	1	1
562	же два	1	1
563	мы следовательно	1	1
564	шкловский и	1	1
565	совершенно иное	1	1
566	за это	1	1
567	под этим	2	1
568	другое что	1	1
569	со всеми	2	1
570	в них	4	1
571	и самая	2	1
572	этим объясняется	1	1
573	чтобы им	1	1
574	или во	2	1
575	если не	1	1
576	стоит в	2	1
577	этой точки	2	1
578	вместо того	3	1
579	чувства и	3	1
580	мы понимаем	1	1
581	на свой	1	1
582	до этого	1	1
583	от одного	1	1
584	и с	4	1
585	их и	1	1
586	из нее	3	1
587	равно как	1	1
588	если исходить	1	1
589	каким образом	1	1
590	и все	14	1
591	мысль о	1	1
592	оно есть	2	1
593	их следует	1	1
594	одновременно с	1	1
595	они начинают	1	1
596	из самых	1	1
597	только можно	1	1
598	весь этот	3	1
599	все события	2	1
600	постараемся показать	1	1
601	дает своим	1	1
602	именно в	3	1
603	же самый	2	1
604	и действительно	2	1
605	спасает от	1	1
606	с или	2	1
607	к разработке	1	1
608	исходить из	1	1
609	принадлежат к	1	1
610	том или	1	1
611	отношения к	3	1
612	литературных жанров	1	1
613	была не	1	1
614	к таким	1	1
615	элементов так	1	1
616	сразу с	1	1
617	как не	3	1
618	другого значения	1	1
619	целых три	1	1
620	и очень	3	1
621	в точном	2	1
622	а именно	1	1
623	что такой	2	1
624	это время	1	1
625	в своей	6	1
626	одновременно и	3	1
627	он отвечает	1	1
628	и просто	1	1
629	на эту	2	1
630	во славу	1	1
631	дело идет	2	1
632	они ни	1	1
633	героя могут	1	1
634	наступает на	1	1
635	бы не	5	1
636	есть на	1	1
637	такое сложное	1	1
638	заставляя их	1	1
639	к героям	1	1
640	ли он	4	1
641	интересно что	3	1
642	этого материала	1	1
643	о котором	5	1
644	важное значение	1	1
645	в это	1	1
646	более как	1	1
647	всей своей	1	1
648	ничего общего	3	1
649	впоследствии придется	1	1
650	здесь нет	1	1
651	словами и	2	1
652	каждая новая	1	1
653	новую беду	1	1
654	совершенно безразлично	1	1
655	такие подробности	1	1
656	которые часто	1	1
657	бы нас	1	1
658	не прав	1	1
659	краткое изложение	1	1
660	решительно все	1	1
661	все они	3	1
662	если с	1	1
663	сама собой	3	1
664	очень большую	1	1
665	как один	1	1
666	не подходит	1	1
667	тем в	3	1
668	бросается в	2	1
669	еще и	2	1
670	совершенно не	8	1
671	ситуации в	1	1
672	он же	1	1
673	во все	1	1
674	этот прием	2	1
675	этим мы	1	1
676	к этой	3	1
677	больше чем	5	1
678	собственно говоря	1	1
679	в котором	7	1
680	которые мы	2	1
681	мы переходим	1	1
682	понятия и	1	1
683	можно считать	1	1
684	или вернее	2	1
685	что никаких	1	1
686	мы имели	1	1
687	применении к	1	1
688	наоборот не	1	1
689	обычно сопровождается	1	1
690	случаи когда	1	1
691	случае и	1	1
692	она могла	2	1
693	в свою	6	1
694	имеет в	2	1
695	иногда она	1	1
696	бы по	2	1
697	так чтобы	1	1
698	меня на	1	1
699	может его	2	1
700	это все	2	1
701	это его	1	1
702	быть дано	1	1
703	в отдельности	2	1
704	только как	2	1
705	нас слишком	1	1
706	и независимо	1	1
707	спрашивается какая	1	1
708	оно является	2	1
709	а через	1	1
710	в этот	1	1
711	тех пор	2	1
712	следует остановиться	1	1
713	этой связи	1	1
714	порядке в	1	1
715	и разве	1	1
716	те случаи	2	1
717	для нее	2	1
718	между двумя	3	1
719	те или	1	1
720	именно на	3	1
721	для меня	1	1
722	только один	2	1
723	то все	1	1
724	она начинает	1	1
725	только на	3	1
726	которые можно	1	1
727	смысл который	1	1
728	он именно	2	1
729	вступает в	1	1
730	старика и	1	1
731	которых она	2	1
732	которую он	2	1
733	он пришел	1	1
734	на основании	2	1
735	их значении	1	1
736	не потому	1	1
737	говорит что	17	1
738	на примере	3	1
739	задачи и	1	1
740	образом что	2	1
741	тому или	1	1
742	не будет	2	1
743	и до	4	1
744	волке на	2	1
745	более и	4	1
746	сюжета мы	1	1
747	что существуют	1	1
748	и посвящена	1	1
749	и те	2	1
750	не вполне	1	1
751	можно ли	1	1
752	что ее	3	1
753	это необходимо	1	1
754	идет об	1	1
755	к людям	1	1
756	при анализе	2	1
757	материала по	1	1
758	самого начала	10	1
759	свою очередь	3	1
760	перед ним	1	1
761	ожидать что	1	1
762	им в	1	1
763	же самое	14	1
764	всего этого	3	1
765	совершенно неожиданно	1	1
766	с другим	2	1
767	и наши	1	1
768	затруднительное положение	1	1
769	из одной	1	1
770	басни о	2	1
771	на те	2	1
772	так то	2	1
773	как на	9	1
774	что здесь	2	1
775	и там	2	1
776	одно и	4	1
777	вводится в	2	1
778	он в	3	1
779	отношение к	2	1
780	к двум	1	1
781	или если	2	1
782	не как	1	1
783	о рыбаке	1	1
784	ее не	3	1
785	она может	4	1
786	к следующему	1	1
787	сведений о	1	1
788	мог бы	1	1
789	причина этого	1	1
790	то для	1	1
791	русском языке	1	1
792	следует рассмотреть	1	1
793	вперед мы	1	1
794	а сам	1	1
795	см схему	1	1
796	существуют не	1	1
797	в известных	2	1
798	с этими	2	1
799	будем говорить	1	1
800	характера и	3	1
801	ли можно	1	1
802	то она	1	1
803	его при	1	1
804	бы сказать	4	1
805	материал в	1	1
806	затем они	1	1
807	и вдруг	2	1
808	ему соответствует	1	1
809	раза в	1	1
810	условное обозначение	1	1
811	деле в	1	1
812	человека а	1	1
813	что говорит	1	1
814	в противном	1	1
815	какой степени	1	1
816	по происхождению	1	1
817	что даже	2	1
818	к описанию	1	1
819	друг с	2	1
820	его убить	1	1
821	круг этих	1	1
822	в первой	2	1
823	материал и	2	1
824	о чем	1	1
825	все с	1	1
826	скрывается под	1	1
827	не определяют	1	1
828	деле он	2	1
829	собой то	1	1
830	в ее	9	1
831	на словах	3	1
832	и становится	1	1
833	свои собственные	1	1
834	тот же	5	1
835	не то	7	1
836	это обычно	1	1
837	действительно в	1	1
838	на дерево	1	1
839	указанием на	1	1
840	тогда мы	2	1
841	высшей степени	1	1
842	как к	6	1
843	переходим к	1	1
844	дает нам	1	1
845	басни не	2	1
846	которую они	2	1
847	и такой	1	1
848	и то	10	1
849	чтобы это	1	1
850	в себе	9	1
851	не удавалось	1	1
852	не останавливаться	1	1
853	с но	5	1
854	вперед и	1	1
855	существу и	1	1
856	героев в	2	1
857	которое он	2	1
858	это сходство	1	1
859	во всей	3	1
860	вероятно что	1	1
861	это будет	3	1
862	указать на	3	1
863	должно быть	1	1
864	в первый	2	1
865	получается действительно	1	1
866	очень далеко	1	1
867	и вот	6	1
868	другой мы	1	1
869	правильнее было	1	1
870	вполне может	1	1
871	в состоянии	1	1
872	в его	11	1
873	он как	2	1
874	первый раз	3	1
875	прилагаться к	1	1
876	мы действительно	1	1
877	материала и	2	1
878	форма является	1	1
879	он начинает	3	1
880	бы на	2	1
881	а ведь	1	1
882	он называет	1	1
883	басни у	1	1
884	большое количество	1	1
885	мы нашли	2	1
886	как раз	14	1
887	что так	2	1
888	такое же	3	1
889	следить за	1	1
890	о нем	2	1
891	что с	4	1
892	что несмотря	1	1
893	где он	3	1
894	в полном	4	1
895	в тот	1	1
896	нашу мысль	2	1
897	и новое	1	1
898	чем перейти	1	1
899	теряет свою	1	1
900	что каждый	1	1
901	другой можно	2	1
902	вытекающее из	2	1
903	случай с	1	1
904	нет это	1	1
905	по плечу	1	1
906	силу и	1	1
907	отвечает ему	1	1
908	там и	1	1
909	слова а	2	1
910	таком случае	1	1
911	третий раз	1	1
912	что все	10	1
913	в их	3	1
914	мы находим	1	1
915	вышел на	1	1
916	видит в	3	1
917	совершенно ясно	19	1
918	тем больше	2	1
919	раз обратное	2	1
920	и притом	1	1
921	без всяких	3	1
922	идет с	1	1
923	как ни	1	1
924	в лоб	1	1
925	одно а	1	1
926	подобным образом	1	1
927	от тех	1	1
928	ли мы	1	1
929	и некоторые	1	1
930	они представляют	1	1
931	других подобных	1	1
932	рассказа как	4	1
933	собой наиболее	1	1
934	сюжет для	2	1
935	и говорит	4	1
936	за этим	3	1
937	что под	4	1
938	и где	2	1
939	в виду	6	1
940	что за	4	1
941	и которая	4	1
942	этим и	1	1
943	но эта	3	1
944	дело в	1	1
945	реакция на	1	1
946	исторической действительности	2	1
947	которое в	1	1
948	три героя	1	1
949	что не	5	1
950	как его	1	1
951	смысла но	1	1
952	он непосредственно	1	1
953	уже совершенно	1	1
954	и другое	6	1
955	о жизни	1	1
956	развивается все	3	1
957	точном смысле	3	1
958	и всю	2	1
959	в таком	6	1
960	на тот	1	1
961	и обнаруживается	1	1
962	какую-нибудь иную	1	1
963	должны найти	1	1
964	приемов и	1	1
965	бы быть	2	1
966	совершенно точно	1	1
967	между ними	1	1
968	нас к	1	1
969	и она	4	1
970	а здесь	1	1
971	по одному	2	1
972	есть в	3	1
973	но по	2	1
974	не есть	1	1
975	от одной	2	1
976	говорят о	1	1
977	это требование	1	1
978	между прочим	1	1
979	мнение что	1	1
980	в мире	3	1
981	становится понятным	1	1
982	так в	1	1
983	противном случае	1	1
984	глаза что	1	1
985	к концу	4	1
986	случай который	1	1
987	на все	2	1
988	тех которые	1	1
989	уже давно	3	1
990	со своей	3	1
991	по его	3	1
992	о которых	10	1
993	нисколько не	3	1
994	бы мы	1	1
995	ниже по	1	1
996	и это	13	1
997	с другом	2	1
998	из одного	3	1
999	при попытке	1	1
1000	свет на	1	1
1001	его определение	1	1
1002	в эту	2	1
1003	что следовательно	1	1
1004	могло бы	4	1
1005	известное количество	1	1
1006	сих пор	6	1
1007	вводит в	2	1
1008	как все	4	1
1009	и вообще	1	1
1010	как результат	1	1
1011	другом случае	1	1
1012	имеет ничего	1	1
1013	определяет собой	2	1
1014	причем эти	1	1
1015	этих двух	1	1
1016	это остается	1	1
1017	воды и	1	1
1018	всех видов	1	1
1019	в русской	4	1
1020	читателя в	1	1
1021	здесь как	1	1
1022	ко всему	1	1
1023	предположить что	1	1
1024	того или	2	1
1025	о себе	1	1
1026	разница между	1	1
1027	и хочет	1	1
1028	мы находимся	1	1
1029	вошел в	2	1
1030	более чем	2	1
1031	эти обобщения	1	1
1032	и эти	2	1
1033	что от	1	1
1034	мысль на	1	1
1035	бы к	1	1
1036	же с	2	1
1037	бы показать	1	1
1038	таким же	1	1
1039	с самого	10	1
1040	могут служить	1	1
1041	ее он	1	1
1042	отличие от	1	1
1043	в предисловии	2	1
1044	действия она	1	1
1045	такие же	1	1
1046	действия в	1	1
1047	она должна	3	1
1048	играет роль	1	1
1049	само собой	3	1
1050	таковые как	1	1
1051	дана в	1	1
1052	героев нет	2	1
1053	до бесконечности	1	1
1054	мы говорили	3	1
1055	то чего	1	1
1056	все остальные	1	1
1057	оказалось бы	1	1
1058	на построение	1	1
1059	так называемой	4	1
1060	где я	1	1
1061	в третий	1	1
1062	и ни	1	1
1063	от самого	1	1
1064	на другой	1	1
1065	а от	1	1
1066	в течение	5	1
1067	иного характера	1	1
1068	с какой	1	1
1069	что всякий	2	1
1070	но он	5	1
1071	мы опять	1	1
1072	собака и	1	1
1073	определить ее	1	1
1074	так что	10	1
1075	не более	3	1
1076	на которых	4	1
1077	кажется что	2	1
1078	такой способ	1	1
1079	имеет целью	1	1
1080	все основные	1	1
1081	существу вовсе	1	1
1082	одним словом	2	1
1083	что касается	2	1
1084	к тем	3	1
1085	надо сказать	4	1
1086	огромное количество	1	1
1087	реакции на	2	1
1088	их действия	1	1
1089	сразу к	1	1
1090	будем обозначать	1	1
1091	пор не	1	1
1092	как он	2	1
1093	это или	1	1
1094	ним как	1	1
1095	оказывается что	2	1
1096	конечно в	3	1
1097	почти всегда	3	1
1098	им только	1	1
1099	же он	1	1
1100	в нашей	2	1
1101	это то	4	1
1102	его жизнь	1	1
1103	но об	1	1
1104	принадлежит и	1	1
1105	имеем здесь	2	1
1106	доходит до	1	1
1107	еще упомянуть	1	1
1108	к которой	1	1
1109	из важнейших	1	1
1110	думать что	3	1
1111	проблему на	1	1
1112	или как	2	1
1113	верно и	1	1
1114	он введен	1	1
1115	или иное	1	1
1116	элементы и	1	1
1117	он представляет	1	1
1118	когда мы	5	1
1119	у которого	1	1
1120	разделение на	1	1
1121	скажем что	1	1
1122	на это	6	1
1123	быть не	2	1
1124	других видов	1	1
1125	и сюжета	2	1
1126	чем она	1	1
1127	близкая к	1	1
1128	мы их	1	1
1129	мотивы которые	1	1
1130	следует только	1	1
1131	и никогда	2	1
1132	в плане	4	1
1133	это правило	1	1
1134	точку зрения	1	1
1135	друг другу	2	1
1136	и каждый	2	1
1137	и много	1	1
1138	которые в	1	1
1139	бы он	1	1
1140	это делает	2	1
1141	это видно	1	1
1142	этом и	1	1
1143	материала в	3	1
1144	них не	1	1
1145	вызвать в	1	1
1146	эту мысль	2	1
1147	действительно не	3	1
1148	же случай	1	1
1149	это означает	1	1
1150	здесь опять	1	1
1151	чему мы	1	1
1152	теми же	1	1
1153	в силу	2	1
1154	совершенно непонятно	1	1
1155	такой же	2	1
1156	бежит из	1	1
1157	сведения о	1	1
1158	этого и	1	1
1159	мы перейдем	1	1
1160	по законам	1	1
1161	из этого	10	1
1162	в создании	1	1
1163	очень редко	1	1
1164	его к	2	1
1165	один и	1	1
1166	должен остаться	1	1
1167	все более	4	1
1168	хотя он	1	1
1169	все другие	2	1
1170	показывает что	4	1
1171	ли в	1	1
1172	развитие и	1	1
1173	это совершенно	2	1
1174	надо было	3	1
1175	может и	1	1
1176	из приемов	2	1
1177	сюжет который	1	1
1178	для чего	2	1
1179	в высшей	1	1
1180	до начала	1	1
1181	с ее	5	1
1182	всех этих	2	1
1183	случае это	1	1
1184	он вводится	1	1
1185	ты еще	1	1
1186	он был	3	1
1187	имеет свою	1	1
1188	этому вопросу	1	1
1189	дело обстоит	1	1
1190	из этой	2	1
1191	и совершенно	9	1
1192	начинает с	3	1
1193	басни к	4	1
1194	не можем	4	1
1195	и наконец	2	1
1196	еще одно	1	1
1197	мы условно	4	1
1198	есть не	2	1
1199	где мы	1	1
1200	главным предметом	1	1
1201	применяются к	1	1
1202	другой более	1	1
