N	4gram	Tiupa_Anal	TeoriaLi
163	мухой и жаркая любовь	1	1
164	до которого анекдот легко	1	1
165	личности тем не менее	1	1
166	во внутренней непричастности иронического	1	1
167	выделить ритмическую доминанту невозможно	1	1
168	уединенного сознания осуществляет субъективную	1	1
169	сколь угодно протяженного высказывания	1	1
170	выбора в качестве бытийной	1	1
171	компетентность предполагающая в частности	1	1
172	усматривая свое самобытное я	1	1
173	как варианты одной общей	1	1
174	элегическое я становится самим	1	1
175	бахтина внежизненно-активной позиции свойственной	1	1
176	вещей встречи с музой	1	1
177	может быть поэтически озвучена	1	1
178	нею когда на обломках	1	1
179	может выступать в конструктивной	1	1
180	ср признание баратынского элегическое	1	1
181	встречи-разлуки полная вписанность ночного	1	1
182	откуда заимствуются псевдоличностные самоопределения	1	1
183	волоске лирическая героиня отрекается	1	1
184	поступки в притче есть	1	1
185	о котором как принято	1	1
186	анекдот не признает никакого	1	1
187	этого текста где речевая	1	1
188	специфика объектной организации лирического	1	1
189	многократно воспроизводимых в целом	1	1
190	приводит к снятию ритмико-интонационного	1	1
191	границей он воодушевленно устремляется	1	1
192	ритмическим эхом стиха по	1	1
193	в бою князя всеволода	1	1
194	черта ее не перейти	1	1
195	понижены в своем лингвистическом	1	1
196	и лирическое стихотворение героика	1	1
197	героиню романа горького мать	1	1
198	в музе ахматовой это	1	1
199	какому-либо типу так и	1	1
200	публицистикой нередко прибегающей к	1	1
201	субъектной организации феноменов ментального	1	1
202	значимой редукции оговоримся что	1	1
203	со своей ролью при	1	1
204	ничтожно мала в сравнении	1	1
205	своего рода эстетическая революция	1	1
206	не путем патетического утверждения	1	1
207	взором читателя сводит лирику	1	1
208	предельной сконцентрированности во времени	1	1
209	выявляет безграничную внутреннюю свободу	1	1
210	и постепенное освоение человеком	1	1
211	внешним напускным юмористический смех	1	1
212	русской культуре вызванный феодальными	1	1
213	есть креативная компетенция жанра	1	1
214	меняется гостья оказывается хозяйкой	1	1
215	в статике пребывания а	1	1
216	разрушает себя в самой	1	1
217	ассонансная структура стихотворения в	1	1
218	иным рассказчиком с иными	1	1
219	внутренняя граница личности и	1	1
220	имеет обоюдоострую направленность как	1	1
221	и драматизма состоит во	1	1
222	на какие-то завинчивающиеся колышки	1	1
223	жизни за пределами сверхличной	1	1
224	ритмически выделяют окказиональные впрочем	1	1
225	виной самозванства состоит не	1	1
226	мгновения при воспоминании о	1	1
227	иной сегмент композиционной организации	1	1
228	и не могла наглядеться	1	1
229	стих звучит ритмическим эхом	1	1
230	разрушить художественную целостность так	1	1
231	отречение от радостей жизни	1	1
232	форма авторства выше она	1	1
233	но умиротворенного согласия личности	1	1
234	в свою очередь членится	1	1
235	пиррихий в центральной стопе	1	1
236	сверхсхемные ударения на первом	1	1
237	доминанта пушкинского к чаадаеву	1	1
238	от неполноты самореализации поскольку	1	1
239	личности со сверхличным олицетворением	1	1
240	кощунство и непристойность необыкновенное	1	1
241	однако в строке не	1	1
242	скобееве где плутовская перемена	1	1
243	связей с бытием ср	1	1
244	в одноименной трагедии софокла	1	1
245	с решимостью несокрушимого козака	1	1
246	событийности своей жизни как	1	1
247	говорящих и слушающих общим	1	1
248	будучи позицией уединенного сознания	1	1
249	нами не как объекты	1	1
250	всегда предносится целое нашего	1	1
251	коммуникативного события она явилась	1	1
252	к содержанию притчи не	1	1
253	личностное я героини заявленное	1	1
254	стиха на конец которого	1	1
255	большого только в догадке	1	1
256	собе рекуще мы есмы	1	1
257	обоюдоострую направленность как против	1	1
258	прозрачно ассоциирующаяся с пластичностью	1	1
259	об архитектонических формах эстетического	1	1
260	кладущего конец повторам с	1	1
261	мы имеем дело не	2	1
262	же персонажа чья роль	1	1
263	эта встреча не приносит	1	1
264	куда не должно стремиться	1	1
265	организации художественного произведения фокализации	1	1
266	принципиально иного типа возникает	1	1
267	ложных границ существования обретения	1	1
268	преимуществу за пределами классической	1	1
269	одном пиррихии однако в	1	1
270	вдохновение и ирония писал	1	1
271	ее способе существования который	1	1
272	драматизма приобретает определяющее значение	1	1
273	событийных границ жизни в	1	1
274	апофегма то есть острота	1	1
275	а не исполнительницей сверхличного	1	1
276	анекдота выбор лексики например	1	1
277	тайны эта вписанность осуществляется	1	1
278	ценой свободного отказа либо	1	1
279	то внутренним отчуждением но	1	1
280	разделение иерархично оно не	1	1
281	легкой жизнерадостной поэзии повтор	1	1
282	как несомненно достоверному и	1	1
283	в пределах строки однако	1	1
284	я принадлежат и внимательно	1	1
285	сам текст анекдота выбор	1	1
286	построений порой многократно воспроизводимых	1	1
287	христианской душе поскольку трагический	1	1
288	новую ролевую границу любить	1	1
289	в дегероизированной системе ценностей	1	1
290	данном случае это процесс	1	1
291	на две части сменой	1	1
292	таков лирический герой идиллических	1	1
293	связывающих ее полюса эстетическая	1	1
294	поэзии очень часто знаменует	1	1
295	материнской любви она глядела	1	1
296	оно и в разбираемом	1	1
297	личной тайной героев дамы	1	1
298	становится авторской темой сколь	1	1
299	из картины безымянной народной	1	1
300	а а в первой	1	1
301	жизни оказывается ложью не	1	1
302	не князи же? такы	1	1
303	былинах и в слове	1	1
304	зарождения трагизма в русской	1	1
305	бессодержательной оболочкой я ср	1	1
306	вместо ожидаемого поэтического дудения	1	1
307	обоих типов но одна	1	1
308	этого слова как и	1	1
309	само патетически гиперболизированное и	1	1
310	жизнь в которой герой	1	1
311	странного любопытства гибнет заглядывая	1	1
312	литературе нового времени особенно	1	1
313	встречается нечасто и по	1	1
314	и стиха тон в	1	1
315	ад картина вечных мук	1	1
316	или иным модусом художественности	1	1
317	вероятных ликов чудесного явления	1	1
318	скрыть обличают себя сами	1	1
319	сами но не друг	1	1
320	герой одновременно не оспаривает	1	1
321	быть осуществлено только самим	1	1
322	силы мировой жизни которым	1	1
323	сгущенные глоссализацией фонемы суть	1	1
324	которой лаврецкий некогда провел	1	1
325	очерченном с молитвою из	1	1
326	казалось бы можно было	1	1
327	маски подвергаемые осмеянию неосмеянным	1	1
328	жизнерадостная плясовая дудочка прозрачно	1	1
329	создается повторами согласных звуков	1	1
330	сверхличному ратному духу игорь	1	1
331	второй строфе гласным а	1	1
332	монологического вдохновения но и	1	1
333	гневно порицает злонравных персонажей	1	1
334	я-для-других ответственность перед другим	1	1
335	мышления фигура другого которая	1	1
336	содержания к видам пафоса	1	1
337	мы имеем не явно	1	1
338	или диалогической анекдот равнодостойности	1	1
339	двух веков различные модусы	1	1
340	лирики некоего единичного эксцесса	1	1
341	соответствующий тип героя и	1	1
342	объектной организации феноменов ментального	1	1
343	неожиданности ожидаемого каждая строфа	1	1
344	данности апостолов нового миропорядка	1	1
345	или иной преемственно воспроизводимой	1	1
346	проработка обе стороны имеют	1	1
347	явления музы приоткрывается только	1	1
348	дегероизация сама по себе	1	1
349	исторически продуктивный тип высказывания	1	1
350	обладают не все повторы	1	1
351	приводит к усложнению сферы	1	1
352	видя и в этой	1	1
353	инверсию лирических персонажей в	1	1
354	нового времени особенно продуктивной	1	1
355	основания трагическое я есть	1	1
356	хронотоп тогда как дневной	1	1
357	красныя глебовны свычая и	1	1
358	в готовом стабильно дифференцированном	1	1
359	от ряда стиховедов мы	1	1
360	теорией литературы нередко сводятся	1	1
361	в отличие от элегически	1	1
362	оно живет в готовом	1	1
363	этой видимостью своей причастности	1	1
364	и безударного слогов при	1	1
365	статье о наивной и	1	1
366	признает никакого миропорядка жизнь	1	1
367	я элегический герой из	1	1
368	выступать как эстетической константой	1	1
369	нового времени в центр	1	1
370	не появляется однако с	1	1
371	д и его естественной	1	1
372	дифференцированном и оцененном мире	1	1
373	сторона глоссализации речевой ткани	1	1
374	версиях превращается в эстетический	1	1
375	предполагает как раз ответственность	1	1
376	текучие силы мировой жизни	1	1
377	восстановление распавшейся целостности ценой	1	1
378	новелле есть нарушение запрета	1	1
379	глаза ее раскрываются больше	1	1
380	глоссализации речевой ткани текста	1	1
381	и внимательно и диктовала	1	1
382	пребывания а в динамике	1	1
383	конструктивная роль доминирующего фактора	1	1
384	в объективную картину всеобщего	1	1
385	значительнее свободы т.е возможности	1	1
386	отреклось от свободы и	1	1
387	гоголевский тарас бульба нимало	1	1
388	а о у о	1	1
389	хозяин все оставить должен	1	1
390	свободного игрового переиначивающего отношения	1	1
391	возможность чисто иронической антипатетической	1	1
392	страдания способность к которому	1	1
393	повести моя жизнь однако	1	1
394	самоопределения оказывающиеся лишь масками	1	1
395	диктующая муза оказывается носительницей	1	1
396	шире ролевой границы присутствия	1	1
397	проста внутренний хронотоп ожидания	1	1
398	этим поведением кая рана	1	1
399	гегеля есть отказ самосознания	1	1
400	субъекта утрачивающего стабильность собственной	1	1
401	герою-объекту но в равной	1	1
402	выступала сверхценным ценнее почестей	1	1
403	границ начала и конца	1	1
404	определенные задания реализуют в	1	1
405	моем в драматическом художественном	1	1
406	то каждая его встреча	1	1
407	притчевого типа есть монолог	1	1
408	нежданной ипостаси наиболее ощутимые	1	1
409	трагедии вполне факультативна замечательный	1	1
410	осуществляет свой уже сделанный	1	1
411	чудачество личностную уникальность самопроявлений	1	1
412	внешнее ироническое высказывание есть	1	1
413	я помню чудное мгновенье	1	1
414	внимательно и диктовала ассонанс	1	1
415	чужд умилению идиллико-элегической сентиментальности	1	1
416	однако полноценной рецептивной значимостью	1	1
417	внутреннего зрения и системы	1	1
418	стихотворении однако выбор поэтического	1	1
419	слухи или сплетни то	1	1
420	реализуют в нем определенные	1	1
421	комическая апофегма то есть	1	1
422	действительно придется отказаться и	1	1
423	встречи-разлуки ахматова самобытного я	1	1
424	любое произведение искусства характеризуется	1	1
425	к самоопределению здесь и	1	1
426	составе цитатные внестилевые глоссы	1	1
427	порок островского образцом идиллического	1	1
428	по ту сторону сакральной	1	1
429	перевод его в иной	1	1
430	жизни стих в финале	1	1
431	ср просьбы о своих	1	1
432	якобы несущая в себе	1	1
433	ролевых отношений внешнего мира	1	1
434	два анаграмматических поля глоссализации	1	1
435	полюс лирического я в	1	1
436	в дискурсе речевой акт	1	1
437	них вся глядела всеми	1	1
438	поэтического дудения муза является	1	1
439	в ее внутренней субъективности	1	1
440	притча не предполагает внутренне	1	1
441	границ жизни в качестве	1	1
442	никем внутренняя свобода его	1	1
443	дозволенное посрамление словесное кощунство	1	1
444	я в мире едины	1	1
445	он оказывается уже по	1	1
446	индивидуальности достигается не путем	1	1
447	монологизированного слова в слове	1	1
448	величанья своего отпадоша однако	1	1
449	искусство никогда не ограничивается	1	1
450	диалог преображающий музу из	1	1
451	истинность незыблемого миропорядка проступает	1	1
452	высказывания и в форме	1	1
453	текста как и ее	1	1
454	xxix первой части анна	1	1
455	в.т зависит от жанра	1	1
456	наделено заглавием это первый	1	1
457	прерываемая просто крылатой мухой	1	1
458	а не повышенную резкость	1	1
459	явлены не в статике	1	1
460	содержанию притчи не предполагается	1	1
461	его композиции обращающий на	1	1
462	концентрированным образом которого может	1	1
463	покровом тайны таким же	1	1
464	собственной ценностной позиции а	1	1
465	лирическом сюжете от ситуации	1	1
466	той самой скамейки угол	1	1
467	поэтому оно анаграмматически средствами	1	1
468	из того что ничто	1	1
469	которого анекдот легко может	1	1
470	наиболее глубинным семантическим субстратом	1	1
471	автор гневно порицает злонравных	1	1
472	его я имея общую	1	1
473	принципом данного модуса художественности	1	1
474	и отсутствие лица под	1	1
475	нем отпечатывается и запечатлевается	1	1
476	уничтожается смехом как сатирический	1	1
477	из характернейших трагических мотивов	1	1
478	всеми чувствами вся превратилась	1	1
479	принадлежащей не мне а	1	1
480	в пределах строки а	1	1
481	ритмической кульминацией текста но	1	1
482	и внешнее ироническое высказывание	1	1
483	смыслу целого во второй	1	1
484	выступает оппозиция повторов звонкого	1	1
485	встрече по крайней мере	1	1
486	во второй строфе гласным	1	1
487	в имени тебе моем?	2	1
488	живота и града чрънигова	1	1
489	анаграмматическим субститутом того или	1	1
490	не порок островского образцом	1	1
491	поистине героически самозабвенно олицетворяя	1	1
492	чичиков у зеркала не	1	1
493	рода комизм уместно именовать	1	1
494	организующем ее способе существования	1	1
495	лирических я малого и	1	1
496	воспроизведением мифологемы в данном	1	1
497	внутренней и внешней сторонами	1	1
498	я либо в сторону	1	1
499	присутствию в мире без	1	1
500	мир весь целиком упаду	1	1
501	я шире любой своей	1	1
502	своей событийной границы остающейся	1	1
503	лично для себя если	1	1
504	звуков но важнейшим наиболее	1	1
505	стиха указывает на его	1	1
506	жеста избавлюсь от всех	1	1
507	она не приводит ни	1	1
508	я подобно страстны когда	1	1
509	самобытного я с самобытным	1	1
510	проходит бесследно и что	1	1
511	имеются по два сверхсхемных	1	1
512	рекоша но от божья	1	1
513	элегизм чужд идиллическому снятию	1	1
514	есть принадлежат самой ситуации	1	1
515	роли в миропорядке то	1	1
516	художественного произведения фокализации и	1	1
517	сохраняющаяся сила так в	1	1
518	пафоса а на деле	1	1
519	вытесненные из его кругозора	1	1
520	осмеяния которая восполняет ущербность	1	1
521	андрий меняет прежнюю рыцарскую	1	1
522	способность к которому здесь	1	1
523	ждущее я носитель сверхсхемного	1	1
524	индивидуальность скрыта под нелепицами	1	1
525	ни к какой коллизии	1	1
526	повесть о разорении рязани	1	1
527	в точке этого несовпадения	1	1
528	в близости людей заветная	1	1
529	в сочетании с архаикой	1	1
530	солирует риторический предел сказания	1	1
531	разрушении жанрового канона элегии	1	1
532	из своих элегий ни	1	1
533	уединенной личности такова ирония	1	1
534	и гамлета героев расина	1	1
535	подавленном тоской теснится тяжких	1	1
536	сердца своего мужествомъ наплънився	1	1
537	форме определенной жанровой схемы	1	1
538	стороны адресата позицию сотворчества	1	1
539	это восстановление распавшейся целостности	1	1
540	первом случае героические персонажи	1	1
541	идиллическим являются плодами эстетического	1	1
542	вдохновения в мировой поэзии	1	1
543	герой не уничтожается смехом	1	1
544	иного закономерного процесса характеризующего	1	1
545	в мире это ведет	1	1
546	сообщенный в иной ситуации	1	1
547	не от своея воля	1	1
548	мире это ведет к	1	1
549	утрата самости постигающая пушкинского	1	1
550	закономерного процесса характеризующего присутствие	1	1
551	безымянным весь его текст	1	1
552	себя эдип внутренне совпадая	1	1
553	под покровом тайны таким	1	1
554	в коммуникацию не будет	1	1
555	которого ролевая граница я	1	1
556	мире едины в своей	1	1
557	форм дискурсии в первой	1	1
558	сопровождаемая частыми переодеваниями выявляет	1	1
559	гостья появление этого слова	1	1
560	отказаться от перечисляемых ценностей	1	1
561	иной императив долженствования не	1	1
562	в момент свершения подвига	1	1
563	избежит невидимого тленья то	1	1
564	уготованной ему позиции но	1	1
565	либо в сторону его	1	1
566	в его лице становится	1	1
567	серьезности бахтин жизни анекдот	1	1
568	деле его дискредитация как	1	1
569	семантическим субстратом доминирующего повтора	1	1
570	ядру целого и сводящиеся	1	1
571	жизни поколений ослабляет и	1	1
572	свободы но дело в	1	1
573	строк печальных не смываю	1	1
574	свершения подвига перестают быть	1	1
575	культурную автономию в искусстве	1	1
576	разорении рязани батыем трагическая	1	1
577	ситуации ожидания к ситуации	1	1
578	несоответствием низкой данности апостолов	1	1
579	том что произведение искусства	1	1
580	против собственной но лично	1	1
581	рода однако эта внутренняя	1	1
582	том что хотят скрыть	1	1
583	диссонанса раскола вины за	1	1
584	а всего лишь осуществляет	1	1
585	я тут? я сама	1	1
586	в разрушении жанрового канона	1	1
587	забвение личностью и себя	1	1
588	гостья оказывается хозяйкой аллитерационная	1	1
589	и созидает художественную целостность	1	1
590	иной эстетической природы непатетический	1	1
591	приходит медитация строки и	1	1
592	в мире без маски	1	1
593	подобных случаях эстетическая целостность	1	1
594	когда лаврецкий самоопределяясь как	1	1
595	в качестве полноударных слов	1	1
596	ту гостью какой явилась	1	1
597	подобно страстны когда же	1	1
598	ожидания к ситуации явления	1	1
599	оппозицией стихотворения муза выступает	1	1
600	миропорядку а другому я	1	1
601	словами дешифрующими этот ассонанс	1	1
602	анекдота обычно неприемлемо ни	1	1
603	легко может быть редуцирован	1	1
604	но в таком случае	1	1
605	воспевание их вершителей-героев как	1	1
606	сверхличного ради личного а	1	1
607	репродуцирование сообщенный в иной	1	1
608	смеховой жанр городского фольклора	1	1
609	объектной и субъектной организации	1	1
610	трагического жеста избавлюсь от	1	1
611	долг в их непререкаемости	1	1
612	музы наиболее выделены в	1	1
613	живую индивидуальность за пределы	1	1
614	не только посещает лирическую	1	1
615	малом круге повседневности элегическая	1	1
616	с миропорядком в основе	1	1
617	анекдотическим повествованием творится окказиональная	1	1
618	самоопределению здесь и теперь	1	1
619	иным модусом художественности способом	1	1
620	виде многого множества половцев	1	1
621	однозначности и прежде всего	1	1
622	такой фактор художественного впечатления	1	1
623	отличие от элегически бесцельного	1	1
624	не предполагает внутренне свободного	1	1
625	нескольких голосов в рамках	1	1
626	братiе забывъ чти и	1	1
627	субъективную свободу от уз	1	1
628	примеряя ее содержание к	1	1
629	героини обесценивающее привычные жизненные	1	1
630	сказание или диалогической анекдот	1	1
631	и а а а	1	1
632	е функционально выступающая анаграмматическим	1	1
633	форме индивидуального речевого замысла	1	1
634	так и его внешней	1	1
635	личным интересом к жизни	1	1
636	сводятся к субъективной стороне	1	1
637	феноменов ментального внутреннего слуха	1	1
638	мирного нег европейских питомца	1	1
639	смысла чем несобственно лирические	1	1
640	я музы поэтому оно	1	1
641	одному единственному пространственно-временному и	1	1
642	картину своей неповторимой жизни	1	1
643	с острым осознанием этой	1	1
644	судьбе как трагически повел	1	1
645	вступает в противоречие с	1	1
646	то во втором эстетическая	1	1
647	между собой и сверхличное	1	1
648	о полку игореве публицистически	1	1
649	с дудочкой и дант	1	1
650	оно существенным образом ориентировано	1	1
651	преодоление элегической уединенности в	1	1
652	форма искусства говорит гегель	1	1
653	жанр городского фольклора являет	1	1
654	глоссализацией фонемы суть фонетические	1	1
655	со стороны художественной литературы	1	1
656	обоснована эстетическая позиция автора	1	1
657	оговоримся что звуки и/ы	1	1
658	границах это жертвенное забвение	1	1
659	гегель именовал веком героев	1	1
660	является художественным осмыслением того	1	1
661	общую с элегизмом почву	1	1
662	целиком упаду на колени	1	1
663	и является в нежданной	1	1
664	комический разрыв между внутренней	1	1
665	трепещу и проклинаю лирический	1	1
666	сгущения придается облик беспрецедентного	1	1
667	жизни почести юность свобода	1	1
668	не забвение сверхличного ради	1	1
669	трагизм комизм и другие	1	1
670	своих построений порой многократно	1	1
671	этом саморазрушении ничтожного истинное	1	1
672	из наиболее ранних проб	1	1
673	художественности героика не сводится	1	1
674	чтчстчтстчтс ддд ввв внлнвлнлнн	1	1
675	совершенно не носит конфликтного	1	1
676	в их непререкаемости а	1	1
677	исключающего возможность свободы но	1	1
678	тип героя и ситуации	1	1
679	хронотопа откровения божественной тайны	1	1
680	к субъекту и к	1	1
681	перед лицом миропорядка трагическая	1	1
682	в том-то и заключается	1	1
683	это позиция активного приятия	1	1
684	сатиры как эстетической доминанты	1	1
685	проза может быть поэтически	1	1
686	ударения личные местоимения не	1	1
687	к жизни за пределами	1	1
688	том что он не	1	1
689	своего рода хоровое слово	1	1
690	противостоянием не миропорядку а	1	1
691	другим и остальной жизнью	1	1
692	внутренний голос стыда за	1	1
693	героического самоопределения мотивировка похода	1	1
694	дискурсии в первой строфе	1	1
695	реализация такого выбора не	1	1
696	ткани текста как и	1	1
697	без остатка вписан в	1	1
698	строке отсутствует сверхсхемное ударение	1	1
699	не предполагает хоровой сказание	1	1
