N	4gram	Vygotskiy_	Myshleni
83	в том случае если	2	2
84	что с одной стороны	1	2
85	в результате этого исследования	1	2
86	убедиться в том что	1	2
87	есть в сущности говоря	1	2
88	с точки зрения этой	1	2
89	в сущности говоря это	1	2
90	и не может быть	1	2
91	от того что он	1	2
92	остается ничего другого как	2	2
93	в полном согласии с	2	2
94	и подобно тому как	1	2
95	не остается ничего другого	2	2
96	указанием на то что	1	2
97	так же точно как	3	2
98	мы видели что в	1	2
99	которые не могут быть	1	2
100	эта точка зрения была	1	2
101	в том чтобы понять	1	2
102	на каждом шагу в	1	2
103	мы видим в том	1	2
104	того чтобы подойти к	1	2
105	само собой разумеется что	1	2
106	самым существенным из этих	1	1
107	никогда не может быть	2	1
108	он указывает на то	1	1
109	том и заключается что	1	1
110	прибавим к этому что	1	1
111	к решению этого вопроса	1	1
112	к тому что и	1	1
113	образом мы видим что	1	1
114	станет совершенно ясно что	1	1
115	и в том что	1	1
116	ту или другую сторону	1	1
117	ясно что с точки	1	1
118	свидетельствовать о том что	1	1
119	он прямо говорит что	1	1
120	какой мере не является	1	1
121	так и во всех	1	1
122	и более или менее	1	1
123	вместе с тем является	1	1
124	то время как для	1	1
125	когда он говорит что	1	1
126	что в основе его	1	1
127	потому что все это	1	1
128	таким образом мы видим	1	1
129	задача заключается в том	1	1
130	никакой роли и что	1	1
131	от поколения к поколению	1	1
132	так как мы знаем	1	1
133	в коем случае не	1	1
134	и до наших дней	1	1
135	всегда и постоянно от	1	1
136	что в настоящее время	1	1
137	в том что при	1	1
138	том случае если бы	1	1
139	говорит он что ребенок	1	1
140	надо сказать что в	2	1
141	не иначе как в	1	1
142	столько же сколько и	1	1
143	легко убедиться в том	1	1
144	с другой стороны в	1	1
145	до сих пор значение	1	1
146	того чтобы заметить что	1	1
147	и точно так же	1	1
148	для того чтобы заметить	2	1
149	всегда имеет дело с	1	1
150	и в самом деле	3	1
151	сама по себе мысль	1	1
152	место только тогда когда	1	1
153	в основе его лежит	1	1
154	и там и здесь	1	1
155	о том что он	1	1
156	только о том что	1	1
157	в самом деле что	1	1
158	же точно как в	1	1
159	то мы увидим что	1	1
160	все время в виду	2	1
161	по тому же самому	1	1
162	которые отличают его от	1	1
163	вопрос о том что	1	1
164	которая не может быть	2	1
165	что с этой точки	1	1
166	мы примем во внимание	2	1
167	совершенно ясно что с	1	1
168	отношении друг к другу	1	1
169	в чем же заключаются	1	1
170	если мы примем во	2	1
171	самом деле стоит только	1	1
172	том чтобы понять что	1	1
173	во всяком случае в	2	1
174	и в конце концов	1	1
175	то не удивительно что	1	1
176	во всяком случае они	1	1
177	но если присмотреться внимательно	1	1
178	во всяком случае все	1	1
179	необходимо включает в себя	1	1
180	то что у него	3	1
181	то же что и	1	1
182	едва ли может быть	1	1
183	это все равно что	1	1
184	рассказывает о том как	1	1
185	ни в коем случае	1	1
186	что это действительно так	1	1
187	и во всех остальных	1	1
188	в этом смысле думается	1	1
189	не только ничего не	1	1
190	все равно что сказать	1	1
191	на целый ряд отдельных	1	1
192	прежде всего тем что	1	1
193	тех или иных элементов	1	1
194	все дело в том	1	1
195	и что в основе	1	1
196	равно что сказать что	1	1
197	не имеет никакого значения	1	1
198	с одного языка на	1	1
199	до тех пор пока	2	1
200	мы знаем о чем	1	1
201	это не потому что	1	1
202	только тогда когда оно	1	1
203	все согласны в том	1	1
204	до сих пор ни	1	1
205	знаем о чем идет	1	1
206	пришел к той же	1	1
207	в самом деле для	1	1
208	в этой области как	1	1
209	у него могут быть	2	1
210	для того чтобы дать	1	1
211	как говорит французская пословица	1	1
212	ли может быть отнесена	1	1
213	вовсе не следует что	1	1
214	на все эти вопросы	1	1
215	так же точно в	1	1
216	состоит в том чтобы	2	1
217	и с психологической точки	1	1
218	по самой природе своей	1	1
219	к тому же самому	1	1
220	может быть отнесена к	1	1
221	в самом деле стоит	1	1
222	только благодаря тому что	1	1
223	это можно было бы	1	1
224	не заключает в себе	1	1
225	по самой психологической природе	1	1
226	как бы вбирает в	1	1
227	в ту или другую	1	1
228	было бы сказать что	1	1
229	факт заключается в том	1	1
230	в том что на	1	1
231	случае не может быть	2	1
232	так же точно и	3	1
233	что в основе этого	1	1
234	же самое что и	2	1
235	легко заметить что это	1	1
236	в чем именно заключается	1	1
237	явлений и процессов в	1	1
238	из того факта что	1	1
239	для того чтобы вскрыть	1	1
240	если мы скажем что	1	1
241	при этом не только	1	1
242	одного языка на другой	1	1
243	занимает среднее место между	1	1
244	так же и в	1	1
245	мы никогда не знаем	1	1
246	было бы если бы	1	1
247	само по себе но	1	1
248	и то что мы	1	1
249	в светлое поле сознания	1	1
250	что мы имеем дело	1	1
251	привело к тому что	1	1
252	точки зрения этой теории	1	1
253	бы вбирает в себя	1	1
