N	2gram	Losev_Dial	Vvedenie
450	что время	2	2
451	во всех	3	2
452	этих двух	1	2
453	и чем	1	2
454	сам же	1	2
455	большей части	1	2
456	не говоря	1	2
457	действительности в	1	2
458	при всей	1	2
459	и потому	6	2
460	которые не	2	2
461	но как	7	2
462	мы можем	5	2
463	а с	2	2
464	не существует	8	2
465	принять во	2	2
466	а если	1	2
467	не могли	1	2
468	на задний	1	2
469	что мы	3	2
470	когда мы	3	2
471	что каждая	1	2
472	но которая	2	2
473	мы уже	8	2
474	ничего не	19	2
475	своего предмета	2	2
476	задний план	1	2
477	д в	1	2
478	тому как	1	2
479	в разной	3	2
480	и собственно	1	2
481	только так	1	2
482	по самой	1	2
483	уже знаем	4	2
484	могут не	1	2
485	у них	3	2
486	еще раз	2	2
487	мы должны	6	2
488	уже было	1	2
489	будет в	2	2
490	быть и	7	2
491	для нее	2	2
492	что если	4	2
493	именно на	1	2
494	на почву	1	2
495	в прошлом	1	2
496	если же	2	2
497	отношении к	3	2
498	речь идет	2	2
499	свое существование	1	2
500	хотя в	3	2
501	точно так	3	2
502	из него	1	2
503	чем больше	1	2
504	в тех	2	2
505	от других	1	2
506	науки то	2	2
507	а между	1	2
508	факт что	1	2
509	что научное	1	2
510	и до	2	2
511	этой стороны	2	2
512	лишь как	3	2
513	это может	4	2
514	в обоих	1	2
515	литературы и	1	2
516	обратим внимание	2	2
517	наука не	10	2
518	не бывает	2	2
519	одной и	1	2
520	что можно	1	2
521	смысл что	1	2
522	может ли	1	2
523	что здесь	4	2
524	одно и	8	2
525	если это	3	2
526	природы и	2	2
527	мы называем	1	2
528	мог бы	3	2
529	и др	2	2
530	с прочими	1	2
531	должно быть	7	2
532	одного и	1	2
533	в основу	1	2
534	них не	1	2
535	с наукой	3	2
536	с чем	2	2
537	был в	2	2
538	на вещи	2	2
539	все время	4	2
540	тем более	2	2
541	мы теперь	1	2
542	иной раз	7	2
543	чаще всего	2	2
544	что именно	3	2
545	на то	5	2
546	в создании	1	2
547	его к	1	2
548	бы ее	1	2
549	же это	6	2
550	это в	1	2
551	в идеале	1	2
552	надо было	1	2
553	но это	12	2
554	конце концов	4	2
555	большей степени	1	2
556	бы в	3	2
557	и совершенно	4	2
558	только о	3	2
559	в подлинном	1	2
560	не к	2	2
561	можно только	4	2
562	вообще т	1	1
563	все в	2	1
564	всего в	1	1
565	были бы	3	1
566	было у	1	1
567	было на	1	1
568	то в	8	1
569	не мешает	8	1
570	имеет своим	1	1
571	дает нам	2	1
572	заинтересована в	1	1
573	только тогда	9	1
574	одном месте	1	1
575	утверждать что	3	1
576	и стало	6	1
577	такая наука	1	1
578	главе с	1	1
579	все что	2	1
580	понимать что	1	1
581	взгляд на	3	1
582	нужно однако	1	1
583	мы видим	6	1
584	вся разница	1	1
585	сравнении с	1	1
586	разной мере	1	1
587	короче говоря	1	1
588	себе самому	1	1
589	та же	6	1
590	есть наука	3	1
591	и содержания	1	1
592	которое с	1	1
593	природы таким	1	1
594	самих себя	1	1
595	достоевского в	1	1
596	смысле что	3	1
597	ли все	1	1
598	она и	2	1
599	и очень	2	1
600	тот смысл	1	1
601	от его	1	1
602	они не	3	1
603	почва для	1	1
604	деле то	1	1
605	может не	1	1
606	по тому	1	1
607	смысле не	1	1
608	жить в	1	1
609	также что	2	1
610	известно что	1	1
611	чтобы быть	1	1
612	на язык	1	1
613	уже само	1	1
614	не такие	1	1
615	роль и	1	1
616	и немцы	1	1
617	какой она	1	1
618	к одной	1	1
619	жизни а	1	1
620	е по	3	1
621	время и	2	1
622	именно так	1	1
623	именно он	1	1
624	он только	1	1
625	и прочих	2	1
626	искусство в	1	1
627	различие в	1	1
628	оно было	1	1
629	для всякого	2	1
630	мы знаем	1	1
631	отношения к	3	1
632	или по	2	1
633	из основных	1	1
634	его содержание	1	1
635	еще более	3	1
636	так он	1	1
637	с вещами	1	1
638	на те	1	1
639	ним в	1	1
640	для него	2	1
641	эта идея	1	1
642	какими бы	1	1
643	но от	1	1
644	ни было	2	1
645	есть т	1	1
646	вещи и	5	1
647	бы на	1	1
648	в определенном	2	1
649	это значит	18	1
650	наука для	1	1
651	а это	2	1
652	каким он	1	1
653	с ним	9	1
654	кроме того	2	1
655	имеем дело	1	1
656	они только	1	1
657	и места	1	1
658	в литературе	1	1
659	отсюда следует	1	1
660	не содержит	1	1
661	говорится в	1	1
662	но действительность	1	1
663	ее в	2	1
664	и говорить	4	1
665	и нужно	1	1
666	от этой	1	1
667	для нас	1	1
668	именно о	1	1
669	данной исторической	1	1
670	что самая	1	1
671	и этим	1	1
672	указание на	1	1
673	и принципиально	1	1
674	как филолог	1	1
675	при чем	2	1
676	и о	4	1
677	то мы	2	1
678	склонность к	3	1
679	самом же	2	1
680	а есть	4	1
681	объектов и	1	1
682	на самом	5	1
683	на одной	1	1
684	себе так	2	1
685	или иную	1	1
686	здесь в	3	1
687	далее в	2	1
688	случае гораздо	1	1
689	не больше	5	1
690	превратиться в	1	1
691	не чувственно	1	1
692	нет никакого	1	1
693	таком случае	2	1
694	нет еще	3	1
695	себе не	7	1
696	все прочие	1	1
697	и которые	1	1
698	интимная связь	1	1
699	у него	2	1
700	что между	1	1
701	не на	1	1
702	качестве примера	2	1
703	существует и	1	1
704	не выходя	2	1
705	как таковым	1	1
706	под этим	1	1
707	мы находим	7	1
708	различия между	3	1
709	нас от	1	1
710	разумеется не	1	1
711	раз в	2	1
712	тем больше	1	1
713	быть вполне	1	1
714	вопрос об	5	1
715	что все	2	1
716	оно не	2	1
717	как не	4	1
718	та область	1	1
719	как они	2	1
720	как же	8	1
721	научного знания	1	1
722	быть названа	1	1
723	есть нечто	16	1
724	если не	1	1
725	более или	5	1
726	что ни	3	1
727	нам в	1	1
728	в духе	1	1
729	но на	1	1
730	говорим о	1	1
731	или не	5	1
732	все то	1	1
733	но он	3	1
734	на свой	1	1
735	просто как	2	1
736	или в	2	1
737	такими вопросами	1	1
738	которых и	1	1
739	когда оно	2	1
740	однако что	1	1
741	от своего	1	1
742	помнить что	2	1
743	д мы	1	1
744	и можно	3	1
745	жизнь в	2	1
746	существует как	1	1
747	сходство и	1	1
748	всех его	1	1
749	в идее	2	1
750	что будет	1	1
751	но совершенно	2	1
752	существуют и	1	1
753	самого по	3	1
754	становления и	2	1
755	что у	3	1
756	заключается не	1	1
757	поэзией или	1	1
758	который как	1	1
759	этим и	1	1
760	с другими	2	1
761	теперь мы	1	1
762	понимать не	2	1
763	и все	11	1
764	в некотором	1	1
765	содержание и	2	1
766	из самых	1	1
767	бытия и	1	1
768	еще в	2	1
769	даже прямо	1	1
770	видеть как	1	1
771	есть в	2	1
772	нужно только	1	1
773	только такой	1	1
774	просто и	1	1
775	превращается уже	1	1
776	быть только	3	1
777	и наука	1	1
778	в глубине	1	1
779	может и	5	1
780	в эпоху	2	1
781	и эта	3	1
782	но для	2	1
783	в малом	1	1
784	представлять себе	2	1
785	можно заниматься	1	1
786	из всего	2	1
787	вещей и	5	1
788	но важно	1	1
789	представление о	1	1
790	бы оно	1	1
791	очевидно что	1	1
792	совершенно несоизмеримы	1	1
793	слова а	1	1
794	значения и	1	1
795	в таком	4	1
796	и скорее	1	1
797	или иная	4	1
798	я и	3	1
799	если он	1	1
800	судить о	2	1
801	теснейшим образом	1	1
802	очень много	4	1
803	подлинном смысле	1	1
804	в жизни	3	1
805	этого можно	1	1
806	самый принцип	1	1
807	понимать как	2	1
808	явно что	1	1
809	заметить что	2	1
810	не остается	2	1
811	в стороне	1	1
812	коснуться и	1	1
813	о теории	1	1
814	и по-видимому	1	1
815	мы ее	1	1
816	в одних	1	1
817	с той	2	1
818	на долгое	1	1
819	правда в	1	1
820	в изображении	2	1
821	состоит из	3	1
822	лишь с	1	1
823	выражается в	1	1
824	есть совершенно	1	1
825	похож на	1	1
826	равно не	1	1
827	не вытекает	1	1
828	встречается в	1	1
829	с ними	4	1
830	возможности и	1	1
831	если принять	1	1
832	вещей в	1	1
833	есть тот	1	1
834	человек в	1	1
835	что по	3	1
836	при более	1	1
837	духа в	1	1
838	самое и	1	1
839	если и	2	1
840	есть та	2	1
841	их из	1	1
842	всего он	1	1
843	или даже	1	1
844	из чего	1	1
845	далеко не	2	1
846	говорят о	2	1
847	обоих случаях	2	1
848	даже просто	4	1
849	между прочим	1	1
850	на родном	1	1
851	в одно	5	1
852	времени как	1	1
853	имеется в	3	1
854	трактоваться как	1	1
855	и надо	3	1
856	во главе	1	1
857	становится все	1	1
858	нет нужды	1	1
859	не от	1	1
860	это противопоставление	1	1
861	как с	2	1
862	правда не	1	1
863	была и	1	1
864	теории как	1	1
865	без этого	4	1
866	и могут	1	1
867	и я	3	1
868	в новой	1	1
869	в сравнении	1	1
870	не прямо	1	1
871	в такой	1	1
872	наука а	1	1
873	отличается от	3	1
874	понимать ее	1	1
875	это несомненно	1	1
876	в новом	1	1
877	больше всего	2	1
878	том как	1	1
879	думать так	1	1
880	это было	4	1
881	во-вторых это	1	1
882	они говорят	1	1
883	то ясно	1	1
884	на его	1	1
885	дополнение к	1	1
886	так а	1	1
887	в сторону	1	1
888	них в	1	1
889	которая не	2	1
890	ли это	4	1
891	общем смысле	1	1
892	тому же	3	1
893	путь к	1	1
894	как именно	1	1
895	в эту	1	1
896	что вообще	1	1
897	это тоже	1	1
898	по физике	1	1
899	говорит об	1	1
900	и понимания	1	1
901	или менее	5	1
902	и у	2	1
903	что их	2	1
904	и идеей	1	1
905	слова о	1	1
906	все меньше	1	1
907	в одной	4	1
908	мысли в	2	1
909	действительности и	4	1
910	относиться к	3	1
911	одинаковым успехом	1	1
912	в законах	1	1
913	всю ее	2	1
914	скорее чем	1	1
915	связано с	2	1
916	и другого	3	1
917	кто из	1	1
918	как произведение	1	1
919	вопроса о	1	1
920	сразу и	3	1
921	с первого	2	1
922	с одинаковым	1	1
923	ему не	1	1
924	на них	1	1
925	непосредственно и	1	1
926	жизнь и	5	1
927	слова для	1	1
928	не была	1	1
929	что идея	1	1
930	в природе	1	1
931	что эти	3	1
932	всегда и	4	1
933	становится то	1	1
934	говорится о	1	1
935	одно время	3	1
936	ни при	1	1
937	отличная от	1	1
938	здесь как	2	1
939	ко всему	3	1
940	это и	6	1
941	и тех	1	1
942	и дело	1	1
943	его и	1	1
944	того или	1	1
945	разница между	2	1
946	как надо	1	1
947	не самый	2	1
948	совершенно не	13	1
949	этом пункте	1	1
950	ответить на	1	1
951	но сами	1	1
952	и эти	2	1
953	совершенно свободно	1	1
954	это конечно	5	1
955	а к	1	1
956	виду их	1	1
957	в полной	2	1
958	что отношения	1	1
959	и более	7	1
960	не видеть	1	1
961	вытекает из	1	1
962	каждая из	1	1
963	с самого	2	1
964	уже из	1	1
965	и самые	1	1
966	нет уже	1	1
967	и такие	1	1
968	что этот	3	1
969	и образом	1	1
970	или другим	2	1
971	как та	1	1
972	мы выделяем	1	1
973	направлено на	1	1
974	значит что	25	1
975	руки его	1	1
976	о чем-то	3	1
977	должно было	1	1
978	тех же	1	1
979	эта связь	1	1
980	каждом из	2	1
981	говорил о	2	1
982	об ее	3	1
983	до бесконечности	3	1
984	и везде	1	1
985	поскольку это	1	1
986	превращается в	2	1
987	исторического бытия	1	1
988	опыт и	1	1
989	это как	3	1
990	не получила	1	1
991	известных условиях	1	1
992	в самых	1	1
993	чистом виде	1	1
994	еще на	3	1
995	другими словами	2	1
996	мы его	1	1
997	так сказать	1	1
998	мы убеждаемся	1	1
999	идея и	8	1
1000	наконец в	1	1
1001	не должен	2	1
1002	не дает	1	1
1003	во всей	1	1
1004	это то	1	1
1005	ту или	1	1
1006	как некая	2	1
1007	одну из	1	1
1008	что наука	3	1
1009	е о	2	1
1010	сложности и	1	1
1011	не по	2	1
1012	с какой	5	1
1013	и критики	1	1
1014	для данной	1	1
1015	не быть	3	1
1016	одной общей	1	1
1017	образом связана	1	1
1018	во многих	1	1
1019	их понимание	4	1
1020	не всегда	2	1
1021	уже о	1	1
1022	из их	1	1
1023	цвета и	2	1
1024	имея в	1	1
1025	просто не	2	1
1026	знаем это	1	1
1027	у того	1	1
1028	сейчас мы	1	1
1029	не раз	2	1
1030	в руках	1	1
1031	этих чувственных	1	1
1032	по глубине	1	1
1033	в которой	3	1
1034	имеет целью	1	1
1035	бы только	2	1
1036	не будет	2	1
1037	нечего и	2	1
1038	между двумя	1	1
1039	что классическая	1	1
1040	только один	2	1
1041	то все	1	1
1042	есть то	2	1
1043	в какой-то	1	1
1044	надо сказать	1	1
1045	же мысли	1	1
1046	должны быть	2	1
1047	его основные	1	1
1048	такое вообще	1	1
1049	что также	1	1
1050	указать что	1	1
1051	нужно сказать	1	1
1052	смысле они	2	1
1053	не приходится	1	1
1054	и та	8	1
1055	есть ли	3	1
1056	в науке	3	1
1057	и является	2	1
1058	совершенно невозможно	2	1
1059	и об	4	1
1060	искусством и	1	1
1061	не могла	1	1
1062	не понимать	1	1
1063	о своем	2	1
1064	их бытие	1	1
1065	за пределы	4	1
1066	не потому	5	1
1067	говорит что	3	1
1068	при известных	1	1
1069	и соответствующих	1	1
1070	чтобы эта	1	1
1071	этим не	1	1
1072	ее с	1	1
1073	действительность не	1	1
1074	чтобы убедиться	2	1
1075	самого понятия	1	1
1076	только тем	1	1
1077	тогда она	1	1
1078	существует ли	1	1
1079	также не	2	1
1080	наконец с	1	1
1081	только то	7	1
1082	как одно	1	1
1083	глубине и	1	1
1084	то как	3	1
1085	сомневаться в	2	1
1086	явление и	3	1
1087	общая идея	1	1
1088	не касается	1	1
1089	он есть	6	1
1090	не наука	2	1
1091	поэтому для	1	1
1092	та которая	2	1
1093	не вмещается	1	1
1094	и всегда	1	1
1095	человека и	2	1
1096	принять его	1	1
1097	содержание этого	1	1
1098	самого начала	2	1
1099	как один	2	1
1100	этот имеет	1	1
1101	для которой	1	1
1102	а лишь	3	1
1103	вообще о	1	1
1104	или иное	5	1
1105	и часто	3	1
1106	нем есть	6	1
1107	входить в	1	1
1108	всяком выражении	2	1
1109	от прочих	1	1
1110	в чистом	1	1
1111	убедиться в	2	1
1112	мере не	1	1
1113	всего что	1	1
1114	в каких	2	1
1115	потому и	2	1
1116	того кто	2	1
1117	как эта	1	1
1118	имеет тот	1	1
1119	разной степени	2	1
1120	ни одной	1	1
1121	именно такого	1	1
1122	поэтического образа	2	1
1123	которые и	1	1
1124	показывает как	1	1
1125	не забудем	1	1
1126	много общего	1	1
1127	известного рода	1	1
1128	иным не	1	1
1129	два различных	1	1
1130	ведь это	3	1
1131	вообще все	1	1
1132	нет и	2	1
1133	англичане и	1	1
1134	место в	1	1
1135	возможна ли	2	1
1136	научной или	1	1
1137	просто выражение	1	1
1138	наука которая	1	1
1139	на деле	2	1
1140	но который	1	1
1141	ее ни	2	1
1142	тех пор	2	1
1143	к науке	2	1
1144	одного из	1	1
1145	еще нет	1	1
1146	к ним	3	1
1147	содержанием и	2	1
1148	что всякий	1	1
1149	объединяются в	2	1
1150	ее не	1	1
1151	общего с	6	1
1152	она может	1	1
1153	культуры и	1	1
1154	главным образом	2	1
1155	если мы	3	1
1156	оно имеет	1	1
1157	творчества пушкина	1	1
1158	без всякого	3	1
1159	бытии но	1	1
1160	них нет	2	1
1161	но есть	2	1
1162	и которая	1	1
1163	не входят	1	1
1164	и никакого	2	1
1165	только одна	1	1
1166	что есть	2	1
1167	сторон в	1	1
1168	у меня	4	1
1169	потому принципиально	1	1
1170	выражения в	2	1
1171	этом и	1	1
1172	зрения можно	1	1
1173	это ясно	1	1
1174	формы в	1	1
1175	точку зрения	3	1
1176	это можно	2	1
1177	отличается тем	1	1
1178	к которому	1	1
1179	в реальном	1	1
1180	ее можно	1	1
1181	наоборот в	2	1
1182	не значит	6	1
1183	это дает	1	1
1184	что тут	5	1
1185	зрения на	1	1
1186	говорил что	2	1
1187	и от	5	1
1188	их можно	1	1
1189	теми же	1	1
1190	образом в	1	1
1191	такие которые	1	1
1192	же в	2	1
1193	другой не	1	1
1194	науки как	1	1
1195	быть у	1	1
1196	бы никакого	1	1
1197	момент в	2	1
1198	науке о	1	1
1199	значило бы	2	1
1200	этого и	1	1
1201	и дальше	1	1
1202	форме и	1	1
1203	совсем другое	1	1
1204	что содержание	1	1
1205	речь о	1	1
1206	выраженный смысл	1	1
1207	он был	1	1
1208	не лучше	2	1
1209	чем та	1	1
1210	действительность это	1	1
1211	отношении его	1	1
1212	своему материалу	1	1
1213	д и	3	1
1214	интереса тем	1	1
1215	то такая	1	1
1216	и новые	1	1
1217	в европе	1	1
1218	показывает что	2	1
1219	для исследования	1	1
1220	месте в	1	1
1221	котором мы	1	1
1222	получается что	2	1
1223	новой европы	1	1
1224	во время	2	1
1225	ведь и	1	1
1226	остановиться на	1	1
1227	та или	4	1
1228	только потому	4	1
1229	о действительности	1	1
1230	в системе	2	1
1231	а главное	2	1
1232	бы уже	1	1
1233	можно с	1	1
1234	и искусство	1	1
1235	была наукой	1	1
1236	и объект	1	1
1237	как предметы	2	1
1238	чтобы не	6	1
1239	именно это	1	1
1240	то или	5	1
1241	с идеей	1	1
1242	она действительно	1	1
1243	имеет значение	1	1
1244	уже более	1	1
1245	понятия и	1	1
1246	нас и	1	1
1247	он встречается	1	1
1248	и становится	2	1
1249	что об	1	1
1250	тот же	1	1
1251	что на	2	1
1252	почти не	3	1
1253	не то	9	1
1254	выражение и	1	1
1255	слова и	1	1
1256	нее не	1	1
1257	действительно в	2	1
1258	можно указать	2	1
1259	смысле на	1	1
1260	это особенно	1	1
1261	никак не	6	1
1262	с каким	1	1
1263	соответствующих научных	1	1
1264	без помощи	1	1
1265	и самый	1	1
1266	до такого	2	1
1267	он действительно	1	1
1268	и ничего	1	1
1269	того о	1	1
1270	что понятие	1	1
1271	нечто иное	2	1
