N	2gram	Vygotskiy_	slovoVRo
120	в самом	41	8
121	для нас	14	8
122	не на	1	8
123	не могут	2	8
124	зависимости от	1	8
125	в поэтическом	1	8
126	все время	36	8
127	для понимания	1	8
128	с этим	11	8
129	словом в	1	8
130	в зависимости	1	8
131	всяком случае	6	8
132	в одной	2	8
133	человека и	1	8
134	и часто	2	8
135	в ней	23	8
136	во всем	2	7
137	от него	2	7
138	же и	1	7
139	еще более	2	7
140	кроме того	2	7
141	но все	2	7
142	смысла и	3	7
143	о нем	2	7
144	например в	5	7
145	том что	28	7
146	перед нами	12	7
147	автора и	2	7
148	но именно	1	7
149	здесь не	3	7
150	друг друга	1	7
151	стиля и	1	7
152	того же	4	7
153	по преимуществу	2	7
154	у него	6	7
155	не было	4	7
156	связи с	2	7
157	в таком	6	7
158	у тургенева	1	7
159	мы уже	12	7
160	также и	1	7
161	за пределы	1	7
162	с которым	2	7
163	жизни и	6	7
164	в целом	8	7
165	что в	36	6
166	и здесь	9	6
167	дело с	5	6
168	даже в	2	6
169	в одном	9	6
170	ни в	6	6
171	другой стороны	5	6
172	по себе	5	6
173	именно в	3	6
174	одновременно и	3	6
175	поэтического стиля	2	6
176	роль в	2	6
177	себя и	1	6
178	автор не	2	6
179	можно сказать	2	6
180	по своим	2	6
181	в свою	6	6
182	говорить о	3	6
183	слов и	2	6
184	и там	2	6
185	как к	6	6
186	в качестве	2	6
187	бы и	2	6
188	лежит в	4	6
189	а также	1	6
190	романе в	2	6
191	на этом	6	6
192	хотя бы	3	6
193	между тем	10	6
194	и слова	1	6
195	он в	3	6
196	точку зрения	1	6
197	которые в	1	6
198	ничего не	4	6
199	должна быть	5	5
200	и при	1	5
201	не как	1	5
202	а затем	1	5
203	в результате	3	5
204	и форм	1	5
205	к его	2	5
206	они не	2	5
207	вместе с	10	5
208	своего предмета	1	5
209	не менее	1	5
210	о том	17	5
211	его и	1	5
212	не является	2	5
213	в данном	5	5
214	и более	4	5
215	мы не	7	5
216	для того	18	5
217	прямой и	1	5
218	только на	3	5
219	каждое слово	1	5
220	той же	6	5
221	а вовсе	2	5
222	но он	5	5
223	в дальнейшем	1	5
224	между этими	1	5
225	в поэзии	1	5
226	уже в	1	5
227	хотя и	1	5
228	этом отношении	1	5
229	как его	1	5
230	у стерна	1	5
231	должен быть	4	5
232	в других	1	5
233	а как	1	5
234	и может	5	5
235	не с	2	5
236	почти всегда	3	5
237	и сам	1	5
238	конца и	1	5
239	и языка	1	5
240	и по	2	5
241	для этого	9	5
242	имеет дело	2	5
243	до сих	7	4
244	по существу	4	4
245	мы найдем	2	4
246	точном смысле	3	4
247	или иные	1	4
248	в некоторых	2	4
249	в другой	1	4
250	те же	2	4
251	не столько	1	4
252	в виду	6	4
253	для всех	2	4
254	со всеми	2	4
255	очень легко	7	4
256	и самая	2	4
257	если бы	22	4
258	в точном	2	4
259	в построении	1	4
260	прямо сказать	1	4
261	отношения к	3	4
262	и другим	1	4
263	всегда в	1	4
264	что он	23	4
265	от его	1	4
266	ли он	4	4
267	так же	12	4
268	как только	4	4
269	на первый	1	4
270	к тому	18	4
271	друг с	2	4
272	поэзии и	3	4
273	дело не	3	4
274	того чтобы	21	4
275	в другом	6	4
276	тогда когда	2	4
277	и уже	5	4
278	те или	1	4
279	именно на	3	4
280	с этой	5	4
281	от других	2	4
282	в чем	3	4
283	свою очередь	3	4
284	и формы	2	4
285	его же	1	4
286	и во	3	4
287	новые и	1	4
288	с этими	2	4
289	материал в	1	4
290	он может	2	4
291	однако в	1	4
292	но это	6	4
293	из них	10	4
294	того что	9	4
295	формы и	1	4
296	он должен	2	4
297	что оно	5	4
298	вокруг него	1	4
299	значение в	1	4
300	быть только	1	4
301	момент его	1	4
302	о себе	1	4
303	как раз	14	4
304	что и	7	4
305	чем он	1	4
306	в виде	5	4
307	а на	2	4
308	в которой	8	4
309	даже на	1	4
310	здесь как	1	4
311	это слово	1	4
312	и как	10	4
313	же как	3	4
314	так в	1	4
315	в условиях	1	4
316	в себя	1	4
317	с другом	2	4
318	из одного	3	4
319	сих пор	6	4
320	но конечно	1	4
321	именно как	3	4
322	но как	3	4
323	характер и	2	4
324	эти слова	5	4
325	в частности	3	4
326	одним словом	2	4
327	одно и	4	4
328	из него	4	4
329	или как	2	4
330	литературы и	1	4
331	своими словами	2	4
332	и о	6	4
333	в понимании	1	4
334	всех сторон	1	4
335	в лучшем	2	4
336	и дальше	3	4
337	из этого	10	4
338	бы ни	1	4
339	очень трудно	2	4
340	лучшем случае	2	4
341	и ее	4	4
342	есть как	2	4
343	мы видели	7	4
344	однако и	3	3
345	и другие	3	3
346	связи и	1	3
347	все что	2	3
348	первой и	1	3
349	и самое	1	3
350	еще раз	3	3
351	даны в	3	3
352	же слово	1	3
353	его с	1	3
354	ним и	1	3
355	не исчерпывается	1	3
356	в форме	1	3
357	от этой	2	3
358	и то	10	3
359	нас в	1	3
360	в связи	1	3
361	нами в	3	3
362	или к	1	3
363	в более	1	3
364	в первом	3	3
365	с таким	4	3
366	и событий	1	3
367	тем что	7	3
368	в корне	1	3
369	в собственном	1	3
370	жизни в	1	3
371	где она	3	3
372	человеке и	2	3
373	от этого	4	3
374	и грубой	1	3
375	отличается от	2	3
376	со всех	1	3
377	было бы	22	3
378	силы и	3	3
379	связана с	1	3
380	как это	13	3
381	которых мы	6	3
382	и стиль	1	3
383	все слова	1	3
384	из себя	3	3
385	не могло	1	3
386	в этой	20	3
387	за ней	2	3
388	целый ряд	6	3
389	и до	4	3
390	здесь оно	1	3
391	и те	2	3
392	зрения а	1	3
393	и вообще	1	3
394	и остается	2	3
395	в эту	2	3
396	без всякого	1	3
397	если мы	19	3
398	произведения и	1	3
399	романа как	1	3
400	на него	3	3
401	но эта	3	3
402	мы говорили	3	3
403	этого слова	5	3
404	материал и	2	3
405	как если	3	3
406	с каким	1	3
407	которого он	1	3
408	в свое	1	3
409	заложенные в	1	3
410	не исчерпывает	1	3
411	должно быть	1	3
412	и заставляет	3	3
413	такого рода	1	3
414	материала и	2	3
415	не знаем	2	3
416	не была	1	3
417	его от	1	3
418	именно здесь	1	3
419	евгении онегине	2	3
420	и где	2	3
421	дело в	1	3
422	тому что	10	3
423	в стороне	1	3
424	в евгении	2	3
425	и без	2	3
426	возможно и	1	3
427	не есть	1	3
428	это требование	1	3
429	а иногда	1	3
430	на все	2	3
431	того и	1	3
432	если она	2	3
433	между собой	2	3
434	нисколько не	3	3
435	это было	4	3
436	но уже	1	3
437	и это	13	3
438	не все	1	3
439	не был	1	3
440	другом случае	1	3
441	смысл и	8	3
442	как язык	1	3
443	стиля в	1	3
444	и почти	1	3
445	может и	1	3
446	в такой	5	3
447	потому что	26	3
448	и тем	4	3
449	во второй	1	3
450	из этих	6	3
451	как таковые	1	3
452	конечно в	3	3
453	тем и	2	3
454	и вне	1	3
455	в нее	3	3
456	на всю	2	3
457	к этому	5	3
458	данном случае	5	3
459	к раскрытию	1	3
460	такой же	2	3
461	к новому	1	3
462	менее всего	1	3
463	этими двумя	2	3
464	к системе	1	3
465	рассказ в	4	3
466	или иного	2	3
467	того или	2	3
468	с которыми	2	2
469	утверждать что	2	2
470	положения и	1	2
471	никак нельзя	2	2
472	заставляет его	3	2
473	поэзии но	1	2
474	вступить в	2	2
475	та же	6	2
476	за ним	1	2
477	в последнем	1	2
478	их из	1	2
479	как с	2	2
480	он стремится	1	2
481	уже говорили	4	2
482	которая в	1	2
483	эти три	2	2
484	и глубины	1	2
485	слова это	1	2
486	и вся	2	2
487	есть от	1	2
488	был бы	4	2
489	некоторой степени	1	2
490	к действительности	3	2
491	из всех	3	2
492	стихов в	1	2
493	до некоторой	1	2
494	привело к	1	2
495	тем как	1	2
496	прямого и	1	2
497	приходится иметь	2	2
498	требует от	1	2
499	как он	2	2
500	для них	1	2
501	от этих	1	2
502	двух планах	5	2
503	том и	3	2
504	и которые	3	2
505	на которую	2	2
506	каждом шагу	1	2
507	связь с	5	2
508	поэтический язык	1	2
509	или во	2	2
510	значение это	1	2
511	этой точки	2	2
512	все то	15	2
513	и одновременно	2	2
514	вот что	1	2
515	и она	4	2
516	с такими	2	2
517	ни о	1	2
518	с прямым	1	2
519	с ней	1	2
520	жизнь в	1	2
521	понимание оно	1	2
522	заключается в	13	2
523	из самых	1	2
524	этот элемент	1	2
525	но по	2	2
526	является основным	1	2
527	то время	4	2
528	действие его	1	2
529	героев и	1	2
530	в жизни	6	2
531	как о	1	2
532	а именно	1	2
533	что говорят	1	2
534	дело идет	2	2
535	они ни	1	2
536	есть на	1	2
537	да и	1	2
538	на самой	2	2
539	они как	2	2
540	из которого	1	2
541	в известном	1	2
542	на каждом	1	2
543	язык то	1	2
544	но мы	4	2
545	слова о	1	2
546	людей с	1	2
547	вносят в	1	2
548	всем его	1	2
549	по своему	6	2
550	моменты в	1	2
551	это и	4	2
552	ни к	1	2
553	в драме	2	2
554	и глубоко	1	2
555	для автора	2	2
556	то что	61	2
557	в котором	7	2
558	тургенева и	1	2
559	имеет два	1	2
560	на языке	1	2
561	и главное	1	2
562	он был	3	2
563	нас и	1	2
564	и добродетели	1	2
565	мы увидим	14	2
566	во все	1	2
567	то и	3	2
568	в течение	5	2
569	о которых	10	2
570	только как	2	2
571	преимуществу в	1	2
572	в двух	11	2
573	из его	1	2
574	своим собственным	2	2
575	существенное значение	1	2
576	время в	5	2
577	иногда даже	1	2
578	самый этот	3	2
579	в руках	1	2
580	когда она	4	2
581	мы все	6	2
582	но они	2	2
583	вступает в	1	2
584	на пути	1	2
585	случае не	1	2
586	а между	1	2
587	вводится в	2	2
588	ее с	5	2
589	мировой литературе	1	2
590	кажется нам	1	2
591	серьезности и	1	2
592	совершенно не	8	2
593	тот факт	3	2
594	при анализе	2	2
595	самого начала	10	2
596	он весь	2	2
597	несмотря на	7	2
598	автора в	2	2
599	из одной	1	2
600	к ним	3	2
601	между материалом	1	2
602	человеком и	3	2
603	нет и	1	2
604	она может	4	2
605	нем он	1	2
606	и у	1	2
607	значение имеет	2	2
608	одном слове	1	2
609	в основу	2	2
610	анализы и	1	2
611	параллельно с	3	2
612	что все	10	2
613	во всей	3	2
614	есть только	3	2
615	момент в	1	2
616	разговоры о	1	2
617	этот второй	3	2
618	свой смысл	2	2
619	здесь эта	1	2
620	у них	2	2
621	в мировой	1	2
622	не из	1	2
623	же он	1	2
624	не просто	7	2
625	то или	1	2
626	чем это	1	2
627	в ее	9	2
628	и становится	1	2
629	свои собственные	1	2
630	смысле на	1	2
631	от всякого	1	2
632	к началу	1	2
633	ближе к	1	2
634	такой степени	3	2
635	одного из	2	2
636	и такой	1	2
637	слова для	1	2
638	только не	3	2
639	как особый	1	2
640	мы видим	15	2
641	в прямом	2	2
642	не можем	4	2
643	указать на	3	2
644	того как	4	2
645	от действительности	4	2
646	иметь дело	3	2
647	к себе	2	2
648	что уже	1	2
649	слов в	2	2
650	как у	2	2
651	есть в	3	2
652	их основе	1	2
653	из своих	1	2
654	что для	6	2
655	на самом	3	2
656	у нас	4	2
657	системы и	1	2
658	слова а	2	2
659	и есть	3	2
660	и другими	2	2
661	планах в	1	2
662	в таких	1	2
663	без всяких	3	2
664	этого рода	1	2
665	от всех	1	2
666	такое понимание	2	2
667	слова во	1	2
668	ее от	1	2
669	слова которые	1	2
670	или иначе	2	2
671	из важнейших	1	2
672	и всякое	1	2
673	этим и	1	2
674	в другую	1	2
675	что она	34	2
676	которые как	1	2
677	и эта	3	2
678	что не	5	2
679	это возможно	1	2
680	дано в	4	2
681	в драму	1	2
682	не остается	1	2
683	говорить на	1	2
684	в какой	8	2
685	между ними	1	2
686	то в	1	2
687	время как	6	2
688	из различных	1	2
689	себя как	3	2
690	почти до	1	2
691	его языка	1	2
692	при таком	4	2
693	он никогда	1	2
694	есть все	2	2
695	этом романе	1	2
696	именно эта	1	2
697	вокруг себя	1	2
698	и оно	1	2
699	на возможность	2	2
700	в сторону	2	2
701	об этом	4	2
702	дело и	3	2
703	что как	4	2
704	что они	9	2
705	это очень	1	2
706	однако не	3	2
707	для анализа	2	2
708	без всякой	2	2
709	в стиле	1	2
710	могли бы	6	2
711	других моментов	1	2
712	материалом для	2	2
713	мы можем	12	2
714	и эти	2	2
715	а с	4	2
716	хотя он	1	2
717	как ни	1	2
718	материалом и	1	2
719	с самого	10	2
720	в своих	6	2
721	от характера	1	2
722	очень часто	2	2
723	и оценка	1	2
724	и затем	3	2
725	могут служить	1	2
726	как всякий	1	2
727	в самых	1	2
728	нашего сознания	1	2
729	ускользает от	1	2
730	и ни	1	2
731	и между	4	2
732	не один	2	2
733	именно такое	1	2
734	так что	10	2
735	понимать и	1	2
736	слова автора	1	2
737	действующих лиц	6	2
738	здесь это	1	2
739	и этой	1	2
740	других случаях	1	2
741	своего времени	1	2
742	ничего нового	1	2
743	и та	3	2
744	плана в	4	2
745	пор не	1	2
746	и что	29	2
747	не могла	2	2
748	можно было	7	2
749	в начале	1	2
750	или его	3	2
751	факт что	3	2
752	в историческом	1	2
753	к которой	1	2
754	смысл его	2	2
755	или иное	1	2
756	он еще	1	2
757	как известно	2	2
758	могло быть	1	2
759	и грубо	1	2
760	и той	4	2
761	ни одной	2	2
762	к ней	3	2
763	первом случае	1	2
764	и особенно	1	2
765	главным образом	6	2
766	лежащая в	1	2
767	бы его	2	2
768	друг другу	2	2
769	сказать в	1	2
770	материала в	3	2
771	них не	1	2
772	на один	1	2
773	действительно не	3	2
774	место в	6	2
775	столь же	5	2
776	же в	2	2
777	бы быть	2	2
778	на то	25	2
779	и только	8	2
780	просто не	1	2
781	борьбу с	4	2
782	независимо от	2	2
783	чаще всего	1	2
784	в один	4	2
785	есть не	2	2
786	границе между	1	2
787	на ту	1	2
788	не к	5	2
789	и самый	2	2
790	поэтического произведения	2	1
791	быть он	1	1
792	из самого	1	1
793	о жизненной	1	1
794	с которой	1	1
795	как два	2	1
796	всех отношениях	1	1
797	сомнения в	1	1
798	является в	1	1
799	над ними	1	1
800	в душе	1	1
801	всего в	1	1
802	все поэтические	1	1
803	и ничем	1	1
804	никогда и	1	1
805	таковы например	1	1
806	и прозаической	6	1
807	бы она	2	1
808	его нельзя	1	1
809	историческом развитии	1	1
810	смотреть на	1	1
811	представить себе	2	1
812	в конце	5	1
813	со всем	2	1
814	жанра и	2	1
815	бы то	1	1
816	предметы и	1	1
817	на мировую	1	1
818	в литературу	1	1
819	если в	2	1
820	рассказ о	2	1
821	которые не	2	1
822	творчества в	1	1
823	которые здесь	1	1
824	к этой	3	1
825	если он	5	1
826	к художественному	2	1
827	терминологии формалистов	1	1
828	он только	1	1
829	и свое	1	1
830	оно стоит	1	1
831	лежащий в	2	1
832	образа в	1	1
833	он как	2	1
834	ровно ничего	1	1
835	как один	1	1
836	и имеет	1	1
837	своих героев	4	1
838	она всегда	1	1
839	его при	1	1
840	образа и	1	1
841	которым она	1	1
842	очень важно	1	1
843	и дает	3	1
844	свои особые	1	1
845	самому своему	1	1
846	он видит	2	1
847	мы чувствуем	1	1
848	которые лежат	1	1
849	свою мысль	2	1
850	которым они	1	1
851	дан в	1	1
852	этого мало	1	1
853	или нет	1	1
854	о чем	1	1
855	конца не	1	1
856	они продолжают	1	1
857	два основных	1	1
858	которой они	1	1
859	никак не	12	1
860	мысли и	2	1
861	в создании	1	1
862	мы замечаем	1	1
863	говорит о	6	1
864	из которых	6	1
865	находятся в	2	1
866	направлений в	1	1
867	форме как	1	1
868	раскрывается ее	1	1
869	событиях и	1	1
870	все те	5	1
871	здесь с	3	1
872	не понимать	1	1
873	чистое развитие	1	1
874	с каждым	2	1
875	но смысл	3	1
876	от художественного	1	1
877	одно из	4	1
878	и об	1	1
879	правда в	1	1
880	этих частей	1	1
881	то с	1	1
882	необходимый для	1	1
883	п то	1	1
884	именно эти	1	1
885	сводится к	1	1
886	лежащих в	1	1
887	целом ряде	1	1
888	без него	1	1
889	нас другие	1	1
890	но что	3	1
891	то напряжение	1	1
892	всей ее	2	1
893	привлекать внимание	1	1
894	должен был	4	1
895	целого в	1	1
896	могут стать	1	1
897	в настоящем	1	1
898	как они	2	1
899	и он	5	1
900	так или	1	1
901	новый смысл	3	1
902	как положительно	1	1
903	сами по	3	1
904	и значение	4	1
905	но только	10	1
906	и еще	2	1
907	мы понимаем	1	1
908	своему существу	1	1
909	до этого	1	1
910	этих героев	4	1
911	совершенно разные	1	1
912	своим особым	1	1
913	характера но	1	1
914	от своего	2	1
915	и вовсе	1	1
916	и этот	6	1
917	о мире	2	1
918	и каково	1	1
919	она кажется	1	1
920	по их	1	1
921	равно как	1	1
922	все дело	2	1
923	говорят на	1	1
924	художественной обработки	1	1
925	о самом	2	1
926	новый свет	1	1
927	мы говорим	1	1
928	введенное в	1	1
929	идет об	1	1
930	мы исходили	1	1
931	автор говорит	1	1
932	весь свой	1	1
933	содержание и	1	1
934	весь этот	3	1
935	этого в	1	1
936	как сказал	1	1
937	поэтический стиль	1	1
938	и действительно	2	1
939	конечном счете	1	1
940	линии и	1	1
941	исходить из	1	1
942	принадлежат к	1	1
943	которая кажется	1	1
944	его романа	1	1
945	еще иметь	1	1
946	на известную	1	1
947	относятся к	1	1
948	с целым	2	1
949	всех тех	1	1
950	людей или	1	1
951	герои не	1	1
952	что по	3	1
953	тон всему	1	1
954	оказываются в	1	1
955	и просто	1	1
956	и так	4	1
957	в которых	9	1
958	что действие	1	1
959	только для	3	1
960	бы не	5	1
961	применяется к	2	1
962	это необходимо	1	1
963	героев в	2	1
964	потому как	1	1
965	значение не	1	1
966	вот в	1	1
967	выражается в	1	1
968	но у	1	1
969	который не	7	1
970	о котором	5	1
971	от поэзии	1	1
972	от того	1	1
973	важное значение	1	1
974	именно поэтому	1	1
975	не до	2	1
976	там и	1	1
977	деле эта	1	1
978	с большей	1	1
979	со стороны	4	1
980	к своим	2	1
981	в это	1	1
982	речь идет	7	1
983	он по	1	1
984	всей своей	1	1
985	к другому	1	1
986	в самый	1	1
987	сторону и	1	1
988	смерти в	1	1
989	из области	4	1
990	к той	1	1
991	я говорю	4	1
992	своему герою	1	1
993	лишенный всякой	1	1
994	всякого рода	1	1
995	было у	1	1
996	действительность и	4	1
997	каждый из	3	1
998	только одно	3	1
999	другим как	1	1
1000	нет ничего	1	1
1001	всего они	1	1
1002	одного и	2	1
1003	с какой	1	1
1004	в прозе	1	1
1005	этот прием	2	1
1006	на этой	1	1
1007	и было	2	1
1008	поэт в	1	1
1009	в действительности	3	1
1010	таким словом	1	1
1011	эти разговоры	1	1
1012	что мы	6	1
1013	россию и	1	1
1014	рассказ рассказ	1	1
1015	с изучением	1	1
1016	видим что	8	1
1017	совершенно иной	1	1
1018	применении к	1	1
1019	не имеют	4	1
1020	заключены в	1	1
1021	лирики эпоса	3	1
1022	роли и	1	1
1023	начиная от	1	1
1024	случаев в	1	1
1025	исследования и	3	1
1026	что самое	2	1
1027	всего этого	3	1
1028	и если	13	1
1029	как будет	1	1
1030	почти исключительно	1	1
1031	которых они	1	1
1032	заключено в	2	1
1033	это его	1	1
1034	по самому	3	1
1035	поэт должен	1	1
1036	это только	4	1
1037	он к	1	1
1038	быть не	2	1
1039	его собственной	1	1
1040	где не	1	1
1041	с другим	2	1
1042	произведения она	1	1
1043	которыми он	1	1
1044	а через	1	1
1045	в этот	1	1
1046	и тон	1	1
1047	и важность	1	1
1048	но вся	2	1
1049	одной и	4	1
1050	конца во	1	1
1051	для нее	2	1
1052	по выбору	1	1
1053	между двумя	3	1
1054	наталкивается на	1	1
1055	только один	2	1
1056	то все	1	1
1057	увидим что	11	1
1058	целым рядом	4	1
1059	письма и	1	1
1060	тем именно	1	1
1061	и два	1	1
1062	как поэтическое	1	1
1063	приводит в	1	1
1064	которая могла	2	1
1065	может служить	8	1
1066	на основании	2	1
1067	смысл в	1	1
1068	с автором	1	1
1069	поэтом и	1	1
1070	каждого слова	1	1
1071	развития и	2	1
1072	тому или	1	1
1073	единое событие	1	1
1074	превращается в	1	1
1075	более и	4	1
1076	для своей	2	1
1077	а только	1	1
1078	можно ли	1	1
1079	эпической поэмы	1	1
1080	к людям	1	1
1081	те которые	1	1
1082	как таковую	1	1
1083	нем есть	1	1
1084	в обществе	1	1
1085	знает что	1	1
1086	художественного произведения	2	1
1087	почти в	2	1
1088	при их	1	1
1089	всех трех	1	1
1090	которому мы	1	1
1091	его была	1	1
1092	имеем в	3	1
1093	спор и	1	1
1094	как на	9	1
1095	дней и	1	1
1096	на те	2	1
1097	же нелепо	1	1
1098	они дают	2	1
1099	других видов	1	1
1100	нашего восприятия	1	1
1101	и делается	1	1
1102	словами и	2	1
1103	она ни	1	1
1104	весь в	1	1
1105	ее как	1	1
1106	линии как	1	1
1107	в споре	1	1
1108	которое он	2	1
1109	и героями	1	1
1110	форма и	2	1
1111	сложнее и	1	1
1112	резче и	1	1
1113	которую она	2	1
1114	все зависит	1	1
1115	есть по	2	1
1116	то она	1	1
1117	и вступает	1	1
1118	для которого	1	1
1119	как все	4	1
1120	самый сюжет	1	1
1121	на этот	2	1
1122	действительности и	1	1
1123	не одно	1	1
1124	поэтому все	1	1
1125	можем сказать	2	1
1126	поэтическая и	2	1
1127	еще дальше	1	1
1128	и современной	1	1
1129	что говорит	1	1
1130	то здесь	2	1
1131	в высокой	1	1
1132	но если	6	1
1133	и именно	1	1
1134	который определяет	1	1
1135	в противном	1	1
1136	какой степени	1	1
1137	романа или	1	1
1138	что даже	2	1
1139	русском языке	1	1
1140	пользуется и	1	1
1141	с онегиным	1	1
1142	для этой	1	1
1143	при этой	2	1
1144	этими словами	3	1
1145	к ее	1	1
1146	в обращении	1	1
1147	в самой	9	1
1148	своего смысла	1	1
1149	характер ее	1	1
1150	сделать это	1	1
1151	тот же	5	1
1152	мог бы	1	1
1153	в заключение	1	1
1154	и вызывать	2	1
1155	допускает все	1	1
1156	признания и	2	1
1157	этот материал	2	1
1158	гораздо более	2	1
1159	того о	1	1
1160	не одним	1	1
1161	формы к	1	1
1162	сильным и	1	1
1163	даже по	1	1
1164	этого и	1	1
1165	некоторое непонимание	1	1
1166	стал в	1	1
1167	гете что	1	1
1168	видели что	2	1
1169	том чтобы	2	1
1170	и столь	2	1
1171	и представить	1	1
1172	у гоголя	1	1
1173	ничем не	3	1
1174	с какими	1	1
1175	рода и	1	1
1176	нет ни	1	1
1177	такое действие	1	1
1178	и события	1	1
1179	от нормального	1	1
1180	ним мы	1	1
1181	не осуществляет	1	1
1182	здесь нет	1	1
1183	на тех	1	1
1184	нему и	1	1
1185	о человеке	2	1
1186	так называемые	1	1
1187	рассказа мы	3	1
1188	глубокий и	1	1
1189	фон для	3	1
1190	п могут	1	1
1191	имеют в	1	1
1192	зависит от	2	1
1193	который может	1	1
1194	в первый	2	1
1195	очень далеко	1	1
1196	и вот	6	1
1197	нелепо как	1	1
1198	выбор слов	1	1
1199	она в	4	1
1200	в состоянии	1	1
1201	вся ситуация	1	1
1202	мы читаем	4	1
1203	первый раз	3	1
1204	бросает на	1	1
1205	мы имеем	2	1
1206	конца в	1	1
1207	в исторических	1	1
1208	тристрам шенди	1	1
1209	идет о	8	1
1210	тени и	1	1
1211	ним в	2	1
1212	которых он	1	1
1213	если автор	1	1
1214	признать что	2	1
1215	части его	1	1
1216	бы на	2	1
1217	в определенном	1	1
1218	его произведения	1	1
1219	и общей	1	1
1220	переход к	2	1
1221	евгений онегин	1	1
1222	он и	1	1
1223	иным и	1	1
1224	что при	5	1
1225	что так	2	1
1226	души и	1	1
1227	чрезвычайно легко	1	1
1228	которая лежит	1	1
1229	аналогии с	2	1
1230	этих слов	1	1
1231	был в	1	1
1232	где он	3	1
1233	которая является	1	1
1234	и мадам	1	1
1235	то мы	2	1
1236	чем перейти	1	1
1237	самое в	6	1
1238	всех других	1	1
1239	в новелле	1	1
1240	на одной	1	1
1241	не от	2	1
1242	оказывает сопротивление	1	1
1243	чистой и	1	1
1244	подходят к	2	1
1245	в движение	1	1
1246	участие в	1	1
1247	наше внимание	3	1
1248	в русском	1	1
1249	все равно	1	1
1250	и ясности	1	1
1251	есть уже	1	1
1252	непосредственное впечатление	1	1
1253	мы находим	1	1
1254	и смысл	1	1
1255	сказал бы	2	1
1256	есть еще	1	1
1257	что момент	1	1
1258	над этими	1	1
1259	в самые	1	1
1260	в конечном	2	1
1261	но с	2	1
1262	а к	2	1
1263	и притом	1	1
1264	нет это	1	1
1265	бы для	2	1
1266	героев как	1	1
1267	одно а	1	1
1268	обращении с	1	1
1269	силу и	1	1
1270	и всюду	1	1
1271	в несколько	2	1
1272	иногда и	1	1
1273	не о	1	1
1274	и некоторые	1	1
1275	нет для	1	1
1276	в свои	1	1
1277	перед необходимостью	1	1
1278	и говорит	4	1
1279	что его	3	1
1280	что под	4	1
1281	виду не	1	1
1282	раскрывается в	1	1
1283	этого утверждения	1	1
1284	которое в	1	1
1285	места в	2	1
1286	с теми	4	1
1287	они утрачивают	1	1
1288	он непосредственно	1	1
1289	когда все	1	1
1290	он говорит	9	1
1291	в обычном	2	1
1292	на тему	4	1
1293	дело далеко	1	1
1294	рассказ от	1	1
1295	на высоту	1	1
1296	авторов в	2	1
1297	отнесена к	1	1
1298	бы оно	1	1
1299	с той	8	1
1300	с жизнью	1	1
1301	которую оно	1	1
1302	или же	2	1
1303	в изображении	1	1
1304	долгое время	1	1
1305	к самому	4	1
1306	подобно тому	1	1
1307	нас к	1	1
1308	и прежде	2	1
