N	3gram	Losev_Prob	Tvorches
107	он как будто	1	1
108	думать о том	1	1
109	русской классической литературы	1	1
110	т д в	1	1
111	особенно в медном	1	1
112	художественный образ и	1	1
113	именно потому что	3	1
114	ничего общего с	2	1
115	и потому что	1	1
116	в них свои	1	1
117	бросается в глаза	1	1
118	это не просто	1	1
119	другой стороны и	1	1
120	из тех больших	1	1
121	то есть о	1	1
122	том что этот	1	1
123	и тем самым	3	1
124	и прежде всего	3	1
125	в чем не	2	1
126	по себе не	1	1
127	и в других	2	1
128	далеко еще не	1	1
129	то ни было	4	1
130	в первой главе	1	1
131	и того же	1	1
132	и всякого рода	1	1
133	по себе и	2	1
134	относится и к	2	1
135	на то чтобы	1	1
136	то же самое	17	1
137	но в его	1	1
138	даже не в	1	1
139	имел в виду	1	1
140	к тому что	1	1
141	и без этого	2	1
142	на самом же	7	1
143	создает условия для	1	1
144	бы то ни	5	1
145	то все это	1	1
146	в третий раз	1	1
147	образом и в	1	1
148	д все это	1	1
149	на первый взгляд	3	1
150	о времени и	1	1
151	и в этом	6	1
152	к вопросу о	1	1
153	это то что	2	1
154	своих героев и	1	1
155	такие термины как	2	1
156	это казалось бы	1	1
157	в художественном произведении	1	1
158	в том и	1	1
159	т д и	5	1
160	и тем не	6	1
161	с первого взгляда	3	1
162	человеческой истории в	1	1
163	того или иного	5	1
164	за то что	1	1
165	т д все	1	1
166	той или иной	16	1
167	то что его	1	1
168	равно как и	2	1
169	это вовсе не	5	1
170	и особенно в	1	1
171	и не обязан	1	1
172	самом же деле	7	1
173	и только в	3	1
174	вольно или невольно	1	1
175	но и в	2	1
176	не обладает никакой	1	1
177	которые вовсе не	1	1
178	на второй план	1	1
179	в том смысле	4	1
180	том или другом	3	1
181	в чем же	2	1
182	но в них	1	1
183	имеем в виду	4	1
184	произведения в которых	1	1
185	и вовсе не	6	1
186	отвлеченной мысли и	1	1
187	в конце своей	1	1
188	ту или иную	3	1
189	что же касается	5	1
190	может быть в	1	1
191	все более и	1	1
192	и не в	2	1
193	точки зрения их	1	1
194	с одной стороны	2	1
195	и не было	2	1
196	не был бы	1	1
197	каких бы то	1	1
198	в основе же	1	1
199	в настоящее время	4	1
200	в то время	6	1
201	более и более	1	1
202	таким образом в	1	1
203	однако все эти	1	1
204	то и другое	1	1
205	но все это	1	1
206	тем что они	1	1
207	то что является	2	1
208	чем отличается от	1	1
209	ни в какую	1	1
210	будет рассматриваться в	1	1
211	не что иное	6	1
212	и никогда не	1	1
213	в войне и	1	1
214	далеко не все	1	1
215	в отрыве от	1	1
216	нам представляется что	3	1
217	новую жизнь и	1	1
218	в прямом смысле	1	1
219	на том или	2	1
220	ответ на этот	1	1
221	можно было бы	6	1
222	тоже как будто	1	1
223	себе а как	1	1
224	только потому что	3	1
225	и это не	1	1
226	мы имеем в	1	1
227	и делает эти	1	1
228	пространства и времени	1	1
229	в этом случае	8	1
230	у нас не	2	1
231	есть прежде всего	3	1
232	что в нем	1	1
233	же как и	4	1
234	одного и того	1	1
235	и его образность	1	1
236	тем что он	1	1
237	но только не	1	1
238	эпох человеческой истории	1	1
239	и в литературе	1	1
240	что иное как	6	1
241	с большим трудом	1	1
242	вопрос о том	1	1
243	и не только	1	1
244	мы не замечаем	1	1
245	это и есть	3	1
246	и нет ничего	1	1
247	до конца и	1	1
248	ни в чем	2	1
249	мы не можем	2	1
250	если бы он	2	1
251	потому что они	2	1
252	нам кажется что	1	1
253	в поисках новых	1	1
