N	4gram	Vygotskiy_	Myslijsy
91	сосуда его молоко и	1	1
92	относится к содержанию как	1	1
93	в том что художественное	1	1
94	обыкновенное выражение именно идея	1	1
95	художественное значение во времена	1	1
96	содержание скромная загадка одно	1	1
97	рассуждать таким образом это	1	1
98	из сосуда его молоко	1	1
99	вызвать мысль об отношении	1	1
100	употребить более обыкновенное выражение	1	1
101	только в том случае	2	1
102	в том что при	1	1
103	мысль об отношении разных	1	1
104	что даже тогда когда	1	1
105	как в слове представление	1	1
106	с другой стороны в	1	1
107	настает пора когда с	1	1
108	но очевидно что подобные	1	1
109	друге каже не дай	1	1
110	отношении разных слоев народа	1	1
111	что бы то ни	1	1
112	увеличением затруднений при понимании	1	1
113	почему несмотря на мнимую	1	1
114	нравственной научной идеи и	1	1
115	ближайшее этимологическое значение слова	1	1
116	форма каждого из этих	2	1
117	именно в силу того	1	1
118	невозвратными и с личной	1	1
119	рассказе может кому-нибудь почудиться	1	1
120	статуя внешняя форма женщины	1	1
121	еще до сих пор	1	1
122	как он сказал саво	1	1
123	с мечом и весами	1	1
124	когда с увеличением затруднений	1	1
125	в чашке как волна	1	1
126	одно окно двери и	1	1
127	автор а в том	1	1
128	место только тогда когда	1	1
129	чувственному образу или понятию	1	1
130	в силе внутренней формы	1	1
131	по самой своей природе	1	1
132	заслуга художника не в	1	1
133	вижу есть для меня	1	1
134	только о том что	1	1
135	вечность искусства настает пора	1	1
136	это мраморная статуя внешняя	1	1
137	каже свитай боже друге	1	1
138	мы различаем в слове	1	1
139	рассказы живут по целым	1	1
140	понятию вместо содержание художественного	1	1
141	не само по себе	1	1
142	такое толкование будет ложно	1	1
143	в произведении искусства образ	1	1
144	когда мы выдадим его	1	1
145	должно быть возможно и	1	1
146	живут по целым столетиям	1	1
147	и такое толкование будет	1	1
148	возбуждать самое разнообразное содержание	1	1
149	сами нуждаются в объяснении	2	1
150	смысла а ради того	1	1
151	без следа унесла из	1	1
152	скромная загадка одно каже	1	1
153	более обыкновенное выражение именно	1	1
154	чашке как волна без	1	1
155	вопль который вырывается из	1	1
156	мы не знаем но	1	1
157	окажется что в произведении	1	1
158	не в том чтобы	2	1
159	волна без следа унесла	1	1
160	и ту же мысль	1	1
161	думалось ему при создании	1	1
162	таким образом мы видим	1	1
163	и с личной точки	1	1
164	том случае если бы	1	1
165	понимание но очевидно что	1	1
166	а не за наше	1	1
167	с другой стороны и	2	1
168	это легко заметить при	1	1
169	который был у него	1	1
170	в нем так же	1	1
171	же как и в	2	1
172	ради своего буквального смысла	1	1
173	во что бы то	1	1
174	за наше личное состояние	1	1
175	можем употребить более обыкновенное	1	1
176	загадка одно каже свитай	1	1
177	в том что она	4	1
178	для того чтобы сделать	1	1
179	свитай боже друге каже	1	1
180	это похоже на то	1	1
181	мы выдадим его за	1	1
182	ложно только в том	1	1
183	неумолимое стихийно-разрушительное действие потока	1	1
184	объясняется почему создания темных	1	1
185	действие потока мировых событий	1	1
186	мраморная статуя внешняя форма	1	1
187	в том что мы	1	1
188	значение во времена высокого	1	1
189	в том что все	1	1
190	создании а в известной	1	1
191	а если так то	1	1
192	форма женщины с мечом	1	1
193	него в чашке как	1	1
194	можно было бы доказать	1	1
195	искусства образ относится к	1	1
196	двери и сволок может	1	1
197	у него в чашке	1	1
198	при создании а в	1	1
199	по целым столетиям не	1	1
200	а ради того который	1	1
201	правосудие содержание окажется что	1	1
202	женщины с мечом и	1	1
203	лиц вопль который вырывается	1	1
204	сам по себе не	1	1
205	так же ошибочно как	1	1
206	что подобные рассказы живут	1	1
207	политической нравственной научной идеи	1	1
208	содержание окажется что в	1	1
209	в слове представление к	1	1
210	и в самом деле	3	1
211	таким образом это мраморная	1	1
212	как бедняк хотел было	1	1
213	и весами внутренняя форма	1	1
214	мы не в состоянии	1	1
215	слов иначе направляет мысль	1	1
216	случае когда мы выдадим	1	1
217	что с одной стороны	1	1
218	подобные рассказы живут по	1	1
219	бы то ни стало	1	1
220	своего буквального смысла а	1	1
221	одно каже свитай боже	1	1
222	будем рассуждать таким образом	1	1
223	за объективное значение загадки	1	1
224	так как при этом	1	1
225	мнимую вечность искусства настает	1	1
226	может кому-нибудь почудиться неумолимое	1	1
227	вложен этим объясняется почему	1	1
228	найти их если будем	1	1
229	следующее то что я	1	1
230	точно так же и	1	1
231	не имеет никакого значения	1	1
232	толкование будет ложно только	1	1
233	иначе не было бы	1	1
234	мы видели что в	1	1
235	указывает на то что	4	1
236	и т п но	1	1
237	слова в этом отношении	1	1
238	создания темных людей и	1	1
239	и сволок может вызвать	1	1
240	саво саво себе не	1	1
241	внутренней формы возбуждать самое	1	1
242	и не может быть	1	1
243	произведении искусства образ относится	1	1
244	этих слов иначе направляет	1	1
245	это не потому что	1	1
246	образу или понятию вместо	1	1
247	бы и в том	1	1
248	я вижу есть для	1	1
249	представляющая правосудие содержание окажется	1	1
250	тех пор пока мы	2	1
251	но опыт показывает что	1	1
252	а в известной гибкости	1	1
253	столетиям не ради своего	1	1
254	было бы так же	1	1
255	с психологической точки зрения	3	1
256	художника не в том	1	1
257	в незамысловатом рассказе как	1	1
258	из груди невозвратными и	1	1
259	груди невозвратными и с	1	1
260	отдельных лиц вопль который	1	1
261	почему создания темных людей	1	1
262	молоко и как он	1	1
263	он сказал саво саво	1	1
264	рассказе как бедняк хотел	1	1
265	в том чтобы показать	3	1
266	развести глоток молока который	1	1
267	не ради своего буквального	1	1
268	и тот же предмет	1	1
269	то должно быть возможно	1	1
270	искусства настает пора когда	1	1
271	если будем рассуждать таким	1	1
272	к содержанию как в	1	1
273	целым столетиям не ради	1	1
274	боже друге каже не	1	1
275	силе внутренней формы возбуждать	1	1
276	кому-нибудь почудиться неумолимое стихийно-разрушительное	1	1
277	на мнимую вечность искусства	1	1
278	содержание художественного произведения можем	1	1
279	загадки а не за	1	1
280	его молоко и как	1	1
281	окно двери и сволок	2	1
282	его за объективное значение	1	1
283	было набрать воды из	1	1
284	и в том случае	1	1
285	в том числе и	1	1
286	каже не дай боже	1	1
287	почудиться неумолимое стихийно-разрушительное действие	1	1
288	исследование само по себе	1	1
289	ту же роль что	1	1
290	вырывается из груди невозвратными	1	1
291	произведения можем употребить более	1	1
292	их если будем рассуждать	1	1
293	и т д и	1	1
294	все одно окно двери	1	1
295	самое разнообразное содержание скромная	1	1
296	том и состоит чтобы	1	1
297	хотя и не без	1	1
298	или понятию вместо содержание	1	1
299	разнообразное содержание скромная загадка	1	1
300	известной гибкости образа в	1	1
301	этом рассказе может кому-нибудь	1	1
302	вместо содержание художественного произведения	1	1
303	объективное значение загадки а	1	1
304	на то что все	1	1
305	будет ложно только в	1	1
306	по тому же поводу	1	1
307	сволок может вызвать мысль	1	1
308	об отношении разных слоев	1	1
309	разных слоев народа к	1	1
310	будет найти их если	1	1
311	смысле этого слова что	1	1
312	бедняк хотел было набрать	1	1
313	ему при создании а	1	1
314	незаслуженными потерями легко ошибиться	1	1
315	пора когда с увеличением	1	1
316	содержания какое думалось ему	1	1
317	но вместе с тем	1	1
318	могут быть сведены к	1	1
319	могут сохранять свое художественное	1	1
320	людей и веков могут	1	1
321	и как он сказал	1	1
322	буквального смысла а ради	1	1
323	образ относится к содержанию	1	1
324	несмотря на мнимую вечность	1	1
325	унесла из сосуда его	1	1
326	одну и ту же	1	1
327	мечом и весами внутренняя	1	1
328	сохранять свое художественное значение	1	1
329	набрать воды из савы	1	1
330	имеет место только тогда	1	1
331	наше личное состояние возбужденное	1	1
332	следа унесла из сосуда	1	1
333	чувственный образ и представление	1	1
334	на каждом шагу в	1	1
335	так же и в	1	1
336	такое же значение как	1	1
337	было бы если бы	1	1
338	стихийно-разрушительное действие потока мировых	1	1
339	и т п хотя	1	1
340	всех времен и народов	1	1
341	идеи и такое толкование	1	1
342	так же как и	2	1
343	в том и состоит	2	1
344	представление к чувственному образу	1	1
345	художественного произведения можем употребить	1	1
346	привело к тому что	1	1
347	научной идеи и такое	1	1
348	а мене зацрни то	1	1
349	молока который был у	1	1
350	слове представление к чувственному	1	1
351	точно так же как	3	1
352	д и т д	1	1
353	есть не что иное	1	1
