N	2gram	Vygotskiy_	Istorich
164	в другой	2	19
165	есть и	2	19
166	все еще	2	19
167	на то	7	19
168	и как	11	19
169	после того	1	19
170	после этого	1	18
171	в то	5	18
172	что этот	2	18
173	не все	1	18
174	в данном	1	18
175	вовсе не	5	18
176	в них	3	17
177	нас к	2	17
178	выше мы	1	17
179	том как	1	17
180	то и	5	17
181	по существу	4	17
182	дело не	1	17
183	и только	4	17
184	во всех	3	16
185	этот вопрос	5	16
186	всех этих	2	16
187	и они	1	16
188	то мы	2	16
189	в котором	3	16
190	между двумя	3	16
191	и действительно	1	16
192	и все	5	16
193	со стороны	1	16
194	перед нами	15	16
195	связана с	3	16
196	даже в	5	15
197	в пределах	1	15
198	случаи когда	1	15
199	увидим что	5	15
200	что при	3	15
201	и то	9	15
202	в своей	9	15
203	в которых	3	15
204	данном случае	1	15
205	и там	1	15
206	и эти	2	15
207	и даже	4	15
208	на его	5	15
209	детей в	1	15
210	и тем	8	15
211	он в	1	15
212	друг друга	7	15
213	в целом	22	15
214	с этой	6	14
215	от него	1	14
216	но мы	1	14
217	по отношению	4	14
218	находится в	4	14
219	в исторической	1	14
220	можно было	10	14
221	в него	4	14
222	и ее	1	14
223	одной из	1	14
224	на вопрос	1	14
225	у нас	1	14
226	но они	4	14
227	из которых	6	14
228	с ней	4	14
229	более ранних	1	14
230	увидим ниже	1	14
231	с того	1	14
232	такое же	2	14
233	должен был	2	14
234	а также	6	14
235	отношение к	1	14
236	отношению к	3	14
237	на себя	2	14
238	или на	1	13
239	в своем	9	13
240	на котором	3	13
241	в животных	1	13
242	время как	5	13
243	по себе	11	13
244	то время	5	13
245	и для	4	13
246	в себе	9	13
247	в таких	1	13
248	все что	4	13
249	установить что	1	13
250	не просто	3	13
251	и у	7	13
252	на этом	3	13
253	в форме	2	13
254	и от	5	13
255	с ними	3	13
256	не имеет	3	13
257	что иное	2	13
258	таким же	4	13
259	во всем	7	12
260	кроме того	1	12
261	хотя бы	2	12
262	а потом	2	12
263	в основном	6	12
264	о нем	2	12
265	в их	12	12
266	на более	3	12
267	к ней	2	12
268	как только	1	12
269	не знает	1	12
270	одним из	6	12
271	что не	1	12
272	ни один	5	12
273	за ним	1	12
274	это происходит	1	12
275	и их	4	12
276	только после	2	12
277	в этот	1	11
278	некоторое время	2	11
279	к которому	6	11
280	точки зрения	27	11
281	ясно что	4	11
282	я не	1	11
283	от этого	6	11
284	главным образом	3	11
285	связанные с	3	11
286	никто не	1	11
287	иное как	2	11
288	в очень	1	11
289	уже в	10	11
290	же в	3	11
291	происходит в	1	11
292	по мере	1	11
293	не что	2	11
294	хотя и	2	11
295	относится к	1	11
296	на которой	2	11
297	и более	4	11
298	такой же	4	11
299	далеко не	2	11
300	и к	9	10
301	он видит	1	10
302	не как	3	10
303	но так	2	10
304	о связи	1	10
305	в которой	4	10
306	за собой	1	10
307	а с	4	10
308	и тот	6	10
309	почти всегда	1	10
310	его к	6	10
311	на основе	29	10
312	вступает в	3	10
313	вслед за	4	10
314	что же	1	10
315	но если	2	10
316	однако это	1	10
317	связаны с	4	10
318	и других	4	10
319	говорит о	1	10
320	их не	1	10
321	в это	1	10
322	на этой	7	10
323	в различных	1	10
324	приходит к	7	10
325	как правило	2	10
326	друг с	10	10
327	не мог	4	10
328	в состоянии	1	10
329	в ее	1	10
330	эта форма	3	10
331	но как	4	10
332	известно что	2	10
333	ни в	12	10
334	если не	1	10
335	не знаем	2	10
336	он может	1	10
337	указывает на	3	10
338	что эти	4	10
339	что эта	2	10
340	не можем	4	10
341	более или	3	9
342	и вместе	2	9
343	на первый	5	9
344	не представляет	4	9
345	только на	2	9
346	том чтобы	2	9
347	но для	2	9
348	в чем	2	9
349	не будет	2	9
350	совершенно так	2	9
351	и хотя	1	9
352	также не	2	9
353	тогда когда	10	9
354	силу и	1	9
355	превращаться в	1	9
356	зависимости от	7	9
357	это и	1	9
358	в течение	2	9
359	в свою	4	9
360	целый ряд	4	9
361	представлениями о	1	9
362	на этот	5	9
363	тот же	10	9
364	бы мы	2	9
365	а по	3	9
366	он имеет	3	9
367	в первую	2	9
368	которой он	2	9
369	следующим образом	4	9
370	за него	1	9
371	не могут	5	9
372	в себя	3	9
373	а как	2	9
374	означает что	2	9
375	и вновь	1	9
376	если это	2	9
377	здесь нет	1	9
378	в основе	32	9
379	в истории	9	9
380	с его	3	9
381	ему в	1	9
382	же не	3	9
383	но по	3	9
384	с другом	10	9
385	или менее	5	9
386	это так	2	9
387	стороны и	1	9
388	приводит к	5	9
389	что на	2	9
390	по этому	6	9
391	только что	5	8
392	это значит	6	8
393	и сам	4	8
394	именно в	6	8
395	во всяком	10	8
396	он был	1	8
397	конечно не	1	8
398	еще одну	1	8
399	с другими	3	8
400	есть еще	2	8
401	на другой	2	8
402	приводят к	1	8
403	мы будем	4	8
404	есть ли	1	8
405	не так	1	8
406	та же	3	8
407	подобно тому	1	8
408	с целью	2	8
409	из его	1	8
410	именно на	1	8
411	говорят что	1	8
412	и наоборот	1	8
413	видели выше	1	8
414	у них	3	8
415	независимо от	5	8
416	смысле этого	10	8
417	приводит нас	6	8
418	ту же	2	8
419	и другое	7	8
420	или даже	2	8
421	и потому	2	8
422	в приведенных	2	8
423	значит что	6	8
424	тем самым	6	8
425	же самое	9	8
426	которые в	5	8
427	попадают в	1	8
428	для этого	3	8
429	или по	2	8
430	одно из	2	8
431	роль в	5	8
432	можно сказать	2	8
433	входит в	7	8
434	в зависимости	6	8
435	эти задачи	2	8
436	здесь же	1	8
437	встречается в	5	8
438	не дает	2	8
439	это положение	6	8
440	образом и	1	8
441	его с	1	8
442	и из	1	8
443	может оказаться	1	8
444	что такое	1	8
445	предположение что	1	8
446	здесь в	2	8
447	и эта	4	8
448	вообще не	3	8
449	не имеют	2	8
450	должен быть	1	8
451	это явление	2	8
452	он говорит	1	8
453	тому как	2	8
454	в жизни	3	8
455	от того	8	8
456	на это	1	8
457	же относится	1	7
458	не столько	4	7
459	приходит в	1	7
460	и когда	3	7
461	уже и	5	7
462	ключ к	5	7
463	этот момент	4	7
464	для объяснения	2	7
465	тому что	3	7
466	не есть	5	7
467	между собой	15	7
468	о которых	1	7
469	в эту	3	7
470	между тем	10	7
471	если в	3	7
472	и при	3	7
473	самом деле	4	7
474	к которым	8	7
475	то здесь	1	7
476	состоит в	4	7
477	что оно	8	7
478	что ни	1	7
479	образом в	1	7
480	но эта	1	7
481	можно предположить	1	7
482	не по	2	7
483	здесь совершенно	1	7
484	в начале	5	7
485	еще в	2	7
486	это означает	3	7
487	в области	9	7
488	вплоть до	1	7
489	случае мы	1	7
490	те же	6	7
491	во многих	3	7
492	связь между	7	7
493	как на	2	7
494	еще одна	1	7
495	указать на	2	7
496	это мы	3	7
497	в конце	1	7
498	также в	2	7
499	уже давно	1	7
500	себе и	2	7
501	а только	1	7
502	того же	12	7
503	когда мы	2	7
504	на голову	1	7
505	однако в	2	7
506	не то	1	7
507	был бы	2	7
508	однако что	1	7
509	совершенно не	1	7
510	тех же	2	7
511	того чтобы	15	7
512	им в	3	7
513	если мы	12	7
514	этого слова	13	7
515	всяком случае	10	7
516	для него	6	7
517	как у	2	7
518	как она	4	7
519	свет на	1	7
520	по его	1	7
521	с самого	6	7
522	по которому	3	7
523	в какой	5	7
524	эти формы	2	7
525	составные части	3	7
526	только у	2	7
527	думать что	1	7
528	в большинстве	1	7
529	и часто	2	7
530	одного из	3	7
531	эти два	1	7
532	есть не	1	7
533	же и	2	6
534	между ними	6	6
535	но что	3	6
536	не потому	1	6
537	на эту	1	6
538	не удается	1	6
539	дело с	3	6
540	можно ли	2	6
541	той же	8	6
542	не происходит	2	6
543	все его	2	6
544	как можно	1	6
545	что там	3	6
546	как говорит	7	6
547	что как	3	6
548	чтобы он	1	6
549	здесь на	1	6
550	доходит до	1	6
551	его как	1	6
552	оно может	2	6
553	на место	2	6
554	должны будем	1	6
555	в одну	1	6
556	уже на	1	6
557	как показал	2	6
558	что по	2	6
559	этого явления	3	6
560	задачи в	1	6
561	в роли	4	6
562	связь и	2	6
563	в русском	1	6
564	это еще	1	6
565	этих двух	1	6
566	отличие от	8	6
567	также и	3	6
568	же что	2	6
569	самое что	1	6
570	часто в	2	6
571	не случайно	1	6
572	для того	14	6
573	сводится к	1	6
574	быть поставлен	1	6
575	но тем	2	6
576	животного в	1	6
577	он является	1	6
578	самого начала	6	6
579	а после	1	6
580	говорит что	1	6
581	до того	1	6
582	от себя	1	6
583	и становится	1	6
584	нам важно	1	6
585	то в	3	6
586	от его	2	6
587	не соответствует	1	6
588	к жизни	2	6
589	что все	2	6
590	тому же	6	6
591	к чему	1	6
592	вопрос почему	1	6
593	себе не	1	6
594	даже не	1	6
595	пришел к	1	6
596	были бы	3	6
597	почти не	1	6
598	отношения к	1	6
599	не на	2	6
600	этой точки	4	6
601	или как	2	6
602	не объясняет	1	6
603	и тогда	2	6
604	он дает	1	6
605	это показывает	1	6
606	заметить что	1	6
607	видим в	2	6
608	мог бы	5	6
609	в другое	2	6
610	формы и	3	6
611	ничем не	2	6
612	видеть в	4	6
613	на одной	2	6
614	возразить что	1	6
615	из которого	1	6
616	с той	3	6
617	этой стадии	6	6
618	и оно	1	6
619	на той	1	6
620	вступают в	2	6
621	только по	1	6
622	что задача	2	5
623	в виду	4	5
624	в своих	3	5
625	мы и	4	5
626	и очень	1	5
627	бы в	5	5
628	из себя	1	5
629	этого мы	1	5
630	и мы	2	5
631	мы легко	1	5
632	или не	1	5
633	нами в	4	5
634	дело происходит	1	5
635	эти слова	1	5
636	проникнуть в	1	5
637	по своей	12	5
638	могла бы	1	5
639	это же	2	5
640	обратимся к	4	5
641	них не	1	5
642	с ее	5	5
643	очень рано	3	5
644	ним и	1	5
645	для них	3	5
646	оно не	3	5
647	о природе	1	5
648	да и	1	5
649	о котором	2	5
650	в каком	3	5
651	на три	1	5
652	перейдем к	1	5
653	что если	3	5
654	в которую	1	5
655	в совершенно	5	5
656	в отличие	8	5
657	указывают на	4	5
658	и раньше	1	5
659	не видит	1	5
660	подобного рода	1	5
661	уже с	1	5
662	не означает	2	5
663	в свое	2	5
664	нас не	2	5
665	или с	1	5
666	этом он	1	5
667	основана на	2	5
668	другом месте	3	5
669	по своему	14	5
670	на все	2	5
671	однако не	3	5
672	же явление	1	5
673	но этим	1	5
674	часто встречается	1	5
675	на задний	1	5
676	в самых	1	5
677	но при	1	5
678	мы узнаем	2	5
679	и может	4	5
680	или другого	2	5
681	это можно	1	5
682	которые не	5	5
683	еще более	1	5
684	связи в	2	5
685	и связь	2	5
686	у которых	1	5
687	этом мы	1	5
688	но даже	1	5
689	но этот	2	5
690	задач в	1	5
691	связи со	2	5
692	в связь	3	5
693	мы в	3	5
694	такого рода	7	5
695	несмотря на	1	5
696	прийти к	1	5
697	что между	1	5
698	видит в	2	5
699	говорит он	8	5
700	что под	1	5
701	в таком	4	5
702	до этого	1	5
703	и затем	1	5
704	это делает	1	5
705	бы быть	2	5
706	в один	4	5
707	можно видеть	1	5
708	переходит в	1	5
709	чтобы они	2	5
710	лежит в	3	5
711	в область	2	5
712	показывают как	2	5
713	важно установить	1	5
714	в нашей	4	5
715	дальше и	1	5
716	и видит	1	5
717	не могло	1	5
718	знает что	1	5
719	через него	1	5
720	без всякого	1	5
721	они были	1	5
722	том числе	3	5
723	отличается от	5	5
724	мы сейчас	1	5
725	с наступлением	1	5
726	или иначе	2	5
727	животных и	5	5
728	им и	1	5
729	их на	1	5
730	вяжется с	1	5
731	может иметь	1	5
732	они стали	2	5
733	это в	1	5
734	например у	1	5
735	задний план	1	5
736	как уже	8	5
737	не говорит	1	5
738	много примеров	1	5
739	в самом	8	4
740	они имеют	3	4
741	мы найдем	1	4
742	до него	1	4
743	происходит и	1	4
744	в разных	1	4
745	в пользу	7	4
746	в результате	6	4
747	эти три	2	4
748	на которых	3	4
749	относится и	1	4
750	в мир	1	4
751	по своим	1	4
752	но связь	1	4
753	каждый из	2	4
754	знаем о	4	4
755	в действительности	3	4
756	уже у	2	4
757	же эта	1	4
758	на пути	2	4
759	и те	3	4
760	и начинает	1	4
761	друг на	3	4
762	и формы	1	4
763	могло бы	4	4
764	формы в	3	4
765	во всей	3	4
766	из трех	1	4
767	что именно	3	4
768	и во	4	4
769	нет никаких	6	4
770	к этим	2	4
771	случае в	2	4
772	этой задачи	2	4
773	что уже	3	4
774	бы что	4	4
775	чем в	4	4
776	к комплексу	1	4
777	заключить что	1	4
778	очевидно что	1	4
779	кругу явлений	1	4
780	связь со	1	4
781	достаточно чтобы	1	4
782	тесно связаны	1	4
783	идет по	2	4
784	него есть	1	4
785	тот момент	1	4
786	где же	1	4
787	отнюдь не	6	4
788	задачи не	1	4
789	следует за	1	4
790	от нее	4	4
791	и сейчас	1	4
792	содержит в	2	4
793	ранних ступенях	3	4
794	что формы	1	4
795	под этим	3	4
796	так или	1	4
797	сами по	4	4
798	с этого	1	4
799	с животными	1	4
800	так называемая	4	4
801	впечатление что	1	4
802	такую же	1	4
803	на друга	3	4
804	по сравнению	6	4
805	быть не	2	4
806	для нее	1	4
807	и больше	1	4
808	затем уже	2	4
809	которых он	2	4
810	новые и	2	4
811	влечет за	1	4
812	находятся в	1	4
813	но на	3	4
814	что одна	1	4
815	он становится	1	4
816	не содержит	1	4
817	нами выше	3	4
818	не существует	1	4
819	в стороне	2	4
820	есть в	1	4
821	он пришел	1	4
822	говорит об	2	4
823	особенно в	2	4
824	тем более	2	4
825	могут служить	2	4
826	выше в	1	4
827	человека с	1	4
828	человека и	6	4
829	явление в	1	4
830	что некогда	1	4
831	другой и	1	4
832	эти животные	1	4
833	что было	1	4
834	по тому	1	4
835	или нет	2	4
836	привести к	2	4
837	нас в	4	4
838	и которые	5	4
839	ведет к	1	4
840	когда в	3	4
841	так чтобы	2	4
842	ответить на	1	4
843	находит в	1	4
844	он находит	2	4
845	нельзя было	1	4
846	ребенка в	14	4
847	при рассмотрении	1	4
848	в руках	1	4
849	он получает	2	4
850	наталкивается на	2	4
851	задачи и	5	4
852	перед ним	4	4
853	в глаза	2	4
854	с этими	1	4
855	все время	6	4
856	и вообще	1	4
857	который в	4	4
858	время в	1	4
859	с точки	11	4
860	как раз	1	4
861	на стадии	1	4
862	прямо не	1	4
863	так много	1	4
864	указывает что	3	4
865	при которых	1	4
866	они могут	3	4
867	что их	1	4
868	мы проследим	3	4
869	животное не	1	4
870	здесь как	1	4
871	он обладает	1	4
872	представляют себе	1	4
873	чистом виде	1	4
874	можно сделать	1	4
875	в наших	2	4
876	бы его	1	4
877	с особой	1	4
878	составить предмет	1	4
879	столь же	7	4
880	здесь также	1	4
881	особое внимание	1	4
882	мы теперь	1	4
883	и этот	1	4
884	связанное с	2	4
885	идет от	1	4
886	тела и	1	4
887	стороны с	1	4
888	все они	2	4
889	еще и	2	4
890	вытекает из	2	4
891	все три	1	4
892	и между	4	4
893	действия и	2	4
894	принадлежит к	1	4
895	их с	3	4
896	по отдельным	1	4
897	стороны он	2	4
898	в животном	7	4
899	многих других	3	4
900	с материалом	1	4
901	и через	1	4
902	вывод что	2	4
903	в тот	1	4
904	этой формы	1	4
905	этим самым	1	4
906	нисколько не	3	4
907	войти в	1	4
908	путь к	3	4
909	за то	1	4
910	в человеческом	2	4
911	только то	1	4
912	еще на	1	4
913	слова в	8	4
914	к пониманию	3	4
915	и новые	1	4
916	является в	4	3
917	со всем	1	3
918	нечто подобное	2	3
919	мы находим	3	3
920	тем как	4	3
921	него в	1	3
922	ребенка и	20	3
923	нет еще	1	3
924	именно он	1	3
925	этих представлений	3	3
926	к каким	1	3
927	к самому	1	3
928	он стоит	2	3
929	находится на	1	3
930	не могли	3	3
931	раз и	1	3
932	именно такое	1	3
933	в противоположность	1	3
934	как отражение	2	3
935	и той	7	3
936	не обязательно	1	3
937	есть знак	1	3
938	отметить что	1	3
939	уже ясно	1	3
940	переход от	5	3
941	из всех	2	3
942	именно с	2	3
943	общих чертах	1	3
944	точка зрения	1	3
945	бы то	1	3
946	птицы и	1	3
947	об одном	1	3
948	внимание на	4	3
949	увидим дальше	2	3
950	которого он	2	3
951	не дают	1	3
952	всякий раз	2	3
953	этого можно	1	3
954	так сказать	1	3
955	больше и	1	3
956	а другой	3	3
957	могли бы	16	3
958	стороны не	1	3
959	бы она	1	3
960	с несомненностью	5	3
961	и та	1	3
962	говорили что	3	3
963	совсем не	1	3
964	даже если	1	3
965	в обоих	2	3
966	который был	1	3
967	где они	2	3
968	показывает нам	1	3
969	дальше что	1	3
970	связи и	4	3
971	говорит и	2	3
972	бы привести	1	3
973	поэтому в	3	3
974	и делает	1	3
975	что животное	1	3
976	одновременно с	2	3
977	знаем об	2	3
978	к его	1	3
979	том смысле	3	3
980	бы не	1	3
981	к другому	2	3
982	сейчас же	1	3
983	что явление	1	3
984	можно в	1	3
985	с каким-нибудь	1	3
986	это все	1	3
987	и поэтому	4	3
988	мы хотели	1	3
989	самых разнообразных	1	3
990	только один	1	3
991	народов и	1	3
992	которые можно	1	3
993	как если	2	3
994	переходит к	1	3
995	на основании	11	3
996	при анализе	2	3
997	тем же	8	3
998	начиная с	2	3
999	только при	2	3
1000	царстве и	1	3
1001	в высокой	1	3
1002	характер этих	1	3
1003	и после	1	3
1004	именно к	1	3
1005	мы могли	14	3
1006	когда они	2	3
1007	одна и	1	3
1008	нам еще	1	3
1009	все равно	4	3
1010	это предположение	1	3
1011	от всех	2	3
1012	в другую	3	3
1013	с теми	2	3
1014	долгое время	2	3
1015	сейчас увидим	1	3
1016	на одном	2	3
1017	и могут	2	3
1018	и я	1	3
1019	в такой	3	3
1020	один и	6	3
1021	ему не	1	3
1022	с чего	1	3
1023	выше и	1	3
1024	животного или	1	3
1025	на один	5	3
1026	это как	1	3
1027	из ряда	3	3
1028	этот факт	1	3
1029	и также	1	3
1030	рассматривать как	1	3
1031	он их	1	3
1032	что можно	1	3
1033	животных в	1	3
1034	эту функцию	1	3
1035	к изучению	2	3
1036	ним но	1	3
1037	с соответствующими	1	3
1038	мы также	2	3
1039	жизнью и	1	3
1040	мы обратимся	4	3
1041	для всех	1	3
1042	чтобы дать	1	3
1043	которая в	1	3
1044	одинаково и	1	3
1045	остановиться на	3	3
1046	противоречие с	1	3
1047	как они	5	3
1048	в предыдущей	1	3
1049	или во	1	3
1050	из нее	2	3
1051	стороны в	1	3
1052	обоих случаях	2	3
1053	речь идет	4	3
1054	больше чем	2	3
1055	из других	1	3
1056	можно считать	3	3
1057	можем установить	1	3
1058	даже и	1	3
1059	доказать что	1	3
1060	имеет в	2	3
1061	нам по	1	3
1062	что еще	2	3
1063	как оно	5	3
1064	стоят в	1	3
1065	причем в	1	3
1066	от нас	1	3
1067	этот образ	1	3
1068	этом же	2	3
1069	едва ли	6	3
1070	и весь	1	3
1071	никакого сомнения	1	3
1072	собой и	2	3
1073	должно быть	3	3
1074	собой в	1	3
1075	его у	1	3
1076	ни было	2	3
1077	имеем дело	2	3
1078	не обладает	2	3
1079	этими двумя	1	3
1080	входят в	1	3
1081	говорит в	1	3
1082	они представляют	2	3
1083	связь эта	1	3
1084	как его	1	3
1085	наше рассмотрение	1	3
1086	и именно	1	3
1087	все виды	2	3
1088	чтобы понять	1	3
1089	даже там	1	3
1090	мире и	1	3
1091	в наши	2	3
1092	вошел в	1	3
1093	его развития	3	3
1094	то ни	1	3
1095	все основные	1	3
1096	все те	1	3
1097	до известного	4	3
1098	всегда имеет	1	3
1099	связь в	1	3
1100	с которым	2	3
1101	представлением об	1	3
1102	но никогда	1	3
1103	представить себе	3	3
1104	к одной	3	3
1105	в языке	3	3
1106	в противоречие	1	3
1107	только не	2	3
1108	очень сложное	1	3
1109	из того	4	3
1110	в темноте	1	3
1111	оно есть	1	3
1112	относятся к	4	3
1113	находит что	1	3
1114	которые могут	3	3
1115	предметы в	5	3
1116	связаны между	2	3
1117	своей жизни	1	3
1118	предметов есть	1	3
1119	помощи которых	1	3
1120	сливается с	1	3
1121	не играет	1	3
1122	сравнению с	4	3
1123	вследствие этого	1	3
1124	уже говорили	6	3
1125	и до	1	3
1126	объясняет нам	2	3
1127	к утверждению	1	3
1128	только наиболее	1	3
1129	точку зрения	1	3
1130	сделать это	1	3
1131	подойти к	1	3
1132	эту форму	1	3
1133	уже сейчас	1	3
1134	как полагают	1	3
1135	и было	1	3
1136	он начинает	2	3
1137	что так	1	3
1138	или через	1	3
1139	самые разнообразные	2	3
1140	этому поводу	4	3
1141	на новые	2	3
1142	в эпоху	1	3
1143	это очевидно	2	3
1144	бы с	3	3
1145	строится на	1	3
1146	язык и	1	3
1147	мнение что	1	3
1148	является не	6	3
1149	с началом	2	3
1150	о своих	1	3
1151	оно в	1	3
1152	одно ясно	1	3
1153	которую мы	5	3
1154	стороны его	1	3
1155	это то	1	3
1156	еще до	1	3
1157	что такие	2	3
1158	останавливаться на	1	3
1159	как их	2	3
1160	по двум	1	3
1161	важно отметить	1	3
1162	само по	3	3
1163	он пользуется	2	2
1164	они являются	8	2
1165	он приходит	2	2
1166	и этого	1	2
1167	с которыми	4	2
1168	реже и	1	2
1169	необходима для	1	2
1170	что два	1	2
1171	вопросу о	1	2
1172	думается что	1	2
1173	в большей	1	2
1174	этого может	1	2
1175	каких условиях	2	2
1176	остается при	1	2
1177	общие черты	1	2
1178	этого момента	2	2
1179	свое имя	2	2
1180	и сл	1	2
1181	это делают	2	2
1182	к другу	1	2
1183	по пути	5	2
1184	от одного	2	2
1185	это те	1	2
1186	к другим	2	2
1187	вверх по	1	2
1188	и другим	2	2
1189	так это	1	2
1190	когда это	1	2
1191	оно показывает	1	2
1192	пути к	3	2
1193	предмета и	1	2
1194	правило в	1	2
1195	становится особенно	1	2
1196	собой нечто	1	2
1197	и ребенок	1	2
1198	раз когда	1	2
1199	всем его	1	2
1200	этим мы	1	2
1201	и третий	2	2
1202	другой функции	1	2
1203	не исключение	1	2
1204	же способом	1	2
1205	наличие в	1	2
1206	характер в	1	2
1207	одной и	6	2
1208	как ее	1	2
1209	роль мы	1	2
1210	образом что	6	2
1211	свою очередь	3	2
1212	с другим	1	2
1213	о цели	2	2
1214	нас на	1	2
1215	он так	2	2
1216	по которым	2	2
1217	эти действия	1	2
1218	в основу	5	2
1219	просто в	1	2
1220	в непосредственной	1	2
1221	его сейчас	1	2
1222	человека а	1	2
1223	тем это	1	2
1224	к ее	1	2
1225	ними в	1	2
1226	мышления и	39	2
1227	связи этого	1	2
1228	где это	1	2
1229	по-видимому не	1	2
1230	и чрезвычайно	1	2
1231	за пределами	1	2
1232	поля и	1	2
1233	это обстоятельство	4	2
1234	объединены в	1	2
1235	различные предметы	3	2
1236	не путем	1	2
1237	в конечном	2	2
1238	ее от	1	2
1239	том отношении	2	2
1240	развития как	2	2
1241	по сообщению	1	2
1242	не остается	1	2
1243	характер и	2	2
1244	обстоятельство что	4	2
1245	по одному	3	2
1246	этот вывод	3	2
1247	и следовательно	1	2
1248	к вопросу	1	2
1249	полагает что	2	2
1250	вопрос об	2	2
1251	в каждом	2	2
1252	в пруду	1	2
1253	выступает в	3	2
1254	возникает из	1	2
1255	они отражены	1	2
1256	свое место	2	2
1257	значение и	1	2
1258	это чрезвычайно	1	2
1259	все остальные	2	2
1260	этих трех	1	2
1261	в развитии	46	2
1262	именно что	1	2
1263	одно и	7	2
1264	не были	1	2
1265	это или	1	2
1266	часто не	3	2
1267	этого факта	1	2
1268	тем и	5	2
1269	не сами	1	2
1270	она была	1	2
1271	многих случаях	1	2
1272	что для	1	2
1273	бы ни	2	2
1274	шаг в	1	2
1275	происходит так	1	2
1276	и самый	1	2
1277	следовательно не	2	2
1278	оно именно	1	2
1279	его состав	4	2
1280	не мешает	1	2
1281	с полной	1	2
1282	такое утверждение	1	2
1283	в последнем	1	2
1284	и связанные	1	2
1285	с такой	1	2
1286	оно было	1	2
1287	прямой связи	1	2
1288	сам по	2	2
1289	так просто	1	2
1290	им самим	1	2
1291	функции и	2	2
1292	однако мы	1	2
1293	которым он	2	2
1294	не живет	1	2
1295	мы остановимся	2	2
1296	предполагать что	1	2
1297	приведенных выше	1	2
1298	ступени развития	7	2
1299	или выражаясь	1	2
1300	к какому	1	2
1301	мы имели	7	2
1302	между ним	1	2
1303	что вообще	1	2
1304	не входит	1	2
1305	к той	2	2
1306	в известных	1	2
1307	который он	1	2
1308	дальнейшее развитие	1	2
1309	к нашему	1	2
1310	ему дается	1	2
1311	задачи мы	2	2
1312	или этот	1	2
1313	развитие идет	1	2
