N	2gram	Bakhtin_Pr	KulturaY
421	при том	1	4
422	в газете	1	4
423	так например	1	4
424	как только	2	4
425	к этой	1	4
426	к другой	1	4
427	не сделал	1	4
428	мы увидим	1	4
429	вот почему	3	4
430	точно так	2	4
431	уже и	2	4
432	и далее	1	4
433	на те	1	4
434	быть в	2	4
435	к которому	1	4
436	что даже	1	4
437	и становится	2	4
438	из них	8	4
439	к нему	13	4
440	всего в	2	4
441	в году	1	4
442	подчеркнуть что	4	4
443	как можно	3	4
444	его в	6	4
445	то она	1	4
446	отношения между	3	4
447	но он	3	4
448	не о	3	4
449	будто бы	1	4
450	что за	1	4
451	характер и	1	4
452	но ведь	4	4
453	между ними	4	4
454	же как	5	4
455	иной смысл	1	4
456	себе и	3	4
457	и это	5	4
458	в смысле	4	4
459	остается в	2	4
460	в каждом	11	4
461	выражение в	6	4
462	мы можем	3	4
463	в лучшем	3	4
464	эти слова	1	4
465	не дает	4	4
466	или же	2	4
467	если б	1	4
468	если же	3	4
469	могла бы	1	4
470	так называемого	1	4
471	что для	4	4
472	и все	4	4
473	же мы	2	4
474	и по	4	4
475	наше время	1	4
476	во втором	1	4
477	уже на	1	4
478	как таковой	2	4
479	то в	1	4
480	это уже	1	4
481	из которых	3	4
482	том и	2	4
483	здесь мы	3	4
484	отношения к	4	4
485	пор еще	1	4
486	нашем смысле	1	4
487	бы не	3	4
488	именно поэтому	1	4
489	в известном	1	4
490	я говорю	1	4
491	все они	4	4
492	ни на	2	4
493	первом случае	1	4
494	не имеют	1	4
495	по сравнению	2	4
496	и содержание	1	4
497	именно на	2	4
498	не понимает	1	4
499	для меня	2	4
500	обе эти	1	4
501	как проблема	1	4
502	он есть	5	4
503	а лишь	3	4
504	на более	1	4
505	ведь не	1	4
506	в данной	1	4
507	именно этот	2	4
508	на который	1	4
509	однако в	2	4
510	точку зрения	9	4
511	подойти к	1	4
512	формы и	1	4
513	этого термина	1	4
514	но на	2	4
515	и было	1	4
516	что так	1	4
517	в виде	1	4
518	в условиях	4	4
519	к одному	1	4
520	письмо к	1	4
521	в науке	2	4
522	на это	2	4
523	для самого	2	4
524	что о	1	4
525	такой же	1	4
526	говорить об	2	4
527	это в	3	4
528	не к	1	4
529	и другие	4	3
530	особенности и	1	3
531	все что	6	3
532	случае в	1	3
533	со всем	2	3
534	можно и	1	3
535	тех кто	1	3
536	тем как	4	3
537	мысли и	5	3
538	в некоторых	1	3
539	что дело	2	3
540	не хочет	1	3
541	чтобы в	2	3
542	жизнь в	2	3
543	из самых	1	3
544	именно о	1	3
545	из всего	2	3
546	в одно	1	3
547	на эту	1	3
548	случайно и	2	3
549	по своим	4	3
550	смысл этого	1	3
551	на материале	6	3
552	в дальнейшем	2	3
553	раз и	4	3
554	отсюда и	2	3
555	больше всего	1	3
556	но даже	1	3
557	за собой	3	3
558	для данного	1	3
559	в свете	4	3
560	себе в	1	3
561	убедиться в	1	3
562	всего что	2	3
563	так то	1	3
564	к ним	3	3
565	наряду с	1	3
566	в контексте	2	3
567	на него	4	3
568	все время	4	3
569	который в	2	3
570	от них	3	3
571	в противном	1	3
572	на котором	3	3
573	на своем	2	3
574	или иным	1	3
575	бы то	3	3
576	то для	1	3
577	он все	2	3
578	в большинстве	3	3
579	всю свою	1	3
580	одним из	11	3
581	быть только	3	3
582	литературе и	1	3
583	большинстве случаев	3	3
584	и следовательно	7	3
585	в сторону	1	3
586	из одного	4	3
587	под влиянием	1	3
588	в других	1	3
589	именно как	1	3
590	от себя	2	3
591	к слову	1	3
592	становится и	1	3
593	но зато	1	3
594	не приходится	1	3
595	иметь в	1	3
596	который мы	2	3
597	даже не	1	3
598	также не	2	3
599	ни были	2	3
600	то ни	3	3
601	она была	1	3
602	не раз	3	3
603	именно потому	3	3
604	значение и	1	3
605	например не	1	3
606	известном смысле	1	3
607	только с	2	3
608	отрицает что	1	3
609	образом в	2	3
610	лишь по	1	3
611	он действительно	1	3
612	и сами	1	3
613	социальной жизни	2	3
614	та же	1	3
615	на западе	2	3
616	и свое	2	3
617	структурные моменты	1	3
618	что сам	1	3
619	их как	1	3
620	и делает	1	3
621	под этим	2	3
622	что у	5	3
623	в россии	1	3
624	показать что	1	3
625	если это	1	3
626	в романе	12	3
627	и действительно	1	3
628	то время	3	3
629	том смысле	1	3
630	свое значение	1	3
631	уже само	1	3
632	его и	4	3
633	но здесь	2	3
634	так чтобы	3	3
635	и уже	3	3
636	работа над	1	3
637	каждой из	1	3
638	с большой	1	3
639	не могло	1	3
640	значение для	2	3
641	тогда как	1	3
642	каждый из	1	3
643	знает что	1	3
644	в данных	1	3
645	и идеи	6	3
646	без всякого	1	3
647	заметить что	2	3
648	нет и	4	3
649	он в	3	3
650	она может	1	3
651	лучше всего	1	3
652	можно конечно	1	3
653	со словом	1	3
654	это просто	1	3
655	а что	2	3
656	именно к	2	3
657	в более	1	3
658	значение в	1	3
659	выходит за	2	3
660	следовательно и	2	3
661	в первый	1	3
662	для него	23	3
663	не для	1	3
664	наконец и	1	3
665	в устах	2	3
666	как у	4	3
667	из своих	1	3
668	с их	9	3
669	слова не	1	3
670	слова но	2	3
671	менее всего	4	3
672	в обычном	3	3
673	между собою	1	3
674	сама по	3	3
675	или даже	2	3
676	противном случае	1	3
677	и дальше	1	3
678	и со	3	3
679	со своей	1	3
680	на минуту	1	3
681	только и	1	3
682	на его	7	3
683	на них	1	3
684	как формы	1	3
685	и эти	1	3
686	а как	8	3
687	случае если	1	3
688	не по	3	3
689	конце концов	7	3
690	в искусстве	2	3
691	лучшем случае	3	3
692	противоречии с	1	3
693	же что	5	3
694	отказ от	1	3
695	в начале	3	3
696	формулы и	1	3
697	признать что	1	3
698	статье о	1	3
699	возможна и	1	3
700	с таким	1	3
701	тех или	1	3
702	стиля но	1	3
703	таким же	4	3
704	эпохи и	1	3
705	более того	5	3
706	что было	4	2
707	понял что	1	2
708	с которыми	2	2
709	во всем	1	2
710	они являются	1	2
711	от него	3	2
712	только из	1	2
713	которая была	1	2
714	отвечает на	1	2
715	уж не	1	2
716	возможно лишь	1	2
717	имеют все	1	2
718	которые не	1	2
719	которая в	1	2
720	своей статье	1	2
721	и глубины	1	2
722	здесь то	2	2
723	в применении	1	2
724	любовь к	1	2
725	смысле и	1	2
726	из всех	1	2
727	свою мысль	2	2
728	или нет	1	2
729	которой в	1	2
730	ведь только	2	2
731	далее что	1	2
732	роман в	2	2
733	нами в	5	2
734	в живом	1	2
735	время как	2	2
736	вот что	2	2
737	чтобы эти	1	2
738	ведет к	1	2
739	интересует не	2	2
740	в жизни	7	2
741	зрения мы	2	2
742	правда в	2	2
743	к самому	1	2
744	приходит в	1	2
745	всю эту	1	2
746	тем или	2	2
747	достоевского и	14	2
748	почти все	1	2
749	он является	1	2
750	поскольку он	1	2
751	и слово	6	2
752	у достоевского	35	2
753	повод к	1	2
754	а вместе	1	2
755	одно время	1	2
756	понятно что	1	2
757	слишком много	1	2
758	во все	5	2
759	в основном	2	2
760	в действительности	1	2
761	как принцип	1	2
762	на очень	1	2
763	бы из	1	2
764	но эти	2	2
765	что вся	1	2
766	он иногда	1	2
767	одной и	1	2
768	из своего	3	2
769	но они	4	2
770	между отдельными	2	2
771	собственно не	1	2
772	на пути	2	2
773	и когда	1	2
774	самый факт	2	2
775	и значение	1	2
776	что еще	1	2
777	учению о	1	2
778	что основная	1	2
779	слов о	2	2
780	отношения и	1	2
781	о тех	1	2
782	есть действительно	1	2
783	них есть	1	2
784	находится в	2	2
785	с этими	1	2
786	и правда	1	2
787	есть конечно	1	2
788	а так	1	2
789	смысл лишь	1	2
790	не умеет	1	2
791	исходит из	3	2
792	одна из	4	2
793	а следовательно	1	2
794	в европе	1	2
795	в пользу	1	2
796	уже по	1	2
797	поэтики как	1	2
798	тут мы	1	2
799	чем это	1	2
800	едва ли	1	2
801	смысле как	2	2
802	действительно в	1	2
803	конечно только	1	2
804	лишает их	1	2
805	на почве	5	2
806	мысль а	1	2
807	по природе	4	2
808	то оно	3	2
809	в научной	1	2
810	как такового	1	2
811	не видел	1	2
812	в состоянии	1	2
813	они нуждаются	1	2
814	смысле в	1	2
815	ни было	4	2
816	на этих	1	2
817	и через	2	2
818	ее целом	1	2
819	с другими	11	2
820	х годов	2	2
821	и всякой	2	2
822	лежит в	3	2
823	говорит он	9	2
824	в собственно	1	2
825	и говорит	1	2
826	и позволяет	1	2
827	том отношении	1	2
828	он говорит	3	2
829	дано в	3	2
830	себе не	1	2
831	человек в	2	2
832	одном из	3	2
833	особенности в	1	2
834	его жизни	2	2
835	письме к	1	2
836	в себя	3	2
837	точек зрения	5	2
838	типа в	1	2
839	такова например	1	2
840	в противоречии	1	2
841	слово как	1	2
842	отрывки из	2	2
843	научной и	1	2
844	в русской	3	2
845	слова то	1	2
846	того в	1	2
847	бы к	2	2
848	это как	2	2
849	форма а	1	2
850	видел в	2	2
851	природе своей	3	2
852	ставит перед	1	2
853	некоторых основных	1	2
854	в случае	1	2
855	является его	1	2
856	не будет	1	2
857	своего времени	3	2
858	свой предмет	1	2
859	что эта	1	2
860	то во	1	2
861	здесь только	1	2
862	совершенно справедливо	2	2
863	меняется и	1	2
864	того кто	1	2
865	равно как	1	2
866	с полным	1	2
867	вопрос в	1	2
868	это вовсе	2	2
869	общего с	1	2
870	его как	6	2
871	но есть	2	2
872	и др	1	2
873	здесь совершенно	1	2
874	что только	1	2
875	и спорить	1	2
876	что без	1	2
877	вся эта	1	2
878	себе как	1	2
879	я сам	1	2
880	из основных	1	2
881	и самый	1	2
882	и ничего	1	2
883	слова это	1	2
884	к такому	1	2
885	и против	1	2
886	он уже	2	2
887	как с	1	2
888	что сказать	1	2
889	переходит в	2	2
890	и должен	1	2
891	и наглядно	1	2
892	поэтому в	2	2
893	с внешней	1	2
894	для них	3	2
895	стоит на	1	2
896	от другого	1	2
897	я считаю	1	2
898	в плоскости	5	2
899	слова мы	1	2
900	творчества и	2	2
901	поэтому и	3	2
902	сами по	4	2
903	во что	2	2
904	и одновременно	5	2
905	в моем	1	2
906	идет именно	1	2
907	к газете	1	2
908	уже совсем	1	2
909	есть нечто	2	2
910	художественной прозы	1	2
911	с такими	2	2
912	подхода к	2	2
913	и так	1	2
914	сравнению с	2	2
915	которая не	2	2
916	нет в	1	2
917	к другому	2	2
918	ничего общего	1	2
919	зрения как	1	2
920	в словах	2	2
921	этот процесс	1	2
922	думать что	1	2
923	у нее	1	2
924	но тут	1	2
925	с самыми	1	2
926	чем же	2	2
927	не является	2	2
928	только слово	1	2
929	не правда	1	2
930	совершенно иной	1	2
931	быть совершенно	1	2
932	из элементов	1	2
933	к отдельным	3	2
934	еще на	1	2
935	не хочу	2	2
936	лежат в	2	2
937	рассматривать как	1	2
938	и теперь	1	2
939	отношении к	3	2
940	вслед за	1	2
941	внутренние формы	1	2
942	и до	5	2
943	важна нам	1	2
944	друг от	2	2
945	в совершенно	2	2
946	здесь уместно	2	2
947	потому и	2	2
948	и тон	2	2
949	и той	1	2
950	не употребляет	1	2
951	имеем в	2	2
952	и там	1	2
953	все в	7	2
954	одной из	1	2
955	каком смысле	1	2
956	правды и	1	2
957	в каждый	1	2
958	характерное для	1	2
959	деле в	1	2
960	то здесь	1	2
961	не стоит	1	2
962	а вовсе	1	2
963	у них	1	2
964	смысл может	1	2
965	не из	3	2
966	стиля и	4	2
967	здесь действительно	2	2
968	последнего времени	1	2
969	друг другу	3	2
970	строится на	2	2
971	он должен	1	2
972	от всякого	1	2
973	самое слово	2	2
974	не знают	2	2
975	слова так	1	2
976	связан с	1	2
977	мысли а	1	2
978	ответ на	2	2
979	этот термин	3	2
980	было как	1	2
981	всего можно	1	2
982	ничем не	2	2
983	на тех	1	2
984	зависит от	1	2
985	том числе	1	2
986	конечно в	2	2
987	в определенных	1	2
988	он и	9	2
989	себя самого	5	2
990	новый тип	1	2
991	в литературе	7	2
992	отсюда следует	1	2
993	ее в	2	2
994	где он	1	2
995	интересно и	1	2
996	здесь в	3	2
997	на которой	2	2
998	сознания и	9	2
999	по пунктам	3	2
1000	лицом к	1	2
1001	же не	1	2
1002	слова а	3	2
1003	взаимодействия между	1	2
1004	по этому	2	2
1005	которые я	1	2
1006	от друга	2	2
1007	отказаться от	1	2
1008	этих форм	1	2
1009	о возможности	1	2
1010	дело в	1	2
1011	вот это	1	2
1012	вообще не	1	2
1013	вовсе еще	1	2
1014	чтобы быть	2	2
1015	является не	3	2
1016	иной раз	1	2
1017	другом месте	1	2
1018	живой и	1	2
1019	не собираемся	1	2
1020	и понимания	3	2
1021	к своему	1	2
1022	перейти к	1	2
1023	словом как	1	2
1024	с историей	1	2
1025	не столь	1	2
1026	все слова	1	2
1027	это было	3	2
1028	более широкое	1	2
1029	в одной	9	2
1030	как хотите	1	2
1031	как слово	4	2
1032	которая как	1	2
1033	еще до	1	2
1034	понимает что	1	2
1035	только к	1	2
1036	такие же	1	2
1037	с основной	1	2
1038	каждом из	2	2
1039	свое выражение	1	2
1040	ни один	5	2
1041	тому как	5	2
1042	все должно	3	2
1043	и способна	1	2
1044	быть и	1	2
1045	этой статьи	1	2
1046	а по	1	2
1047	с уже	1	2
1048	выйти за	3	2
1049	пушкиным в	1	2
1050	есть и	2	2
1051	только у	4	2
1052	как правило	1	2
1053	как таковая	1	2
1054	в большой	3	2
1055	композиционные приемы	2	2
1056	во многом	1	2
1057	от мысли	1	2
1058	сказать в	1	2
1059	за счет	2	2
1060	речь и	1	2
1061	а может	3	2
1062	жизни и	21	2
1063	и прежде	2	2
1064	тех которые	1	2
1065	и новые	1	2
1066	как впрочем	1	2
1067	может и	1	2
1068	мы сказали	2	2
1069	дело здесь	1	2
1070	не можем	1	2
1071	возможна только	1	2
1072	можно только	1	2
1073	вещи не	1	1
1074	в сложном	1	1
1075	мы подходим	1	1
1076	эпохи правда	1	1
1077	говорю о	1	1
1078	и ценное	1	1
1079	одно общее	1	1
1080	творчество только	1	1
1081	и статей	1	1
1082	и сказывается	1	1
1083	он дан	1	1
1084	к другу	4	1
1085	я пытался	1	1
1086	человеческой жизни	4	1
1087	в последнее	1	1
1088	русской литературе	2	1
1089	может в	1	1
1090	его личного	2	1
1091	смысловое значение	1	1
1092	зрения их	1	1
1093	вопросами и	1	1
1094	в теснейшей	1	1
1095	отношения не	1	1
1096	каждого отдельного	1	1
1097	учителя и	1	1
1098	всей жизни	1	1
1099	это лишь	2	1
1100	найти и	3	1
1101	до самого	1	1
1102	академии наук	1	1
1103	эта идея	1	1
1104	на второй	1	1
1105	нет ли	2	1
1106	эта новая	3	1
1107	к учению	1	1
1108	же мысль	1	1
1109	единство индивидуального	1	1
1110	ни стало	1	1
1111	не об	6	1
1112	является в	1	1
1113	роман и	1	1
1114	но тем	1	1
1115	какой бы	2	1
1116	говорит о	1	1
1117	которые определяли	1	1
1118	сам автор	4	1
1119	проникновения в	4	1
1120	общения с	1	1
1121	форма его	2	1
1122	и категории	1	1
1123	может нас	1	1
1124	и другими	6	1
1125	оно или	1	1
1126	с немецкими	1	1
1127	вы из	1	1
1128	и которые	1	1
1129	предисловии к	2	1
1130	и самое	4	1
1131	в рамки	2	1
1132	основная тенденция	1	1
1133	в борьбе	1	1
1134	минуту не	1	1
1135	или чисто	1	1
1136	делает в	1	1
1137	и понимать	1	1
1138	ни одна	2	1
1139	и сам	5	1
1140	слово его	1	1
1141	на свою	1	1
1142	теперь мы	1	1
1143	за ним	2	1
1144	весь этот	2	1
1145	что весь	1	1
1146	сущности не	1	1
1147	в ткань	1	1
1148	к более	2	1
1149	прямо сказать	1	1
1150	внимания заслуживают	1	1
1151	слова можно	1	1
1152	главное внимание	1	1
1153	но самое	1	1
1154	бы все	1	1
1155	значительной степени	1	1
1156	форме в	1	1
1157	представляет ее	1	1
1158	и оценить	2	1
1159	романе чисто	1	1
1160	находит себе	1	1
1161	автор в	1	1
1162	необходимо для	1	1
1163	века мы	1	1
1164	самого и	1	1
1165	видим мы	1	1
1166	и внутренне	3	1
1167	что по	1	1
1168	их в	8	1
1169	мысли о	1	1
1170	понимания и	2	1
1171	важная и	1	1
1172	точку для	1	1
1173	они ни	2	1
1174	конфликт между	1	1
1175	является для	2	1
1176	и речах	1	1
1177	как более	1	1
1178	теперь не	1	1
1179	буквально в	1	1
1180	но у	5	1
1181	сознания как	1	1
1182	с газетой	1	1
1183	развития одного	1	1
1184	к своим	1	1
1185	мир и	6	1
1186	таков следовательно	1	1
1187	культурной традиции	2	1
1188	в письме	1	1
1189	на первый	1	1
1190	не понимая	1	1
1191	действительно и	1	1
1192	иметь никакого	1	1
1193	человека о	1	1
1194	содержания его	1	1
1195	самого начала	4	1
1196	самого это	1	1
1197	и одинаковое	1	1
1198	как социальной	1	1
1199	сделать в	1	1
1200	перестает быть	4	1
1201	является их	1	1
1202	нуждаются в	1	1
1203	надо быть	1	1
1204	этими же	1	1
1205	здесь становится	1	1
1206	значение только	1	1
1207	книге о	1	1
1208	стороны эта	1	1
1209	себе все	2	1
1210	которой он	1	1
1211	это последнее	1	1
1212	образом несмотря	1	1
1213	для разрешения	1	1
1214	заключено в	1	1
1215	наблюдает и	1	1
1216	но во	1	1
1217	всем этим	2	1
1218	оно могло	1	1
1219	и неизбежно	1	1
1220	искусства и	1	1
1221	у самого	3	1
1222	же порядка	1	1
1223	резко отличен	1	1
1224	подошел к	1	1
1225	времени в	2	1
1226	довести до	1	1
1227	в этот	2	1
1228	а пока	1	1
1229	место с	1	1
1230	положений и	1	1
1231	из таких	1	1
1232	у автора	1	1
1233	самая попытка	1	1
1234	и формы	1	1
1235	только на	1	1
1236	стать таким	1	1
1237	правильно понять	1	1
1238	каждое слово	1	1
1239	новые элементы	1	1
1240	от контекста	1	1
1241	претендовать на	1	1
1242	мыслью в	1	1
1243	достоевский в	10	1
1244	самого понятия	1	1
1245	не выражают	1	1
1246	природа и	1	1
1247	от той	1	1
1248	от своей	1	1
1249	является как	1	1
1250	основных элементов	1	1
1251	социальной действительности	2	1
1252	свой материал	1	1
1253	перед ним	2	1
1254	которое его	1	1
1255	собою и	1	1
1256	на ней	1	1
1257	и собирает	1	1
1258	не становится	5	1
1259	среди них	3	1
1260	как попытка	1	1
1261	нет уж	1	1
1262	отношений и	2	1
1263	об отсутствии	1	1
1264	у себя	3	1
1265	этот как	1	1
1266	и истолкования	1	1
1267	поэтому все	1	1
1268	особенно характерен	1	1
1269	тезис о	1	1
1270	него не	4	1
1271	и притом	3	1
1272	он создал	2	1
1273	за самыми	1	1
1274	а сам	1	1
1275	за него	1	1
1276	нее в	2	1
1277	к фактам	1	1
1278	есть по	1	1
1279	своих письмах	1	1
1280	отношения в	1	1
1281	во всей	2	1
1282	материал в	1	1
1283	они уже	4	1
1284	ним как	1	1
1285	из трех	1	1
1286	речь о	1	1
1287	это почти	1	1
1288	это прежде	1	1
1289	он сам	9	1
1290	чертами в	1	1
1291	он живет	2	1
1292	особенности этого	1	1
1293	каким был	1	1
1294	формы нового	1	1
1295	в идеале	1	1
1296	к этим	2	1
1297	благодаря чему	2	1
1298	и вышла	1	1
1299	они могут	2	1
1300	себя в	5	1
1301	ни даже	1	1
1302	характерно что	2	1
1303	являются таким	1	1
1304	что обычно	1	1
1305	еще резче	1	1
1306	перед нею	1	1
1307	проблемы поэтики	1	1
1308	пределы одной	1	1
1309	той степени	1	1
1310	особенности его	5	1
