N	3gram	Bakhtin_Fr	Myslijsy
193	в отличие от	3	1
194	что они не	1	1
195	не без влияния	1	1
196	есть не что	1	1
197	может быть названа	1	1
198	до поры до	1	1
199	и др и	1	1
200	и всякого рода	1	1
201	не только ход	1	1
202	все же не	1	1
203	зрения на мир	1	1
204	таким образом и	2	1
205	мало того что	1	1
206	для него как	1	1
207	и в этой	1	1
208	в общем не	1	1
209	в этом суждении	1	1
210	что во время	1	1
211	в художественном произведении	1	1
212	что я им	1	1
213	сих пор не	1	1
214	нам для понимания	2	1
215	тот же образ	1	1
216	и в отдельных	1	1
217	за то что	2	1
218	и др в	1	1
219	не находит для	1	1
220	большей или меньшей	3	1
221	слове и в	1	1
222	так одна из	1	1
223	до него а	1	1
224	в истории и	1	1
225	силою и в	1	1
226	прежде всего на	1	1
227	дело не с	1	1
228	с он говорит	1	1
229	таким образом все	2	1
230	то есть все	1	1
231	под одно понятие	1	1
232	в чем же	1	1
233	и вместе с	1	1
234	с одним из	1	1
235	хотя в этом	1	1
236	в них уже	1	1
237	только там где	1	1
238	подлежит сомнению что	1	1
239	именно тем что	1	1
240	в это время	1	1
241	но это есть	1	1
242	но и не	1	1
243	они связаны с	1	1
244	там где он	1	1
245	те же самые	2	1
246	в настоящее время	2	1
247	всем известно что	1	1
248	при этом и	1	1
249	и по этому	1	1
250	всякий раз как	1	1
251	не так как	1	1
252	в большей или	2	1
253	этого не делает	1	1
254	общества и его	1	1
255	только в разных	1	1
256	уже в языке	1	1
257	вряд ли можно	1	1
258	мы видим все	1	1
259	на одном из	1	1
260	него как для	1	1
261	то есть когда	1	1
262	связанное с ними	1	1
263	ему при этом	1	1
264	тому как в	1	1
265	и во всей	2	1
266	встречаем и у	1	1
267	ни с одним	1	1
268	сих пор еще	2	1
269	она и есть	1	1
270	мы еще раз	1	1
271	другой стороны он	1	1
272	но в этой	1	1
273	большую роль в	1	1
274	самом деле в	1	1
275	это значение в	1	1
276	продолжает жить и	1	1
277	в человеке это	1	1
278	он не мог	1	1
279	в нашем же	1	1
280	в них в	1	1
281	но на самом	1	1
282	друг в друга	2	1
283	как и сама	1	1
284	слово в этом	1	1
285	мы прежде всего	1	1
286	но и самого	1	1
287	и в ее	1	1
288	то сам он	1	1
289	во второй половине	1	1
290	но только не	1	1
291	что может быть	1	1
292	имеет в виду	2	1
293	его восприятия и	1	1
294	встречаются и в	1	1
295	не к одному	1	1
296	уже и в	2	1
297	нет и не	1	1
298	в самом языке	1	1
299	может быть и	2	1
