N	2gram	Bakhtin_Pr	Vvedenie
279	и тогда	1	3
280	и уже	3	3
281	во второй	2	3
282	в слове	3	3
283	в частности	1	3
284	уже после	2	3
285	со всей	1	3
286	только на	3	3
287	или иных	1	3
288	не с	1	3
289	может служить	3	3
290	в этой	5	3
291	же самое	1	3
292	в начале	1	3
293	но дело	1	3
294	не следует	1	3
295	того же	3	3
296	от того	4	3
297	так же	8	3
298	или как	8	3
299	идет речь	1	3
300	или меньшей	2	3
301	отношение к	4	3
302	вообще и	1	3
303	известном смысле	1	3
304	однако в	3	3
305	литературное произведение	1	3
306	на нее	1	3
307	что может	4	3
308	до конца	10	3
309	в своем	12	3
310	по этому	1	3
311	в зависимости	5	3
312	или иной	1	3
313	и вообще	1	3
314	что она	7	3
315	одна из	5	3
316	как будто	4	3
317	здесь не	7	3
318	он сам	5	3
319	к этому	1	3
320	тех или	1	3
321	для этого	3	3
322	в известной	1	3
323	смысле как	1	3
324	мы видели	1	3
325	к нему	11	3
326	никогда не	11	3
327	или иным	1	2
328	с которыми	1	2
329	во всем	1	2
330	так и	8	2
331	должна была	4	2
332	и другие	1	2
333	что они	1	2
334	во втором	1	2
335	в содержании	1	2
336	на языке	2	2
337	что оно	2	2
338	нами не	1	2
339	в научной	1	2
340	после того	1	2
341	ни с	1	2
342	определяет как	1	2
343	первом случае	1	2
344	познания и	1	2
345	должна быть	8	2
346	мы не	4	2
347	не нужно	2	2
348	несмотря на	7	2
349	сильнее чем	1	2
350	учение о	1	2
351	о них	1	2
352	следует что	1	2
353	и был	1	2
354	он и	8	2
355	мысли и	6	2
356	сам по	2	2
357	какой бы	2	2
358	а затем	1	2
359	не исчерпывается	2	2
360	и сама	2	2
361	время не	3	2
362	него в	5	2
363	себя в	3	2
364	для них	1	2
365	не столько	1	2
366	у нас	3	2
367	целом ряде	3	2
368	в формах	3	2
369	все равно	2	2
370	лежит в	2	2
371	однако с	1	2
372	то она	1	2
373	говорит он	6	2
374	в своих	4	2
375	не было	5	2
376	этой точки	2	2
377	есть лишь	1	2
378	ее от	1	2
379	ни одна	1	2
380	именно оно	1	2
381	и с	9	2
382	с ней	1	2
383	будто бы	1	2
384	значение в	2	2
385	это есть	1	2
386	по существу	6	2
387	гораздо ближе	1	2
388	с теми	1	2
389	романов достоевского	8	2
390	жизни и	3	2
391	том или	2	2
392	например в	5	2
393	тому что	3	2
394	случае не	1	2
395	в связи	1	2
396	целое и	1	2
397	подобно тому	3	2
398	уже совсем	1	2
399	е не	2	2
400	выражение в	6	2
401	рядом с	19	2
402	и так	2	2
403	нового типа	2	2
404	другом месте	1	2
405	следовательно и	3	2
406	к своему	2	2
407	и при	2	2
408	и со	4	2
409	тем или	2	2
410	о которых	1	2
411	в существенном	1	2
412	же касается	1	2
413	но уже	1	2
414	себе и	5	2
415	со словом	1	2
416	в каждой	2	2
417	этих случаях	2	2
418	могло бы	1	2
419	целого и	1	2
420	которые были	2	2
421	во всех	4	2
422	этих двух	1	2
423	и чем	1	2
424	которая как	3	2
425	действительности в	1	2
426	при всей	2	2
427	и потому	7	2
428	ними и	1	2
429	которые не	1	2
430	материалов и	1	2
431	но как	4	2
432	мы можем	1	2
433	а с	2	2
434	не существует	1	2
435	не могли	1	2
436	бы с	2	2
437	этой почве	1	2
438	что мы	1	2
439	на свои	1	2
440	что каждая	1	2
441	мы уже	4	2
442	ничего не	8	2
443	материалом и	1	2
444	в языке	1	2
445	своего предмета	1	2
446	в свою	1	2
447	тому как	3	2
448	художественных произведений	1	2
449	это заставляет	1	2
450	только так	2	2
451	из его	3	2
452	у них	1	2
453	мы должны	3	2
454	быть и	2	2
455	не мог	1	2
456	что если	3	2
457	из таких	1	2
458	именно на	3	2
459	но зато	2	2
460	увидим что	1	2
461	если же	7	2
462	отношении к	5	2
463	точно так	1	2
464	из него	1	2
465	в тех	1	2
466	от других	1	2
467	в форме	8	2
468	а между	2	2
469	и до	6	2
470	это однако	1	2
471	и каковы	1	2
472	котором идет	1	2
473	не место	2	2
474	дать ответ	1	2
475	лишь как	9	2
476	свое значение	1	2
477	тогда как	1	2
478	каждый из	1	2
479	литературы и	1	2
480	до того	1	2
481	свою очередь	1	2
482	она была	1	2
483	не совпадает	1	2
484	не бывает	1	2
485	искусства и	1	2
486	одно и	1	2
487	если это	1	2
488	есть действительно	1	2
489	отсюда и	3	2
490	мог бы	1	2
491	и др	7	2
492	должно быть	8	2
493	принуждены были	1	2
494	одного и	1	2
495	произведения и	2	2
496	опирающееся на	1	2
497	в основу	1	2
498	них не	1	2
499	а так	1	2
500	все время	3	2
501	том же	4	2
502	отсюда возникает	1	2
503	иной раз	1	2
504	с помощью	2	2
505	что именно	1	2
506	на то	5	2
507	в создании	1	2
508	его к	4	2
509	слова как	3	2
510	же это	1	2
511	это в	2	2
512	в идеале	1	2
513	на котором	3	2
514	этого слова	3	2
515	но это	6	2
516	конце концов	7	2
517	его можно	2	2
518	на тему	1	2
519	бы в	7	2
520	жизни как	1	2
521	и совершенно	1	2
522	не к	1	2
523	как совокупность	1	2
524	материал в	2	1
525	что было	6	1
526	все в	3	1
527	всего в	2	1
528	были бы	5	1
529	в распоряжении	1	1
530	то в	2	1
531	она имеет	2	1
532	одном месте	1	1
533	все что	4	1
534	сказать кто	1	1
535	взгляд на	1	1
536	этот термин	1	1
537	котором они	1	1
538	мы видим	3	1
539	в настоящем	2	1
540	он старается	1	1
541	себе самому	6	1
542	как одна	1	1
543	та же	1	1
544	за ним	4	1
545	явления как	1	1
546	достоевского в	15	1
547	мышления и	1	1
548	тему о	1	1
549	она и	1	1
550	и очень	1	1
551	от его	1	1
552	они не	5	1
553	почва для	1	1
554	может не	1	1
555	устную речь	7	1
556	в момент	1	1
557	бы то	3	1
558	же направлении	1	1
559	о слове	2	1
560	смысле не	1	1
561	также что	1	1
562	ли они	1	1
563	знает не	1	1
564	чтобы быть	1	1
565	уже само	1	1
566	о человеке	1	1
567	роль и	1	1
568	к одной	1	1
569	жизни а	3	1
570	которая в	1	1
571	время и	1	1
572	своего собственного	1	1
573	что каждый	1	1
574	до времени	1	1
575	как к	3	1
576	которые он	1	1
577	он только	2	1
578	до него	1	1
579	том числе	1	1
580	которых мы	1	1
581	человека можно	1	1
582	притом не	1	1
583	и имеет	2	1
584	для себя	3	1
585	сверх того	1	1
586	оно было	1	1
587	у каждого	1	1
588	для всякого	1	1
589	мы знаем	1	1
590	отношения к	5	1
591	еще более	2	1
592	так он	1	1
593	однако и	1	1
594	е все	1	1
595	формы но	1	1
596	на те	1	1
597	для него	23	1
598	которых он	1	1
599	времени было	1	1
600	оставалась в	1	1
601	то для	1	1
602	ни было	4	1
603	и чрезвычайно	1	1
604	есть т	1	1
605	на одно	1	1
606	все зависит	1	1
607	вопрос мы	1	1
608	входят в	2	1
609	или два	1	1
610	или иными	1	1
611	это отрицание	1	1
612	с ним	8	1
613	особенности этого	1	1
614	дан в	2	1
615	кроме того	5	1
616	они только	1	1
617	было не	1	1
618	что так	2	1
619	которого он	1	1
620	в литературе	4	1
621	отсюда следует	1	1
622	и художественно	1	1
623	от времени	1	1
624	различным образом	1	1
625	к предмету	1	1
626	ее в	3	1
627	и говорить	2	1
628	от этой	1	1
629	для нас	2	1
630	и за	1	1
631	и этим	5	1
632	видеть в	2	1
633	указание на	1	1
634	с внешней	1	1
635	здесь следовательно	1	1
636	при чем	3	1
637	слова в	12	1
638	и о	7	1
639	то мы	1	1
640	очень сложные	1	1
641	в-третьих наконец	1	1
642	на самом	5	1
643	стать не	1	1
644	здесь в	2	1
645	почве их	1	1
646	предисловии к	1	1
647	трудно но	1	1
648	разобраться в	2	1
649	на которой	1	1
650	здесь таким	1	1
651	из возможных	2	1
652	каждом своем	1	1
653	иного рода	2	1
654	не больше	1	1
655	основной вопрос	1	1
656	общий смысл	1	1
657	эти связи	1	1
658	таком случае	1	1
659	себе не	2	1
660	века но	1	1
661	у него	11	1
662	многое и	1	1
663	не на	7	1
664	из чужих	1	1
665	как таковым	1	1
666	мы находим	1	1
667	различия между	1	1
668	раз в	1	1
669	отношения между	1	1
670	непосредственно в	2	1
671	что все	2	1
672	оно не	3	1
673	материалом но	1	1
674	как не	9	1
675	пока речь	1	1
676	ко второму	2	1
677	как же	6	1
678	чтобы в	2	1
679	есть нечто	2	1
680	если не	1	1
681	он определяет	2	1
682	более или	4	1
683	что ни	1	1
684	особой точки	1	1
685	и конечная	1	1
686	в духе	4	1
687	но на	3	1
688	все то	5	1
689	но он	4	1
690	на свой	6	1
691	просто как	1	1
692	или в	7	1
693	не удалась	1	1
694	совсем иным	1	1
695	их до	1	1
696	идеи а	1	1
697	относится и	2	1
698	однако что	1	1
699	от своего	2	1
700	понимать все	1	1
701	из важнейших	1	1
702	целого но	1	1
703	их по	1	1
704	жизнь в	2	1
705	проблемы в	1	1
706	сходство и	1	1
707	всех его	1	1
708	слова но	4	1
709	в идее	1	1
710	становления и	1	1
711	что у	2	1
712	в россии	2	1
713	с другими	8	1
714	теперь мы	1	1
715	и все	6	1
716	в некотором	1	1
717	из самых	1	1
718	бытия и	1	1
719	принципа в	2	1
720	даже прямо	1	1
721	есть в	2	1
722	только такой	1	1
723	групп не	1	1
724	быть только	1	1
725	может и	1	1
726	иначе как	1	1
727	и эта	2	1
728	но для	3	1
729	предметом его	2	1
730	в построении	4	1
731	прямо не	1	1
732	дело здесь	2	1
733	слов с	2	1
734	что когда-то	1	1
735	непосредственно как	1	1
736	вещей и	1	1
737	бы оно	2	1
738	точном смысле	1	1
739	во множестве	1	1
740	слова а	2	1
741	времени была	1	1
742	в таком	3	1
743	или иная	1	1
744	я и	2	1
745	определяется в	1	1
746	в жизни	5	1
747	самому и	1	1
748	можно назвать	1	1
749	мысли но	1	1
750	заметить что	2	1
751	в стороне	1	1
752	соответствующим образом	1	1
753	мы ее	2	1
754	в одних	1	1
755	достоевский как	1	1
756	и соответственно	1	1
757	на определенной	1	1
758	правда в	2	1
759	этого типа	1	1
760	в изображении	2	1
761	типа и	4	1
762	лишь с	1	1
763	и дух	1	1
764	не вытекает	1	1
765	с ними	2	1
766	возможности и	1	1
767	речь не	1	1
768	если принять	1	1
769	человек в	1	1
770	быть понято	1	1
771	духа в	1	1
772	если и	1	1
773	между словами	2	1
774	в точном	1	1
775	есть та	1	1
776	или даже	2	1
777	далеко не	7	1
778	значит не	1	1
779	в одно	4	1
780	сообщение о	1	1
781	нет нужды	1	1
782	с рядом	1	1
783	не от	1	1
784	как с	1	1
785	и искусно	1	1
786	второй части	2	1
787	особенности в	1	1
788	словом как	3	1
789	и могут	3	1
790	в такой	1	1
791	отличается от	5	1
792	но сущность	1	1
793	между собой	2	1
794	даже как	1	1
795	письменной форме	1	1
796	не создает	1	1
797	в новом	1	1
798	слово в	10	1
799	человека или	1	1
800	больше всего	1	1
801	в свете	4	1
802	исследования но	1	1
803	и художественного	2	1
804	материала на	1	1
805	ведь в	2	1
806	эта установка	1	1
807	это было	1	1
808	этот образ	1	1
809	становится предметом	2	1
810	на его	2	1
811	он по	1	1
812	к мысли	1	1
813	в сторону	2	1
814	природа и	1	1
815	какой они	1	1
816	достаточно чтобы	2	1
817	не его	1	1
818	тому же	2	1
819	в лучшем	2	1
820	к концу	1	1
821	к философскому	1	1
822	это тоже	1	1
823	говорит об	1	1
824	и понимания	4	1
825	или менее	4	1
826	и у	3	1
827	что их	1	1
828	слова о	3	1
829	в одной	8	1
830	быть назван	1	1
831	мысли в	2	1
832	своем существе	1	1
833	документ но	1	1
834	всю ее	1	1
835	связано с	1	1
836	и другого	3	1
837	только слово	2	1
838	по поводу	1	1
839	вопроса о	1	1
840	сразу и	1	1
841	ему не	2	1
842	собственно в	1	1
843	жизнь и	1	1
844	чтобы сделать	2	1
845	сознание но	1	1
846	не была	4	1
847	что идея	2	1
848	всегда и	1	1
849	одно время	1	1
850	перестает быть	4	1
851	нуждаются в	2	1
852	здесь как	1	1
853	это и	5	1
854	и тех	1	1
855	к устному	1	1
856	его и	3	1
857	того или	1	1
858	не видит	1	1
859	своем предмете	1	1
860	к речи	1	1
861	совершенно не	5	1
862	этом пункте	1	1
863	материалом для	1	1
864	человека в	8	1
865	целое в	1	1
866	системы языка	1	1
867	в уста	4	1
868	и эти	1	1
869	находит свое	2	1
870	чтобы его	1	1
871	в особые	1	1
872	а к	1	1
873	в полной	1	1
874	оно направлено	1	1
875	значение только	1	1
876	в содержание	1	1
877	не видеть	1	1
878	слове иногда	1	1
879	из изображенных	1	1
880	опору в	1	1
881	мира эта	1	1
882	каждая из	2	1
883	с самого	1	1
884	и самые	1	1
885	в действительности	1	1
886	видеть и	5	1
887	по данному	1	1
888	и социального	1	1
889	в статье	1	1
890	что этот	2	1
891	который был	1	1
892	или другим	1	1
893	и внутренне	4	1
894	такие же	1	1
895	объект этой	1	1
896	к слову	2	1
897	сущности лишь	1	1
898	направлено на	3	1
899	же автора	1	1
900	о чем-то	1	1
901	из системы	1	1
902	время идет	1	1
903	говорилось о	1	1
904	ясно и	1	1
905	нельзя найти	1	1
906	каждом из	1	1
907	например у	3	1
908	не одного	1	1
909	не отделима	1	1
910	превращается в	5	1
911	это как	1	1
912	случае и	1	1
913	его содержания	1	1
914	признать его	1	1
915	в высшем	1	1
916	он нам	1	1
917	не любил	1	1
918	другими словами	1	1
919	связь и	1	1
920	мы его	2	1
921	так сказать	9	1
922	и воспринимать	1	1
923	идея и	1	1
924	наконец в	4	1
925	автора и	7	1
926	не дает	3	1
927	во всей	3	1
928	заключено в	2	1
929	воплощенную в	1	1
930	в произведениях	6	1
931	одну из	1	1
932	служат предметом	1	1
933	а от	1	1
934	е о	1	1
935	о возможности	1	1
936	в материал	1	1
937	с полным	1	1
938	быть не	1	1
939	к идеям	1	1
940	ни отдельной	1	1
941	этой форме	2	1
942	но здесь	4	1
943	не всегда	2	1
944	конечно и	3	1
945	и разновидности	1	1
946	от первых	1	1
947	он оставил	1	1
948	явления в	2	1
949	ряде других	2	1
950	в себя	6	1
951	и т.п	1	1
952	не раз	2	1
953	в руках	3	1
954	лучшем случае	2	1
955	из самого	2	1
956	в которой	2	1
957	именно потому	2	1
958	лишь в	4	1
959	не будет	1	1
960	между двумя	1	1
961	лишь на	5	1
962	как таковые	1	1
963	вследствие этого	2	1
964	только один	1	1
965	то все	1	1
966	есть то	3	1
967	второго а	1	1
968	своего времени	2	1
969	не понятой	1	1
970	не могло	2	1
971	должны быть	3	1
972	народного духа	1	1
973	между отдельными	2	1
974	уже у	1	1
975	нужно сказать	1	1
976	не приходится	1	1
977	и та	1	1
978	люди с	1	1
979	сюда относятся	1	1
980	слова не	2	1
981	и является	2	1
982	совершенно невозможно	1	1
983	и критика	1	1
984	своей работе	1	1
985	к области	1	1
986	не могла	1	1
987	как если	3	1
988	самого слова	1	1
989	о своем	3	1
990	за пределы	7	1
991	ближе всего	1	1
992	вмещается в	1	1
993	этот воображаемый	1	1
994	не потому	2	1
995	чтобы эта	1	1
996	имеют первостепенное	2	1
997	ее с	2	1
998	своему предмету	4	1
999	чтобы убедиться	1	1
1000	человеческого духа	2	1
1001	самого понятия	1	1
1002	значительной степени	1	1
1003	также не	2	1
1004	впечатление что	1	1
1005	только то	3	1
1006	как одно	1	1
1007	романа достоевского	13	1
1008	глубине и	1	1
1009	во-первых она	1	1
1010	от той	1	1
1011	он есть	6	1
1012	превращаем в	1	1
1013	на практике	1	1
1014	не вмещается	1	1
1015	что из	2	1
1016	и всегда	2	1
1017	различны но	1	1
1018	человека и	2	1
1019	самого начала	2	1
1020	и речи	1	1
1021	быть это	2	1
1022	как один	2	1
1023	должны были	1	1
1024	а лишь	3	1
1025	мы здесь	2	1
1026	то ни	3	1
1027	оправдано лишь	1	1
1028	входить в	1	1
1029	он представляет	1	1
1030	знает что	2	1
1031	в чистом	1	1
1032	автора с	1	1
1033	быть более	3	1
1034	словом все	1	1
1035	убедиться в	1	1
1036	мере не	1	1
1037	в каких	1	1
1038	и какое	1	1
1039	соприкасается с	1	1
1040	потому и	1	1
1041	того кто	1	1
1042	как обычно	1	1
1043	автора в	4	1
1044	имеем в	1	1
1045	чем с	1	1
1046	ни одной	2	1
1047	показывает как	1	1
1048	так называемого	1	1
1049	единое и	1	1
1050	как их	4	1
1051	и цельное	1	1
1052	среди них	5	1
1053	ведь это	4	1
1054	он в	3	1
1055	стиля а	1	1
1056	нет и	1	1
1057	место в	1	1
1058	содержания как	1	1
1059	на две	1	1
1060	впервые в	1	1
1061	а и	1	1
1062	к ним	1	1
1063	объединяются в	1	1
1064	рассказа в	1	1
1065	она может	2	1
1066	и никогда	1	1
1067	если мы	3	1
1068	без всякого	1	1
1069	для такого	1	1
1070	них нет	1	1
1071	но есть	2	1
1072	не входят	2	1
1073	что есть	1	1
1074	условия для	1	1
1075	от нашего	1	1
1076	они должны	1	1
1077	первостепенное значение	2	1
1078	у меня	6	1
1079	и глубокого	1	1
1080	она неизбежно	1	1
1081	выражения в	2	1
1082	установка на	4	1
1083	исключает из	1	1
1084	достоевского или	1	1
1085	и ставит	1	1
1086	формы в	1	1
1087	имеет еще	1	1
1088	точку зрения	7	1
1089	существенно новый	1	1
1090	в самое	1	1
1091	в высшей	1	1
1092	для разработки	1	1
1093	к которому	2	1
1094	к фактам	1	1
1095	этих трех	3	1
1096	не значит	4	1
1097	связь в	1	1
1098	зрения на	8	1
1099	только при	1	1
1100	место для	1	1
1101	автор как	3	1
1102	действительно не	1	1
1103	в осуществлении	2	1
1104	и от	3	1
1105	с идеями	1	1
1106	следует только	1	1
1107	целое не	1	1
1108	бы сказать	2	1
1109	теми же	1	1
1110	образом в	1	1
1111	предметом и	1	1
1112	был дан	1	1
1113	настоящее время	3	1
1114	же в	2	1
1115	мысли как	1	1
1116	а уж	1	1
1117	хотя все	1	1
1118	нем не	1	1
1119	слово но	1	1
1120	пути как	1	1
1121	и дальше	1	1
1122	же мы	1	1
1123	по одной	1	1
1124	речь о	1	1
1125	высшем смысле	1	1
1126	это прежде	1	1
1127	художественного стиля	1	1
1128	социального общения	1	1
1129	слово не	8	1
1130	он был	2	1
1131	попавшая в	1	1
1132	как момент	1	1
1133	вопросов и	1	1
1134	мира в	5	1
1135	как предмет	4	1
1136	и новые	1	1
1137	выходя из	1	1
1138	в европе	1	1
1139	котором мы	1	1
1140	или иного	1	1
1141	к этим	2	1
1142	во время	1	1
1143	ведь и	4	1
1144	та или	1	1
1145	идей и	1	1
1146	сам для	1	1
1147	и входит	2	1
1148	бы уже	2	1
1149	все возможные	3	1
1150	меньшей степени	2	1
1151	чтобы не	1	1
1152	в мировоззрении	3	1
1153	в самой	9	1
1154	с идеей	4	1
1155	в настоящее	3	1
1156	имеет значение	2	1
1157	могло служить	1	1
1158	и особенно	2	1
1159	и становится	1	1
1160	тот же	2	1
1161	что на	1	1
1162	почти не	3	1
1163	не то	1	1
1164	выражение и	1	1
1165	слова и	8	1
1166	на самую	2	1
1167	нее не	1	1
1168	действительно в	1	1
1169	в первой	3	1
1170	вся эта	1	1
1171	никак не	4	1
1172	и самый	1	1
1173	заключенных в	2	1
1174	он действительно	1	1
1175	к автору	1	1
1176	он должен	2	1
1177	того о	1	1
1178	более того	8	1
1179	стороны действительности	1	1
1180	эту задачу	1	1
1181	изменения в	1	1
