N	3gram	Vygotskiy_	Vladivir
145	по этому вопросу	1	2
146	после того как	1	2
147	сводится к тому	1	2
148	в каком отношении	1	1
149	слов которые в	1	1
150	не способен к	1	1
151	распадается на отдельные	1	1
152	благодаря тому что	1	1
153	в самом начале	2	1
154	а между ними	1	1
155	действительно то что	1	1
156	значение для всей	1	1
157	и как бы	1	1
158	все дело заключается	1	1
159	со всеми своими	1	1
160	не иначе как	3	1
161	он еще не	1	1
162	но и по	1	1
163	этой теории в	1	1
164	что в его	1	1
165	но и после	1	1
166	друг друга с	1	1
167	в той же	3	1
168	мы видим что	2	1
169	что уже в	1	1
170	своего развития и	1	1
171	по поводу этих	1	1
172	а в результате	1	1
173	к выводу что	3	1
174	как мы говорили	1	1
175	можно дать только	1	1
176	в себя и	1	1
177	в этом слове	1	1
178	на одной и	1	1
179	но и то	1	1
180	то что является	1	1
181	потому что его	1	1
182	как и его	1	1
183	но эта работа	1	1
184	тем чем оно	1	1
185	в первый раз	1	1
186	не в результате	1	1
187	и те и	1	1
188	за собой и	1	1
189	для этого нужно	1	1
190	мысли и ее	1	1
191	и не делает	2	1
192	эту точку зрения	1	1
193	не значит что	1	1
194	они не могут	1	1
195	между и годами	1	1
196	потому что она	1	1
197	с целым рядом	1	1
198	тот же самый	1	1
199	самом деле если	2	1
200	что на этот	1	1
201	уже по одному	5	1
202	выходит далеко за	3	1
203	его отношение к	3	1
204	что он был	1	1
205	нельзя сомневаться в	1	1
206	является то что	3	1
207	кроме того что	2	1
208	в течение нескольких	1	1
209	именно в этой	1	1
210	о том насколько	1	1
211	приходит к выводу	1	1
212	он в своем	1	1
213	те же самые	4	1
214	нечто такое что	1	1
215	не означает того	1	1
216	но как это	1	1
217	в такой же	3	1
218	потому что он	7	1
219	той или иной	1	1
220	замечания по поводу	1	1
221	представлено у него	1	1
222	в его сознании	1	1
223	должно существовать в	1	1
224	дело заключается в	1	1
225	на учение о	1	1
226	и не с	1	1
227	но только мы	1	1
228	и тем самым	3	1
229	чтобы иметь возможность	1	1
230	надо сказать что	1	1
231	сказать что если	1	1
232	не только те	1	1
233	и никогда не	1	1
234	что в этой	1	1
235	он не в	1	1
236	не могло быть	1	1
237	же самое время	1	1
238	что во всех	1	1
239	не может иметь	1	1
240	невозможно уже по	1	1
241	мысли но и	1	1
242	себя и не	1	1
243	имеет дело с	1	1
244	то как он	1	1
245	видит в том	1	1
246	то же самое	7	1
247	значении этого слова	1	1
248	сама по себе	4	1
249	является как бы	1	1
250	в высшей степени	3	1
251	как это часто	1	1
252	но все же	2	1
253	он принадлежит к	1	1
254	на которых он	1	1
255	нет никаких оснований	2	1
256	в известном смысле	7	1
257	о том как	3	1
258	никак не может	2	1
259	только тогда когда	2	1
260	самостоятельно но мы	1	1
261	сказать о понятии	1	1
262	вопрос о значении	1	1
263	в такой мере	1	1
264	мы имеем дело	2	1
265	в этом последнем	1	1
266	наилучшие условия для	1	1
267	того что у	1	1
268	того что он	3	1
269	должны быть в	1	1
270	на каждом шагу	3	1
271	на вопрос что	1	1
272	то же о	1	1
273	собственном смысле слова	1	1
274	ответить на вопрос	2	1
275	внимание на то	1	1
276	что он делает	1	1
277	тех слов которые	1	1
278	с этой проблемой	1	1
279	мы не имеем	1	1
280	только в результате	1	1
281	чуть ли не	1	1
282	но он не	5	1
283	в этом возрасте	7	1
284	в ней нет	1	1
285	может быть в	1	1
286	и хотя и	1	1
287	в условиях нашего	1	1
288	те и другие	11	1
289	равно как и	1	1
290	как нам представляется	1	1
291	является как раз	1	1
292	того времени когда	1	1
293	и во всяком	1	1
294	вместе с признанием	1	1
295	дело только в	1	1
296	тем что в	1	1
297	в какой мере	1	1
298	и только в	1	1
299	того существует ли	1	1
300	но и в	1	1
301	сделать то же	1	1
302	в том смысле	1	1
303	так и с	1	1
304	с этой точки	7	1
305	мы сталкиваемся на	1	1
306	является для него	1	1
307	отношения к нему	1	1
308	этого нужно было	1	1
309	что не только	1	1
310	мы должны допустить	1	1
311	что их объединяет	1	1
312	понятий но и	1	1
313	он мог бы	1	1
314	другой стороны мы	1	1
315	того что мы	2	1
316	и той же	3	1
317	и что все	1	1
318	одному тому что	2	1
319	именно то что	3	1
320	тем и другим	1	1
321	с двух сторон	2	1
322	и даже с	1	1
323	которая никак не	1	1
324	о чем мы	1	1
325	то что оба	1	1
326	на этот вопрос	5	1
327	то и другое	2	1
328	состоит в том	7	1
329	начинается с того	2	1
330	или того что	1	1
331	это часто бывает	1	1
332	становится ясным что	1	1
333	не было бы	1	1
334	ничего принципиально нового	2	1
335	ему то что	1	1
336	бы допустить что	1	1
337	смысле этого слова	2	1
338	и с трудом	1	1
339	включает в себя	2	1
340	чем та которая	1	1
341	мы только что	1	1
342	едва ли может	1	1
343	с ним но	2	1
344	остановиться только на	1	1
345	одной и той	3	1
346	и ничего не	1	1
347	потому что если	1	1
348	том что понятие	1	1
349	и в своей	1	1
350	такой же мере	3	1
351	но ничего не	1	1
352	данном случае мы	1	1
353	было бы допустить	1	1
354	и то в	1	1
355	раз навсегда данными	1	1
356	как раз в	1	1
357	но во всяком	1	1
358	с которым мы	1	1
359	в строгой и	1	1
360	точки зрения совершенно	1	1
361	же как и	2	1
362	в собственном смысле	2	1
363	так же невозможно	2	1
364	в этой теории	2	1
365	на все эти	1	1
366	и близкий к	1	1
367	раз и начинается	1	1
368	при этом она	1	1
369	состояла в том	2	1
370	если подвести итог	1	1
371	чтобы можно было	1	1
372	то что я	1	1
373	только с помощью	1	1
374	указанием на то	1	1
375	и не может	3	1
376	вопрос о том	4	1
377	этой точки зрения	7	1
378	и что эта	1	1
379	в том виде	1	1
380	и не только	1	1
381	как уже сказано	3	1
382	оно может быть	1	1
383	в своем внутреннем	1	1
384	что он и	1	1
385	и в области	2	1
386	говорит о наличии	1	1
387	имеем дело с	1	1
388	мы не можем	2	1
389	которые не имеют	1	1
390	к жизни и	1	1
391	но как мы	1	1
392	это было бы	1	1
