N	2gram	Bakhtin_Fr	Narrotol
102	но при	2	8
103	или иной	5	8
104	мира в	3	8
105	имеет место	2	7
106	при всей	2	7
107	а во	1	7
108	в котором	1	7
109	с другой	3	7
110	пока еще	1	7
111	в ее	5	7
112	в конце	3	7
113	в чем	2	7
114	в силу	1	7
115	и на	25	7
116	в форме	6	7
117	же в	4	7
118	это не	4	7
119	из наиболее	2	7
120	или в	2	7
121	также и	3	7
122	в ней	7	7
123	одного из	1	7
124	в целом	3	7
125	все что	2	6
126	в результате	1	6
127	например в	3	6
128	между двумя	1	6
129	сказать что	12	6
130	в нашем	3	6
131	на него	2	6
132	с одной	2	6
133	что и	2	6
134	не могла	2	6
135	человеческих отношений	2	6
136	известном смысле	1	6
137	однако и	1	6
138	в состав	1	6
139	таким образом	5	6
140	в известном	1	6
141	то и	1	6
142	из этих	7	6
143	здесь не	3	6
144	они не	1	6
145	о нем	4	6
146	одной стороны	2	6
147	на то	2	6
148	вплоть до	2	6
149	в центре	1	5
150	человеческой жизни	1	5
151	не столько	1	5
152	в своих	8	5
153	и даже	10	5
154	и сам	2	5
155	именно в	6	5
156	мира и	4	5
157	в другом	2	5
158	для того	2	5
159	не всегда	1	5
160	в одном	8	5
161	точка зрения	3	5
162	из них	7	5
163	к нему	5	5
164	картине мира	3	5
165	не было	3	5
166	но для	3	5
167	я не	1	5
168	человек в	2	5
169	так сказать	5	5
170	его жизни	1	5
171	по поводу	2	5
172	точку зрения	2	5
173	и от	3	5
174	с ее	3	5
175	и здесь	4	5
176	подобно тому	2	5
177	если не	1	5
178	их в	3	5
179	и у	7	5
180	с ними	2	5
181	да и	5	5
182	было бы	4	5
183	и уже	1	5
184	за пределами	1	5
185	мы не	1	5
186	на самом	6	5
187	в какой	2	5
188	тому как	2	5
189	в начале	4	5
190	еще в	3	5
191	в пределах	3	5
192	и о	4	5
193	место в	4	5
194	себе самому	2	5
195	или напротив	1	5
196	существенную роль	3	4
197	еще раз	4	4
198	и мира	2	4
199	даже в	6	4
200	строго говоря	1	4
201	в виду	5	4
202	по себе	1	4
203	в них	13	4
204	и с	8	4
205	все его	1	4
206	не вполне	3	4
207	роль в	6	4
208	он является	1	4
209	не существует	1	4
210	хотя бы	2	4
211	только на	3	4
212	но они	4	4
213	и когда	1	4
214	в эпизоде	2	4
215	который в	1	4
216	к этому	2	4
217	начало и	3	4
218	что они	2	4
219	жизни так	1	4
220	несмотря на	5	4
221	к жизни	2	4
222	не о	2	4
223	в себя	9	4
224	но зато	1	4
225	по своей	3	4
226	и по	3	4
227	и ее	1	4
228	на ее	1	4
229	для себя	1	4
230	это уже	4	4
231	о которой	1	4
232	нового времени	17	4
233	не на	2	4
234	со всеми	2	4
235	оно не	2	4
236	вместе с	1	4
237	в основе	8	4
238	могла бы	2	4
239	в итоге	1	4
240	не могло	1	4
241	начиная с	2	4
242	но именно	4	4
243	всяком случае	2	4
244	в произведениях	1	4
245	друг друга	3	4
246	исключительно в	1	4
247	нас нет	1	4
248	во всяком	2	4
249	для нас	5	4
250	раз в	4	4
251	а на	1	4
252	и как	2	4
253	или даже	2	4
254	так в	4	4
255	ли не	1	4
256	по своему	9	4
257	это было	2	4
258	в области	10	4
259	человека в	1	4
260	она не	2	4
261	эти два	2	4
262	бытия в	1	4
263	что касается	3	4
264	как он	1	4
265	к ней	2	4
266	как мы	12	4
267	что на	1	4
268	и конец	2	4
269	не к	2	4
270	что было	1	3
271	с этой	1	3
272	говорит о	2	3
273	по мере	1	3
274	в этих	6	3
275	и дело	1	3
276	в противовес	1	3
277	входит в	4	3
278	времени в	1	3
279	к своей	1	3
280	сознания в	1	3
281	говорить о	1	3
282	в строгом	1	3
283	так же	2	3
284	ни одного	1	3
285	к ним	1	3
286	жизни как	3	3
287	наряду с	2	3
288	ключ к	1	3
289	в чужой	2	3
290	в церкви	2	3
291	только не	1	3
292	но еще	1	3
293	с точки	6	3
294	подчеркнуть что	2	3
295	одно из	7	3
296	видит в	1	3
297	связи с	5	3
298	но он	5	3
299	не знает	6	3
300	в которой	1	3
301	к чему	1	3
302	всех его	3	3
303	что не	3	3
304	из уст	1	3
305	характер и	4	3
306	в связи	2	3
307	между ними	4	3
308	и это	3	3
309	сих пор	7	3
310	должен был	2	3
311	но как	3	3
312	прошлого и	1	3
313	можно было	4	3
314	как уже	1	3
315	не просто	3	3
316	перед лицом	2	3
317	как известно	2	3
318	о его	1	3
319	бы быть	2	3
320	а как	1	3
321	здесь мы	2	3
322	или иного	1	3
323	во время	14	3
324	в него	2	3
325	до сих	7	3
326	освободиться от	2	3
327	первых двух	1	3
328	интерес к	2	3
329	текста и	1	3
330	нам в	1	3
331	самим собой	1	3
332	в романе	8	3
333	на стороне	1	3
334	приводит к	2	3
335	бы не	1	3
336	всей своей	1	3
337	жизни мы	1	3
338	началом и	1	3
339	еще и	6	3
340	и другая	1	3
341	что мы	2	3
342	как на	4	3
343	ни для	1	3
344	речь идет	1	3
345	подобного рода	1	3
346	жизни на	1	3
347	тем же	1	3
348	той же	1	3
349	одной из	3	3
350	до конца	4	3
351	характера и	1	3
352	по ходу	3	3
353	на этот	3	3
354	но это	5	3
355	жизни но	2	3
356	как к	3	3
357	и вот	5	3
358	он и	3	3
359	в виде	1	3
360	а о	2	3
361	дело в	2	3
362	как она	1	3
363	не подлежит	3	3
364	все эти	15	3
365	на фоне	4	3
366	со своей	1	3
367	по его	3	3
368	именно эта	2	3
369	должен быть	1	3
370	особенно в	2	3
371	истории о	1	3
372	и потому	14	3
373	того или	1	3
374	только к	1	3
375	а его	2	3
376	связано с	2	3
377	во второй	2	3
378	лишь в	4	3
379	для обозначения	1	3
380	и самого	1	3
381	и только	1	3
382	новое и	3	2
383	мы и	4	2
384	еще более	6	2
385	те же	1	2
386	проникновения в	2	2
387	в году	13	2
388	нас в	1	2
389	другой стороны	1	2
390	как если	1	2
391	с собой	1	2
392	людей и	2	2
393	в настоящем	1	2
394	границы между	1	2
395	но все	5	2
396	жизнь в	1	2
397	целый ряд	2	2
398	где они	3	2
399	тем что	5	2
400	от всего	3	2
401	принадлежат к	1	2
402	чем иным	1	2
403	одновременно и	3	2
404	большей или	7	2
405	в это	2	2
406	мир и	3	2
407	и стал	1	2
408	и смерть	1	2
409	на первый	1	2
410	было не	1	2
411	во внешнем	1	2
412	было в	1	2
413	раз и	2	2
414	своей природе	1	2
415	представления о	3	2
416	отрыве от	3	2
417	в этот	1	2
418	с помощью	1	2
419	играют существенную	1	2
420	когда она	1	2
421	глава первая	1	2
422	а между	1	2
423	превращается в	6	2
424	можно ли	1	2
425	видно что	1	2
426	и еще	5	2
427	как первые	1	2
428	его собственной	1	2
429	дистанция между	1	2
430	у себя	1	2
431	в контексте	1	2
432	вовсе не	25	2
433	места для	1	2
434	не имел	1	2
435	к которому	2	2
436	главное в	1	2
437	же она	2	2
438	преимущественно в	4	2
439	иным как	1	2
440	в системе	3	2
441	так у	1	2
442	бы в	2	2
443	того же	1	2
444	в обращении	1	2
445	они могут	1	2
446	и служит	1	2
447	жизни с	1	2
448	от ее	1	2
449	принадлежит к	1	2
450	него уже	1	2
451	в произведении	1	2
452	время в	3	2
453	в человеке	1	2
454	и кажется	1	2
455	и второго	1	2
456	как своего	1	2
457	а за	1	2
458	будто бы	1	2
459	одним из	4	2
460	быть только	3	2
461	в диалогической	1	2
462	и настоящего	1	2
463	ясно что	1	2
464	не есть	1	2
465	себе и	2	2
466	точек зрения	1	2
467	в других	3	2
468	во всех	13	2
469	только от	1	2
470	смысл и	1	2
471	мы можем	2	2
472	лица и	1	2
473	этой своей	1	2
474	бы она	1	2
475	сами по	1	2
476	здесь она	1	2
477	времени но	1	2
478	так что	1	2
479	человека который	1	2
480	также не	1	2
481	она была	6	2
482	за нею	1	2
483	не сливаются	1	2
484	его как	1	2
485	могут быть	4	2
486	что может	1	2
487	мы будем	4	2
488	в общем	4	2
489	ней в	1	2
490	о роли	1	2
491	значимость и	1	2
492	в мировой	1	2
493	шире чем	1	2
494	с героями	1	2
495	на рубеже	1	2
496	и ничего	1	2
497	в особенности	7	2
498	в кругу	1	2
499	но одновременно	3	2
500	а потому	1	2
501	построена так	1	2
502	та же	2	2
503	они и	1	2
504	должна быть	1	2
505	но также	1	2
506	чтобы стать	1	2
507	в сущности	20	2
508	в наиболее	2	2
509	из которых	2	2
510	томас манн	1	2
511	утверждает что	1	2
512	для них	2	2
513	к читателю	1	2
514	один человек	1	2
515	все то	1	2
516	и одновременно	6	2
517	от своего	2	2
518	значения и	1	2
519	в процессе	2	2
520	присутствует в	1	2
521	как о	1	2
522	это время	2	2
523	в которых	1	2
524	никто не	1	2
525	есть на	2	2
526	так называемая	1	2
527	ли он	1	2
528	древних греков	1	2
529	не входит	2	2
530	это и	3	2
531	его и	1	2
532	в сумасшедшем	1	2
533	бы с	1	2
534	по своим	1	2
535	совершенно иной	2	2
536	в течение	3	2
537	наконец в	2	2
538	автора и	2	2
539	них как	2	2
540	после смерти	1	2
541	слова и	1	2
542	всего на	3	2
543	вступает в	1	2
544	в отрыве	2	2
545	в мир	2	2
546	тому или	1	2
547	свое существование	1	2
548	на две	1	2
549	в данной	1	2
550	и во	6	2
551	в самую	1	2
552	тот самый	1	2
553	с нею	2	2
554	утрачивает свою	2	2
555	к миру	2	2
556	он может	1	2
557	только с	3	2
558	только потому	1	2
559	из него	1	2
560	мира не	1	2
561	именно к	1	2
562	в более	4	2
563	в смысл	1	2
564	ни с	3	2
565	только по	1	2
566	это был	3	2
567	не для	2	2
568	мире в	2	2
569	в формах	3	2
570	что с	1	2
571	все это	16	2
572	со своим	1	2
573	сознания и	1	2
574	в их	6	2
575	как именно	2	2
576	однако не	1	2
577	но с	2	2
578	это всегда	2	2
579	и более	4	2
580	жизни это	4	2
581	в организации	1	2
582	в смене	1	2
583	когда все	1	2
584	в ряде	1	2
585	есть в	6	2
586	напротив они	1	2
587	своего существования	2	2
588	к своему	1	2
589	по словам	1	2
590	не столь	1	2
591	но уже	1	2
592	для которого	2	2
593	говорит об	1	2
594	и вообще	5	2
595	этих двух	2	2
596	в пределе	1	2
597	он говорит	1	2
598	вся жизнь	1	2
599	друга как	1	2
600	а по	1	2
601	говоря о	2	2
602	меньшей степени	8	2
603	на это	2	2
604	человеческого сознания	1	2
605	могло быть	1	2
606	отношение к	9	2
607	во многом	3	2
608	свести к	1	2
609	начала жизни	1	2
610	зрения на	3	2
611	это означает	1	2
612	и иные	1	2
613	о своих	1	2
614	это в	5	2
615	таким же	1	2
616	и наконец	2	2
617	жизнью и	1	2
618	характер это	3	1
619	поскольку о	1	1
620	во всем	5	1
621	и наглядным	1	1
622	они являются	4	1
623	и событиях	1	1
624	и объяснить	1	1
625	к иной	1	1
626	оно все	1	1
627	мире а	1	1
628	с которыми	1	1
629	христа в	1	1
630	молитвы на	1	1
631	которые не	1	1
632	в неразрывном	1	1
633	и люди	2	1
634	страха перед	2	1
635	иного мира	1	1
636	всей жизни	1	1
637	любовь к	1	1
638	отношениях к	1	1
639	с самим	1	1
640	из всех	3	1
641	в разных	2	1
642	небольшому числу	1	1
643	именно она	1	1
644	этот момент	3	1
645	в большей	8	1
646	оно становится	1	1
647	мысли и	4	1
648	зиждется на	1	1
649	которые по	1	1
650	входит и	1	1
651	частным и	1	1
652	здесь говорить	1	1
653	восходящая к	2	1
654	представлений о	1	1
655	о назначении	1	1
656	его от	2	1
657	этого момента	2	1
658	ее то	2	1
659	для всех	1	1
660	в живом	1	1
661	что слово	3	1
662	среди других	1	1
663	связь с	8	1
664	значение это	1	1
665	в духе	9	1
666	он имеет	1	1
667	характерные образцы	1	1
668	именно он	1	1
669	и этот	1	1
670	лет в	1	1
671	на мир	7	1
672	выглядит в	1	1
673	как об	1	1
674	связана с	8	1
675	или на	1	1
676	лег в	1	1
677	порядка и	1	1
678	представление о	2	1
679	отношением к	1	1
680	самому и	1	1
681	приобретает характер	2	1
682	его на	2	1
683	опытом и	1	1
684	и пародийно	1	1
685	в цепи	1	1
686	с еще	1	1
687	на эту	2	1
688	становления в	2	1
689	них мы	1	1
690	но у	2	1
691	отличается от	1	1
692	другой жизни	1	1
693	веков и	2	1
694	и молитвы	1	1
695	ко второй	1	1
696	на руси	1	1
697	нового рождения	4	1
698	направлен на	4	1
699	так например	3	1
700	людей с	1	1
701	на материале	3	1
702	и смерти	6	1
703	особенности в	1	1
704	и образ	1	1
705	с этим	1	1
706	если я	1	1
707	действия и	1	1
708	все и	1	1
709	во все	2	1
710	некоторые из	3	1
711	на этой	5	1
712	к односторонней	1	1
713	выше в	1	1
714	которые мы	1	1
715	не могли	1	1
716	можно не	1	1
717	что этот	1	1
718	оказали влияние	1	1
719	нельзя было	1	1
720	он был	3	1
721	отсюда и	1	1
722	говорить не	1	1
723	в творчестве	2	1
724	имеет в	1	1
725	это его	2	1
726	но эти	1	1
727	являются не	1	1
728	во многих	2	1
729	имея в	1	1
730	что вся	1	1
731	т.п в	2	1
732	греков и	1	1
733	также на	1	1
734	очень существенный	1	1
735	и была	1	1
736	свое отражение	1	1
737	одновременно это	1	1
738	значительной степени	4	1
739	от своей	1	1
740	рассуждение о	1	1
741	в глаза	1	1
742	всего что	2	1
743	второй половины	3	1
744	канонам и	1	1
745	не становится	1	1
746	самом начале	1	1
747	к однозначности	1	1
748	чтобы они	1	1
749	прямо или	1	1
750	например когда	1	1
751	пределами искусства	1	1
752	это так	1	1
753	произведении у	1	1
754	как я	1	1
755	в одной	1	1
756	о страхе	2	1
757	что все	1	1
758	во всей	4	1
759	совершенно прав	1	1
760	момент в	1	1
761	своей эпохи	1	1
762	вернуться к	1	1
763	воли и	1	1
764	по одной	1	1
765	в литературоведении	1	1
766	это прежде	1	1
767	именно с	1	1
768	на три	1	1
769	человеку и	1	1
770	и внешней	1	1
771	называл себя	1	1
772	друг с	2	1
773	она уже	1	1
774	вовсе и	1	1
775	обновления и	2	1
776	вся эта	4	1
777	внутренней жизни	1	1
778	ближе к	1	1
779	всем в	1	1
780	времени все	1	1
781	весенний и	1	1
782	ранних этапах	1	1
783	она и	1	1
784	к человеку	1	1
785	здесь нет	1	1
786	и всей	1	1
787	жить в	1	1
788	на пороге	1	1
789	в состоянии	3	1
790	в раннем	1	1
791	эти столь	1	1
792	мы знаем	1	1
793	смысле в	1	1
794	точкой зрения	1	1
795	нет места	1	1
796	т.п то	1	1
797	проявляется в	1	1
798	который можно	1	1
799	что при	1	1
800	под знаком	1	1
801	далеко за	1	1
802	и оценку	1	1
803	его произведение	2	1
804	место для	1	1
805	отказывается от	1	1
806	xix века	6	1
807	есть с	1	1
808	опираясь на	1	1
809	стремится к	1	1
810	например так	1	1
811	внешнего мира	1	1
812	его в	7	1
813	и сознания	1	1
814	не была	2	1
815	односторонней серьезности	1	1
816	распространяется на	1	1
817	ни в	1	1
818	как же	1	1
819	него еще	1	1
820	в разные	1	1
821	говорит в	1	1
822	и говорит	1	1
823	что за	1	1
824	и чисто	5	1
825	тех же	3	1
826	была в	1	1
827	всем миром	1	1
828	или хотя	1	1
829	свой особый	1	1
830	здесь же	3	1
831	и своего	1	1
832	циклического времени	1	1
833	не остается	1	1
834	классической традиции	1	1
835	лишь на	1	1
836	дома в	1	1
837	и само	2	1
838	эти три	1	1
839	и она	2	1
840	на земле	3	1
841	большинстве случаев	2	1
842	еще можно	1	1
843	в живой	1	1
844	с некоторой	1	1
845	он вовсе	1	1
846	уже давно	1	1
847	века в	5	1
848	письме к	1	1
849	по-настоящему еще	1	1
850	существенным моментом	1	1
851	о которых	2	1
852	сохраняется и	1	1
853	уже принадлежит	1	1
854	к небольшому	1	1
855	что только	2	1
856	был не	1	1
857	человеческое сознание	1	1
858	из одного	1	1
859	числе и	7	1
860	к некоторым	4	1
861	нельзя недооценивать	1	1
862	и понимание	1	1
863	только внешней	1	1
864	подобные явления	1	1
865	как сказано	1	1
866	они становятся	1	1
867	с радостью	1	1
868	в бытовой	1	1
869	именно как	1	1
870	не два	1	1
871	человек как	1	1
872	в уста	1	1
873	вполне адекватным	1	1
874	центре этого	1	1
875	и нормам	1	1
876	его развития	6	1
877	для развития	1	1
878	на этом	2	1
879	говоря в	1	1
880	до нас	11	1
881	за границы	1	1
882	на страницах	2	1
883	интриги и	1	1
884	мы уже	18	1
885	называет его	2	1
886	в современных	2	1
887	на котором	3	1
888	здесь сохраняется	1	1
889	мы всегда	2	1
890	эти слова	1	1
891	я лично	1	1
892	так называемые	2	1
893	художественной литературе	1	1
894	культуре только	1	1
895	это по	2	1
896	в развитии	1	1
897	понимает и	1	1
898	ничто не	1	1
899	из мира	3	1
900	его быть	1	1
901	смысле они	1	1
902	и та	2	1
903	за свои	2	1
904	в тех	5	1
905	за пределы	10	1
906	тем и	1	1
907	не представляется	1	1
908	этот вопрос	2	1
909	одну из	2	1
910	неразрывном единстве	2	1
911	над ним	1	1
912	то или	1	1
913	говорили что	3	1
914	должны были	1	1
915	или иное	1	1
916	в самой	5	1
917	это действительно	1	1
918	значение и	3	1
919	сохраняется но	1	1
920	занимает в	1	1
921	был для	1	1
922	или меньшей	7	1
923	истории и	2	1
924	вторая часть	1	1
925	со сменой	1	1
926	род его	1	1
927	вопрос в	1	1
928	серьезность и	1	1
929	это вовсе	1	1
930	образ смерти	1	1
931	всегда имеет	1	1
932	что для	3	1
933	это делает	1	1
934	них не	1	1
935	был в	1	1
936	теми же	1	1
937	необходимо чтобы	1	1
938	например о	1	1
939	иной раз	1	1
940	время пребывания	1	1
941	на ранних	2	1
942	взглянуть на	3	1
943	виду его	1	1
944	бы ни	2	1
945	речи и	2	1
946	его к	2	1
947	там где	3	1
948	этой системе	1	1
949	именно таким	1	1
950	означает что	1	1
951	в один	1	1
952	в одну	1	1
953	и особенно	4	1
954	отклоняется от	1	1
955	если это	1	1
956	понять что	1	1
957	многие другие	1	1
958	на серьезность	1	1
959	мы видели	3	1
960	а более	1	1
961	этого термина	1	1
962	от последующих	1	1
963	смысловых и	1	1
964	в последующих	7	1
965	это одна	1	1
966	образом и	1	1
967	рождение и	1	1
968	него только	1	1
969	за ним	2	1
970	приближается к	1	1
971	для проникновения	1	1
972	по форме	2	1
973	как с	1	1
974	них в	1	1
975	не подвергается	1	1
976	низа и	2	1
977	представляется возможным	1	1
978	он только	1	1
979	которых мы	1	1
980	был бы	1	1
981	и символы	4	1
982	оно было	2	1
983	лично для	1	1
984	сложное и	1	1
985	из существенных	1	1
986	людей даже	1	1
987	в свое	6	1
988	человек с	1	1
989	содержит в	2	1
990	разрыв с	1	1
991	со второй	2	1
992	с тем	1	1
993	нашего времени	1	1
994	в меньшей	1	1
995	и смех	5	1
996	общения главным	1	1
997	этот не	1	1
998	поэтому в	3	1
999	из существеннейших	1	1
1000	речи как	1	1
1001	их как	1	1
1002	в отношении	7	1
1003	она уходит	1	1
1004	и создает	1	1
1005	же самой	1	1
1006	мере и	1	1
1007	не могут	4	1
1008	в приведенном	1	1
1009	и строго	1	1
1010	и шире	1	1
1011	с этого	1	1
1012	здесь всегда	1	1
1013	не более	1	1
1014	своему существованию	1	1
1015	наиболее известных	1	1
1016	прошлое и	2	1
1017	человеческой культуры	1	1
1018	строгом смысле	1	1
1019	так называемый	1	1
1020	по преимуществу	3	1
1021	не готово	1	1
1022	миром и	3	1
1023	в большинстве	2	1
1024	развития в	2	1
1025	своего материнского	1	1
1026	не делает	1	1
1027	лишь к	2	1
1028	отношения к	5	1
1029	здесь свои	1	1
1030	оно всегда	1	1
1031	этой культуры	6	1
1032	пор еще	4	1
1033	отдельного человека	1	1
1034	мы встречаемся	1	1
1035	и они	1	1
1036	как этих	1	1
1037	как не	1	1
1038	которому все	1	1
1039	и так	2	1
1040	с будущим	1	1
1041	после первого	1	1
1042	отражение в	1	1
1043	такое определение	1	1
1044	отступает от	1	1
1045	себя и	2	1
1046	смерть в	2	1
1047	после рождения	1	1
1048	ключом к	1	1
1049	сравнению с	2	1
1050	именно поэтому	1	1
1051	при всех	2	1
1052	далек от	2	1
1053	от всей	2	1
1054	друг от	1	1
1055	жизни является	1	1
1056	то я	1	1
1057	не превращается	1	1
1058	особый род	1	1
1059	но оно	1	1
1060	все они	1	1
1061	установленных правил	1	1
1062	в новое	5	1
1063	понимает его	1	1
1064	свое внимание	1	1
1065	бросается в	1	1
1066	ни к	2	1
1067	совершенно не	5	1
1068	чем же	1	1
1069	своем роде	1	1
1070	первая и	1	1
1071	языка и	1	1
1072	и воображения	1	1
1073	далее и	1	1
1074	это мир	1	1
1075	смерти и	6	1
1076	даже сказать	1	1
1077	оба эти	1	1
1078	первая из	1	1
1079	совпадает с	1	1
1080	в значительной	9	1
1081	относится к	4	1
1082	на основе	1	1
1083	по сравнению	2	1
1084	это только	1	1
1085	связано со	1	1
1086	в новой	2	1
1087	с которой	1	1
1088	и теперь	1	1
1089	именно на	2	1
1090	не понимает	4	1
1091	его нельзя	2	1
1092	области литературы	2	1
1093	и вся	2	1
1094	у шекспира	3	1
1095	отношении к	1	1
1096	и ему	1	1
1097	слов и	2	1
1098	есть одновременно	1	1
1099	он как	2	1
1100	от других	1	1
1101	художественной литературы	2	1
1102	узком значении	2	1
1103	и до	6	1
1104	также следует	1	1
1105	и целый	1	1
1106	мировой литературе	3	1
1107	одна и	1	1
1108	и полно	1	1
1109	он есть	1	1
1110	еще слишком	2	1
1111	литературы в	4	1
1112	им в	1	1
1113	если их	1	1
1114	делает его	1	1
1115	и будущее	1	1
1116	известной степени	2	1
1117	времени его	1	1
1118	есть его	2	1
1119	между людьми	5	1
1120	людей так	1	1
1121	что здесь	1	1
1122	с текстом	1	1
1123	нет и	2	1
1124	это позволяет	1	1
1125	еще вернемся	1	1
1126	функционирует в	1	1
1127	в состояние	1	1
1128	игра в	2	1
1129	в образе	1	1
1130	обратимся в	1	1
1131	то она	1	1
1132	на литературу	1	1
1133	характерное для	1	1
1134	они еще	2	1
1135	этот второй	1	1
1136	до известной	2	1
1137	здесь и	5	1
1138	достаточно напомнить	1	1
1139	к новой	1	1
1140	главным образом	6	1
1141	в эстетике	2	1
1142	не из	1	1
1143	мы еще	1	1
1144	моментов в	1	1
1145	тот же	4	1
1146	протяжении всего	5	1
1147	смерти как	1	1
1148	человеческую жизнь	1	1
1149	людей не	1	1
1150	ниже здесь	1	1
1151	события и	2	1
1152	вместе со	1	1
1153	проникает в	2	1
1154	смерть и	1	1
1155	но на	3	1
1156	на языке	2	1
1157	и многие	2	1
1158	значение в	1	1
1159	степени в	1	1
1160	новые формы	1	1
1161	и радость	1	1
1162	его мы	1	1
1163	так как	11	1
1164	мог быть	1	1
1165	стояла в	1	1
1166	мир в	3	1
1167	многих других	1	1
1168	основе своей	2	1
1169	ряд других	1	1
1170	этот процесс	5	1
1171	он выступает	1	1
1172	о человеке	2	1
1173	того как	1	1
1174	за которую	1	1
1175	новой жизни	1	1
1176	перестает быть	3	1
1177	совершенно чуждо	2	1
1178	том числе	10	1
1179	уже в	5	1
1180	в художественной	1	1
1181	существенный аспект	1	1
1182	всего мира	3	1
1183	на что	3	1
1184	образ и	1	1
1185	мира но	1	1
1186	однако здесь	1	1
1187	для всего	1	1
1188	своей не	1	1
1189	времен года	2	1
1190	себя самого	1	1
1191	ее проявления	1	1
1192	в жизнь	1	1
1193	от времени	1	1
1194	ее в	2	1
1195	церкви с	1	1
1196	и необходимых	1	1
1197	где он	1	1
1198	видеть в	2	1
1199	в полном	1	1
1200	эта природа	2	1
1201	с их	7	1
1202	к внешнему	1	1
1203	различия между	2	1
1204	далека от	1	1
1205	духовное содержание	1	1
1206	от друга	1	1
1207	временем и	1	1
1208	что к	1	1
1209	за этим	1	1
1210	и где	1	1
1211	термина в	1	1
1212	полно и	2	1
1213	и которая	1	1
1214	время здесь	1	1
1215	было для	1	1
1216	здесь все	1	1
1217	этом что	2	1
1218	и многообразно	1	1
1219	перед смертью	2	1
1220	с конца	3	1
1221	только художественная	1	1
1222	на тему	1	1
1223	очень много	1	1
1224	случае не	1	1
1225	и без	4	1
1226	и последующих	2	1
1227	угнетает и	1	1
1228	случаях когда	1	1
1229	является не	1	1
1230	чужой мир	1	1
1231	при таком	2	1
1232	на улицах	1	1
1233	этом между	1	1
1234	есть только	3	1
1235	однако это	1	1
1236	и со	3	1
1237	в такой	1	1
1238	не относится	1	1
1239	остановимся на	1	1
1240	и глубже	1	1
1241	не создает	1	1
1242	не исключает	1	1
1243	и смысл	2	1
1244	на его	4	1
1245	с другом	2	1
1246	самим как	1	1
1247	может относиться	1	1
1248	как результат	1	1
1249	бы это	1	1
1250	связаны с	5	1
1251	длинных и	1	1
1252	остается вне	1	1
1253	усматривает и	1	1
1254	ему не	1	1
1255	жизнь и	3	1
1256	свобода и	1	1
1257	на свете	1	1
1258	показывает в	1	1
1259	еще до	1	1
1260	или косвенно	1	1
1261	ожидания и	1	1
1262	же с	2	1
1263	и ценностных	1	1
1264	с самого	1	1
1265	выше и	1	1
1266	xx века	1	1
1267	правда о	3	1
1268	же к	1	1
1269	в самых	1	1
1270	другими словами	2	1
1271	так называемой	1	1
1272	характера в	1	1
1273	и остаются	1	1
1274	именно этим	1	1
1275	материал для	1	1
1276	уже вовсе	1	1
1277	а из	1	1
1278	в противоположность	3	1
1279	ведь и	1	1
1280	просто не	1	1
1281	мы должны	2	1
1282	во вселенной	1	1
1283	в искусстве	3	1
1284	не находит	1	1
1285	характерно для	3	1
1286	не существовало	1	1
1287	эта сторона	2	1
1288	но она	1	1
1289	и их	3	1
1290	нельзя понять	2	1
1291	но даже	2	1
1292	свою историю	2	1
1293	отношений между	1	1
1294	не видим	1	1
1295	других писателей	1	1
1296	смотрит на	1	1
1297	конечно в	2	1
1298	и переживается	1	1
1299	только благодаря	1	1
1300	на людей	1	1
