N	2gram	Bakhtin_Fr	EvropaiE
266	с в	2	2
267	далеко не	3	2
268	в истории	5	2
269	по своей	4	2
270	и xix	1	2
271	идеи о	1	2
272	при помощи	1	2
273	а в	3	2
274	в большинстве	3	2
275	а тем	1	2
276	в этой	15	2
277	и еще	3	2
278	как их	1	2
279	заметить что	1	2
280	во многом	1	2
281	культуры и	7	2
282	главным образом	3	2
283	на уровне	2	2
284	начиная с	3	2
285	ее от	1	2
286	но именно	3	2
287	что все	2	2
288	во всей	3	2
289	на этот	1	2
290	же в	2	2
291	жизни и	6	2
292	такой же	3	2
293	происходит в	1	2
294	для понимания	5	2
295	как будто	2	2
296	он сам	1	2
297	ведь и	1	2
298	меньшей степени	2	2
299	или точнее	2	2
300	и наконец	5	2
301	что на	2	2
302	есть не	1	2
303	не к	2	2
304	прочим и	1	2
305	к нему	4	2
306	меньше чем	3	2
307	особенно во	1	1
308	в оценке	1	1
309	к сожалению	1	1
310	во всем	4	1
311	приступить к	1	1
312	об их	2	1
313	xix веках	1	1
314	мире и	1	1
315	с полной	3	1
316	дает нам	4	1
317	и другие	4	1
318	может найти	1	1
319	видели в	1	1
320	которую они	1	1
321	в свое	1	1
322	положения и	1	1
323	они должны	2	1
324	все что	4	1
325	эту эпоху	2	1
326	видели что	1	1
327	ее и	1	1
328	или наоборот	1	1
329	для всех	1	1
330	в более	4	1
331	что оно	1	1
332	один из	9	1
333	законы и	1	1
334	с но	1	1
335	не выходит	1	1
336	значение в	4	1
337	религии и	1	1
338	она и	1	1
339	в распоряжение	1	1
340	это значение	2	1
341	известных условиях	1	1
342	как одной	1	1
343	на тех	1	1
344	но за	1	1
345	и всей	1	1
346	но из	1	1
347	в границах	1	1
348	должно быть	1	1
349	к этой	3	1
350	которая в	1	1
351	земли в	1	1
352	до него	1	1
353	том числе	4	1
354	вполне понятно	4	1
355	уже в	4	1
356	например в	2	1
357	был бы	1	1
358	и процесс	1	1
359	в жизни	1	1
360	внимание на	1	1
361	с такой	1	1
362	в состоянии	2	1
363	он считает	2	1
364	том же	4	1
365	в xviii	12	1
366	мы знаем	3	1
367	реальное значение	1	1
368	всего мира	1	1
369	время не	1	1
370	дело с	2	1
371	большую роль	3	1
372	и далее	3	1
373	характер как	1	1
374	при этом	5	1
375	xix и	1	1
376	для него	7	1
377	значение имеют	1	1
378	из указанных	1	1
379	бы на	1	1
380	следует что	1	1
381	которые идут	1	1
382	в разных	3	1
383	с ним	3	1
384	тем как	1	1
385	кроме того	5	1
386	связанное с	1	1
387	с некоторым	1	1
388	в формах	1	1
389	значение его	1	1
390	не как	1	1
391	которые по	1	1
392	а затем	2	1
393	способность к	1	1
394	поэтому в	2	1
395	нас в	2	1
396	не являются	1	1
397	историческое значение	1	1
398	ибо то	1	1
399	у нас	4	1
400	усиливается тем	1	1
401	политической и	1	1
402	когда его	1	1
403	старого мира	4	1
404	борьбы с	1	1
405	нами в	1	1
406	это есть	2	1
407	смысле этого	2	1
408	как нечто	3	1
409	быть может	2	1
410	с их	5	1
411	перед ними	1	1
412	весь мир	4	1
413	в третьем	1	1
414	что между	1	1
415	мы находим	3	1
416	власти и	2	1
417	чтобы превратить	2	1
418	мыслится как	1	1
419	связь с	6	1
420	существует только	1	1
421	входящие в	1	1
422	как они	2	1
423	не было	7	1
424	связи с	8	1
425	ко всем	3	1
426	более или	1	1
427	зрения этих	1	1
428	и будущего	1	1
429	воспринимается как	1	1
430	с некоторыми	1	1
431	отказаться от	1	1
432	на которых	2	1
433	в англии	2	1
434	но все	5	1
435	такими же	1	1
436	на историческую	1	1
437	именно и	2	1
438	и сам	5	1
439	как по	2	1
440	это один	1	1
441	с таким	3	1
442	дать ей	1	1
443	то эту	1	1
444	и внутри	1	1
445	на такой	2	1
446	так называемый	1	1
447	и где	1	1
448	климата и	1	1
449	по отношению	3	1
450	в точном	1	1
451	которые как	1	1
452	можно судить	1	1
453	что не	1	1
454	как его	2	1
455	в ту	8	1
456	есть то	1	1
457	исходит из	1	1
458	следует прежде	1	1
459	и всего	2	1
460	не делает	1	1
461	то время	1	1
462	значение лишь	1	1
463	принадлежат к	2	1
464	понимать как	1	1
465	рядом с	5	1
466	не сразу	1	1
467	тому что	1	1
468	xx века	5	1
469	развития но	1	1
470	никак нельзя	1	1
471	в корне	3	1
472	конечно не	4	1
473	с той	1	1
474	в связи	7	1
475	правда в	1	1
476	находит себе	1	1
477	те же	6	1
478	определяется как	1	1
479	в последнем	2	1
480	каждого товара	1	1
481	есть нечто	1	1
482	с ними	4	1
483	время как	1	1
484	всегда в	1	1
485	этот раз	1	1
486	для каждого	1	1
487	в определенной	1	1
488	все эти	16	1
489	себя как	1	1
490	всем своем	1	1
491	с еще	1	1
492	все же	6	1
493	имеется в	2	1
494	но когда	1	1
495	этого слова	3	1
496	и т	1	1
497	одно из	3	1
498	к концу	1	1
499	мира который	1	1
500	к какому	1	1
501	один и	3	1
502	может дать	1	1
503	который не	1	1
504	на минуту	1	1
505	почти все	2	1
506	в новом	1	1
507	о котором	2	1
508	и западные	1	1
509	и следовательно	3	1
510	которое не	1	1
511	обращенный к	1	1
512	смыслах и	1	1
513	ко второй	1	1
514	с большей	1	1
515	ни для	4	1
516	и это	5	1
517	в каждой	1	1
518	именно с	1	1
519	интересно сопоставить	1	1
520	об этом	3	1
521	связанная с	1	1
522	этой эпохи	2	1
523	говорит об	2	1
524	на себе	1	1
525	или менее	1	1
526	к созданию	1	1
527	уже не	2	1
528	в одной	3	1
529	будущее в	1	1
530	культуры между	1	1
531	и вообще	3	1
532	он мог	2	1
533	в аспекте	1	1
534	в старом	1	1
535	в любой	1	1
536	казалось бы	1	1
537	а для	1	1
538	к жизни	2	1
539	способен ни	1	1
540	людей в	1	1
541	сопоставить эти	1	1
542	но его	2	1
543	нет ничего	1	1
544	совершенно определенных	1	1
545	не менее	2	1
546	большей или	3	1
547	поскольку это	1	1
548	том случае	1	1
549	полной мере	1	1
550	культуре и	1	1
551	некоторые из	4	1
552	же кто	1	1
553	больше чем	3	1
554	действительности но	1	1
555	в основе	7	1
556	переходит в	1	1
557	и сами	1	1
558	и происходит	1	1
559	возвращается к	1	1
560	европы но	1	1
561	отличие от	3	1
562	мы увидим	3	1
563	такие же	1	1
564	язык и	2	1
565	что мы	1	1
566	на этом	3	1
567	народа который	1	1
568	случае если	1	1
569	и направляет	1	1
570	но начало	1	1
571	тех кто	2	1
572	мы говорили	2	1
573	силы и	2	1
574	дальше чем	1	1
575	роли и	1	1
576	доказать что	1	1
577	все остальные	3	1
578	связь и	2	1
579	каждого из	1	1
580	всего этого	2	1
581	связана с	4	1
582	в мировой	4	1
583	относится к	2	1
584	в последних	2	1
585	более того	1	1
586	не способны	1	1
587	вместо того	1	1
588	на такие	2	1
589	будущего в	1	1
590	или же	2	1
591	в этот	2	1
592	значительной мере	1	1
593	для тех	1	1
594	в новой	1	1
595	значением и	1	1
596	слова и	3	1
597	быть и	2	1
598	положений и	1	1
599	полное свое	1	1
600	только тогда	1	1
601	для нее	1	1
602	к тем	2	1
603	находящихся в	1	1
604	культурной и	1	1
605	мы все	1	1
606	в свет	3	1
607	ii с	1	1
608	значение для	1	1
609	должны быть	2	1
610	но они	4	1
611	или иных	2	1
612	и их	5	1
613	в человеческом	1	1
614	истины за	1	1
615	что эта	2	1
616	на его	4	1
617	в тех	1	1
618	связь между	3	1
619	у других	1	1
620	при известных	1	1
621	и детей	2	1
622	в начале	5	1
623	еще в	4	1
624	имеет свое	1	1
625	входит в	2	1
626	поэтому даже	1	1
627	где в	1	1
628	и до	14	1
629	значительной степени	2	1
630	и те	1	1
631	совершенно неправильно	2	1
632	перед лицом	2	1
633	в совершенно	1	1
634	от своей	1	1
635	свое значение	2	1
636	реальности в	1	1
637	это может	1	1
638	даже с	1	1
639	в обоих	1	1
640	что из	2	1
641	литературы и	1	1
642	то его	2	1
643	мы здесь	2	1
644	иной степени	1	1
645	необходимо понять	1	1
646	как известно	3	1
647	но этот	1	1
648	всегда и	1	1
649	с западной	1	1
650	лишь в	3	1
651	о таких	2	1
652	на которые	1	1
653	этого мира	1	1
654	нем и	1	1
655	или меньшей	3	1
656	числе и	3	1
657	ставить и	1	1
658	истории и	1	1
659	в отличие	3	1
660	он в	2	1
661	элементов в	1	1
662	протеста против	1	1
663	этого времени	1	1
664	к двум	1	1
665	одного из	3	1
666	что для	2	1
667	что тот	2	1
668	и тот	4	1
669	друг другу	1	1
670	той же	9	1
671	сфера в	1	1
672	целей и	1	1
673	которые в	2	1
674	пребывает в	1	1
675	значение имеет	1	1
676	и культуры	1	1
677	и ее	3	1
678	считает что	3	1
679	бы еще	1	1
680	которое мы	1	1
681	такая же	1	1
682	быть в	2	1
683	что может	1	1
684	тот же	4	1
685	и несколько	2	1
686	в нашем	5	1
687	к которому	2	1
688	не значит	1	1
689	выход в	1	1
690	простое и	1	1
691	по этому	1	1
692	к обычному	1	1
693	их можно	1	1
694	с которым	1	1
695	вплоть до	5	1
696	бытия и	1	1
697	и о	5	1
698	имеют дело	1	1
699	который в	2	1
700	одна из	3	1
701	все еще	1	1
702	только бы	1	1
703	изменений в	1	1
704	значение как	1	1
705	которые мы	1	1
706	и культурной	2	1
707	те кто	1	1
708	включает в	2	1
709	с его	6	1
710	и его	26	1
711	самые основные	1	1
712	оно может	1	1
713	его к	3	1
714	их на	1	1
715	тех или	2	1
716	что во	1	1
717	что даже	1	1
718	существенное значение	2	1
719	это в	4	1
720	в отдельных	1	1
721	с теми	1	1
722	эти два	1	1
723	и силу	1	1
724	в нем	12	1
725	но это	5	1
726	от того	1	1
727	для этого	3	1
728	она есть	1	1
729	с ее	1	1
730	всех этих	5	1
731	для всего	1	1
732	что такие	1	1
733	но так	1	1
734	мир к	1	1
735	государство и	1	1
736	в самой	1	1
737	мы сказали	2	1
738	пришлось бы	1	1
739	лицо и	1	1
740	в большей	2	1
741	от эпохи	1	1
742	одного и	1	1
743	неправильно думать	1	1
744	мире как	1	1
745	своих произведений	1	1
746	словами чтобы	1	1
747	в чисто	1	1
748	время совершенно	1	1
749	жизнью и	4	1
750	за их	1	1
751	напомнить о	1	1
752	мировой истории	2	1
753	отношении особенно	1	1
754	его можно	1	1
755	своего развития	2	1
756	гораздо более	1	1
757	имеются в	1	1
