N	4gram	Bakhtin_Pr	FransuaR
114	о достоинствах испанского католикона	1	1
115	большие и маленькие события	1	1
116	и в духе и	1	1
117	самом же деле эти	1	1
118	со второй половины xvii	1	1
119	до сих пор в	1	1
120	в себе оба полюса	2	1
121	и стыдно мне и	1	1
122	является одним из самых	1	1
123	хотя и в ослабленной	1	1
124	его формы и символы	1	1
125	в менипповой сатире о	1	1
126	в одном из своих	1	1
127	этом мы можем закончить	1	1
128	ни в малейшей степени	1	1
129	сатира о достоинствах испанского	1	1
130	распространение в средние века	1	1
131	друг от друга в	1	1
132	на площади кипел и	1	1
133	со смехом и стыдно	1	1
134	жизнью в общей сложности	1	1
135	одна из ведущих тем	2	1
136	почти каждый церковный праздник	1	1
137	еще раз подчеркнуть что	1	1
138	поэтому они и могли	1	1
139	связана с празднествами карнавального	1	1
140	одно и то же	1	1
141	указывал со смехом и	1	1
142	единое но сложное карнавальное	1	1
143	церковный праздник имел свою	1	1
144	народ на площади кипел	1	1
145	кипел и на меня	1	1
146	разговоры в царстве мертвых	2	1
147	рядом друг с другом	1	1
148	продолжает жить и в	1	1
149	в применении к литературе	1	1
150	в том что все	1	1
151	загробных видениях в пародийных	1	1
152	и вместе с нею	1	1
153	это один и тот	1	1
154	в этом отношении очень	1	1
155	литература на народных языках	1	1
156	состоит в том что	1	1
157	мир к человеку и	1	1
158	второй половины xvii века	2	1
159	у шекспира и сервантеса	1	1
160	но и во всех	1	1
161	xvi и xvii веков	1	1
162	как раз и не	1	1
163	внизу народ на площади	1	1
164	в средние века в	3	1
165	к себе самому и	1	1
166	трех месяцев в году	1	1
167	есть все то что	1	1
168	или путешествие в загробное	1	1
169	то же время как	1	1
170	первый европейский роман в	1	1
171	человека и человеческих отношений	1	1
172	до сих пор недостаточно	1	1
173	к одной и той	1	1
174	так называемый гиппократов роман	1	1
175	хотя иногда и в	1	1
176	и в каждой детали	1	1
177	в своем художественном творчестве	1	1
178	в новое время в	1	1
179	стыдно мне и страшно	1	1
180	с точки зрения всякой	1	1
181	вплоть до наших дней	1	1
182	и xviii веков в	1	1
183	ammazzato il signore padre	1	1
184	европейский роман в письмах	1	1
185	мениппова сатира о достоинствах	1	1
186	путешествие в загробное царство	1	1
187	и на меня указывал	1	1
188	бы он ни был	1	1
189	всех его вариациях и	1	1
190	лукиана менипп или путешествие	1	1
191	во всех его вариациях	1	1
192	полюса становления в их	1	1
193	была неразрывно связана с	1	1
194	подчеркнем еще раз что	2	1
195	задача всей нашей работы	1	1
196	но мы уже знаем	1	1
197	меня указывал со смехом	1	1
198	как бы он ни	1	1
199	не чем иным как	1	1
200	sia ammazzato il signore	1	1
201	связанные с производительной силой	1	1
202	на исполнителей и зрителей	1	1
203	мне и страшно становилось	1	1
204	его радостью смен и	1	1
205	но именно этот момент	1	1
206	его развития в условиях	1	1
207	в этом достаточно сравнить	1	1
208	с точки зрения этого	1	1
209	из обычной жизненной колеи	2	1
210	карнавальное мироощущение с его	1	1
211	видения и понимания мира	1	1
212	смехом и стыдно мне	1	1
213	в строгом смысле слова	1	1
214	на некоторых из них	1	1
215	чтобы убедиться в этом	1	1
216	на протяжении тысячелетий в	1	1
217	прикрытием узаконенных карнавальных вольностей	1	1
218	и др в некоторых	1	1
219	каждый церковный праздник имел	1	1
220	в основе их лежит	1	1
221	и в эпоху возрождения	2	1
222	его вариациях и оттенках	1	1
223	при всех различиях в	1	1
224	и в последующем развитии	1	1
225	только можно себе представить	1	1
226	здесь как и в	1	1
227	мы находим и другие	1	1
228	площади кипел и на	1	1
229	хотя и в более	1	1
230	у стерна и у	1	1
231	более или менее отчетливо	1	1
232	политических сатир мировой литературы	1	1
