N	3gram	Losev_Prob	Formalny
133	и в том	1	2
134	может быть только	2	2
135	по себе эти	1	2
136	может и не	1	2
137	к нему и	1	2
138	при всем этом	1	2
139	именно в этом	2	2
140	связаны между собой	1	2
141	и тем же	2	2
142	в какой мере	1	2
143	в это время	1	2
144	имеем в виду	1	2
145	ни на один	1	2
146	один из моментов	2	2
147	том или ином	1	2
148	как и в	1	2
149	как один из	1	2
150	от того что	1	2
151	ничего общего с	9	2
152	если бы оно	1	2
153	и для всех	1	2
154	его от всех	1	2
155	не говоря уже	6	2
156	но уже в	2	2
157	да и не	1	2
158	если же мы	1	2
159	до последнего времени	1	2
160	и с точки	1	2
161	одним и тем	2	2
162	в других областях	1	2
163	вовсе не есть	12	2
164	дело в том	3	2
165	так как они	2	2
166	не только в	3	2
167	и притом в	1	2
168	так же как	2	2
169	мы имеем в	1	2
170	ни в каких	1	2
171	но отнюдь не	4	2
172	в этом случае	6	2
173	и от всего	1	2
174	что в нем	4	2
175	выходит за пределы	1	2
176	в этом понятии	1	2
177	или хотя бы	2	2
178	что же такое	5	2
179	тот или иной	3	2
180	он был бы	1	2
181	не менее трудно	1	1
182	никак не могут	1	1
183	в самом начале	1	1
184	это то что	4	1
185	самих по себе	1	1
186	тем более не	1	1
187	и как бы	2	1
188	отнюдь не в	1	1
189	уже не вполне	1	1
190	со всеми своими	2	1
191	именно в таком	1	1
192	о котором мы	1	1
193	его как такового	1	1
194	том что это	2	1
195	так и для	2	1
196	с его значением	1	1
197	но вместе с	1	1
198	его вовсе не	1	1
199	самостоятельное значение и	1	1
200	по себе но	3	1
201	в литературе и	4	1
202	и в этих	1	1
203	что слово есть	1	1
204	однако в дальнейшем	1	1
205	то что он	3	1
206	в данном контексте	1	1
207	и многие другие	2	1
208	науки о языке	1	1
209	же это за	1	1
210	говорить только о	2	1
211	определить как его	1	1
212	отношение хотя бы	1	1
213	в теории литературы	1	1
214	чтобы понять что	1	1
215	может быть определен	1	1
216	бы мы ни	2	1
217	здесь может быть	1	1
218	мы здесь не	2	1
219	который ничего не	2	1
220	она должна быть	1	1
221	мы в сущности	1	1
222	самое и в	1	1
223	только о некоторых	1	1
224	у нас в	1	1
225	однако и здесь	2	1
226	нашей точки зрения	1	1
227	прежде всего необходим	1	1
228	в самой действительности	1	1
229	он не может	1	1
230	не то чем	1	1
231	не значит что	1	1
232	в том же	1	1
233	ни к каким	1	1
234	не является такой	1	1
235	в учении о	1	1
236	и во всех	1	1
237	мы еще не	3	1
238	но в таком	7	1
239	и всякое вообще	1	1
240	необходимо обратить внимание	1	1
241	настоящее время может	1	1
242	чтобы выделить его	1	1
243	этого она должна	1	1
244	в головах и	1	1
245	и то же	1	1
246	тем что его	1	1
247	в художественном образе	1	1
248	в частности в	2	1
249	время и в	1	1
250	здесь необходимо обратить	1	1
251	но именно как	1	1
252	друг на друга	1	1
253	одного и того	2	1
254	это не значит	1	1
255	случае не может	3	1
256	смысла о котором	1	1
257	где же в	1	1
258	что в процессе	1	1
259	в том насколько	1	1
260	слов и в	1	1
261	мы уже указывали	1	1
262	в данном месте	1	1
263	мы можем сказать	1	1
264	вовсе не обязательно	2	1
265	может и должен	1	1
266	этом смысле и	2	1
267	это не просто	1	1
268	если бы в	1	1
269	в этой области	5	1
270	он существует не	1	1
271	или даже просто	1	1
272	есть одно из	1	1
273	что в этом	1	1
274	то во всяком	4	1
275	для этого она	1	1
276	этого термина и	3	1
277	а потому что	1	1
278	таким образом в	1	1
279	до тех пор	4	1
280	а с другой	1	1
281	они вовсе не	2	1
282	и возможно что	1	1
283	есть не что	5	1
284	что же это	1	1
285	действительности а не	2	1
286	обойтись без этого	1	1
287	все же необходимо	1	1
288	чем иным как	2	1
289	действительности а наоборот	1	1
290	только один из	1	1
291	и того же	2	1
292	для нас важны	1	1
293	можем говорить только	1	1
294	потому что не	1	1
295	не может не	1	1
296	для данного момента	1	1
297	действительности и жизни	1	1
298	возникает вопрос о	1	1
299	в целом и	1	1
300	художественное произведение в	1	1
301	как в его	1	1
302	но как раз	2	1
303	между знаком и	5	1
304	именно как таковой	1	1
305	и сводится к	1	1
306	по этому поводу	5	1
307	через то что	2	1
308	так как он	2	1
309	быть даже и	2	1
310	все это не	1	1
311	это значит что	3	1
312	и в его	2	1
313	так как здесь	1	1
314	как это совершенно	1	1
315	он не был	1	1
316	той или другой	5	1
317	вовсе не сводится	1	1
318	внимание еще на	1	1
319	а не только	2	1
320	и в искусстве	2	1
321	тоже не может	1	1
322	в этом последнем	1	1
323	а также и	2	1
324	из себя как	1	1
325	языка как системы	1	1
326	в чистом виде	3	1
327	в его отличии	1	1
328	роль в языке	1	1
329	с нашей точки	1	1
330	то что было	1	1
331	в этих случаях	3	1
332	мы говорили в	1	1
333	в области гуманитарных	1	1
334	в том и	1	1
335	и тем не	8	1
336	у нас только	1	1
337	его именно как	2	1
338	взятые сами по	4	1
339	и речи но	1	1
340	той или иной	5	1
341	является не только	1	1
342	это может быть	1	1
343	котором мы говорили	1	1
344	данное время и	1	1
345	в жизни так	1	1
346	для каждого данного	2	1
347	в первом и	1	1
348	свою роль в	1	1
349	тем что в	2	1
350	выделить его из	1	1
351	читателя так и	1	1
352	и только в	2	1
353	на то что	12	1
354	он должен быть	1	1
355	можем и не	1	1
356	ни в каком	7	1
357	и может быть	1	1
358	и в связи	1	1
359	время не может	1	1
360	в этом же	1	1
361	оно не только	1	1
362	в чем же	1	1
363	не имеет никакого	2	1
364	является вовсе не	1	1
365	оно ни было	1	1
366	может быть даже	2	1
367	то оно не	1	1
368	о том что	16	1
369	не в плане	1	1
370	ни в какой	1	1
371	переход от одной	1	1
372	по крайней мере	8	1
373	и в самом	2	1
374	все дело в	1	1
375	в искусстве не	1	1
376	мы и здесь	1	1
377	но и не	2	1
378	языка и литературы	1	1
379	не в их	1	1
380	он не является	1	1
381	а следовательно и	1	1
382	чтобы можно было	1	1
383	здесь вовсе не	1	1
384	можно сказать что	6	1
385	только в том	4	1
386	и той же	1	1
387	мы конечно не	1	1
388	время иметь в	1	1
389	но никак не	2	1
390	с ним на	2	1
391	не могут как	1	1
392	только в этом	2	1
393	в то время	2	1
394	никогда не является	1	1
395	никак не должны	1	1
396	нужно было бы	1	1
397	от чего не	1	1
398	в точном смысле	1	1
399	на один из	1	1
400	что не есть	2	1
401	потому что и	1	1
402	же в таком	2	1
403	но даже в	1	1
404	конце концов мы	1	1
405	же мы возьмем	1	1
406	не для того	1	1
407	данного художественного произведения	1	1
408	не являются ни	1	1
409	хотя и не	2	1
410	не было бы	1	1
411	та или другая	1	1
412	те или другие	2	1
413	однако едва ли	1	1
414	за пределы этой	1	1
415	не чем иным	2	1
416	если оно не	1	1
417	может быть никакого	1	1
418	и его содержание	1	1
419	не что иное	5	1
420	что иное как	5	1
421	и все другие	1	1
422	но и всякое	1	1
423	одно и то	1	1
424	то на что	1	1
425	не тем что	1	1
426	одной и той	1	1
427	заключается в том	2	1
428	между собой и	2	1
429	только потому что	3	1
430	и относиться к	1	1
431	во всех этих	2	1
432	прежде всего как	2	1
433	никакого отношения к	1	1
434	во всей его	1	1
435	не сам по	1	1
436	но тем не	1	1
437	вовсе ничего не	3	1
438	в действительности с	1	1
439	и есть его	1	1
440	по самому своему	2	1
441	не являются только	2	1
442	и может стать	1	1
443	с разных сторон	1	1
444	самом деле что	1	1
445	и что в	2	1
446	же как и	1	1
447	можно было говорить	2	1
448	в отношении содержания	1	1
449	области гуманитарных наук	1	1
450	в других случаях	2	1
451	то он был	1	1
452	сам он не	1	1
453	обратить внимание еще	1	1
454	а белый в	1	1
455	тем что он	2	1
456	ту или другую	1	1
457	никогда не может	2	1
458	знак вовсе не	5	1
459	здесь не может	1	1
460	том случае если	1	1
461	однако отнюдь не	1	1
462	и потому в	1	1
463	быть прежде всего	1	1
464	и в литературе	1	1
465	та или иная	1	1
466	но есть еще	1	1
467	в определенном месте	1	1
468	и эстетики и	1	1
469	все это в	1	1
470	вопрос о том	2	1
471	бы оно ни	1	1
472	является одним из	1	1
473	в процессе своего	1	1
474	можно было бы	4	1
475	уже не как	1	1
476	хотя и здесь	1	1
477	потому что они	1	1
478	же самое и	1	1
479	является не чем	1	1
