N	3gram	Losev_Prob	Myslijsy
290	и в искусстве	1	1
291	но даже не	1	1
292	а вместе с	1	1
293	имеет ближайшее отношение	1	1
294	к другому и	2	1
295	бы ни были	1	1
296	говорится что у	1	1
297	в сознании но	1	1
298	из них это	1	1
299	в переносном а	1	1
300	и вместе с	3	1
301	в силу этого	1	1
302	смысле то есть	1	1
303	несмотря на все	1	1
304	видя в нем	1	1
305	в это время	3	1
306	ближайшее отношение к	1	1
307	время как в	1	1
308	нет ничего общего	2	1
309	в постепенном развитии	1	1
310	это то же	1	1
311	то есть как	2	1
312	что от них	1	1
313	именно потому что	1	1
314	было бы не	1	1
315	так же необходимо	1	1
316	должны сказать что	1	1
317	прибавим к этому	1	1
318	или вернее сказать	1	1
319	для перехода от	1	1
320	день и ночь	1	1
321	в настоящее время	7	1
322	здесь мы имеем	1	1
323	этой последней в	1	1
324	надо было бы	1	1
325	если обратить внимание	1	1
326	указанные до сих	1	1
327	внутреннюю форму и	1	1
328	не в силах	3	1
329	что бы то	1	1
330	от одного предмета	1	1
331	которое тоже имеет	1	1
332	переносном а в	1	1
333	об этом можно	1	1
334	во втором смысле	1	1
335	они в своем	1	1
336	этом отношении не	1	1
337	вероятно прежде всего	1	1
338	том что и	1	1
339	встречаем и у	1	1
340	это и не	2	1
341	предмета к другому	1	1
342	таким образом как	1	1
343	и это будет	1	1
344	том в чем	1	1
345	те или другие	1	1
346	бы даже и	1	1
347	что если и	1	1
348	если бы все	1	1
349	с места и	1	1
350	другой стороны он	1	1
351	только в таком	2	1
352	мы можем найти	1	1
353	здесь можно сказать	1	1
354	духа и материи	1	1
355	не сам по	2	1
356	элементов то есть	1	1
357	он не мог	1	1
358	и человеческой жизни	1	1
359	приближает его к	1	1
360	нет никакой возможности	1	1
361	том что мы	1	1
362	мы прежде всего	1	1
363	это нисколько не	1	1
364	но и самого	1	1
365	теми или другими	1	1
366	для нас уже	1	1
367	не в переносном	1	1
368	всего того что	2	1
369	и в той	1	1
370	и все же	1	1
371	что не все	1	1
372	видели выше что	1	1
373	все в нем	1	1
374	не в смысле	1	1
375	и вслед за	1	1
376	потому что они	2	1
377	и к художественному	1	1
378	уже и в	1	1
379	мы находим у	1	1
380	сказали бы что	1	1
381	имеем дело с	1	1
382	свое значение и	1	1
383	еще и потому	2	1
384	что несмотря на	1	1
385	заключается не только	1	1
