N	2gram	Vygotskiy_	Tvorches
254	того что	9	4
255	это был	2	4
256	зависит от	2	4
257	и тут	2	4
258	он же	1	4
259	отказаться от	2	4
260	дело в	1	4
261	было в	1	4
262	о жизни	1	4
263	что ж	1	4
264	на свете	2	4
265	с самого	10	4
266	он говорит	9	4
267	отличие от	1	4
268	но он	5	4
269	в частности	3	4
270	далеко не	3	4
271	у нее	2	4
272	из жизни	1	4
273	в плане	4	4
274	считает что	2	4
275	такой же	2	4
276	и наконец	2	4
277	что на	4	4
278	и к	5	3
279	от него	2	3
280	в настоящем	1	3
281	только что	10	3
282	кроме того	2	3
283	в виду	6	3
284	другой стороны	5	3
285	но что	3	3
286	по себе	5	3
287	связь с	5	3
288	в первом	3	3
289	мысль о	1	3
290	в жизни	6	3
291	к самому	4	3
292	но когда	2	3
293	только для	3	3
294	отличается от	2	3
295	так например	5	3
296	к тому	18	3
297	на все	2	3
298	во всяком	6	3
299	можно сказать	2	3
300	больше чем	5	3
301	в этот	1	3
302	может служить	8	3
303	точно так	3	3
304	как она	8	3
305	в одном	9	3
306	перед ним	1	3
307	с другим	2	3
308	это означало	3	3
309	и еще	2	3
310	сказать что	14	3
311	и вдруг	2	3
312	воли и	2	3
313	человеческих отношений	1	3
314	едва ли	4	3
315	не то	7	3
316	то в	1	3
317	к себе	2	3
318	время в	5	3
319	мы знаем	3	3
320	несмотря на	7	3
321	к которому	3	3
322	тому же	2	3
323	для того	18	3
324	на себя	1	3
325	себя как	3	3
326	не есть	1	3
327	в себя	1	3
328	действительности и	1	3
329	со всеми	2	3
330	на этом	6	3
331	говорил о	3	3
332	всяком случае	6	3
333	эти слова	5	3
334	совсем не	3	3
335	и тем	4	3
336	и что	29	3
337	даже не	1	3
338	вот в	1	3
339	что для	6	3
340	оба они	1	3
341	к графу	1	3
342	его к	2	3
343	там где	7	3
344	гораздо более	2	3
345	в один	4	3
346	и особенно	1	3
347	в искусстве	2	3
348	пришел к	1	3
349	во второй	1	3
350	образом и	3	3
351	же самая	4	3
352	если в	2	3
353	его с	1	3
354	был бы	4	3
355	от этой	2	3
356	ее и	1	3
357	сводится к	1	3
358	других людей	1	3
359	жить без	1	3
360	до этого	1	3
361	заключается в	13	3
362	может не	1	3
363	никто не	1	3
364	да и	1	3
365	о котором	5	3
366	со стороны	4	3
367	в стихах	3	3
368	ни на	1	3
369	не является	2	3
370	и если	13	3
371	автора и	2	3
372	трагедии в	1	3
373	и тогда	1	3
374	в которую	3	3
375	и до	4	3
376	к людям	1	3
377	действия и	3	3
378	автора в	2	3
379	сами по	3	3
380	среды и	1	3
381	нет и	1	3
382	как мы	12	3
383	характера и	3	3
384	второй план	6	3
385	на этот	2	3
386	друг друга	1	3
387	как к	6	3
388	в любви	1	3
389	что оно	5	3
390	нет ни	1	3
391	сам себя	2	3
392	свидетельствует о	1	3
393	и вот	6	3
394	он и	1	3
395	что с	4	3
396	ее в	7	3
397	на самом	3	3
398	у нас	4	3
399	таком случае	1	3
400	в русском	1	3
401	мы находим	1	3
402	или в	6	3
403	но уже	1	3
404	для которого	1	3
405	не все	1	3
406	не по	3	3
407	нельзя не	2	3
408	в ней	23	3
409	мы узнаем	3	3
410	просто не	1	3
411	по этому	1	3
412	из этих	6	3
413	и их	2	3
414	не с	2	3
415	с ее	5	3
416	в начале	1	3
417	в другом	6	3
418	отношение к	2	3
419	к ней	3	3
420	самой своей	1	3
421	одного из	2	3
422	бы он	1	3
423	жизни и	6	3
424	этой связи	1	3
425	и только	8	3
426	это в	3	3
427	а я	5	3
428	три пальмы	1	2
429	они имеют	1	2
430	является в	1	2
431	все что	2	2
432	еще раз	3	2
433	же и	1	2
434	которая в	1	2
435	и имеет	1	2
436	он всегда	1	2
437	этот момент	1	2
438	по выражению	2	2
439	думается что	1	2
440	сам автор	5	2
441	и рядом	1	2
442	представлений о	1	2
443	в результате	3	2
444	ясно что	11	2
445	раскрывается в	1	2
446	по мере	1	2
447	вслед за	4	2
448	вот что	1	2
449	относится и	1	2
450	жизнь в	1	2
451	из нее	3	2
452	в построении	1	2
453	меня в	1	2
454	с тем	14	2
455	я от	1	2
456	начинается с	1	2
457	их в	4	2
458	и очень	3	2
459	одновременно и	3	2
460	в художественном	1	2
461	характера а	2	2
462	когда в	4	2
463	но мы	4	2
464	художественное произведение	2	2
465	всякого рода	1	2
466	не прав	1	2
467	и того	1	2
468	он изображает	1	2
469	во все	1	2
470	в данном	5	2
471	не могли	5	2
472	можно не	1	2
473	то это	5	2
474	в действительности	3	2
475	или вернее	2	2
476	следовало бы	2	2
477	чтобы вызвать	1	2
478	он был	3	2
479	нас и	1	2
480	имеет в	2	2
481	только как	2	2
482	это его	1	2
483	своим собственным	2	2
484	из себя	3	2
485	на самоубийство	1	2
486	когда она	4	2
487	а между	1	2
488	литературе нет	1	2
489	самого себя	1	2
490	свою очередь	3	2
491	в глаза	3	2
492	пока еще	1	2
493	как на	9	2
494	на наших	2	2
495	нас на	2	2
496	здравого смысла	2	2
497	по поводу	1	2
498	о чем	1	2
499	не просто	7	2
500	того же	4	2
501	свои собственные	1	2
502	этом плане	1	2
503	жизнь и	2	2
504	возбуждение сострадания	1	2
505	во всех	4	2
506	героев в	2	2
507	здесь нет	1	2
508	но тот	1	2
509	с одной	7	2
510	внимание на	4	2
511	так он	1	2
512	начала и	2	2
513	сюжета в	1	2
514	это я	1	2
515	с офицером	4	2
516	расходится с	2	2
517	как раз	14	2
518	души и	1	2
519	которого он	1	2
520	указал на	3	2
521	это объясняется	1	2
522	после этого	5	2
523	в качестве	2	2
524	в тот	1	2
525	согласии с	2	2
526	с другими	1	2
527	это очень	1	2
528	у этого	1	2
529	бессмысленной и	1	2
530	этом романе	1	2
531	вокруг себя	1	2
532	мы все	6	2
533	в мысли	1	2
534	и притом	1	2
535	связи с	2	2
536	не говорит	1	2
537	означает в	1	2
538	как его	1	2
539	тому что	10	2
540	у тургенева	1	2
541	на читателя	1	2
542	человек и	2	2
543	в связи	1	2
544	от одной	2	2
545	между прочим	1	2
546	между собой	2	2
547	в двух	11	2
548	был не	2	2
549	в эту	2	2
550	что как	4	2
551	морали и	5	2
552	ли что	2	2
553	для анализа	2	2
554	смысл и	8	2
555	читателя к	1	2
556	но как	3	2
557	ли это	3	2
558	мы уже	12	2
559	для ее	1	2
560	когда я	3	2
561	или вот	2	2
562	с героями	1	2
563	действующих лиц	6	2
564	кажется что	2	2
565	не будет	2	2
566	для этой	1	2
567	одним словом	2	2
568	но самого	1	2
569	если же	3	2
570	и та	3	2
571	и является	1	2
572	при такой	2	2
573	в тех	5	2
574	знать об	1	2
575	в нее	3	2
576	говорили что	1	2
577	он еще	1	2
578	было бы	22	2
579	что ты	1	2
580	читателя он	2	2
581	с которым	2	2
582	в силу	2	2
583	чаще всего	1	2
584	из этого	10	2
585	бы ни	1	2
586	с каким	1	2
587	а как	1	2
588	в сюжете	1	2
589	означает что	1	2
590	по причине	1	2
591	что герои	2	2
592	в речи	3	2
593	очень важно	1	2
594	теперь я	1	2
595	так ли	2	2
596	и здесь	9	2
597	фабулы и	4	2
598	от жизни	1	2
599	до уровня	1	2
600	жизни а	1	2
601	и стиль	1	2
602	с такой	7	2
603	со своего	1	2
604	у другого	1	2
605	большую роль	1	2
606	была бы	5	2
607	представляют собой	3	2
608	мы чувствуем	1	2
609	глубине души	1	2
610	в сущности	16	2
611	для них	1	2
612	в отношении	1	2
613	ни в	6	2
614	целом ряде	1	2
615	не могут	2	2
616	должен был	4	2
617	этой сцене	2	2
618	здесь мы	6	2
619	мы понимаем	1	2
620	заключает в	1	2
621	гамлета и	3	2
622	одновременно с	1	2
623	столь же	5	2
624	уже говорили	4	2
625	это первый	1	2
626	и будет	1	2
627	как о	1	2
628	к его	2	2
629	это время	1	2
630	где-то на	1	2
631	не знать	1	2
632	не имеет	8	2
633	к героям	1	2
634	ли он	4	2
635	говорили о	1	2
636	по самому	3	2
637	в известном	1	2
638	знает что	1	2
639	как некий	1	2
640	ни к	1	2
641	в прозе	1	2
642	того чтобы	21	2
643	и поэтому	3	2
644	жалости и	1	2
645	у меня	2	2
646	отношение автора	1	2
647	а через	1	2
648	и уже	5	2
649	что если	6	2
650	интерес и	1	2
651	то все	1	2
652	отношении к	1	2
653	но сам	2	2
654	играет в	1	2
655	от других	2	2
656	он пришел	1	2
657	не потому	1	2
658	с автором	1	2
659	учит нас	1	2
660	мир а	1	2
661	им в	1	2
662	что же	3	2
663	он в	3	2
664	видим в	2	2
665	событий в	3	2
666	мог бы	1	2
667	он все	4	2
668	тот самый	1	2
669	в глазах	1	2
670	всякий раз	6	2
671	относился к	1	2
672	не из	1	2
673	же он	1	2
674	точку зрения	1	2
675	высшей степени	1	2
676	ответ на	1	2
677	и всякий	2	2
678	в прямом	2	2
679	значение в	1	2
680	данном случае	5	2
681	о человеке	2	2
682	нас не	1	2
683	где он	3	2
684	он как	2	2
685	он начинает	3	2
686	в сновидении	1	2
687	о нем	2	2
688	во время	4	2
689	и всегда	2	2
690	автор дает	1	2
691	некоторые из	1	2
692	по словам	2	2
693	когда же	1	2
694	в таких	1	2
695	ты мне	1	2
696	за этим	3	2
697	не от	2	2
698	и где	2	2
699	в глубине	1	2
700	всю жизнь	1	2
701	указывает на	8	2
702	в литературу	1	2
703	очень много	1	2
704	в стороне	1	2
705	совершенно точно	1	2
706	при таком	4	2
707	смерти в	1	2
708	и без	2	2
709	должен быть	4	2
710	и вообще	1	2
711	без всякой	2	2
712	ко всему	1	2
713	свою эпоху	1	2
714	ведь это	1	2
715	за то	1	2
716	а к	2	2
717	свою противоположность	1	2
718	действительности но	1	2
719	ли в	1	2
720	не могу	3	2
721	она не	10	2
722	но при	2	2
723	однако уже	3	2
724	а от	1	2
725	узнаем что	2	2
726	от всех	1	2
727	романа это	1	2
728	всех этих	2	2
729	к анализу	2	2
730	в нашей	2	2
731	только то	3	2
732	нам о	3	2
733	что можно	1	2
734	понимаем что	1	2
735	и о	6	2
736	в высшей	1	2
737	это еще	1	2
738	же в	2	2
739	и отношений	1	2
740	мы слышим	2	2
741	в создании	1	2
742	все более	4	2
743	эти два	4	2
744	надо было	3	2
745	может и	1	2
746	однако все	1	2
747	событий и	3	2
748	но для	1	2
749	он с	2	2
750	есть не	2	2
751	не к	5	2
752	указывал на	4	1
753	которое однако	1	1
754	к действительности	3	1
755	должна была	1	1
756	и составляет	1	1
757	это утверждение	1	1
758	заметим что	1	1
759	для всех	2	1
760	тем меньше	1	1
761	это тот	1	1
762	эффекта и	1	1
763	не единственный	1	1
764	этого в	1	1
765	действующее лицо	2	1
766	не понимает	1	1
767	упоминания о	1	1
768	а когда	1	1
769	ту силу	1	1
770	юмор с	1	1
771	рассказ о	2	1
772	которые не	2	1
773	от имени	3	1
774	к этой	3	1
775	части мы	1	1
776	конце рассказа	1	1
777	с детства	2	1
778	он считает	2	1
779	при исследовании	1	1
780	она всегда	1	1
781	это лишь	1	1
782	в применении	1	1
783	а вот	1	1
784	на второй	1	1
785	формы в	2	1
786	рассказа это	3	1
787	тем как	1	1
788	или нет	1	1
789	сцен и	1	1
790	ее связь	2	1
791	она стала	2	1
792	не зависит	1	1
793	можно определить	1	1
794	не понравилось	1	1
795	нас в	1	1
796	всего мы	1	1
797	не хочет	1	1
798	но смысл	3	1
799	требует от	1	1
800	одно из	4	1
801	может нас	1	1
802	и другими	2	1
803	от этих	1	1
804	нами в	3	1
805	но автор	1	1
806	из ее	2	1
807	которую он	2	1
808	случае то	1	1
809	всей ее	2	1
810	нами было	1	1
811	а там	1	1
812	нет более	1	1
813	катастрофа и	1	1
814	самым как	1	1
815	на которых	4	1
816	но все	2	1
817	о мире	2	1
818	равно как	1	1
819	новый свет	1	1
820	из самых	1	1
821	большей частью	4	1
822	и предпочитает	1	1
823	от общих	1	1
824	уже на	1	1
825	говорят о	1	1
826	из всего	3	1
827	и страсть	1	1
828	том или	1	1
829	считать что	1	1
830	более и	4	1
831	не сказано	1	1
832	имеет место	2	1
833	похож на	1	1
834	герои не	1	1
835	в собственном	1	1
836	что по	3	1
837	у которого	1	1
838	собой не	1	1
839	соответствует его	1	1
840	случайно и	1	1
841	мы только	1	1
842	характера у	1	1
843	человеке и	2	1
844	же после	3	1
845	действительную жизнь	2	1
846	бесконечно разнообразна	1	1
847	за ней	2	1
848	поскольку он	1	1
849	никаких аргументов	1	1
850	в точном	2	1
851	к своим	2	1
852	вместе и	2	1
853	речь идет	7	1
854	что оба	2	1
855	он по	1	1
856	этой стороны	1	1
857	в обстановке	1	1
858	самом конце	3	1
859	и пытаются	1	1
860	смысл этого	3	1
861	синтаксисе и	1	1
862	как только	4	1
863	в темноте	1	1
864	относиться к	1	1
865	и смерти	3	1
866	время с	2	1
867	эпизод с	2	1
868	для выражения	1	1
869	действительность и	4	1
870	первый взгляд	1	1
871	это случилось	1	1
872	всего они	1	1
873	и последнего	1	1
874	творчества в	1	1
875	он пытался	1	1
876	этот прием	2	1
877	на этой	1	1
878	ее к	1	1
879	к другой	2	1
880	каковы же	1	1
881	выводит из	1	1
882	с конца	2	1
883	в обществе	1	1
884	можно считать	1	1
885	и такие	2	1
886	все отдельные	1	1
887	применении к	1	1
888	это создает	1	1
889	так для	1	1
890	души которая	1	1
891	некоторого рода	1	1
892	всего этого	3	1
893	и свое	1	1
894	одной стороны	6	1
895	почти в	2	1
896	меня на	1	1
897	которых я	1	1
898	повторяет в	1	1
899	построения в	1	1
900	и другой	1	1
901	героя поэтому	1	1
902	и противоречивость	1	1
903	нас как	1	1
904	шекспир а	1	1
905	в руках	1	1
906	душе человека	1	1
907	современные исследователи	1	1
908	таким же	1	1
909	с самой	2	1
910	анализ этого	1	1
911	их объективного	1	1
912	если так	2	1
913	между двумя	3	1
914	одним только	1	1
915	но они	2	1
916	исследования и	3	1
917	содержание в	1	1
918	него было	1	1
919	предисловии к	2	1
920	и значение	4	1
921	и другом	2	1
922	с в	1	1
923	почти совершенно	1	1
924	в смысле	1	1
925	от структуры	1	1
926	и те	2	1
927	можно ли	1	1
928	не что	1	1
929	на практике	1	1
930	значения этого	1	1
931	глазами он	1	1
932	с законами	2	1
933	же его	1	1
934	себе в	1	1
935	до того	1	1
936	должен убить	1	1
937	стал бы	1	1
938	художественного произведения	2	1
939	его собственной	1	1
940	в не	1	1
941	героя что	1	1
942	это необычайная	1	1
943	то чтобы	2	1
944	опять в	1	1
945	к ним	3	1
946	совершенно ясна	2	1
947	под ним	1	1
948	на могиле	1	1
949	дает нам	1	1
950	виде это	1	1
951	и указал	1	1
952	дана нам	1	1
953	него не	1	1
954	о гармонии	1	1
955	этом она	1	1
956	она ни	1	1
957	ним что	1	1
958	мы говорим	1	1
959	ее как	1	1
960	том чтобы	2	1
961	а сюжетом	1	1
962	а сам	1	1
963	а только	1	1
964	рассказа он	3	1
965	принять за	1	1
966	в основу	2	1
967	у себя	1	1
968	видимо имеет	1	1
969	с этими	2	1
970	это а	1	1
971	как я	2	1
972	автор как	3	1
973	есть по	2	1
974	чего он	1	1
975	когда видит	1	1
976	есть только	3	1
977	не одно	1	1
978	теории и	1	1
979	как толстой	1	1
980	этой морали	1	1
981	у этих	3	1
982	под именем	1	1
983	бы ее	2	1
984	трагедии и	4	1
985	причины и	1	1
986	чем сделать	1	1
987	даже у	2	1
988	к этим	2	1
989	не определяют	1	1
990	вот как	2	1
991	чем это	1	1
992	на словах	3	1
993	бы бессмысленной	1	1
994	имел в	1	1
995	делают некоторые	1	1
996	свое собственное	1	1
997	вся эта	1	1
998	с поэтической	1	1
999	создается впечатление	2	1
1000	чем острее	1	1
1001	свой художественный	1	1
1002	все мы	1	1
1003	бы то	1	1
1004	д все	1	1
1005	только не	3	1
1006	к герою	1	1
1007	него как	1	1
1008	она нарушает	1	1
1009	моровой язвы	3	1
1010	мы как	1	1
1011	от его	1	1
1012	что иное	1	1
1013	толстого и	1	1
1014	представлен в	1	1
1015	я тебя	1	1
1016	занял у	1	1
1017	не исчерпывается	1	1
1018	то будет	1	1
1019	в драме	2	1
1020	таких людей	1	1
1021	что сам	2	1
1022	и вместе	3	1
1023	такого рода	1	1
1024	какой-то другой	1	1
1025	вполне может	1	1
1026	острее и	1	1
1027	что уже	1	1
1028	того мы	2	1
1029	когда писатель	1	1
1030	первый раз	3	1
1031	что сама	1	1
1032	другое и	2	1
1033	не буду	1	1
1034	героев которые	1	1
1035	второго плана	1	1
1036	есть его	1	1
1037	объясняется тем	1	1
1038	его правоту	1	1
1039	от начала	2	1
1040	что такое	2	1
1041	с каждым	2	1
1042	критика но	1	1
1043	в естественном	1	1
1044	черта это	1	1
1045	о ком	1	1
1046	в европейской	2	1
1047	бы что	2	1
1048	ничего специфически	1	1
1049	третий раз	1	1
1050	ли можно	1	1
1051	видит в	3	1
1052	в самые	1	1
1053	об идейной	1	1
1054	как же	2	1
1055	мы на	2	1
1056	мысль на	1	1
1057	о героях	1	1
1058	противоположность между	1	1
1059	в несколько	2	1
1060	такое понимание	2	1
1061	и некоторые	1	1
1062	они представляют	1	1
1063	женщина и	1	1
1064	как результат	1	1
1065	при анализе	2	1
1066	именно здесь	1	1
1067	и говорит	4	1
1068	сказал что	1	1
1069	характер героя	1	1
1070	и исследования	2	1
1071	сам сознает	1	1
1072	будто бы	3	1
1073	что за	4	1
1074	это признание	1	1
1075	это мы	2	1
1076	противоречит тому	1	1
1077	в день	3	1
1078	смысла но	1	1
1079	о смерти	1	1
1080	мировой литературе	1	1
1081	в третий	1	1
1082	же для	1	1
1083	это является	2	1
1084	разбираться в	1	1
1085	и всю	2	1
1086	указал что	2	1
1087	как говорит	2	1
1088	характер и	2	1
1089	без него	1	1
1090	между ними	1	1
1091	время как	6	1
1092	сближения с	1	1
1093	и она	4	1
1094	художественном произведении	1	1
1095	такие же	1	1
1096	раньше всего	2	1
1097	видим мы	2	1
1098	гибель и	1	1
1099	характерная черта	1	1
1100	этого характера	1	1
1101	если я	1	1
1102	уже давно	3	1
1103	и жизнь	1	1
1104	о которых	10	1
1105	видит причину	2	1
1106	в последнем	1	1
1107	внес в	2	1
1108	романе в	2	1
1109	себе и	1	1
1110	рассказа не	1	1
1111	полагает что	5	1
1112	что их	1	1
1113	могло бы	4	1
1114	полном согласии	1	1
1115	в других	1	1
1116	вводит в	2	1
1117	совершенно прав	4	1
1118	слова одного	1	1
1119	человека а	1	1
1120	жизнь не	1	1
1121	кто из	2	1
1122	на слух	1	1
1123	он склонен	1	1
1124	деле этот	1	1
1125	на которую	2	1
1126	это сам	1	1
1127	от чужого	1	1
1128	исчерпывается весь	1	1
1129	это зло	1	1
1130	необходимое условие	1	1
1131	вошел в	2	1
1132	мы можем	12	1
1133	единственный раз	1	1
1134	от себя	1	1
1135	мысль с	1	1
1136	может жить	1	1
1137	от героев	1	1
1138	за основу	1	1
1139	и цель	1	1
1140	свои права	1	1
1141	означает и	1	1
1142	действия в	1	1
1143	что зритель	1	1
1144	подробностями и	1	1
1145	имеют дело	2	1
1146	вон и	1	1
1147	или во	2	1
1148	действие в	1	1
1149	случаев в	1	1
1150	суть его	1	1
1151	чтобы он	3	1
1152	насмехается над	1	1
1153	всей силой	1	1
1154	на другой	1	1
1155	с какой	1	1
1156	ушел от	1	1
1157	или же	2	1
1158	мы обнаруживаем	2	1
1159	в детстве	1	1
1160	всей этой	3	1
1161	своего времени	1	1
1162	от которых	2	1
1163	за ними	1	1
1164	что эта	8	1
1165	к поэтике	1	1
1166	этих героев	4	1
1167	и чувством	1	1
1168	его художественной	1	1
1169	нелепость и	2	1
1170	один раз	1	1
1171	она развивается	1	1
1172	можно было	7	1
1173	в форме	1	1
1174	смешно и	1	1
1175	почти всегда	3	1
1176	который мы	4	1
1177	в нас	7	1
1178	была не	1	1
1179	выражается в	1	1
1180	стиля и	1	1
1181	что смысл	2	1
1182	от своего	2	1
1183	ни о	1	1
1184	причина этого	1	1
1185	также и	1	1
1186	хронологической последовательности	4	1
1187	читаем я	1	1
1188	над ним	2	1
1189	как один	1	1
1190	литературы и	1	1
1191	совершенно справедливо	2	1
1192	должны были	2	1
1193	или иное	1	1
1194	читателю как	1	1
1195	она была	5	1
1196	сочувствием к	1	1
1197	эта действительность	1	1
1198	их и	1	1
1199	сказать по	1	1
1200	странно ли	1	1
1201	совершенно новый	2	1
1202	мечтой о	1	1
1203	наполеон и	1	1
1204	почему же	1	1
1205	чем она	1	1
1206	и событий	1	1
1207	конца и	1	1
1208	это вовсе	1	1
1209	общего с	2	1
1210	этом месте	1	1
1211	и никогда	2	1
1212	играют очень	1	1
1213	главным образом	6	1
1214	трагедии шекспира	1	1
1215	бы его	2	1
1216	найти в	1	1
1217	он прямо	3	1
1218	это делает	2	1
1219	обратимся к	3	1
1220	всех сторон	1	1
1221	над ней	1	1
1222	он даже	1	1
1223	что может	1	1
1224	узнаем в	1	1
1225	так уж	1	1
1226	что только	3	1
1227	не заметить	1	1
1228	утверждением и	1	1
1229	прием в	1	1
1230	очень редко	1	1
1231	и чтобы	1	1
1232	с с	2	1
1233	это совершенно	2	1
1234	это имеет	2	1
1235	или иного	2	1
1236	до начала	1	1
1237	напрашивается вывод	1	1
1238	случае это	1	1
1239	чтобы не	2	1
1240	смысл рассказа	1	1
1241	в какой-то	1	1
1242	каждого из	4	1
1243	не остается	1	1
1244	одного и	2	1
1245	еще одно	1	1
1246	гибели то	1	1
1247	раньше чем	1	1
1248	что до	2	1
1249	в гамлете	4	1
1250	почему он	4	1
1251	сплошь и	1	1
1252	при жизни	1	1
1253	и писатель	1	1
1254	мире и	1	1
1255	однако и	3	1
1256	нет на	1	1
1257	шекспира и	2	1
1258	то время	4	1
1259	том смысле	2	1
1260	явно не	1	1
1261	на той	2	1
1262	и этот	6	1
1263	вверх от	1	1
1264	его собственное	1	1
1265	действие его	1	1
1266	смотреть на	1	1
1267	попавших в	2	1
1268	что бог	1	1
1269	котором не	1	1
1270	характерно для	1	1
1271	своего имени	2	1
1272	что герой	1	1
1273	протекать в	1	1
1274	с и	6	1
1275	он только	1	1
1276	рассказа и	12	1
1277	наше чувство	5	1
1278	что настоящий	1	1
1279	можно назвать	2	1
1280	мы получаем	1	1
1281	стихи которого	1	1
1282	с каким-то	2	1
1283	не находим	2	1
1284	время видим	1	1
1285	замыкаются в	1	1
1286	так это	1	1
1287	дан в	1	1
1288	дела в	1	1
1289	романа в	1	1
1290	и из	1	1
1291	никак не	12	1
1292	событиям и	2	1
1293	и опять-таки	2	1
1294	здесь он	1	1
1295	мы замечаем	1	1
1296	он на	1	1
1297	если нельзя	2	1
1298	переходит от	1	1
1299	он действует	1	1
1300	на глазах	1	1
1301	разного рода	1	1
1302	к выводу	1	1
1303	своим героям	2	1
1304	это есть	3	1
1305	весь рассказ	5	1
