N	2gram	Losev_Prob	OGranits
125	несмотря на	4	2
126	для него	4	2
127	в этот	1	2
128	и тем	16	2
129	и может	4	2
130	смысле слова	19	2
131	связанные с	2	2
132	ее в	2	2
133	не исчерпывается	1	2
134	в том	35	2
135	с этой	3	2
136	произведения но	1	2
137	и является	6	2
138	в тех	3	2
139	в отношении	4	2
140	чем же	7	2
141	конечно в	1	2
142	другой стороны	11	2
143	представлений и	1	2
144	сознания и	2	2
145	не что	6	2
146	но так	1	2
147	не на	2	2
148	от этого	1	2
149	так же	11	2
150	думать что	1	2
151	в них	6	2
152	а в	9	2
153	возражать против	1	2
154	если бы	9	2
155	мы понимаем	1	2
156	от своего	1	2
157	а также	6	2
158	в ней	12	2
159	тем что	8	2
160	она является	3	2
161	и др	1	2
162	могут быть	2	2
163	вовсе не	62	2
164	между собою	5	2
165	его на	1	2
166	чем иным	2	2
167	учение о	3	2
168	в связи	9	2
169	в зависимости	3	2
170	во всей	3	2
171	с ними	2	2
172	говорить об	2	2
173	может стать	1	2
174	все эти	14	2
175	с другой	14	2
176	как в	10	2
177	иным как	2	2
178	не менее	24	2
179	нуждается в	1	2
180	явлений и	3	2
181	не имеет	12	2
182	там где	1	2
183	том что	25	2
184	в нем	13	2
185	уже в	5	2
186	и следовательно	3	2
187	или иного	5	2
188	зависимости от	3	2
189	а не	28	2
190	в чем	5	2
191	в целом	9	2
192	художественное произведение	9	2
193	и ее	7	2
194	тот же	1	2
195	собственно говоря	5	2
196	к тому	4	2
197	есть не	13	2
198	кажется что	2	2
199	слова и	3	2
200	бы в	3	2
201	символики и	2	2
202	разумеется что	1	2
203	в дальнейшем	1	1
204	этого термина	6	1
205	понять и	1	1
206	но у	1	1
207	категорический ответ	1	1
208	как символа	2	1
209	себе в	5	1
210	поскольку она	2	1
211	как к	1	1
212	этого и	1	1
213	в каждой	1	1
214	вообще историческая	1	1
215	такой степени	1	1
216	который является	2	1
217	и художественных	1	1
218	особенности и	1	1
219	находятся в	5	1
220	наполнения и	1	1
221	то он	3	1
222	функции хотя	1	1
223	стать не	1	1
224	ее и	2	1
225	зрения и	1	1
226	для всех	3	1
227	это конечно	1	1
228	произведении как	1	1
229	только к	4	1
230	произведение и	1	1
231	и других	1	1
232	представителей этой	1	1
233	и он	3	1
234	является для	1	1
235	существует но	1	1
236	данное слово	5	1
237	перейти в	1	1
238	и здесь	8	1
239	художественного образа	12	1
240	этого необходимо	3	1
241	значение так	1	1
242	то это	13	1
243	выходит за	2	1
244	она и	1	1
245	отличие от	3	1
246	одном случае	4	1
247	вопрос о	2	1
248	как структура	1	1
249	понимании этого	1	1
250	как же	3	1
251	жизни когда	2	1
252	что мы	12	1
253	на этом	1	1
254	промежуток времени	1	1
255	они не	1	1
256	ведь именно	1	1
257	которую мы	1	1
258	ведь в	2	1
259	языке и	1	1
260	на нем	3	1
261	другое дело	5	1
262	не имеют	4	1
263	только что	4	1
264	его чрезвычайно	1	1
265	поэт не	1	1
266	само собой	3	1
267	можем путем	1	1
268	или иная	4	1
269	даже и	33	1
270	сознания с	1	1
271	ее специфическими	1	1
272	человеческом обществе	1	1
273	ее на	2	1
274	которые не	1	1
275	или только	1	1
276	языка что	1	1
277	указать на	1	1
278	должно быть	1	1
279	если он	1	1
280	смысла художественного	1	1
281	и уж	2	1
282	в самых	3	1
283	которой он	1	1
284	точно не	1	1
285	необходимо чтобы	2	1
286	и вот	1	1
287	этого а	1	1
288	на том	3	1
289	другими словами	9	1
290	не имеющие	1	1
291	такого рода	14	1
292	категорий мы	2	1
293	это все	1	1
294	но при	1	1
295	эти слова	2	1
296	более или	2	1
297	это особенно	1	1
298	внимание на	2	1
299	углубляться в	1	1
300	наметить хотя	1	1
301	потому что	40	1
302	в значительной	2	1
303	на первом	2	1
304	он всегда	1	1
305	но даже	7	1
306	того чтобы	4	1
307	и если	11	1
308	же как	5	1
309	или иных	7	1
310	автора и	1	1
311	несомненно и	2	1
312	бы мы	2	1
313	ту или	3	1
314	и более	6	1
315	музыкального произведения	1	1
316	мы имеем	7	1
317	и у	2	1
318	не должно	1	1
319	в целое	1	1
320	языкового знака	3	1
321	органически в	1	1
322	также и	22	1
323	ту же	1	1
324	в человеческом	2	1
325	и речи	1	1
326	для которой	4	1
327	не говорить	1	1
328	это и	11	1
329	для того	5	1
330	момента в	1	1
331	явления природы	2	1
332	совсем не	4	1
333	с вещами	1	1
334	тому как	2	1
335	тому что	5	1
336	узком смысле	2	1
337	и дает	1	1
338	литературы как	1	1
339	с одним	1	1
340	быть не	1	1
341	представляет собою	2	1
342	что всякий	14	1
343	он и	3	1
344	мы дали	1	1
345	близкий к	1	1
346	не всегда	1	1
347	в своем	7	1
348	в разных	4	1
349	на службу	1	1
350	и тогда	3	1
351	речи и	1	1
352	особенностей и	1	1
353	значительной мере	2	1
354	однако этот	1	1
355	тем как	1	1
356	ни была	2	1
357	ведь этот	1	1
358	время в	1	1
359	что при	5	1
360	точно и	1	1
361	остается только	2	1
362	мысли и	1	1
363	тем не	23	1
364	ведь только	1	1
365	здесь для	1	1
366	как это	4	1
367	но может	1	1
368	те или	9	1
369	и лучше	1	1
370	не думает	1	1
371	что такое	4	1
372	к тем	1	1
373	в известную	1	1
374	речи во	1	1
375	мы в	6	1
376	входя в	1	1
377	мы все	5	1
378	то мы	3	1
379	только на	6	1
380	или иные	6	1
381	из того	3	1
382	об этом	7	1
383	содержания и	3	1
384	не имеем	1	1
385	только потому	3	1
386	имеется еще	1	1
387	нужно сказать	1	1
388	переходит в	2	1
389	остановиться на	1	1
390	это попросту	1	1
391	математики и	5	1
392	теоретиков искусства	1	1
393	никто не	5	1
394	в науке	1	1
395	при наличии	2	1
396	гораздо богаче	1	1
397	и что	9	1
398	на самом	13	1
399	или иную	3	1
400	для человека	1	1
401	для них	4	1
402	и тот	2	1
403	материи и	1	1
404	мышление и	1	1
405	можно было	7	1
406	язык есть	1	1
407	в этой	10	1
408	для данного	1	1
409	это слово	1	1
410	только смутно	1	1
411	иметь в	2	1
412	в начале	3	1
413	ни одна	2	1
414	во все	3	1
415	в виду	20	1
416	в нашей	4	1
417	же такое	3	1
418	мы предприняли	1	1
419	что к	1	1
420	и один	1	1
421	чем его	1	1
422	быть может	1	1
423	и до	3	1
424	здесь уже	2	1
425	нет никакого	4	1
426	с их	2	1
427	и есть	9	1
428	для своей	1	1
429	конечно не	3	1
430	подобно тому	3	1
431	и вполне	9	1
432	уже видели	1	1
433	но это	13	1
434	только то	4	1
435	есть чисто	2	1
436	не вполне	3	1
437	по себе	36	1
438	понимается как	1	1
439	в совершенно	1	1
440	этот вопрос	3	1
441	функции в	1	1
442	в истории	4	1
443	все равно	6	1
444	только одного	2	1
445	не обязательна	1	1
446	по своей	1	1
447	поэтому не	1	1
448	лежит в	1	1
449	что слово	3	1
450	его в	4	1
451	на основе	1	1
452	никакого отношения	4	1
453	которую он	1	1
454	со всеми	1	1
455	человека и	1	1
456	с понятием	4	1
457	то или	5	1
458	отметить что	1	1
459	на всю	1	1
460	или как	4	1
461	как то	1	1
462	до того	2	1
463	голосом не	1	1
464	самый предмет	1	1
465	эти функции	1	1
466	существует только	1	1
467	или иное	3	1
468	разнообразные и	1	1
469	однако если	3	1
470	мы здесь	2	1
471	и часто	2	1
472	почти никогда	1	1
473	элемент которого	1	1
474	не было	6	1
475	когда мы	24	1
476	произведения его	1	1
477	связи с	10	1
478	если не	7	1
479	же не	2	1
480	он весь	1	1
481	чем сложнее	1	1
482	этой точки	2	1
483	как известно	1	1
484	если только	3	1
485	соприкасается с	1	1
486	не знает	1	1
487	является таким	1	1
488	или в	7	1
489	не дан	1	1
490	в основе	3	1
491	и отражение	1	1
492	нулю в	1	1
493	же только	1	1
494	в поэтический	1	1
495	вне и	1	1
496	данных слов	1	1
497	собственном смысле	1	1
498	как мог	1	1
499	почему же	1	1
500	на то	6	1
501	ни о	8	1
502	произведения есть	1	1
503	то не	2	1
504	этого произведения	4	1
505	и там	2	1
506	же самое	20	1
507	из нее	1	1
508	и над	1	1
509	равно как	2	1
510	следовательно в	1	1
511	вся эта	3	1
512	для осуществления	1	1
513	в отличие	2	1
514	их в	2	1
515	произведение как	1	1
516	нет и	1	1
517	заключается в	8	1
518	существует то	1	1
519	одним из	2	1
520	отношение к	1	1
521	преломления в	1	1
522	сам собой	1	1
523	природы и	3	1
524	раз навсегда	1	1
525	вещами как	1	1
526	каждом отдельном	1	1
527	сказать что	24	1
528	на себя	1	1
529	к следующему	1	1
530	неразрывно связаны	1	1
531	и никогда	1	1
532	возможно только	1	1
533	являются материальными	1	1
534	значения как	1	1
535	речи в	2	1
536	та или	4	1
537	в эпоху	2	1
538	ему в	1	1
539	или менее	2	1
540	она ни	2	1
541	превращаются в	1	1
542	или на	1	1
543	уже на	1	1
544	сознания но	1	1
545	это является	3	1
546	значение имеет	1	1
547	этого мы	1	1
548	представление о	1	1
549	или эмоций	1	1
550	он говорит	1	1
551	одинаково являются	1	1
552	с большим	2	1
553	к другим	2	1
554	вообще ни	1	1
555	в конце	7	1
556	произведения и	2	1
557	произведения не	1	1
558	образом не	1	1
559	его структура	1	1
560	даже для	1	1
561	действительности для	1	1
562	мы это	1	1
563	например в	1	1
564	само собою	1	1
565	в контексте	3	1
566	мы собственно	1	1
567	в образе	1	1
568	до такой	1	1
569	путь от	2	1
570	эту систему	1	1
571	в живом	1	1
572	к этому	2	1
573	все указанные	2	1
574	этом мы	3	1
575	не знаем	2	1
576	и как	4	1
577	в понимании	1	1
578	лишь с	1	1
579	как о	6	1
580	вплоть до	3	1
581	до конца	1	1
582	все время	2	1
583	что он	16	1
584	в узком	2	1
585	столь же	1	1
586	в собственном	1	1
587	случаях когда	1	1
588	наш анализ	1	1
589	что она	5	1
590	или даже	6	1
591	эту точку	1	1
592	не существует	6	1
593	далеко не	1	1
594	и о	8	1
595	но что	3	1
596	в античной	2	1
597	бы быть	5	1
598	что без	3	1
599	является не	2	1
600	на который	1	1
601	вместе с	3	1
602	данного языка	1	1
603	который в	2	1
604	но когда	3	1
605	этого слова	5	1
606	слова есть	1	1
607	ли кто-нибудь	1	1
608	в которых	3	1
609	но не	6	1
610	собой разумеется	1	1
611	эта категория	1	1
612	и своей	1	1
613	структура эта	1	1
614	и всякого	2	1
615	но если	12	1
616	здесь и	4	1
617	от другой	2	1
618	при изучении	1	1
619	что до	1	1
620	при таком	2	1
621	и именно	2	1
622	себя и	1	1
623	очень трудно	1	1
624	поэзии в	1	1
625	по поводу	3	1
626	в природе	2	1
627	она отражается	1	1
628	тех или	10	1
629	в такой	1	1
630	вещей мы	1	1
631	и являются	1	1
632	быть и	3	1
633	в то	18	1
634	или движения	1	1
635	а вовсе	3	1
636	ее поскольку	1	1
637	вполне достаточно	1	1
638	связаны между	2	1
639	есть отражение	6	1
640	тут же	12	1
641	один и	2	1
642	действительности поэтому	1	1
643	о художественном	1	1
644	отнюдь не	16	1
645	и самый	3	1
646	художественной действительности	1	1
647	только с	5	1
648	о которых	3	1
649	понятие о	2	1
650	не будут	2	1
651	работ в	1	1
652	в условиях	7	1
653	ведь и	1	1
654	когда в	4	1
655	уже самое	1	1
656	благодаря которым	1	1
657	метафоры и	4	1
658	в эстетике	2	1
659	полной изоляции	1	1
660	для этого	9	1
661	она есть	2	1
662	с ее	5	1
663	из него	2	1
664	и это	11	1
665	входящих в	2	1
666	этим самым	1	1
667	того же	2	1
668	литературы за	1	1
669	в едином	1	1
670	эстетике и	1	1
671	эта связь	1	1
672	в самой	4	1
673	в виде	20	1
674	общего не	1	1
675	собою и	1	1
676	только о	3	1
677	от него	2	1
678	нам кажется	2	1
679	например у	1	1
680	о какой	1	1
681	само по	5	1
682	здесь нет	1	1
683	звука и	2	1
684	словами и	1	1
685	и другое	1	1
686	к нему	3	1
687	до его	1	1
688	едва ли	8	1
689	не можем	5	1
690	сливаются в	2	1
691	часто и	1	1
692	же есть	2	1
693	которых действуют	1	1
694	как все	1	1
695	мысли в	1	1
696	тем более	8	1
697	то можно	1	1
698	речи вообще	1	1
699	формы и	3	1
700	особенно в	2	1
701	не входит	1	1
702	литературы которая	1	1
703	которая и	1	1
704	бесконечно разнообразной	1	1
705	он действительно	1	1
706	типа и	2	1
707	следовательно не	1	1
708	всего является	1	1
709	себе а	3	1
710	и сами	3	1
711	на все	1	1
712	и особенно	3	1
713	нам представляется	4	1
714	еще не	12	1
715	отражается в	1	1
716	тех случаях	1	1
