N	2gram	Propp_Isto	Myshleni
111	с этим	3	28
112	самом деле	1	28
113	только что	1	27
114	с этой	7	27
115	в результате	1	27
116	другой стороны	17	27
117	этом случае	4	27
118	в то	6	27
119	и с	4	27
120	в своей	4	27
121	связь между	1	27
122	ребенок не	1	27
123	что все	1	27
124	перед нами	4	27
125	в их	4	26
126	что это	6	26
127	в частности	3	26
128	в чем	5	25
129	что она	6	25
130	еще не	13	25
131	уже в	4	25
132	все это	9	25
133	можно сказать	3	25
134	по мере	1	25
135	мы уже	10	25
136	это не	14	25
137	мы знаем	4	24
138	тот же	2	24
139	зависимости от	4	24
140	на этот	4	24
141	того как	5	24
142	в какой	1	24
143	так что	6	24
144	что эта	1	24
145	в нем	12	24
146	как уже	1	24
147	друг друга	2	23
148	этот вопрос	3	23
149	состоит в	1	23
150	бы в	1	23
151	отношение между	1	23
152	ни в	4	23
153	как он	11	23
154	во всяком	3	22
155	не могут	3	22
156	то время	4	22
157	смысле этого	1	22
158	в известном	1	22
159	в зависимости	3	22
160	между ними	1	21
161	к этому	5	21
162	и ее	6	21
163	на основании	1	21
164	представление о	9	21
165	его в	7	21
166	все время	2	21
167	в свете	4	21
168	показать что	1	21
169	там где	7	21
170	и все	6	21
171	не имеет	6	21
172	в сознании	1	21
173	ее в	3	21
174	и более	2	21
175	отношение к	6	21
176	в пользу	1	20
177	не менее	5	20
178	в котором	3	20
179	в другом	2	20
180	из них	2	20
181	время как	4	20
182	из этих	6	20
183	на вопрос	5	20
184	и других	2	20
185	а в	12	20
186	к выводу	1	20
187	в наших	1	20
188	должно быть	1	20
189	по существу	5	20
190	и их	1	20
191	но мы	3	19
192	в связи	3	19
193	во всех	8	19
194	а с	3	19
195	и по	7	19
196	один из	7	19
197	ступени развития	1	19
198	но если	2	19
199	независимо от	3	19
200	в данном	8	19
201	мы и	1	19
202	как на	3	19
203	с ним	9	19
204	из которых	3	19
205	во всем	2	18
206	во всей	1	18
207	но это	5	18
208	приводит нас	2	18
209	и другое	4	18
210	отличие от	1	18
211	приходит к	4	18
212	всяком случае	3	18
213	в этих	16	17
214	их в	3	17
215	казалось бы	1	17
216	в одном	2	17
217	я не	1	17
218	не есть	1	17
219	сих пор	5	17
220	и той	1	17
221	до сих	4	17
222	о природе	1	17
223	это положение	2	17
224	в свою	1	17
225	в совершенно	1	17
226	тем же	1	17
227	для этого	1	17
228	все что	4	17
229	нами в	2	17
230	у него	16	17
231	этой точки	3	17
232	ту же	3	17
233	и от	5	17
234	и есть	2	17
235	то и	6	17
236	совпадает с	1	17
237	мы находим	1	17
238	и только	4	17
239	и другие	10	16
240	раньше чем	4	16
241	функции и	1	16
242	в которых	2	16
243	мы имеем	27	16
244	вовсе не	6	16
245	такой же	3	16
246	выводу что	1	16
247	которые не	2	16
248	и даже	3	16
249	на этой	1	16
250	между двумя	2	16
251	то в	1	16
252	видели что	4	16
253	перехода от	1	16
254	для нас	8	16
255	которые в	3	16
256	которую мы	2	16
257	таким же	2	16
258	в них	4	15
259	вопрос об	1	15
260	что при	3	15
261	от этого	2	15
262	и это	9	15
263	с несомненностью	1	15
264	что если	2	15
265	данном случае	7	15
266	на все	1	15
267	тем более	2	15
268	хотя бы	1	15
269	в начале	2	15
270	те же	2	15
271	отличается от	4	15
272	между этими	1	15
273	но как	4	15
274	которое мы	1	15
275	значит что	3	15
276	ничего не	7	15
277	вообще не	4	15
278	как она	1	15
279	когда он	5	15
280	по этому	3	15
281	уже говорили	1	14
282	это значит	3	14
283	но что	2	14
284	что у	6	14
285	очевидно что	1	14
286	из этого	2	14
287	и здесь	13	14
288	связанные с	3	14
289	только тогда	1	14
290	одним из	1	14
291	одной из	4	14
292	показывают что	7	14
293	один и	1	14
294	этих двух	1	14
295	не можем	3	14
296	о чем	2	14
297	в первую	8	14
298	который в	1	14
299	это есть	1	14
300	переходе от	1	14
301	когда мы	2	14
302	и во	1	14
303	с его	4	14
304	об этом	7	14
305	что эти	4	14
306	в действительности	2	13
307	при переходе	3	13
308	для объяснения	3	13
309	и тот	3	13
310	его к	2	13
311	если в	3	13
312	в основном	2	13
313	они не	4	13
314	но на	1	13
315	в виде	5	13
316	другом месте	2	13
317	на его	6	13
318	она не	3	13
319	точно так	2	13
320	как они	1	13
321	но все	5	13
322	что между	4	13
323	с ней	4	13
324	связана с	4	13
325	этой теории	1	13
326	в состоянии	4	13
327	стороны и	4	13
328	все более	1	13
329	к другу	1	12
330	даже в	2	12
331	а затем	1	12
332	на первый	6	12
333	только на	2	12
334	образом что	1	12
335	том чтобы	3	12
336	но он	4	12
337	ясно что	2	12
338	должны были	4	12
339	тем и	1	12
340	к другому	2	12
341	в одной	3	12
342	и потому	1	12
343	еще более	1	12
344	к нему	8	12
345	от его	2	12
346	в ее	3	12
347	тем не	4	12
348	тому же	1	12
349	это мы	1	12
350	были бы	1	12
351	никак не	2	12
352	мог бы	1	12
353	первый план	1	12
354	в ней	4	12
355	входит в	1	12
356	они являются	1	11
357	не столько	4	11
358	с собой	7	11
359	на примере	1	11
360	не могли	1	11
361	ключ к	1	11
362	в других	6	11
363	находится в	2	11
364	на котором	3	11
365	на том	10	11
366	отношения к	2	11
367	не означает	1	11
368	мы всегда	1	11
369	обратимся к	2	11
370	с ее	1	11
371	и при	2	11
372	друг другу	1	11
373	ответ на	6	11
374	раз в	1	11
375	есть в	1	11
376	не по	2	11
377	что на	1	11
378	например в	6	11
379	что этот	4	11
380	мы увидим	6	11
381	вот почему	1	11
382	наряду с	2	11
383	не знает	2	11
384	в конце	4	11
385	а только	1	11
386	он в	4	11
387	в один	2	11
388	видим таким	1	11
389	только по	1	11
390	лежит в	2	11
391	или менее	3	11
392	к пониманию	1	11
393	и наконец	6	11
394	есть не	1	11
395	вслед за	2	10
396	друг на	2	10
397	что именно	2	10
398	чем это	1	10
399	бы что	2	10
400	всякий раз	1	10
401	но для	3	10
402	о которых	1	10
403	что как	1	10
404	что такое	2	10
405	в другой	3	10
406	этот процесс	1	10
407	на друга	2	10
408	у нас	4	10
409	и может	1	10
410	но вместе	2	10
411	указывает на	1	10
412	за собой	2	10
413	и которые	1	10
414	нами выше	3	10
415	но этот	1	10
416	самом начале	1	10
417	что его	2	10
418	учение о	1	10
419	и у	3	10
420	мысль и	1	10
421	здесь мы	11	10
422	во второй	1	10
423	представляют собой	5	10
424	если не	4	10
425	вытекает из	2	10
426	относится к	2	10
427	не могло	2	10
428	с той	1	10
429	и до	2	9
430	развития но	1	9
431	связано с	7	9
432	что уже	1	9
433	в ситуации	1	9
434	как по	1	9
435	под влиянием	2	9
436	более или	3	9
437	должны быть	4	9
438	в тех	8	9
439	приводят к	2	9
440	решения задачи	1	9
441	та же	5	9
442	оно не	2	9
443	зависит от	1	9
444	и поэтому	1	9
445	мы хотели	2	9
446	не представляет	5	9
447	что же	2	9
448	к объяснению	1	9
449	но эта	2	9
450	сама по	1	9
451	этого вопроса	2	9
452	а по	2	9
453	не с	2	9
454	что можно	1	9
455	частный случай	1	9
456	к этой	2	9
457	он имеет	2	9
458	как только	5	9
459	больше чем	2	9
460	установить что	2	9
461	и он	8	9
462	первых слов	1	9
463	находит свое	1	9
464	оно есть	2	9
465	еще в	3	9
466	весь процесс	1	9
467	он может	4	9
468	хотя и	3	9
469	в самой	1	9
470	в ином	18	9
471	но с	2	9
472	или в	11	9
473	животных и	1	9
474	должен быть	2	9
475	не как	1	8
476	стоит в	3	8
477	из двух	1	8
478	о котором	1	8
479	в этот	1	8
480	увидим что	2	8
481	и те	2	8
482	этого мы	2	8
483	детей в	1	8
484	эти три	3	8
485	в эту	3	8
486	один раз	1	8
487	этого факта	1	8
488	почти всегда	6	8
489	главным образом	3	8
490	от нее	2	8
491	понятия но	1	8
492	еще один	3	8
493	на одном	1	8
494	относятся к	1	8
495	мы наблюдаем	1	8
496	дело с	2	8
497	связь с	7	8
498	известно что	3	8
499	к другой	2	8
500	не мог	1	8
501	в заключение	1	8
502	собой и	1	8
503	и функции	1	8
504	и отношение	1	8
505	себе и	3	8
506	в современной	2	8
507	и др	4	8
508	во время	7	8
509	и из	2	8
510	должен был	2	8
511	том как	3	8
512	со стороны	3	8
513	бы с	2	8
514	и тогда	1	8
515	что я	2	8
516	связан с	5	8
517	в более	3	8
518	тому чтобы	1	8
519	на которой	1	8
520	и которая	1	8
521	только то	1	8
522	что не	3	8
523	в таком	1	7
524	в разных	1	7
525	и сам	3	7
526	предмета и	1	7
527	знаем что	5	7
528	ситуации в	1	7
529	на него	3	7
530	это обстоятельство	2	7
531	заключить что	2	7
532	больше и	3	7
533	оно имеет	1	7
534	всех этих	6	7
535	и делает	2	7
536	его и	1	7
537	переходит к	1	7
538	на которые	1	7
539	у них	3	7
540	находятся в	1	7
541	которых он	2	7
542	для всего	1	7
543	в ряде	1	7
544	связаны с	4	7
545	на место	2	7
546	на один	1	7
547	позволяет нам	2	7
548	все больше	2	7
549	же в	1	7
550	это в	3	7
551	мы обратимся	1	7
552	случае в	2	7
553	эта теория	1	7
554	но тем	2	7
555	образом и	3	7
556	за ним	3	7
557	в жизни	2	7
558	не существует	1	7
559	которой он	3	7
560	представления о	13	7
561	имеет в	1	7
562	но они	4	7
563	до того	1	7
564	следующим образом	4	7
565	и вместе	3	7
566	самый процесс	1	7
567	его с	2	7
568	должна быть	3	7
569	отличаются от	1	7
570	с ними	2	7
571	не имеют	3	7
572	при помощи	6	7
573	без всякого	2	7
574	ничем не	2	7
575	вывод что	1	7
576	на одной	1	7
577	здесь в	1	7
578	а также	2	7
579	случае не	1	7
580	но по	2	7
581	он говорит	4	7
582	в обоих	1	7
583	этом и	2	7
584	он приходит	1	6
585	мы постараемся	1	6
586	вопросу о	1	6
587	от одного	1	6
588	и другим	1	6
589	к ней	3	6
590	уже не	8	6
591	как например	1	6
592	себе в	3	6
593	с другим	1	6
594	что их	1	6
595	но так	4	6
596	на м	1	6
597	всего в	1	6
598	не остается	1	6
599	в каждом	1	6
600	нашего сознания	1	6
601	оно может	3	6
602	очень рано	1	6
603	и самый	1	6
604	обоих случаях	1	6
605	этого явления	1	6
606	наконец в	1	6
607	и больше	3	6
608	и наиболее	1	6
609	и там	6	6
610	начиная с	2	6
611	только потому	1	6
612	приводят нас	1	6
613	совершенно так	1	6
614	он как	3	6
615	а это	1	6
616	можно считать	1	6
617	или даже	3	6
618	бы мы	1	6
619	в условиях	1	6
620	и эти	5	6
621	образом мы	4	6
622	лежит не	1	6
623	эту мысль	1	6
624	происходит в	3	6
625	для возникновения	1	6
626	этот момент	1	6
627	говорит о	2	6
628	что то	1	6
629	требует от	1	6
630	его на	2	6
631	ответить на	2	6
632	в различных	3	6
633	перед ним	2	6
634	имеем дело	1	6
635	одна из	7	6
636	что отношение	1	6
637	что иное	2	6
638	задолго до	1	6
639	этими двумя	1	6
640	не говорит	1	6
641	как его	2	6
642	для его	1	6
643	очень часто	3	6
644	задачи и	3	6
645	на другой	2	6
646	в связь	1	6
647	как таковой	1	6
648	на ее	1	6
649	идет от	1	6
650	знает что	2	6
651	тех же	2	6
652	из которого	1	6
653	что здесь	10	6
654	увидим ниже	1	6
655	хотели бы	2	6
656	это означает	3	6
657	дело в	1	6
658	предположить что	6	6
659	она должна	1	6
660	останавливаться на	1	6
661	и о	2	6
662	чем к	1	6
663	формы в	1	5
664	кроме того	6	5
665	или на	1	5
666	из всего	3	5
667	к самому	2	5
668	приходит в	2	5
669	им в	2	5
670	в противоположность	1	5
671	только как	1	5
672	может служить	1	5
673	к ним	3	5
674	наблюдать как	2	5
675	о связи	2	5
676	новые и	3	5
677	все его	3	5
678	совершенно ясно	8	5
679	того в	1	5
680	пути и	1	5
681	поэтому он	1	5
682	если я	2	5
683	того и	1	5
684	идет по	1	5
685	эти слова	1	5
686	не дает	1	5
687	в него	4	5
688	которые он	1	5
689	с такой	1	5
690	от более	1	5
691	под этим	2	5
692	никто не	2	5
693	представляется в	1	5
694	объясняет нам	1	5
695	своей собственной	1	5
696	он является	1	5
697	как если	1	5
698	что во	2	5
699	только с	1	5
700	в свое	3	5
701	ее на	5	5
702	он делает	1	5
703	однако не	1	5
704	бы для	1	5
705	все они	1	5
706	от всех	2	5
707	сами по	1	5
708	к единству	1	5
709	и другого	1	5
710	действительности но	1	5
711	связь и	2	5
712	язык и	1	5
713	же что	2	5
714	оказывается что	3	5
715	ни один	1	5
716	от него	6	5
717	наталкивается на	1	5
718	на эти	2	5
719	самого себя	2	5
720	совершенно очевидно	2	5
721	что по	2	5
722	когда в	3	5
723	но даже	1	5
724	но то	1	5
725	тех случаях	7	5
726	есть только	1	5
727	не просто	3	5
728	и весь	1	5
729	на протяжении	1	5
730	после того	6	5
731	прийти к	1	5
732	может иметь	1	5
733	видит в	3	5
734	это как	2	5
735	другими словами	3	5
736	в форме	4	5
737	он показывает	7	5
738	не для	1	5
739	был бы	1	5
740	связанное с	1	5
741	оказывается в	1	5
742	если это	2	5
743	видим что	4	5
744	не потому	1	5
745	на более	1	5
746	заметить что	1	5
747	положение о	1	5
748	свое время	1	5
749	стороны мы	1	5
750	как у	2	5
751	видеть в	3	5
752	в полном	1	5
753	указание на	1	5
754	что к	1	5
755	случаях когда	7	5
756	этим самым	3	5
757	оно в	1	5
758	в наши	1	5
759	главное и	1	5
760	дело не	5	5
761	у нее	3	5
762	бы он	1	5
763	эти два	1	5
764	пути к	1	5
765	это представление	12	5
766	он пользуется	1	4
767	в середине	2	4
768	они имеют	1	4
769	языке и	1	4
770	тем как	1	4
771	этих представлений	1	4
772	вот что	1	4
773	мне кажется	1	4
774	на эту	1	4
775	за ней	1	4
776	так например	5	4
777	не удается	2	4
778	для разрешения	1	4
779	это очевидно	2	4
780	чего не	1	4
781	и когда	2	4
782	обнаруживает в	1	4
783	конечно не	2	4
784	можно ли	2	4
785	корни и	1	4
786	нас на	1	4
787	чего он	1	4
788	ничего специфического	1	4
789	бы то	1	4
790	не происходит	3	4
791	она в	4	4
792	почему в	1	4
793	которого он	1	4
794	не путем	1	4
795	не было	3	4
796	или не	1	4
797	и говорит	5	4
798	рядом с	1	4
799	а потом	4	4
800	если оно	1	4
801	самому себе	1	4
802	в ответ	3	4
803	и та	1	4
804	также не	3	4
805	ту сторону	2	4
806	все дело	2	4
807	оторванное от	1	4
808	что есть	1	4
809	те кто	1	4
810	можно с	1	4
811	в одну	3	4
812	мы встречаем	1	4
813	как показал	1	4
814	своего собственного	1	4
815	знаем об	1	4
816	относящиеся к	1	4
817	влияния на	1	4
818	языка так	1	4
819	к той	1	4
820	он представляет	1	4
821	в очень	3	4
822	и вот	2	4
823	из его	2	4
824	для нее	2	4
825	и вся	1	4
826	вступает в	4	4
827	только при	1	4
828	здесь не	4	4
829	это одно	1	4
830	и после	2	4
831	влечет за	1	4
832	о его	1	4
833	нас не	2	4
834	нам не	1	4
835	что одно	1	4
836	с достаточной	1	4
837	способность к	2	4
838	на нее	1	4
839	нет у	1	4
840	встречаются в	1	4
841	высокой ступени	1	4
842	то он	2	4
843	чистом виде	1	4
844	выше в	4	4
845	с полным	1	4
846	есть и	6	4
847	к которой	2	4
848	или как	1	4
849	но эти	3	4
850	действительно не	1	4
851	то новое	1	4
852	как будто	4	4
853	о своих	1	4
854	образом оказывается	1	4
855	это на	1	4
856	стоят в	2	4
857	из авторов	1	4
858	или по	1	4
859	однако и	1	4
860	в море	1	4
861	это объяснение	1	4
862	в некоторых	2	4
863	можем заключить	1	4
864	если он	5	4
865	начинается с	4	4
866	а именно	12	4
867	в одно	2	4
868	в дальнейшем	3	4
869	то это	7	4
870	по тем	1	4
871	этом мы	2	4
872	когда она	2	4
873	превращается в	10	4
874	сила и	1	4
875	и остается	1	4
876	связи со	3	4
877	и становится	4	4
878	быть с	1	4
879	мы как	1	4
880	нельзя сказать	1	4
881	собой в	1	4
882	ни было	1	4
883	далеко за	1	4
884	они представляют	2	4
885	но совершенно	1	4
886	выше и	3	4
887	также в	1	4
888	такое объяснение	3	4
889	которая является	1	4
890	в целях	2	4
891	нам в	1	4
892	совсем не	1	4
893	но при	2	4
894	его не	4	4
895	в приведенном	1	4
896	сослаться на	1	4
897	сравнительно с	1	4
898	это вопрос	1	4
899	как эта	1	4
900	однако в	2	4
901	всегда имеет	1	4
902	эта работа	1	4
903	представление об	6	4
904	а как	2	4
905	означает что	1	4
906	только те	1	4
907	прямо говорит	1	4
908	другим и	1	4
909	связанная с	1	4
910	она становится	1	4
911	до этого	1	4
912	в обратном	1	4
913	как при	1	4
914	как о	1	4
915	не до	1	4
916	стороны с	2	4
917	в любой	1	4
918	себя и	1	4
919	этому же	1	4
920	все три	1	4
921	и если	4	4
922	объяснения этого	1	4
923	может оказаться	1	4
924	здесь и	3	4
925	из него	3	4
926	с того	5	4
927	формы и	2	4
928	ему в	1	4
929	он начинает	1	4
930	в определенных	1	4
931	такое же	3	4
932	состоящее в	1	4
933	просто как	1	4
934	и эта	5	4
935	и тех	1	4
936	долгое время	1	4
937	по которому	2	4
938	не могу	2	4
939	нельзя не	1	4
940	что там	2	4
941	составные части	1	4
942	к области	1	4
943	ее от	1	4
944	думать что	3	4
945	новое что	1	4
946	и значения	1	4
947	жизни и	3	4
948	только после	3	4
949	не удалось	1	4
950	этому вопросу	1	4
951	в чисто	1	4
952	что задача	4	3
953	мы найдем	2	3
954	выражена в	1	3
955	между этим	1	3
956	его от	1	3
957	это делают	1	3
958	о мире	1	3
959	лет в	1	3
960	и именно	1	3
961	происходит не	1	3
962	я могу	2	3
963	он стоит	1	3
964	по своим	3	3
965	другой функции	2	3
966	уже у	1	3
967	из себя	1	3
968	этой связи	2	3
969	не исключает	1	3
970	некоторое время	2	3
971	в голове	1	3
972	и новые	2	3
973	он так	1	3
974	ее как	2	3
975	эти вопросы	1	3
976	увидим в	1	3
977	в непосредственной	1	3
978	именно на	2	3
979	от них	2	3
980	общих чертах	1	3
981	еще одну	1	3
982	этой задачи	3	3
983	к их	1	3
984	никогда нет	2	3
985	после этого	8	3
986	это верно	1	3
987	мы легко	2	3
988	они будут	1	3
989	ибо он	2	3
990	как можно	1	3
991	с двумя	1	3
992	и всю	1	3
993	не стоит	2	3
994	вопрос что	1	3
995	объяснения в	1	3
996	не встречает	1	3
997	не сумел	1	3
998	нами как	2	3
999	они же	3	3
1000	не отличается	1	3
1001	самый вопрос	1	3
1002	этих трех	1	3
1003	именно что	2	3
1004	не могла	1	3
1005	этим вопросом	1	3
1006	часто не	1	3
1007	и хотя	3	3
1008	могла бы	1	3
1009	это приводит	1	3
1010	в общих	1	3
1011	задачи не	4	3
1012	есть ли	1	3
1013	нам кажется	5	3
1014	не так	4	3
1015	раз он	2	3
1016	и должны	1	3
1017	ним и	1	3
1018	которая и	1	3
1019	сводится к	3	3
1020	с целью	2	3
1021	на другую	2	3
1022	очевидно это	1	3
1023	важно отметить	1	3
1024	которого не	1	3
1025	на другие	1	3
1026	он мог	1	3
1027	не входит	1	3
1028	как часть	1	3
1029	к нашему	1	3
1030	всем этом	1	3
1031	и вопрос	1	3
1032	тогда как	4	3
1033	и наоборот	2	3
1034	в расчет	1	3
1035	видели выше	1	3
1036	ним но	2	3
1037	впервые в	1	3
1038	по двум	1	3
1039	другие предметы	1	3
1040	языка но	1	3
1041	для ясности	1	3
1042	части в	1	3
1043	для выражения	1	3
1044	именно к	1	3
1045	новый и	1	3
1046	связанных с	1	3
1047	и пр	2	3
1048	план выступает	1	3
1049	одна и	1	3
1050	нам еще	1	3
1051	не содержит	2	3
1052	основана на	1	3
1053	это всегда	1	3
1054	как нечто	1	3
1055	и история	1	3
1056	становится понятным	1	3
1057	по его	2	3
1058	но уже	1	3
1059	эта связь	7	3
1060	уступает место	1	3
1061	нас и	1	3
1062	как ни	1	3
1063	остановимся только	1	3
1064	может идти	2	3
1065	что отдельные	1	3
1066	этих случаях	18	3
1067	самое время	2	3
1068	имеет еще	1	3
1069	наоборот в	1	3
1070	момент в	1	3
1071	их на	2	3
1072	может и	1	3
1073	он с	1	3
1074	в возможности	1	3
1075	могут служить	2	3
1076	которой они	2	3
1077	противоречие с	1	3
1078	наши задачи	1	3
1079	или во	1	3
1080	и задачи	1	3
1081	и связь	1	3
1082	уже выше	7	3
1083	в это	3	3
1084	поставить вопрос	1	3
1085	мы с	1	3
1086	он находит	1	3
1087	нельзя было	1	3
1088	можем установить	2	3
1089	доказать что	1	3
1090	непосредственной связи	1	3
1091	здесь у	1	3
1092	живет в	2	3
1093	при рассмотрении	1	3
1094	во многих	2	3
1095	другого рода	1	3
1096	чтобы они	1	3
1097	с большим	1	3
1098	как я	1	3
1099	для понимания	1	3
1100	надо сказать	2	3
1101	эта гипотеза	1	3
1102	этом же	2	3
1103	от ее	1	3
1104	он на	3	3
1105	другие авторы	1	3
1106	которое он	1	3
1107	и всей	1	3
1108	этот пример	1	3
1109	эта форма	4	3
1110	и можно	1	3
1111	что за	3	3
1112	прямо не	2	3
1113	следовательно и	1	3
1114	выше мы	4	3
1115	не имеющие	1	3
1116	которых в	1	3
1117	в овладении	1	3
1118	то ни	1	3
1119	конфликта и	1	3
1120	огромное количество	2	3
1121	если же	1	3
1122	всех других	2	3
1123	не приходится	1	3
1124	недостаточно для	1	3
1125	в новое	1	3
1126	это делает	1	3
1127	же мы	6	3
1128	взгляд на	1	3
1129	и этот	1	3
1130	по форме	1	3
1131	мы таким	1	3
1132	в противоречие	1	3
1133	с уже	1	3
1134	связь может	1	3
1135	тогда он	1	3
1136	вот как	1	3
1137	действительно ли	2	3
1138	показывают как	2	3
1139	глубокие корни	1	3
1140	месте и	1	3
1141	ту или	1	3
1142	ли он	5	3
1143	наперед что	1	3
1144	дальше и	2	3
1145	указать на	1	3
1146	вне поля	1	3
1147	такой случай	5	3
1148	может сделать	1	3
1149	она все	1	3
1150	образом не	1	3
1151	имеем в	8	3
1152	той ситуации	1	3
1153	соответствии с	1	3
1154	но именно	1	3
1155	не объясняет	1	3
1156	только о	2	3
1157	что наличие	1	3
1158	подойти к	1	3
1159	представления и	1	3
1160	и иначе	1	3
1161	многих других	1	3
1162	в первый	1	3
1163	от которого	2	3
1164	же не	2	3
1165	по ту	1	3
1166	или иначе	2	3
1167	самые разнообразные	1	3
1168	в ту	1	3
1169	и без	1	3
1170	мира и	2	3
1171	это происходит	4	3
1172	к своему	4	3
1173	и оно	2	3
1174	что тот	2	3
1175	он прежде	1	3
1176	всем их	1	3
1177	заставляют нас	1	3
1178	мы наблюдали	2	3
1179	что касается	1	3
1180	далеко не	3	3
1181	а этот	1	3
1182	что из	4	3
1183	в большинстве	1	3
1184	и часто	2	3
1185	в отдельности	3	3
1186	он и	3	3
1187	совершенно то	2	3
1188	в книге	5	3
1189	об этой	2	3
1190	на ту	2	3
1191	а эти	1	3
1192	отвечает на	1	2
1193	же и	1	2
1194	представляет для	1	2
1195	одну линию	1	2
1196	этот переходный	1	2
1197	о пути	1	2
1198	каких условиях	1	2
1199	сам автор	1	2
1200	так можно	1	2
1201	время не	1	2
1202	него в	1	2
1203	не хочет	1	2
1204	представлений о	4	2
1205	более широкий	1	2
1206	и сл	2	2
1207	относится и	1	2
1208	вывести из	1	2
1209	на свою	1	2
1210	из самых	2	2
1211	эти черты	1	2
1212	развивается и	2	2
1213	оказалось что	1	2
1214	из чистого	1	2
1215	что наиболее	1	2
1216	при развитии	1	2
1217	скрывается в	1	2
1218	не имели	1	2
1219	не служит	1	2
1220	ее к	2	2
1221	и третий	2	2
1222	же следует	1	2
1223	он был	2	2
1224	в приведенных	3	2
1225	вообще невозможно	1	2
1226	именно этим	1	2
1227	меня на	3	2
1228	поэтому если	1	2
1229	не всегда	6	2
1230	своим собственным	1	2
1231	характер в	2	2
1232	оно встречается	1	2
1233	же эта	1	2
1234	роль мы	1	2
1235	по представлению	1	2
1236	условий в	1	2
1237	рассказывает о	1	2
1238	так называемых	1	2
1239	на ней	5	2
1240	и формы	3	2
1241	о цели	1	2
1242	они должны	3	2
1243	из трех	1	2
1244	еще у	1	2
1245	для этой	2	2
1246	из такого	1	2
1247	это настолько	1	2
1248	образом на	1	2
1249	при всем	1	2
1250	этой книги	1	2
1251	или наоборот	2	2
1252	задачи при	1	2
1253	к себе	4	2
1254	ссылается на	1	2
1255	увидим дальше	1	2
1256	предполагалось что	1	2
1257	для своего	1	2
1258	или иную	1	2
1259	этого объяснения	1	2
1260	есть еще	4	2
1261	условно называем	1	2
1262	задач не	1	2
1263	что высказано	1	2
1264	на себя	3	2
1265	дело происходит	1	2
1266	характер и	1	2
1267	спрашивается что	1	2
1268	большинстве случаев	1	2
1269	такое положение	2	2
1270	которые имеют	1	2
1271	бы поставить	1	2
1272	из одного	3	2
1273	свое место	2	2
1274	вверх и	1	2
1275	что общность	1	2
1276	образом это	1	2
1277	формы человеческого	1	2
1278	и собственно	1	2
1279	для тех	1	2
1280	не стоят	1	2
1281	а ее	1	2
1282	это говорит	1	2
1283	не будет	6	2
1284	им самим	1	2
1285	доходит до	3	2
1286	во времени	1	2
1287	вот в	2	2
1288	над ним	1	2
1289	не раз	1	2
1290	вниз в	1	2
1291	того кто	3	2
1292	также как	2	2
1293	его как	2	2
1294	роль играет	1	2
1295	вопрос этот	1	2
1296	они были	1	2
1297	бы ни	1	2
1298	происходит так	1	2
1299	который был	1	2
1300	это совершенно	1	2
1301	для чего	1	2
1302	дальше что	1	2
1303	и мн	1	2
1304	поля зрения	1	2
1305	мы просто	1	2
1306	и возможно	1	2
1307	указание что	2	2
1308	имело место	1	2
1309	он только	1	2
1310	отличное от	1	2
1311	переносится в	2	2
1312	от нас	1	2
1313	здесь он	1	2
