N	2gram	Vygotskiy_	Istorich
241	тогда как	1	13
242	и для	9	13
243	в себе	6	13
244	в таких	2	13
245	все что	4	13
246	своего рода	1	13
247	и у	6	13
248	на этом	3	13
249	в нее	2	13
250	и от	4	13
251	с ними	2	13
252	не имеет	3	13
253	в книге	2	13
254	к своему	2	13
255	его не	3	13
256	и если	4	13
257	же можно	1	13
258	что иное	2	13
259	таким же	1	13
260	во всем	5	12
261	попасть в	1	12
262	хотя бы	4	12
263	а потом	1	12
264	утверждать что	9	12
265	ответ на	2	12
266	о нем	2	12
267	в их	4	12
268	на более	1	12
269	к этой	2	12
270	как только	3	12
271	что не	2	12
272	чаще всего	1	12
273	за ним	2	12
274	в более	1	12
275	это происходит	1	12
276	в русских	1	12
277	не знаю	1	12
278	и их	4	12
279	только после	1	12
280	к которому	1	11
281	точки зрения	32	11
282	ясно что	22	11
283	я не	1	11
284	должны быть	6	11
285	главным образом	3	11
286	стоит на	1	11
287	никто не	1	11
288	иное как	2	11
289	в очень	2	11
290	у меня	3	11
291	только с	2	11
292	уже в	3	11
293	на нее	1	11
294	же в	1	11
295	восходит к	1	11
296	не что	2	11
297	тех случаях	1	11
298	хотя и	3	11
299	же мы	2	11
300	относится к	4	11
301	и вот	5	11
302	на которой	1	11
303	и более	3	11
304	такой же	9	11
305	человека в	1	11
306	далеко не	7	11
307	и к	5	10
308	не как	3	10
309	к ним	4	10
310	но так	2	10
311	указать что	1	10
312	в немецкой	2	10
313	не было	5	10
314	в которой	6	10
315	за собой	1	10
316	а с	2	10
317	и тот	4	10
318	почти всегда	3	10
319	его к	2	10
320	на основе	2	10
321	вслед за	10	10
322	связанных с	1	10
323	что же	4	10
324	но если	2	10
325	ее на	2	10
326	он и	1	10
327	связаны с	1	10
328	и других	4	10
329	о чем	2	10
330	говорит о	4	10
331	то не	1	10
332	а она	1	10
333	там же	2	10
334	в это	1	10
335	в различных	1	10
336	приходит к	5	10
337	в состоянии	4	10
338	в ее	7	10
339	эта форма	2	10
340	но как	4	10
341	ни в	9	10
342	можно установить	1	10
343	а если	1	10
344	не знаем	2	10
345	он может	1	10
346	а на	4	10
347	указывает на	6	10
348	есть только	7	10
349	что эти	3	10
350	то чего	1	10
351	что эта	4	10
352	не можем	3	10
353	более или	3	9
354	и вместе	2	9
355	но эти	1	9
356	только на	7	9
357	том чтобы	9	9
358	она в	2	9
359	но для	1	9
360	в чем	5	9
361	сюда же	1	9
362	не будет	4	9
363	совершенно так	1	9
364	и хотя	1	9
365	социальной жизни	1	9
366	тогда когда	7	9
367	и так	7	9
368	зависимости от	7	9
369	это и	3	9
370	в свою	3	9
371	целый ряд	12	9
372	на этот	2	9
373	тот же	8	9
374	он должен	1	9
375	зависит от	2	9
376	бы мы	3	9
377	из этого	5	9
378	а по	1	9
379	превращение в	2	9
380	которой он	2	9
381	вот почему	1	9
382	когда она	6	9
383	следующим образом	1	9
384	не могут	6	9
385	в себя	3	9
386	или же	2	9
387	он показывает	1	9
388	а как	2	9
389	означает что	2	9
390	и вновь	2	9
391	если это	2	9
392	здесь нет	1	9
393	в основе	13	9
394	с его	3	9
395	ему в	1	9
396	же не	1	9
397	или менее	3	9
398	стороны и	3	9
399	стоит в	1	9
400	приводит к	3	9
401	что на	4	9
402	по этому	3	9
403	жизни и	5	9
404	только что	3	8
405	это значит	1	8
406	и сам	3	8
407	именно в	1	8
408	во всяком	9	8
409	это делается	1	8
410	из своего	1	8
411	конечно не	2	8
412	с другими	2	8
413	есть еще	1	8
414	чем это	2	8
415	на другой	3	8
416	приводят к	1	8
417	мы будем	2	8
418	есть ли	2	8
419	не так	2	8
420	см в	1	8
421	та же	4	8
422	на нем	2	8
423	подобно тому	7	8
424	он же	3	8
425	из его	4	8
426	только тогда	8	8
427	именно на	1	8
428	говорят что	1	8
429	и наоборот	2	8
430	у них	2	8
431	независимо от	3	8
432	смысле этого	2	8
433	приводит нас	1	8
434	ту же	6	8
435	что им	1	8
436	и потому	2	8
437	в приведенных	1	8
438	значит что	1	8
439	но она	1	8
440	оказывается что	5	8
441	тем самым	2	8
442	но вместе	1	8
443	же самое	8	8
444	которые в	3	8
445	для этого	1	8
446	одно из	2	8
447	роль в	4	8
448	можно сказать	2	8
449	в зависимости	6	8
450	можем предположить	1	8
451	он на	1	8
452	она и	1	8
453	что его	5	8
454	с представлением	1	8
455	здесь же	1	8
456	встречается в	1	8
457	не дает	3	8
458	надо сказать	3	8
459	ни одной	1	8
460	это положение	1	8
461	образом и	4	8
462	одном случае	1	8
463	его с	3	8
464	и из	7	8
465	большей частью	3	8
466	во сне	2	8
467	может оказаться	1	8
468	что такое	2	8
469	здесь в	1	8
470	но с	1	8
471	и эта	1	8
472	вообще не	1	8
473	не имеют	1	8
474	должен быть	2	8
475	он говорит	4	8
476	тому как	10	8
477	в жизни	5	8
478	от того	6	8
479	на это	2	8
480	не столько	1	7
481	этим объясняется	1	7
482	только через	1	7
483	и когда	5	7
484	уже и	2	7
485	ключ к	1	7
486	для объяснения	3	7
487	будто бы	2	7
488	тому что	7	7
489	не есть	4	7
490	между собой	1	7
491	в эту	1	7
492	под влиянием	4	7
493	между тем	6	7
494	мы опять	2	7
495	если в	2	7
496	и при	3	7
497	самом деле	19	7
498	обращается к	2	7
499	к которым	4	7
500	состоит в	5	7
501	что оно	4	7
502	на самом	6	7
503	что ни	2	7
504	образом в	3	7
505	можно предположить	1	7
506	уже только	1	7
507	здесь совершенно	1	7
508	еще в	1	7
509	это означает	2	7
510	в области	12	7
511	вплоть до	3	7
512	случае мы	1	7
513	те же	9	7
514	во многих	1	7
515	связь между	1	7
516	как на	6	7
517	о ней	4	7
518	ее и	2	7
519	указать на	1	7
520	это мы	2	7
521	в конце	6	7
522	также в	1	7
523	себе и	2	7
524	а только	4	7
525	ли это	3	7
526	того же	3	7
527	когда мы	4	7
528	однако в	2	7
529	не то	2	7
530	можно только	1	7
531	был бы	6	7
532	однако что	1	7
533	не противоречит	1	7
534	состоит из	2	7
535	совершенно не	7	7
536	то он	1	7
537	тех же	2	7
538	того чтобы	13	7
539	им в	4	7
540	если мы	21	7
541	что я	4	7
542	этого слова	5	7
543	всяком случае	7	7
544	для него	1	7
545	как у	1	7
546	а то	1	7
547	как она	4	7
548	с самого	1	7
549	в какой	6	7
550	эти формы	1	7
551	составные части	1	7
552	только у	1	7
553	земли и	1	7
554	думать что	3	7
555	в большинстве	1	7
556	и часто	2	7
557	одного из	1	7
558	и о	4	7
559	эти два	1	7
560	есть не	6	7
561	же и	2	6
562	его от	2	6
563	между ними	2	6
564	но что	3	6
565	не потому	3	6
566	из всего	1	6
567	на эту	1	6
568	дело с	10	6
569	можно ли	2	6
570	именно так	1	6
571	той же	9	6
572	все его	1	6
573	как можно	3	6
574	как говорит	5	6
575	что как	1	6
576	здесь на	1	6
577	не могла	1	6
578	только о	3	6
579	его как	1	6
580	оно может	1	6
581	на место	3	6
582	должны будем	2	6
583	в одну	2	6
584	к сожалению	1	6
585	что по	5	6
586	нет ничего	1	6
587	в роли	1	6
588	общественного развития	3	6
589	связь и	1	6
590	в русском	4	6
591	этого вопроса	2	6
592	этих двух	4	6
593	отличие от	6	6
594	также и	2	6
595	одну из	1	6
596	же что	2	6
597	самое что	2	6
598	часто в	2	6
599	для того	12	6
600	сводится к	3	6
601	его за	1	6
602	он является	1	6
603	самого начала	1	6
604	говорит что	10	6
605	от себя	4	6
606	и становится	1	6
607	то в	2	6
608	от его	1	6
609	и за	1	6
610	можно привести	1	6
611	к жизни	2	6
612	что все	10	6
613	тому же	4	6
614	к чему	2	6
615	себе не	4	6
616	даже не	1	6
617	это может	2	6
618	свете этих	1	6
619	имеет свою	1	6
620	пришел к	2	6
621	видим и	1	6
622	были бы	2	6
623	они и	2	6
624	д все	1	6
625	еще яснее	1	6
626	не на	2	6
627	этой точки	7	6
628	к которой	1	6
629	или как	2	6
630	и тогда	3	6
631	он дает	3	6
632	заметить что	3	6
633	видим в	1	6
634	он все	2	6
635	формы и	11	6
636	близок к	1	6
637	ничем не	1	6
638	из которого	6	6
639	с той	2	6
640	говорят о	1	6
641	и оно	1	6
642	для изучения	1	6
643	и уже	2	6
644	что задача	1	5
645	в египетской	1	5
646	в виду	6	5
647	в своих	12	5
648	происходит не	1	5
649	мы и	1	5
650	получает от	1	5
651	и очень	2	5
652	бы в	3	5
653	за ней	1	5
654	во все	2	5
655	только как	3	5
656	его по	1	5
657	показывает как	3	5
658	и мы	6	5
659	героя с	1	5
660	или не	2	5
661	нами в	1	5
662	д то	1	5
663	в сторону	1	5
664	или иное	2	5
665	могла бы	1	5
666	обратимся к	1	5
667	до наших	1	5
668	для чего	1	5
669	с ее	3	5
670	бы составить	1	5
671	оттого что	1	5
672	оно не	2	5
673	от своего	1	5
674	их и	1	5
675	это время	1	5
676	думают что	2	5
677	в каком	3	5
678	которых можно	1	5
679	ясно и	1	5
680	это только	4	5
681	что если	7	5
682	он как	1	5
683	в совершенно	5	5
684	в отличие	4	5
685	указывают на	2	5
686	в ряд	1	5
687	д и	1	5
688	не означает	2	5
689	в свое	1	5
690	нас не	2	5
691	этом он	2	5
692	д мы	1	5
693	основана на	1	5
694	далее мы	1	5
695	по своему	2	5
696	на все	6	5
697	однако не	1	5
698	на задний	1	5
699	в самых	3	5
700	но при	1	5
701	мы узнаем	1	5
702	и может	3	5
703	или другого	1	5
704	это можно	3	5
705	а когда	1	5
706	которые не	3	5
707	еще более	2	5
708	связи в	1	5
709	совершенно точно	6	5
710	к другой	1	5
711	но даже	4	5
712	всего что	1	5
713	задач в	1	5
714	художественного творчества	6	5
715	материал в	1	5
716	связи со	2	5
717	ней и	1	5
718	же представления	1	5
719	здесь он	1	5
720	мы в	3	5
721	такого рода	1	5
722	несмотря на	8	5
723	прийти к	1	5
724	что между	1	5
725	видит в	1	5
726	что от	1	5
727	говорит он	3	5
728	что под	1	5
729	в таком	5	5
730	он также	1	5
731	хотя в	1	5
732	и затем	1	5
733	очень мало	1	5
734	и почему	1	5
735	вступить в	1	5
736	как таковой	1	5
737	переходит в	1	5
738	лежит в	2	5
739	никак не	7	5
740	в область	3	5
741	показывают как	1	5
742	показать что	12	5
743	в нашей	4	5
744	одним словом	1	5
745	как о	1	5
746	туда и	1	5
747	мы получим	2	5
748	знает что	1	5
749	без всякого	2	5
750	соответствии с	1	5
751	ее не	1	5
752	том числе	1	5
753	отличается от	4	5
754	как нечто	3	5
755	наших дней	1	5
756	мира и	1	5
757	это было	1	5
758	можно показать	3	5
759	при изучении	1	5
760	они стали	1	5
761	это в	4	5
762	и социальной	1	5
763	задний план	1	5
764	как уже	1	5
765	что образ	2	5
766	что данный	1	5
767	что из	1	5
768	в самом	18	4
769	только из	9	4
770	мы найдем	2	4
771	в разных	1	4
772	в пользу	1	4
773	в результате	4	4
774	к рассмотрению	1	4
775	эти три	1	4
776	на которых	1	4
777	прибавить что	1	4
778	почему это	1	4
779	полагают что	4	4
780	и пришли	1	4
781	знаем о	1	4
782	в действительности	4	4
783	и составляют	1	4
784	людей и	2	4
785	и те	5	4
786	и формы	1	4
787	на одну	1	4
788	могло бы	5	4
789	формы в	6	4
790	во всей	1	4
791	что именно	4	4
792	он сам	1	4
793	и во	3	4
794	нет никаких	1	4
795	к этим	1	4
796	для этой	1	4
797	случае в	3	4
798	вор и	1	4
799	он к	1	4
800	что уже	1	4
801	о происхождении	1	4
802	по материалам	1	4
803	бы что	2	4
804	чем в	2	4
805	заключить что	1	4
806	всем что	1	4
807	очевидно что	7	4
808	их от	3	4
809	одном из	2	4
810	связь со	1	4
811	почему именно	2	4
812	него есть	1	4
813	но вот	1	4
814	две формы	1	4
815	того кто	1	4
816	что есть	3	4
817	отнюдь не	11	4
818	он уже	1	4
819	и сейчас	4	4
820	и дает	1	4
821	такое толкование	1	4
822	один раз	1	4
823	сами по	4	4
824	с этого	2	4
825	впечатление что	2	4
826	такую же	1	4
827	по сравнению	3	4
828	быть не	1	4
829	с которой	1	4
830	для нее	1	4
831	и больше	2	4
832	и целый	1	4
833	затем уже	1	4
834	можем только	1	4
835	новые и	1	4
836	это одно	1	4
837	или другое	1	4
838	общественное мнение	1	4
839	а это	1	4
840	в литературе	1	4
841	не существует	4	4
842	в стороне	1	4
843	чтобы вызвать	3	4
844	есть в	7	4
845	перейти к	1	4
846	особенно в	1	4
847	могут служить	3	4
848	выходит из	1	4
849	человека и	3	4
850	явление в	1	4
851	хотя он	1	4
852	на своих	1	4
853	некоторые черты	1	4
854	что было	1	4
855	по тому	4	4
856	женщин и	1	4
857	привести к	1	4
858	нас в	2	4
859	и которые	2	4
860	мысль о	1	4
861	ведет к	1	4
862	другую сторону	2	4
863	когда в	1	4
864	так если	1	4
865	так чтобы	1	4
866	при рассмотрении	2	4
867	в руках	2	4
868	наталкивается на	1	4
869	задачи и	3	4
870	перед ним	1	4
871	в глаза	2	4
872	с этими	1	4
873	все время	6	4
874	и вообще	3	4
875	они сами	2	4
876	исходит из	5	4
877	который в	3	4
878	на почве	3	4
879	содержится в	1	4
880	и всей	1	4
881	что тот	3	4
882	время в	2	4
883	с точки	12	4
884	как раз	4	4
885	они в	2	4
886	там и	1	4
887	прямо не	1	4
888	указывает что	4	4
889	здесь как	1	4
890	чистом виде	3	4
891	можно сделать	1	4
892	если же	3	4
893	бы его	1	4
894	найти в	2	4
895	о его	2	4
896	составить предмет	1	4
897	столь же	6	4
898	из анализа	3	4
899	эту задачу	1	4
900	на месте	1	4
901	бывает и	1	4
902	все в	2	4
903	над ними	1	4
904	и этот	3	4
905	только те	1	4
906	и должно	1	4
907	идет от	1	4
908	себя и	3	4
909	еще и	1	4
910	и между	1	4
911	от животного	1	4
912	действия и	4	4
913	принадлежит к	1	4
914	их с	2	4
915	считает что	2	4
916	на тех	3	4
917	вывод что	2	4
918	чтобы получить	1	4
919	из форм	1	4
920	этой формы	2	4
921	дело в	2	4
922	в ту	1	4
923	с одного	1	4
924	искать в	1	4
925	ясно показывает	1	4
926	не могу	1	4
927	к тем	1	4
928	или его	3	4
929	только то	3	4
930	как не	2	4
931	слова в	5	4
932	тех которые	1	4
933	быть только	1	4
934	предпосылки что	1	3
935	является в	1	3
936	со всем	1	3
937	а у	1	3
938	мы находим	2	3
939	того есть	1	3
940	тем как	2	3
941	в черный	1	3
942	на другую	1	3
943	него в	2	3
944	а есть	2	3
945	раз он	1	3
946	все дело	3	3
947	эти черты	1	3
948	в соответствии	1	3
949	казалось бы	4	3
950	на природу	1	3
951	не непосредственно	1	3
952	не могли	4	3
953	в противоположность	1	3
954	и той	5	3
955	о них	1	3
956	отметить что	2	3
957	так называемых	1	3
958	из всех	4	3
959	в голове	2	3
960	когда человек	1	3
961	такая же	1	3
962	нигде не	2	3
963	именно с	1	3
964	что даже	3	3
965	точка зрения	6	3
966	образом на	1	3
967	бы то	3	3
968	хотелось бы	1	3
969	о двух	1	3
970	при переходе	1	3
971	этой же	1	3
972	не дают	1	3
973	всякий раз	10	3
974	с двумя	2	3
975	есть один	1	3
976	как таковое	2	3
977	больше и	2	3
978	воздействия на	2	3
979	а другой	3	3
980	воды и	1	3
981	могли бы	3	3
982	о себе	1	3
983	или это	1	3
984	и та	1	3
985	совсем не	3	3
986	центр тяжести	1	3
987	достаточно указать	1	3
988	который был	1	3
989	где они	1	3
990	роль играют	1	3
991	связи и	1	3
992	человеческого тела	2	3
993	которые он	1	3
994	была бы	2	3
995	поэтому в	1	3
996	и делает	2	3
997	если кто	1	3
998	к таким	1	3
999	том смысле	1	3
1000	бы не	1	3
1001	каждого из	3	3
1002	к другому	1	3
1003	сейчас же	5	3
1004	но их	1	3
1005	не узнают	1	3
1006	только мы	2	3
1007	это все	3	3
1008	и поэтому	3	3
1009	мы хотели	2	3
1010	тех пор	2	3
1011	окажется что	1	3
1012	и оживление	1	3
1013	только один	2	3
1014	или когда	1	3
1015	которые можно	1	3
1016	как если	1	3
1017	на основании	7	3
1018	при анализе	3	3
1019	тем же	4	3
1020	о смысле	1	3
1021	только при	4	3
1022	лучше всего	2	3
1023	чтобы все	1	3
1024	в особом	1	3
1025	как к	2	3
1026	именно к	2	3
1027	то они	1	3
1028	и многие	3	3
1029	мы могли	1	3
1030	когда они	2	3
1031	который уже	1	3
1032	как таковая	1	3
1033	одна и	1	3
1034	все равно	1	3
1035	и смысл	1	3
1036	от всех	3	3
1037	с теми	2	3
1038	к нашей	1	3
1039	и могут	1	3
1040	в такой	2	3
1041	один и	2	3
1042	та что	1	3
1043	превратившись в	1	3
1044	на один	2	3
1045	из ряда	1	3
1046	этот факт	1	3
1047	он их	1	3
1048	и вне	1	3
1049	к изучению	1	3
1050	ему при	1	3
1051	наоборот в	1	3
1052	он с	1	3
1053	мы обратимся	1	3
1054	для всех	5	3
1055	чтобы дать	1	3
1056	на эти	2	3
1057	исходя из	4	3
1058	совершенно очевидно	3	3
1059	и другую	2	3
1060	остановиться на	2	3
1061	противоречие с	4	3
1062	как они	2	3
1063	в борьбе	1	3
1064	из нее	1	3
1065	он представляется	1	3
1066	и должен	1	3
1067	стороны в	1	3
1068	при таком	5	3
1069	речь идет	4	3
1070	и нет	2	3
1071	и такие	1	3
1072	он играет	1	3
1073	имеет в	3	3
1074	но то	1	3
1075	как оно	2	3
1076	стоят в	1	3
1077	нам что	1	3
1078	так то	1	3
1079	совершенно ясна	1	3
1080	духа и	1	3
1081	в мировом	1	3
1082	от нас	1	3
1083	в системе	1	3
1084	едва ли	5	3
1085	собой и	1	3
1086	и эту	1	3
1087	должно быть	2	3
1088	собой в	1	3
1089	и заставляет	1	3
1090	но еще	1	3
1091	есть у	1	3
1092	ни было	2	3
1093	имеем дело	2	3
1094	чтобы иметь	1	3
1095	воды в	1	3
1096	не обладает	2	3
1097	сколько бы	1	3
1098	в несколько	1	3
1099	говорит в	1	3
1100	сказал что	1	3
1101	чтобы понять	4	3
1102	в наши	1	3
1103	то ни	2	3
1104	у древних	1	3
1105	всех других	2	3
1106	все те	1	3
1107	сравнительно с	1	3
1108	почему же	1	3
1109	которую в	1	3
1110	всегда имеет	1	3
1111	их к	1	3
1112	рассматривается как	1	3
1113	которые были	1	3
1114	которого она	1	3
1115	но никогда	1	3
1116	приближается к	1	3
1117	представить себе	5	3
1118	в языке	3	3
1119	в противоречие	3	3
1120	только не	4	3
1121	из того	2	3
1122	его еще	1	3
1123	все то	4	3
1124	в обратном	1	3
1125	оно есть	3	3
1126	относятся к	1	3
1127	к самым	1	3
1128	по реке	1	3
1129	которые могут	2	3
1130	предметы в	1	3
1131	быть признаны	1	3
1132	материальной жизни	1	3
1133	этом нет	1	3
1134	помощи которых	1	3
1135	не играет	1	3
1136	сравнению с	3	3
1137	утверждают что	2	3
1138	бросается в	1	3
1139	вследствие этого	2	3
1140	и до	2	3
1141	нам и	2	3
1142	к утверждению	1	3
1143	только наиболее	1	3
1144	точку зрения	3	3
1145	подойти к	2	3
1146	из этой	1	3
1147	от начала	1	3
1148	как полагают	1	3
1149	ряд других	1	3
1150	и было	1	3
1151	это верно	1	3
1152	только он	1	3
1153	по лестнице	1	3
1154	этому поводу	3	3
1155	из двух	1	3
1156	в эпоху	1	3
1157	бы с	1	3
1158	понимать как	1	3
1159	один момент	1	3
1160	еще прибавить	1	3
1161	мнение что	1	3
1162	является не	1	3
1163	другом случае	1	3
1164	без всякой	1	3
1165	они все	1	3
1166	там мы	1	3
1167	оно в	1	3
1168	она должна	2	3
1169	которую мы	1	3
1170	может считаться	3	3
1171	что нужно	2	3
1172	д с	1	3
1173	в науке	2	3
1174	это то	1	3
1175	еще до	1	3
1176	что такие	3	3
1177	когда например	1	3
1178	идет речь	1	3
1179	которых они	2	3
1180	как из	1	3
1181	по двум	1	3
1182	само по	8	3
1183	он приходит	1	2
1184	если его	1	2
1185	не прекращается	1	2
1186	лесу у	1	2
1187	производилось в	1	2
1188	думается что	3	2
1189	в большей	1	2
1190	в центре	1	2
1191	к другу	1	2
1192	по пути	1	2
1193	что вопрос	1	2
1194	от одного	1	2
1195	именно и	2	2
1196	жизнь в	1	2
1197	людей а	2	2
1198	которое и	1	2
1199	к другим	2	2
1200	мы получаем	4	2
1201	и другим	1	2
1202	случаях в	1	2
1203	целое и	1	2
1204	и земли	1	2
1205	из героев	1	2
1206	мы считаем	2	2
1207	свой смысл	1	2
1208	всем его	1	2
1209	чтобы лучше	1	2
1210	для выражения	7	2
1211	если при	2	2
1212	можно не	1	2
1213	такое заключение	1	2
1214	и должна	1	2
1215	из их	2	2
1216	одной и	6	2
1217	как ее	1	2
1218	природы но	1	2
1219	свою очередь	3	2
1220	и еще	1	2
1221	идет только	1	2
1222	он так	1	2
1223	в основу	3	2
1224	эти вопросы	1	2
1225	вещи и	1	2
1226	чего он	1	2
1227	в непосредственной	1	2
1228	и вдруг	1	2
1229	смыслу этого	2	2
1230	надо искать	1	2
1231	оно совершенно	2	2
1232	мышления и	3	2
1233	похожи на	1	2
1234	но из	1	2
1235	ясна в	1	2
1236	ссылается на	1	2
1237	и чрезвычайно	1	2
1238	в сборнике	1	2
1239	своей матери	1	2
1240	однако этот	1	2
1241	это обстоятельство	3	2
1242	это легко	1	2
1243	совершенно ясен	1	2
1244	природу и	1	2
1245	куда он	1	2
1246	в конечном	6	2
1247	ее от	4	2
1248	как по	1	2
1249	этим и	1	2
1250	не остается	2	2
1251	характер и	1	2
1252	обстоятельство что	1	2
1253	с отцом	1	2
1254	животное которое	1	2
1255	и следовательно	4	2
1256	хотя оно	1	2
1257	полагает что	2	2
1258	а для	1	2
1259	и нам	1	2
1260	в каждом	5	2
1261	возникает из	1	2
1262	есть признак	1	2
1263	т п	24	2
1264	значение и	3	2
1265	на новый	1	2
1266	теперь уже	1	2
1267	мы всегда	1	2
1268	есть так	1	2
1269	этих трех	1	2
1270	изобразительном искусстве	1	2
1271	одно и	1	2
1272	этого факта	2	2
1273	тем и	2	2
1274	и сказал	1	2
1275	то или	3	2
1276	она была	1	2
1277	сперва в	1	2
1278	его так	1	2
1279	многих случаях	1	2
1280	не само	1	2
1281	заставляет думать	1	2
1282	что для	5	2
1283	материала в	2	2
1284	в общих	1	2
1285	из самых	2	2
1286	всю жизнь	2	2
1287	бы ни	2	2
1288	шаг в	1	2
1289	это совершенно	3	2
1290	форма этого	3	2
1291	можно с	2	2
1292	она является	3	2
1293	прямом смысле	1	2
1294	и самый	1	2
1295	оно уже	1	2
1296	этом очень	1	2
1297	не мешает	1	2
1298	да не	1	2
1299	и должны	1	2
1300	непосредственно не	1	2
1301	но часто	1	2
1302	себе представить	2	2
1303	о той	1	2
1304	представлений в	2	2
1305	с такой	1	2
1306	оно было	2	2
1307	прямой связи	1	2
1308	и далее	2	2
1309	в изобразительном	1	2
1310	сам по	4	2
1311	так просто	1	2
1312	нет никакого	1	2
1313	предполагается что	1	2
1314	вместо того	1	2
1315	однако мы	1	2
1316	которым он	1	2
1317	в особый	2	2
1318	а третий	1	2
1319	опять имеем	1	2
1320	совершенно правильно	7	2
1321	характер этого	2	2
