N	3gram	Propp_Isto	Marksizm
84	сами по себе	1	2
85	того или иного	1	2
86	к нему в	1	2
87	может быть именно	1	2
88	и в особенности	1	2
89	а иногда и	1	2
90	и так сказать	1	2
91	только в этом	1	2
92	таким образом в	1	2
93	до тех пор	1	2
94	в противном случае	1	2
95	так же как	6	2
96	и между ними	1	2
97	хотя бы в	1	2
98	же как и	1	2
99	с тем что	3	2
100	как мы увидим	2	2
101	в нем и	1	2
102	вопрос о том	2	2
103	должен был бы	1	2
104	прежде всего в	1	2
105	но и здесь	1	2
106	быть не может	1	1
107	другой же стороны	1	1
108	того как он	2	1
109	так как нам	1	1
110	а может быть	2	1
111	соответствии с этим	2	1
112	это не значит	1	1
113	между ним и	1	1
114	а не на	2	1
115	можем сказать что	1	1
116	то что он	1	1
117	как одна из	1	1
118	они еще не	1	1
119	связаны друг с	2	1
120	это далеко не	1	1
121	ничего не доказывает	1	1
122	и в каких	1	1
123	в частности например	1	1
124	до наших дней	2	1
125	и даже в	1	1
126	говоря уже о	1	1
127	само нуждается в	1	1
128	вовсе не в	1	1
129	ни к каким	1	1
130	то что обычно	1	1
131	но если мы	1	1
132	в результате мы	1	1
133	несмотря на всю	1	1
134	и по смыслу	1	1
135	как он их	1	1
136	но они не	3	1
137	дело вовсе не	1	1
138	может быть только	1	1
139	может оказаться что	2	1
140	сам по себе	1	1
141	в которой мы	1	1
142	так и с	1	1
143	в иных случаях	1	1
144	не в целях	1	1
145	не чем иным	1	1
146	чем иным как	1	1
147	между собой и	1	1
148	а просто как	1	1
149	не будем здесь	2	1
150	вместо того чтобы	2	1
151	если бы в	1	1
152	мы должны спросить	1	1
153	тесно связаны с	1	1
154	в соответствии с	1	1
155	все же и	1	1
156	он исходит из	1	1
157	которые приводят к	1	1
158	не сами по	1	1
159	не только не	1	1
160	и в пределах	1	1
161	в совершенно иной	1	1
162	по данному вопросу	1	1
163	совершенно не учитывается	1	1
164	и не хочет	1	1
165	друг на друга	1	1
166	по себе а	2	1
167	они не могут	1	1
168	все это не	1	1
169	это значит что	1	1
170	в одном случае	1	1
171	качестве столь же	1	1
172	таким образом и	1	1
173	так же и	2	1
174	нуждается в объяснении	1	1
175	могли бы быть	2	1
176	ни к какой	1	1
177	что он был	1	1
178	же самое что	2	1
179	в тех случаях	1	1
180	видели что и	1	1
181	не только по	1	1
182	никогда не может	1	1
183	что он делает	1	1
184	друг друга но	1	1
185	же обстоит дело	2	1
186	но он не	1	1
187	и здесь он	1	1
188	большей или меньшей	2	1
189	вместе с тем	7	1
190	к тому или	1	1
191	но кроме того	1	1
192	равно как и	1	1
193	связаны между собой	1	1
194	как это делает	1	1
195	и должно быть	2	1
196	отношения к целому	1	1
197	тем что в	1	1
198	что иное как	3	1
199	лежат в основе	1	1
200	в сущности это	1	1
201	в одной из	1	1
202	он делает это	1	1
203	а не как	1	1
204	не совсем так	1	1
205	и следовательно не	1	1
206	и в соответствии	1	1
207	так же обстоит	2	1
208	от себя что	1	1
209	здесь мы не	1	1
210	в другом месте	2	1
211	мира прежде всего	1	1
212	каждый из этих	1	1
213	то что в	2	1
214	в качестве столь	1	1
215	в этом отрывке	1	1
216	мы здесь не	1	1
217	как только мы	1	1
218	в то время	3	1
219	и в ней	3	1
220	тому или иному	1	1
221	в большей или	1	1
222	так как оно	2	1
223	все же не	2	1
224	только после этого	1	1
225	не говоря уже	1	1
226	как нам важно	1	1
227	кажется что в	1	1
228	на них мы	1	1
229	в ее основе	1	1
230	во всех случаях	2	1
231	но уже в	1	1
232	не что иное	3	1
233	дело в том	3	1
234	идет именно о	1	1
235	всех этих случаях	1	1
236	может быть объяснено	1	1
237	подобно тому как	3	1
238	с другой же	1	1
239	пока не будет	1	1
240	это не совсем	1	1
241	они никогда не	2	1
242	во всех этих	1	1
243	не сам по	1	1
244	но тем не	1	1
245	с переходом на	1	1
246	не зависит от	1	1
247	одной стороны оно	1	1
248	тем или иным	1	1
249	сих пор мы	4	1
250	тех случаях когда	1	1
251	очень простой случай	1	1
252	в любой момент	1	1
253	и что они	3	1
254	уже о том	1	1
255	может быть признано	1	1
256	она может быть	1	1
257	на первых порах	2	1
258	и потому в	1	1
259	перейдем к рассмотрению	1	1
260	прибавим от себя	1	1
261	по его мнению	2	1
262	сказать что и	1	1
263	очень важной и	1	1
264	что здесь в	1	1
265	и в нем	2	1
266	это свидетельствует о	1	1
267	те случаи где	1	1
268	приводит к тому	1	1
269	находится под его	1	1
270	оно может быть	2	1
271	до конца и	1	1
272	в виду что	1	1
273	и связанные с	1	1
274	после того как	2	1
275	мы не можем	3	1
276	пролить свет на	1	1
277	является не чем	1	1
