N	2gram	Bakhtin_Fr	StatiiOP
399	на этом	2	4
400	не могут	4	4
401	в свете	3	4
402	в смысле	2	4
403	и у	7	4
404	что как	1	4
405	но как	3	4
406	только с	3	4
407	и речи	2	4
408	в развитии	1	4
409	была не	1	4
410	литературы и	7	4
411	вопрос в	1	4
412	этап в	1	4
413	которые были	1	4
414	за пределы	10	4
415	на рубеже	1	4
416	а потому	1	4
417	то есть	71	4
418	не зная	1	4
419	это есть	1	4
420	разумеется не	1	4
421	в форме	6	4
422	я имею	1	4
423	сами по	1	4
424	они не	1	4
425	в романе	8	4
426	в процессе	2	4
427	как о	1	4
428	это время	2	4
429	и так	2	4
430	связанные с	2	4
431	да и	5	4
432	по своей	3	4
433	именно поэтому	1	4
434	нет в	1	4
435	здесь нет	1	4
436	все они	1	4
437	в основе	8	4
438	совпадает с	1	4
439	в значительной	9	4
440	связана с	8	4
441	как известно	2	4
442	относится к	4	4
443	народ в	1	4
444	не знает	6	4
445	им в	1	4
446	не для	2	4
447	начиная с	2	4
448	в образе	1	4
449	с нею	2	4
450	значительной степени	4	4
451	это просто	1	4
452	это произведение	2	4
453	этого термина	1	4
454	которые в	1	4
455	а на	1	4
456	века и	8	4
457	или в	2	4
458	места в	1	4
459	в ряде	1	4
460	случае не	1	4
461	очень большое	1	4
462	есть в	6	4
463	стремление к	2	4
464	в такой	1	4
465	это объясняется	1	4
466	он говорит	1	4
467	выхода в	1	4
468	уже после	1	4
469	а по	1	4
470	и их	3	4
471	еще в	3	4
472	как мы	12	4
473	это место	1	4
474	же это	1	4
475	в эпоху	17	4
476	для этого	1	4
477	но для	3	4
478	в чисто	2	4
479	богатого и	1	3
480	от него	2	3
481	любовь к	1	3
482	к числу	2	3
483	др но	2	3
484	которые по	1	3
485	а затем	4	3
486	его от	2	3
487	и которые	1	3
488	или иной	5	3
489	работы в	1	3
490	их в	3	3
491	почти все	3	3
492	ни для	1	3
493	себе в	2	3
494	при всей	2	3
495	и дело	1	3
496	даже и	5	3
497	но эти	1	3
498	искусства и	6	3
499	нашло свое	2	3
500	к своей	1	3
501	в руках	1	3
502	с помощью	1	3
503	и литературная	1	3
504	и была	1	3
505	для которого	2	3
506	видно что	1	3
507	его собственной	1	3
508	как я	1	3
509	во всей	4	3
510	от них	1	3
511	на котором	3	3
512	к этим	2	3
513	французского языка	1	3
514	которой в	1	3
515	в обращении	1	3
516	ему не	1	3
517	несколько слов	1	3
518	нельзя сказать	2	3
519	без всякой	1	3
520	разного рода	3	3
521	что при	1	3
522	для своего	2	3
523	бы что	1	3
524	есть еще	1	3
525	является и	1	3
526	говорит в	1	3
527	можно судить	1	3
528	в деле	1	3
529	и перед	3	3
530	и до	6	3
531	от этого	1	3
532	языка но	1	3
533	в других	3	3
534	особенно в	2	3
535	бы в	2	3
536	не имел	1	3
537	находит свое	2	3
538	до нас	11	3
539	в лучшем	1	3
540	в наше	1	3
541	эти слова	1	3
542	времени но	1	3
543	xvii века	12	3
544	в первую	1	3
545	в системе	3	3
546	не могла	2	3
547	тем и	1	3
548	или иное	1	3
549	это действительно	1	3
550	известном смысле	1	3
551	что во	1	3
552	образом в	3	3
553	в один	1	3
554	наше время	1	3
555	и самый	2	3
556	от единства	1	3
557	первую очередь	1	3
558	однако и	1	3
559	смотреть на	1	3
560	народа в	1	3
561	почти не	2	3
562	не были	4	3
563	считаться с	1	3
564	это уже	4	3
565	присутствует в	1	3
566	целого ряда	1	3
567	борьбы с	1	3
568	бы ни	2	3
569	с шекспиром	1	3
570	со всеми	2	3
571	сомнению что	2	3
572	если это	1	3
573	если я	1	3
574	отношения к	5	3
575	относятся к	1	3
576	отступает от	1	3
577	себя и	2	3
578	бы не	1	3
579	так называемая	1	3
580	перед нами	1	3
581	то и	1	3
582	такие выражения	1	3
583	наконец в	2	3
584	на основе	1	3
585	и вся	2	3
586	очень хорошо	2	3
587	и ему	1	3
588	эта книга	1	3
589	а во	1	3
590	связанных с	4	3
591	в данной	1	3
592	но именно	4	3
593	здесь не	3	3
594	только потому	1	3
595	то или	1	3
596	как к	3	3
597	этом случае	1	3
598	но на	3	3
599	то я	1	3
600	трагедия не	1	3
601	том числе	10	3
602	сколько в	1	3
603	так в	4	3
604	он и	3	3
605	в полном	1	3
606	них и	1	3
607	иногда и	1	3
608	двадцатых годов	1	3
609	но эта	2	3
610	и как	2	3
611	не подлежит	3	3
612	при таком	2	3
613	к концу	1	3
614	а иногда	2	3
615	к своему	1	3
616	к истории	1	3
617	на них	3	3
618	конечно это	1	3
619	пр в	1	3
620	он чувствует	1	3
621	свое выражение	1	3
622	она не	2	3
623	для кого	1	3
624	отношений между	1	3
625	конечно в	2	3
626	от того	2	3
627	что из	1	3
628	могло быть	1	3
629	в книге	3	3
630	в плане	2	3
631	и ее	1	3
632	считает что	1	3
633	это можно	2	3
634	свидетельствуют о	1	3
635	и других	6	3
636	все более	1	3
637	ведь и	1	3
638	эпохи и	1	3
639	его современников	1	3
640	и наконец	2	3
641	не к	2	3
642	и уже	1	3
643	эту эпоху	5	2
644	нет здесь	1	2
645	для всех	1	2
646	мы и	4	2
647	на тот	1	2
648	также не	1	2
649	из всех	3	2
650	это значит	1	2
651	в разных	2	2
652	классицизма в	1	2
653	те же	1	2
654	остановиться на	1	2
655	по мере	1	2
656	в живом	1	2
657	о мире	8	2
658	жизнь в	1	2
659	по их	1	2
660	из самых	1	2
661	зрения на	3	2
662	принадлежат к	1	2
663	отношением к	1	2
664	искусства он	1	2
665	само собою	1	2
666	форме в	1	2
667	выражения как	1	2
668	самого и	1	2
669	вещей в	1	2
670	драмы в	1	2
671	одновременно и	3	2
672	роль в	6	2
673	языка на	1	2
674	укладывается в	1	2
675	драмы и	1	2
676	но у	2	2
677	по своим	1	2
678	есть только	3	2
679	он является	1	2
680	на точку	1	2
681	и стал	1	2
682	ли не	1	2
683	всем его	1	2
684	на материале	3	2
685	с историей	1	2
686	тем в	1	2
687	литературы в	4	2
688	темам и	1	2
689	на этой	5	2
690	было в	1	2
691	входит в	4	2
692	выходит из	1	2
693	это его	2	2
694	второй половины	3	2
695	вот почему	1	2
696	очень широко	2	2
697	слов о	2	2
698	и когда	1	2
699	а между	1	2
700	превращается в	6	2
701	чтобы показать	1	2
702	убедиться в	1	2
703	всего что	2	2
704	но этот	1	2
705	и еще	5	2
706	настоящее время	1	2
707	него не	1	2
708	в контексте	1	2
709	издании и	1	2
710	именно на	2	2
711	для понимания	1	2
712	это прежде	1	2
713	какой степени	1	2
714	во франции	11	2
715	бы это	1	2
716	для этой	1	2
717	не представляется	1	2
718	но там	1	2
719	франции и	1	2
720	и всей	1	2
721	время в	3	2
722	мы знаем	1	2
723	ссылается на	1	2
724	проявляется в	1	2
725	него самого	1	2
726	которого он	1	2
727	с нашей	1	2
728	нигде не	1	2
729	видит в	1	2
730	то она	1	2
731	а за	1	2
732	первоначально в	1	2
733	своих современников	1	2
734	не укладывается	2	2
735	и исторической	1	2
736	в изображении	2	2
737	и она	2	2
738	так сказать	5	2
739	уже давно	1	2
740	связанным с	1	2
741	действительности и	1	2
742	той или	5	2
743	которая является	1	2
744	выражение в	5	2
745	опираясь на	1	2
746	вообще в	1	2
747	к историческому	1	2
748	всех трех	1	2
749	уже к	2	2
750	объясняется и	1	2
751	но вовсе	1	2
752	взглянуть на	3	2
753	но зато	1	2
754	др в	2	2
755	не место	1	2
756	ко времени	1	2
757	истории и	2	2
758	являются лишь	1	2
759	это вовсе	1	2
760	но нет	1	2
761	вот несколько	1	2
762	с элементами	1	2
763	что только	2	2
764	говорил об	1	2
765	и от	3	2
766	последнее время	1	2
767	бы быть	2	2
768	о роли	1	2
769	его к	2	2
770	по первому	1	2
771	который был	3	2
772	кто знает	1	2
773	с ее	3	2
774	в одну	1	2
775	какой же	1	2
776	мы видели	3	2
777	г как	1	2
778	с полной	3	2
779	бы они	1	2
780	и этот	1	2
781	за ним	2	2
782	которое с	1	2
783	мы встречаем	1	2
784	не существовало	1	2
785	представляется возможным	1	2
786	на первом	4	2
787	и при	1	2
788	здесь слово	1	2
789	связанное с	2	2
790	мы в	1	2
791	и народной	1	2
792	об истории	1	2
793	для них	2	2
794	целом ряде	2	2
795	все его	1	2
796	поэтому и	5	2
797	нам в	1	2
798	к нам	1	2
799	от своего	2	2
800	с ней	2	2
801	их и	1	2
802	это положение	1	2
803	по преимуществу	3	2
804	к будущему	1	2
805	совершенно правильно	1	2
806	и они	1	2
807	как не	1	2
808	историческое явление	1	2
809	состоит из	1	2
810	жизни в	8	2
811	этот образ	1	2
812	из которого	1	2
813	пр но	1	2
814	чем же	1	2
815	близости к	1	2
816	тех же	3	2
817	знали и	1	2
818	первой трети	1	2
819	еще на	2	2
820	это особенно	1	2
821	них как	2	2
822	и теперь	1	2
823	значение для	2	2
824	в которую	1	2
825	обращении к	1	2
826	в письмах	1	2
827	формой и	1	2
828	от других	1	2
829	иначе в	1	2
830	ни были	1	2
831	более и	1	2
832	мире с	1	2
833	и той	1	2
834	имеем в	2	2
835	таким путем	1	2
836	имею в	1	2
837	в отличие	4	2
838	ответа на	1	2
839	их с	2	2
840	далеко не	6	2
841	характера и	1	2
842	своеобразия и	1	2
843	ли можно	1	2
844	и стиля	1	2
845	он может	1	2
846	характерное для	1	2
847	литература в	1	2
848	в свой	2	2
849	в произведениях	1	2
850	в настоящее	1	2
851	исключительно в	1	2
852	тот же	4	2
853	чуть ли	1	2
854	его через	1	2
855	жизни но	2	2
856	это делает	1	2
857	значение в	1	2
858	еще отметить	1	2
859	только по	1	2
860	пришли к	1	2
861	сам он	1	2
862	простого народа	1	2
863	которых можно	1	2
864	и вот	5	2
865	и этим	2	2
866	на что	3	2
867	а это	1	2
868	в литературе	9	2
869	где он	1	2
870	видеть в	2	2
871	с их	7	2
872	без всяких	1	2
873	который как	1	2
874	как своего	1	2
875	и эта	5	2
876	с теми	1	2
877	этих произведений	3	2
878	где нет	1	2
879	в обычном	3	2
880	к г	1	2
881	долгое время	1	2
882	как она	1	2
883	но нельзя	1	2
884	была для	1	2
885	иной раз	1	2
886	над тем	1	2
887	по своему	9	2
888	на все	5	2
889	но уже	1	2
890	со времени	1	2
891	и положений	1	2
892	но разумеется	2	2
893	жизнь и	3	2
894	на свете	1	2
895	всего необходимо	2	2
896	только к	1	2
897	в таких	2	2
898	глаза на	1	2
899	отличие от	5	2
900	же к	1	2
901	в наши	2	2
902	так называемой	1	2
903	литературы о	1	2
904	и ни	4	2
905	в комедии	1	2
906	здесь только	2	2
907	и может	1	2
908	в пределах	3	2
909	тем самым	1	2
910	что отдельные	1	2
911	в какой-то	2	2
912	знает и	2	2
913	правильно и	1	2
914	числе и	7	2
915	показывает как	1	2
916	всего от	2	2
917	вступают в	2	2
918	явление в	2	2
919	были и	1	2
920	было для	1	2
921	находилась в	1	2
922	была в	1	2
923	времени в	1	2
924	таково было	2	2
925	и иные	1	2
926	суждения о	1	2
927	нуждается в	1	2
928	в эти	1	2
929	эти два	2	2
930	пишет в	1	2
931	он с	1	2
932	в известной	7	2
933	жизнью и	1	2
934	на большую	1	1
935	во всем	5	1
936	мы можем	2	1
937	они являются	4	1
938	смысле с	1	1
939	на границах	2	1
940	новое и	3	1
941	был и	4	1
942	мере он	1	1
943	говорит здесь	1	1
944	в праздничное	1	1
945	можно сопоставить	1	1
946	в настоящем	1	1
947	еще раз	4	1
948	можно говорить	3	1
949	народов в	1	1
950	исторических и	1	1
951	же объясняется	1	1
952	и самому	1	1
953	т.е в	1	1
954	и имеет	1	1
955	исторического исследования	1	1
956	всей жизни	1	1
957	историка и	1	1
958	найти и	1	1
959	на работу	1	1
960	не исключает	1	1
961	и над	4	1
962	с самим	1	1
963	романа эти	1	1
964	произведений мировой	1	1
965	время его	1	1
966	вступает в	1	1
967	литературы а	1	1
968	и простого	1	1
969	мест в	1	1
970	скупой и	1	1
971	строго говоря	1	1
972	литература и	2	1
973	мысли и	4	1
974	бы неправильно	1	1
975	к обновлению	1	1
976	ней много	1	1
977	намека на	1	1
978	свое произведение	1	1
979	литературных и	1	1
980	сам был	1	1
981	роман в	1	1
982	еще очень	1	1
983	необходимость как	1	1
984	на шекспира	1	1
985	с собой	1	1
986	ссылались на	1	1
987	по времени	1	1
988	и повсюду	1	1
989	что слово	3	1
990	в рамки	1	1
991	половине xviii	2	1
992	их связь	1	1
993	это определение	2	1
994	элементы ее	2	1
995	специальные труды	1	1
996	научная литература	1	1
997	очень важных	1	1
998	в борьбе	1	1
999	или во	1	1
1000	о необходимости	2	1
1001	он имеет	1	1
1002	в материал	1	1
1003	знаменитое письмо	1	1
1004	и откровенной	1	1
1005	так часто	1	1
1006	которого можно	1	1
1007	довольно близко	1	1
1008	в новую	1	1
1009	еще некоторые	1	1
1010	где они	3	1
1011	почти ничего	1	1
1012	приближается к	1	1
1013	уже на	1	1
1014	было очень	2	1
1015	по мысли	2	1
1016	народа это	1	1
1017	из лучших	3	1
1018	эти жанры	3	1
1019	в церковном	1	1
1020	его романа	1	1
1021	рядом с	9	1
1022	самому и	1	1
1023	и другим	1	1
1024	приобретает характер	2	1
1025	разрыв с	1	1
1026	эта традиция	1	1
1027	опытом и	1	1
1028	к народу	1	1
1029	правда в	1	1
1030	там же	2	1
1031	в собственном	4	1
1032	притом в	2	1
1033	выражения и	2	1
1034	наши дни	1	1
1035	свои выводы	1	1
1036	где она	1	1
1037	кого не	1	1
1038	они ни	1	1
1039	в изобилии	1	1
1040	них мы	1	1
1041	до самых	1	1
1042	целым рядом	1	1
1043	элементы этого	1	1
1044	в ряду	3	1
1045	в форму	1	1
1046	ставить в	1	1
1047	победу над	1	1
1048	где оно	1	1
1049	моменты в	1	1
1050	и смерти	6	1
1051	в дальнейшем	10	1
1052	и образ	1	1
1053	серьезностью и	1	1
1054	действительности в	1	1
1055	перестает быть	3	1
1056	был на	2	1
1057	сохраняют в	1	1
1058	некоторые из	3	1
1059	более широком	1	1
1060	века на	2	1
1061	же более	2	1
1062	которые мы	1	1
1063	отрицательное значение	1	1
1064	в двадцатых	1	1
1065	размышлений и	1	1
1066	он находит	2	1
1067	этому типу	1	1
1068	широкая и	1	1
1069	нельзя было	1	1
1070	нас и	1	1
1071	сам не	1	1
1072	отсюда и	1	1
1073	они делают	1	1
1074	именно этим	1	1
1075	этом мы	2	1
1076	без преувеличения	1	1
1077	но даже	2	1
1078	все свои	1	1
1079	служить и	1	1
1080	почти исключительно	1	1
1081	ничто не	1	1
1082	являются не	1	1
1083	этого языка	1	1
1084	и своим	1	1
1085	немецкий язык	1	1
1086	с властью	1	1
1087	значительной мере	3	1
1088	имея в	1	1
1089	века это	1	1
1090	что вся	1	1
1091	к правильной	1	1
1092	и мощное	1	1
1093	с самой	1	1
1094	одной и	1	1
1095	она еще	1	1
1096	когда она	1	1
1097	средних веков	5	1
1098	и послания	1	1
1099	только на	3	1
1100	произведения но	1	1
1101	классицизма и	1	1
1102	победы над	1	1
1103	борьбе с	1	1
1104	значение этой	1	1
1105	очень существенный	1	1
1106	себе и	2	1
1107	и значение	2	1
1108	свое отражение	1	1
1109	их характеру	1	1
1110	несколько приближается	1	1
1111	не вполне	3	1
1112	жизнь но	1	1
1113	в комических	3	1
1114	верх и	1	1
1115	представляет в	1	1
1116	характерной для	1	1
1117	жизни он	1	1
1118	в вопросе	1	1
1119	характер как	1	1
1120	в глаза	1	1
1121	всегда и	2	1
1122	в пятом	1	1
1123	века был	1	1
1124	которого был	1	1
1125	к ним	1	1
1126	сопоставить с	1	1
1127	не становится	1	1
1128	к местным	1	1
1129	как некую	1	1
1130	самом начале	1	1
1131	происходит известная	1	1
1132	у себя	1	1
1133	ней и	1	1
1134	не считались	1	1
1135	вернуться к	1	1
1136	вольтера и	1	1
1137	он так	2	1
1138	наряду с	2	1
1139	гениев человечества	1	1
1140	и оценки	5	1
1141	они должны	1	1
1142	в нашем	3	1
1143	находится в	1	1
1144	с этими	2	1
1145	место для	1	1
1146	в vii	2	1
1147	без того	1	1
1148	как результат	1	1
1149	было чуждо	1	1
1150	которыми так	1	1
1151	своей эпохи	1	1
1152	яркое выражение	3	1
1153	иным как	1	1
1154	это лучшее	1	1
1155	по одной	1	1
1156	к фольклору	1	1
1157	и всякого	1	1
1158	в особой	2	1
1159	не понял	1	1
1160	были в	4	1
1161	какая-то особая	1	1
1162	в меру	1	1
1163	с темой	2	1
1164	смысле но	2	1
1165	претензии на	1	1
1166	сознания эпохи	1	1
1167	курсив мой	1	1
1168	затем в	1	1
1169	были глубоко	2	1
1170	вся эта	4	1
1171	эпохи с	1	1
1172	своего развития	3	1
1173	с мотивами	1	1
1174	ближе к	1	1
1175	он имел	1	1
1176	даже по	1	1
1177	своего социального	1	1
1178	всем в	1	1
1179	влияние на	8	1
1180	классики и	1	1
1181	еще одну	1	1
1182	она и	1	1
1183	отражение в	1	1
1184	под маской	1	1
1185	как нам	1	1
1186	народ не	1	1
1187	наиболее ярких	1	1
1188	лучшим и	1	1
1189	жить в	1	1
1190	оказалась не	1	1
1191	генетическая связь	1	1
1192	и особые	2	1
1193	чем на	1	1
1194	вполне понятно	2	1
1195	в произведении	1	1
1196	почти совсем	1	1
1197	но еще	1	1
1198	к себе	3	1
1199	притом не	1	1
1200	остаются в	1	1
1201	в состоянии	3	1
1202	ученого и	1	1
1203	теории в	1	1
1204	смысле в	1	1
1205	еще больше	1	1
1206	именно как	1	1
1207	конца в	1	1
1208	объяснение в	1	1
1209	узком смысле	2	1
1210	есть его	2	1
1211	полное вырождение	1	1
1212	а и	2	1
1213	еще подчеркнуть	1	1
1214	то для	1	1
1215	обычно не	1	1
1216	усматривали в	1	1
1217	на войну	1	1
1218	который существовал	1	1
1219	и кажется	1	1
1220	и последующие	1	1
1221	многих отношениях	1	1
1222	есть с	1	1
1223	послужили для	1	1
1224	судьба и	1	1
1225	народных массах	1	1
1226	преимущественно в	4	1
1227	них все	1	1
1228	две линии	1	1
1229	внешнего мира	1	1
1230	с насилием	1	1
1231	в особых	1	1
1232	следует также	1	1
1233	сила но	1	1
1234	сегодняшнего дня	1	1
1235	заявляет что	1	1
1236	не совпадают	1	1
1237	нас дошел	1	1
1238	нового и	1	1
1239	правильного понимания	1	1
1240	внутреннее единство	1	1
1241	мировой литературы	7	1
1242	и близок	1	1
1243	в несколько	1	1
1244	они представляют	1	1
1245	почему его	1	1
1246	из приведенных	1	1
1247	и принципиальная	1	1
1248	и говорит	1	1
1249	всех его	3	1
1250	два типа	1	1
1251	такие которые	2	1
1252	свою силу	1	1
1253	смерти это	1	1
1254	которое в	2	1
1255	оружием в	1	1
1256	него со	1	1
1257	поэтому он	1	1
1258	всем что	2	1
1259	из уст	1	1
1260	и всего	2	1
1261	по которому	1	1
1262	здесь же	3	1
1263	и своих	2	1
1264	судить о	1	1
1265	подлинном смысле	1	1
1266	конечно на	1	1
1267	классической традиции	1	1
1268	литературе и	3	1
1269	лишь на	1	1
1270	между ними	4	1
1271	человек в	2	1
1272	нему все	1	1
1273	большинстве случаев	2	1
1274	всеми его	1	1
1275	место и	1	1
1276	особенно сильно	1	1
1277	именно такова	1	1
1278	они как	1	1
1279	народного театра	1	1
1280	в целях	2	1
1281	этого прежде	1	1
1282	века в	5	1
1283	средство для	1	1
1284	нужно еще	2	1
1285	работы по	1	1
1286	в себя	9	1
1287	точек зрения	1	1
1288	был не	1	1
1289	из одного	1	1
1290	делает его	1	1
1291	нельзя недооценивать	1	1
1292	с острым	1	1
1293	подобные явления	1	1
1294	этой системе	1	1
1295	к постановке	1	1
1296	характере и	1	1
1297	только во	1	1
1298	вещь не	1	1
1299	традиция в	2	1
1300	перестал быть	1	1
1301	следует однако	1	1
1302	всей их	4	1
1303	здесь как	1	1
1304	точкой зрения	1	1
1305	времени вполне	1	1
