N	3gram	Propp_Isto	RusskieA
190	более высокой ступени	1	1
191	только тем что	1	1
192	этого обряда не	1	1
193	имеется и в	1	1
194	можно видеть что	2	1
195	увидим ниже при	1	1
196	сам по себе	1	1
197	не может так	1	1
198	а в силе	1	1
199	не непосредственно а	1	1
200	случаи показывают что	1	1
201	мы знаем что	7	1
202	которые приводят к	1	1
203	которые можно рассматривать	1	1
204	нужно было бы	1	1
205	связано не с	1	1
206	за тридевять земель	2	1
207	легко заметить что	1	1
208	об этом обряде	1	1
209	в то что	1	1
210	из своей среды	1	1
211	точно так же	8	1
212	он признает что	1	1
213	тесно связаны с	1	1
214	об илье муромце	1	1
215	не может считаться	1	1
216	распространено мнение что	1	1
217	об этом говорят	1	1
218	то же происходит	2	1
219	можно говорить о	1	1
220	есть вместе с	1	1
221	в этой роли	2	1
222	к тому же	1	1
223	из них не	1	1
224	на этот вопрос	2	1
225	в царство мертвых	10	1
226	можем предположить что	1	1
227	этот случай встречается	1	1
228	мы видим что	12	1
229	с обратным знаком	1	1
230	это означает что	1	1
231	для нас важны	1	1
232	есть на самом	1	1
233	при этом он	1	1
234	и пр в	1	1
235	т е с	2	1
236	здесь не все	1	1
237	этого делать не	2	1
238	существовал обычай убивать	1	1
239	то же самое	3	1
240	что здесь не	1	1
241	что здесь имеется	2	1
242	это все же	1	1
243	в другом месте	2	1
244	еду и питье	1	1
245	оно все же	1	1
246	и по окончании	1	1
247	т д т	1	1
248	отсюда видно что	1	1
249	в значительной степени	1	1
250	о том чтобы	1	1
251	должны будем изучить	1	1
252	можно рассматривать как	1	1
253	дело так что	1	1
254	быть не может	1	1
255	и один из	1	1
256	одна из записей	1	1
257	и другие случаи	1	1
258	на земле что	1	1
259	этого обряда в	1	1
260	в одном из	1	1
261	к заключению что	1	1
262	но он не	1	1
263	что и наш	1	1
264	для детей и	1	1
265	если верно что	1	1
266	не только для	1	1
267	материалов достаточно чтобы	1	1
268	покажет нам что	1	1
269	тем что в	1	1
270	еще не все	1	1
271	что они часто	2	1
272	это так называемый	1	1
273	увидим ниже что	1	1
274	в противном случае	1	1
275	это приводило к	1	1
276	и может быть	1	1
277	никогда не говорится	1	1
278	но и в	4	1
279	мы имеем их	1	1
280	только после того	1	1
281	мы здесь имеем	3	1
282	не совсем так	1	1
283	имеется очень много	1	1
284	следы представлений о	1	1
285	средство борьбы с	1	1
286	д т е	1	1
287	в сказке как	1	1
288	что здесь в	1	1
289	должны быть включены	1	1
290	не более как	1	1
291	в мифе часто	1	1
292	из приведенных выше	1	1
293	потому что такой	1	1
294	но в целом	1	1
295	то что в	2	1
296	в некоторых случаях	2	1
297	как один из	2	1
298	перед нами как	2	1
299	мы рассмотрим сперва	1	1
300	в заупокойном культе	1	1
301	вопрос мог бы	1	1
302	и состоит в	1	1
303	нас от необходимости	1	1
304	что они были	1	1
305	что при этом	1	1
306	и более поздние	1	1
307	с того что	3	1
308	но не всегда	2	1
309	не означает что	2	1
310	обрядами и обычаями	1	1
311	тех действий которые	1	1
312	приведем еще одну	1	1
313	но и другие	1	1
314	таким образом в	1	1
315	как раз наоборот	1	1
316	волшебную магическую силу	1	1
317	так как оно	2	1
318	но все это	1	1
319	может быть вполне	1	1
320	эти случаи показывают	1	1
321	необходимо иметь в	1	1
322	хотя бы на	1	1
323	тогда когда будет	1	1
324	необходимо указать что	1	1
325	как обряд крещения	1	1
326	дело в том	3	1
327	в лесу они	1	1
328	что мы имеем	3	1
329	глядит из окошка	1	1
330	но еще не	1	1
331	приводит к тому	1	1
332	смысле этого слова	1	1
333	об этом можно	2	1
334	должно было способствовать	1	1
335	очень много и	1	1
336	в царство смерти	1	1
337	всех этих случаях	1	1
338	очень близки к	1	1
339	пока они не	1	1
340	между собой и	1	1
341	не соответствует никаким	1	1
342	известно и в	1	1
343	как одна из	1	1
344	уже на более	1	1
345	ничего не говорится	1	1
346	и между ними	1	1
347	в круг изучения	1	1
348	уже видели что	2	1
349	но в ее	1	1
350	делать не будем	1	1
351	ни с какими	1	1
352	ниже при рассмотрении	1	1
353	а он в	1	1
354	возможно что здесь	1	1
355	мы можем предположить	1	1
356	том что они	3	1
357	так что в	1	1
358	на первый взгляд	2	1
359	это приводит нас	1	1
360	а так как	1	1
361	таких показаний можно	1	1
362	мы видели также	1	1
363	такая точка зрения	1	1
364	в таких случаях	4	1
365	непосредственно не связаны	1	1
366	вне связи с	1	1
367	в лес за	1	1
368	потому что они	1	1
369	и не только	1	1
370	представляет собой очень	1	1
371	что их нельзя	1	1
372	то время как	3	1
373	что и в	1	1
374	но здесь он	1	1
375	и обычаями с	1	1
376	можно установить что	2	1
377	сводится к тому	1	1
378	почему в этих	1	1
379	действий которые производятся	1	1
