N	3gram	Losev_Prob	Psycholo
443	то это значит	3	1
444	но это не	1	1
445	что нам остается	1	1
446	от самого себя	1	1
447	уже во всяком	2	1
448	могут существовать у	1	1
449	и здесь не	1	1
450	она еще не	1	1
451	не нарушают их	1	1
452	художественное произведение в	1	1
453	в гораздо более	1	1
454	потому что для	1	1
455	с первого взгляда	3	1
456	следовательно не только	1	1
457	как будто к	1	1
458	связи с этой	2	1
459	не имеют никакого	2	1
460	и могут быть	1	1
461	что всякий художественный	1	1
462	на действительность и	2	1
463	басня может быть	1	1
464	то есть на	1	1
465	с чем мы	2	1
466	и во всяком	3	1
467	себе а в	1	1
468	моря и земли	1	1
469	хотя и дает	1	1
470	ни на какую	1	1
471	в каждой из	1	1
472	ни о каких	2	1
473	что мы выше	1	1
474	не имеют ничего	1	1
475	мы скажем что	2	1
476	это так то	1	1
477	в своей поэме	1	1
478	значит что его	1	1
479	однако если мы	1	1
480	собой разумеется что	1	1
481	может быть даже	4	1
482	и без всякого	1	1
483	вовсе не за	1	1
484	к совершенству в	1	1
485	если художественное произведение	1	1
486	речи или при	1	1
487	нет ничего общего	1	1
488	в себе и	2	1
489	если мы возьмем	4	1
490	в ту или	2	1
491	в виду не	1	1
492	но это есть	1	1
493	нем не дана	1	1
494	например хотя бы	1	1
495	в очень редких	1	1
496	всему тому что	1	1
497	нечего и говорить	2	1
498	мы начинаем понимать	1	1
499	когда говорил о	1	1
500	и тем более	4	1
501	одному тому что	1	1
502	то что здесь	1	1
503	что для нее	1	1
504	связи с этим	1	1
505	начинаем чувствовать что	1	1
506	что за ней	1	1
507	приводит нас к	1	1
508	в виду нечто	1	1
509	же мы возьмем	1	1
510	в истории искусства	1	1
511	поэтому нет никакой	1	1
512	то что является	2	1
513	если исходить из	1	1
514	и тут же	2	1
515	же самое мы	1	1
516	тот же звук	1	1
517	выступает на первый	1	1
518	вовсе не есть	12	1
519	для него момент	1	1
520	мы только что	2	1
521	том что и	1	1
522	бы для этого	1	1
523	говорили выше что	1	1
524	построена так что	1	1
525	сказать что здесь	1	1
526	и он будет	1	1
527	мы уже видели	1	1
528	и дает нам	1	1
529	которые могут быть	1	1
530	взятый сам по	4	1
531	во всей его	1	1
532	имеет тенденцию к	1	1
533	у нас не	2	1
534	в первую очередь	3	1
535	нам не просто	1	1
536	художественный образ есть	1	1
537	помощи которого оно	1	1
538	содержания и формы	1	1
539	взятые сами по	5	1
540	из которых мы	1	1
541	по себе может	1	1
542	та или иная	4	1
543	сказать что и	1	1
544	не выражается в	1	1
545	точки зрения их	1	1
546	при помощи этой	1	1
547	говорит что он	1	1
548	и потому как	1	1
549	ни в чем	2	1
550	в другом случае	2	1
551	то есть мы	1	1
552	и времени и	1	1
553	в вопросе о	1	1
554	в басне может	1	1
555	в таких словах	1	1
556	сказать что до	1	1
557	бы и не	1	1
558	не есть все	1	1
559	совершенно не нужна	1	1
560	и художественный образ	1	1
561	является только иллюзией	1	1
562	то что всякая	1	1
563	которого он является	1	1
564	в этих двух	1	1
565	то что обычно	1	1
566	относится не к	1	1
567	привело бы к	1	1
568	и самый этот	1	1
569	есть нечто гораздо	1	1
570	нам хотелось бы	1	1
571	но если это	1	1
572	отнюдь не является	3	1
573	как и вообще	2	1
574	почти никогда не	1	1
575	другу и следовательно	1	1
576	и поэтому не	1	1
577	мы читаем о	1	1
578	ни о какой	1	1
579	его значение и	1	1
580	были бы совершенно	1	1
581	и в таком	1	1
582	когда мы еще	1	1
583	здесь не только	2	1
584	и именно потому	1	1
585	для ее художественного	1	1
586	того или другого	3	1
587	мы при помощи	1	1
588	можно прямо сказать	1	1
589	имеет ли в	1	1
590	то есть по	1	1
591	сама с собой	1	1
592	если мы все	1	1
593	еще не вполне	1	1
594	и очень хорошо	1	1
595	оказывается вовсе не	1	1
596	так что в	2	1
597	ни к каким	1	1
598	и для всякой	1	1
599	и независимо от	2	1
600	иметь ничего общего	1	1
601	в том числе	1	1
602	указывает на какой-то	1	1
603	эту точку зрения	1	1
604	сказать и о	2	1
605	так что он	2	1
606	она представляется в	1	1
607	в ней как	1	1
608	во что бы	1	1
609	требует от нас	1	1
610	свое собственное чувство	1	1
611	в отвлеченном виде	1	1
612	так что они	1	1
613	и не имеет	1	1
614	до некоторой степени	1	1
615	оно почти всегда	1	1
616	жизнь в ее	3	1
617	и есть то	2	1
618	кто не понимает	1	1
619	мы все равно	1	1
620	будет рассматриваться как	1	1
621	басне потому что	1	1
622	если иметь в	2	1
623	и формы в	1	1
624	никакой роли и	1	1
625	во всяком художественном	1	1
626	эти образы и	1	1
627	и не всегда	1	1
628	на основании этого	1	1
629	художественного произведения должна	1	1
630	который заключается в	1	1
631	пушкин прямо говорит	1	1
632	потому что только	1	1
633	области человеческой жизни	1	1
634	ни при чем	1	1
635	ни о чем	1	1
636	там и здесь	4	1
637	однако сказать что	1	1
638	имеет никакого отношения	1	1
639	то есть существуют	1	1
640	могло бы быть	2	1
641	к одной и	1	1
642	но как мы	1	1
643	в нем так	1	1
644	не так уж	2	1
645	и прежде всего	3	1
646	и в то	2	1
647	сказать что если	2	1
648	перед нашими глазами	1	1
649	же самое можно	2	1
650	то или другое	2	1
651	и в других	2	1
652	в нем не	1	1
653	лежащий в основе	1	1
654	тем что мы	1	1
655	не имеет ничего	3	1
656	все равно это	1	1
657	далеко еще не	1	1
658	это означает что	1	1
659	которое указывает на	1	1
660	в самой этой	2	1
661	ли в этом	1	1
662	которая может быть	1	1
663	даже больше того	1	1
664	в виду и	1	1
665	несмотря на свой	1	1
666	а не в	1	1
667	даже не в	1	1
668	вовсе не является	4	1
669	мы можем легко	1	1
670	художественного произведения можно	1	1
671	без всякого затруднения	1	1
672	что здесь мы	1	1
673	потому что здесь	1	1
674	и в его	3	1
675	и об этом	1	1
676	точки зрения на	1	1
677	значит что и	2	1
678	в третий раз	1	1
679	не просто в	1	1
680	образом и в	1	1
681	и именно эта	1	1
682	тем что он	1	1
683	теми или иными	1	1
684	есть то же	1	1
685	само собой разумеется	1	1
686	по своему содержанию	6	1
687	что он более	1	1
688	может быть здесь	1	1
689	может показаться что	1	1
690	той же формы	1	1
691	то ни стало	1	1
692	тому что в	1	1
693	художественными образами и	1	1
694	широком смысле слова	2	1
695	между собою и	1	1
696	только обратить внимание	1	1
697	очень редких случаях	1	1
698	по себе есть	1	1
699	осел и соловей	1	1
700	к тому или	1	1
701	вне и независимо	1	1
702	отличают его от	1	1
703	порождает из себя	2	1
704	но только с	1	1
705	для нас не	4	1
706	между собой в	1	1
707	ли в виду	1	1
708	что в результате	1	1
709	на второй план	1	1
710	то он уже	1	1
711	и не очень	2	1
712	нам на то	1	1
713	что и там	1	1
714	как он сам	1	1
715	то есть такого	1	1
716	и в басне	1	1
717	общего с тем	2	1
718	жизни и потому	1	1
719	что он является	1	1
720	только при условии	2	1
721	и вовсе не	6	1
722	в свое время	1	1
723	ту или иную	3	1
724	что же касается	5	1
725	какой бы то	1	1
726	и не в	2	1
727	для нас такое	1	1
728	разобраться в том	1	1
729	это можно было	1	1
730	не просто сумма	1	1
731	и в тех	1	1
732	имеют ничего общего	1	1
733	и о которых	1	1
734	по поводу художественного	1	1
735	конечно не в	1	1
736	но если мы	1	1
737	только на одну	2	1
738	то есть с	2	1
739	жизнь и ее	1	1
740	об этом нам	1	1
741	самом деле для	1	1
742	никакой разницы между	1	1
743	что мы можем	2	1
744	и о ней	1	1
745	не имели бы	1	1
746	быть так или	1	1
747	то есть от	2	1
748	же взятый в	1	1
749	мы убеждаемся в	2	1
750	которую мы назвали	1	1
751	тем что они	1	1
752	будто бы и	3	1
753	элементы из которых	1	1
754	что бы то	1	1
755	однако вовсе не	2	1
756	для нас это	1	1
757	имеют никакого отношения	2	1
758	узком смысле слова	2	1
759	они находятся в	1	1
760	которых мы не	1	1
761	не есть обязательно	2	1
762	и с точки	2	1
763	в известном смысле	1	1
764	далеко не все	1	1
765	образы и не	1	1
766	при этом мы	1	1
767	художественного произведения но	1	1
768	что дело здесь	1	1
769	точно и в	1	1
770	мы не знаем	2	1
771	писателя и читателя	1	1
772	и точности и	1	1
773	то естественно что	1	1
774	по одному тому	1	1
775	смысле слова и	3	1
776	эти два элемента	1	1
777	еще и другие	1	1
778	нас и не	1	1
779	никакого отношения к	3	1
780	не имеем в	1	1
781	иначе чем это	1	1
782	что на этом	1	1
783	и вообще не	2	1
784	есть прежде всего	3	1
785	или совсем не	1	1
786	входит в область	1	1
787	не вещи не	1	1
788	мы припомним то	1	1
789	но несмотря на	1	1
790	в нашей повседневной	1	1
791	да и нет	1	1
792	самой по себе	2	1
793	на первый взгляд	3	1
794	которые мы находим	1	1
795	но только не	1	1
796	может существовать вне	1	1
797	нечто гораздо более	2	1
798	не в той	3	1
799	тому как мы	1	1
800	с тем является	1	1
801	и не только	1	1
802	басне может быть	1	1
803	от предмета изображения	1	1
804	едва ли можно	2	1
805	и все они	3	1
806	лежащих в его	1	1
807	и там и	2	1
808	припомним то что	1	1
