N	2gram	Losev_Prob	Analitik
135	как уже	1	9
136	о чем	11	8
137	роль в	2	8
138	одной из	1	8
139	о его	2	8
140	с ним	4	8
141	если бы	8	8
142	и все	9	8
143	что он	11	8
144	перед нами	7	8
145	не является	12	8
146	в основе	4	8
147	с точки	3	8
148	хотя и	8	8
149	этом отношении	2	8
150	времени и	1	8
151	дело не	1	8
152	он и	8	8
153	одного из	2	8
154	в году	1	7
155	во всяком	18	7
156	в противоположность	1	7
157	в другом	2	7
158	времени в	2	7
159	как мы	10	7
160	в нашем	3	7
161	который в	1	7
162	одна из	4	7
163	не мог	1	7
164	по преимуществу	4	7
165	как нам	2	7
166	внимание на	4	7
167	несмотря на	6	7
168	в ее	3	7
169	в таком	18	7
170	и тем	16	7
171	и является	9	7
172	собственно говоря	4	7
173	в глазах	1	7
174	всяком случае	11	7
175	и для	10	7
176	в литературе	4	7
177	все это	11	7
178	со своим	1	7
179	таком случае	14	7
180	однако не	3	7
181	на его	2	7
182	субъекта и	1	7
183	или иначе	7	7
184	художественного произведения	1	7
185	себя и	1	7
186	место в	2	7
187	что иное	5	7
188	как будто	6	7
189	вплоть до	1	7
190	иное как	5	7
191	для всех	3	6
192	с самим	3	6
193	так или	7	6
194	или в	5	6
195	художественное произведение	1	6
196	казалось бы	11	6
197	при всей	1	6
198	одного и	2	6
199	хотя бы	15	6
200	превращается в	1	6
201	не что	5	6
202	данного художественного	2	6
203	с другим	1	6
204	вовсе не	60	6
205	из них	3	6
206	то в	6	6
207	тем не	25	6
208	не знает	4	6
209	что не	8	6
210	вопроса о	3	6
211	не будет	11	6
212	могла бы	1	6
213	его как	2	6
214	в силу	2	6
215	как система	1	6
216	в нем	14	6
217	он был	2	6
218	если в	2	6
219	на этом	1	6
220	из которых	2	6
221	не более	1	6
222	и более	4	6
223	из этих	5	6
224	в сознании	5	6
225	и то	15	6
226	уже в	6	6
227	есть в	9	6
228	по его	3	6
229	должен быть	1	6
230	его в	9	6
231	тем более	13	6
232	мере в	2	6
233	же в	5	6
234	что на	4	6
235	все что	2	5
236	которая в	1	5
237	не так	1	5
238	к числу	1	5
239	не как	2	5
240	в этих	7	5
241	в них	8	5
242	на смену	1	5
243	в первом	2	5
244	мысль о	3	5
245	тем что	10	5
246	или ином	1	5
247	речь идет	2	5
248	смысла как	1	5
249	а а	6	5
250	в котором	5	5
251	входит в	4	5
252	для того	10	5
253	для себя	9	5
254	в слове	1	5
255	в эту	2	5
256	к этому	1	5
257	с другими	6	5
258	ни в	13	5
259	не о	7	5
260	будто бы	4	5
261	я не	1	5
262	и до	3	5
263	того и	1	5
264	я есть	1	5
265	но как	11	5
266	а с	1	5
267	так что	12	5
268	бы быть	1	5
269	и по	3	5
270	и потому	3	5
271	с ее	1	5
272	во втором	1	5
273	и здесь	8	5
274	том или	1	5
275	говорит и	3	5
276	не могут	6	5
277	самом деле	10	5
278	в романе	1	5
279	как о	4	5
280	к его	2	5
281	да и	11	5
282	еще и	9	5
283	совершенно не	7	5
284	со смертью	1	5
285	что мы	23	5
286	на примере	1	5
287	каждый из	3	5
288	он в	2	5
289	в аспекте	1	5
290	тот же	4	5
291	в художественном	1	5
292	этом случае	6	5
293	ни с	1	5
294	мы не	6	5
295	о смерти	1	5
296	с их	1	5
297	это всегда	2	5
298	самим собою	1	5
299	в общем	5	5
300	в глубине	1	5
301	все эти	15	5
302	одно из	2	5
303	человека к	1	5
304	в искусстве	3	5
305	и их	4	5
306	нового времени	1	5
307	еще в	2	5
308	такой же	1	5
309	и особенно	4	5
310	мира в	2	5
311	однако и	4	4
312	его от	4	4
313	о своем	4	4
314	в своих	3	4
315	к самому	2	4
316	в собственном	1	4
317	что по	1	4
318	отличается от	2	4
319	нам представляется	1	4
320	с этим	7	4
321	реальности и	1	4
322	в действительности	5	4
323	нашем случае	1	4
324	только на	13	4
325	для данного	1	4
326	что же	18	4
327	из виду	1	4
328	самом начале	1	4
329	сказать что	33	4
330	известной степени	2	4
331	что она	8	4
332	из трех	1	4
333	не все	4	4
334	к нему	5	4
335	и представляет	1	4
336	разного рода	9	4
337	ни было	1	4
338	сколько бы	2	4
339	все прочие	2	4
340	не было	7	4
341	в которой	2	4
342	одним из	2	4
343	в чем	3	4
344	на себе	1	4
345	встрече с	1	4
346	бы в	3	4
347	в каждом	1	4
348	могли бы	2	4
349	не сводится	1	4
350	мы уже	8	4
351	то ни	3	4
352	себя внимание	1	4
353	и что	21	4
354	этом смысле	8	4
355	известном смысле	1	4
356	и от	3	4
357	и есть	7	4
358	его к	1	4
359	чем и	2	4
360	были бы	2	4
361	однако с	1	4
362	была бы	2	4
363	как он	4	4
364	в отношении	7	4
365	о своей	1	4
366	а именно	16	4
367	бы не	4	4
368	который не	1	4
369	в известном	1	4
370	и т	13	4
371	говоря и	1	4
372	его и	1	4
373	потому что	24	4
374	того чтобы	10	4
375	и если	9	4
376	не должно	1	4
377	в стихотворении	1	4
378	и тогда	2	4
379	но о	2	4
380	или иных	2	4
381	и а	1	4
382	и во	4	4
383	до известной	1	4
384	здесь и	1	4
385	к предмету	3	4
386	но это	11	4
387	все они	2	4
388	о нем	3	4
389	свидетельствует о	5	4
390	от которого	1	4
391	при встрече	1	4
392	ее в	2	4
393	здесь в	4	4
394	бы и	5	4
395	указывает на	16	4
396	сама по	6	4
397	нас к	1	4
398	или даже	3	4
399	по своему	14	4
400	об этом	10	4
401	и другого	1	4
402	тех или	5	4
403	человека в	1	4
404	но при	2	4
405	в акте	1	4
406	в значительной	2	4
407	и ее	9	4
408	основе своей	1	4
409	отношение к	1	4
410	и о	11	4
411	в области	8	4
412	или точнее	4	4
413	от него	1	3
414	случае в	1	3
415	к этой	2	3
416	с этой	1	3
417	случае не	6	3
418	тем как	1	3
419	и был	1	3
420	сам автор	1	3
421	в виду	10	3
422	у пушкина	2	3
423	и с	12	3
424	на свою	1	3
425	в жизни	3	3
426	с тем	6	3
427	и внутренне	1	3
428	только для	3	3
429	в момент	2	3
430	в такой	3	3
431	при условии	5	3
432	вопрос о	4	3
433	раз и	13	3
434	на самом	9	3
435	уже о	5	3
436	пушкина что	2	3
437	это было	3	3
438	и той	4	3
439	одной и	1	3
440	и те	2	3
441	и далее	1	3
442	именно такого	1	3
443	обратим внимание	2	3
444	пока еще	12	3
445	как на	3	3
446	что все	9	3
447	в зависимости	2	3
448	в литературоведении	1	3
449	и внешней	1	3
450	тут же	3	3
451	на котором	1	3
452	гораздо более	6	3
453	бы то	2	3
454	на почве	2	3
455	что у	1	3
456	имеют место	1	3
457	должно быть	3	3
458	в состоянии	2	3
459	которого он	2	3
460	для своего	3	3
461	х годов	1	3
462	связи с	8	3
463	не говорит	1	3
464	и всего	1	3
465	в связи	7	3
466	человек в	1	3
467	так сказать	1	3
468	между собой	5	3
469	представляется нам	2	3
470	он сам	2	3
471	а для	1	3
472	не был	4	3
473	остается в	1	3
474	здесь как	3	3
475	смысл и	3	3
476	чистом виде	4	3
477	легко можно	1	3
478	полноты и	1	3
479	хотя в	3	3
480	в тех	2	3
481	и тот	2	3
482	лингвистических единиц	1	3
483	а тем	3	3
484	тот или	4	3
485	из этого	2	3
486	слова как	2	3
487	во время	1	3
488	всех этих	11	3
489	нам кажется	2	3
490	в одну	1	3
491	его из	1	3
492	например в	2	3
493	тогда когда	4	3
494	на первом	1	3
495	что они	5	3
496	содержит в	7	3
497	никак не	13	3
498	первых двух	1	3
499	поэтому в	2	3
500	себе не	3	3
501	можно было	8	3
502	оно не	6	3
503	не случайна	1	3
504	не понимаю	1	3
505	сами по	5	3
506	если не	6	3
507	ни о	8	3
508	мы могли	2	3
509	смысла и	2	3
510	заключается в	2	3
511	с целью	4	3
512	поскольку в	2	3
513	никто не	2	3
514	ли он	2	3
515	о котором	4	3
516	зависимости от	2	3
517	ни к	1	3
518	то он	3	3
519	языка и	5	3
520	своей собственной	1	3
521	и заключается	2	3
522	к смыслу	1	3
523	тех пор	4	3
524	поскольку он	2	3
525	для нее	1	3
526	и больше	2	3
527	весьма существенно	1	3
528	результате чего	1	3
529	и наоборот	1	3
530	образом не	1	3
531	для читателя	1	3
532	т п	1	3
533	анализа в	1	3
534	мог бы	1	3
535	на этот	3	3
536	его можно	1	3
537	так как	16	3
538	они не	1	3
539	за собою	1	3
540	том числе	2	3
541	где он	1	3
542	указание на	6	3
543	же не	1	3
544	дело в	3	3
545	далека от	1	3
546	ведь это	4	3
547	но с	2	3
548	в таких	5	3
549	сам по	7	3
550	а то	2	3
551	для науки	1	3
552	понимать как	2	3
553	и без	6	3
554	в какой	1	3
555	пушкина и	1	3
556	при таком	2	3
557	мира и	1	3
558	к своему	2	3
559	и я	1	3
560	один и	1	3
561	этих двух	2	3
562	не говоря	8	3
563	ко всему	1	3
564	может иметь	3	3
565	только к	1	3
566	она не	5	3
567	также и	22	3
568	в ней	1	3
569	но он	3	3
570	независимо от	2	3
571	мы должны	5	3
572	и может	2	3
573	говоря о	1	3
574	человека с	2	3
575	этих случаях	4	3
576	по этой	1	3
577	же самое	9	3
578	которые в	4	3
579	может показаться	1	3
580	слова в	1	3
581	жизни и	1	3
582	все еще	5	3
583	на то	12	3
584	о своих	1	3
585	может и	3	3
586	ведь и	2	3
587	однако все	2	3
588	для этого	5	3
589	и наконец	3	3
590	не к	1	3
591	по нашему	1	3
592	науки о	1	2
593	является в	3	2
594	есть вещь	1	2
595	говоря уже	6	2
596	случае мы	1	2
597	тому что	6	2
598	тем или	4	2
599	не являются	8	2
600	или иному	1	2
601	произведения а	1	2
602	требует от	2	2
603	этого момента	1	2
604	до последнего	2	2
605	описания в	1	2
606	внутреннего смысла	1	2
607	более или	7	2
608	нами и	1	2
609	каждом отдельном	1	2
610	мы и	8	2
611	тому или	1	2
612	от всего	4	2
613	к другим	2	2
614	если он	1	2
615	данный текст	1	2
616	общения людей	3	2
617	только через	1	2
618	их в	6	2
619	в одно	5	2
620	на эту	2	2
621	не вполне	4	2
622	себя к	1	2
623	слова часто	1	2
624	и слово	1	2
625	ю м	2	2
626	но мы	3	2
627	так например	2	2
628	на первый	5	2
629	тогда не	2	2
630	самой этой	1	2
631	и эстетики	3	2
632	дело и	1	2
633	было не	1	2
634	для автора	1	2
635	на этой	4	2
636	что этот	2	2
637	основанная на	1	2
638	языка в	3	2
639	некоторого рода	9	2
640	может явиться	1	2
641	и смерть	1	2
642	во многих	4	2
643	совершенно очевидно	1	2
644	войти в	3	2
645	смерти и	1	2
646	и внешнее	1	2
647	есть ни	8	2
648	а между	1	2
649	не обязательно	3	2
650	и эстетического	1	2
651	уже и	6	2
652	стороны как	1	2
653	так же	12	2
654	в чистом	3	2
655	в прошлом	1	2
656	к ним	1	2
657	могут и	1	2
658	вообще и	6	2
659	отношений и	1	2
660	из рассмотренных	2	2
661	утверждал что	1	2
662	быть в	1	2
663	с этими	4	2
664	миф и	1	2
665	как от	1	2
666	отношения в	2	2
667	сих пор	6	2
668	во всей	4	2
669	здравого смысла	1	2
670	что именно	1	2
671	и всякого	1	2
672	в отдельных	1	2
673	современное литературоведение	1	2
674	уже по	2	2
675	в системе	3	2
676	она есть	5	2
677	не просто	30	2
678	и становится	1	2
679	научный анализ	1	2
680	зачем же	3	2
681	ближе к	2	2
682	не возникает	2	2
683	ее и	1	2
684	мы видим	2	2
685	сравнении с	1	2
686	на протяжении	1	2
687	к их	1	2
688	от его	1	2
689	сознания с	2	2
690	время и	2	2
691	смысла мы	1	2
692	же нам	2	2
693	т е	2	2
694	внутренней и	1	2
695	что при	2	2
696	не должна	1	2
697	этом втором	1	2
698	мы можем	8	2
699	что между	2	2
700	не путем	1	2
701	то она	1	2
702	отношения между	2	2
703	слово о	2	2
704	или не	5	2
705	том же	1	2
706	он оказывается	1	2
707	как его	2	2
708	противоречие с	1	2
709	с одним	1	2
710	но ведь	6	2
711	учение о	5	2
712	по одному	1	2
713	между прочим	3	2
714	в психике	1	2
715	место и	1	2
716	в некий	1	2
717	о которых	6	2
718	же касается	3	2
719	а только	9	2
720	могло бы	1	2
721	текст и	2	2
722	с указанием	1	2
723	не имея	1	2
724	которая является	2	2
725	данном контексте	1	2
726	сознания а	1	2
727	что даже	1	2
728	не означает	1	2
729	данный момент	1	2
730	ни для	1	2
731	он ничего	1	2
732	определенным образом	4	2
733	теперь уже	1	2
734	здесь мы	1	2
735	его внутренней	1	2
736	вообще не	5	2
737	но зато	3	2
738	одно и	1	2
739	не приходится	2	2
740	и та	2	2
741	сущности говоря	1	2
742	не могла	1	2
743	в нас	2	2
744	но отнюдь	4	2
745	этот вопрос	2	2
746	и отличается	1	2
747	когда мы	10	2
748	которое есть	1	2
749	которые и	1	2
750	оно и	3	2
751	только с	3	2
752	что во	1	2
753	и др	2	2
754	подход к	1	2
755	них не	1	2
756	что может	4	2
757	как об	1	2
758	мы будем	3	2
759	ей не	1	2
760	если они	1	2
761	в данный	1	2
762	события в	1	2
763	для чего	2	2
764	имеет свою	1	2
765	еще одно	1	2
766	в пространстве	1	2
767	утверждать что	2	2
768	до сих	6	2
769	за ним	1	2
770	и конечно	2	2
771	и должны	3	2
772	и свою	2	2
773	на первой	1	2
774	в специальном	1	2
775	своего собственного	5	2
776	же является	1	2
777	в противоречие	1	2
778	и при	4	2
779	и должно	2	2
780	что это	4	2
781	от нас	6	2
782	не требует	2	2
783	о которой	1	2
784	обратном порядке	1	2
785	о в	1	2
786	том и	1	2
787	под этим	4	2
788	со всеми	2	2
789	сосредоточиться на	2	2
790	должен был	1	2
791	между внутренней	1	2
792	оно ни	1	2
793	собой и	3	2
794	в обратном	1	2
795	между которыми	2	2
796	ни одно	1	2
797	несомненно принадлежит	1	2
798	о самом	2	2
799	оно есть	1	2
800	сознания однако	1	2
801	даже не	3	2
802	значения и	11	2
803	в процессе	1	2
804	система знаков	1	2
805	и просто	1	2
806	произведение в	1	2
807	таких случаях	2	2
808	или выражаясь	1	2
809	не имеет	8	2
810	в сравнении	1	2
811	может не	1	2
812	всей своей	1	2
813	к другому	1	2
814	думать что	2	2
815	нет ничего	12	2
816	к роковому	1	2
817	не имеют	6	2
818	в течение	1	2
819	да еще	1	2
820	это только	4	2
821	в отдельности	4	2
822	на это	1	2
823	весьма часто	1	2
824	не сам	1	2
825	логического анализа	3	2
826	себя не	1	2
827	слов и	1	2
828	от других	3	2
829	получает от	1	2
830	при помощи	21	2
831	было и	2	2
832	может ли	1	2
833	не для	3	2
834	тем же	2	2
835	но от	1	2
836	начиная с	1	2
837	с нею	2	2
838	для всего	2	2
839	он может	1	2
840	только его	4	2
841	но если	6	2
842	с лизой	1	2
843	в самой	3	2
844	который и	1	2
845	с художественным	1	2
846	другого и	1	2
847	и наивным	1	2
848	в дальнейшем	5	2
849	первый взгляд	2	2
850	значение в	4	2
851	только по	2	2
852	в художественной	1	2
853	не будем	5	2
854	однако здесь	3	2
855	с анализом	1	2
856	что с	2	2
857	для нас	11	2
858	одновременно и	1	2
859	и п	1	2
860	у нас	31	2
861	многих отношениях	1	2
862	а все	1	2
863	это именно	1	2
864	как нечто	10	2
865	все равно	7	2
866	раз в	1	2
867	что ни	3	2
868	образом в	1	2
869	осуществляется в	1	2
870	но эта	3	2
871	по существу	2	2
872	в ту	1	2
873	этом что	1	2
874	иметь место	1	2
875	субъект и	1	2
876	соотносится с	1	2
877	перед собой	1	2
878	в следующем	1	2
879	не столь	2	2
880	бы мы	5	2
881	бы дать	2	2
882	которой он	4	2
883	или менее	7	2
884	и таким	1	2
885	в одной	1	2
886	бы это	1	2
887	а на	1	2
888	и внутреннее	2	2
889	до тех	4	2
890	оно в	1	2
891	как человек	2	2
892	нет и	5	2
893	то и	7	2
894	фактов в	1	2
895	есть чисто	2	2
896	но всегда	2	2
897	здесь совершенно	1	2
898	события что	1	2
899	просто не	1	2
900	от всех	2	2
901	речь пойдет	1	2
902	частности в	2	2
903	или из	4	2
904	что из	1	2
905	самое время	4	2
906	прежде чем	3	2
907	к понятию	3	2
908	а скорее	3	2
909	в литературном	1	2
910	для обозначения	4	2
911	тот кто	2	2
912	бы он	2	2
913	не можем	2	2
914	означало бы	1	2
915	по этому	6	2
916	семи рублей	1	2
917	хотя он	1	2
918	и только	7	2
919	как ему	1	2
920	о человеческом	1	2
921	мы наблюдаем	2	1
922	что было	2	1
923	с которыми	4	1
924	они являются	1	1
925	и объекта	1	1
926	они имеют	1	1
927	был и	1	1
928	тем оно	1	1
929	могут иметь	1	1
930	в душе	1	1
931	было чрезвычайно	1	1
932	тут еще	1	1
933	этого в	1	1
934	различия в	1	1
935	не сводимую	1	1
936	же и	4	1
937	другим и	2	1
938	выводу что	1	1
939	его непосредственного	1	1
940	только что	2	1
941	или других	3	1
942	можно и	1	1
943	самого себя	2	1
944	себе силу	1	1
945	познания и	1	1
946	вишневый сад	3	1
947	некоторой степени	1	1
948	первую очередь	1	1
949	он всегда	3	1
950	и конца	1	1
951	или по	5	1
952	чем ее	1	1
953	в стороне	1	1
954	вещи и	13	1
955	для возникновения	1	1
956	равнодушен к	1	1
957	мысли и	2	1
958	всякого внутреннего	1	1
959	однако еще	1	1
960	что то	1	1
961	язык как	3	1
962	общения с	1	1
963	только внутреннее	1	1
964	нас в	4	1
965	только самих	1	1
966	в общей	2	1
967	самом же	1	1
968	только тогда	4	1
969	не годится	2	1
970	особенно если	1	1
971	смысла или	1	1
972	случае он	1	1
973	рассмотренных выше	1	1
974	по мере	1	1
975	с собой	3	1
976	этой последней	1	1
977	смысла а	1	1
978	вполне естественно	1	1
979	в средневековой	1	1
980	чтобы в	1	1
981	другими как	1	1
982	и была	1	1
983	но все	5	1
984	вещь в	1	1
985	элементы в	1	1
986	они относятся	2	1
987	ни одна	2	1
988	значения в	1	1
989	в знаковой	3	1
990	на какой-нибудь	1	1
991	все моменты	1	1
992	этой поэмы	1	1
993	из самых	3	1
994	зато в	1	1
995	слова с	1	1
996	к каким	1	1
997	она является	3	1
998	говорят о	2	1
999	исходить из	1	1
1000	для своей	1	1
1001	давно уже	1	1
1002	его на	1	1
1003	и возникновение	1	1
1004	его по	1	1
1005	бы истинным	1	1
1006	значение слов	1	1
1007	начинается с	1	1
1008	нам уже	2	1
1009	мысли о	1	1
1010	модели как	1	1
1011	самом акте	1	1
1012	не обладают	1	1
1013	к бытию	1	1
1014	же если	1	1
1015	предмета и	5	1
1016	всех подобных	1	1
1017	все другие	4	1
1018	о смысловом	1	1
1019	обладает и	1	1
1020	почти все	1	1
1021	которое не	1	1
1022	мир и	1	1
1023	что оба	1	1
1024	действительность в	1	1
1025	как обычно	1	1
1026	чем мы	2	1
1027	же вопрос	1	1
1028	свой смысл	3	1
1029	в записках	1	1
1030	всякого рода	3	1
1031	а вместе	1	1
1032	в брак	1	1
1033	и обозначает	1	1
1034	у которых	1	1
1035	говорится о	1	1
1036	и ф	1	1
1037	установок и	1	1
1038	в первую	1	1
1039	во все	1	1
1040	уже давно	7	1
1041	пределы своих	1	1
1042	отражение предмета	2	1
1043	смысла его	1	1
1044	мысли однако	1	1
1045	отсутствует и	1	1
1046	отказываться от	1	1
1047	конечно далеко	1	1
1048	выделены в	1	1
1049	о чем-то	1	1
1050	себе все	2	1
1051	его смыслу	2	1
1052	дело только	1	1
1053	мы увидим	3	1
1054	ухода в	1	1
1055	хранения и	1	1
1056	порядка в	1	1
1057	мере не	1	1
1058	только как	2	1
1059	но даже	3	1
1060	чисто художественный	1	1
1061	смысловую перспективу	1	1
1062	мы надеемся	1	1
1063	иной мере	1	1
1064	должна быть	2	1
1065	но то	1	1
1066	искусства и	3	1
1067	и другой	1	1
1068	о невозможности	1	1
1069	миф о	1	1
1070	которыми он	1	1
1071	имея в	1	1
1072	из себя	1	1
1073	точно и	1	1
1074	смысле слова	11	1
1075	у читателей	1	1
1076	солнце и	1	1
1077	имеет дело	1	1
1078	пока не	3	1
1079	о них	3	1
1080	точно так	7	1
1081	и выражение	1	1
1082	и значение	4	1
1083	говорит что	1	1
1084	чем с	1	1
1085	вообще но	1	1
1086	что речь	1	1
1087	вещь а	1	1
1088	необходимое для	1	1
1089	что ее	1	1
1090	и внутренней	1	1
1091	на практике	1	1
1092	далеки от	1	1
1093	как предметом	1	1
1094	при ней	1	1
1095	будет и	2	1
1096	здесь является	2	1
1097	всего этого	1	1
1098	он содержит	1	1
1099	эту модель	1	1
1100	ни одного	1	1
1101	мы ощущаем	1	1
1102	помимо воли	1	1
1103	и еще	3	1
1104	представляется что	1	1
1105	становится сама	1	1
1106	равнодушна к	1	1
1107	здесь пока	1	1
1108	отдельности и	1	1
1109	вернуться к	1	1
1110	ее как	1	1
1111	таких условиях	1	1
1112	еще ничего	1	1
1113	как для	2	1
1114	в основу	1	1
1115	несомненно имеется	1	1
1116	если отбросить	1	1
1117	идеальное не	1	1
1118	языка как	2	1
1119	до такой	1	1
1120	знать в	1	1
1121	составляющих его	4	1
1122	слово не	1	1
1123	речь не	2	1
1124	он служит	1	1
1125	этих актов	1	1
1126	все время	3	1
1127	ее внутренней	1	1
1128	м лотмана	2	1
1129	как этого	2	1
1130	выхода из	1	1
1131	ведь казалось	1	1
1132	иным как	2	1
1133	нас а	1	1
1134	речь о	1	1
1135	не мыслится	1	1
1136	именно с	1	1
1137	проникновение в	1	1
1138	не имело	1	1
1139	просто с	1	1
1140	а мы	1	1
1141	по которой	1	1
1142	этом же	1	1
1143	демонстрирует их	1	1
1144	которая ни	1	1
1145	и мало	1	1
1146	чем более	1	1
1147	любой другой	1	1
1148	в лингвистике	1	1
1149	того о	1	1
1150	время для	1	1
1151	и весь	4	1
1152	такой степени	1	1
1153	общие понятия	2	1
1154	и оба	1	1
1155	есть выражение	2	1
1156	при установлении	1	1
1157	в н	2	1
1158	состояние духа	1	1
1159	то оно	1	1
1160	мышления и	6	1
1161	и призван	1	1
1162	она и	1	1
1163	хотелось бы	3	1
1164	а наоборот	3	1
1165	отражение в	2	1
1166	о двух	2	1
1167	последние десятилетия	3	1
1168	нельзя сказать	3	1
1169	этом все	1	1
1170	жизни так	1	1
1171	своему содержанию	4	1
1172	х гг	1	1
1173	указать на	1	1
1174	рода семантических	1	1
1175	что каждая	1	1
1176	но еще	2	1
1177	есть у	1	1
1178	остается констатировать	1	1
1179	что я	1	1
1180	обратить внимание	3	1
1181	жизни человека	1	1
1182	в поисках	2	1
1183	мы знаем	1	1
1184	начала и	1	1
1185	ведь есть	1	1
1186	имеется и	1	1
1187	обычно не	1	1
1188	ивана карамазова	1	1
1189	мы строим	1	1
1190	а ведь	2	1
1191	концов мы	1	1
1192	числу таких	1	1
1193	указанных выше	1	1
1194	что такое	23	1
1195	и сама	2	1
1196	пройти через	1	1
1197	которая уже	1	1
1198	это энергия	1	1
1199	это слово	1	1
1200	например так	1	1
1201	наше внимание	2	1
1202	быть достаточно	1	1
1203	ли и	1	1
1204	в разные	3	1
1205	от тех	1	1
1206	чем собственно	1	1
1207	ли мы	1	1
1208	сознания на	1	1
1209	сомневался в	1	1
1210	действительности чем	2	1
1211	материальный субстрат	1	1
1212	если читатель	1	1
1213	что его	4	1
1214	краткость и	1	1
1215	понимать под	2	1
1216	есть вне	1	1
1217	во внимание	2	1
1218	дальнейшем мы	1	1
1219	в понятии	2	1
1220	этого я	1	1
1221	или хотя	2	1
1222	мы это	3	1
1223	менее он	2	1
1224	или иная	1	1
1225	а должен	1	1
1226	но само	1	1
1227	между этими	2	1
1228	от фиксации	1	1
1229	смысле и	2	1
1230	потустороннего мира	1	1
1231	другой вещи	1	1
1232	этом последнем	1	1
1233	характер и	1	1
1234	литературе и	4	1
1235	в последние	3	1
1236	указывая на	1	1
1237	модели в	1	1
1238	нечто внутреннее	1	1
1239	не привносит	1	1
1240	том какое	1	1
1241	эти три	1	1
1242	имеет никаких	2	1
1243	самым и	1	1
1244	не требуется	1	1
1245	были только	1	1
1246	художественном произведении	1	1
1247	себя как	1	1
1248	же как	2	1
1249	чем иным	2	1
1250	без которого	4	1
1251	встречается также	1	1
1252	но когда	2	1
1253	сознания как	1	1
1254	от этого	2	1
1255	больше и	2	1
1256	его жизни	1	1
1257	слово в	2	1
1258	предполагает что	4	1
1259	себе и	2	1
1260	был не	2	1
1261	из одного	1	1
1262	от полной	1	1
1263	делает его	2	1
1264	собою и	2	1
1265	в а	1	1
1266	не пассивное	1	1
1267	что их	4	1
1268	когда сам	1	1
1269	действительности и	5	1
1270	ли что	2	1
1271	человека а	2	1
1272	при каких	1	1
1273	а поскольку	1	1
1274	ее художник	1	1
1275	не получает	1	1
1276	вещь но	1	1
1277	этот самый	1	1
1278	внешней и	1	1
1279	довольно много	1	1
1280	личности или	1	1
1281	это вполне	1	1
1282	слово есть	1	1
1283	если оно	2	1
1284	настоящий момент	1	1
1285	в живой	1	1
1286	в целях	2	1
1287	говорил о	1	1
1288	кроме этого	1	1
1289	очень часто	1	1
1290	ни другое	1	1
1291	в отношение	1	1
1292	сама природа	1	1
1293	чтобы он	2	1
1294	и речи	3	1
1295	совсем не	9	1
1296	ли будет	1	1
1297	ставит перед	1	1
1298	отношение между	2	1
1299	для понятия	2	1
1300	или может	4	1
