N	2gram	Propp_Isto	Komedia
704	такая же	1	2
705	можно привести	3	2
706	еще одна	3	2
707	в зависимости	3	2
708	от себя	1	2
709	с девушкой	1	2
710	чем это	5	2
711	же понимает	1	2
712	то в	1	2
713	мы видим	16	2
714	собой и	1	2
715	она и	2	2
716	после чего	1	2
717	первом случае	1	2
718	знали что	1	2
719	но еще	1	2
720	почему в	1	2
721	на войну	1	2
722	в тот	3	2
723	однако поскольку	1	2
724	с другими	2	2
725	они будут	1	2
726	даже на	2	2
727	к жизни	2	2
728	как можно	2	2
729	и рассказ	1	2
730	в конечном	2	2
731	это касается	1	2
732	как по	1	2
733	сказал что	3	2
734	более поздние	3	2
735	подобно тому	3	2
736	дома в	1	2
737	и она	4	2
738	по одному	2	2
739	большинстве случаев	4	2
740	между прочим	3	2
741	же касается	1	2
742	человека а	1	2
743	а для	2	2
744	чтобы понять	3	2
745	для анализа	1	2
746	а потом	4	2
747	выступает в	1	2
748	слов или	1	2
749	ближе не	1	2
750	пор в	1	2
751	он дал	1	2
752	что происходит	2	2
753	мы уже	7	2
754	эти слова	3	2
755	со многими	1	2
756	ту же	1	2
757	совсем не	1	2
758	отца или	1	2
759	в детстве	1	2
760	ст или	2	2
761	и та	1	2
762	начинается с	3	2
763	почти всегда	1	2
764	у вас	2	2
765	но об	1	2
766	этот вопрос	7	2
767	с такими	2	2
768	не сам	2	2
769	с людьми	1	2
770	бы его	2	2
771	найти в	1	2
772	это делает	2	2
773	видно еще	1	2
774	них не	2	2
775	показывают что	7	2
776	ней в	1	2
777	за нее	1	2
778	повседневной жизни	1	2
779	которые были	1	2
780	ты меня	1	2
781	е и	1	2
782	с ее	2	2
783	гораздо более	1	2
784	означает что	4	2
785	доказывает что	2	2
786	от середины	1	2
787	не будет	1	2
788	образом и	1	2
789	да не	1	2
790	с тремя	1	2
791	его мнению	2	2
792	них в	1	2
793	в основном	4	2
794	представлял собой	1	2
795	но едва	1	2
796	живет в	3	2
797	должна быть	5	2
798	которых мы	1	2
799	в жизни	2	2
800	и дает	2	2
801	гораздо чаще	1	2
802	никак не	1	2
803	умер и	3	2
804	сводится к	1	2
805	от их	1	2
806	не ясно	1	2
807	однако что	1	2
808	особый интерес	1	2
809	с целью	2	2
810	чего следует	1	2
811	иначе как	1	2
812	что это?	1	2
813	общей форме	1	2
814	этом смысле	1	2
815	не означает	2	2
816	и так	3	2
817	себя и	2	2
818	ли он	3	2
819	о котором	1	2
820	знает что	1	2
821	ничего нет	1	2
822	нет в	2	2
823	в семье	1	2
824	перед нами	5	2
825	из области	1	2
826	правило в	2	2
827	это дело	4	2
828	он еще	1	2
829	земли и	1	2
830	это только	1	2
831	быть не	2	2
832	котором он	1	2
833	а может	2	2
834	зависимости от	3	2
835	с которой	2	2
836	именно на	2	2
837	эта мысль	3	2
838	и два	1	2
839	в которую	3	2
840	на примере	1	2
841	другие исследователи	1	2
842	см выше	1	2
843	в каком	2	2
844	еще один	3	2
845	не самым	1	2
846	связанных с	2	2
847	имеем в	4	2
848	известной степени	1	2
849	что здесь	9	2
850	и под	1	2
851	указывают на	1	2
852	событий в	1	2
853	от которой	1	2
854	это ясно	1	2
855	из первых	1	2
856	лучше всего	2	2
857	не знаем	3	2
858	здесь не	5	2
859	только с	4	2
860	по отдельным	3	2
861	у них	2	2
862	но это	8	2
863	известных нам	1	2
864	в ту	2	2
865	строится на	1	2
866	поэтому он	2	2
867	об их	1	2
868	дает нам	3	2
869	этом случае	3	2
870	одних и	1	2
871	ответственность за	1	2
872	это видно	2	2
873	нас не	3	2
874	еще и	2	2
875	от которого	1	2
876	для него	2	2
877	я теперь	1	2
878	того что	6	2
879	о нем	5	2
880	ее в	7	2
881	где он	1	2
882	в полном	1	2
883	то мы	6	2
884	это предположение	1	2
885	была бы	2	2
886	дают нам	1	2
887	она кормит	2	2
888	этого рода	1	2
889	пока в	1	2
890	чтобы я	1	2
891	этого не	6	2
892	это мог	1	2
893	это еще	1	2
894	которые как	1	2
895	за тем	1	2
896	понимать как	1	2
897	в стороне	4	2
898	как она	3	2
899	в объяснении	1	2
900	случаях когда	1	2
901	все эти	6	2
902	эти две	2	2
903	главным источником	1	2
904	при таком	2	2
905	и со	2	2
906	войти в	2	2
907	пока не	5	2
908	при его	1	2
909	с какими	1	2
910	не все	5	2
911	в форме	3	2
912	на свете	1	2
913	ко мне	4	2
914	что эти	5	2
915	но его	3	2
916	еще до	2	2
917	о месте	1	2
918	предположить что	2	2
919	и снова	1	2
920	и только	4	2
921	сопоставление с	1	2
922	это как	1	2
923	в самых	1	2
924	vii в	1	2
925	как уже	2	2
926	тому как	3	2
927	мы узнаем	1	2
928	дело не	8	2
929	и может	1	2
930	имеет в	1	2
931	же что	2	2
932	или его	1	2
933	это однако	1	2
934	с ней	2	2
935	тем самым	2	2
936	могло быть	1	2
937	со своими	1	2
938	помнить что	1	2
939	себе не	2	2
940	память о	1	2
941	здесь же	2	2
942	в новой	2	2
943	они так	1	2
944	других случаях	2	2
945	иногда даже	1	2
946	три года	2	2
947	которой мы	1	2
948	остается только	1	2
949	он пользуется	1	1
950	еще несколько	1	1
951	никаких следов	1	1
952	будем называть	2	1
953	которую надо	1	1
954	является в	1	1
955	в три	1	1
956	знают что	1	1
957	идти на	1	1
958	ребенка и	2	1
959	оно все	1	1
960	которая была	2	1
961	можно говорить	2	1
962	в постановке	1	1
963	в изучении	1	1
964	затем к	1	1
965	было запрещено	1	1
966	многое в	1	1
967	отчего же	2	1
968	ею и	1	1
969	прошлого однако	1	1
970	рассказ о	1	1
971	три типа	1	1
972	теперь что	1	1
973	всех случаях	2	1
974	слова эти	1	1
975	том чем	1	1
976	при изучении	1	1
977	придает им	1	1
978	царство и	3	1
979	на второй	1	1
980	они уже	1	1
981	в разных	2	1
982	связи в	1	1
983	она уже	1	1
984	или нет	1	1
985	кроме того	3	1
986	думается что	1	1
987	в некоторых	4	1
988	привести к	3	1
989	и ему	1	1
990	и говорить	1	1
991	и приобрел	1	1
992	и таких	1	1
993	с наступлением	3	1
994	самых общих	1	1
995	с появлением	1	1
996	наш герой	2	1
997	жрецов и	1	1
998	своего сына	1	1
999	над ними	2	1
1000	вопрос об	1	1
1001	приобщиться к	1	1
1002	и женщин	1	1
1003	считать не	1	1
1004	нет никакой	1	1
1005	он имеет	2	1
1006	берет его	1	1
1007	стороне от	1	1
1008	попасть в	4	1
1009	или от	1	1
1010	я мог	1	1
1011	мысль о	2	1
1012	но нельзя	1	1
1013	столе и	1	1
1014	весь этот	1	1
1015	из вариантов	1	1
1016	попавший к	1	1
1017	она является	1	1
1018	уже на	2	1
1019	ведет к	2	1
1020	старику жалко	1	1
1021	см в	1	1
1022	мы получаем	1	1
1023	стороны в	1	1
1024	уже выше	1	1
1025	а именно	5	1
1026	начала действия	1	1
1027	отца а	1	1
1028	в одно	1	1
1029	обнаруживает что	2	1
1030	и обнаруживает	1	1
1031	это достаточно	1	1
1032	на эту	3	1
1033	но очень	1	1
1034	представляли собой	1	1
1035	собой не	1	1
1036	герой в	2	1
1037	большей или	2	1
1038	образы в	1	1
1039	начала не	1	1
1040	к земле	1	1
1041	мало того	1	1
1042	он вполне	1	1
1043	котором находится	1	1
1044	для выяснения	1	1
1045	действий становится	1	1
1046	но мы	2	1
1047	так например	7	1
1048	вяжется с	3	1
1049	и жена	1	1
1050	девушку от	1	1
1051	действительности а	1	1
1052	происхождение этой	1	1
1053	а что	1	1
1054	первый взгляд	2	1
1055	представляла собой	1	1
1056	где и	1	1
1057	одно время	1	1
1058	действительности в	1	1
1059	заботу о	1	1
1060	ответить на	1	1
1061	на этой	2	1
1062	шире и	1	1
1063	черты но	1	1
1064	начала до	1	1
1065	мы рассмотрим	3	1
1066	что им	1	1
1067	прямой путь	1	1
1068	и ушел	3	1
1069	она же	1	1
1070	опять не	1	1
1071	оградить их	1	1
1072	случаи когда	3	1
1073	мы увидим	17	1
1074	это нам	1	1
1075	входит в	1	1
1076	чего ты	1	1
1077	в античности	3	1
1078	по возможности	1	1
1079	но даже	1	1
1080	замечено что	1	1
1081	даже те	1	1
1082	самого бога	1	1
1083	сам или	1	1
1084	формы его	2	1
1085	у самого	1	1
1086	которыми он	1	1
1087	героя в	6	1
1088	вид что	1	1
1089	иногда не	4	1
1090	он дает	2	1
1091	однако нет	1	1
1092	путь для	1	1
1093	увидим что	8	1
1094	найти объяснение	1	1
1095	на пять	2	1
1096	человек у	1	1
1097	о них	1	1
1098	правда и	2	1
1099	существу своему	1	1
1100	говорит что	1	1
1101	не обязательно	1	1
1102	значительной степени	1	1
1103	дошли до	1	1
1104	его по	2	1
1105	и другую	1	1
1106	как будут	1	1
1107	на своего	1	1
1108	не что	3	1
1109	яркий пример	2	1
1110	отметить что	1	1
1111	точке зрения	1	1
1112	теперь к	2	1
1113	деньги и	1	1
1114	у своего	1	1
1115	некоторое время	3	1
1116	книги из	1	1
1117	он передает	1	1
1118	женщина была	1	1
1119	посвящения в	2	1
1120	заметить что	2	1
1121	сын и	2	1
1122	ее как	1	1
1123	нам право	1	1
1124	именно так	2	1
1125	следующим образом	1	1
1126	за него	2	1
1127	форме не	1	1
1128	непосредственно или	1	1
1129	были те	1	1
1130	с этими	1	1
1131	прошлом правда	1	1
1132	большинством исследователей	1	1
1133	тот что	1	1
1134	в данной	2	1
1135	исходит из	3	1
1136	к целому	1	1
1137	можем сказать	1	1
1138	именно с	1	1
1139	чаще однако	2	1
1140	этот момент	3	1
1141	этой роли	2	1
1142	узнает что	1	1
1143	в подземное	1	1
1144	ушел в	1	1
1145	в египетском	3	1
1146	деле мы	1	1
1147	особенно часто	3	1
1148	подобных ей	1	1
1149	на котором	5	1
1150	материала как	1	1
1151	уже по	1	1
1152	были бы	2	1
1153	связанное с	1	1
1154	в системе	2	1
1155	превратился в	1	1
1156	так у	2	1
1157	не просто	5	1
1158	но так	3	1
1159	строго говоря	1	1
1160	имеется довольно	1	1
1161	быть поставлена	1	1
1162	то о	1	1
1163	эту же	1	1
1164	быта и	1	1
1165	и неизвестно	1	1
1166	ли эта	1	1
1167	никакому сомнению	1	1
1168	уважением и	1	1
1169	землей и	1	1
1170	не происходит	1	1
1171	д все	3	1
1172	лишь тогда	1	1
1173	которую они	1	1
1174	только не	1	1
1175	нему в	1	1
1176	однако только	1	1
1177	ее и	1	1
1178	где как	1	1
1179	действует в	1	1
1180	еще одну	3	1
1181	он умер	3	1
1182	то оно	1	1
1183	содержится в	2	1
1184	их создателей	1	1
1185	а наоборот	1	1
1186	от его	2	1
1187	что иное	3	1
1188	в какую-нибудь	1	1
1189	зрения что	1	1
1190	и больше	1	1
1191	бросил ее	1	1
1192	признает что	1	1
1193	на том	1	1
1194	он к	1	1
1195	внимание на	1	1
1196	время в	2	1
1197	на столе	2	1
1198	более важные	1	1
1199	конца в	1	1
1200	сама же	1	1
1201	и легко	1	1
1202	обычно к	1	1
1203	его себе	1	1
1204	прийти к	1	1
1205	отметить еще	1	1
1206	как общество	1	1
1207	и чрезвычайно	1	1
1208	ними происходит	1	1
1209	материнства но	1	1
1210	имеем дело	1	1
1211	числу таких	1	1
1212	что при	3	1
1213	и раньше	1	1
1214	которого он	1	1
1215	объясняет в	2	1
1216	нет речи	1	1
1217	от начала	2	1
1218	не думает	1	1
1219	полноправным членом	1	1
1220	его близкие	1	1
1221	согласно которой	1	1
1222	так по	1	1
1223	вошел в	1	1
1224	из названных	1	1
1225	не удается	1	1
1226	делает вид	1	1
1227	и один	1	1
1228	в страну	1	1
1229	с тобой	1	1
1230	две линии	1	1
1231	можно рассматривать	1	1
1232	видит в	2	1
1233	тем больше	1	1
1234	говорит он	1	1
1235	во всей	2	1
1236	отсюда видно	1	1
1237	материал в	3	1
1238	или не	1	1
1239	он отправляется	2	1
1240	у женщины	1	1
1241	и некоторые	1	1
1242	он принес	2	1
1243	связывается с	1	1
1244	то не	3	1
1245	человек а	1	1
1246	именно здесь	1	1
1247	перед необходимостью	1	1
1248	что под	1	1
1249	мысли не	1	1
1250	ему свое	1	1
1251	заключить что	2	1
1252	преимущественно на	1	1
1253	копье но	1	1
1254	быть только	1	1
1255	предпосылки что	2	1
1256	пример из	1	1
1257	под его	1	1
1258	по мотивам	1	1
1259	так много	1	1
1260	этого можно	1	1
1261	происходит и	1	1
1262	от царя	1	1
1263	вопрос почему	2	1
1264	ссылки на	4	1
1265	рассматривали как	1	1
1266	герой тем	1	1
1267	следует понимать	1	1
1268	который попадает	1	1
1269	себя как	1	1
1270	которой она	1	1
1271	во главе	1	1
1272	иным как	1	1
1273	этом можно	2	1
1274	древней греции	1	1
1275	нас от	1	1
1276	если ему	1	1
1277	в сторону	1	1
1278	а только	3	1
1279	и подобных	1	1
1280	много и	1	1
1281	тех случаев	1	1
1282	могло бы	1	1
1283	условия и	1	1
1284	что как	1	1
1285	иной это	1	1
1286	он сам	1	1
1287	их детей	1	1
1288	чтобы его	1	1
1289	из другого	1	1
1290	люди и	1	1
1291	не лучше	1	1
1292	вошли в	1	1
1293	в русской	7	1
1294	обрядам и	1	1
1295	они к	1	1
1296	не знаешь	4	1
1297	именно как	1	1
1298	могли бы	3	1
1299	быть объяснена	1	1
1300	царей в	1	1
1301	материалом для	1	1
1302	но как	2	1
1303	словом это	1	1
1304	и народы	2	1
1305	из рассмотрения	1	1
1306	широко распространенных	1	1
1307	попадает к	3	1
1308	в исторической	7	1
1309	тот сказал	1	1
1310	тебя если	1	1
1311	и нам	1	1
1312	описание этого	1	1
1313	исследователи которые	1	1
1314	в наше	1	1
1315	сына в	2	1
1316	не видят	4	1
1317	детей в	10	1
1318	здесь она	1	1
