N	2gram	Bakhtin_Fr	formyVre
508	это и	10	4
509	наконец и	1	4
510	и более	1	4
511	сливается с	1	4
512	совершенно иной	1	4
513	и т.д	2	4
514	чем они	1	4
515	важное значение	2	4
516	времени на	1	4
517	в фольклоре	3	4
518	в xviii	1	4
519	мотивы и	1	4
520	же самое	3	4
521	нем нет	1	4
522	принадлежит к	1	4
523	друг друга	1	4
524	часто и	1	4
525	формы и	2	4
526	они были	2	4
527	с исключительной	1	4
528	связан с	2	4
529	и события	1	4
530	и было	1	4
531	веселый и	2	4
532	бы на	1	4
533	как у	2	4
534	у нас	3	4
535	раз в	2	4
536	века и	2	4
537	неразрывно связаны	2	4
538	всего романа	2	4
539	как она	1	4
540	так в	3	4
541	к концу	2	4
542	на его	2	4
543	в одной	3	4
544	тем более	3	4
545	времени то	1	4
546	связаны с	8	4
547	и тех	1	4
548	быть и	1	4
549	как он	3	4
550	в xvii	3	4
551	на смерть	1	4
552	его целом	1	4
553	и о	8	4
554	которыми он	1	4
555	включает в	2	4
556	полового акта	1	4
557	мы сказали	2	4
558	в лице	2	4
559	существенную роль	9	3
560	труд и	2	3
561	в центре	1	3
562	тому что	1	3
563	другой пример	1	3
564	из всех	1	3
565	они уже	1	3
566	нас в	4	3
567	дается в	4	3
568	значение они	1	3
569	в день	1	3
570	их не	1	3
571	в борьбе	1	3
572	самых основных	1	3
573	можно говорить	2	3
574	жизнь в	1	3
575	из нее	1	3
576	все моменты	1	3
577	прямо сказать	1	3
578	в соответствии	1	3
579	другом месте	3	3
580	в более	1	3
581	на рабле	4	3
582	веков и	2	3
583	и исторического	1	3
584	других представителей	1	3
585	но мы	3	3
586	культуры в	1	3
587	всякого рода	3	3
588	во внешнем	1	3
589	и отчасти	3	3
590	не могли	1	3
591	которой он	1	3
592	от целого	2	3
593	мы увидим	1	3
594	между вещами	2	3
595	вот почему	1	3
596	характер в	1	3
597	распадается на	1	3
598	вещами и	2	3
599	углом зрения	1	3
600	самого начала	3	3
601	и еще	1	3
602	как на	6	3
603	с такою	1	3
604	вино и	3	3
605	сохраняется в	1	3
606	находится в	2	3
607	с этими	1	3
608	в зависимости	1	3
609	все время	3	3
610	с рождением	1	3
611	этот образ	5	3
612	эпоху возрождения	1	3
613	во франции	6	3
614	не мог	8	3
615	и совершается	1	3
616	человек не	1	3
617	в гротескном	12	3
618	в заключение	3	3
619	рабле все	1	3
620	последующей жизни	1	3
621	нам важно	1	3
622	и весь	1	3
623	времени все	1	3
624	характер смеха	1	3
625	для которой	1	3
626	узком смысле	1	3
627	и пантагрюэль	1	3
628	довлеет себе	1	3
629	все прочие	1	3
630	литературе и	1	3
631	же как	4	3
632	на земле	2	3
633	одна из	1	3
634	можно прямо	1	3
635	и характер	1	3
636	удельный вес	1	3
637	до известной	4	3
638	в двух	1	3
639	под влиянием	1	3
640	бы в	5	3
641	все стороны	1	3
642	этих образов	11	3
643	вверх и	1	3
644	же характер	1	3
645	связь с	3	3
646	очень часто	4	3
647	на этом	7	3
648	xvii века	1	3
649	как это	5	3
650	в тех	1	3
651	но только	1	3
652	и детей	1	3
653	литературы и	3	3
654	поэтому здесь	1	3
655	и возрождения	1	3
656	и есть	5	3
657	здесь также	1	3
658	если они	1	3
659	его к	1	3
660	и самый	3	3
661	и здесь	6	3
662	народа в	2	3
663	жизни а	1	3
664	события и	1	3
665	эти особенности	2	3
666	особенно важное	1	3
667	и дает	1	3
668	это уже	1	3
669	таковы основные	3	3
670	если не	1	3
671	все то	6	3
672	почти всегда	3	3
673	необходимо отметить	1	3
674	пор еще	2	3
675	он хочет	3	3
676	и шире	1	3
677	подхода к	1	3
678	и так	1	3
679	иной характер	1	3
680	правда не	1	3
681	и вино	3	3
682	бы не	2	3
683	том как	2	3
684	зависимости от	1	3
685	и были	3	3
686	но оно	4	3
687	еще и	6	3
688	его и	2	3
689	бы и	2	3
690	время оно	1	3
691	и между	1	3
692	в течение	3	3
693	в свою	1	3
694	в значительной	2	3
695	наконец в	1	3
696	имеет у	1	3
697	в образах	9	3
698	не будем	3	3
699	на землю	2	3
700	целый ряд	2	3
701	известной степени	4	3
702	что здесь	3	3
703	без всякого	1	3
704	нем не	4	3
705	брат жан	8	3
706	если мы	3	3
707	тем же	1	3
708	мы говорили	2	3
709	но это	10	3
710	смеха и	3	3
711	точку зрения	3	3
712	которые в	1	3
713	то они	1	3
714	ему в	1	3
715	и также	1	3
716	все элементы	1	3
717	нет ни	2	3
718	ни с	2	3
719	связи между	1	3
720	он как	1	3
721	одна и	1	3
722	или с	1	3
723	с нашей	1	3
724	и всегда	1	3
725	на одной	1	3
726	как нечто	1	3
727	вовсе нет	2	3
728	от всех	6	3
729	у всех	2	3
730	дело в	5	3
731	в литературу	1	3
732	в сферу	2	3
733	жизни над	1	3
734	есть только	1	3
735	по своему	5	3
736	не столько	5	3
737	в новом	3	3
738	это было	4	3
739	и внутреннее	3	3
740	с самого	3	3
741	он ни	1	3
742	романе не	2	3
743	частный быт	1	3
744	место и	1	3
745	надо было	1	3
746	здесь только	5	3
747	реального времени	1	3
748	но она	5	3
749	конечно в	4	3
750	свое значение	2	3
751	при всем	1	3
752	времени с	2	3
753	вступают в	2	3
754	к ней	2	3
755	можно сказать	4	3
756	всеми его	2	3
757	вплоть до	2	3
758	происходит в	3	3
759	менее всего	4	3
760	ни был	1	3
761	которой мы	1	3
762	времени а	1	3
763	особенно у	1	3
764	дело здесь	3	3
765	что на	3	3
766	образов и	8	3
767	дается как	1	3
768	и всего	1	2
769	находим в	3	2
770	они имеют	1	2
771	образов в	12	2
772	и очень	1	2
773	романа к	1	2
774	со всем	2	2
775	и существенных	1	2
776	что люди	1	2
777	на своей	1	2
778	этот момент	3	2
779	указанные нами	1	2
780	представлений о	3	2
781	с известной	1	2
782	истории этого	1	2
783	исторического процесса	2	2
784	моменты жизни	1	2
785	ясно что	1	2
786	нами в	2	2
787	в строгом	2	2
788	исторического развития	1	2
789	приходит к	1	2
790	всей ее	1	2
791	в средневековой	2	2
792	как они	4	2
793	в духе	4	2
794	под углом	1	2
795	характера но	1	2
796	на мир	7	2
797	и судьбы	2	2
798	целом с	1	2
799	от всего	1	2
800	частный и	1	2
801	смеха в	1	2
802	правда в	3	2
803	мотивов в	1	2
804	аспекте но	1	2
805	и сами	1	2
806	переплетается с	2	2
807	притом в	2	2
808	как таковой	1	2
809	получают значение	1	2
810	выход из	1	2
811	разные стороны	1	2
812	о будущем	1	2
813	как только	1	2
814	эпизод с	2	2
815	жизнь человека	1	2
816	всего они	1	2
817	перестает быть	3	2
818	и питьем	2	2
819	я вижу	2	2
820	переходит в	3	2
821	было в	2	2
822	к времени	2	2
823	гл xv	1	2
824	не боится	1	2
825	в пределе	6	2
826	служит для	1	2
827	смерти но	1	2
828	этом мы	1	2
829	имеет в	1	2
830	процесс в	1	2
831	значительной мере	1	2
832	с трудом	1	2
833	из себя	1	2
834	свое единство	1	2
835	говорить о	5	2
836	связь между	1	2
837	несколько дней	1	2
838	как оно	1	2
839	отметить что	3	2
840	свою очередь	1	2
841	из мочи	1	2
842	но этот	5	2
843	сила и	1	2
844	своем романе	2	2
845	места для	1	2
846	играют в	4	2
847	будем говорить	1	2
848	как я	1	2
849	нигде не	1	2
850	причем в	1	2
851	полностью но	1	2
852	в каждом	3	2
853	это прежде	1	2
854	женщин и	3	2
855	от них	1	2
856	эти не	1	2
857	тут же	2	2
858	что даже	2	2
859	на котором	2	2
860	специфический характер	1	2
861	благодаря этой	1	2
862	начало и	1	2
863	освобождены от	1	2
864	к нему	5	2
865	то в	3	2
866	приведенных примеров	1	2
867	ее и	1	2
868	что у	2	2
869	по природе	1	2
870	как другие	1	2
871	и всей	1	2
872	эта особенность	1	2
873	глубокий и	1	2
874	имеют в	1	2
875	и особые	1	2
876	собой в	1	2
877	что уже	1	2
878	этой же	2	2
879	подчеркнуть что	5	2
880	на этих	2	2
881	в буквальном	1	2
882	и этим	2	2
883	ее целом	1	2
884	к определенному	1	2
885	и перерождения	1	2
886	тому же	5	2
887	видит в	1	2
888	и последнее	1	2
889	и притом	2	2
890	в разные	1	2
891	в несколько	2	2
892	и некоторые	1	2
893	третья книга	2	2
894	распространены в	1	2
895	на литературу	1	2
896	всех его	1	2
897	не исчерпываются	1	2
898	все разобранные	1	2
899	времени как	1	2
900	вне их	1	2
901	веке в	1	2
902	обновления жизни	1	2
903	и она	3	2
904	есть именно	1	2
905	в высоких	2	2
906	за всеми	1	2
907	между прочим	1	2
908	но когда	1	2
909	в телесном	1	2
910	в человеческом	1	2
911	особенности в	2	2
912	сохраняется и	1	2
913	связанный с	2	2
914	каждом из	1	2
915	здесь почти	1	2
916	могло бы	1	2
917	но к	1	2
918	всего образа	1	2
919	средневековья и	2	2
920	образов рабле	1	2
921	были в	3	2
922	на другой	1	2
923	смысл и	1	2
924	торжество жизни	1	2
925	но как	1	2
926	в уста	2	2
927	и обновления	8	2
928	вообще в	1	2
929	рабле дает	1	2
930	где бы	1	2
931	которой и	1	2
932	разных местах	2	2
933	в поступках	1	2
934	и сплошь	1	2
935	гл xxvii	1	2
936	если же	2	2
937	основу его	2	2
938	и та	2	2
939	никто не	1	2
940	чем больше	1	2
941	и миром	7	2
942	и тот	2	2
943	совершенно так	2	2
944	др в	2	2
945	в европейском	1	2
946	себя на	1	2
947	его чисто	1	2
948	и сам	2	2
949	этот вопрос	1	2
950	какой-то степени	1	2
951	в тоне	1	2
952	должны были	1	2
953	природе своей	1	2
954	была уже	1	2
955	похожа на	1	2
956	другой день	1	2
957	между людьми	1	2
958	на всех	2	2
959	что во	1	2
960	его как	4	2
961	образы и	4	2
962	в вине	1	2
963	когда они	2	2
964	о его	1	2
965	едой и	1	2
966	которое мы	1	2
967	них не	1	2
968	форм в	3	2
969	события в	1	2
970	центре его	1	2
971	которого мы	1	2
972	и особенно	1	2
973	мы видели	11	2
974	панурга но	2	2
975	неотделимы от	1	2
976	эти мотивы	1	2
977	во втором	3	2
978	образом и	2	2
979	в состав	1	2
980	и против	1	2
981	разобранные нами	1	2
982	звон шутовских	1	2
983	они и	3	2
984	на небе	3	2
985	если в	3	2
986	на анализе	1	2
987	он только	1	2
988	в языке	1	2
989	его с	1	2
990	должна быть	1	2
991	стороны одного	1	2
992	тогда когда	3	2
993	и бытовые	1	2
994	в гл	2	2
995	смертью и	2	2
996	в большом	1	2
997	он действует	1	2
998	утверждает что	1	2
999	все действие	1	2
1000	громадную роль	2	2
1001	и создает	1	2
1002	тело в	1	2
1003	бы при	1	2
1004	их нужно	1	2
1005	и строго	1	2
1006	там же	3	2
1007	зрения этого	1	2
1008	и самая	1	2
1009	от их	3	2
1010	нам в	2	2
1011	самом деле	6	2
1012	самим собой	2	2
1013	в моче	1	2
1014	строгом смысле	1	2
1015	в наших	1	2
1016	мы говорим	1	2
1017	и раскрыть	1	2
1018	миром и	2	2
1019	мы остановимся	1	2
1020	о своей	2	2
1021	все события	1	2
1022	шутовских бубенчиков	2	2
1023	но дело	2	2
1024	времени не	1	2
1025	можно назвать	1	2
1026	рассуждение панурга	2	2
1027	гротескного образа	6	2
1028	жизни где	1	2
1029	основные моменты	3	2
1030	данном случае	4	2
1031	о котором	1	2
1032	для нового	2	2
1033	жизни они	2	2
1034	в разработке	1	2
1035	этот мотив	2	2
1036	здесь тот	1	2
1037	в поэзии	3	2
1038	функцию в	1	2
1039	то он	2	2
1040	где нет	1	2
1041	они неразрывно	1	2
1042	в очень	1	2
1043	важно подчеркнуть	1	2
1044	это то	1	2
1045	и поэтому	2	2
1046	жизни у	1	2
1047	но лишь	1	2
1048	весьма часто	1	2
1049	здесь вовсе	1	2
1050	и исторических	1	2
1051	и тогда	1	2
1052	в новой	1	2
1053	прямой и	1	2
1054	с которой	2	2
1055	только один	1	2
1056	у шекспира	1	2
1057	о розе	1	2
1058	рабле но	3	2
1059	он становится	1	2
1060	этой жизни	3	2
1061	мировой литературе	3	2
1062	всего существующего	2	2
1063	здесь от	1	2
1064	положительный полюс	1	2
1065	может послужить	2	2
1066	и глубоко	1	2
1067	рабле поэтому	1	2
1068	не совсем	1	2
1069	соответствии с	2	2
1070	и роста	2	2
1071	и стал	1	2
1072	начиная с	2	2
1073	историческая действительность	1	2
1074	характерное для	1	2
1075	этого слова	1	2
1076	но если	1	2
1077	xxvii и	1	2
1078	в плане	5	2
1079	в мировой	3	2
1080	гл xxiii	2	2
1081	только о	2	2
1082	особый характер	1	2
1083	они вовсе	2	2
1084	и четкостью	1	2
1085	в другое	3	2
1086	внешнее и	2	2
1087	и том	1	2
1088	перестали быть	1	2
1089	основе своей	1	2
1090	ее на	1	2
1091	не можем	1	2
1092	на кухне	2	2
1093	сам он	1	2
1094	и пр	1	2
1095	очень характерно	1	2
1096	раблезианского мира	2	2
1097	и выражений	2	2
1098	для всего	3	2
1099	и новой	1	2
1100	себя самого	2	2
1101	в вечности	1	2
1102	где он	2	2
1103	в честь	1	2
1104	участвуют в	2	2
1105	себя в	1	2
1106	также имеет	1	2
1107	по ту	1	2
1108	литературу и	1	2
1109	по этому	1	2
1110	особое значение	1	2
1111	особые функции	2	2
1112	не существует	1	2
1113	ведь это	3	2
1114	образом в	4	2
1115	реальной действительности	1	2
1116	этого рода	3	2
1117	жизни это	1	2
1118	этого произведения	1	2
1119	в организации	1	2
1120	слова но	2	2
1121	исторической действительности	1	2
1122	в будущее	2	2
1123	и эта	2	2
1124	всем правилам	1	2
1125	животных и	3	2
1126	литературе этот	1	2
1127	о жизни	1	2
1128	между собою	6	2
1129	xvii веке	3	2
1130	до наших	1	2
1131	и художественное	1	2
1132	в стороне	1	2
1133	словом и	4	2
1134	еды в	1	2
1135	мира а	2	2
1136	фольклора и	1	2
1137	является не	1	2
1138	к своему	2	2
1139	старость и	1	2
1140	хлеб и	3	2
1141	и людей	1	2
1142	об особом	1	2
1143	у романтиков	1	2
1144	но уже	1	2
1145	должен быть	2	2
1146	они есть	2	2
1147	этих явлениях	1	2
1148	уже за	1	2
1149	человека не	1	2
1150	на них	2	2
1151	на место	1	2
1152	они все	1	2
1153	обжорства и	2	2
1154	буквальном смысле	1	2
1155	обычно в	1	2
1156	такие же	1	2
1157	история о	1	2
1158	еще довольно	1	2
1159	его не	5	2
1160	и образов	6	2
1161	вся жизнь	1	2
1162	здесь совершенно	1	2
1163	повторяем в	1	2
1164	в искусстве	3	2
1165	эти формы	1	2
1166	преисподняя могила	1	2
1167	не о	1	2
1168	характерно для	3	2
1169	еще в	3	2
1170	резко отличный	1	2
1171	со всею	1	2
1172	человека с	5	2
1173	от жизни	1	2
1174	со своими	1	2
1175	аспекта жизни	1	2
1176	в положительном	2	2
1177	зрения на	5	2
1178	традиции на	2	2
1179	в узком	1	2
1180	своему существу	1	2
1181	на корабле	1	2
1182	дел и	1	2
1183	в так	1	2
1184	виду что	1	2
1185	с реальным	1	2
1186	и конец	1	2
1187	у скаррона	2	1
1188	индивидуальном и	1	1
1189	объединения в	1	1
1190	иной форме	1	1
1191	на границах	2	1
1192	видели в	1	1
1193	и существенную	1	1
1194	и едва	1	1
1195	народной площади	1	1
1196	природе его	1	1
1197	которая была	1	1
1198	романа дело	1	1
1199	его связей	1	1
1200	еще раз	1	1
1201	и мира	2	1
1202	именно на	3	1
1203	более не	2	1
1204	и пьяница	1	1
1205	этих произведениях	1	1
1206	на эти	1	1
1207	рабле с	1	1
1208	этих событий	1	1
1209	мудрым и	1	1
1210	и своего	1	1
1211	никаких сомнений	2	1
1212	книга романа	2	1
1213	вена раздваивается	1	1
1214	исходя из	1	1
1215	в неразрывном	1	1
1216	которая в	2	1
1217	все последующие	1	1
1218	собою все	1	1
1219	тех кто	2	1
1220	дальнейшем в	1	1
1221	и люди	1	1
1222	очень много	1	1
1223	существенное отношение	1	1
1224	ему голову	1	1
1225	античной мифологии	1	1
1226	ровно ничего	2	1
1227	граница между	3	1
1228	героя по	1	1
1229	с проблемой	1	1
1230	официальных жанров	1	1
1231	площади и	2	1
1232	момента в	2	1
1233	речи и	1	1
1234	они также	1	1
1235	глаза и	1	1
1236	есть небольшая	1	1
1237	формы в	1	1
1238	которое я	1	1
1239	эту игру	1	1
1240	тем как	2	1
1241	монастырском винограднике	1	1
1242	глубоким внутренним	1	1
1243	в большей	2	1
1244	не вызывает	1	1
1245	необходимости и	3	1
1246	четкостью и	1	1
1247	эта правда	2	1
1248	что дело	3	1
1249	и говорить	1	1
1250	что человек	2	1
1251	длинное рассуждение	1	1
1252	непосредственным источником	1	1
1253	от классического	1	1
1254	силой и	1	1
1255	же оно	1	1
1256	не бывает	1	1
1257	прямой кишки	1	1
1258	своего сына	1	1
1259	и само	2	1
1260	раз он	1	1
1261	жаркого на	1	1
1262	женщины и	4	1
1263	свою связь	1	1
1264	игры из	1	1
1265	исторический процесс	1	1
1266	не подвергался	1	1
1267	этим объясняется	1	1
1268	и сравнения	1	1
1269	ко всем	1	1
1270	более или	2	1
1271	значение это	3	1
1272	исторические события	1	1
1273	в первом	3	1
1274	в полую	1	1
1275	ведь все	2	1
1276	сходство и	1	1
1277	где были	1	1
1278	теперь мы	1	1
1279	и конкретности	1	1
1280	где они	3	1
1281	почему во	1	1
1282	комплекс мотивов	1	1
1283	дурака и	2	1
1284	конечном счете	1	1
1285	глаза же	1	1
1286	и связанные	2	1
1287	после него	1	1
1288	в числе	1	1
