N	2gram	Propp_Isto	RusskieA
212	а иногда	2	6
213	связаны с	1	6
214	она не	6	6
215	в новый	1	6
216	но она	2	6
217	и их	4	6
218	этого обычая	3	6
219	этому поводу	2	6
220	и о	1	6
221	при изучении	1	6
222	и к	1	5
223	в разных	2	5
224	что обряд	1	5
225	нас к	2	5
226	некоторых местах	1	5
227	стоит в	3	5
228	эти обряды	1	5
229	некоторые другие	1	5
230	например в	7	5
231	только для	3	5
232	к земле	1	5
233	с этим	5	5
234	вопрос о	8	5
235	рассматриваться как	1	5
236	входит в	1	5
237	с другой	8	5
238	связь между	4	5
239	к ним	4	5
240	как правило	4	5
241	с целью	2	5
242	vii в	1	5
243	что от	2	5
244	не было	3	5
245	как объяснить	1	5
246	в связи	7	5
247	такие же	1	5
248	из воды	1	5
249	в целях	3	5
250	мы уже	7	5
251	на новый	1	5
252	или же	1	5
253	в тех	4	5
254	можно было	8	5
255	и др	11	5
256	чаще всего	1	5
257	там где	5	5
258	в то	4	5
259	прежде всего	15	5
260	в особенности	3	5
261	его с	1	5
262	тогда когда	2	5
263	с ним	3	5
264	для них	1	5
265	к таким	2	5
266	что он	32	5
267	то и	2	5
268	к себе	2	5
269	это показывает	1	5
270	в избе	1	5
271	заметить что	2	5
272	но если	4	5
273	и для	5	5
274	тот же	3	5
275	в его	10	5
276	вывод что	2	5
277	на самом	3	5
278	это предположение	1	5
279	за этим	1	5
280	или даже	3	5
281	в русских	4	5
282	и потому	3	5
283	отнюдь не	2	5
284	не с	3	5
285	этих случаях	11	5
286	в целом	3	5
287	вплоть до	2	5
288	это представление	3	5
289	во всем	3	4
290	только тогда	1	4
291	или по	1	4
292	кроме того	3	4
293	не столько	1	4
294	песен и	1	4
295	их не	3	4
296	но все	9	4
297	именно в	5	4
298	всякого рода	3	4
299	во всяком	1	4
300	на этой	2	4
301	в котором	5	4
302	чтобы вызвать	1	4
303	при рассмотрении	1	4
304	не что	3	4
305	в глаза	2	4
306	в отличие	3	4
307	чтобы они	2	4
308	под названием	1	4
309	во всей	2	4
310	не просто	5	4
311	и из	2	4
312	что у	3	4
313	что иное	3	4
314	она в	1	4
315	несмотря на	1	4
316	не соответствует	3	4
317	как можно	2	4
318	но он	5	4
319	в древнем	1	4
320	в руки	4	4
321	нет но	1	4
322	здесь мы	9	4
323	этот вопрос	7	4
324	воздействовать на	2	4
325	не подтверждается	1	4
326	природы и	1	4
327	что для	1	4
328	но есть	3	4
329	могут быть	5	4
330	рассматривается как	1	4
331	в доме	4	4
332	и от	2	4
333	показывают что	7	4
334	означает что	4	4
335	для объяснения	2	4
336	многие другие	1	4
337	своего рода	2	4
338	и здесь	15	4
339	та же	1	4
340	за ним	1	4
341	они и	1	4
342	что этим	1	4
343	в основном	4	4
344	не на	2	4
345	так называемый	2	4
346	то время	3	4
347	он же	1	4
348	в основе	4	4
349	с обрядом	2	4
350	в круг	2	4
351	на основе	6	4
352	в древней	2	4
353	в середине	3	4
354	совпадают с	1	4
355	на землю	2	4
356	связанных с	2	4
357	и под	1	4
358	в образе	3	4
359	из девушек	1	4
360	этого слова	1	4
361	у них	2	4
362	и после	1	4
363	леса и	2	4
364	и многие	1	4
365	иной характер	1	4
366	нас не	3	4
367	уже в	2	4
368	обряд и	2	4
369	его и	6	4
370	в таких	4	4
371	приводит нас	1	4
372	основаны на	1	4
373	такой же	2	4
374	по своему	1	4
375	в уже	1	4
376	обряда в	1	4
377	отличие от	3	4
378	в ней	10	4
379	дело не	8	4
380	связано с	2	4
381	к тем	1	4
382	к ней	3	4
383	которые в	3	4
384	и ее	3	4
385	и тогда	3	4
386	других случаях	2	4
387	таким же	1	4
388	иное как	3	4
389	с религией	3	4
390	и объяснить	1	3
391	можно говорить	2	3
392	эту ночь	1	3
393	же и	3	3
394	такая форма	1	3
395	говорит о	2	3
396	представлений о	4	3
397	самом же	1	3
398	в какой	4	3
399	и другими	1	3
400	в виду	2	3
401	связь с	8	3
402	более или	5	3
403	на которых	1	3
404	детей и	5	3
405	видно из	2	3
406	а именно	5	3
407	в одно	1	3
408	в природе	1	3
409	как только	1	3
410	на первый	2	3
411	от этого	2	3
412	говорится о	1	3
413	на природу	2	3
414	из других	1	3
415	может рассматриваться	1	3
416	восходит к	6	3
417	эта связь	4	3
418	он был	3	3
419	представления о	8	3
420	только как	1	3
421	других народов	1	3
422	свете изложенного	1	3
423	в изучении	1	3
424	увидим что	8	3
425	и воскресения	1	3
426	женщины с	1	3
427	многих местах	1	3
428	по отношению	6	3
429	что ее	2	3
430	до того	1	3
431	ii в	1	3
432	и еще	1	3
433	на которой	2	3
434	к числу	1	3
435	смысл обряда	1	3
436	находится в	6	3
437	что именно	1	3
438	именно с	1	3
439	какой степени	1	3
440	тут же	2	3
441	для этой	1	3
442	в обрядах	1	3
443	вся эта	1	3
444	никогда не	25	3
445	ее и	1	3
446	содержится в	2	3
447	а наоборот	1	3
448	как средство	1	3
449	с одной	8	3
450	мы знаем	10	3
451	на него	7	3
452	хотя и	1	3
453	в ее	2	3
454	это конечно	3	3
455	тому же	1	3
456	ноги и	1	3
457	или не	1	3
458	в которой	2	3
459	и некоторые	1	3
460	же значение	1	3
461	из приведенных	1	3
462	связанными с	1	3
463	большинстве случаев	4	3
464	окно и	1	3
465	в области	2	3
466	и это	2	3
467	такое объяснение	1	3
468	много и	1	3
469	в эту	3	3
470	сих пор	12	3
471	человека а	1	3
472	в русской	7	3
473	на другой	2	3
474	но можно	2	3
475	почему именно	2	3
476	совсем не	1	3
477	можно сделать	1	3
478	в форме	3	3
479	мы здесь	8	3
480	нечто вроде	1	3
481	на улицу	2	3
482	другой день	1	3
483	возможно что	3	3
484	ней в	1	3
485	в лесах	1	3
486	всех этих	4	3
487	чтобы не	3	3
488	этом обряде	2	3
489	раньше чем	6	3
490	на дворе	1	3
491	в советской	1	3
492	до сих	11	3
493	них в	1	3
494	также что	2	3
495	известно что	1	3
496	живет в	3	3
497	из таких	2	3
498	думает что	1	3
499	из которых	3	3
500	сводится к	1	3
501	обрядов и	1	3
502	независимо от	1	3
503	если бы	8	3
504	их и	1	3
505	в своей	2	3
506	можно назвать	3	3
507	том как	3	3
508	за стол	1	3
509	на деревьях	1	3
510	смерти и	7	3
511	так чтобы	3	3
512	в отдельности	1	3
513	них как	1	3
514	тех пор	1	3
515	значение и	2	3
516	этот случай	4	3
517	с которой	2	3
518	каждый из	1	3
519	и наоборот	1	3
520	бросают в	1	3
521	и во	1	3
522	при котором	1	3
523	лесу или	2	3
524	на этот	2	3
525	здесь не	5	3
526	довольно много	1	3
527	увидим ниже	5	3
528	они были	1	3
529	и то	3	3
530	нас нет	1	3
531	только по	2	3
532	ее на	2	3
533	однако как	1	3
534	и этим	3	3
535	это и	1	3
536	такое же	1	3
537	же не	3	3
538	с другими	2	3
539	на небо	1	3
540	своей книге	1	3
541	этом не	1	3
542	которые как	1	3
543	между собою	1	3
544	с той	2	3
545	смерти в	1	3
546	по его	3	3
547	или менее	5	3
548	в одной	3	3
549	руки и	3	3
550	же деле	1	3
551	до тех	1	3
552	мы рассмотрели	1	3
553	так называемой	1	3
554	быть и	1	3
555	когда он	9	3
556	есть и	2	3
557	как он	5	3
558	уже видели	4	3
559	но вместе	1	3
560	в большинстве	4	3
561	под землей	1	3
562	отношению к	6	3
563	на то	6	3
564	и его	5	3
565	этой силы	1	3
566	слова в	2	3
567	и другое	2	3
568	и поют	1	3
569	обряды или	1	2
570	другая форма	1	2
571	от него	1	2
572	они их	1	2
573	исходя из	1	2
574	к дереву	2	2
575	к этой	5	2
576	будем здесь	2	2
577	принимают форму	1	2
578	обряд с	1	2
579	тем как	1	2
580	перед ней	1	2
581	но тем	1	2
582	не как	3	2
583	ходят вокруг	1	2
584	нас в	2	2
585	живут в	1	2
586	его от	1	2
587	другой стороны	7	2
588	но что	2	2
589	и которые	1	2
590	по себе	4	2
591	на основании	1	2
592	равно как	1	2
593	русской деревне	1	2
594	из всего	1	2
595	если он	1	2
596	необходимо указать	1	2
597	уже указано	2	2
598	его мнению	2	2
599	живого человека	1	2
600	на эту	3	2
601	представляли собой	1	2
602	собой не	1	2
603	сами собой	1	2
604	девушку в	1	2
605	и следовательно	1	2
606	но мы	2	2
607	да по	1	2
608	мужик с	1	2
609	полагают что	1	2
610	в дальнейшем	6	2
611	представляла собой	1	2
612	у которых	1	2
613	хоронили в	1	2
614	дают нам	1	2
615	раз и	3	2
616	но даже	1	2
617	в античности	3	2
618	одной стороны	7	2
619	всем этим	1	2
620	с обрядами	3	2
621	вот почему	2	2
622	с нашим	1	2
623	этой связи	1	2
624	говорить о	1	2
625	о них	1	2
626	же говорит	4	2
627	и когда	4	2
628	они с	1	2
629	как будут	1	2
630	как оно	3	2
631	себе в	1	2
632	пытается объяснить	1	2
633	на ней	1	2
634	по всему	1	2
635	в прошлом	2	2
636	некоторое время	3	2
637	пока еще	1	2
638	не связаны	1	2
639	другие виды	1	2
640	сказать что	7	2
641	тех случаях	1	2
642	нам право	1	2
643	в сказке	63	2
644	в нашем	1	2
645	это так	6	2
646	обряды в	1	2
647	который в	2	2
648	же происходит	2	2
649	в противном	1	2
650	друг с	4	2
651	в европе	1	2
652	к этим	1	2
653	леса в	2	2
654	с девушкой	1	2
655	точка зрения	2	2
656	но так	3	2
657	рассмотрим некоторые	1	2
658	имеется довольно	1	2
659	все в	2	2
660	место на	1	2
661	мы видим	16	2
662	и он	4	2
663	собой и	1	2
664	к их	1	2
665	и всей	1	2
666	должно быть	2	2
667	мертвых и	2	2
668	наших целей	2	2
669	но еще	1	2
670	и обрядам	1	2
671	этой же	1	2
672	что при	3	2
673	место где	1	2
674	целью воздействовать	1	2
675	что такое	3	2
676	и за	1	2
677	там и	3	2
678	у него	5	2
679	заупокойном культе	4	2
680	можно рассматривать	1	2
681	будет ниже	1	2
682	обрядами и	3	2
683	как по	1	2
684	тот кто	3	2
685	одним из	2	2
686	иные формы	1	2
687	заключить что	2	2
688	можно судить	2	2
689	быть только	1	2
690	как его	1	2
691	в конце	1	2
692	очень ясно	2	2
693	между ними	2	2
694	дома в	1	2
695	между прочим	3	2
696	место и	1	2
697	основная форма	1	2
698	ниже при	2	2
699	лес где	1	2
700	в двух	1	2
701	что их	3	2
702	могло бы	1	2
703	мы можем	7	2
704	не означает	2	2
705	и даже	4	2
706	только с	4	2
707	две формы	2	2
708	при начале	1	2
709	не дает	2	2
710	для наших	2	2
711	ту же	1	2
712	не будут	1	2
713	человека который	1	2
714	он не	10	2
715	и тем	2	2
716	есть ряд	1	2
717	что эта	3	2
718	эти материалы	2	2
719	иметь в	2	2
720	ни одно	1	2
721	также не	2	2
722	не сами	2	2
723	когда мы	4	2
724	в гости	1	2
725	т п	1	2
726	не говорится	2	2
727	сил природы	1	2
728	значение как	1	2
729	его как	2	2
730	вера в	1	2
731	необходимо еще	2	2
732	друг другу	1	2
733	не пускает	1	2
734	по другим	1	2
735	это приводит	2	2
736	это наблюдение	2	2
737	в себе	6	2
738	по ним	1	2
739	не значит	1	2
740	образом в	2	2
741	в силу	7	2
742	из этого	3	2
743	не лезет	1	2
744	значит что	2	2
745	для чего	1	2
746	остановиться на	1	2
747	в него	2	2
748	воспоминание о	2	2
749	должны будем	4	2
750	уходит в	1	2
751	встречается и	1	2
752	в один	1	2
753	как обряд	2	2
754	почему при	1	2
755	на всю	1	2
756	лесу в	1	2
757	от нее	1	2
758	не так	2	2
759	в сказках	7	2
760	над ними	2	2
761	и связанные	1	2
762	народа в	2	2
763	это значение	2	2
764	можно видеть	2	2
765	и затем	1	2
766	погружается в	1	2
767	в жизни	2	2
768	уже знаем	3	2
769	в другой	4	2
770	о которой	1	2
771	в область	4	2
772	от другого	1	2
773	борьбы с	2	2
774	оно не	1	2
775	не ясно	1	2
776	не более	2	2
777	самом деле	2	2
778	на столе	2	2
779	показать что	2	2
780	вокруг него	1	2
781	их к	1	2
782	о своей	1	2
783	если это	3	2
784	в семье	1	2
785	материалы дают	1	2
786	отправляется в	2	2
787	к самым	1	2
788	к нам	1	2
789	что такой	1	2
790	и так	3	2
791	этим в	2	2
792	быть назван	2	2
793	себя и	2	2
794	становится ясным	2	2
795	живой человек	1	2
796	дело так	1	2
797	так называемая	3	2
798	был обычай	1	2
799	из своей	1	2
800	нет в	2	2
801	перед нами	5	2
802	но их	2	2
803	совершенно не	1	2
804	магическую силу	2	2
805	можно установить	3	2
806	вытекает из	1	2
807	и состоит	1	2
808	в иных	1	2
809	ясно и	2	2
810	не имеют	1	2
811	несколько иной	1	2
812	по земле	1	2
813	и если	4	2
814	относится к	2	2
815	давно замечено	1	2
816	быть не	2	2
817	что если	2	2
818	которые можно	2	2
819	под деревом	1	2
820	подобного рода	2	2
821	ее с	1	2
822	целый ряд	1	2
823	верили что	1	2
824	через него	1	2
825	для совершения	1	2
826	не засвидетельствован	1	2
827	обряд этот	2	2
828	представлениями о	3	2
829	красно солнышко	1	2
830	в золотой	3	2
831	и воскресение	1	2
832	пускаются в	1	2
833	говорится в	1	2
834	приводят нас	1	2
835	иногда в	1	2
836	подойти к	2	2
837	на дерево	3	2
838	д и	2	2
839	он должен	3	2
840	но оно	4	2
841	смерть и	3	2
842	ответ на	3	2
843	но на	1	2
844	в более	2	2
845	они не	8	2
846	ни с	1	2
847	предположение что	2	2
848	для него	2	2
849	советской науке	1	2
850	присмотреться к	2	2
851	этом отношении	1	2
852	сказки о	1	2
853	иногда как	1	2
854	день и	1	2
855	более позднее	1	2
856	здесь в	4	2
857	из своих	1	2
858	чтобы получить	1	2
859	силу и	2	2
860	таких показаний	1	2
861	основана на	1	2
862	особое значение	1	2
863	однако не	2	2
864	и непосредственно	1	2
865	обряда и	3	2
866	это называется	1	2
867	к заключению	1	2
868	о характере	1	2
869	но эта	1	2
870	дело в	3	2
871	это еще	1	2
872	виду что	1	2
873	совершался в	1	2
874	основные черты	1	2
875	очень много	10	2
876	в стороне	4	2
877	этой цели	1	2
878	случаях когда	1	2
879	мнение что	2	2
880	не дают	1	2
881	здесь говорится	1	2
882	что им	1	2
883	право на	5	2
884	или их	1	2
885	можно показать	1	2
886	с другом	3	2
887	свет на	4	2
888	которые с	1	2
889	должен быть	3	2
890	а он	1	2
891	чаще встречается	1	2
892	встречаются в	1	2
893	о своих	1	2
894	что эти	5	2
895	еще до	2	2
896	может иметь	2	2
897	случаи когда	3	2
898	а как	2	2
899	и притом	1	2
900	же к	1	2
901	из ряда	2	2
902	к материалу	2	2
903	в частности	3	2
904	из окошка	1	2
905	составные части	2	2
906	только у	2	2
907	в начале	3	2
908	в пределах	4	2
909	на смерть	4	2
910	царство мертвых	11	2
911	и всех	1	2
912	по окончании	1	2
913	известен в	1	2
914	если предположить	1	2
915	в царство	14	2
916	собой очень	1	2
917	же можно	3	2
918	в деталях	1	2
919	при земледелии	1	2
920	здесь имеем	3	2
921	окна и	2	2
922	о божествах	1	2
923	в новой	2	2
924	в ту	2	2
925	только одну	1	2
926	если она	1	2
927	дело здесь	1	2
928	и наконец	5	2
929	на ту	1	2
930	в той	1	1
931	е с	2	1
932	они указывают	1	1
933	с которыми	1	1
934	нас займет	1	1
935	она богиня	1	1
936	видели в	1	1
937	в три	1	1
938	но вопрос	1	1
939	оно все	1	1
940	более высокой	1	1
941	в центре	1	1
942	народов в	1	1
943	вопрос мог	1	1
944	предметом культа	1	1
945	и очень	1	1
946	известно и	1	1
947	еще более	1	1
948	всю ночь	1	1
949	указывает на	2	1
950	приходят и	1	1
951	и пришли	1	1
952	рассказ о	1	1
953	обряд но	1	1
954	и мотивы	1	1
955	не видели	2	1
956	прямо на	1	1
957	она начинает	1	1
958	слова эти	1	1
959	случае мы	1	1
960	и подражали	1	1
961	в египетской	2	1
962	и другую	1	1
963	который должен	1	1
964	нечто подобное	1	1
965	только этот	1	1
966	другой пример	2	1
967	из всех	2	1
968	эти очень	1	1
969	ссылаясь на	1	1
970	они уже	1	1
971	для детей	1	1
972	этот момент	3	1
973	же относится	2	1
974	и был	1	1
975	или нет	1	1
976	думается что	1	1
977	сказку как	1	1
978	данные о	1	1
979	они у	1	1
980	те же	1	1
981	что дает	1	1
982	может так	1	1
983	и таких	1	1
984	по-видимому не	1	1
985	они считались	1	1
986	форма его	1	1
987	внутри которой	1	1
988	ты не	5	1
989	совершенно ясен	1	1
990	можно уточнить	1	1
991	близки к	1	1
992	одно мгновение	1	1
993	только из	2	1
994	именно эти	1	1
995	по мере	4	1
996	с длинными	1	1
997	переходит к	1	1
998	вполне естественно	1	1
999	этой религии	1	1
1000	и женщин	1	1
1001	материал на	1	1
1002	значение это	1	1
1003	быть признана	1	1
1004	в мифе	3	1
1005	в первом	1	1
1006	мы начнем	1	1
1007	относится и	2	1
1008	жизнь в	1	1
1009	лили воду	1	1
1010	другие случаи	1	1
1011	происходит не	2	1
1012	в некотором	2	1
1013	зато в	1	1
1014	этих существ	1	1
1015	весь этот	1	1
1016	магическая сила	1	1
1017	и им	1	1
1018	почему во	1	1
1019	уже на	2	1
1020	от необходимости	1	1
1021	мифе о	1	1
1022	как знаке	1	1
1023	и должен	3	1
1024	его на	1	1
1025	то сразу	1	1
1026	необходимо для	1	1
1027	здесь дело	1	1
1028	прошлого в	1	1
1029	даже два	1	1
1030	живущей в	1	1
1031	еще ясно	1	1
1032	себя к	1	1
1033	материалы не	1	1
1034	существ которые	1	1
1035	этом можно	2	1
1036	весь ход	2	1
1037	его уже	2	1
1038	в жилище	2	1
1039	один на	1	1
1040	что изучать	1	1
1041	в иной	9	1
1042	за ней	1	1
1043	целым рядом	1	1
1044	другие исследователи	1	1
1045	более как	1	1
1046	славянских языках	1	1
1047	различные формы	2	1
1048	смысл этого	1	1
1049	этом говорят	1	1
1050	начнем с	1	1
1051	может удовлетворить	2	1
1052	земле что	1	1
1053	не удается	1	1
1054	обряд крещения	1	1
1055	с обратным	1	1
1056	в заупокойном	1	1
1057	в брак	3	1
1058	первый взгляд	2	1
1059	происхождение этого	1	1
1060	если при	1	1
1061	тот не	1	1
1062	приведем еще	2	1
1063	там его	1	1
1064	не сообщается	1	1
1065	они собираются	1	1
1066	мертвых можно	1	1
1067	уже давно	1	1
1068	в религии	1	1
1069	почему такое	1	1
1070	книге о	1	1
1071	целях и	1	1
1072	не непосредственно	3	1
1073	не могли	1	1
1074	распространено мнение	1	1
1075	в объяснении	1	1
1076	которая представляет	1	1
1077	в сказку	2	1
1078	которой он	1	1
1079	в действиях	1	1
1080	одно целое	1	1
1081	ст в	1	1
1082	этом а	1	1
1083	смерти но	3	1
1084	хотя бы	5	1
1085	царство смерти	1	1
1086	рассмотрение этого	1	1
1087	кто-нибудь из	2	1
1088	деньги и	1	1
1089	часто в	1	1
1090	обратным знаком	1	1
1091	от обряда	1	1
1092	в другом	6	1
1093	стоят в	1	1
1094	сам или	1	1
1095	как отражение	1	1
1096	несколько типов	1	1
1097	вид что	1	1
1098	поэтому мы	1	1
1099	однако нет	1	1
1100	из своего	2	1
1101	пока они	1	1
1102	и зовут	1	1
1103	представлением о	1	1
1104	не вдаваясь	2	1
1105	потом по	1	1
1106	идет по	2	1
1107	указать что	2	1
1108	за собой	3	1
1109	дети в	2	1
1110	собственно не	1	1
1111	точно так	8	1
1112	видеть что	2	1
1113	на пути	2	1
1114	приходит к	2	1
1115	самый факт	2	1
1116	на некоторой	1	1
1117	говорит что	1	1
1118	не обязательно	1	1
1119	поворачивает ее	1	1
1120	превращается в	4	1
1121	урожай и	1	1
1122	значительной степени	1	1
1123	его по	2	1
1124	ночь перед	1	1
1125	не вполне	3	1
1126	вяжется с	3	1
1127	здесь имеется	2	1
1128	отметить что	1	1
1129	за тридевять	2	1
1130	их оставляли	1	1
1131	всего этого	1	1
1132	такой еды	1	1
1133	быть признан	1	1
1134	нам что	1	1
1135	бы совсем	1	1
1136	изгоняют или	1	1
1137	ней с	1	1
1138	установить что	6	1
1139	они известны	1	1
1140	в путь	4	1
1141	у себя	2	1
1142	очень коротко	1	1
1143	ней и	2	1
1144	здесь пока	1	1
1145	этнографии и	1	1
1146	можем предположить	1	1
1147	него не	1	1
1148	этот вывод	1	1
1149	наряду с	6	1
1150	ее как	1	1
1151	в мировом	1	1
1152	они должны	3	1
1153	а только	3	1
1154	явление не	1	1
1155	за него	2	1
1156	такая же	1	1
1157	к которому	5	1
1158	с этими	1	1
1159	обычай убивать	1	1
1160	ему соответствует	1	1
1161	они сами	2	1
1162	очень многие	1	1
1163	на сани	1	1
1164	рассмотрим сперва	2	1
1165	быть правильно	1	1
1166	она может	1	1
1167	этой роли	2	1
1168	узнает что	1	1
1169	есть некоторые	1	1
1170	иногда только	1	1
1171	не мог	4	1
1172	неи в	1	1
1173	когда будет	1	1
1174	этом же	1	1
1175	чем это	5	1
1176	д а	1	1
1177	если верно	1	1
1178	то о	1	1
1179	эту же	1	1
1180	случае когда	1	1
1181	едва ли	2	1
1182	случаях они	1	1
1183	это настолько	1	1
1184	или три	1	1
1185	говорит д	2	1
1186	что обычно	1	1
1187	же представления	1	1
1188	высокой ступени	1	1
1189	гораздо более	1	1
1190	в подобных	1	1
1191	только одна	2	1
1192	с перенесением	1	1
1193	он очень	2	1
1194	этого и	1	1
1195	даже если	1	1
1196	которую они	1	1
1197	в животных	3	1
1198	чтобы это	1	1
1199	еще одну	3	1
1200	него как	1	1
1201	своей дочери	2	1
1202	почвой на	1	1
1203	оно совершенно	1	1
1204	затем его	1	1
1205	и мы	2	1
1206	для дальнейшего	1	1
1207	форм обряда	1	1
1208	посева и	1	1
1209	выходить из	1	1
1210	в какую-нибудь	1	1
1211	и эту	1	1
1212	обрядам и	1	1
1213	есть после	1	1
1214	указать на	1	1
1215	признает что	1	1
1216	вообще а	1	1
1217	даже к	1	1
1218	его у	1	1
1219	с огромными	1	1
1220	в состоянии	2	1
1221	что уже	1	1
1222	материалы по	1	1
1223	фрэзер ставит	1	1
1224	имеется и	1	1
1225	вопрос мы	2	1
1226	если они	1	1
1227	чрезвычайно разнообразны	1	1
1228	всеволод миллер	1	1
1229	на этих	1	1
1230	почему в	1	1
1231	их изучении	1	1
1232	в жертву	2	1
1233	лучше чем	1	1
1234	не думает	1	1
1235	все объясняется	1	1
1236	древнейшая форма	1	1
1237	обычаями с	1	1
1238	к умершим	1	1
1239	они в	1	1
1240	выступает в	1	1
1241	что исследователь	1	1
1242	мифе часто	1	1
1243	два раза	1	1
1244	что мертвые	1	1
1245	от описания	1	1
1246	ознакомимся ниже	1	1
1247	они будут	1	1
1248	фрэзер в	1	1
1249	и один	1	1
1250	такое исследование	1	1
1251	по некоторым	2	1
1252	формах в	1	1
1253	культа в	1	1
1254	глава i	1	1
1255	подходит к	1	1
1256	тем больше	1	1
1257	здесь явно	1	1
1258	является и	1	1
1259	бы к	1	1
1260	в угол	1	1
1261	отсюда видно	1	1
1262	иногда подчеркивается	1	1
1263	в результате	2	1
1264	не знает	7	1
1265	степени их	1	1
1266	говорит в	2	1
1267	далее он	1	1
1268	интересно что	1	1
1269	в народных	1	1
1270	как видно	1	1
1271	какие представления	1	1
1272	есть один	1	1
1273	ее нужно	1	1
1274	более поздние	3	1
1275	к зеленина	1	1
1276	что связь	1	1
1277	что не	2	1
1278	при рождении	4	1
1279	каждый день	1	1
1280	но чтобы	1	1
1281	дело представляется	1	1
1282	на путь	1	1
1283	вопрос почему	2	1
1284	с одним	4	1
1285	которые еще	1	1
1286	к сожалению	3	1
1287	на глаза	1	1
1288	рассматривали как	1	1
1289	изучения народных	1	1
1290	первое что	1	1
1291	время как	3	1
1292	по одному	2	1
1293	соответствует никаким	1	1
