N	2gram	Propp_Isto	DiskursI
121	ни в	2	7
122	в процессе	1	7
123	приводит к	2	7
124	перед нами	2	7
125	той же	2	7
126	но это	10	7
127	и для	3	7
128	основе своей	1	7
129	в пределах	5	7
130	лишь в	2	7
131	в ходе	1	7
132	и ее	1	7
133	и его	15	7
134	не как	5	6
135	одно из	3	6
136	одна из	6	6
137	никогда не	5	6
138	то в	2	6
139	с точки	1	6
140	в ее	4	6
141	не знает	1	6
142	во всех	3	6
143	героя и	3	6
144	однако в	2	6
145	в особенности	6	6
146	и то	5	6
147	что он	29	6
148	к его	2	6
149	в которых	4	6
150	в истории	7	6
151	что же	1	6
152	здесь не	3	6
153	в одной	5	6
154	тому как	2	6
155	и может	2	6
156	отношение к	3	6
157	одного из	3	6
158	в виду	1	5
159	из двух	2	5
160	по своим	1	5
161	в другом	2	5
162	не всегда	9	5
163	но они	1	5
164	не обязательно	2	5
165	не вполне	1	5
166	свою очередь	1	5
167	перед ним	1	5
168	к ним	2	5
169	сказать что	2	5
170	к себе	3	5
171	несмотря на	3	5
172	на этом	5	5
173	но при	2	5
174	тем что	12	5
175	во втором	1	5
176	один из	6	5
177	представляют собой	6	5
178	подобно тому	2	5
179	себе не	1	5
180	оно не	1	5
181	в свою	3	5
182	переход от	2	5
183	к той	1	5
184	ничего не	4	5
185	того что	3	5
186	в литературе	1	5
187	того как	8	5
188	о нем	3	5
189	здесь в	1	5
190	в ней	8	5
191	мира и	2	5
192	в их	1	5
193	и потому	2	5
194	из этих	5	5
195	что касается	2	5
196	но она	1	5
197	стороны и	1	5
198	же самое	1	5
199	в античной	3	5
200	как будто	2	5
201	не к	1	5
202	в самом	1	4
203	и к	3	4
204	говорит о	4	4
205	по свидетельству	2	4
206	в результате	1	4
207	по мере	4	4
208	или на	3	4
209	см в	1	4
210	в жизни	1	4
211	его на	5	4
212	во всяком	1	4
213	восходит к	1	4
214	между двумя	7	4
215	только на	2	4
216	а сам	2	4
217	и представляет	1	4
218	что они	3	4
219	указать на	1	4
220	об одном	2	4
221	тем не	6	4
222	аналогии с	1	4
223	к жизни	1	4
224	связи с	10	4
225	будто бы	2	4
226	одним из	4	4
227	что не	3	4
228	я не	1	4
229	не есть	1	4
230	по себе	2	4
231	и это	5	4
232	в наше	2	4
233	и тем	7	4
234	как это	5	4
235	должны быть	2	4
236	хотя в	1	4
237	и есть	3	4
238	с ним	9	4
239	из того	1	4
240	не могут	2	4
241	особого рода	1	4
242	между которыми	1	4
243	с ней	2	4
244	можно назвать	1	4
245	традиции в	1	4
246	более чем	1	4
247	в современном	1	4
248	подобного рода	2	4
249	тот или	1	4
250	первобытного человека	2	4
251	и во	1	4
252	у них	2	4
253	этом случае	13	4
254	в свое	2	4
255	зависит от	4	4
256	мы имеем	22	4
257	есть в	2	4
258	и др	6	4
259	со своим	2	4
260	или в	7	4
261	с той	2	4
262	однако это	1	4
263	по своему	1	4
264	но уже	5	4
265	на его	1	4
266	вследствие чего	1	4
267	а на	2	4
268	того или	1	4
269	может иметь	2	4
270	одну из	5	4
271	а по	3	4
272	частности в	1	4
273	может и	1	4
274	в момент	1	3
275	на смену	4	3
276	в мифе	10	3
277	но все	8	3
278	и сам	2	3
279	к другим	1	3
280	там же	2	3
281	их в	7	3
282	в одно	2	3
283	на первый	1	3
284	с этим	7	3
285	вопрос о	5	3
286	входит в	5	3
287	как на	3	3
288	момент в	1	3
289	понятие о	1	3
290	о ней	1	3
291	на почве	1	3
292	и он	9	3
293	в жертву	8	3
294	в которой	4	3
295	по аналогии	1	3
296	на себя	4	3
297	в области	1	3
298	как у	2	3
299	здесь как	3	3
300	но как	2	3
301	одно и	2	3
302	и что	13	3
303	в тех	4	3
304	в форме	5	3
305	не просто	1	3
306	но так	3	3
307	в иных	1	3
308	было бы	2	3
309	его как	1	3
310	и от	1	3
311	и по	3	3
312	не случайно	1	3
313	еще одно	1	3
314	мире и	1	3
315	они и	1	3
316	живет в	6	3
317	должна быть	3	3
318	с миром	2	3
319	не требует	1	3
320	оказывается в	1	3
321	вместе с	26	3
322	и герой	2	3
323	не имеет	4	3
324	о котором	1	3
325	уже говорилось	1	3
326	но оно	3	3
327	это и	3	3
328	в главе	1	3
329	и более	3	3
330	который не	1	3
331	идет о	1	3
332	но здесь	1	3
333	на том	5	3
334	на основании	1	3
335	заметить что	1	3
336	в сказке	46	3
337	тем же	1	3
338	как мы	9	3
339	более поздних	3	3
340	может оказаться	1	3
341	всяком случае	1	3
342	на языке	1	3
343	ему в	3	3
344	мог быть	1	3
345	они не	5	3
346	том числе	3	3
347	уже в	4	3
348	мы не	6	3
349	еще и	2	3
350	при встрече	1	3
351	в формах	2	3
352	место в	1	3
353	виду что	1	3
354	за которым	2	3
355	все эти	11	3
356	или даже	1	3
357	в греческой	1	3
358	об этом	6	3
359	особенно в	2	3
360	мере в	1	3
361	он говорит	1	3
362	и сказка	1	3
363	она не	7	3
364	хотя бы	2	3
365	дело не	1	3
366	когда он	7	3
367	с человеком	2	3
368	имеет свою	1	3
369	герой не	3	3
370	рассматривать как	1	3
371	числе и	2	3
372	к ней	2	3
373	указывает на	1	3
374	слова в	1	3
375	жизни и	4	3
376	для этого	3	3
377	и наконец	2	3
378	что на	1	3
379	что было	1	2
380	во всем	4	2
381	мы можем	6	2
382	все люди	2	2
383	он всегда	2	2
384	с этой	4	2
385	или по	1	2
386	о них	1	2
387	в некоторых	6	2
388	те же	1	2
389	нас в	1	2
390	этого момента	1	2
391	в сказках	5	2
392	переходит к	1	2
393	мыслится как	1	2
394	или во	1	2
395	и с	8	2
396	происходит не	2	2
397	за ним	4	2
398	которое по	1	2
399	и требует	3	2
400	представление о	22	2
401	приходит в	1	2
402	мысли о	1	2
403	речь идет	1	2
404	так например	3	2
405	большей части	1	2
406	представления о	7	2
407	о которых	4	2
408	в лесу	3	2
409	для того	3	2
410	и другой	1	2
411	с помощью	1	2
412	в различных	3	2
413	обращаясь к	1	2
414	к которой	1	2
415	уже как	1	2
416	к противоположному	1	2
417	самого начала	1	2
418	в чистом	1	2
419	обратим внимание	2	2
420	человеком и	2	2
421	исторические корни	1	2
422	тех случаях	1	2
423	тем кто	1	2
424	том чтобы	3	2
425	на него	10	2
426	под названием	1	2
427	он сам	1	2
428	у этих	1	2
429	что даже	2	2
430	едва ли	1	2
431	не то	1	2
432	к нему	5	2
433	этих двух	1	2
434	к их	1	2
435	время в	2	2
436	не соответствует	1	2
437	с другими	4	2
438	как можно	2	2
439	у него	7	2
440	что она	3	2
441	всем что	2	2
442	все того	1	2
443	но для	4	2
444	о смерти	7	2
445	очевидно что	3	2
446	человек в	2	2
447	же как	12	2
448	герой в	5	2
449	во главе	1	2
450	должно было	3	2
451	и смертью	1	2
452	служит для	1	2
453	себе и	2	2
454	к мысли	1	2
455	на границе	1	2
456	а только	1	2
457	не нужно	1	2
458	это тоже	1	2
459	что как	1	2
460	а герой	2	2
461	вопроса о	1	2
462	не был	1	2
463	а потом	3	2
464	остается в	1	2
465	по большей	1	2
466	и быть	2	2
467	верхний мир	1	2
468	до нас	1	2
469	в случае	1	2
470	никого не	1	2
471	но зато	1	2
472	между жизнью	1	2
473	неотделим от	1	2
474	иметь в	1	2
475	также не	2	2
476	в современной	1	2
477	только с	1	2
478	или о	1	2
479	строится на	2	2
480	что может	1	2
481	они были	2	2
482	его к	3	2
483	а как	3	2
484	в него	5	2
485	до его	2	2
486	мы видели	9	2
487	вопросом о	1	2
488	представляет себе	1	2
489	утверждать что	2	2
490	во множестве	1	2
491	в последнем	2	2
492	как с	1	2
493	в основном	5	2
494	как к	1	2
495	в языке	1	2
496	его с	3	2
497	и при	3	2
498	потом и	1	2
499	не всякий	1	2
500	говорит и	1	2
501	чтобы стать	1	2
502	из которых	7	2
503	то с	1	2
504	этом как	1	2
505	первый и	1	2
506	о природе	3	2
507	если бы	5	2
508	самом деле	2	2
509	одновременно с	2	2
510	в различные	1	2
511	и они	5	2
512	от его	1	2
513	говорили о	1	2
514	древних греков	1	2
515	второго лица	1	2
516	и выступает	1	2
517	которых можно	4	2
518	сказки и	2	2
519	тех же	2	2
520	не имеют	2	2
521	в роли	4	2
522	мы его	1	2
523	и и	1	2
524	в город	1	2
525	на основе	1	2
526	можно усмотреть	1	2
527	народа и	1	2
528	совпадают с	1	2
529	к одному	1	2
530	вслед за	1	2
531	целый ряд	4	2
532	он есть	1	2
533	не представляет	2	2
534	подошел к	1	2
535	из наиболее	1	2
536	целое в	1	2
537	со своими	3	2
538	не знаем	3	2
539	на этот	2	2
540	легко может	1	2
541	этого слова	1	2
542	друг друга	5	2
543	только о	1	2
544	мифа не	1	2
545	ответ на	1	2
546	но на	1	2
547	не поддается	1	2
548	для художественного	1	2
549	в верхний	1	2
550	свидетельствует о	1	2
551	не всякая	1	2
552	все это	4	2
553	что так	1	2
554	что с	2	2
555	ее в	8	2
556	античной греции	3	2
557	что собственно	1	2
558	в широком	1	2
559	же не	1	2
560	о герое	2	2
561	как нечто	1	2
562	между мифом	1	2
563	присущих ему	2	2
564	это еще	3	2
565	по существу	2	2
566	можно предположить	3	2
567	случаях когда	2	2
568	с некоторыми	2	2
569	так в	5	2
570	перед собой	1	2
571	к своему	2	2
572	по его	2	2
573	это было	2	2
574	путь к	1	2
575	говорит об	2	2
576	вовсе не	6	2
577	и вообще	3	2
578	тем более	1	2
579	здесь также	2	2
580	связаны с	3	2
581	с самого	1	2
582	он ни	1	2
583	ей в	3	2
584	мифом и	1	2
585	случае если	1	2
586	его не	3	2
587	ни один	1	2
588	этого текста	1	2
589	здесь можно	5	2
590	не по	3	2
591	мы должны	7	2
592	быть и	1	2
593	в античности	3	2
594	в науке	1	2
595	только то	1	2
596	человека с	2	2
597	происходит от	1	2
598	как их	1	2
599	в книге	3	2
600	исторически и	1	2
601	такой же	3	2
602	на то	3	2
603	право на	2	2
604	и только	1	2
605	же это	1	2
606	не могло	2	2
607	есть не	2	2
608	жизнью и	1	2
609	героя но	2	2
610	имеются в	2	2
611	с которыми	1	1
612	были не	1	1
613	всего это	1	1
614	и другие	5	1
615	пределах одного	1	1
616	к сожалению	1	1
617	можно сопоставить	1	1
618	что если	1	1
619	мы и	3	1
620	мир как	1	1
621	здесь же	2	1
622	и богом	1	1
623	же и	1	1
624	когда она	2	1
625	изнутри и	2	1
626	позднего происхождения	1	1
627	самого человека	1	1
628	к этой	3	1
629	они имеют	1	1
630	и имеет	1	1
631	случае мы	2	1
632	это лишь	1	1
633	тому что	1	1
634	даже в	4	1
635	его за	2	1
636	имеют никакого	1	1
637	быть уже	1	1
638	в большей	1	1
639	и мифа	1	1
640	больно и	2	1
641	как говорит	3	1
642	которые по	1	1
643	что человек	1	1
644	речь только	1	1
645	представлений о	12	1
646	социальной жизни	3	1
647	или он	3	1
648	целом его	1	1
649	свою родину	1	1
650	противоречие с	1	1
651	к рассмотрению	2	1
652	как она	1	1
653	имеют к	1	1
654	к историческому	1	1
655	ее во	1	1
656	быть названа	1	1
657	стоит в	1	1
658	он имеет	4	1
659	на которых	1	1
660	на свой	1	1
661	из нее	2	1
662	равно как	1	1
663	и там	3	1
664	вопрос этот	3	1
665	зато в	1	1
666	человека для	1	1
667	а иногда	2	1
668	на земле	1	1
669	мира это	1	1
670	с тем	9	1
671	в наиболее	1	1
672	стороны в	1	1
673	смерть как	1	1
674	а именно	8	1
675	к небу	5	1
676	смерть в	1	1
677	у наиболее	2	1
678	случайно и	1	1
679	объясняется его	1	1
680	в это	3	1
681	мир и	1	1
682	при помощи	11	1
683	я буду	1	1
684	и смерть	2	1
685	не имели	3	1
686	на одном	2	1
687	не удается	1	1
688	на все	2	1
689	поездки в	1	1
690	состоит не	1	1
691	которые не	2	1
692	во все	1	1
693	ее к	2	1
694	а порой	1	1
695	видно что	1	1
696	то это	8	1
697	можно считать	1	1
698	в предыдущих	2	1
699	которой он	2	1
700	одно целое	1	1
701	он был	2	1
702	принесения в	1	1
703	текста это	1	1
704	дает себя	1	1
705	даже и	2	1
706	она могла	1	1
707	имеет в	1	1
708	но даже	2	1
709	бытовое а	1	1
710	от обряда	2	1
711	уже у	1	1
712	в каких	1	1
713	но эти	4	1
714	из их	1	1
715	в этот	2	1
716	этой связи	1	1
717	которых является	1	1
718	и стали	2	1
719	они записаны	1	1
720	при некоторых	1	1
721	непонимания или	1	1
722	на пути	2	1
723	приходит к	3	1
724	в сказаниях	2	1
725	приходит на	1	1
726	иллюстрацию к	1	1
727	превращается в	10	1
728	и сюжет	1	1
729	дошли до	1	1
730	его по	2	1
731	и те	1	1
732	не что	1	1
733	так же	14	1
734	даже с	1	1
735	изнутри в	1	1
736	где и	1	1
737	ключа к	2	1
738	что те	1	1
739	и начинает	3	1
740	за тридевять	5	1
741	смерти а	2	1
742	друг на	1	1
743	некоторое время	2	1
744	место но	1	1
745	книги из	1	1
746	и еще	1	1
747	ней и	1	1
748	вернуться к	1	1
749	с магическими	1	1
750	впрочем в	1	1
751	почему и	1	1
752	наряду с	7	1
753	ключ к	1	1
754	в мировом	1	1
755	места для	1	1
756	сохраняется в	1	1
757	следующим образом	1	1
758	быть в	1	1
759	находится в	2	1
760	художественного творчества	1	1
761	здесь невозможно	1	1
762	связи в	1	1
763	в особой	1	1
764	от них	2	1
765	были в	1	1
766	от себя	2	1
767	на котором	3	1
768	героя то	1	1
769	или нет	1	1
770	к этим	3	1
771	превратился в	2	1
772	н э	1	1
773	чем это	1	1
774	силах и	1	1
775	это своего	1	1
776	таковой в	1	1
777	на них	2	1
778	представить себе	1	1
779	которым человек	1	1
780	своей дочери	1	1
781	и мы	3	1
782	она и	2	1
783	менее в	1	1
784	что иное	1	1
785	у самых	1	1
786	после того	4	1
787	он от	1	1
788	это позднейшее	1	1
789	быть признаны	1	1
790	то будет	1	1
791	собой в	1	1
792	на спине	2	1
793	иных случаях	1	1
794	в состоянии	1	1
795	для которой	1	1
796	именно из	1	1
797	обычно не	1	1
798	образом возникает	1	1
799	него в	2	1
800	могло бы	1	1
801	часто еще	1	1
802	которого он	1	1
803	по мнению	1	1
804	позднее явление	3	1
805	они в	1	1
806	xix века	1	1
807	согласно которому	1	1
808	и один	1	1
809	легко представить	1	1
810	мифа который	1	1
811	истории этого	2	1
812	чем в	1	1
813	является и	4	1
814	иначе чем	1	1
815	и народ	1	1
816	не говорит	2	1
817	и некоторыми	1	1
818	что его	4	1
819	героя с	1	1
820	которое в	1	1
821	быть только	1	1
822	здесь обычно	1	1
823	как новый	2	1
824	в конце	1	1
825	в таком	2	1
826	или иная	1	1
827	мере того	3	1
828	превращения и	2	1
829	из мифа	1	1
830	в связи	6	1
831	между ними	2	1
832	чего оно	1	1
833	встречается в	3	1
834	себя как	1	1
835	существом которое	1	1
836	между человеком	1	1
837	так на	1	1
838	тысяч лет	1	1
839	путь в	1	1
840	от этого	6	1
841	уже давно	3	1
842	который народ	1	1
843	девушке и	1	1
844	встречается только	1	1
845	теперь и	1	1
846	в других	4	1
847	сих пор	7	1
848	встрече с	1	1
849	бы в	1	1
850	по имени	2	1
851	пребывания в	1	1
852	последнем случае	1	1
853	из головы	1	1
854	должен был	1	1
855	однако так	1	1
856	что такое	1	1
857	строятся на	1	1
858	не означает	1	1
859	они же	2	1
860	собой такое	1	1
861	играет роль	2	1
862	сказки не	1	1
863	дочери в	1	1
864	очень часто	4	1
865	не абсолютна	1	1
866	все остальные	1	1
867	сюда же	3	1
868	не дает	2	1
869	широкого круга	1	1
870	слуги в	1	1
871	категории и	1	1
872	или же	6	1
873	так называемые	1	1
874	отца или	1	1
875	эту связь	4	1
876	в ответ	1	1
877	он стал	2	1
878	в развитии	2	1
879	не мог	3	1
880	не будет	1	1
881	в городе	2	1
882	как объект	1	1
883	на нем	3	1
884	это впрочем	1	1
885	герой это	1	1
886	более поздняя	3	1
887	этом свете	1	1
888	и картина	1	1
889	всех других	1	1
890	очевидно в	1	1
891	именно и	1	1
892	имеет отношение	2	1
893	к ее	1	1
894	даже не	2	1
895	проникнуть в	1	1
896	особого внимания	2	1
897	несколько иначе	1	1
898	тот свет	1	1
899	то или	2	1
900	должны были	3	1
901	или иное	2	1
902	мы еще	2	1
903	он представляет	1	1
904	самых ранних	2	1
905	он еще	1	1
906	например не	1	1
907	не само	1	1
908	в поздних	1	1
909	здесь совершенно	2	1
910	богом но	1	1
911	ответы на	1	1
912	исключительно в	1	1
913	но есть	4	1
914	это приводит	3	1
915	их к	1	1
916	приводят к	3	1
917	и ты	1	1
918	важное обстоятельство	1	1
919	более позднее	3	1
920	форм в	1	1
921	даже если	2	1
922	будут рассмотрены	1	1
923	так что	2	1
924	в некотором	2	1
925	образом в	3	1
926	формы и	3	1
927	те кто	1	1
928	из этого	3	1
929	там где	11	1
930	для которых	1	1
931	мирами а	1	1
932	особое внимание	1	1
933	в окно	1	1
934	во время	12	1
935	этом не	1	1
936	меньшей степени	1	1
937	означает что	3	1
938	встречается и	2	1
939	жертвоприношения и	1	1
940	это он	2	1
941	сказка как	1	1
942	где мы	1	1
943	на эту	1	1
944	обращается к	2	1
945	пришел к	1	1
946	можно только	1	1
947	почему он	1	1
948	были бы	1	1
949	образом и	1	1
950	до сих	7	1
951	но после	1	1
952	существования и	1	1
953	он уже	1	1
954	его нет	1	1
955	и здесь	12	1
956	как таковой	1	1
957	и должны	1	1
958	он стремится	1	1
959	такова же	2	1
960	которой у	1	1
961	и сейчас	3	1
962	к одной	1	1
963	почти не	1	1
964	ним и	2	1
965	наводит на	1	1
966	оно было	1	1
967	сказки в	4	1
968	из рассказов	1	1
969	этом надо	1	1
970	образа и	1	1
971	о мертвых	1	1
972	пребывает в	1	1
973	же образом	1	1
974	что это	8	1
975	это уже	2	1
976	не были	1	1
977	никак не	1	1
978	сам по	1	1
979	мы в	1	1
980	достаточно и	1	1
981	не снимается	1	1
982	не претендуя	1	1
983	утверждает что	1	1
984	здесь герой	1	1
985	песни и	2	1
986	из нескольких	1	1
987	выступает не	1	1
988	связывается с	1	1
989	и создает	1	1
990	в более	6	1
991	только еще	1	1
992	как о	1	1
993	один человек	2	1
994	с ними	4	1
995	чудовищем которое	1	1
996	до этого	3	1
997	таких произведениях	1	1
998	особый интерес	1	1
999	что у	6	1
1000	с целью	2	1
1001	не свойственно	1	1
1002	в саду	2	1
1003	к чему-то	1	1
1004	например и	1	1
1005	и действительно	6	1
1006	то время	3	1
1007	это время	2	1
1008	зятю а	1	1
1009	он пел	1	1
1010	солнца и	1	1
1011	при более	1	1
1012	и так	1	1
1013	героя на	1	1
1014	о двух	2	1
1015	его действительно	1	1
1016	этим в	1	1
1017	никто не	4	1
1018	никем не	1	1
1019	отнесены к	1	1
1020	он ее	1	1
1021	том как	5	1
1022	представляли собой	2	1
1023	сравнению с	1	1
1024	зависимости от	1	1
1025	говорить и	1	1
1026	есть она	1	1
1027	в каком	1	1
1028	на своем	1	1
1029	к созданию	1	1
1030	говорит герою	1	1
1031	на другие	1	1
1032	не трудно	1	1
1033	ночью в	1	1
1034	выступает как	1	1
1035	жена и	1	1
1036	говорится что	4	1
1037	не оставляют	1	1
1038	который при	2	1
1039	является для	1	1
1040	дальнейшее развитие	1	1
1041	смертью в	1	1
1042	нет ничего	1	1
1043	его и	2	1
1044	начинает меняться	1	1
1045	что эту	1	1
1046	нужно и	1	1
1047	где нет	2	1
1048	в классических	1	1
1049	героиня говорит	1	1
1050	они ведут	1	1
1051	это явление	4	1
1052	герою который	1	1
1053	в жены	1	1
1054	на некоторых	1	1
1055	то и	1	1
1056	задний план	3	1
1057	нет у	1	1
1058	не играет	1	1
1059	связана с	1	1
1060	наконец в	1	1
1061	того чтобы	3	1
1062	и если	1	1
1063	другим на	1	1
1064	это то	2	1
1065	на друга	1	1
1066	по сравнению	1	1
1067	это только	2	1
1068	рассказчик не	1	1
1069	и второй	1	1
1070	вступление в	1	1
1071	из его	2	1
1072	а через	2	1
1073	общение с	1	1
1074	работе о	1	1
1075	то все	1	1
1076	очень близка	1	1
1077	или иных	1	1
1078	приводит в	1	1
1079	общие черты	1	1
1080	чтобы она	2	1
1081	которую он	1	1
1082	только тем	2	1
1083	здесь по	2	1
1084	еще один	3	1
1085	только это	1	1
1086	и наоборот	1	1
1087	им в	2	1
1088	котором нет	1	1
1089	нас же	1	1
1090	это сделал	1	1
1091	на что	1	1
1092	на более	2	1
1093	что здесь	9	1
1094	в описании	1	1
1095	он в	3	1
1096	но который	1	1
1097	в первобытном	2	1
1098	на две	1	1
1099	и служит	1	1
1100	мог бы	2	1
1101	сказка не	2	1
1102	в самую	2	1
1103	не за	1	1
1104	действия не	1	1
1105	в образе	16	1
1106	но вообще	1	1
1107	целого целое	1	1
1108	каждый день	1	1
1109	формы для	1	1
1110	вносят в	1	1
1111	противоположность героическому	1	1
1112	или позже	1	1
1113	но если	2	1
1114	здесь и	2	1
1115	город и	1	1
1116	как предмет	1	1
1117	что во	2	1
1118	связано с	7	1
1119	сравнительно поздно	1	1
1120	только потому	1	1
1121	тот же	1	1
1122	эту форму	1	1
1123	в своего	1	1
1124	собой по	1	1
1125	он должен	2	1
1126	нечто вторичное	1	1
1127	а своей	1	1
1128	этому же	1	1
1129	в дальнейшем	6	1
1130	вместе со	1	1
1131	близок к	1	1
1132	проникает в	1	1
1133	то они	1	1
1134	стоит на	3	1
1135	и всякий	1	1
1136	потустороннем мире	1	1
1137	так как	19	1
1138	и также	1	1
1139	все еще	6	1
1140	только по	1	1
1141	оно означает	2	1
1142	на три	2	1
1143	к формам	2	1
1144	тридевять земель	4	1
1145	от мира	1	1
1146	у тебя	1	1
1147	с участием	1	1
1148	произведениях как	1	1
1149	быть отнесены	1	1
1150	от которого	2	1
1151	он начинает	1	1
1152	она его	1	1
1153	бы на	1	1
1154	с передачей	1	1
1155	легко заметить	1	1
1156	и муж	1	1
1157	этом он	2	1
1158	для нас	6	1
1159	где он	1	1
1160	и всегда	1	1
1161	и классификации	1	1
1162	на самом	1	1
1163	уже были	2	1
1164	слова а	1	1
1165	таком случае	1	1
1166	основана на	2	1
1167	не связано	1	1
1168	героя или	1	1
1169	в ином	3	1
1170	в виде	13	1
1171	но с	1	1
1172	в таких	3	1
1173	это слово	1	1
1174	себе но	1	1
1175	этого не	2	1
1176	прочно связан	1	1
1177	же в	3	1
1178	как наиболее	1	1
1179	в глубине	1	1
1180	параллель в	1	1
1181	перед смертью	1	1
1182	себе в	3	1
1183	чтобы быть	1	1
1184	в нашей	2	1
1185	что этот	5	1
1186	можно отнести	1	1
1187	не умирает	1	1
1188	цель и	1	1
1189	им и	2	1
1190	эти две	1	1
1191	как историческая	1	1
1192	чаще всего	3	1
1193	и могут	1	1
1194	и я	1	1
1195	более ранних	5	1
1196	об особом	1	1
1197	не создает	1	1
1198	в непосредственной	1	1
1199	бы мы	4	1
1200	войти в	1	1
1201	началось с	1	1
1202	их имена	1	1
1203	существовал в	1	1
1204	на руку	1	1
1205	должен быть	2	1
1206	и таким	2	1
1207	целого и	1	1
1208	при изучении	2	1
1209	если не	4	1
1210	не все	1	1
1211	его стали	1	1
1212	смерти и	3	1
1213	героя внутри	1	1
1214	предположить что	3	1
1215	обычно в	1	1
1216	искать в	1	1
1217	и эти	1	1
1218	и других	5	1
1219	он это	2	1
1220	тут и	1	1
1221	такие же	1	1
1222	в народе	1	1
1223	была так	2	1
1224	некоторых его	1	1
1225	чистом виде	1	1
1226	выше может	1	1
1227	то чего	2	1
1228	от процесса	1	1
1229	не могу	1	1
1230	на мысль	1	1
1231	рассказ содержит	1	1
1232	и ни	1	1
1233	имеются и	1	1
1234	здесь только	1	1
1235	всегда может	1	1
1236	она во	1	1
1237	не изучены	1	1
1238	сам в	2	1
1239	не исчерпывают	1	1
1240	одни и	1	1
1241	мы узнаем	2	1
1242	явлений а	1	1
1243	что смерть	2	1
1244	независимо от	1	1
1245	в искусстве	1	1
1246	иногда и	4	1
1247	пределах одной	1	1
1248	как таковые	2	1
1249	в человеческом	2	1
1250	более позднюю	2	1
1251	одежду и	1	1
1252	всех этих	2	1
1253	в xvii	1	1
1254	оказывается что	2	1
1255	это также	1	1
1256	даже при	1	1
1257	или иначе	1	1
1258	от того	1	1
1259	этих случаях	10	1
1260	данного текста	1	1
1261	с кем	2	1
1262	думать что	2	1
1263	что случилось	1	1
1264	с двумя	1	1
1265	как то	1	1
1266	уходит в	2	1
1267	и часто	1	1
1268	это его	1	1
1269	развивается в	1	1
1270	еще на	1	1
1271	ее мать	1	1
1272	сказано выше	1	1
1273	иного типа	1	1
1274	могло быть	1	1
1275	наиболее существенные	1	1
1276	формы его	1	1
1277	состоят в	1	1
1278	они тоже	1	1
1279	а среди	1	1
1280	говорилось выше	1	1
1281	собой лишь	1	1
1282	также в	2	1
1283	а часто	1	1
1284	это означает	2	1
1285	отождествляется с	1	1
1286	ему с	1	1
1287	мифа в	1	1
1288	под нами	1	1
1289	этих форм	1	1
1290	живым существом	1	1
1291	в сознании	1	1
1292	только после	3	1
1293	на двух	1	1
1294	можно утверждать	1	1
1295	же может	1	1
1296	современном его	1	1
1297	одном лице	1	1
1298	в самых	1	1
1299	и постепенно	1	1
1300	после своего	1	1
1301	таким же	5	1
1302	и оно	2	1
1303	и сами	1	1
1304	как вообще	1	1
1305	или точнее	1	1
1306	как для	1	1
1307	из значений	1	1
1308	иное как	1	1
1309	фигурирует в	3	1
