N	2gram	Bakhtin_Fr	Freidism
279	утверждает что	1	3
280	для них	1	3
281	в результате	7	3
282	в них	14	3
283	в основу	2	3
284	оно не	2	3
285	и даже	4	3
286	все то	3	3
287	все его	3	3
288	их в	5	3
289	значение в	2	3
290	очень важный	1	3
291	к его	2	3
292	притом в	1	3
293	отца и	2	3
294	сейчас же	1	3
295	и смерть	3	3
296	связано с	3	3
297	на этой	4	3
298	что мы	2	3
299	он был	7	3
300	между двумя	1	3
301	имеет дело	2	3
302	о них	1	3
303	в одном	5	3
304	в совершенно	2	3
305	он дает	5	3
306	уже в	9	3
307	как на	1	3
308	не совсем	2	3
309	найдем в	2	3
310	тем же	1	3
311	в нашем	2	3
312	находится в	2	3
313	о том	13	3
314	во всей	2	3
315	в сознании	1	3
316	на этот	1	3
317	всего к	1	3
318	а следовательно	2	3
319	из него	1	3
320	того же	7	3
321	и становится	1	3
322	выражение и	1	3
323	переходим к	2	3
324	и то	3	3
325	говорит о	2	3
326	действительно ли	1	3
327	видели что	1	3
328	мы видим	13	3
329	они не	2	3
330	к человеку	2	3
331	к себе	3	3
332	не будем	2	3
333	не без	1	3
334	и этим	2	3
335	у нас	4	3
336	от всех	3	3
337	этого не	1	3
338	наших дней	2	3
339	одним из	3	3
340	не больше	1	3
341	в силах	2	3
342	такой же	3	3
343	не остается	1	3
344	является по	1	3
345	и как	5	3
346	и она	1	3
347	есть только	3	3
348	и сам	2	3
349	на все	2	3
350	и со	2	3
351	представляется нам	1	3
352	в свой	1	3
353	в условиях	1	3
354	же касается	1	3
355	себе и	2	3
356	которой он	2	3
357	и таким	1	3
358	под влиянием	1	3
359	сих пор	3	3
360	следующей главе	6	3
361	сказать и	2	3
362	между тем	2	3
363	половой жизни	1	3
364	настоящего в	1	3
365	нам важно	1	3
366	не приходится	1	3
367	конечно в	2	3
368	борьба с	3	3
369	человека с	2	3
370	или как	1	3
371	но во	1	3
372	не интересует	1	3
373	вторая часть	1	3
374	явление в	3	3
375	себя в	3	3
376	природы и	3	3
377	мы называем	1	3
378	и от	10	3
379	и есть	3	3
380	же мы	2	3
381	формы и	1	3
382	о своих	1	3
383	на место	4	3
384	а как	1	3
385	ведь и	3	3
386	в эпоху	13	3
387	на это	1	3
388	для самого	1	2
389	однако и	1	2
390	новое и	2	2
391	и другие	3	2
392	и самое	1	2
393	в момент	1	2
394	к этой	1	2
395	жизни а	1	2
396	и мотивы	1	2
397	и животных	1	2
398	все последующие	1	2
399	очень много	1	2
400	должна быть	3	2
401	которых мы	2	2
402	человек может	2	2
403	и их	5	2
404	по всему	2	2
405	в применении	1	2
406	большую роль	1	2
407	другого человека	1	2
408	вот как	1	2
409	фактов и	2	2
410	в некоторых	1	2
411	из которых	2	2
412	не как	2	2
413	находятся в	2	2
414	из того	1	2
415	нас в	3	2
416	для нас	2	2
417	самом же	1	2
418	и об	2	2
419	правда в	1	2
420	исторического и	2	2
421	в отношении	6	2
422	же что	2	2
423	это есть	1	2
424	в предыдущей	2	2
425	по пути	1	2
426	в первом	1	2
427	но все	5	2
428	ведь все	3	2
429	с таким	2	2
430	мы остановимся	1	2
431	теми же	1	2
432	отношения к	1	2
433	в мире	3	2
434	и они	1	2
435	они и	4	2
436	а именно	2	2
437	тому назад	1	2
438	в широком	1	2
439	и так	2	2
440	человека на	1	2
441	явлений и	2	2
442	только для	1	2
443	не имеет	4	2
444	является для	1	2
445	да и	1	2
446	ли он	1	2
447	и исторического	3	2
448	при помощи	1	2
449	матери и	1	2
450	обратное влияние	1	2
451	и смерти	4	2
452	в дальнейшем	3	2
453	все они	7	2
454	но их	2	2
455	художественный образ	1	2
456	всей его	1	2
457	его и	1	2
458	в такой	1	2
459	нами выше	2	2
460	должно быть	4	2
461	элементы и	1	2
462	в круг	1	2
463	отсюда и	2	2
464	в течение	2	2
465	одной стороны	3	2
466	лежат в	1	2
467	время в	3	2
468	и уже	1	2
469	для нее	1	2
470	в различных	2	2
471	и значение	1	2
472	у других	1	2
473	превращается в	2	2
474	еще более	4	2
475	он их	1	2
476	без труда	2	2
477	никаких оснований	1	2
478	в глаза	2	2
479	же самое	1	2
480	мы полагаем	1	2
481	всего этого	3	2
482	продолжает жить	1	2
483	с другой	3	2
484	его целом	2	2
485	настоящей главе	1	2
486	заметить что	1	2
487	и во	4	2
488	него все	1	2
489	его запретами	1	2
490	но именно	3	2
491	знает только	1	2
492	не имели	1	2
493	теории и	1	2
494	для понимания	1	2
495	поэтому все	2	2
496	мы говорили	1	2
497	всех людей	1	2
498	это прежде	3	2
499	только его	2	2
500	были в	1	2
501	бы в	3	2
502	образы и	1	2
503	в первых	2	2
504	из этой	1	2
505	как к	1	2
506	поэтому они	1	2
507	пусть и	1	2
508	на языке	4	2
509	но более	1	2
510	выходит за	1	2
511	ничем не	3	2
512	заложенные в	1	2
513	и всей	1	2
514	наибольшее значение	1	2
515	с одной	3	2
516	вполне понятно	2	2
517	такого рода	1	2
518	что значит	3	2
519	в состоянии	2	2
520	и через	2	2
521	ни было	2	2
522	для всего	1	2
523	и связанных	1	2
524	он и	2	2
525	момент рождения	1	2
526	полагаем что	1	2
527	такое же	2	2
528	для своего	1	2
529	о нем	3	2
530	и сама	2	2
531	в качестве	11	2
532	то мы	1	2
533	на которой	3	2
534	каждого человека	1	2
535	в ослабленной	1	2
536	рот и	2	2
537	весь мир	1	2
538	что между	2	2
539	в следующем	3	2
540	них и	2	2
541	в их	5	2
542	мировоззрения и	1	2
543	а на	4	2
544	обратимся к	1	2
545	в несколько	1	2
546	из важнейших	1	2
547	это один	1	2
548	а также	8	2
549	дело в	2	2
550	как его	2	2
551	в глубине	1	2
552	для развития	1	2
553	по их	3	2
554	уже совершенно	2	2
555	в конце	9	2
556	вообще не	1	2
557	между собою	3	2
558	обстоятельство что	1	2
559	он в	2	2
560	также в	1	2
561	эти три	1	2
562	обычное явление	1	2
563	всем своем	1	2
564	не есть	2	2
565	рядом с	9	2
566	другом месте	3	2
567	стремление к	1	2
568	следовательно и	2	2
569	рассказывает что	1	2
570	от этого	3	2
571	это было	4	2
572	применении к	1	2
573	должен быть	4	2
574	в эту	2	2
575	в одной	5	2
576	связаны с	7	2
577	на них	3	2
578	же деле	1	2
579	ко всему	1	2
580	нужно отметить	2	2
581	и снова	2	2
582	а с	1	2
583	страх перед	2	2
584	отличие от	1	2
585	предыдущей главе	2	2
586	свое выражение	1	2
587	страх и	3	2
588	этом совершенно	1	2
589	его не	1	2
590	полового акта	2	2
591	на другой	2	2
592	также и	6	2
593	в работе	1	2
594	к этим	3	2
595	дело не	2	2
596	и тем	3	2
597	то обстоятельство	1	2
598	одним словом	1	2
599	если же	1	2
600	за ними	1	2
601	всех других	2	2
602	нужно сказать	4	2
603	есть и	4	2
604	и та	1	2
605	вспомним что	1	2
606	помощью которого	1	2
607	ни одно	1	2
608	этом смысле	1	2
609	к которой	1	2
610	думать что	1	2
611	на всю	2	2
612	что идея	1	2
613	и часто	1	2
614	для жизни	1	2
615	но эти	2	2
616	на свет	1	2
617	в книге	2	2
618	всех сторон	2	2
619	образом в	2	2
620	или иной	1	2
621	но если	1	2
622	у ребенка	1	2
623	из этого	2	2
624	там где	1	2
625	человек не	1	2
626	конце концов	5	2
627	в него	4	2
628	чтобы не	1	2
629	в одну	4	2
630	он должен	1	2
631	мира в	6	2
632	в особенности	5	1
633	что было	1	1
634	к сожалению	1	1
635	какую роль	2	1
636	мир не	2	1
637	во всем	5	1
638	находим в	2	1
639	аналогии с	1	1
640	всего это	2	1
641	конечно без	1	1
642	и едва	1	1
643	не нашел	1	1
644	образом и	2	1
645	одна часть	1	1
646	здесь наоборот	1	1
647	рождение и	1	1
648	по существу	8	1
649	в настоящем	1	1
650	существует но	1	1
651	чем-то неожиданным	1	1
652	мы найдем	4	1
653	это тот	1	1
654	и здесь	5	1
655	та же	7	1
656	образов в	4	1
657	цитирует и	1	1
658	ней мы	1	1
659	а чем	1	1
660	образом тема	1	1
661	индивидуальной жизни	1	1
662	то есть	36	1
663	на совершенно	1	1
664	с уже	1	1
665	части тела	2	1
666	говорить в	1	1
667	судить о	1	1
668	почти не	1	1
669	собою все	1	1
670	он только	2	1
671	очень отчетливо	1	1
672	до него	2	1
673	конечно ни	2	1
674	и прочих	1	1
675	же нужно	1	1
676	внешнего и	1	1
677	есть прежде	1	1
678	оно было	3	1
679	эти особенности	1	1
680	или по	1	1
681	дело с	1	1
682	все события	1	1
683	свое дело	2	1
684	находится уже	1	1
685	ему о	1	1
686	момента в	2	1
687	который должен	1	1
688	свое словесное	1	1
689	даже в	4	1
690	его за	2	1
691	подробно и	2	1
692	из всех	2	1
693	такое выражение	1	1
694	в разных	2	1
695	этим явлениям	1	1
696	красною нитью	1	1
697	на несколько	1	1
698	литература и	1	1
699	никак не	1	1
700	можно определить	1	1
701	в другой	2	1
702	а затем	1	1
703	первых двух	3	1
704	в область	3	1
705	что человек	1	1
706	иногда и	1	1
707	для врача	1	1
708	интерес к	2	1
709	потому не	1	1
710	намека на	1	1
711	понятно и	1	1
712	здесь с	3	1
713	проходят через	1	1
714	своих существенных	1	1
715	борьбы между	1	1
716	и другими	1	1
717	как внешняя	1	1
718	его от	1	1
719	по-видимому и	1	1
720	единство жизненного	1	1
721	именно эти	1	1
722	человека во	1	1
723	тело в	2	1
724	целом ряде	1	1
725	с собой	2	1
726	все сказанное	1	1
727	необходимо для	1	1
728	особенно резко	1	1
729	он объединяет	1	1
730	и эти	2	1
731	происходят и	1	1
732	целого мира	2	1
733	и строго	1	1
734	такого же	1	1
735	за что	2	1
736	должен был	1	1
737	и самая	3	1
738	от их	2	1
739	на смену	1	1
740	как они	1	1
741	очень важных	1	1
742	чтобы в	1	1
743	начинается с	2	1
744	но только	2	1
745	себе то	1	1
746	время как	1	1
747	объединяет в	3	1
748	ряде других	2	1
749	глава шестая	1	1
750	их и	2	1
751	на волю	2	1
752	на такой	1	1
753	мы говорим	2	1
754	сказать где	1	1
755	есть именно	1	1
756	что весь	1	1
757	форму и	2	1
758	границу между	2	1
759	тем что	8	1
760	тела и	7	1
761	в телесной	1	1
762	то время	1	1
763	представление о	3	1
764	возврата в	1	1
765	например в	8	1
766	благодаря которому	1	1
767	эта концепция	1	1
768	характер этого	1	1
769	литературе как	1	1
770	с тем	2	1
771	и культурного	2	1
772	мотивов в	1	1
773	находит себе	2	1
774	это та	1	1
775	там же	1	1
776	к самому	2	1
777	что по	2	1
778	потому постоянно	1	1
779	которого является	1	1
780	в слове	1	1
781	оказалось что	2	1
782	со всем	1	1
783	ступени развития	1	1
784	что иное	1	1
785	был первым	1	1
786	и отдельных	1	1
787	характерная черта	1	1
788	не что	1	1
789	правда не	2	1
790	образы в	1	1
791	бы не	1	1
792	человека есть	1	1
793	слышим только	1	1
794	время это	1	1
795	так называемая	1	1
796	своего отца	1	1
797	между всеми	2	1
798	вследствие этого	1	1
799	в это	3	1
800	его точка	1	1
801	помощью каких	1	1
802	для их	1	1
803	них в	1	1
804	различные формы	1	1
805	в дальнейшей	1	1
806	менее всего	1	1
807	нет конечно	2	1
808	мы сейчас	2	1
809	но особенно	2	1
810	наслаждения и	1	1
811	знакомый нам	1	1
812	все члены	1	1
813	играют такую	1	1
814	из области	1	1
815	на одном	7	1
816	к той	1	1
817	развития человечества	2	1
818	и нет	2	1
819	направление в	2	1
820	и сложного	1	1
821	свое время	2	1
822	это был	1	1
823	но оно	3	1
824	в кругу	1	1
825	нет ничего	1	1
826	стремление найти	1	1
827	играет в	1	1
828	и того	1	1
829	бросается в	1	1
830	понятно что	2	1
831	социальных групп	1	1
832	ними и	1	1
833	в организме	1	1
834	этого явления	1	1
835	глубокий и	1	1
836	со смертью	1	1
837	остановимся на	3	1
838	во все	3	1
839	резко выраженный	2	1
840	человеческого тела	11	1
841	и прочие	1	1
842	гораздо большей	1	1
843	стать и	2	1
844	этого комплекса	1	1
845	этом легко	1	1
846	где нет	1	1
847	то это	1	1
848	не наоборот	1	1
849	от крови	1	1
850	после того	6	1
851	в землю	5	1
852	ценою жизни	1	1
853	и вечно	2	1
854	смерти и	1	1
855	со всех	3	1
856	оба эти	1	1
857	два момента	1	1
858	каждая вещь	1	1
859	и заставляет	3	1
860	даже и	1	1
861	и разнообразие	2	1
862	в противоположность	1	1
863	говорить не	1	1
864	наконец в	1	1
865	но даже	1	1
866	истории но	2	1
867	этой борьбы	1	1
868	это все	1	1
869	что находится	2	1
870	тело и	2	1
871	явления и	2	1
872	при описании	1	1
873	к каждому	1	1
874	со включением	1	1
875	и другой	1	1
876	во многих	2	1
877	здесь нам	1	1
878	и тогда	1	1
879	вступают между	1	1
880	в руках	4	1
881	нигде и	1	1
882	но уже	3	1
883	и больше	1	1
884	одной плоскости	3	1
885	именно на	2	1
886	измерении чем	1	1
887	все образы	4	1
888	в которую	1	1
889	он хочет	6	1
890	какую бы	1	1
891	слов и	6	1
892	само себя	1	1
893	в строгом	1	1
894	и когда	3	1
895	и наиболее	1	1
896	и степени	1	1
897	людей и	3	1
898	этим не	1	1
899	целый ряд	4	1
900	оно рождается	1	1
901	определяется его	1	1
902	времени и	2	1
903	порядка но	1	1
904	уже и	1	1
905	и находит	1	1
906	этой картины	1	1
907	второй главе	1	1
908	что когда	1	1
909	даже с	1	1
910	действия и	1	1
911	и мышления	1	1
912	настоящей главы	1	1
913	на ней	1	1
914	этом своеобразном	1	1
915	и формы	1	1
916	имеем в	2	1
917	этого мира	1	1
918	известной степени	1	1
919	некоторое время	1	1
920	слов о	1	1
921	их значение	1	1
922	и там	1	1
923	и еще	2	1
924	между людьми	2	1
925	эти факты	1	1
926	тела в	9	1
927	упомянем еще	1	1
928	по линии	1	1
929	настоящее время	1	1
930	эта идея	1	1
931	которых он	1	1
932	в голове	2	1
933	конечно никакому	1	1
934	в сфере	1	1
935	жизни как	1	1
936	своем собственном	1	1
937	а скорее	1	1
938	в контексте	1	1
939	и страха	3	1
940	именно этот	1	1
941	была еще	2	1
942	внимание широких	1	1
943	которым мы	1	1
944	одной из	5	1
945	следующим образом	1	1
946	общие черты	1	1
947	сущности и	1	1
948	к которому	2	1
949	котором мы	4	1
950	и умирает	1	1
951	том же	1	1
952	его для	1	1
953	он может	3	1
954	всех внешних	1	1
955	к целому	1	1
956	момент в	4	1
957	представляются чем-то	1	1
958	который в	1	1
959	в телесном	1	1
960	этого слова	1	1
961	до известной	1	1
962	и гротескного	4	1
963	этот последний	2	1
964	в строго	1	1
965	говорит сам	1	1
966	ко всей	1	1
967	от них	2	1
968	перед нами	5	1
969	правда несколько	1	1
970	звучать как	1	1
971	всю картину	1	1
972	на котором	1	1
973	у них	3	1
974	нет никаких	1	1
975	не мог	2	1
976	большей степени	1	1
977	к ее	1	1
978	где все	4	1
979	мы еще	3	1
980	этом же	1	1
981	в настоящее	1	1
982	только наиболее	1	1
983	существенных моментов	1	1
984	чтобы читатель	1	1
985	часто и	1	1
986	жизни с	1	1
987	но есть	3	1
988	вся эта	2	1
989	эту эпоху	1	1
990	историческими событиями	1	1
991	приходится однако	1	1
992	своего развития	1	1
993	удивительного в	1	1
994	от плоти	1	1
995	всего того	1	1
996	все в	1	1
997	ближе к	1	1
998	несколько слов	3	1
999	приведенное нами	1	1
1000	связан с	3	1
1001	нам известно	1	1
1002	оно в	1	1
1003	что они	2	1
1004	в свое	2	1
1005	телом и	8	1
1006	к различным	1	1
1007	так сильно	1	1
1008	но на	1	1
1009	еще одну	1	1
1010	в гораздо	1	1
1011	ее влияние	1	1
1012	и он	4	1
1013	как показатель	1	1
1014	он умер	1	1
1015	ему в	2	1
1016	концов и	1	1
1017	и какую	1	1
1018	рода и	1	1
1019	все элементы	2	1
1020	нет ни	3	1
1021	и события	1	1
1022	различие между	1	1
1023	нам предстоит	1	1
1024	наиболее ярких	1	1
1025	совершаются в	1	1
1026	нему и	1	1
1027	смелой и	1	1
1028	нас не	5	1
1029	главы его	1	1
1030	второй половине	1	1
1031	гл viii	2	1
1032	поэтому в	1	1
1033	чем на	1	1
1034	собой в	1	1
1035	внимание на	2	1
1036	все обычные	1	1
1037	всякого человека	1	1
1038	начала и	4	1
1039	он постоянно	1	1
1040	это я	1	1
1041	пределах того	1	1
1042	его себе	1	1
1043	в разрезе	1	1
1044	ним в	1	1
1045	значение имеют	1	1
1046	проявляется в	3	1
1047	части его	1	1
1048	но от	1	1
1049	главе что	1	1
1050	или с	1	1
1051	пустой и	1	1
1052	и самым	2	1
1053	хотя и	5	1
1054	собственном теле	1	1
1055	эту борьбу	1	1
1056	не соответствует	1	1
1057	в недрах	2	1
1058	только во	2	1
1059	от груди	1	1
1060	этом сам	1	1
1061	есть в	9	1
1062	и точно	1	1
1063	но был	1	1
1064	дня которые	1	1
1065	типичное явление	1	1
1066	же явления	1	1
1067	со своим	1	1
1068	из своих	1	1
1069	богатство и	1	1
1070	природа в	1	1
1071	является одним	1	1
1072	два раза	1	1
1073	уже знакомый	1	1
1074	они будут	1	1
1075	смысле этого	1	1
1076	далее в	1	1
1077	не знаем	2	1
1078	участие в	1	1
1079	в формах	3	1
1080	для его	2	1
1081	и смысл	2	1
1082	в ином	1	1
1083	как единственного	1	1
1084	в виде	2	1
1085	ноги и	1	1
1086	рая и	1	1
1087	однако не	1	1
1088	указывали что	2	1
1089	чем в	1	1
1090	одну плоскость	2	1
1091	существует только	1	1
1092	организме человека	1	1
1093	и некоторых	1	1
1094	их но	1	1
1095	века и	1	1
1096	с чисто	1	1
1097	что является	1	1
1098	больше в	1	1
1099	или в	5	1
1100	у всех	2	1
1101	что к	1	1
1102	не говорит	1	1
1103	остается и	1	1
1104	влияния на	2	1
1105	что его	2	1
1106	который как	1	1
1107	остается подвести	1	1
1108	но эта	2	1
1109	на нее	1	1
1110	это мы	1	1
1111	было для	1	1
1112	эти образы	5	1
1113	и эта	4	1
1114	ибо как	1	1
1115	там и	3	1
1116	по адресу	3	1
1117	ничего удивительного	1	1
1118	об избиении	1	1
1119	и новых	2	1
1120	о смерти	1	1
1121	путем превращения	1	1
1122	сознания но	1	1
1123	вот это	1	1
1124	кал и	2	1
1125	вещей и	2	1
1126	дано в	2	1
1127	может в	1	1
1128	он берет	2	1
1129	простейших элементов	1	1
1130	ведь он	1	1
1131	он утверждал	1	1
1132	как говорит	1	1
1133	и без	1	1
1134	же при	1	1
1135	прибавить что	1	1
1136	страха и	1	1
1137	язык и	2	1
1138	говорят о	1	1
1139	всех странах	2	1
1140	в переводе	1	1
1141	как возврата	1	1
1142	и которые	1	1
1143	души в	1	1
1144	мира и	6	1
1145	на фоне	1	1
1146	заимствованные из	1	1
1147	проникают в	1	1
1148	а иногда	1	1
1149	примеров этого	1	1
1150	зрения не	1	1
1151	того и	1	1
1152	не на	5	1
1153	с любым	1	1
1154	здесь не	2	1
1155	же к	1	1
1156	этой главы	2	1
1157	в свете	3	1
1158	выражение того	1	1
1159	в двух	1	1
1160	факт этот	1	1
1161	критерием всех	1	1
1162	не знала	1	1
1163	и влияние	5	1
1164	и это	6	1
1165	в каждой	2	1
1166	из одного	4	1
1167	в головах	1	1
1168	до того	3	1
1169	которые с	1	1
1170	где кончается	1	1
1171	бы совершенно	1	1
1172	из простейших	1	1
1173	знакомая нам	1	1
1174	полагает что	1	1
1175	того насколько	1	1
1176	человеческого рода	2	1
1177	это так	1	1
1178	события жизни	1	1
1179	особенно в	2	1
1180	и тело	2	1
1181	тем более	1	1
1182	смерть по	1	1
1183	и другого	1	1
1184	не был	2	1
1185	но конечно	2	1
1186	той или	1	1
1187	людей в	3	1
1188	жизнь и	3	1
1189	все стороны	1	1
1190	что хотя	1	1
1191	наиболее яркое	1	1
1192	рождается не	1	1
1193	уже сказали	2	1
1194	но его	1	1
1195	без всякой	1	1
1196	в каждом	1	1
1197	говорит он	1	1
1198	точкой зрения	1	1
1199	может иметь	2	1
1200	человек как	1	1
1201	поэтому и	5	1
1202	находит свое	2	1
1203	реальным и	1	1
1204	за то	4	1
1205	того в	1	1
1206	и других	3	1
1207	а к	1	1
1208	яркое выражение	2	1
1209	рождения и	1	1
1210	первая часть	1	1
1211	характерно для	3	1
1212	нитью проходят	1	1
1213	борьбы за	1	1
1214	действия в	1	1
1215	борьбу с	2	1
1216	трезвой и	1	1
1217	которую мы	1	1
1218	страхом и	3	1
1219	связи с	5	1
1220	некоторых его	1	1
1221	картины мира	5	1
1222	на страницах	1	1
1223	все остальные	1	1
1224	из разновидностей	1	1
1225	плоть от	1	1
1226	именно тело	1	1
1227	исключительное значение	1	1
1228	т.е с	1	1
1229	ту же	3	1
1230	не по	1	1
1231	по этой	1	1
1232	странах европы	2	1
1233	к новым	1	1
1234	и собственно	1	1
1235	степени не	1	1
1236	а некоторые	1	1
1237	широких кругов	2	1
1238	взглянуть на	1	1
1239	из настоящего	1	1
1240	воспроизводит в	1	1
1241	и страшный	1	1
1242	на чем	1	1
1243	и совершается	2	1
1244	не будет	1	1
1245	к такой	1	1
1246	новых и	1	1
1247	но она	1	1
1248	их с	1	1
1249	не с	1	1
1250	одно и	2	1
1251	из каких	1	1
1252	плана в	1	1
1253	дает им	1	1
1254	от больного	1	1
1255	как он	4	1
1256	в тех	1	1
1257	для человека	1	1
1258	можно было	4	1
1259	в форме	6	1
1260	др в	1	1
1261	оказывается что	3	1
1262	кто не	1	1
1263	в начале	4	1
1264	за каждым	1	1
1265	еще в	4	1
1266	носа и	1	1
1267	и хотя	1	1
1268	стороны и	1	1
1269	только бытие	1	1
1270	как мир	1	1
1271	и времени	2	1
1272	для других	1	1
1273	не касается	2	1
1274	в нее	3	1
1275	но этот	4	1
1276	отчасти в	1	1
1277	эту идею	1	1
1278	говорили что	4	1
1279	укажем на	1	1
1280	и всех	1	1
1281	плоскости материального	1	1
1282	они могут	1	1
1283	умирает и	1	1
1284	и т.д	3	1
1285	мысль о	1	1
1286	такова первая	1	1
1287	основе своей	1	1
1288	значение и	1	1
1289	ты должен	1	1
1290	и большинство	1	1
1291	нем и	1	1
1292	индивидуальной души	2	1
1293	всех его	3	1
1294	никакого отношения	1	1
1295	ней для	1	1
1296	место своего	1	1
1297	и телесную	1	1
1298	переходит на	1	1
1299	все дело	1	1
