N	2gram	Vygotskiy_	Vladivir
163	но не	13	10
164	о чем	3	9
165	и сам	1	9
166	именно в	8	9
167	с этим	9	9
168	смысле слова	1	9
169	с другой	11	9
170	мы знаем	5	9
171	и притом	2	9
172	но он	8	9
173	а только	8	9
174	но как	6	9
175	а с	3	9
176	этом смысле	5	9
177	мы будем	4	9
178	из этого	3	9
179	в начале	2	9
180	отношения к	2	9
181	что мы	11	9
182	что если	6	9
183	это не	8	9
184	по существу	5	9
185	этот раз	1	9
186	что касается	1	9
187	в целом	8	9
188	с этой	8	8
189	это значит	5	8
190	не столько	3	8
191	в этих	7	8
192	тем что	12	8
193	можно считать	1	8
194	которой он	1	8
195	в этот	4	8
196	себя в	4	8
197	и он	3	8
198	это мы	3	8
199	в смысле	3	8
200	в чем	10	8
201	значит что	6	8
202	как в	7	8
203	со стороны	3	8
204	свое время	2	8
205	должно быть	10	8
206	как бы	11	8
207	и для	3	8
208	тот же	7	8
209	когда он	3	8
210	из этих	2	8
211	отношение к	12	8
212	мы и	6	7
213	к этой	3	7
214	в одном	3	7
215	в них	3	7
216	но все	2	7
217	к ней	1	7
218	на первый	2	7
219	нам представляется	1	7
220	что этот	1	7
221	на первом	1	7
222	в нашем	5	7
223	выше мы	1	7
224	себе и	1	7
225	за пределы	4	7
226	даже не	1	7
227	и есть	8	7
228	который был	1	7
229	мы видели	10	7
230	здесь мы	1	7
231	если бы	13	7
232	но вот	1	7
233	к его	4	7
234	не имеет	7	7
235	в каком	2	7
236	ничего общего	6	7
237	того чтобы	26	7
238	из его	2	7
239	при помощи	1	7
240	но если	7	7
241	в свое	2	7
242	нисколько не	2	7
243	на его	4	7
244	первый план	2	7
245	то и	2	7
246	как он	7	7
247	по этому	1	7
248	же в	2	7
249	тому что	14	6
250	мысли и	7	6
251	те же	6	6
252	в виду	4	6
253	другой стороны	9	6
254	уже на	3	6
255	его на	2	6
256	этого последнего	1	6
257	для того	20	6
258	то как	3	6
259	в отличие	3	6
260	настоящее время	2	6
261	он сам	2	6
262	если мы	9	6
263	той же	7	6
264	по мнению	2	6
265	его в	6	6
266	чем в	6	6
267	том же	1	6
268	не говорит	3	6
269	что она	3	6
270	время как	4	6
271	под влиянием	4	6
272	и речи	1	6
273	но только	4	6
274	по своей	7	6
275	главным образом	1	6
276	сказать о	1	6
277	взгляд на	3	6
278	не с	2	6
279	и из	2	6
280	должен был	3	6
281	но на	2	6
282	нельзя сказать	1	6
283	на основании	2	6
284	в настоящее	2	6
285	данном случае	3	6
286	мы не	6	6
287	которых он	2	6
288	а это	3	6
289	и всегда	1	6
290	здесь в	1	6
291	знания и	2	6
292	или иначе	1	6
293	в общем	1	6
294	по своему	4	6
295	не говоря	1	6
296	тем более	5	6
297	отличие от	3	6
298	само собой	3	6
299	в жизни	2	6
300	от того	8	6
301	такой же	4	6
302	в период	1	6
303	само по	2	6
304	и наконец	3	6
305	что на	2	6
306	есть не	3	6
307	говоря уже	1	5
308	еще более	5	5
309	говорит о	4	5
310	собой разумеется	1	5
311	отношением к	3	5
312	на эту	1	5
313	но мы	7	5
314	вопрос о	15	5
315	говорит что	7	5
316	как на	4	5
317	без всякого	2	5
318	быть в	3	5
319	понятие о	3	5
320	из них	6	5
321	вся эта	1	5
322	бы то	2	5
323	что они	8	5
324	во всех	3	5
325	что у	4	5
326	и за	1	5
327	для своего	1	5
328	эти три	2	5
329	для его	2	5
330	то ни	1	5
331	и тем	5	5
332	лет и	1	5
333	он в	3	5
334	с которым	2	5
335	в очень	1	5
336	во время	1	5
337	можно только	2	5
338	однако и	1	5
339	в частности	9	5
340	один из	4	5
341	сводится к	1	5
342	и так	1	5
343	нет ничего	1	5
344	в свою	5	5
345	и больше	1	5
346	мы имеем	4	5
347	начиная с	1	5
348	что я	4	5
349	только при	1	5
350	друг друга	1	5
351	что с	7	5
352	ее в	3	5
353	где он	1	5
354	на одной	1	5
355	место в	2	5
356	в их	4	5
357	мы находим	1	5
358	этого не	1	5
359	а то	1	5
360	он никогда	1	5
361	на все	7	5
362	есть все	1	5
363	но уже	2	5
364	только к	4	5
365	с самого	8	5
366	эти последние	1	5
367	она не	2	5
368	но она	1	5
369	только то	4	5
370	еще на	1	5
371	которое в	1	5
372	и прежде	1	5
373	свидетельствуют о	1	5
374	в области	19	5
375	и только	4	5
376	не удалось	1	5
377	с которыми	2	4
378	и другие	13	4
379	только что	6	4
380	которые не	5	4
381	то необходимо	1	4
382	все дело	2	4
383	на свою	2	4
384	представление о	2	4
385	их в	3	4
386	не могли	1	4
387	мы увидим	3	4
388	о которых	2	4
389	но этот	3	4
390	уже о	2	4
391	об отношении	2	4
392	уже и	1	4
393	не что	2	4
394	является как	2	4
395	в глаза	1	4
396	наряду с	3	4
397	том чтобы	3	4
398	с этими	1	4
399	что даже	1	4
400	она есть	1	4
401	не то	5	4
402	сам по	1	4
403	только не	7	4
404	что иное	2	4
405	с одной	10	4
406	в теории	4	4
407	мы можем	15	4
408	или не	2	4
409	но для	3	4
410	и всю	1	4
411	в последние	1	4
412	ясно что	2	4
413	и вместе	1	4
414	если оно	1	4
415	того в	2	4
416	вообще в	2	4
417	на этом	8	4
418	чтобы он	1	4
419	в духе	1	4
420	но зато	1	4
421	в тех	2	4
422	когда мы	4	4
423	он даже	1	4
424	для тех	1	4
425	независимо от	3	4
426	нам кажется	2	4
427	эту тему	1	4
428	в статье	1	4
429	не так	1	4
430	как с	5	4
431	которых мы	1	4
432	в сущности	17	4
433	не на	5	4
434	не могут	7	4
435	с ней	3	4
436	заключается в	15	4
437	есть нечто	1	4
438	и просто	1	4
439	себя и	2	4
440	возникает вопрос	1	4
441	всей своей	1	4
442	он мог	1	4
443	перед нами	1	4
444	только одно	1	4
445	это и	3	4
446	совершенно не	5	4
447	и более	8	4
448	тех же	1	4
449	с которой	2	4
450	лишь в	1	4
451	всего на	2	4
452	знаем что	2	4
453	как например	1	4
454	то мы	1	4
455	есть просто	1	4
456	мог бы	1	4
457	и во	2	4
458	одной из	5	4
459	только с	1	4
460	у них	1	4
461	как к	1	4
462	в более	2	4
463	ему в	2	4
464	после этого	1	4
465	тем самым	13	4
466	всех этих	1	4
467	этом отношении	7	4
468	на самом	3	4
469	как именно	1	4
470	но с	2	4
471	больше чем	6	4
472	раз навсегда	2	4
473	в такой	5	4
474	вопросе о	3	4
475	он говорит	3	4
476	во второй	4	4
477	одной стороны	10	4
478	оказывается что	1	4
479	что можно	1	4
480	же самое	7	4
481	оно должно	2	4
482	это можно	1	4
483	и других	7	4
484	же это	1	4
485	иное как	2	4
486	указывал на	1	3
487	этому нужно	1	3
488	от него	3	3
489	все что	2	3
490	в настоящем	1	3
491	самого себя	1	3
492	которая в	3	3
493	строго говоря	1	3
494	не как	3	3
495	в лет	2	3
496	но когда	2	3
497	является для	2	3
498	в природе	1	3
499	отличается от	2	3
500	казалось бы	5	3
501	в первую	4	3
502	не существует	1	3
503	это последнее	1	3
504	но во	1	3
505	в другом	7	3
506	но то	1	3
507	самого начала	8	3
508	до того	4	3
509	свою очередь	4	3
510	не нужно	2	3
511	представляется что	1	3
512	находится в	2	3
513	который в	2	3
514	вернее сказать	1	3
515	на котором	3	3
516	не будут	1	3
517	нет никаких	2	3
518	к этим	2	3
519	точка зрения	8	3
520	в заключение	1	3
521	эта работа	2	3
522	гораздо более	1	3
523	влияние на	2	3
524	но из	1	3
525	это будет	2	3
526	в состоянии	6	3
527	ним в	1	3
528	это обстоятельство	1	3
529	в тот	4	3
530	к жизни	7	3
531	как можно	1	3
532	в следующем	1	3
533	в будущем	1	3
534	одним из	4	3
535	что не	2	3
536	как говорит	2	3
537	между ними	5	3
538	по одному	5	3
539	же как	9	3
540	так сказать	1	3
541	больше и	1	3
542	что их	2	3
543	бы в	6	3
544	оно не	2	3
545	этих трех	1	3
546	близкий к	1	3
547	только потому	1	3
548	одно и	2	3
549	иметь в	1	3
550	и хотя	2	3
551	вот в	1	3
552	и выше	1	3
553	этот период	4	3
554	как известно	7	3
555	заставляет нас	1	3
556	и никогда	1	3
557	два года	1	3
558	и др	1	3
559	что есть	1	3
560	в силу	14	3
561	дело не	2	3
562	его к	2	3
563	с каким	2	3
564	которого мы	2	3
565	остановиться на	3	3
566	которая и	1	3
567	и нельзя	1	3
568	и ее	2	3
569	от нее	1	3
570	первую очередь	4	3
571	раз он	3	3
572	по всем	1	3
573	и при	4	3
574	была бы	1	3
575	от нас	1	3
576	том и	1	3
577	самом деле	9	3
578	и навсегда	1	3
579	с таким	4	3
580	хотели бы	1	3
581	же о	1	3
582	как о	1	3
583	с ними	4	3
584	в которых	2	3
585	без которых	1	3
586	ли он	1	3
587	сейчас же	2	3
588	не имеют	4	3
589	не знаю	1	3
590	само это	1	3
591	мы хотели	1	3
592	свойств и	1	3
593	не могло	1	3
594	значение для	4	3
595	отношении к	2	3
596	мы действительно	2	3
597	это же	1	3
598	это является	1	3
599	общего с	3	3
600	речи с	2	3
601	с того	3	3
602	это делает	1	3
603	нас нет	1	3
604	этой области	3	3
605	что такое	6	3
606	на вопрос	7	3
607	того как	6	3
608	второй половине	1	3
609	о значении	1	3
610	том числе	2	3
611	чтобы закончить	1	3
612	на что	1	3
613	только его	2	3
614	ни на	3	3
615	с их	4	3
616	без всяких	2	3
617	но эта	1	3
618	с теми	1	3
619	а если	2	3
620	указывает на	3	3
621	в какой	8	3
622	является не	2	3
623	имеет никакого	1	3
624	один и	5	3
625	более подробно	1	3
626	разумеется что	1	3
627	истина и	1	3
628	в полной	1	3
629	его не	1	3
630	что является	2	3
631	к тем	1	3
632	а по	1	3
633	кто не	2	3
634	в трех	1	3
635	говоря о	2	3
636	этот факт	3	3
637	что к	2	3
638	думать что	1	3
639	на всю	2	3
640	которые в	4	3
641	бы он	1	3
642	как будто	2	3
643	это в	2	3
644	которое мы	1	3
645	и слишком	1	3
646	больше того	3	3
647	в той	8	2
648	является в	2	2
649	для всех	2	2
650	которая была	1	2
651	на эти	1	2
652	в момент	4	2
653	чем оно	3	2
654	бы даже	1	2
655	есть прежде	1	2
656	случае мы	2	2
657	или по	1	2
658	дело с	2	2
659	вопросу о	2	2
660	к числу	1	2
661	но тем	1	2
662	раннем детстве	1	2
663	а есть	1	2
664	которое является	2	2
665	отношений в	4	2
666	и которые	2	2
667	вопрос об	4	2
668	или на	2	2
669	все главнейшие	1	2
670	если он	4	2
671	например в	1	2
672	видно из	1	2
673	и другим	2	2
674	в собственном	2	2
675	совершенно новой	1	2
676	почему это	1	2
677	только для	2	2
678	если этот	1	2
679	что оба	4	2
680	свою собственную	1	2
681	для выяснения	2	2
682	даже с	1	2
683	и того	8	2
684	а во	1	2
685	ответить на	4	2
686	это с	1	2
687	находит в	1	2
688	в действительности	6	2
689	имеет в	1	2
690	но эти	1	2
691	сила и	3	2
692	же у	1	2
693	в себя	4	2
694	одному тому	2	2
695	в изучении	1	2
696	говорить о	3	2
697	не имеем	1	2
698	на пути	1	2
699	приходит к	6	2
700	и те	2	2
701	жизнь но	1	2
702	то его	1	2
703	в вопросе	4	2
704	точке зрения	1	2
705	всего этого	1	2
706	ни одного	2	2
707	он так	1	2
708	для всей	3	2
709	как я	3	2
710	нигде не	2	2
711	чего он	3	2
712	на более	1	2
713	во всей	3	2
714	состояла в	2	2
715	знание и	1	2
716	этот момент	2	2
717	распадается на	1	2
718	с ее	1	2
719	но так	1	2
720	думается что	5	2
721	чем это	2	2
722	на втором	1	2
723	не имеющих	1	2
724	более ранней	2	2
725	он очень	1	2
726	подойти к	1	2
727	собой и	3	2
728	после того	2	2
729	которое он	1	2
730	на том	4	2
731	она в	1	2
732	но еще	1	2
733	внимание на	1	2
734	что уже	3	2
735	первый раз	1	2
736	и совершенно	1	2
737	ссылается на	1	2
738	по двум	2	2
739	в ее	1	2
740	которого он	2	2
741	далеко за	4	2
742	и сама	1	2
743	за эти	1	2
744	которая уже	1	2
745	не путем	1	2
746	столько же	1	2
747	он правда	1	2
748	во внимание	4	2
749	без влияния	2	2
750	речь шла	1	2
751	обстоятельство что	5	2
752	рядом с	1	2
753	от этого	1	2
754	в двух	1	2
755	по необходимости	2	2
756	о невозможности	1	2
757	всю область	1	2
758	но к	1	2
759	не иначе	3	2
760	сих пор	3	2
761	той или	1	2
762	чтобы понять	2	2
763	это вполне	1	2
764	ведь в	1	2
765	на слово	2	2
766	говоря только	1	2
767	не из	1	2
768	и после	1	2
769	употребляет слово	2	2
770	однако эта	1	2
771	должны быть	2	2
772	или иные	1	2
773	содержания и	2	2
774	что эта	7	2
775	не приходится	1	2
776	хотя в	2	2
777	и является	6	2
778	и тот	5	2
779	совершенно так	1	2
780	этого факта	4	2
781	почти всегда	2	2
782	тем и	2	2
783	он еще	3	2
784	а тем	2	2
785	этого нужно	1	2
786	свое учение	1	2
787	однако в	1	2
788	что во	1	2
789	оно имеет	4	2
790	этот путь	2	2
791	что только	3	2
792	но ничего	1	2
793	эти признаки	1	2
794	в первой	2	2
795	образом в	2	2
796	же мы	2	2
797	иное чем	1	2
798	те кто	1	2
799	которые были	1	2
800	появляется у	1	2
801	если эти	1	2
802	и толстой	1	2
803	а главное	1	2
804	своего развития	11	2
805	имеет свою	5	2
806	он оказался	1	2
807	он говорил	1	2
808	и ту	1	2
809	и может	4	2
810	утверждать что	1	2
811	до сих	3	2
812	за ним	1	2
813	если в	4	2
814	известно что	2	2
815	почти не	1	2
816	которой не	1	2
817	которые он	1	2
818	должна быть	7	2
819	тогда когда	10	2
820	теперь в	1	2
821	подлежит никакому	1	2
822	целого ряда	1	2
823	никакому сомнению	1	2
824	в другой	1	2
825	из которых	3	2
826	его но	1	2
827	с каждым	1	2
828	знания в	1	2
829	только еще	1	2
830	со всеми	2	2
831	особого рода	1	2
832	нам в	2	2
833	же раз	1	2
834	одновременно с	4	2
835	и максимально	1	2
836	и затем	1	2
837	нас интересует	3	2
838	может не	3	2
839	у одного	3	2
840	о котором	1	2
841	том как	3	2
842	тем чем	2	2
843	знает что	5	2
844	на их	3	2
845	дальше и	2	2
846	отдает себе	2	2
847	на другие	2	2
848	слов которые	2	2
849	то здесь	1	2
850	к той	1	2
851	я говорю	1	2
852	в известных	1	2
853	его и	4	2
854	не является	7	2
855	в основе	12	2
856	и заключается	2	2
857	его деятельности	1	2
858	относится к	3	2
859	и поэтому	2	2
860	с новым	1	2
861	может только	1	2
862	и уже	1	2
863	развития и	21	2
864	только тогда	5	2
865	жизнь с	1	2
866	те или	2	2
867	со всей	1	2
868	в которую	1	2
869	не потому	1	2
870	толстой и	2	2
871	что такая	1	2
872	еще один	1	2
873	сказать об	1	2
874	потому и	4	2
875	он дает	1	2
876	известной степени	1	2
877	известного рода	1	2
878	речи в	7	2
879	ни было	1	2
880	виде и	1	2
881	для изучения	1	2
882	говорил что	1	2
883	легко может	1	2
884	этого слова	3	2
885	здесь и	1	2
886	получается что	1	2
887	же он	1	2
888	в самой	1	2
889	нее и	1	2
890	от всякого	2	2
891	им как	1	2
892	этом случае	5	2
893	ответ на	3	2
894	они не	7	2
895	в первый	1	2
896	ничего кроме	3	2
897	на отдельные	2	2
898	что каждый	1	2
899	слова а	1	2
900	имел в	1	2
901	слова не	2	2
902	все равно	2	2
903	эта речь	1	2
904	он конечно	1	2
905	что ни	1	2
906	с чисто	1	2
907	дать только	1	2
908	когда оно	2	2
909	взять его	1	2
910	которые мы	2	2
911	и которая	1	2
912	с той	1	2
913	не подлежит	2	2
914	виде в	1	2
915	но по	1	2
916	язык и	2	2
917	этим самым	1	2
918	чем мы	1	2
919	памяти к	1	2
920	о понятии	2	2
921	путь к	1	2
922	а он	1	2
923	в меру	4	2
924	с первого	2	2
925	этих двух	4	2
926	что эти	4	2
927	к одному	4	2
928	без всякой	2	2
929	поскольку она	1	2
930	понимает что	1	2
931	можем представить	1	2
932	глубочайшим образом	1	2
933	ко второму	1	2
934	в самых	4	2
935	не могу	1	2
936	как уже	5	2
937	не по	1	2
938	на всех	2	2
939	с виду	1	2
940	то обстоятельство	5	2
941	нужно было	1	2
942	и их	4	2
943	стороны и	3	2
944	а этот	2	2
945	но вместе	3	2
946	что из	1	2
947	которая как	2	2
948	этой теории	9	2
949	могло быть	1	2
950	вообще все	1	2
951	одного из	1	2
952	и свойств	1	2
953	где на	1	2
954	для такого	1	2
955	и понятия	1	2
956	огромное значение	1	2
957	этом и	2	2
958	даже для	2	2
959	в высшей	3	2
960	эту мысль	2	2
961	на ту	1	2
962	при изучении	1	2
963	о своих	1	2
964	что вся	1	2
965	эта проблема	4	2
966	этому вопросу	3	2
967	дальше в	1	2
968	не можем	2	2
969	как основное	1	2
970	он пользуется	2	1
971	на большую	1	1
972	становится смыслом	1	1
973	с помощью	32	1
974	смысле с	1	1
975	новое и	1	1
976	должна считаться	1	1
977	только из	1	1
978	и принципиальный	1	1
979	мы найдем	1	1
980	этого с	1	1
981	для ребенка	6	1
982	этого необходимо	1	1
983	учителем и	1	1
984	течение нескольких	1	1
985	наилучшие условия	1	1
986	зрения совершенно	1	1
987	с двух	2	1
988	исходя из	2	1
989	я знаю	1	1
990	к пересмотру	1	1
991	более широкой	1	1
992	представление и	1	1
993	его за	1	1
994	будет не	1	1
995	же возраста	1	1
996	ему вообще	1	1
997	в пользу	1	1
998	под руководством	1	1
999	это объяснение	3	1
1000	которой они	1	1
1001	писать на	1	1
1002	привести к	2	1
1003	предполагает наличие	3	1
1004	еще ни	1	1
1005	а потому	3	1
1006	не являются	2	1
1007	требует от	6	1
1008	взгляда но	1	1
1009	далее в	1	1
1010	образом и	1	1
1011	друга с	2	1
1012	от этих	1	1
1013	с появлением	1	1
1014	не меняет	1	1
1015	противоречие с	1	1
1016	развития к	2	1
1017	этой последней	2	1
1018	мыслится как	1	1
1019	связь с	1	1
1020	их не	1	1
1021	быть названа	1	1
1022	ему но	1	1
1023	по пути	1	1
1024	на которых	1	1
1025	другое есть	1	1
1026	не считает	1	1
1027	лет в	3	1
1028	должны допустить	1	1
1029	из нее	5	1
1030	равно как	1	1
1031	теперь мы	1	1
1032	мысль о	1	1
1033	не возникнет	1	1
1034	письме он	1	1
1035	эта неспособность	1	1
1036	его основной	1	1
1037	иначе как	4	1
1038	является основным	1	1
1039	предметом его	1	1
1040	из всего	1	1
1041	к другим	2	1
1042	самого понятия	2	1
1043	способом чем	1	1
1044	следовательно все	1	1
1045	считать что	1	1
1046	в корне	2	1
1047	когда это	2	1
1048	чтобы можно	1	1
1049	мы встретились	1	1
1050	то почему	2	1
1051	сделать то	2	1
1052	только более	1	1
1053	понимания и	1	1
1054	мы предпочли	1	1
1055	обучения на	4	1
1056	другом месте	4	1
1057	сами собой	1	1
1058	может дать	1	1
1059	случае по	1	1
1060	о моем	1	1
1061	неудач и	1	1
1062	целым рядом	1	1
1063	речь идет	1	1
1064	выводу что	3	1
1065	выходит далеко	3	1
1066	связанного с	2	1
1067	тогда как	3	1
1068	логики и	1	1
1069	гораздо больше	1	1
1070	развития а	2	1
1071	к все	1	1
1072	не прав	2	1
1073	к моему	1	1
1074	структуры так	1	1
1075	действительности в	1	1
1076	что сказать	2	1
1077	нам не	1	1
1078	при наличии	2	1
1079	нами выше	2	1
1080	во все	1	1
1081	действительно то	1	1
1082	значение только	1	1
1083	развития то	1	1
1084	из других	1	1
1085	дело заключается	1	1
1086	когда ему	1	1
1087	он находит	1	1
1088	или вернее	1	1
1089	тех слов	1	1
1090	явлений но	1	1
1091	дело только	1	1
1092	наоборот он	1	1
1093	считает себя	1	1
1094	этом а	1	1
1095	объединить их	1	1
1096	представления о	2	1
1097	представляет собой	11	1
1098	его собственной	2	1
1099	вот почему	3	1
1100	оно как	1	1
1101	делать мы	1	1
1102	которыми он	2	1
1103	вопроса об	2	1
1104	предметом непосредственного	1	1
1105	с трудом	1	1
1106	сознания в	3	1
1107	из себя	1	1
1108	они являются	2	1
1109	и той	3	1
1110	невозможно уже	1	1
1111	одной и	3	1
1112	из самого	1	1
1113	к проблеме	2	1
1114	между двумя	4	1
1115	но может	1	1
1116	наталкивается на	1	1
1117	чего не	2	1
1118	развития когда	1	1
1119	но они	2	1
1120	исследования и	3	1
1121	на которые	3	1
1122	за собой	4	1
1123	фактом который	1	1
1124	в различных	3	1
1125	и когда	1	1
1126	та что	1	1
1127	а между	1	1
1128	специального исследования	1	1
1129	по отношению	19	1
1130	внимания к	1	1
1131	и противоречивость	1	1
1132	сегодня в	2	1
1133	представлена у	1	1
1134	что еще	1	1
1135	перед ним	1	1
1136	означает не	1	1
1137	в прошлом	2	1
1138	конец его	1	1
1139	этого мы	1	1
1140	возникнуть в	2	1
1141	к ним	2	1
1142	это единство	1	1
1143	но скорее	1	1
1144	работе в	2	1
1145	самом начале	2	1
1146	нас признать	1	1
1147	утверждал что	1	1
1148	является конечно	1	1
1149	нас на	1	1
1150	этом она	1	1
1151	что существует	1	1
1152	мы о	1	1
1153	ниже а	1	1
1154	для ее	1	1
1155	к проблемам	1	1
1156	этом возрасте	7	1
1157	к которому	7	1
1158	имеем дело	2	1
1159	увидим в	2	1
1160	то чем	1	1
1161	этот двойной	1	1
1162	с необходимостью	5	1
1163	те и	11	1
1164	знает только	1	1
1165	каком отношении	1	1
1166	теории и	4	1
1167	самостоятельно но	2	1
1168	что именно	4	1
1169	если эта	1	1
1170	в сфере	9	1
1171	что отношение	1	1
1172	исследование с	1	1
1173	потому его	1	1
1174	детей в	1	1
1175	эти страницы	1	1
1176	уже по	5	1
1177	постановкой вопроса	1	1
1178	в системе	4	1
1179	достигнуть своего	1	1
1180	умственное развитие	5	1
1181	в море	1	1
1182	правда некоторые	1	1
1183	и иной	1	1
1184	смысле как	1	1
1185	действительно в	1	1
1186	что обычно	1	1
1187	образом на	1	1
1188	словами это	1	1
1189	высокой ступени	2	1
1190	всего в	1	1
1191	сливаться с	1	1
1192	представить себе	2	1
1193	и которое	3	1
1194	не происходит	1	1
1195	исключает всякую	3	1
1196	его собственного	2	1
1197	этой проблемой	1	1
1198	действительно ли	3	1
1199	из главнейших	1	1
1200	видели что	2	1
1201	о влиянии	2	1
1202	место на	2	1
1203	из истории	2	1
1204	мы видим	6	1
1205	все его	1	1
1206	о наличии	1	1
1207	на протяжении	2	1
1208	мышления и	8	1
1209	словами то	1	1
1210	том насколько	1	1
1211	от его	1	1
1212	как нам	1	1
1213	мы в	2	1
1214	мертвых и	1	1
1215	признает что	1	1
1216	вообще а	1	1
1217	нельзя сомневаться	1	1
1218	впадает в	1	1
1219	его рассуждений	1	1
1220	при овладении	1	1
1221	и процесс	1	1
1222	принципиально нового	3	1
1223	своими собственными	1	1
1224	процесса на	1	1
1225	обычно не	2	1
1226	в теоретическом	1	1
1227	в последующие	1	1
1228	что при	4	1
1229	не соответствует	1	1
1230	каждом шагу	3	1
1231	при решении	5	1
1232	чтобы иметь	1	1
1233	тонет в	1	1
1234	действительно ребенок	1	1
1235	для объяснения	6	1
1236	сей час	1	1
1237	является тем	1	1
1238	и будет	1	1
1239	это слово	3	1
1240	или того	1	1
1241	системы и	1	1
1242	в некоторой	2	1
1243	этими двумя	3	1
1244	бы что	2	1
1245	не связанным	2	1
1246	на данной	2	1
1247	через всю	1	1
1248	что между	5	1
1249	другого как	1	1
1250	видит в	1	1
1251	совершенно ясно	2	1
1252	отношения между	3	1
1253	в самые	1	1
1254	себе путь	1	1
1255	исследования что	1	1
1256	процесса или	1	1
1257	же из	1	1
1258	не совпадают	3	1
1259	даже вовсе	1	1
1260	как объяснить	1	1
1261	в общей	1	1
1262	начало в	1	1
1263	понятно почему	1	1
1264	собственного мышления	2	1
1265	основным принципом	1	1
1266	с двумя	1	1
1267	прежде чем	2	1
1268	не нуждается	1	1
1269	мышления что	1	1
1270	что за	1	1
1271	этим и	1	1
1272	он оказывается	2	1
1273	все у	1	1
1274	необходимы для	2	1
1275	к каждой	1	1
1276	эти точки	1	1
1277	как его	2	1
1278	в понятии	1	1
1279	и непосредственное	1	1
1280	если подвести	1	1
1281	очевидно что	2	1
1282	развитие в	1	1
1283	ему то	1	1
1284	и элементарных	1	1
1285	между этими	3	1
1286	вопрос почему	1	1
1287	отношениях между	2	1
1288	содержащиеся в	1	1
1289	этом последнем	1	1
1290	свою теорию	2	1
1291	двоих детей	1	1
1292	каждое из	1	1
1293	и годами	1	1
1294	к отвлеченной	1	1
1295	виде так	1	1
1296	сознания как	1	1
1297	если я	4	1
1298	каждой отдельной	2	1
1299	в свете	4	1
1300	нами раньше	1	1
1301	благодаря тому	1	1
1302	и следовательно	7	1
1303	здесь мыслится	1	1
1304	связанным с	1	1
1305	поэтому у	1	1
1306	должны в	1	1
