N	2gram	Bakhtin_Pr	EvropaiE
226	или в	7	2
227	в свои	1	2
228	и с	9	2
229	заключается в	1	2
230	и все	6	2
231	и совершенной	1	2
232	и эта	2	2
233	рано или	1	2
234	другой и	1	2
235	в сферу	1	2
236	в какой	2	2
237	вместе с	1	2
238	и как	9	2
239	как не	9	2
240	есть в	2	2
241	не есть	4	2
242	в мире	7	2
243	одном из	2	2
244	дело идет	6	2
245	между собой	2	2
246	между ними	6	2
247	сравнению с	1	2
248	в сторону	2	2
249	друг от	1	2
250	не нужно	2	2
251	бы совершенно	1	2
252	в других	2	2
253	а именно	2	2
254	к той	1	2
255	бы о	1	2
256	ними и	1	2
257	но как	4	2
258	и отчасти	1	2
259	только к	1	2
260	и других	1	2
261	значение только	1	2
262	в котором	7	2
263	свои пределы	1	2
264	и что	5	2
265	она не	10	2
266	в значительной	1	2
267	именно потому	2	2
268	по сравнению	1	2
269	русских и	1	2
270	он не	14	2
271	мы должны	3	2
272	кажется что	4	2
273	что если	3	2
274	и существенно	1	2
275	а не	29	2
276	и та	1	2
277	в одном	20	2
278	на одну	2	2
279	целый ряд	2	2
280	тому или	1	2
281	далеко не	7	2
282	этот вопрос	4	2
283	в истории	2	2
284	каких бы	1	2
285	а в	10	2
286	в большинстве	11	2
287	или иному	1	2
288	его собственная	1	2
289	культурной традиции	2	2
290	в этой	5	2
291	что же	9	2
292	и еще	2	2
293	как их	4	2
294	заметить что	2	2
295	во многом	1	2
296	мог бы	1	2
297	могут быть	9	2
298	ее от	1	2
299	но именно	3	2
300	что все	2	2
301	во всей	3	2
302	на этот	4	2
303	же в	2	2
304	жизни и	3	2
305	такой же	4	2
306	для понимания	4	2
307	как будто	4	2
308	он сам	5	2
309	в случае	1	2
310	или поздно	1	2
311	ведь и	4	2
312	мира не	2	2
313	точка зрения	13	2
314	бы в	7	2
315	и чем	1	2
316	меньшей степени	2	2
317	или точнее	1	2
318	и наконец	7	2
319	что на	1	2
320	не к	1	2
321	к нему	11	2
322	его мысль	1	1
323	к сожалению	2	1
324	во всем	1	1
325	что автор	1	1
326	но тем	1	1
327	и другие	1	1
328	может найти	2	1
329	является в	2	1
330	сводить к	2	1
331	они должны	1	1
332	пределы данного	1	1
333	все что	4	1
334	ее и	1	1
335	или наоборот	2	1
336	или к	3	1
337	в более	1	1
338	однако с	1	1
339	в центре	1	1
340	что оно	2	1
341	к другу	1	1
342	один из	3	1
343	идеологической жизни	1	1
344	та же	1	1
345	фактом что	1	1
346	значение в	2	1
347	друг к	1	1
348	выходит за	1	1
349	с которыми	1	1
350	она и	1	1
351	мир в	4	1
352	как таковой	2	1
353	гораздо сложнее	1	1
354	нельзя сказать	2	1
355	как с	1	1
356	может не	1	1
357	на тех	1	1
358	на вопрос	2	1
359	но из	1	1
360	и среди	2	1
361	они являются	1	1
362	также что	1	1
363	на западе	2	1
364	должно быть	8	1
365	к этой	1	1
366	которая в	1	1
367	его построения	1	1
368	земли в	1	1
369	то существенно	1	1
370	от нее	2	1
371	до него	1	1
372	том числе	1	1
373	вполне понятно	2	1
374	уже в	5	1
375	например в	5	1
376	которых мы	1	1
377	был бы	6	1
378	в жизни	5	1
379	в состоянии	1	1
380	для себя	3	1
381	том же	4	1
382	и отражает	1	1
383	для всякого	1	1
384	мы знаем	1	1
385	высшей и	1	1
386	время не	3	1
387	идеологии с	1	1
388	при этом	8	1
389	для него	23	1
390	пределах одного	6	1
391	сильнее чем	1	1
392	а у	1	1
393	такая постановка	2	1
394	не находим	1	1
395	вопрос мы	1	1
396	следует что	1	1
397	мире в	3	1
398	какие могут	1	1
399	с ним	8	1
400	тем как	5	1
401	кроме того	5	1
402	получает в	1	1
403	неизбежно приводит	1	1
404	но сама	1	1
405	в формах	3	1
406	своей совокупности	1	1
407	что с	1	1
408	не как	20	1
409	и лучше	1	1
410	а затем	1	1
411	мы совершенно	1	1
412	мира только	1	1
413	поэтому в	3	1
414	этот принцип	3	1
415	не способен	2	1
416	со своим	2	1
417	то мы	1	1
418	к сознанию	2	1
419	у нас	3	1
420	к определенному	2	1
421	и другими	1	1
422	бы во	2	1
423	нами в	3	1
424	требуют в	1	1
425	это есть	1	1
426	смысле этого	1	1
427	с их	7	1
428	располагались в	1	1
429	этих отношений	1	1
430	весь мир	1	1
431	не допускает	1	1
432	мы находим	1	1
433	различия между	1	1
434	слово на	1	1
435	дают для	1	1
436	в рамки	3	1
437	тому же	2	1
438	однако не	3	1
439	а на	1	1
440	существует только	1	1
441	оно не	3	1
442	не было	5	1
443	связи с	3	1
444	если не	1	1
445	мог осуществиться	1	1
446	более или	4	1
447	о возможности	1	1
448	воспринимается как	3	1
449	на которых	1	1
450	на свой	6	1
451	находим у	1	1
452	не о	3	1
453	но все	6	1
454	такими же	1	1
455	к некоторому	1	1
456	именно и	3	1
457	и сам	6	1
458	или иначе	1	1
459	наблюдений над	1	1
460	имеет значение	2	1
461	и философские	1	1
462	с ней	1	1
463	с таким	1	1
464	по природе	2	1
465	что за	1	1
466	по отношению	12	1
467	же по	1	1
468	в точном	1	1
469	же нет	2	1
470	что не	3	1
471	как его	4	1
472	это сделали	1	1
473	и другое	1	1
474	есть то	3	1
475	в построении	4	1
476	она является	2	1
477	исходит из	1	1
478	воспринять как	1	1
479	при том	1	1
480	не делает	1	1
481	в идеологической	1	1
482	то время	2	1
483	в каждую	1	1
484	или иная	1	1
485	рядом с	19	1
486	можно назвать	1	1
487	тому что	3	1
488	в корне	1	1
489	конечно не	4	1
490	в связи	1	1
491	правда в	2	1
492	находит себе	1	1
493	лишь на	5	1
494	те же	3	1
495	звучит как	3	1
496	не кто	1	1
497	в последнем	1	1
498	есть нечто	2	1
499	с ними	2	1
500	возможности и	1	1
501	время как	2	1
502	е не	2	1
503	оказаться в	1	1
504	тем путем	1	1
505	если и	1	1
506	все эти	13	1
507	себя как	3	1
508	эти две	1	1
509	социальной группы	2	1
510	можно еще	1	1
511	все же	11	1
512	оценок и	1	1
513	определяющим фактором	1	1
514	противном случае	1	1
515	этого слова	3	1
516	и т	14	1
517	одно из	2	1
518	к концу	1	1
519	ли не	1	1
520	отдельные этапы	1	1
521	как более	1	1
522	в такой	1	1
523	один и	1	1
524	его жизни	2	1
525	который не	2	1
526	на минуту	1	1
527	ли он	1	1
528	в новом	1	1
529	творчества стала	1	1
530	о которых	1	1
531	только и	1	1
532	этой концепции	1	1
533	о котором	1	1
534	и следовательно	7	1
535	войти в	2	1
536	же касается	1	1
537	бы дать	1	1
538	эта последняя	1	1
539	и это	8	1
540	был не	1	1
541	в каждой	2	1
542	как обычно	1	1
543	об этом	3	1
544	связанная с	1	1
545	говорит об	1	1
546	он определяет	2	1
547	на себе	3	1
548	или менее	4	1
549	тогда как	1	1
550	что как	2	1
551	уже не	15	1
552	в одной	8	1
553	и вообще	1	1
554	в аспекте	1	1
555	активности и	1	1
556	людей в	1	1
557	в индивидуальном	1	1
558	как последняя	1	1
559	же направлении	1	1
560	дальнейшее развитие	1	1
561	не менее	3	1
562	большей или	2	1
563	могли бы	2	1
564	которые не	1	1
565	признать что	1	1
566	полной мере	1	1
567	сознанию что	1	1
568	мы думаем	1	1
569	от себя	1	1
570	перед тем	1	1
571	рассматривать как	1	1
572	того в	1	1
573	а к	1	1
574	в основе	4	1
575	переходит в	1	1
576	не перед	1	1
577	и сами	3	1
578	и происходит	1	1
579	зависит от	1	1
580	то это	3	1
581	смысле она	1	1
582	бы с	2	1
583	отличие от	4	1
584	мы увидим	6	1
585	такие же	1	1
586	обстояло дело	1	1
587	что мы	1	1
588	на этом	2	1
589	чтобы в	2	1
590	ведь в	2	1
591	и однако	1	1
592	представим себе	2	1
593	освободиться от	1	1
594	сам и	2	1
595	собой это	1	1
596	случае если	1	1
597	как одно	1	1
598	тех кто	1	1
599	в лучшем	2	1
600	силы и	1	1
601	пределы и	1	1
602	до настоящего	2	1
603	действительности как	1	1
604	то и	3	1
605	связь и	1	1
606	так называемой	1	1
607	для одних	1	1
608	говорить не	1	1
609	всего этого	2	1
610	и необходимость	1	1
611	относится к	1	1
612	вопроса приводит	1	1
613	и иных	1	1
614	ту же	2	1
615	более того	8	1
616	не способны	2	1
617	вместо того	1	1
618	этом мире	1	1
619	и неизбежно	1	1
620	п с	1	1
621	времени в	1	1
622	или же	2	1
623	которую по	1	1
624	было только	1	1
625	слова и	8	1
626	быть и	2	1
627	в характере	1	1
628	увидим что	1	1
629	значение для	3	1
630	должны быть	3	1
631	но они	2	1
632	или иных	1	1
633	и их	3	1
634	в человеческом	1	1
635	другим в	1	1
636	на его	2	1
637	за свои	1	1
638	и всякая	1	1
639	в тех	1	1
640	на пути	2	1
641	к области	1	1
642	и когда	1	1
643	от других	1	1
644	за пределы	7	1
645	сознания что	1	1
646	не обязательно	1	1
647	в начале	1	1
648	это стремление	1	1
649	входит в	9	1
650	поэтому даже	1	1
651	и до	6	1
652	тут есть	1	1
653	даже не	1	1
654	значительной степени	1	1
655	и земли	2	1
656	мы но	1	1
657	совершенно неправильно	2	1
658	в совершенно	1	1
659	сделан из	1	1
660	чтобы не	1	1
661	на практике	1	1
662	этих случаях	2	1
663	свое значение	1	1
664	к которой	1	1
665	ими с	1	1
666	даже с	1	1
667	что из	2	1
668	только это	1	1
669	литературы и	1	1
670	мы здесь	2	1
671	почти никогда	1	1
672	достаточно чтобы	2	1
673	другие не	1	1
674	входить в	1	1
675	но этот	1	1
676	в каких	1	1
677	которая как	3	1
678	всегда и	1	1
679	потому и	1	1
680	лишь в	4	1
681	в рамках	2	1
682	этого мира	6	1
683	нем и	1	1
684	или меньшей	2	1
685	числе и	1	1
686	истории и	1	1
687	так то	1	1
688	то такой	2	1
689	вопрос в	1	1
690	для осуществления	2	1
691	в отличие	4	1
692	он в	3	1
693	элементов в	2	1
694	является та	2	1
695	направлении в	1	1
696	их до	1	1
697	она может	2	1
698	противоположных направлениях	1	1
699	что для	2	1
700	та или	1	1
701	него не	4	1
702	для такого	1	1
703	друг другу	3	1
704	той же	8	1
705	целей и	1	1
706	которые в	1	1
707	их к	1	1
708	постановка проблемы	1	1
709	и ее	5	1
710	она неизбежно	1	1
711	подходят к	1	1
712	сам в	1	1
713	бы еще	1	1
714	лишь весьма	2	1
715	что может	4	1
716	тот же	2	1
717	рядом не	1	1
718	в нашем	2	1
719	к которому	2	1
720	с собой	3	1
721	не значит	4	1
722	бы тот	1	1
723	что пожалуй	1	1
724	в предчувствии	1	1
725	в осуществлении	2	1
726	простое и	1	1
727	по этому	1	1
728	мы будем	2	1
729	котором мы	1	1
730	то она	1	1
731	более всего	1	1
732	в сознании	3	1
733	бытия и	1	1
734	бы как	2	1
735	ней в	1	1
736	и о	7	1
737	принципа в	2	1
738	который в	1	1
739	одна из	5	1
740	все еще	2	1
741	есть чем	1	1
742	ибо в	2	1
743	с его	11	1
744	и его	21	1
745	центра и	1	1
746	оно может	2	1
747	его к	4	1
748	которых может	2	1
749	чтобы войти	1	1
750	реальность и	1	1
751	же может	1	1
752	тех или	1	1
753	в противном	1	1
754	т д	4	1
755	будут ли	1	1
756	что даже	1	1
757	это в	2	1
758	в европе	1	1
759	среди великих	1	1
760	с теми	1	1
761	в нем	28	1
762	но это	6	1
763	от того	4	1
764	если мы	3	1
765	современности и	1	1
766	лучшем случае	2	1
767	для этого	3	1
768	с ее	1	1
769	всех этих	2	1
770	для всего	1	1
771	определяется в	1	1
772	сожалению не	1	1
773	но так	2	1
774	в самой	9	1
775	они могут	4	1
776	мы сказали	3	1
777	или вовсе	1	1
778	не показывает	1	1
779	настоящего времени	2	1
780	в большей	2	1
781	кажется нам	2	1
782	одного и	1	1
783	в чисто	3	1
784	слова т	2	1
785	что имеет	1	1
786	за их	2	1
787	на ту	1	1
788	степени и	1	1
789	его можно	2	1
790	мы привели	1	1
791	не исключает	1	1
