N	2gram	Losev_Prob	Mirosoze
171	и нет	2	6
172	на пути	1	6
173	и те	1	6
174	что у	3	6
175	прийти к	1	6
176	там и	4	6
177	его в	4	6
178	и она	2	6
179	у них	2	6
180	совсем не	4	6
181	можно было	7	6
182	по своей	1	6
183	чтобы не	2	6
184	и от	11	6
185	и здесь	8	6
186	друг к	1	6
187	что это	3	6
188	его на	1	6
189	это есть	5	6
190	если бы	9	6
191	в которых	3	6
192	бы не	2	6
193	у человека	2	6
194	в образе	1	6
195	в ее	6	6
196	и более	6	6
197	на все	1	6
198	жизнь и	3	6
199	его не	2	6
200	быть и	3	6
201	россии и	1	6
202	к ней	2	6
203	на то	6	6
204	не к	2	6
205	еще не	12	5
206	бы в	3	5
207	которые не	1	5
208	он хочет	1	5
209	с самим	4	5
210	мысли и	1	5
211	с собой	6	5
212	и как	4	5
213	он остается	1	5
214	отличается от	8	5
215	с этим	5	5
216	природы в	1	5
217	во всяком	14	5
218	для этого	9	5
219	говорит что	1	5
220	чем его	1	5
221	до того	2	5
222	сказать что	24	5
223	все время	2	5
224	в атмосфере	1	5
225	момент в	1	5
226	от человека	1	5
227	по преимуществу	1	5
228	есть явление	1	5
229	от этого	1	5
230	сих пор	4	5
231	человек который	1	5
232	в то	18	5
233	который был	1	5
234	для чего	3	5
235	означает что	1	5
236	когда он	2	5
237	до сих	4	5
238	и этот	3	5
239	оно не	1	5
240	и мы	1	5
241	да и	9	5
242	человеческий образ	1	5
243	то он	3	5
244	в основе	3	5
245	и если	11	5
246	той же	2	5
247	не стоит	2	5
248	тот же	1	5
249	человека но	3	5
250	в более	1	5
251	на путях	1	5
252	так и	16	5
253	и тут	3	5
254	в их	2	5
255	сознания но	1	5
256	думать что	1	5
257	как будто	11	5
258	в той	8	4
259	человеческой жизни	4	4
260	к этой	2	4
261	то остается	1	4
262	еще более	3	4
263	в разных	4	4
264	нас в	5	4
265	не хочет	1	4
266	в своих	2	4
267	и даже	21	4
268	в такой	1	4
269	духовной жизни	1	4
270	не всегда	1	4
271	в него	2	4
272	не что	6	4
273	себе в	5	4
274	л толстого	1	4
275	есть также	2	4
276	что они	8	4
277	ее и	2	4
278	мы видим	1	4
279	что иное	6	4
280	в каждом	1	4
281	лежит в	1	4
282	не была	1	4
283	и можно	3	4
284	будто бы	7	4
285	тому что	5	4
286	время как	6	4
287	в свете	4	4
288	себе и	4	4
289	в чем	5	4
290	а для	1	4
291	а с	2	4
292	отношение между	1	4
293	так что	21	4
294	и что	9	4
295	и никогда	1	4
296	в идее	1	4
297	и по	3	4
298	от всякого	3	4
299	тогда когда	1	4
300	для них	4	4
301	ни в	17	4
302	и тот	2	4
303	но на	2	4
304	с ней	5	4
305	в начале	3	4
306	оно есть	2	4
307	то время	6	4
308	как о	6	4
309	от его	4	4
310	никто не	5	4
311	не знали	2	4
312	же есть	2	4
313	перейти в	1	4
314	по сравнению	3	4
315	и тогда	3	4
316	и до	3	4
317	в истории	4	4
318	может ли	2	4
319	только с	5	4
320	мы еще	3	4
321	как к	1	4
322	могут быть	2	4
323	может не	1	4
324	ни с	5	4
325	сам он	1	4
326	который так	1	4
327	мы не	15	4
328	русской революции	1	4
329	быть лишь	1	4
330	сознания и	2	4
331	все равно	6	4
332	вечной жизни	1	4
333	в эпоху	2	4
334	все эти	14	4
335	есть в	6	4
336	по своему	6	4
337	особенно в	2	4
338	не все	1	4
339	значит что	13	4
340	от того	2	4
341	идея и	6	4
342	и только	10	4
343	конце концов	4	4
344	иное как	6	4
345	является в	3	3
346	в душе	1	3
347	этого необходимо	3	3
348	и всю	1	3
349	это значит	12	3
350	о чем	4	3
351	есть один	1	3
352	в виду	20	3
353	было очень	1	3
354	все же	10	3
355	чем не	4	3
356	но у	1	3
357	этого вопроса	1	3
358	то это	13	3
359	соблазны и	1	3
360	даже и	33	3
361	в противоположность	1	3
362	входит в	3	3
363	в этот	1	3
364	одной и	2	3
365	в одном	4	3
366	и когда	4	3
367	превращается в	1	3
368	конечно не	3	3
369	не вполне	3	3
370	можно ли	8	3
371	но этот	2	3
372	то чтобы	2	3
373	находится в	1	3
374	есть по	1	3
375	к этому	2	3
376	в европе	1	3
377	верить в	1	3
378	и еще	2	3
379	на том	3	3
380	хотя и	9	3
381	от всякой	3	3
382	души и	1	3
383	и сама	4	3
384	и за	2	3
385	нем самом	1	3
386	одним из	2	3
387	не остается	1	3
388	но ведь	2	3
389	и жизнь	1	3
390	есть та	1	3
391	же как	5	3
392	но когда	3	3
393	и религия	1	3
394	во всех	4	3
395	остается в	1	3
396	о себе	2	3
397	и рабство	1	3
398	именно потому	3	3
399	ту же	1	3
400	эти слова	2	3
401	остается на	1	3
402	и тем	16	3
403	и та	1	3
404	должны были	1	3
405	этот путь	2	3
406	не значит	3	3
407	с которым	1	3
408	и самый	3	3
409	были бы	5	3
410	и самое	1	3
411	жизни а	4	3
412	для себя	6	3
413	но также	2	3
414	своего образа	1	3
415	учение о	3	3
416	это уже	4	3
417	науки и	1	3
418	со всеми	1	3
419	все его	1	3
420	с таким	1	3
421	и будет	2	3
422	в пределах	3	3
423	к его	1	3
424	человеческого образа	1	3
425	ли он	1	3
426	сравнению с	3	3
427	в которые	1	3
428	в значительной	2	3
429	земли и	1	3
430	это все	1	3
431	и поэтому	3	3
432	когда в	4	3
433	которую он	1	3
434	и той	2	3
435	что же	9	3
436	она может	2	3
437	тому как	2	3
438	на этот	4	3
439	он может	2	3
440	л толстой	3	3
441	всяком случае	8	3
442	и после	2	3
443	из него	2	3
444	же он	1	3
445	жизни не	2	3
446	выходит за	2	3
447	литературы и	2	3
448	и то	17	3
449	что оно	4	3
450	и всякий	5	3
451	это особенно	1	3
452	ничего кроме	2	3
453	для нас	23	3
454	но с	2	3
455	а к	2	3
456	всегда есть	6	3
457	и эта	1	3
458	есть настоящее	1	3
459	говорят о	4	3
460	со своей	1	3
461	идеи и	4	3
462	на его	1	3
463	об этом	7	3
464	в самых	3	3
465	что всякий	14	3
466	мы должны	13	3
467	но она	2	3
468	не с	1	3
469	вере в	1	3
470	и всегда	2	3
471	человеческого сознания	1	3
472	человеческого общества	1	3
473	и самого	2	3
474	человека это	2	3
475	ничего подобного	1	3
476	и ничего	1	3
477	но для	3	3
478	с которой	2	2
479	с которыми	2	2
480	что если	3	2
481	вообще не	5	2
482	и своего	2	2
483	из всех	1	2
484	к учению	1	2
485	тем как	1	2
486	и был	1	2
487	не столько	2	2
488	его от	3	2
489	исторического процесса	1	2
490	то не	2	2
491	по себе	36	2
492	и сам	6	2
493	на свою	2	2
494	уже на	1	2
495	более и	1	2
496	когда это	2	2
497	к самому	3	2
498	выйти из	1	2
499	даже до	1	2
500	не менее	24	2
501	только для	1	2
502	и страданий	1	2
503	есть то	5	2
504	ведь не	3	2
505	если в	1	2
506	не могли	2	2
507	которой он	1	2
508	своей природе	1	2
509	в глаза	1	2
510	другу и	1	2
511	у самого	1	2
512	во многих	1	2
513	начала xx	3	2
514	глубине самого	1	2
515	из себя	5	2
516	когда она	2	2
517	но они	4	2
518	за собой	1	2
519	от своей	1	2
520	в чистом	4	2
521	всего что	1	2
522	учению о	1	2
523	делает его	1	2
524	с другой	14	2
525	отношения и	1	2
526	быть в	2	2
527	но к	2	2
528	во всей	3	2
529	от них	1	2
530	оказывается что	2	2
531	а мы	2	2
532	не будут	2	2
533	того же	2	2
534	не имеющих	1	2
535	то в	4	2
536	и весь	2	2
537	такой степени	1	2
538	самостоятельное значение	8	2
539	такого рода	14	2
540	она в	2	2
541	начала и	1	2
542	после этого	1	2
543	что такое	4	2
544	и нужно	2	2
545	связи с	10	2
546	не о	2	2
547	человеческая жизнь	2	2
548	ничего и	2	2
549	между ними	1	2
550	такова что	1	2
551	и именно	2	2
552	бытия с	1	2
553	если я	3	2
554	смысл но	2	2
555	в смысле	2	2
556	что их	2	2
557	на которую	3	2
558	могли бы	6	2
559	смысл и	1	2
560	весь мир	2	2
561	не означает	1	2
562	дух и	1	2
563	всякую вещь	1	2
564	и чтобы	1	2
565	новых и	2	2
566	от которых	1	2
567	когда мы	24	2
568	мы дадим	1	2
569	и каждый	2	2
570	на высоте	1	2
571	столь же	1	2
572	в европу	2	2
573	бы быть	5	2
574	что без	3	2
575	а как	2	2
576	и им	1	2
577	во время	3	2
578	и ее	7	2
579	самим собою	2	2
580	себя но	2	2
581	а потому	1	2
582	во втором	1	2
583	над ними	1	2
584	своих героев	2	2
585	образа и	4	2
586	была бы	2	2
587	сам по	11	2
588	истории в	2	2
589	от этой	1	2
590	находятся в	5	2
591	разного рода	4	2
592	идеей и	1	2
593	для сознания	1	2
594	же что	1	2
595	подобно тому	3	2
596	и они	1	2
597	которого все	1	2
598	если не	7	2
599	самом деле	6	2
600	тут все	1	2
601	от своего	1	2
602	их в	2	2
603	ему в	1	2
604	же о	4	2
605	и действительно	2	2
606	и личной	2	2
607	оно всегда	3	2
608	к самым	1	2
609	к нам	1	2
610	них он	1	2
611	том смысле	4	2
612	их вовсе	1	2
613	к какому	2	2
614	ему и	1	2
615	которая не	3	2
616	в каком	9	2
617	дальше и	1	2
618	который и	1	2
619	бросается в	1	2
620	того самого	1	2
621	характер его	1	2
622	что мы	12	2
623	своей собственной	3	2
624	не имеют	4	2
625	на какой	1	2
626	думал что	1	2
627	относится к	4	2
628	быть не	1	2
629	на два	1	2
630	мы хотели	1	2
631	то все	1	2
632	но сам	1	2
633	и об	3	2
634	не потому	1	2
635	всякого человека	1	2
636	идея есть	1	2
637	а во	2	2
638	будет уже	2	2
639	потому и	1	2
640	нем не	1	2
641	бы сказать	1	2
642	этого слова	5	2
643	правда в	3	2
644	только потому	3	2
645	его как	3	2
646	бы его	2	2
647	и искусства	3	2
648	для нашего	1	2
649	различие между	1	2
650	нас не	6	2
651	и уж	2	2
652	который может	2	2
653	ни к	3	2
654	жизни поэтому	1	2
655	он и	3	2
656	о нем	2	2
657	тут не	1	2
658	ее в	2	2
659	со своим	2	2
660	на самом	13	2
661	имел в	1	2
662	с богом	1	2
663	же не	2	2
664	когда говорил	1	2
665	этого пути	1	2
666	смысле этого	1	2
667	с их	2	2
668	не связано	1	2
669	всем а	1	2
670	но эта	4	2
671	раз навсегда	1	2
672	совсем иное	1	2
673	и без	9	2
674	в какой	1	2
675	в уме	1	2
676	я даже	1	2
677	но я	1	2
678	есть только	5	2
679	перед собой	1	2
680	к своему	1	2
681	ней нет	1	2
682	нисколько не	2	2
683	это было	4	2
684	нем все	1	2
685	для нашей	1	2
686	бы ни	1	2
687	связаны с	1	2
688	к одному	1	2
689	ко всему	1	2
690	и других	1	2
691	ни один	1	2
692	иное чем	3	2
693	своей идеи	1	2
694	к тем	1	2
695	образа в	2	2
696	кто не	1	2
697	веры в	1	2
698	тем самым	9	2
699	чего же	4	2
700	на всю	1	2
701	как то	1	2
702	и часто	2	2
703	и о	8	2
704	что за	1	2
705	в понимании	1	2
706	бы он	2	2
707	это означает	1	2
708	или иной	20	2
709	происходит в	3	2
710	он более	1	2
711	очень трудно	1	2
712	все более	1	2
713	в каком-то	1	2
714	и слишком	3	2
715	к идее	1	2
716	себе а	3	2
717	самостоятельного значения	2	1
718	не связан	2	1
719	новое и	3	1
720	вот это	2	1
721	для всех	3	1
722	писателя и	1	1
723	никогда и	1	1
724	не нужна	1	1
725	со всем	2	1
726	только что	4	1
727	связано было	1	1
728	бы даже	3	1
729	есть знак	6	1
730	даже в	2	1
731	внутреннее состояние	1	1
732	и над	1	1
733	она уже	3	1
734	их жизни	1	1
735	говорит о	1	1
736	вещей с	2	1
737	требует от	1	1
738	который имел	1	1
739	реальность эта	1	1
740	силой и	1	1
741	от этих	1	1
742	другой стороны	11	1
743	личность но	1	1
744	но что	3	1
745	внешней формы	1	1
746	понимается как	1	1
747	у пушкина	9	1
748	с действительностью	1	1
749	эта есть	1	1
750	него с	2	1
751	мыслится как	1	1
752	несет с	2	1
753	как они	4	1
754	не абстрактная	1	1
755	по пути	1	1
756	но все	5	1
757	имеет для	2	1
758	до полного	1	1
759	из нее	1	1
760	обращения с	1	1
761	как об	1	1
762	и будут	1	1
763	вовсе для	1	1
764	изображено в	1	1
765	и связь	1	1
766	из всего	1	1
767	уже об	1	1
768	вне себя	1	1
769	себя эту	1	1
770	отражает на	1	1
771	целое и	4	1
772	какой-то еще	1	1
773	которой она	3	1
774	всегда в	1	1
775	ведь и	1	1
776	а именно	12	1
777	тем большей	1	1
778	с возможностью	1	1
779	может существовать	3	1
780	является для	1	1
781	в природе	2	1
782	по своим	1	1
783	которая делает	1	1
784	в это	1	1
785	речь идет	1	1
786	не имели	2	1
787	для их	1	1
788	отца и	1	1
789	ней как	1	1
790	более то	1	1
791	казалось бы	3	1
792	уже теряет	2	1
793	и интуитивно	1	1
794	перестает быть	3	1
795	и того	1	1
796	тем в	1	1
797	действительность а	2	1
798	еще от	1	1
799	но может	1	1
800	от тех	3	1
801	что этот	1	1
802	в вопросе	1	1
803	имеет очень	1	1
804	раз и	6	1
805	нет такой	1	1
806	другого а	1	1
807	говорим что	1	1
808	хотя с	1	1
809	который будет	1	1
810	этом мы	3	1
811	это нам	1	1
812	и формулировать	1	1
813	но даже	7	1
814	не должен	1	1
815	одной стороны	2	1
816	то одно	1	1
817	ничто не	2	1
818	в другом	4	1
819	но эти	1	1
820	из жизни	1	1
821	имеет самостоятельного	1	1
822	войти в	1	1
823	имея в	1	1
824	не сама	3	1
825	которых не	1	1
826	к проблеме	2	1
827	об отношении	1	1
828	оно было	1	1
829	мы все	5	1
830	эти совершенно	1	1
831	говорить о	7	1
832	правда и	1	1
833	не одно	1	1
834	и при	2	1
835	втором случае	1	1
836	которых она	2	1
837	существу своему	1	1
838	есть ни	4	1
839	этим не	2	1
840	уже как	3	1
841	разных сторон	1	1
842	образами и	1	1
843	уже и	2	1
844	я буду	1	1
845	же его	2	1
846	силы что	1	1
847	и начинает	1	1
848	было сказано	1	1
849	всего этого	2	1
850	всегда и	1	1
851	как на	2	1
852	уже более	1	1
853	о тех	1	1
854	форме но	2	1
855	идея в	1	1
856	еще нет	2	1
857	во всякой	1	1
858	в голове	1	1
859	тех случаях	1	1
860	все-таки не	1	1
861	с большим	2	1
862	такая же	1	1
863	сущности и	1	1
864	идеи совершенно	1	1
865	вещи и	9	1
866	отличный от	1	1
867	же она	1	1
868	то так	1	1
869	вопросов о	1	1
870	в зависимости	3	1
871	природы не	1	1
872	и вдруг	1	1
873	целое то	1	1
874	не мыслится	1	1
875	по поводу	3	1
876	бы так	1	1
877	образа к	1	1
878	новый путь	1	1
879	человеком но	1	1
880	к ее	1	1
881	для одной	1	1
882	о связи	1	1
883	чем это	1	1
884	или лучше	1	1
885	он прежде	1	1
886	не то	2	1
887	жизни с	1	1
888	начало и	1	1
889	действительно в	1	1
890	вносит в	1	1
891	свое собственное	2	1
892	утвердить себя	1	1
893	о ней	3	1
894	как угодно	2	1
895	глава v	1	1
896	время для	2	1
897	глава iv	1	1
898	она имеет	1	1
899	для раскрытия	1	1
900	еще ниже	1	1
901	тех образов	1	1
902	значит также	1	1
903	все новое	1	1
904	и всецело	1	1
905	нашего времени	1	1
906	и скажет	1	1
907	непонятный для	1	1
908	не выходит	2	1
909	ведь можно	1	1
910	как другие	1	1
911	она и	1	1
912	поскольку в	1	1
913	произведения и	2	1
914	действительность для	1	1
915	и всей	2	1
916	в юности	1	1
917	жизни так	1	1
918	стало для	1	1
919	сознания с	1	1
920	это будет	7	1
921	указать на	1	1
922	тоже на	1	1
923	собой в	1	1
924	с одной	3	1
925	мы читаем	2	1
926	ромео и	1	1
927	еще больше	1	1
928	исчезает в	1	1
929	ведь есть	2	1
930	с точки	9	1
931	силой в	1	1
932	сильнее чем	1	1
933	то для	4	1
934	выходе из	1	1
935	из моментов	1	1
936	обычно не	1	1
937	а ведь	4	1
938	как отличаются	1	1
939	которого он	1	1
940	со всякой	1	1
941	в тот	1	1
942	при чем	1	1
943	они будут	1	1
944	по типу	2	1
945	ли можно	2	1
946	существует только	1	1
947	как же	3	1
948	бы только	2	1
949	или не	1	1
950	не очень	4	1
951	века не	1	1
952	это один	1	1
953	отличается уже	1	1
954	не выражает	1	1
955	всех его	1	1
956	в бесконечные	1	1
957	наконец не	1	1
958	бесконечных стремлений	1	1
959	на себя	1	1
960	быть только	1	1
961	как его	1	1
962	потому в	1	1
963	категории это	1	1
964	возможны только	2	1
965	мы это	1	1
966	в таком	11	1
967	на тот	1	1
968	или иная	4	1
969	с одним	1	1
970	отличие от	3	1
971	в изображении	2	1
972	чего бы	2	1
973	рядом с	1	1
974	следовательно и	1	1
975	все великие	1	1
976	то при	1	1
977	уже давно	3	1
978	зрения и	1	1
979	представляется нам	1	1
980	теряет свой	1	1
981	ли сказать	3	1
982	в сторону	1	1
983	не нужно	2	1
984	есть своя	2	1
985	на себе	5	1
986	в существе	1	1
987	в других	2	1
988	и отдельные	1	1
989	в противоречии	1	1
990	и своей	1	1
991	той или	22	1
992	формы в	1	1
993	природы все	1	1
994	в греции	1	1
995	а потом	2	1
996	всех своих	1	1
997	только от	1	1
998	сами не	1	1
999	такой силы	1	1
1000	это ведь	2	1
1001	если оно	3	1
1002	же оказывается	2	1
1003	а следовательно	1	1
1004	чтобы в	1	1
1005	перехода от	1	1
1006	говорил о	1	1
1007	отражается на	1	1
1008	мы уже	4	1
1009	значение и	7	1
1010	или во	1	1
1011	зрения в	1	1
1012	ведь этот	1	1
1013	о необходимости	2	1
1014	не дает	1	1
1015	и речи	1	1
1016	этого символизма	1	1
1017	тот момент	2	1
1018	если и	2	1
1019	общего не	1	1
1020	кажется что	2	1
1021	само содержание	1	1
1022	на нем	3	1
1023	бы но	1	1
1024	если же	4	1
1025	хотя в	1	1
1026	все те	2	1
1027	при такой	1	1
1028	в тех	3	1
1029	особенно глубоко	1	1
1030	почти всегда	4	1
1031	точка зрения	1	1
1032	с бесконечными	1	1
1033	перед лицом	1	1
1034	но так	1	1
1035	из нас	2	1
1036	этот вопрос	3	1
1037	вот в	1	1
1038	в нее	2	1
1039	говорили что	3	1
1040	в новое	3	1
1041	ведь в	2	1
1042	и отличается	1	1
1043	было сделать	1	1
1044	у которого	1	1
1045	само понятие	2	1
1046	которое есть	1	1
1047	хотели бы	1	1
1048	с людьми	2	1
1049	оно входит	1	1
1050	все человеческие	1	1
1051	человеческих отношений	4	1
1052	же самого	1	1
1053	природы и	3	1
1054	он все-таки	1	1
1055	что для	4	1
1056	или о	1	1
1057	существует она	1	1
1058	но есть	1	1
1059	и никакого	1	1
1060	и др	1	1
1061	это делает	1	1
1062	о его	3	1
1063	является на	1	1
1064	них не	1	1
1065	и почему	1	1
1066	будет отрицать	1	1
1067	лучше сказать	2	1
1068	с чем	3	1
1069	говорили ни	1	1
1070	отражается и	1	1
1071	не порождает	1	1
1072	же мы	1	1
1073	есть все	1	1
1074	из этого	5	1
1075	себе без	1	1
1076	слова как	3	1
1077	сказать о	2	1
1078	за себя	2	1
1079	что лишь	1	1
1080	независимо от	4	1
1081	себя он	1	1
1082	от ее	1	1
1083	с ее	5	1
1084	всех этих	6	1
1085	достижение в	1	1
1086	имеет свою	3	1
1087	с идеей	1	1
1088	глаза сияют	1	1
1089	идея которая	1	1
1090	что до	1	1
1091	жизни для	1	1
1092	только их	1	1
1093	своего рода	1	1
1094	слова это	2	1
1095	к такому	1	1
1096	в содержании	2	1
1097	за ним	2	1
1098	его мечта	1	1
1099	для познания	1	1
1100	наше сознание	1	1
1101	его уже	1	1
1102	такова же	1	1
1103	себе представить	2	1
1104	есть образ	2	1
1105	к одной	2	1
1106	своего собственного	1	1
1107	отличное от	2	1
1108	от нас	3	1
1109	думает что	1	1
1110	нужно сказать	1	1
1111	никак не	13	1
1112	из тех	1	1
1113	ней ничего	1	1
1114	всегда были	1	1
1115	поэтому в	2	1
1116	ответ на	1	1
1117	и все-таки	3	1
1118	он несет	1	1
1119	слезами и	1	1
1120	него тоже	2	1
1121	и делает	1	1
1122	порождает из	2	1
1123	превратить его	1	1
1124	не на	2	1
1125	движение и	1	1
1126	нас от	1	1
1127	их нужно	1	1
1128	с бесконечной	2	1
1129	этот смысл	1	1
1130	такого же	2	1
1131	быть так	1	1
1132	сказать с	1	1
1133	похожее на	1	1
1134	особого рода	1	1
1135	имел бы	1	1
1136	строгом смысле	1	1
1137	имеет значение	6	1
1138	общество и	2	1
1139	мы говорим	8	1
1140	заключается в	8	1
1141	был связан	1	1
1142	он будет	2	1
1143	и материально	1	1
1144	обращается к	1	1
1145	на месте	1	1
1146	у гоголя	9	1
1147	ней точно	1	1
1148	только одной	2	1
1149	можно назвать	1	1
1150	он перестал	1	1
1151	к которым	1	1
1152	и самой	4	1
1153	свой собственный	3	1
1154	существует и	2	1
1155	хотелось бы	1	1
1156	с ними	2	1
1157	многих других	2	1
1158	для каждого	2	1
1159	а образ	1	1
1160	по разным	1	1
1161	в слове	4	1
1162	и т	20	1
1163	без которых	3	1
1164	есть на	1	1
1165	слишком мало	1	1
1166	и красота	1	1
1167	или об	1	1
1168	зависимости от	3	1
1169	о мировом	1	1
1170	быть никакого	1	1
1171	мало чем	2	1
1172	это вдруг	2	1
1173	знает что	1	1
1174	ничего общего	7	1
1175	полное и	1	1
1176	не допускающей	1	1
1177	ведет нас	1	1
1178	было у	1	1
1179	мораль есть	1	1
1180	но оно	3	1
1181	все они	5	1
1182	который он	1	1
1183	и резко	1	1
1184	не подходит	1	1
1185	ни на	5	1
1186	признать что	1	1
1187	у тютчева	1	1
1188	и всему	1	1
1189	чем же	7	1
1190	не является	19	1
1191	значение не	1	1
1192	он требует	1	1
1193	я должен	1	1
1194	и состоит	2	1
1195	для всякой	1	1
1196	если всякий	1	1
1197	и заключается	1	1
1198	своей целью	1	1
1199	почти все	1	1
1200	то и	9	1
1201	не статически	1	1
1202	не должно	1	1
1203	чем они	1	1
1204	воцарилась в	1	1
1205	если для	1	1
1206	за ней	1	1
1207	в количественном	1	1
1208	а может	3	1
1209	остается только	2	1
1210	только тогда	2	1
1211	и вся	2	1
1212	не меньше	1	1
1213	случае имеет	2	1
1214	из сферы	1	1
1215	впрочем и	1	1
1216	и наиболее	1	1
1217	и наша	1	1
1218	нет никакой	4	1
1219	он по	1	1
1220	и исчезает	1	1
1221	что такая	2	1
1222	в совершенно	1	1
1223	друга и	2	1
1224	он есть	2	1
1225	цели и	1	1
1226	вне всех	1	1
1227	еще большей	1	1
1228	личной и	1	1
1229	несмотря на	4	1
1230	в какие	1	1
1231	имеем в	4	1
1232	известного рода	5	1
1233	в отличие	2	1
1234	и делается	1	1
1235	основан на	1	1
1236	указывают на	2	1
1237	тем же	2	1
1238	от которой	1	1
1239	имеет своим	2	1
1240	которые уже	2	1
1241	во всю	1	1
1242	конца и	1	1
1243	созерцания и	2	1
1244	с нею	2	1
1245	правды и	2	1
1246	человечества и	1	1
1247	чтобы все	2	1
1248	выход за	1	1
1249	соединения двух	1	1
1250	будущего а	1	1
1251	и значит	3	1
1252	а вовсе	3	1
1253	ему это	1	1
1254	будет в	2	1
1255	как все	1	1
1256	бы тот	1	1
1257	если только	3	1
1258	только о	3	1
1259	есть тот	2	1
1260	нее и	1	1
1261	точку зрения	1	1
1262	формы и	3	1
1263	глава iii	1	1
1264	уже с	1	1
1265	жизни но	2	1
1266	связан с	2	1
1267	в свое	1	1
1268	не указывает	4	1
1269	смерть и	1	1
1270	только одного	2	1
1271	значение в	3	1
1272	смысле что	4	1
1273	с начала	1	1
1274	к существу	1	1
1275	ее на	2	1
1276	для всякого	2	1
1277	только своей	1	1
1278	мы имеем	7	1
1279	и борьбы	1	1
1280	существе своем	1	1
1281	еще страшнее	1	1
1282	а это	6	1
1283	у символистов	1	1
1284	и разные	1	1
1285	наиболее важен	1	1
1286	такое же	1	1
1287	и кажется	1	1
1288	что только	1	1
1289	то мы	3	1
1290	на которой	1	1
1291	в первую	3	1
1292	со словами	1	1
1293	другой же	1	1
1294	мысли во	1	1
1295	чем он	2	1
1296	а все	1	1
1297	возможно только	1	1
1298	представлять себе	2	1
1299	слова а	2	1
1300	мы находим	8	1
1301	в виде	20	1
1302	раз в	1	1
1303	который ведь	1	1
1304	что ни	1	1
1305	бы для	2	1
1306	себя тот	1	1
1307	что является	2	1
1308	был только	1	1
1309	а также	6	1
1310	есть если	1	1
1311	на нее	1	1
1312	же такое	3	1
1313	без этой	1	1
1314	по существу	2	1
1315	в ту	2	1
