N	2gram	Bakhtin_Pr	Komedia
193	самого начала	5	7
194	античной литературы	1	7
195	что они	2	7
196	в связи	2	7
197	и это	3	7
198	в других	2	7
199	так или	1	7
200	себя внимание	2	7
201	и тот	4	7
202	перед лицом	1	7
203	в себе	10	7
204	и у	8	7
205	к его	2	7
206	это время	1	7
207	не имеет	1	7
208	не является	1	7
209	из этих	3	7
210	и поэтому	2	7
211	целый ряд	1	7
212	и во	6	7
213	до конца	3	7
214	но если	4	7
215	всяком случае	1	7
216	и вот	1	7
217	должен был	1	7
218	или иначе	1	7
219	у того	1	7
220	и о	3	7
221	конце концов	1	7
222	еще более	6	6
223	даже в	3	6
224	в виду	3	6
225	с собой	1	6
226	около г	1	6
227	в своих	4	6
228	в наиболее	1	6
229	в дальнейшем	8	6
230	до того	1	6
231	как правило	1	6
232	и он	5	6
233	после того	1	6
234	с точки	13	6
235	что не	1	6
236	о которых	2	6
237	на этом	4	6
238	не дает	3	6
239	и тем	4	6
240	могут быть	5	6
241	в силу	1	6
242	всего в	1	6
243	мы встречаем	1	6
244	на ее	2	6
245	в сущности	15	6
246	с женой	2	6
247	никто не	1	6
248	а не	19	6
249	которую он	3	6
250	в отличие	1	6
251	нет и	3	6
252	главным образом	3	6
253	в области	6	6
254	тем не	2	6
255	том числе	15	6
256	у тебя	1	6
257	так в	1	6
258	здесь в	11	6
259	или в	7	6
260	и как	1	6
261	на то	2	6
262	это было	3	6
263	человека в	6	6
264	во второй	1	6
265	когда он	2	6
266	а по	1	6
267	на это	1	6
268	как будто	3	6
269	не удалось	1	6
270	для всех	2	5
271	из всех	1	5
272	за ним	1	5
273	именно в	3	5
274	его на	1	5
275	роль в	1	5
276	со своей	2	5
277	восходит к	1	5
278	с помощью	4	5
279	любовь к	4	5
280	а на	2	5
281	к ним	5	5
282	сказать что	12	5
283	все время	2	5
284	от них	2	5
285	тем же	1	5
286	себя в	1	5
287	никогда не	10	5
288	представить себе	1	5
289	в ее	3	5
290	отрывок из	1	5
291	чем в	2	5
292	но он	3	5
293	одним из	6	5
294	в мире	8	5
295	одном из	1	5
296	между собой	1	5
297	что их	1	5
298	в каждом	5	5
299	все остальные	2	5
300	в развитии	5	5
301	ни одной	1	5
302	друг другу	1	5
303	в первой	2	5
304	и от	4	5
305	каждого из	2	5
306	от нее	1	5
307	представление о	3	5
308	что это	2	5
309	здесь нет	2	5
310	из того	1	5
311	за пределы	7	5
312	конечно не	11	5
313	да еще	2	5
314	и если	4	5
315	аттическая комедия	1	5
316	на афинской	1	5
317	и теперь	1	5
318	только один	1	5
319	в обоих	1	5
320	же самое	1	5
321	золотого века	1	5
322	той же	6	5
323	что я	2	5
324	в сознании	2	5
325	здесь и	7	5
326	этом отношении	1	5
327	это не	10	5
328	мы имеем	4	5
329	он и	2	5
330	же не	2	5
331	по существу	7	5
332	и без	4	5
333	отношениях с	1	5
334	к своему	4	5
335	раз в	2	5
336	жизни и	13	5
337	в период	1	5
338	чаще всего	1	5
339	для этого	2	5
340	что на	2	5
341	в той	2	4
342	к числу	1	4
343	тем как	1	4
344	него в	1	4
345	в духе	10	4
346	новое время	4	4
347	из самых	3	4
348	например в	8	4
349	правда в	5	4
350	их в	3	4
351	обоих случаях	1	4
352	всякого рода	3	4
353	нам по	3	4
354	не всегда	3	4
355	в риме	2	4
356	может служить	2	4
357	одна из	9	4
358	к этим	1	4
359	все его	3	4
360	к их	1	4
361	к человеку	2	4
362	и этим	3	4
363	это слово	1	4
364	там и	2	4
365	не о	2	4
366	прежде чем	2	4
367	как его	2	4
368	в последних	2	4
369	в последние	1	4
370	я не	6	4
371	между ними	14	4
372	же как	1	4
373	в себя	8	4
374	на площади	7	4
375	выражение в	1	4
376	для ее	3	4
377	именно потому	1	4
378	его творчества	12	4
379	здесь мы	3	4
380	можно сделать	1	4
381	что эта	1	4
382	по своей	12	4
383	образом в	2	4
384	человека который	1	4
385	которые он	1	4
386	не на	1	4
387	стороны и	1	4
388	бы не	1	4
389	сравнению с	6	4
390	нет ничего	3	4
391	что мы	2	4
392	наконец в	3	4
393	по сравнению	6	4
394	каждый из	1	4
395	и там	1	4
396	по мнению	1	4
397	или к	2	4
398	в более	5	4
399	ничем не	3	4
400	этой области	2	4
401	вероятно что	1	4
402	что с	1	4
403	и другие	14	4
404	видеть в	1	4
405	у нас	2	4
406	чем же	1	4
407	все равно	6	4
408	а то	1	4
409	с их	3	4
410	времени и	4	4
411	по его	1	4
412	или менее	3	4
413	такой же	1	4
414	мог бы	1	4
415	и их	6	4
416	в пределах	8	4
417	далеко не	4	4
418	у нее	1	4
419	которые в	3	4
420	бы он	1	4
421	все более	2	4
422	нуждается в	1	4
423	за счет	1	4
424	в основе	6	4
425	во всем	5	3
426	от него	3	3
427	всего это	1	3
428	по фрагментам	2	3
429	к этой	3	3
430	или по	3	3
431	до самого	1	3
432	а у	2	3
433	в году	2	3
434	по себе	3	3
435	более или	3	3
436	или на	3	3
437	в соответствии	3	3
438	самого конца	1	3
439	не столь	1	3
440	при всей	3	3
441	ситуации в	1	3
442	и мысли	4	3
443	представления о	3	3
444	выходит из	2	3
445	из жизни	1	3
446	этой сцены	3	3
447	между двумя	4	3
448	только на	3	3
449	людей и	6	3
450	и внутренней	2	3
451	всего этого	4	3
452	ни одного	1	3
453	как на	1	3
454	ней и	1	3
455	такую же	1	3
456	в споре	1	3
457	соответствии с	2	3
458	находится в	1	3
459	же она	1	3
460	для понимания	3	3
461	что именно	2	3
462	человеку и	1	3
463	друг с	6	3
464	но там	2	3
465	затем в	2	3
466	раз на	1	3
467	восходят к	1	3
468	не найдем	1	3
469	о ней	1	3
470	этих двух	5	3
471	как две	1	3
472	зрителей в	1	3
473	время и	3	3
474	с другом	6	3
475	на олимп	1	3
476	для них	2	3
477	пародией на	1	3
478	и притом	2	3
479	в ожидании	1	3
480	в таком	3	3
481	от этого	1	3
482	в эту	3	3
483	на себе	1	3
484	не был	3	3
485	остается в	2	3
486	внешней и	2	3
487	а с	1	3
488	для создания	1	3
489	для развития	1	3
490	ли это	1	3
491	было только	1	3
492	для этой	2	3
493	первого и	2	3
494	в новое	4	3
495	не раз	1	3
496	нельзя не	1	3
497	он в	2	3
498	протяжении всего	1	3
499	над ней	1	3
500	и есть	1	3
501	если они	1	3
502	сказать о	1	3
503	в какой-то	5	3
504	в один	3	3
505	мы видели	2	3
506	не делает	1	3
507	к одной	1	3
508	почти не	2	3
509	место среди	1	3
510	его с	2	3
511	и из	3	3
512	о которой	1	3
513	мы в	2	3
514	не могут	4	3
515	не мешает	1	3
516	до этого	1	3
517	и одновременно	6	3
518	быть даже	2	3
519	с ними	2	3
520	связанные с	3	3
521	своего отца	1	3
522	друг от	2	3
523	совершенно не	4	3
524	в диалоге	1	3
525	и более	3	3
526	ни у	3	3
527	совсем другой	1	3
528	относится к	1	3
529	и уже	2	3
530	на землю	4	3
531	было и	1	3
532	в присутствии	1	3
533	выходят за	2	3
534	к своим	1	3
535	состоит в	1	3
536	если мы	5	3
537	принадлежит к	1	3
538	казалось бы	4	3
539	в самой	2	3
540	они были	1	3
541	могли быть	2	3
542	ему в	1	3
543	нет ни	2	3
544	сам себя	1	3
545	в единственном	1	3
546	бы на	1	3
547	не являются	1	3
548	мы находим	8	3
549	однако не	1	3
550	под тем	1	3
551	от друга	2	3
552	указывает на	2	3
553	с той	1	3
554	этой цели	1	3
555	на все	4	3
556	высшей степени	1	3
557	один и	1	3
558	сюжетной ситуации	1	3
559	нисколько не	1	3
560	в каждой	1	3
561	в одной	4	3
562	на них	2	3
563	жизнь и	3	3
564	ко всему	1	3
565	и потому	6	3
566	в разной	1	3
567	а как	4	3
568	он говорит	1	3
569	известный нам	1	3
570	затем и	1	3
571	она не	4	3
572	так называемой	1	3
573	но при	2	3
574	один шаг	1	3
575	не с	1	3
576	таким же	1	3
577	конечно в	2	3
578	можно найти	1	3
579	из своей	3	3
580	стало быть	1	3
581	на всю	1	3
582	в большинстве	9	3
583	ведь мы	1	3
584	числе и	13	3
585	они не	5	3
586	в высшей	1	3
587	в античной	3	3
588	все еще	3	3
589	ипполита в	1	3
590	это в	1	3
591	в эпоху	12	3
592	в так	1	3
593	его творчество	2	3
594	он с	1	3
595	в известной	3	3
596	вплоть до	5	3
597	не к	3	3
598	с которыми	1	2
599	находим в	3	2
600	в центре	4	2
601	в душе	1	2
602	еще раз	6	2
603	уж не	1	2
604	и очень	1	2
605	же и	1	2
606	не последнее	1	2
607	см например	2	2
608	да что	1	2
609	площади и	2	2
610	реальной жизни	1	2
611	на своей	1	2
612	и был	1	2
613	говорит о	2	2
614	те же	1	2
615	не как	5	2
616	одному из	2	2
617	древняя аттическая	1	2
618	сторон и	1	2
619	из многочисленных	1	2
620	в греческих	1	2
621	связь с	4	2
622	ко всем	2	2
623	в драматическом	1	2
624	а напротив	1	2
625	встречается в	1	2
626	жизнь в	4	2
627	на земле	14	2
628	зрения на	1	2
629	к более	1	2
630	превращается в	5	2
631	принадлежат к	1	2
632	вся его	1	2
633	отношению ко	1	2
634	работы в	1	2
635	в многочисленных	1	2
636	к самому	5	2
637	в собственном	3	2
638	ставит нас	1	2
639	друга и	1	2
640	почти все	1	2
641	от своей	2	2
642	перед собой	1	2
643	как только	1	2
644	приравнивается к	3	2
645	себя от	1	2
646	как ее	1	2
647	и иногда	2	2
648	главное в	2	2
649	в жизнь	2	2
650	не могли	2	2
651	высказывание из	1	2
652	перед его	2	2
653	начиная от	1	2
654	не должен	1	2
655	почти за	1	2
656	и следовательно	1	2
657	поэтому мы	1	2
658	но они	5	2
659	в ранних	2	2
660	не вполне	1	2
661	рассказывает о	1	2
662	второй половины	2	2
663	сцены в	1	2
664	и формы	2	2
665	оказывается перед	1	2
666	я думаю	1	2
667	среди них	1	2
668	сюжетная ситуация	1	2
669	гетеры и	1	2
670	вернуться к	1	2
671	отношений и	1	2
672	чтобы они	1	2
673	без всякого	1	2
674	него не	1	2
675	для всей	1	2
676	этот человек	1	2
677	они должны	3	2
678	в основу	1	2
679	под влиянием	1	2
680	как от	1	2
681	что все	3	2
682	в зависимости	3	2
683	из трех	1	2
684	от себя	1	2
685	что даже	1	2
686	они могут	3	2
687	по и	1	2
688	предназначенный для	1	2
689	которую можно	4	2
690	то в	1	2
691	мы видим	2	2
692	именно об	1	2
693	она и	1	2
694	жизни так	1	2
695	всех остальных	1	2
696	слов в	1	2
697	каждом из	3	2
698	и речевых	1	2
699	и сама	1	2
700	одному и	2	2
701	с другими	6	2
702	к жизни	2	2
703	как можно	1	2
704	этого человека	1	2
705	в развитие	1	2
706	и рассказ	1	2
707	не была	2	2
708	второстепенные персонажи	1	2
709	государства и	1	2
710	вещей и	1	2
711	поражение в	1	2
712	я и	2	2
713	для творчества	2	2
714	и она	2	2
715	по одному	2	2
716	большинстве случаев	9	2
717	рядом с	2	2
718	покончить с	1	2
719	и жизнь	2	2
720	его жизни	2	2
721	слово в	5	2
722	в первые	1	2
723	к вопросу	1	2
724	точек зрения	1	2
725	к мысли	1	2
726	в смысле	2	2
727	человека а	1	2
728	а для	2	2
729	и мир	1	2
730	времени а	1	2
731	его творчестве	4	2
732	сцену в	1	2
733	это были	2	2
734	пор в	1	2
735	земле и	2	2
736	мы уже	9	2
737	своего героя	1	2
738	ту же	2	2
739	на свой	2	2
740	на нем	1	2
741	если же	5	2
742	и та	1	2
743	и является	1	2
744	своей страсти	1	2
745	почти всегда	6	2
746	себя на	1	2
747	где в	2	2
748	у вас	1	2
749	этот вопрос	3	2
750	при первом	1	2
751	домашней утвари	1	2
752	нас перед	1	2
753	его поведение	1	2
754	с людьми	1	2
755	но прежде	1	2
756	в общем	2	2
757	в жанре	3	2
758	которые были	1	2
759	ты меня	1	2
760	с ее	3	2
761	из этой	1	2
762	наше время	1	2
763	меня и	1	2
764	образом и	3	2
765	самым существенным	1	2
766	них в	3	2
767	его из	1	2
768	в основном	1	2
769	живет в	3	2
770	должна быть	1	2
771	в жизни	14	2
772	и при	2	2
773	содержания и	1	2
774	это уже	2	2
775	достаточно сравнить	3	2
776	в большом	1	2
777	нашего времени	1	2
778	в живых	1	2
779	социального положения	1	2
780	причем здесь	1	2
781	со всеми	8	2
782	этом смысле	5	2
783	и так	4	2
784	с огромной	1	2
785	жизни в	4	2
786	себя и	3	2
787	о котором	1	2
788	именно поэтому	2	2
789	знает что	2	2
790	ярким примером	1	2
791	не входит	1	2
792	перед нами	17	2
793	из области	1	2
794	платона в	3	2
795	с гордостью	1	2
796	их самих	1	2
797	отнести к	1	2
798	как жанра	1	2
799	убеждение в	1	2
800	земли и	1	2
801	котором он	2	2
802	и любовь	2	2
803	а может	1	2
804	зависимости от	3	2
805	слова и	5	2
806	именно на	2	2
807	и два	1	2
808	в которую	1	2
809	отношении к	2	2
810	и до	6	2
811	еще один	1	2
812	связанных с	2	2
813	имеем в	3	2
814	между людьми	5	2
815	и под	4	2
816	как человека	1	2
817	ее не	1	2
818	не знаем	1	2
819	а уж	1	2
820	который по	1	2
821	во втором	1	2
822	здесь не	5	2
823	со словом	1	2
824	небом и	2	2
825	по всем	1	2
826	только с	3	2
827	в произведениях	2	2
828	но это	7	2
829	свое мнение	1	2
830	во времени	1	2
831	характерные для	1	2
832	строится на	1	2
833	к лицу	1	2
834	этом случае	1	2
835	в свое	4	2
836	мир в	1	2
837	берет на	1	2
838	это был	2	2
839	нас не	1	2
840	так уже	1	2
841	тем он	1	2
842	еще и	4	2
843	для него	1	2
844	не для	1	2
845	того что	1	2
846	в литературе	8	2
847	о нем	2	2
848	знаю что	1	2
849	ее в	4	2
850	где он	1	2
851	в полном	1	2
852	то мы	1	2
853	бы и	3	2
854	сходятся в	1	2
855	формы и	3	2
856	дают нам	1	2
857	от всех	2	2
858	а о	1	2
859	этого не	1	2
860	это еще	2	2
861	и тому	2	2
862	войдя в	1	2
863	как она	1	2
864	все эти	9	2
865	а их	1	2
866	почти до	3	2
867	на фоне	1	2
868	и со	1	2
869	войти в	3	2
870	особенно в	7	2
871	не все	1	2
872	в форме	6	2
873	чтобы сделать	1	2
874	на свете	2	2
875	к одному	2	2
876	и тех	1	2
877	для жанра	3	2
878	и снова	1	2
879	которого и	1	2
880	же из	1	2
881	же от	1	2
882	шаг до	1	2
883	она должна	1	2
884	не надо	1	2
885	что вы	1	2
886	тебе в	1	2
887	в самых	2	2
888	характера в	1	2
889	как уже	1	2
890	разной степени	1	2
891	дело не	1	2
892	без слов	1	2
893	и может	1	2
894	то ее	1	2
895	это была	2	2
896	с ней	4	2
897	тем самым	2	2
898	человека с	3	2
899	человека и	10	2
900	с человеком	3	2
901	его а	1	2
902	бы по	1	2
903	могло быть	1	2
904	отца с	2	2
905	человека из	2	2
906	все больше	1	2
907	в античном	1	2
908	себе не	1	2
909	здесь же	1	2
910	ни был	1	2
911	иногда даже	1	2
912	которой мы	3	2
913	еще несколько	1	1
914	могла только	1	1
915	это на	1	1
916	будем называть	2	1
917	к действительности	3	1
918	больше всех	1	1
919	пределах одного	6	1
920	остается почти	1	1
921	я уверен	1	1
922	нет здесь	1	1
923	его участников	1	1
924	которая была	1	1
925	в малейшей	1	1
926	и мира	1	1
927	мы и	4	1
928	особый и	1	1
929	их из	1	1
930	серьезность его	1	1
931	жанра как	2	1
932	этом уже	1	1
933	в момент	1	1
934	рассказ о	2	1
935	которые не	2	1
936	от имени	1	1
937	всех случаях	1	1
938	меня теперь	1	1
939	при изучении	1	1
940	в применении	1	1
941	царство и	1	1
942	вопросу о	1	1
943	чувствуют себя	1	1
944	они уже	1	1
945	в разных	4	1
946	сатира на	1	1
947	воспоминания о	1	1
948	или нет	1	1
949	кроме того	6	1
950	одно это	1	1
951	составить себе	1	1
952	в некоторых	7	1
953	не вызывает	1	1
954	что нас	1	1
955	и ему	1	1
956	и простой	1	1
957	что человек	1	1
958	беседу с	1	1
959	в различных	1	1
960	из ее	1	1
961	часто даже	1	1
962	то теперь	1	1
963	на смену	1	1
964	что античная	1	1
965	причем эта	1	1
966	берет его	1	1
967	показывает нам	1	1
968	и всяким	1	1
969	творческой индивидуальности	1	1
970	жанра под	1	1
971	вот что	2	1
972	своих целей	2	1
973	этой линии	1	1
974	о мире	1	1
975	на чужой	1	1
976	и ничем	1	1
977	его произведений	3	1
978	весь этот	1	1
979	герои и	2	1
980	была возможна	1	1
981	уже на	4	1
982	ведет к	3	1
983	где происходит	1	1
984	выражено в	1	1
985	главное внимание	1	1
986	и другим	1	1
987	развития но	2	1
988	их автора	1	1
989	в последнем	1	1
990	различных точек	1	1
991	о судьбе	1	1
992	в одно	1	1
993	всю эту	1	1
994	собой не	1	1
995	жили в	1	1
996	большей или	6	1
997	но у	1	1
998	отличается от	2	1
999	по своим	2	1
1000	на социальную	1	1
1001	еще двух	1	1
1002	из причин	1	1
1003	влияние в	1	1
1004	и оттенки	1	1
1005	самого слова	1	1
1006	из героев	1	1
1007	не его	1	1
1008	но мы	1	1
1009	и стал	2	1
1010	это сопоставление	1	1
1011	так например	2	1
1012	в лицо	1	1
1013	с современной	1	1
1014	моменты в	1	1
1015	а вместе	1	1
1016	по тону	2	1
1017	только благодаря	1	1
1018	которых почти	1	1
1019	и отчасти	2	1
1020	в трагическом	1	1
1021	на этой	2	1
1022	в данном	1	1
1023	что им	1	1
1024	темы и	4	1
1025	знаем о	1	1
1026	и сюжетных	1	1
1027	и такие	1	1
1028	своего собственного	1	1
1029	применении к	1	1
1030	что мне	2	1
1031	своей природе	4	1
1032	мы увидим	1	1
1033	их отношений	1	1
1034	например через	1	1
1035	даже и	3	1
1036	жить на	1	1
1037	этого последнего	1	1
1038	и полюбил	1	1
1039	раб или	1	1
1040	с огромным	1	1
1041	входит в	1	1
1042	в античности	6	1
1043	но этот	2	1
1044	платона и	2	1
1045	у самого	1	1
1046	название которой	1	1
1047	попутно что	1	1
1048	и другой	4	1
1049	отвлеченных понятий	1	1
1050	героя в	2	1
1051	прежней славы	1	1
1052	периода его	1	1
1053	для нее	1	1
1054	положений и	3	1
1055	комизма и	1	1
1056	особое место	2	1
1057	линии в	1	1
1058	увидим что	1	1
1059	что люди	1	1
1060	всего как	1	1
1061	этого жанра	17	1
1062	ну а	2	1
1063	произведений его	1	1
1064	предисловии к	1	1
1065	а между	3	1
1066	ребенка что	1	1
1067	приходит на	2	1
1068	сближает его	1	1
1069	несколько позже	1	1
1070	его по	2	1
1071	не что	1	1
1072	углом зрения	4	1
1073	отметить что	3	1
1074	без труда	1	1
1075	которая до	1	1
1076	чтобы показать	1	1
1077	жизни он	1	1
1078	точке зрения	1	1
1079	убедиться в	1	1
1080	мере не	1	1
1081	почти в	2	1
1082	всегда и	3	1
1083	и себя	1	1
1084	и остается	1	1
1085	и глубиной	1	1
1086	некоторое время	2	1
1087	слов о	3	1
1088	о всех	1	1
1089	принадлежащих к	1	1
1090	чужой голос	3	1
1091	уже более	1	1
1092	бога и	2	1
1093	был ограничен	1	1
1094	некоторые фрагменты	1	1
1095	по которой	1	1
1096	заметить что	1	1
1097	это два	1	1
1098	литературы на	1	1
1099	как носитель	1	1
1100	на пороге	22	1
1101	за него	2	1
1102	непосредственно или	1	1
1103	основание для	1	1
1104	с этими	1	1
1105	раньше не	1	1
1106	отношения в	1	1
1107	глубины и	1	1
1108	это что	1	1
1109	недоверие к	1	1
1110	в атмосфере	4	1
1111	можем сказать	1	1
1112	мной и	1	1
1113	день в	1	1
1114	и всякого	1	1
1115	у лукиана	6	1
1116	этот момент	1	1
1117	его роль	1	1
1118	одной точке	1	1
1119	теперь а	1	1
1120	вдали от	1	1
1121	слово как	1	1
1122	были бы	1	1
1123	в системе	1	1
1124	превратился в	1	1
1125	не просто	1	1
1126	строго говоря	2	1
1127	характер ее	1	1
1128	но сама	1	1
1129	прошлого к	1	1
1130	чтобы между	2	1
1131	жанра в	3	1
1132	и сцены	2	1
1133	образе и	1	1
1134	это целая	1	1
1135	несколько слов	3	1
1136	и весь	1	1
1137	лишь тогда	1	1
1138	которую они	2	1
1139	очень существенное	3	1
1140	и совершенно	3	1
1141	и подражание	1	1
1142	и одинаково	1	1
1143	ее и	1	1
1144	действует в	1	1
1145	следует отметить	2	1
1146	богатой невесте	1	1
1147	от его	1	1
1148	что иное	1	1
1149	смех и	2	1
1150	и больше	1	1
1151	и признающего	1	1
1152	двух последних	1	1
1153	образом как	1	1
1154	вполне понятно	2	1
1155	внимание на	1	1
1156	следует сказать	1	1
1157	остаются в	1	1
1158	время в	2	1
1159	его характера	3	1
1160	получает в	1	1
1161	конца в	1	1
1162	напротив в	1	1
1163	это я	1	1
1164	всем и	1	1
1165	как нет	1	1
1166	второй план	1	1
1167	с нею	1	1
1168	но наиболее	1	1
1169	корнями в	1	1
1170	имеем дело	1	1
1171	что при	1	1
1172	мы конечно	2	1
1173	только во	1	1
1174	некоторые исследователи	1	1
1175	о существовании	1	1
1176	вошел в	1	1
1177	и никакой	1	1
1178	и один	1	1
1179	ярко выраженный	2	1
1180	наше внимание	1	1
1181	являются в	1	1
1182	мировоззрения и	1	1
1183	является чем-то	1	1
1184	если оно	3	1
1185	с членами	1	1
1186	первая часть	1	1
1187	во всей	5	1
1188	материал в	1	1
1189	базарной площади	2	1
1190	и некоторые	2	1
1191	перед необходимостью	1	1
1192	на которое	1	1
1193	всех его	3	1
1194	мысли не	1	1
1195	теперь от	1	1
1196	самом его	1	1
1197	и высказать	1	1
1198	полемики с	2	1
1199	быть только	2	1
1200	отношений к	1	1
1201	что наш	1	1
1202	или хотя	1	1
1203	под его	1	1
1204	конечно на	1	1
1205	человек и	2	1
1206	он ни	1	1
1207	без него	1	1
1208	даются в	2	1
1209	и само	1	1
1210	слово здесь	3	1
1211	человек в	2	1
1212	себя как	2	1
1213	и одержимость	1	1
1214	из той	1	1
1215	с изображением	1	1
1216	позволяют нам	1	1
1217	сознания как	1	1
1218	для решения	1	1
1219	иным как	1	1
1220	следовательно и	2	1
1221	если я	1	1
1222	того он	1	1
1223	в римской	1	1
1224	не бывать	1	1
1225	своего возраста	1	1
1226	богов на	1	1
1227	людьми и	1	1
1228	в сторону	1	1
1229	достигает своего	1	1
1230	среди других	2	1
1231	а только	2	1
1232	из одного	2	1
1233	пародии на	2	1
1234	много и	3	1
1235	частной жизни	1	1
1236	могло бы	3	1
1237	ним а	2	1
1238	человек действует	1	1
1239	он сам	5	1
1240	проявляется и	2	1
1241	той или	2	1
1242	люди и	3	1
1243	на которую	1	1
1244	всей их	2	1
1245	именно как	3	1
1246	сократа и	3	1
1247	могли бы	2	1
1248	были конечно	1	1
1249	о себе	2	1
1250	материалом для	1	1
1251	но как	2	1
1252	словом это	1	1
1253	более на	1	1
1254	в исторической	1	1
1255	героя и	3	1
1256	свое место	1	1
1257	в наше	1	1
1258	действие в	3	1
1259	детей в	1	1
1260	близко к	1	1
1261	греческой и	1	1
1262	этого достаточно	1	1
1263	норм поведения	1	1
1264	какое мне	1	1
1265	изменился и	1	1
1266	уже ранее	1	1
1267	как человек	2	1
1268	оснований для	1	1
1269	в область	2	1
1270	с традициями	2	1
1271	остается на	2	1
1272	получивший широкое	1	1
1273	на олимпе	3	1
1274	у порога	2	1
1275	здесь на	3	1
1276	концы с	1	1
1277	от которых	2	1
1278	из обычной	3	1
1279	получил от	1	1
1280	и определяет	1	1
1281	главного героя	2	1
1282	почти каждый	2	1
1283	его жизнь	2	1
1284	на базарной	1	1
1285	и сократ	1	1
1286	города и	1	1
1287	человека по	1	1
1288	надо мной	1	1
1289	и затем	1	1
1290	в современной	1	1
1291	наиболее ярко	1	1
1292	над ним	1	1
1293	говорили что	2	1
1294	как один	1	1
1295	но тут	1	1
1296	мы здесь	4	1
1297	написанных до	1	1
1298	значение и	2	1
1299	занимает в	1	1
1300	нем и	1	1
1301	или меньшей	6	1
1302	для той	1	1
1303	человека его	1	1
1304	так называемый	1	1
1305	знаем что	1	1
1306	крайней мере	2	1
1307	мы их	1	1
1308	это вовсе	1	1
1309	и никогда	2	1
