N	4gram	Tiupa_Narr	DiskursI
376	автора с читателем к	1	1
377	но сложном событии которое	1	1
378	узнавания себя в другом	1	1
379	приобретают вид сюжетных сами	1	1
380	знакомство слушателей с содержанием	1	1
381	экзистенциальный опыт присутствия в	1	1
382	возможность иного включает в	1	1
383	художественными а с прахудожественными	1	1
384	жизни повествователя о ней	1	1
385	жизнь глазами анекдота это	1	1
386	ее а не в	1	1
387	и раскованной беседы автора	1	1
388	компетентность восприятия со стороны	1	1
389	как уже говорилось выше	1	1
390	любопытное занимательное неожиданное маловероятное	1	1
391	анекдота ни столь пассивным	1	1
392	однако диалогизм биографического слова	1	1
393	перед нами не как	1	1
394	в той или иной	2	1
395	устремленный от одного сознания	1	1
396	просторную сферу исторического бытия	1	1
397	инвентарь мифа сделала его	1	1
398	интернациональны в то же	1	1
399	иерархично оно не предполагает	1	1
400	и иных пространственно-временных масштабов	1	1
401	сказания это позиция активного	1	1
402	междуязычны интернациональны в то	1	1
403	то же время жанры	1	1
404	мира вокруг я героя	1	1
405	доверия к чужому слову	1	1
406	от позиции учителя жизни	1	1
407	наррация появляется в связи	1	1
408	разные времена различные и	1	1
409	которым обнаруживается преодолеваемая даль	1	1
410	ряду родовых феноменов событий	1	1
411	перед нами два события	1	1
412	ее содержание к собственной	1	1
413	эксцессов и аномалий который	1	1
414	этом и сам текст	1	1
415	сознания к другому что	1	1
416	формах косвенной речи хотя	1	1
417	объект и адресат протороманного	1	1
418	это позиция активного приятия	1	1
419	слушателей преодолевая их внутреннюю	1	1
420	напряжении событийного ряда возбуждающем	1	1
421	ценностно-смысловой позиции в мире	1	1
422	содержанию анекдота ни столь	1	1
423	же время они неразрывно	1	1
424	уметь проецировать чужой экзистенциальный	1	1
425	к чужому слову чего	1	1
426	содержание жизнеописания вполне самобытно	1	1
427	происходят в разные времена	1	1
428	как слухи или сплетни	1	1
429	с человеком неким ибо	1	1
430	механизмом активизации воспринимающего сознания	1	1
431	и другого в себе	1	1
432	развившимся твердым композиционным костяком	1	1
433	осуществляется или преступается не	1	1
434	она здесь присутствует как	1	1
435	всем мыслью вещью действием	1	1
436	фрейденберг был всем мыслью	1	1
437	жизни как исполненной некоторого	1	1
438	преданий о царских детях	1	1
439	человека к норме и	1	1
440	продуктивный тип высказывания реализующий	1	1
441	в отличие от процесса	1	1
442	по отношению к самому	1	1
443	становления и развития самоопределяющегося	1	1
444	целое нашего высказывания и	1	1
445	свою родину чтобы воцариться	1	1
446	языком ставят перед ним	1	1
447	диалогизированного слова прямой речи	1	1
448	следовательно предметно-смысловые формы междуязычны	1	1
449	последнем мы и сами	1	1
450	интригуемости читателя или слушателя	1	1
451	глазами анекдота это игра	1	1
452	и реализатором самобытного смысла	1	1
453	и адресат протороманного коммуникативного	1	1
454	мир эксцессов и аномалий	1	1
455	оно не предполагает хоровой	1	1
456	неадекватным субъект объект и	1	1
457	героя окажется неадекватным субъект	1	1
458	от божья повеленья сказание	1	1
459	греймасом и ж курте	1	1
460	едином но сложном событии	1	1
461	однократных и внезакономерных явлениях	1	1
462	будучи порой фактически точными	1	1
463	принципиальная для притчи иносказательность	1	1
464	его ценностно-смысловой позиции в	1	1
465	еще не есть биография	1	1
466	в мире на свой	1	1
467	в опознании ее а	1	1
468	курьезное любопытное занимательное неожиданное	1	1
469	притче о блудном сыне	1	1
470	например в значительной степени	1	1
471	преждевременно поскольку мы имеем	1	1
472	в интригуемости читателя или	1	1
473	за которым обнаруживается преодолеваемая	1	1
474	запечатлеваемый и запечатлевающий основу	1	1
475	фактически точными они бытуют	1	1
476	коммуникативного события на поучающего	1	1
477	впервые освоена в анекдоте	1	1
478	составляющий морализаторскую премудрость притчевого	1	1
479	внеязыковое и потому нейтральное	1	1
480	зримого жеста и как	1	1
481	может быть сведена к	1	1
482	предел до которого анекдот	1	1
483	событие неотделимо от его	1	1
484	конкретной ценностно-смысловой картины мира	1	1
485	не в рассказе о	1	1
486	существованию вследствие которого он	1	1
487	своего рода механизмом активизации	1	1
488	не предначертанность судьбы а	1	1
489	поучаемого это разделение иерархично	1	1
490	совершенно иной конкретной ценностно-смысловой	1	1
491	доверительной и раскованной беседы	1	1
492	его персонажем сценарием сюжетом	1	1
493	так называемого чувства юмора	1	1
494	композиции по стилю в	1	1
495	в значительной степени зависим	1	1
496	но не верифицируемым знанием	1	1
497	нашей способности прослеживать историю	1	1
498	здесь пока еще преждевременно	1	1
499	человека с его уникальным	1	1
500	не сводится к этим	1	1
501	здесь невозможно притчевое нормативное	1	1
502	мифологическая природа будучи непосредственной	1	1
503	между которыми устанавливаются отношения	1	1
504	форме определенной жанровой схемы	1	1
505	и сами участвуем как	1	1
506	не с собственно художественными	1	1
507	а некий нравственный закон	1	1
508	в известном смысле домонологично	1	1
509	понятия нормы а последнее	1	1
510	в качестве нарратива повествование	1	1
511	равнодостойности сознаний встречающихся в	1	1
512	любопытство к реальному человеческому	1	1
513	жеста и как бы	1	1
514	анекдота выбор лексики например	1	1
515	нарушение запрета есть профанация	1	1
516	не дает позвоночника роману	1	1
517	позицию опираясь на индивидуальный	1	1
518	не требует анекдот но	1	1
519	трактовали не об однократных	1	1
520	не является зависит от	1	1
521	масштабов и соотношений такая	1	1
522	является сюжетообразующим при этом	1	1
523	притчи иносказательность является своего	1	1
524	в произведении и событие	1	1
525	с совершенно иными границами	1	1
526	состоит в том чтобы	1	1
527	но как субъекты этического	1	1
528	между вещами и ценностями	1	1
529	наррация сохранив весь былой	1	1
530	ночной жанр посрамляющий умершее	1	1
531	как к содержанию сказания	1	1
532	и развития самоопределяющегося субъекта	1	1
533	и составляющий морализаторскую премудрость	1	1
534	требует авторитетное слово там	1	1
535	связи с кристаллизацией личного	1	1
536	о котором рассказано в	1	1
537	выбора осуществляется или преступается	1	1
538	смыслополагания между которыми устанавливаются	1	1
539	этим моментам родственным анекдотическому	1	1
540	всего к ценностной однозначности	1	1
541	интриги не в интриганстве	1	1
542	от нормы то есть	1	1
543	в просторную сферу исторического	1	1
544	к содержанию анекдота ни	1	1
545	нормативное самоотождествление с человеком	1	1
546	кого-то деяния или происшествия	1	1
547	связаны с языком ставят	1	1
548	оно стремится к однозначности	1	1
549	но и характерное для	1	1
550	собственно художественными а с	1	1
551	организующий принцип любого дискурса	1	1
552	покидающих свою родину чтобы	1	1
553	притча разъединяет участников коммуникативного	1	1
554	к индивидуальной жизненной практике	1	1
555	посрамление словесное кощунство и	1	1
556	нормы а последнее принадлежит	1	1
557	от тестя к зятю	1	1
558	судьбы а некий нравственный	1	1
559	это разделение иерархично оно	1	1
560	стремится к однозначности и	1	1
561	романного слова эта возможность	1	1
562	из двух или нескольких	1	1
563	с наррацией которая его	1	1
564	для кого-то деяния или	1	1
565	гегель именовал веком героев	1	1
566	живого голоса зримого жеста	1	1
567	благоговейного приятия и ученичества	1	1
568	голоса зримого жеста и	1	1
569	ни притча не знают	1	1
570	говорит и кому говорят	1	1
571	всего в том что	1	1
572	картина мира которая своей	1	1
573	опыта их свободного согласия	1	1
574	есть нарушение запрета есть	1	1
575	от нудительной серьезности бахтин	1	1
576	не об однократных и	1	1
577	как регулятивная отношение слушателя	1	1
578	от одного сознания к	2	1
579	анекдот не знает к	1	1
580	умения отрешиться от нудительной	1	1
581	двух или нескольких возможностей	1	1
582	свободного согласия за которым	1	1
583	произведение в его событийной	1	1
584	как бы непосредственного присутствия	1	1
585	природой нерасторжимой с человеком	1	1
586	речевой акт притчевого типа	1	1
587	необходимый фон романного видения	1	1
588	извлечения адресатом некоего ценностного	1	1
589	или слушателя в нашей	1	1
590	самобытно но и характерное	1	1
591	двоякий жизненный опыт запечатлеваемый	1	1
592	этом последнем мы и	1	1
593	в себе ему надлежит	1	1
594	для притчи иносказательность является	1	1
595	приводит к интонации доверительной	1	1
596	можно сказать что жанр	1	1
597	обязательно курьезное любопытное занимательное	1	1
598	следует иметь в виду	1	1
599	картины мира с совершенно	1	1
600	в чистом виде целенаправленно	1	1
601	хотя в современной передаче	1	1
602	оно существует благодаря связи	1	1
603	в классическом романе реалистической	1	1
604	позиции изобразителя жизни повествователя	1	1
605	не есть биография и	1	1
606	поскольку мы имеем дело	1	1
607	композиционным костяком так сказать	1	1
608	реальному человеческому существованию вследствие	1	1
609	перед ним определенные задания	1	1
610	необходимости ни в мире	1	1
611	мире на свой опыт	1	1
612	к норме и устройству	1	1
613	быть осуществлено только самим	1	1
614	то она здесь присутствует	1	1
615	начала и конца текста	1	1
616	сопряжения событий связывающего начало	1	1
617	которыми устанавливаются отношения ценностно-смысловой	1	1
618	определенные задания реализуют в	1	1
619	был всем мыслью вещью	1	1
620	реализуют в нем определенные	1	1
621	высказывания и в форме	1	1
622	которого анекдот легко может	1	1
623	священного новелла ночной жанр	1	1
624	есть принадлежат самой ситуации	1	1
625	анекдот ни притча не	1	1
626	в стилевых формах косвенной	1	1
627	непредубежденное любопытство к реальному	1	1
628	как композиционно определенное в	1	1
629	носителей различного жизненного опыта	1	1
630	моментам родственным анекдотическому дискурсу	1	1
631	и речевой деятельности персонажа	1	1
632	его уникальным жизненным опытом	1	1
633	событие самого рассказывания в	1	1
634	согласия за которым обнаруживается	1	1
635	легко может быть редуцирован	1	1
636	содержания сколько от мастерства	1	1
637	регулятивная отношение слушателя к	1	1
638	предметно-смысловые формы междуязычны интернациональны	1	1
639	мире императивной нормы ни	1	1
640	может быть проделано и	1	1
641	личного опыта в том	1	1
642	историей которая в нем	1	1
643	и в форме определенной	1	1
644	оценки и иных пространственно-временных	1	1
645	нормативное приложение запечатленного в	1	1
646	собственным смыслом ни в	1	1
647	самого рассказывания в этом	1	1
648	читатель может и не	1	1
649	родственным анекдотическому дискурсу речевая	1	1
650	манифестирующего двоякий жизненный опыт	1	1
651	ощущаться завершенная и строго	1	1
652	родину чтобы воцариться в	1	1
653	жизни то есть субъектом	1	1
654	иного включает в себя	1	1
655	активность адресата при этом	1	1
656	текста да и персонажи	1	1
657	биография и не дает	1	1
658	прежде всего к ценностной	1	1
659	событие поскольку выполнение нормы	1	1
660	есть профанация священного новелла	1	1
661	романного видения мира романного	1	1
662	адресатом некоего ценностного урока	1	1
663	быть субъектом ролевого действия	1	1
664	до которого анекдот легко	1	1
665	сколько от мастерства рассказчика	1	1
666	интонации и оценки и	1	1
667	уклонение от нормы то	1	1
668	присутствия в мире на	1	1
669	предстают перед нами не	1	1
670	индивидуальной жизненной практике может	1	1
671	как организующий принцип любого	1	1
672	обладать собственным смыслом ни	1	1
673	связи с наррацией которая	1	1
674	но от божья повеленья	1	1
675	формы целого следовательно предметно-смысловые	1	1
676	восприятия со стороны адресата	1	1
677	кристаллизацией личного опыта в	1	1
678	иного языка и возможность	1	1
679	ни анекдот ни притча	1	1
680	сами по себе они	1	1
681	диалогизм биографического слова не	1	1
682	романного дискурса призван обладать	1	1
683	мы и сами участвуем	1	1
684	говорить о поэтике здесь	1	1
685	любого дискурса а не	1	1
686	анекдотическому дискурсу речевая маска	1	1
687	есть событие поскольку выполнение	1	1
688	является зависит от понятия	1	1
689	встречающихся в дискурсе речевой	1	1
690	писал бахтин может ощущаться	1	1
691	жизненного опыта их свободного	1	1
692	чтобы воцариться в чужой	1	1
693	речи именно диалог персонажей	1	1
694	к самому герою жизнеописания	1	1
695	в нашей способности прослеживать	1	1
696	возможна только в вероятностном	1	1
697	или сплетни то есть	1	1
698	нашего высказывания и в	1	1
699	чего анекдот не знает	1	1
700	опознании ее а не	1	1
701	и характерное для восприятия	1	1
702	появляется в связи с	1	1
703	жанра высказывания жанр в	1	1
704	требует анекдот но без	1	1
705	персонажа то она здесь	1	1
706	не у-влекать слушателей преодолевая	1	1
707	от понятия нормы а	1	1
708	как формы целого следовательно	1	1
709	к собственной ситуации жизненного	1	1
710	было и не могло	1	1
711	от жанра высказывания жанр	1	1
712	образа и романного слова	1	1
713	профанация священного новелла ночной	1	1
714	дело не с собственно	1	1
715	эта возможность иного включает	1	1
716	обычно является сюжетообразующим при	1	1
717	установка не на раскрытие	1	1
718	новелла ночной жанр посрамляющий	1	1
719	зависит от жанра высказывания	1	1
720	слове писал бахтин может	1	1
721	в нем определенные возможности	1	1
722	зависит от понятия нормы	1	1
723	иной интонации и оценки	1	1
724	и возможность иного языка	1	1
725	премудрость притчевого назидания притча	1	1
726	формой человеческого бытия нуждалась	1	1
727	жизнеописания вполне самобытно но	1	1
728	реализатором самобытного смысла развертывающейся	1	1
729	сюжетных сами по себе	1	1
730	самому тогда как притчу	1	1
731	и по длительности и	1	1
732	ментальной и речевой деятельности	1	1
733	представляет собой исторически продуктивный	1	1
734	и вторичные идеологические жанры	1	1
735	мира с совершенно иными	1	1
736	твердым композиционным костяком так	1	1
737	в себя и возможность	1	1
738	в форме определенной жанровой	1	1
739	к иллюзии живого голоса	1	1
740	бытия нуждалась в опознании	1	1
741	царских детях покидающих свою	1	1
742	раскованной беседы автора с	1	1
743	закономерно приводит к интонации	1	1
744	как субъекты этического выбора	1	1
745	кощунство и непристойность необыкновенное	1	1
746	эти происходят в разные	1	1
747	читателем к иллюзии живого	1	1
748	субъекты смыслополагания между которыми	1	1
749	и до сего времени	1	1
750	так сказать первофеномены жанров	1	1
751	местах и в то	1	1
752	но в таком случае	1	1
753	нарратива повествование существует благодаря	1	1
754	быть проделано и рассказывающим	1	1
755	вещами и ценностями иными	1	1
756	бы непосредственного присутствия рассказчика	1	1
757	анекдот должен не у-влекать	1	1
758	жизнеописание несет в себе	1	1
759	реакцию предварительное знакомство слушателей	1	1
760	герою жизнеописания чего анекдот	1	1
761	универсального опыта к индивидуальной	1	1
762	в первую очередь по	1	1
763	ценностно-смысловой картины мира с	1	1
764	с его уникальным жизненным	1	1
765	учителя жизни постоянно переходит	1	1
766	императивной нормы ни в	1	1
767	глупость неуместность ошибка оговорка	1	1
768	дискурса а не только	1	1
769	в том что он	1	1
770	обладает достоверным но не	1	1
771	предварительное знакомство слушателей с	1	1
772	здесь действующие лица по	1	1
773	он от позиции учителя	1	1
774	слушатели-читатели события эти происходят	1	1
775	времена различные и по	1	1
776	приятия не удовлетворяясь репродуктивной	1	1
777	сказание в известном смысле	1	1
778	включает в себя и	1	1
779	да и персонажи сказания	1	1
780	наизнанку глупость неуместность ошибка	1	1
781	между ними здесь невозможно	1	1
782	слушатель читатель может и	1	1
783	можем обозначить как произведение	1	1
784	интонации доверительной и раскованной	1	1
785	по длительности и на	1	1
786	рассказано в произведении и	1	1
787	сводится к этим моментам	1	1
788	с собственно художественными а	1	1
789	знает к его ценностно-смысловой	1	1
790	должен не у-влекать слушателей	1	1
791	они бытуют как слухи	1	1
792	беседы автора с читателем	1	1
793	сего времени сохранили свою	1	1
794	анекдота уже не таково	1	1
795	акт притчевого типа есть	1	1
796	мы имеем дело с	1	1
797	и запечатлевающий основу такой	1	1
798	качестве значимого для кого-то	1	1
799	это то что могло	1	1
800	дает позвоночника роману человек	1	1
