N	3gram	Voloshinov	Problemy
128	и здесь остается	1	1
129	и внутренняя речь	2	1
130	мы не поймем	1	1
131	и соответствующие ей	1	1
132	но даже и	1	1
133	том и другом	1	1
134	роль в его	1	1
135	необходимо заметить что	1	1
136	для наших целей	2	1
137	приведенный нами отрывок	1	1
138	войти в кругозор	1	1
139	одного и того	1	1
140	бы совершенно иной	1	1
141	противоречащих друг другу	1	1
142	одних и тех	1	1
143	но не только	1	1
144	одной из тех	1	1
145	то же слово	2	1
146	принадлежит к какому-нибудь	1	1
147	выражать одну и	1	1
148	с другими людьми	1	1
149	заложенные уже в	1	1
150	иметь в виду	1	1
151	о чем он	1	1
152	в сущности являются	1	1
153	в одних и	1	1
154	тех или иных	3	1
155	как мы это	1	1
156	точкой зрения на	1	1
157	и никогда не	1	1
158	по себе не	1	1
159	в начале как	1	1
160	здесь как бы	1	1
161	сознания при этом	1	1
162	они как бы	1	1
163	в точном смысле	2	1
164	и того же	1	1
165	мы говорили что	1	1
166	в своей жизни	1	1
167	отношению к слушателю	1	1
168	одну и ту	2	1
169	в связи с	2	1
170	без всякого сомнения	1	1
171	к которому он	1	1
172	не менее и	1	1
173	что для них	1	1
174	вовсе не является	1	1
175	того времени и	1	1
176	но уже не	1	1
177	не может не	1	1
178	себе в этом	1	1
179	на минуту не	1	1
180	сказать что вся	1	1
181	перед нами не	1	1
182	и другом случае	1	1
183	он в то	1	1
184	виду прежде всего	1	1
185	на первый взгляд	2	1
186	так как в	1	1
187	всего того что	1	1
188	мы видели что	2	1
189	собственном смысле слова	1	1
190	свое внешнее выражение	1	1
191	из мертвых душ	1	1
192	неразрывно связано с	1	1
193	того или иного	5	1
194	и противоречащих друг	1	1
195	представим себе что	1	1
196	говоря ни слова	1	1
197	в форме диалога	1	1
198	но и в	3	1
199	первостепенное значение для	1	1
200	мы как бы	1	1
201	прежде всего на	1	1
202	мы должны перейти	1	1
203	и ту же	2	1
204	их в целом	1	1
205	как к своему	1	1
206	будут ли они	1	1
207	и в особенности	1	1
208	данной социальной группы	1	1
209	и в отношении	1	1
210	в другом месте	1	1
211	и на его	2	1
212	свою внутреннюю речь	1	1
213	про себя в	1	1
214	может быть понято	2	1
215	не говоря ни	1	1
216	элементами из которых	1	1
217	перед тем как	1	1
218	и не было	1	1
219	остается тем же	1	1
220	в котором они	1	1
221	уже как бы	1	1
222	и тех же	1	1
223	при этом не	1	1
224	независимо от того	1	1
225	все эти слова	1	1
226	таким образом в	1	1
227	интонации и в	1	1
228	лишь то что	1	1
229	из которых слагается	1	1
230	оглядывается на своего	1	1
231	различные точки зрения	1	1
232	несмотря на свою	1	1
233	и без его	1	1
234	не было бы	2	1
235	не вошел в	1	1
236	это еще не	1	1
237	же время и	1	1
238	в виду прежде	1	1
239	как мы видим	1	1
240	слово вовсе не	1	1
241	что было бы	1	1
242	литературном произведении но	1	1
243	зависимости от того	2	1
244	мы не знаем	2	1
245	правда и в	1	1
246	мы имеем в	1	1
247	должно было быть	1	1
248	прежде всего с	1	1
249	как можно более	1	1
250	вокруг одного центра	1	1
251	не в самом	1	1
252	отношения к нему	2	1
253	не может обойтись	1	1
254	и не могут	1	1
255	находит свое внешнее	1	1
256	чтобы убедиться в	1	1
257	так как и	1	1
258	которые ближе всего	1	1
259	стал для него	2	1
260	другими словами к	1	1
261	или хотя бы	2	1
262	в приведенных нами	1	1
263	та или иная	1	1
264	что же такое	2	1
265	если же он	1	1
266	вопрос о том	1	1
267	точки зрения и	1	1
268	здесь таким образом	1	1
269	большинстве случаев только	1	1
270	уже не только	1	1
271	это прежде всего	1	1
272	в виду что	1	1
273	вся внутренняя жизнь	1	1
274	один из этих	1	1
275	лежит в основе	1	1
276	на этом мы	1	1
