N	2gram	Vygotskiy_	Narrotol
116	в форме	1	7
117	же в	1	7
118	и состоит	3	7
119	в свою	3	7
120	это не	6	7
121	в глазах	1	7
122	или в	2	7
123	также и	2	7
124	в ней	5	7
125	одного из	2	7
126	в целом	7	7
127	все что	7	6
128	в результате	3	6
129	например в	5	6
130	двух или	1	6
131	между двумя	5	6
132	сказать что	18	6
133	в нашем	6	6
134	на него	1	6
135	имеем дело	2	6
136	то в	4	6
137	что у	4	6
138	с одной	7	6
139	что и	4	6
140	в конечном	2	6
141	на другой	1	6
142	в случае	5	6
143	не могла	2	6
144	в современной	2	6
145	известном смысле	2	6
146	во втором	5	6
147	таким образом	38	6
148	представляют собой	2	6
149	никак не	5	6
150	к его	3	6
151	в слове	11	6
152	в известном	2	6
153	то и	5	6
154	из этих	6	6
155	в сознании	11	6
156	здесь не	1	6
157	ответ на	3	6
158	они не	2	6
159	о нем	1	6
160	как у	1	6
161	слова в	7	6
162	не по	7	6
163	одной стороны	7	6
164	на то	5	6
165	в центре	2	5
166	только что	7	5
167	исходя из	1	5
168	дело с	3	5
169	в своих	2	5
170	и даже	3	5
171	именно в	9	5
172	а именно	1	5
173	и того	3	5
174	свою очередь	3	5
175	в другом	3	5
176	для того	24	5
177	в одном	4	5
178	он сам	2	5
179	точка зрения	2	5
180	из них	2	5
181	к нему	5	5
182	от его	2	5
183	начала и	1	5
184	не было	1	5
185	но для	2	5
186	я не	3	5
187	так сказать	1	5
188	между собой	15	5
189	по поводу	3	5
190	точку зрения	4	5
191	и от	6	5
192	с ее	2	5
193	и здесь	5	5
194	и вследствие	1	5
195	что это	7	5
196	подобно тому	2	5
197	если не	1	5
198	их в	2	5
199	и у	1	5
200	о котором	1	5
201	том как	2	5
202	вследствие этого	1	5
203	было бы	12	5
204	и уже	1	5
205	для нее	3	5
206	и то	10	5
207	мы не	10	5
208	на самом	3	5
209	в равной	2	5
210	в какой	6	5
211	тем более	1	5
212	тому как	2	5
213	в начале	6	5
214	еще в	3	5
215	в пределах	3	5
216	и о	4	5
217	этом и	2	5
218	место в	1	5
219	как будто	1	5
220	еще раз	1	4
221	даже в	2	4
222	не являются	1	4
223	от этих	1	4
224	в виду	5	4
225	по себе	5	4
226	в них	3	4
227	в первом	6	4
228	и с	5	4
229	все его	1	4
230	конечном счете	2	4
231	не существует	1	4
232	которой он	2	4
233	только на	5	4
234	но они	1	4
235	который в	1	4
236	к этому	2	4
237	внутренней речи	78	4
238	ситуации и	3	4
239	представить себе	5	4
240	что они	11	4
241	на том	2	4
242	несмотря на	2	4
243	и притом	4	4
244	не говорит	1	4
245	тому что	14	4
246	в себя	4	4
247	в ответ	3	4
248	но зато	1	4
249	по своей	12	4
250	и по	6	4
251	и ее	3	4
252	жизни а	1	4
253	на ее	2	4
254	для себя	24	4
255	о которой	2	4
256	со всеми	2	4
257	оно не	3	4
258	вместе с	19	4
259	не имеет	6	4
260	которая не	1	4
261	в прозе	1	4
262	в основе	5	4
263	не могло	3	4
264	в обоих	1	4
265	в сфере	8	4
266	мог бы	6	4
267	начиная с	1	4
268	что я	1	4
269	но именно	3	4
270	всяком случае	1	4
271	друг друга	9	4
272	в ходе	14	4
273	ему в	1	4
274	зависит от	3	4
275	во всяком	2	4
276	для нас	4	4
277	раз в	4	4
278	и как	7	4
279	ли не	3	4
280	по своему	11	4
281	это было	2	4
282	в области	5	4
283	от первого	1	4
284	человека в	1	4
285	она не	7	4
286	эти два	1	4
287	не с	3	4
288	как он	1	4
289	по сути	1	4
290	как по	5	4
291	к ней	2	4
292	как мы	24	4
293	что на	5	4
294	не к	1	4
295	что было	2	3
296	и составляет	2	3
297	на одном	1	3
298	с этой	5	3
299	по мере	10	3
300	в этих	2	3
301	о своем	2	3
302	ситуации в	4	3
303	входит в	3	3
304	не должен	1	3
305	к своей	1	3
306	говорить о	1	3
307	за собой	1	3
308	точно так	3	3
309	говоря это	1	3
310	так же	26	3
311	друг на	2	3
312	ни одного	1	3
313	к ним	1	3
314	наряду с	2	3
315	ключ к	3	3
316	в зависимости	6	3
317	все время	3	3
318	что она	8	3
319	к ее	1	3
320	и представляет	1	3
321	только не	14	3
322	по природе	2	3
323	об одном	4	3
324	она в	2	3
325	с точки	31	3
326	не владеет	1	3
327	в ситуации	7	3
328	и сама	1	3
329	одно из	6	3
330	связи с	4	3
331	но он	3	3
332	не знает	3	3
333	в которой	16	3
334	к чему	1	3
335	что не	2	3
336	в связи	1	3
337	между ними	8	3
338	же как	14	3
339	и это	2	3
340	сих пор	6	3
341	а потом	1	3
342	должен был	2	3
343	могли бы	10	3
344	но как	3	3
345	а с	3	3
346	при отсутствии	1	3
347	за ними	1	3
348	и что	14	3
349	можно было	7	3
350	не просто	1	3
351	первого и	1	3
352	как известно	6	3
353	в направлении	6	3
354	первом случае	5	3
355	о его	3	3
356	даже если	2	3
357	в первой	3	3
358	а как	1	3
359	здесь мы	2	3
360	во время	2	3
361	при такой	1	3
362	до сих	6	3
363	первых двух	1	3
364	интерес к	2	3
365	нам в	2	3
366	самим собой	2	3
367	ни о	1	3
368	с таким	3	3
369	себя с	1	3
370	сути дела	2	3
371	в памяти	2	3
372	на стороне	1	3
373	и т	1	3
374	приводит к	10	3
375	бы не	1	3
376	зависимости от	6	3
377	говорить и	1	3
378	всей своей	1	3
379	внешняя сторона	2	3
380	еще и	1	3
381	что мы	14	3
382	как на	8	3
383	на друга	2	3
384	быть не	1	3
385	и тогда	3	3
386	и лишь	1	3
387	речь идет	1	3
388	подобного рода	2	3
389	тем же	8	3
390	той же	13	3
391	одной из	4	3
392	до конца	8	3
393	всякий раз	3	3
394	на этот	2	3
395	появляется в	1	3
396	но это	4	3
397	и после	1	3
398	как к	4	3
399	и вот	1	3
400	он и	1	3
401	участия в	1	3
402	все равно	2	3
403	в виде	2	3
404	а о	1	3
405	этого не	1	3
406	для других	15	3
407	дело в	1	3
408	как она	6	3
409	все эти	7	3
410	на фоне	3	3
411	должен быть	1	3
412	и потому	3	3
413	только к	4	3
414	а к	1	3
415	дело не	1	3
416	связано с	4	3
417	позволяет нам	3	3
418	во второй	5	3
419	заключает в	2	3
420	первые два	1	3
421	идет о	3	3
422	лишь в	3	3
423	же самое	12	3
424	со своими	1	3
425	и только	7	3
426	если она	1	3
427	все было	1	3
428	новое и	1	2
429	является в	7	2
430	случае в	4	2
431	мы и	5	2
432	в момент	4	2
433	еще более	1	2
434	по выражению	2	2
435	какой бы	1	2
436	те же	1	2
437	язык как	1	2
438	принадлежности к	1	2
439	нас в	4	2
440	с той	3	2
441	случае он	1	2
442	другой стороны	3	2
443	быть может	1	2
444	с собой	3	2
445	границы между	2	2
446	чтобы в	1	2
447	но все	2	2
448	мысль о	1	2
449	целый ряд	6	2
450	где они	4	2
451	иначе как	10	2
452	тем что	14	2
453	дело здесь	1	2
454	и делает	2	2
455	чем иным	2	2
456	одновременно и	3	2
457	в это	1	2
458	как только	1	2
459	на первый	1	2
460	казалось бы	4	2
461	было не	1	2
462	во внешнем	1	2
463	и наиболее	2	2
464	в действительности	3	2
465	раз и	1	2
466	и который	1	2
467	своей природе	8	2
468	представления о	2	2
469	в этот	3	2
470	с помощью	18	2
471	чего не	1	2
472	принадлежит не	1	2
473	можно ли	2	2
474	и внутренней	3	2
475	и еще	1	2
476	центре внимания	1	2
477	как первые	1	2
478	с другим	3	2
479	то чтобы	1	2
480	дистанция между	1	2
481	вовсе не	3	2
482	быть в	1	2
483	к которому	3	2
484	слово не	4	2
485	иным как	2	2
486	он живет	1	2
487	возникает и	1	2
488	в системе	3	2
489	бы в	7	2
490	того же	7	2
491	чем это	5	2
492	от ее	3	2
493	принадлежит к	2	2
494	той мере	2	2
495	в образовании	2	2
496	и мы	1	2
497	и столь	3	2
498	к их	1	2
499	что иное	1	2
500	к одному	1	2
501	должно быть	3	2
502	время в	3	2
503	слов в	1	2
504	форма речи	3	2
505	и через	1	2
506	и кажется	1	2
507	иного рода	1	2
508	до их	1	2
509	отношения между	8	2
510	в будущем	1	2
511	одним из	3	2
512	по аналогии	1	2
513	речь следует	1	2
514	в диалогической	1	2
515	очевидно что	6	2
516	как говорит	6	2
517	ясно что	4	2
518	также в	1	2
519	вследствие того	1	2
520	не есть	4	2
521	без которого	1	2
522	идет по	3	2
523	при изложении	1	2
524	и всякий	1	2
525	в двух	2	2
526	себе и	2	2
527	например как	1	2
528	в других	2	2
529	во всех	9	2
530	я себе	1	2
531	только от	1	2
532	мы можем	7	2
533	всю свою	2	2
534	перехода от	10	2
535	за столом	1	2
536	так что	8	2
537	оно и	1	2
538	если же	2	2
539	одно и	3	2
540	хотя в	1	2
541	и является	5	2
542	все те	2	2
543	в нее	1	2
544	во взаимной	1	2
545	его как	1	2
546	могут быть	7	2
547	и есть	4	2
548	мы будем	1	2
549	все остальное	1	2
550	с которым	1	2
551	ней в	1	2
552	она оказывается	1	2
553	я сам	1	2
554	одного и	3	2
555	и ничего	2	2
556	и сами	1	2
557	себя но	2	2
558	эта фраза	1	2
559	а потому	1	2
560	та же	2	2
561	всем своим	1	2
562	речевой деятельности	7	2
563	опирается на	2	2
564	они и	2	2
565	детская речь	1	2
566	если в	6	2
567	в специальном	1	2
568	но также	3	2
569	в сущности	16	2
570	из которых	3	2
571	утверждает что	1	2
572	смысле можно	2	2
573	для них	1	2
574	необходимо должна	1	2
575	все то	1	2
576	от первой	1	2
577	значения и	3	2
578	в процессе	12	2
579	слово но	2	2
580	которые могут	1	2
581	в которых	3	2
582	никто не	2	2
583	не до	2	2
584	том смысле	2	2
585	в каком	2	2
586	к другому	5	2
587	силу своей	1	2
588	это и	7	2
589	его и	2	2
590	бы с	2	2
591	в детской	1	2
592	по своим	2	2
593	своей собственной	2	2
594	зрения как	2	2
595	наконец в	3	2
596	это все	1	2
597	у меня	1	2
598	слова и	10	2
599	всего на	1	2
600	на основании	2	2
601	что же	3	2
602	переход от	5	2
603	к двум	2	2
604	в данной	1	2
605	она может	2	2
606	и во	5	2
607	тот самый	1	2
608	может оказаться	1	2
609	он может	1	2
610	говорится в	4	2
611	это сделать	1	2
612	только с	2	2
613	только потому	3	2
614	долго не	1	2
615	значении слова	2	2
616	обратиться к	1	2
617	именно к	1	2
618	в любви	2	2
619	в более	1	2
620	со времен	1	2
621	только по	5	2
622	возникает в	3	2
623	и матери	1	2
624	не для	2	2
625	что с	7	2
626	речь которая	1	2
627	все это	5	2
628	в их	4	2
629	памяти в	1	2
630	однако не	2	2
631	но с	4	2
632	себе но	1	2
633	и более	2	2
634	в ряде	1	2
635	за которым	1	2
636	есть в	5	2
637	как можно	1	2
638	к своему	1	2
639	в каждой	4	2
640	при виде	1	2
641	и вообще	3	2
642	и другого	2	2
643	мере в	2	2
644	этих двух	4	2
645	в пределе	3	2
646	как показывает	7	2
647	он говорит	1	2
648	обстоит дело	2	2
649	мы его	1	2
650	друга как	1	2
651	когда он	2	2
652	не оставляет	2	2
653	а по	4	2
654	признать что	2	2
655	на это	1	2
656	человеческого сознания	2	2
657	отношение к	8	2
658	личного опыта	1	2
659	не можем	4	2
660	свести к	1	2
661	ее из	1	2
662	это означает	2	2
663	бытия и	1	2
664	нам как	1	2
665	это в	2	2
666	таким же	3	2
667	как для	2	2
668	применительно к	3	2
669	и наконец	4	2
670	иное как	1	2
671	для другого	1	2
672	на обобщение	1	1
673	во всем	4	1
674	это на	1	1
675	они являются	1	1
676	что один	1	1
677	мог понять	1	1
678	и объяснить	2	1
679	в единую	2	1
680	над ситуацией	1	1
681	что несколько	1	1
682	с которыми	3	1
683	затем к	1	1
684	различия в	1	1
685	памяти как	1	1
686	место слияние	1	1
687	сходство с	1	1
688	вывод из	1	1
689	как теперь	1	1
690	которые не	1	1
691	к этой	2	1
692	в неразрывном	1	1
693	каждого отдельного	3	1
694	процессами и	1	1
695	не меньшей	1	1
696	ситуации с	1	1
697	связанных между	2	1
698	из всех	5	1
699	эта новая	1	1
700	в разных	6	1
701	самое важное	1	1
702	и наличие	1	1
703	в большей	2	1
704	это обычно	2	1
705	мысли и	13	1
706	привести к	4	1
707	предполагает наличие	1	1
708	не как	1	1
709	которые по	1	1
710	близкое к	1	1
711	более широкий	1	1
712	его от	2	1
713	то не	1	1
714	этом направлении	1	1
715	по способу	1	1
716	для всех	2	1
717	в живом	3	1
718	но что	2	1
719	структуры в	3	1
720	что слово	2	1
721	среди других	1	1
722	одновременно все	1	1
723	основывается на	1	1
724	связь с	1	1
725	этим объясняется	1	1
726	в предыдущей	1	1
727	до одного	1	1
728	по пути	1	1
729	из двух	3	1
730	речи хотя	2	1
731	и этот	1	1
732	всего разговора	1	1
733	слова с	5	1
734	но по	1	1
735	связана с	4	1
736	характер есть	1	1
737	и полагает	1	1
738	у людей	1	1
739	или на	1	1
740	представление о	8	1
741	к другим	11	1
742	том или	1	1
743	и должен	1	1
744	его на	1	1
745	и внутренне	1	1
746	приходит в	1	1
747	в цепи	1	1
748	обоих случаях	1	1
749	как разность	1	1
750	мысли о	1	1
751	всю эту	1	1
752	например что	1	1
753	может существовать	2	1
754	нее есть	2	1
755	предмета и	3	1
756	ней не	1	1
757	них мы	1	1
758	но у	1	1
759	отличается от	6	1
760	зрения с	1	1
761	и слово	4	1
762	иным в	2	1
763	так например	1	1
764	не имели	1	1
765	определенным и	1	1
766	обращение к	1	1
767	для исследования	1	1
768	не удается	1	1
769	себе представить	1	1
770	эти момента	3	1
771	особенности в	2	1
772	в речь	2	1
773	с этим	5	1
774	действия и	4	1
775	не служит	1	1
776	еще от	1	1
777	и предполагает	1	1
778	ли я	1	1
779	на этой	7	1
780	при условии	1	1
781	выше в	1	1
782	которые мы	4	1
783	не непосредственно	1	1
784	не могли	5	1
785	что этот	6	1
786	вопрос о	9	1
787	тех слов	1	1
788	по тем	3	1
789	человека не	1	1
790	нельзя было	2	1
791	и мысли	1	1
792	на следующем	1	1
793	мы увидим	1	1
794	отсюда и	1	1
795	собой один	1	1
796	широкий круг	1	1
797	говорить не	1	1
798	имеет в	4	1
799	выше но	1	1
800	но то	2	1
801	но эти	2	1
802	являются не	1	1
803	оно как	1	1
804	себя мы	1	1
805	и конечным	1	1
806	психологического анализа	4	1
807	существующих в	2	1
808	структуру в	1	1
809	не отделена	2	1
810	не имеем	1	1
811	втором случае	5	1
812	содержание в	2	1
813	обращаясь к	1	1
814	для данного	3	1
815	была определена	1	1
816	образом что	1	1
817	в сторону	1	1
818	слове но	2	1
819	значительной степени	1	1
820	в отсутствие	1	1
821	и те	1	1
822	что еще	1	1
823	не что	1	1
824	что ее	2	1
825	от своей	1	1
826	даже с	2	1
827	самого начала	13	1
828	то его	1	1
829	любое другое	1	1
830	бы совершенно	1	1
831	мы привыкли	1	1
832	в прошлом	1	1
833	центральный пункт	3	1
834	и мышления	2	1
835	связи которые	1	1
836	самом начале	5	1
837	целого но	1	1
838	сказано было	1	1
839	ее как	2	1
840	гораздо существеннее	1	1
841	языка как	1	1
842	значит и	1	1
843	это так	1	1
844	раньше не	1	1
845	речь не	6	1
846	в одной	6	1
847	что все	6	1
848	чего он	1	1
849	во всей	3	1
850	стороны именно	1	1
851	не умеет	2	1
852	совершенно прав	1	1
853	момент в	3	1
854	речь о	1	1
855	и внутренняя	1	1
856	не мыслится	1	1
857	и внешней	1	1
858	друг с	6	1
859	она уже	1	1
860	в структуре	2	1
861	понятие о	1	1
862	из живой	1	1
863	она есть	2	1
864	но так	2	1
865	этом же	1	1
866	свои собственные	1	1
867	гораздо более	4	1
868	самой себе	1	1
869	внутренней жизни	1	1
870	ближе к	2	1
871	чтобы сделать	2	1
872	непосредственное восприятие	1	1
873	наполнения и	1	1
874	неизбежно должно	1	1
875	для героини	1	1
876	возвращение к	1	1
877	приблизиться к	1	1
878	хотелось бы	1	1
879	сказать и	1	1
880	необходимо должно	2	1
881	и всей	3	1
882	на пороге	4	1
883	в психологии	5	1
884	стороны и	6	1
885	не принадлежит	1	1
886	но отнюдь	1	1
887	такая же	1	1
888	в состоянии	4	1
889	в раннем	3	1
890	мы знаем	5	1
891	точкой зрения	1	1
892	как феномен	2	1
893	если у	1	1
894	или трех	1	1
895	такой мысли	1	1
896	что при	4	1
897	его внутренняя	1	1
898	аналогии с	1	1
899	чем у	3	1
900	состоящий в	1	1
901	требования к	1	1
902	слова существует	1	1
903	представлена в	2	1
904	к еще	1	1
905	согласно которому	1	1
906	с другими	5	1
907	прежде в	1	1
908	в каждый	1	1
909	не годится	1	1
910	что между	2	1
911	в середине	2	1
912	его в	7	1
913	признаков а	1	1
914	и сознания	1	1
915	распространяется на	1	1
916	ни в	3	1
917	смысл данного	1	1
918	как же	1	1
919	все необходимые	1	1
920	пути и	3	1
921	нам впервые	1	1
922	и говорит	1	1
923	что за	1	1
924	следует рассматривать	1	1
925	была в	2	1
926	не отделилась	1	1
927	собой и	1	1
928	снизу вверх	4	1
929	прямо не	1	1
930	который по	2	1
931	пример из	1	1
932	свой особый	1	1
933	знания о	1	1
934	и своего	2	1
935	служить для	1	1
936	между этими	3	1
937	становится совершенно	2	1
938	но ведь	1	1
939	и само	1	1
940	эти три	2	1
941	время как	7	1
942	рода может	1	1
943	и она	2	1
944	явление природы	1	1
945	большинстве случаев	2	1
946	очередь не	1	1
947	и характер	1	1
948	в живой	2	1
949	предыдущей главе	1	1
950	того и	2	1
951	зрения и	1	1
952	ребенку не	1	1
953	о делах	1	1
954	о которых	3	1
955	мы делаем	1	1
956	что только	1	1
957	что происходит	1	1
958	а только	2	1
959	из одного	2	1
960	начало нового	1	1
961	числе и	2	1
962	по характеру	1	1
963	но все-таки	1	1
964	полагает что	2	1
965	речи или	3	1
966	не иначе	6	1
967	вопроса о	2	1
968	у каждой	1	1
969	чтобы понять	1	1
970	я был	1	1
971	равной мере	2	1
972	объяснения в	1	1
973	всех видов	1	1
974	слово есть	1	1
975	для его	2	1
976	превращаясь в	1	1
977	что центральный	1	1
978	его развития	1	1
979	для развития	3	1
980	как следует	1	1
981	не означает	4	1
982	на этом	4	1
983	к слову	14	1
984	данный момент	1	1
985	производит впечатление	2	1
986	говоря в	1	1
987	о предмете	2	1
988	ли это	1	1
989	две стороны	1	1
990	мы уже	5	1
991	нашего сознания	1	1
992	другом и	1	1
993	на котором	4	1
994	связь и	1	1
995	не тот	1	1
996	совсем не	2	1
997	согласуется с	1	1
998	мы всегда	3	1
999	эти слова	1	1
1000	и собственно	2	1
1001	отношение между	7	1
1002	остается на	1	1
1003	в развитии	27	1
1004	именно что	1	1
1005	мы были	1	1
1006	окружающими его	1	1
1007	если б	1	1
1008	оказывается в	1	1
1009	необходимо было	1	1
1010	в детском	3	1
1011	рассуждать исходя	1	1
1012	что эта	7	1
1013	сущности говоря	6	1
1014	в тех	1	1
1015	время когда	1	1
1016	начинается с	2	1
1017	и тот	1	1
1018	за пределы	2	1
1019	быть общим	1	1
1020	тем и	2	1
1021	этом смысле	2	1
1022	всякий другой	1	1
1023	выражается в	2	1
1024	этот вопрос	2	1
1025	значения в	2	1
1026	одну из	2	1
1027	над ним	1	1
1028	должны были	2	1
1029	в самой	3	1
1030	которого в	1	1
1031	и возникает	2	1
1032	или наконец	1	1
1033	значение и	2	1
1034	не связаны	1	1
1035	целом и	1	1
1036	к первому	1	1
1037	вопрос в	1	1
1038	что для	3	1
1039	была осознана	1	1
1040	особенностей и	1	1
1041	рассматривается как	2	1
1042	это делает	1	1
1043	приводят к	2	1
1044	обратимся к	3	1
1045	которое мы	4	1
1046	самому себе	2	1
1047	необходимо чтобы	2	1
1048	ее внутреннее	1	1
1049	есть все	1	1
1050	из этого	4	1
1051	процесса и	2	1
1052	речи и	36	1
1053	его к	2	1
1054	слова как	5	1
1055	там где	7	1
1056	связей в	1	1
1057	а главное	1	1
1058	развитие а	1	1
1059	и перенос	1	1
1060	с естественным	1	1
1061	именно таким	1	1
1062	означает что	1	1
1063	в один	1	1
1064	прежде чем	3	1
1065	в одну	2	1
1066	и особенно	2	1
1067	если это	1	1
1068	воззрений на	1	1
1069	мы видели	10	1
1070	а более	1	1
1071	ни во	1	1
1072	это внутреннее	2	1
1073	этого термина	2	1
1074	поля зрения	1	1
1075	то время	8	1
1076	на чем	1	1
1077	в определенный	1	1
1078	за ним	3	1
1079	приближается к	1	1
1080	обоих этих	1	1
1081	по форме	1	1
1082	полноту и	1	1
1083	них в	1	1
1084	речи но	12	1
1085	в случаях	2	1
1086	с и	1	1
1087	другой а	1	1
1088	он только	1	1
1089	способу своего	1	1
1090	которых мы	5	1
1091	свой характер	1	1
1092	внешнюю сторону	1	1
1093	оно было	1	1
1094	и должно	1	1
1095	непосредственно но	1	1
1096	самым они	1	1
1097	была бы	3	1
1098	речь как	4	1
1099	не тождественны	1	1
1100	содержит в	4	1
1101	и внешнюю	1	1
1102	с внутренним	1	1
1103	ни единого	1	1
1104	с тем	8	1
1105	зрения развития	1	1
1106	сам по	2	1
1107	от социального	1	1
1108	не приходится	1	1
1109	в другой	4	1
1110	в меньшей	3	1
1111	поэтому в	2	1
1112	будущего она	1	1
1113	равным образом	1	1
1114	из того	7	1
1115	речи как	9	1
1116	можем вернуться	1	1
1117	их как	2	1
1118	он несет	1	1
1119	другими людьми	1	1
1120	когда его	1	1
1121	в отношении	9	1
1122	речь возникает	1	1
1123	осознает что	1	1
1124	и создает	1	1
1125	не могут	9	1
1126	в приведенном	1	1
1127	понятие которое	1	1
1128	сказать с	1	1
1129	не случайна	1	1
1130	этой точки	4	1
1131	вместо того	2	1
1132	с этого	1	1
1133	до этого	1	1
1134	слов не	1	1
1135	с предложения	1	1
1136	не знающего	1	1
1137	в большинстве	2	1
1138	не люблю	1	1
1139	к исследованию	3	1
1140	развития в	5	1
1141	одно слово	1	1
1142	обозначить как	1	1
1143	имеет дело	1	1
1144	наблюдению и	1	1
1145	же слово	1	1
1146	живой речи	1	1
1147	отношения к	5	1
1148	себе дорогу	1	1
1149	к которым	1	1
1150	оно всегда	1	1
1151	и соответственно	1	1
1152	непосредственно а	1	1
1153	мы встречаемся	2	1
1154	его сознании	1	1
1155	как не	1	1
1156	для каждого	2	1
1157	и фантазии	1	1
1158	себя и	2	1
1159	у детей	1	1
1160	связаны между	4	1
1161	мыслей и	2	1
1162	может функционировать	1	1
1163	состоит как	1	1
1164	ключом к	2	1
1165	сравнению с	21	1
1166	именно поэтому	3	1
1167	в родном	6	1
1168	которого не	2	1
1169	для обоих	1	1
1170	друг от	3	1
1171	слове и	1	1
1172	словами и	2	1
1173	своем собственном	1	1
1174	к той	1	1
1175	без которых	1	1
1176	но оно	1	1
1177	все они	1	1
1178	только одно	2	1
1179	не давая	1	1
1180	ни к	1	1
1181	как часть	1	1
1182	и завершается	2	1
1183	совершенно не	2	1
1184	чем же	1	1
1185	с детьми	1	1
1186	его слово	1	1
1187	языка и	6	1
1188	их самих	1	1
1189	ни у	1	1
1190	он понял	2	1
1191	оба эти	10	1
1192	роли и	1	1
1193	совпадает с	5	1
1194	не обращая	1	1
1195	в значительной	3	1
1196	относится к	5	1
1197	не раз	2	1
1198	не должно	1	1
1199	на основе	5	1
1200	по сравнению	23	1
1201	в отдельности	1	1
1202	основе этого	1	1
1203	могу и	1	1
1204	в новой	4	1
1205	это ее	1	1
1206	без чего	1	1
1207	легко свести	1	1
1208	и теперь	1	1
1209	что если	2	1
1210	каждой из	5	1
1211	может входить	1	1
1212	для меня	1	1
1213	то все	1	1
1214	первом и	1	1
1215	и взрослого	1	1
1216	отношении к	4	1
1217	слов и	6	1
1218	он как	1	1
1219	от других	1	1
1220	внимания на	1	1
1221	него с	1	1
1222	и до	3	1
1223	к структуре	2	1
1224	подчиняет их	1	1
1225	и целый	1	1
1226	еще один	2	1
1227	и наоборот	1	1
1228	правда мы	2	1
1229	другого в	1	1
1230	им в	1	1
1231	если их	1	1
1232	в речевой	1	1
1233	делает его	1	1
1234	это сделал	1	1
1235	образом не	1	1
1236	известной степени	2	1
1237	явлением культуры	1	1
1238	на более	1	1
1239	но мы	5	1
1240	на брата	1	1
1241	между людьми	1	1
1242	одна только	1	1
1243	что здесь	2	1
1244	заметить что	1	1
1245	нет и	4	1
1246	ситуации как	1	1
1247	впервые в	1	1
1248	легче чем	1	1
1249	должна иметь	1	1
1250	при котором	2	1
1251	нам и	1	1
1252	обратимся в	1	1
1253	в существовании	1	1
1254	интереса для	1	1
1255	последней в	1	1
1256	переход к	4	1
1257	этого слова	5	1
1258	до известной	2	1
1259	более сложным	1	1
1260	со словом	1	1
1261	к новой	2	1
1262	не видит	2	1
1263	главным образом	1	1
1264	у них	2	1
1265	речи у	1	1
1266	этими словами	1	1
1267	не из	2	1
1268	в особом	1	1
1269	в классической	1	1
1270	если только	1	1
1271	собой то	1	1
1272	мысли с	1	1
1273	только о	3	1
1274	с толпой	1	1
1275	моментов в	2	1
1276	в м	2	1
1277	другого и	1	1
1278	не одним	1	1
1279	жизнь его	2	1
1280	что есть	2	1
1281	об их	1	1
1282	о каких	1	1
1283	находятся в	2	1
1284	своего высказывания	1	1
1285	от более	4	1
1286	но на	3	1
1287	на языке	1	1
1288	качестве одного	1	1
1289	что оно	9	1
1290	что ему	3	1
1291	мышления в	6	1
1292	значение в	3	1
1293	живущих в	1	1
1294	не поддается	1	1
1295	ничем не	1	1
1296	так как	25	1
1297	смысле что	3	1
1298	это движение	2	1
1299	сверху вниз	5	1
1300	путь не	1	1
1301	может не	1	1
1302	вперед и	1	1
1303	точной характеристике	1	1
1304	этот процесс	1	1
