N	3gram	Voloshinov	Marksizm
93	во внутренней речи	1	3
94	ни в какой	2	3
95	все без исключения	1	3
96	можно было бы	1	3
97	одной и той	3	3
98	в следующей главе	3	3
99	сводится к тому	1	3
100	психологии в этом	1	2
101	он должен был	1	2
102	что он не	1	2
103	– это та	1	2
104	– всецело определяется	1	2
105	ничего общего не	3	2
106	является как бы	1	2
107	до известной степени	1	2
108	– все это	5	2
109	точки зрения не	1	2
110	в этом смысле	2	2
111	в собственном смысле	3	2
112	в коем случае	1	2
113	и у нас	1	2
114	в какой степени	2	2
115	только в пределах	1	2
116	что же является	1	2
117	самом деле если	1	2
118	или может быть	1	2
119	организованного социального общения	1	2
120	так и в	3	2
121	мы видели что	3	2
122	внутренней и внешней	3	2
123	ничего общего с	1	2
124	а между тем	1	2
125	мы можем сказать	5	2
126	– это и	2	2
127	мы никогда не	2	2
128	два основных направления	1	2
129	между тем как	1	2
130	может быть ничего	1	2
131	в данном случае	4	2
132	в пределах одной	1	2
133	при этом условии	1	2
134	его не касается	1	2
135	в этом вопросе	1	2
136	мы полагаем что	2	2
137	той социальной группы	1	2
138	находят свое выражение	1	2
139	дополняют друг друга	1	2
140	– говорит он	1	2
141	не то что	1	2
142	в его целом	2	2
143	со всех сторон	1	2
144	содержание индивидуальной психики	1	2
145	собственном смысле слова	1	2
146	к нему и	1	2
147	того или иного	1	2
148	такова точка зрения	1	2
149	оставаясь в пределах	1	2
150	от того что	1	2
151	к себе самому	1	2
152	а иногда и	1	2
153	по крайней мере	1	2
154	является для него	1	2
155	бы он был	1	2
156	и тогда когда	1	2
157	обратное влияние на	2	2
158	в каком бы	1	2
159	таком случае это	1	2
160	и внешней речи	3	2
161	а следовательно и	2	2
162	в г в	1	2
163	совершенно независимо от	1	2
164	только в этом	1	2
165	в чем же	2	2
166	во всех своих	3	2
167	таким образом в	2	2
168	только в контексте	1	2
169	части нашей работы	1	2
170	находит свое выражение	1	2
171	в корне ложным	1	2
172	ни в коем	1	2
173	как и все	1	2
174	при этом мы	1	2
175	не будет никаких	1	2
176	остается подвести итоги	1	2
177	возможно только на	1	2
178	так же как	1	2
179	для марксизма в	1	2
180	во всех областях	2	2
181	говорит он –	1	2
182	есть прежде всего	1	2
183	в нем и	1	2
184	только с помощью	1	2
185	является одним из	1	2
186	это и есть	2	2
187	теперь мы должны	3	2
188	нет и не	3	2
189	тот или иной	1	2
190	только при этом	1	2
191	уже приходилось говорить	1	1
192	объективной и субъективной	1	1
193	быть не может	1	1
194	уже не смогут	1	1
195	благодаря тому что	2	1
196	становятся как бы	1	1
197	но ведь как	1	1
198	непосредственно из природы	1	1
199	важный момент в	1	1
200	а может быть	1	1
201	он помещает в	1	1
202	распадается на ряд	1	1
203	все то что	3	1
204	и его школа	2	1
205	условиях социальной среды	2	1
206	уже указывали что	1	1
207	во всех вопросах	1	1
208	все это –	3	1
209	он еще не	1	1
210	том что это	1	1
211	во внешнем опыте	5	1
212	идеологии но в	1	1
213	ни в каком	2	1
214	точка зрения на	2	1
215	первый план выдвигается	1	1
216	и накопляются те	1	1
217	и даже не	1	1
218	в конечном счете	3	1
219	нет принципиальной границы	1	1
220	можем сказать что	5	1
221	свою идеологическую оформленность	1	1
222	должен освободиться от	1	1
223	то что он	1	1
224	же время –	1	1
225	– как в	1	1
226	ни до чего	1	1
227	находятся в состоянии	1	1
228	одна из разновидностей	1	1
229	снова и снова	2	1
230	ни о какой	2	1
231	обстоит дело и	2	1
232	уже знакомый нам	1	1
233	при этом как	1	1
234	по сравнению с	1	1
235	социальной группы к	1	1
236	и значение в	1	1
237	из этих двух	1	1
238	и в таком	1	1
239	здесь в этом	1	1
240	имеется в виду	1	1
241	для него не	1	1
242	если же мы	1	1
243	оно и является	1	1
244	то или иное	2	1
245	однако и здесь	1	1
246	– это вовсе	2	1
247	следующей главе глава	2	1
248	в предыдущей главе	2	1
249	очень важный момент	1	1
250	в жизни и	1	1
251	вовсе не в	2	1
252	в том же	1	1
253	может войти в	1	1
254	формы так и	1	1
255	но если мы	2	1
256	слова и на	1	1
257	то что существенно	1	1
258	сводится к следующему	1	1
259	зрения индивидуальной психологии	1	1
260	в своей основе	4	1
261	как и всякое	1	1
262	взаимодействия говорящих и	1	1
263	роду своего бытия	1	1
264	по отношению ко	2	1
265	свою точку зрения	2	1
266	наивный механистический материализм	1	1
267	только с точки	1	1
268	может стать и	1	1
269	для данного высказывания	1	1
270	с помощью которых	4	1
271	он один дает	1	1
272	каждый наш поступок	1	1
273	сам по себе	4	1
274	не только предмет	1	1
275	в которой мы	1	1
276	социальных взаимоотношений в	1	1
277	ее должны быть	1	1
278	отражает в себе	1	1
279	и следовательно вне	1	1
280	не касается но	1	1
281	так и с	1	1
282	механизм условного рефлекса	1	1
283	видим таким образом	1	1
284	в каком случае	2	1
285	в одной плоскости	1	1
286	приходит к выводу	1	1
287	в себе самом	1	1
288	если бы они	1	1
289	что он сам	2	1
290	точки зрения индивидуальной	1	1
291	во многих отношениях	1	1
292	мы уже указывали	4	1
293	приходилось говорить о	1	1
294	это так же	1	1
295	не чем иным	2	1
296	от того чтобы	1	1
297	но более того	2	1
298	чем иным как	2	1
299	таким образом что	1	1
300	что все эти	3	1
301	далек от того	1	1
302	в этом –	2	1
303	с которыми имеет	1	1
304	и осуществляется в	1	1
305	по аналогии с	1	1
306	свое словесное обличие	1	1
307	мы все время	1	1
308	раз и не	2	1
309	по ту сторону	4	1
310	ввести его в	1	1
311	точки зрения в	1	1
312	точки зрения этого	1	1
313	яркое выражение в	1	1
314	а с другой	2	1
315	может обойтись без	1	1
316	глубже и существеннее	1	1
317	какой степени не	1	1
318	и как мы	1	1
319	но даже и	1	1
320	как и речь	1	1
321	так было в	1	1
322	и по отношению	2	1
323	этого процесса и	1	1
324	не только не	1	1
325	ту роль которую	1	1
326	для него только	2	1
327	в основных чертах	1	1
328	выражение социального общения	1	1
329	этот процесс в	1	1
330	кровь от крови	1	1
331	природы и истории	2	1
332	нам уже приходилось	3	1
333	наиболее ярким и	1	1
334	в предшествующей главе	1	1
335	в нервной системе	1	1
336	как раз и	2	1
337	само собою разумеется	1	1
338	души уже не	1	1
339	к сохранению и	1	1
340	но как раз	1	1
341	в наше время	1	1
342	друг на друга	1	1
343	это вовсе не	4	1
344	и на все	1	1
345	быть ничего общего	1	1
346	не нуждается в	1	1
347	они не могут	1	1
348	достигнутого в данный	1	1
349	все это не	1	1
350	у нас –	1	1
351	он сам называет	1	1
352	сказать что вся	1	1
353	таким образом и	1	1
354	не может ведь	1	1
355	едва ли может	1	1
356	ничего не говорящих	1	1
357	отношению к окружающему	1	1
358	психической жизни в	2	1
359	и каждое наше	1	1
360	что он был	1	1
361	– но нет	1	1
362	внешней и внутренней	1	1
363	в последнем счете	4	1
364	коем случае не	1	1
365	в основе всей	1	1
366	и пр все	1	1
367	– как бы	1	1
368	процессы в нервной	1	1
369	сих пор не	1	1
370	что он делает	1	1
371	могут быть и	1	1
372	а как бы	1	1
373	сознания как это	1	1
374	она слагается из	2	1
375	среда в которой	1	1
376	превращения его в	1	1
377	но прежде всего	1	1
378	было бы взять	1	1
379	итоги остается подвести	1	1
380	данной речевой группы	1	1
381	более глубокие пласты	1	1
382	вообще не существует	1	1
383	пределах индивидуального организма	1	1
384	не можем мы	1	1
385	равно как и	2	1
386	одним из наиболее	2	1
387	как это делает	1	1
388	не в его	3	1
389	которыми имеет дело	1	1
390	марксистской точки зрения	2	1
391	между организмом и	1	1
392	ибо как мы	1	1
393	прежде всего на	1	1
394	и есть та	2	1
395	все это является	1	1
396	что иное как	1	1
397	и вот в	1	1
398	лежат в основе	1	1
399	он не только	2	1
400	одна из основных	1	1
401	– очень важный	2	1
402	в противоречие с	1	1
403	в одной из	1	1
404	сознанию и его	1	1
405	это – чисто	1	1
406	не совсем так	1	1
407	т.е с точки	1	1
408	идеологией нет принципиальной	1	1
409	отождествить себя с	1	1
410	и едва ли	1	1
411	и его школы	1	1
412	в другом месте	2	1
413	и вовсе не	1	1
414	можно определить как	1	1
415	с другой –	2	1
416	в гораздо большей	1	1
417	в результате получается	1	1
418	сознание – это	1	1
419	и развитию ее	1	1
420	в себе и	1	1
421	что же касается	3	1
422	в целом ряде	1	1
423	не выдерживает критики	1	1
424	и дать ему	1	1
425	на протяжении всей	6	1
426	что мог бы	1	1
427	подхода к самому	1	1
428	к выводу что	1	1
429	и не было	1	1
430	конечно не в	1	1
431	в рамки индивидуального	1	1
432	при этом совершенно	2	1
433	по роду своего	1	1
434	не отличается от	2	1
435	легли в основу	1	1
436	и хотя бы	1	1
437	стадии своего развития	1	1
438	в то время	1	1
439	один за другим	1	1
440	же время это	1	1
441	и с помощью	2	1
442	в свою основу	1	1
443	в западной европе	1	1
444	или во всяком	1	1
445	но что же	1	1
446	все же не	1	1
447	своего исторического существования	1	1
448	одно из важнейших	1	1
449	в индивидуальной душе	1	1
450	свою очередь является	1	1
451	получить только в	1	1
452	на них мы	1	1
453	в сознание или	1	1
454	в жесте в	1	1
455	они и не	1	1
456	в условиях социальной	2	1
457	но и все	1	1
458	не что иное	1	1
459	и быть не	1	1
460	оно становится уже	1	1
461	это содержание психики	1	1
462	и в разных	1	1
463	его жизни и	2	1
464	дело в том	1	1
465	и все другие	1	1
466	индивидуальную душу но	1	1
467	сведения его к	1	1
468	с другом и	1	1
469	объективного внешнего опыта	1	1
470	и все его	2	1
471	и у самого	1	1
472	– с помощью	1	1
473	прямо противоположного характера	1	1
474	будет никаких оснований	1	1
475	как мы видим	1	1
476	сохранению и развитию	1	1
477	социологической точки зрения	1	1
478	не дает никаких	1	1
479	это не совсем	1	1
480	о причинах и	1	1
481	во всех этих	1	1
482	как бы ни	1	1
483	все остальное –	2	1
484	по себе является	1	1
485	никакого отношения к	1	1
486	далеко не так	2	1
487	но тем не	1	1
488	должно быть дано	1	1
489	лишь абстрактно выделенным	1	1
490	и пр далее	1	1
491	могут быть сведены	1	1
492	но во всяком	3	1
493	с этим не	1	1
494	природной и социальной	2	1
495	и без того	1	1
496	не может обойтись	1	1
497	мы видим таким	1	1
498	гораздо большей степени	1	1
499	в индивидуальную душу	5	1
500	жизни в ее	1	1
501	группы к которой	1	1
502	выходит за пределы	2	1
503	в таком виде	2	1
504	плоть от плоти	1	1
505	так как они	1	1
506	связанных как с	1	1
507	деле если мы	1	1
508	а вовсе не	3	1
509	то в нем	1	1
510	в каком направлении	1	1
511	но теперь мы	1	1
512	в подходе к	2	1
513	не выходит за	1	1
514	что она слагается	1	1
515	это один путь	1	1
516	– как раз	1	1
517	в котором мы	1	1
518	с марксистской точки	1	1
519	и в нем	1	1
520	в основе своей	1	1
521	что же такое	2	1
522	но и сама	1	1
523	в буржуазной философии	1	1
524	как наука о	1	1
525	собою разумеется что	1	1
526	жизни и в	1	1
527	общего не имеет	1	1
528	нам кажется что	1	1
529	большинстве случаев только	1	1
530	и пр –	2	1
531	оно может быть	1	1
532	субъективная психика человека	1	1
533	это прежде всего	2	1
534	до конца и	1	1
535	психическое переживание –	1	1
536	связанных с ними	2	1
537	мы не можем	3	1
538	но не только	1	1
539	тому что все	1	1
540	ни о каком	2	1
541	мы уже сказали	1	1
