N	2gram	Vygotskiy_	KulturaY
133	ясно что	2	12
134	а только	8	12
135	вопроса о	5	12
136	этот вопрос	8	12
137	могут быть	7	12
138	тогда когда	10	12
139	как в	7	12
140	речь в	3	12
141	этого слова	3	12
142	для этого	3	12
143	те же	6	11
144	должен быть	1	11
145	в своем	11	11
146	речи и	8	11
147	он не	13	11
148	в нем	10	11
149	и здесь	2	11
150	должна быть	7	11
151	и то	9	11
152	что язык	1	11
153	еще и	3	11
154	совершенно не	5	11
155	из этих	2	11
156	этом отношении	7	11
157	уже в	4	11
158	слова в	3	11
159	в их	4	11
160	в какой	8	11
161	или иной	1	11
162	в первом	4	10
163	в речи	3	10
164	как и	13	10
165	речь идет	1	10
166	так же	22	10
167	к этому	7	10
168	несмотря на	3	10
169	бы в	6	10
170	ту же	5	10
171	этом смысле	5	10
172	в общем	1	10
173	в то	5	10
174	после того	2	10
175	со стороны	3	10
176	в каком	2	10
177	с этим	9	10
178	они не	7	10
179	тем более	5	10
180	того или	1	10
181	тех же	1	10
182	тем самым	13	10
183	от того	8	10
184	в своей	5	9
185	можно сказать	7	9
186	что все	9	9
187	в которой	8	9
188	но для	3	9
189	очевидно что	2	9
190	рядом с	1	9
191	мы говорим	4	9
192	и есть	8	9
193	или иного	1	9
194	ни в	1	9
195	не имеет	7	9
196	что мы	11	9
197	не потому	1	9
198	но это	4	9
199	и для	3	9
200	дает нам	1	9
201	то мы	1	9
202	ли не	2	9
203	но уже	2	9
204	на то	6	9
205	в целом	8	9
206	своего рода	1	8
207	в этих	7	8
208	но все	2	8
209	в первую	4	8
210	на практике	3	8
211	в структуре	1	8
212	что они	8	8
213	с одной	10	8
214	это слово	3	8
215	тому же	3	8
216	тому что	14	8
217	не есть	4	8
218	в чем	10	8
219	в своих	5	8
220	в тех	2	8
221	отнюдь не	2	8
222	мы видели	10	8
223	в статье	1	8
224	а потому	3	8
225	заключается в	15	8
226	да и	1	8
227	то и	2	8
228	только тогда	5	8
229	слов и	3	8
230	что я	4	8
231	состоит в	11	8
232	с его	3	8
233	этом случае	5	8
234	независимо от	3	8
235	на самом	3	8
236	и как	7	8
237	об этом	1	8
238	мере в	5	8
239	не говоря	1	8
240	в частности	9	8
241	и о	1	8
242	же в	2	8
243	само по	2	8
244	что на	2	8
245	стоит в	5	7
246	например в	1	7
247	казалось бы	5	7
248	нам не	1	7
249	в котором	2	7
250	в одном	3	7
251	свою очередь	4	7
252	была бы	1	7
253	той мере	3	7
254	на том	4	7
255	внимание на	1	7
256	во внимание	4	7
257	учение о	3	7
258	так сказать	1	7
259	к вопросу	1	7
260	а с	3	7
261	не значит	1	7
262	столь же	5	7
263	чуть ли	1	7
264	одной стороны	10	7
265	в процессе	37	7
266	с ним	6	7
267	никак не	6	7
268	сводится к	1	7
269	но вот	1	7
270	как о	1	7
271	с ними	4	7
272	в слове	1	7
273	и более	8	7
274	когда мы	4	7
275	идет о	1	7
276	в свою	5	7
277	речи не	4	7
278	в истории	3	7
279	как например	1	7
280	до конца	3	7
281	бы сказать	4	7
282	на этот	9	7
283	языка но	1	7
284	в самой	1	7
285	все равно	2	7
286	смысле этого	2	7
287	есть в	2	7
288	нисколько не	2	7
289	и потому	3	7
290	она не	2	7
291	не знает	6	7
292	когда он	3	7
293	что касается	1	7
294	как он	7	7
295	язык в	1	7
296	были бы	1	6
297	говоря уже	1	6
298	только что	6	6
299	даже в	1	6
300	в корне	2	6
301	только для	2	6
302	отличается от	2	6
303	уже о	2	6
304	языка не	2	6
305	что именно	4	6
306	по поводу	3	6
307	она есть	1	6
308	гораздо более	1	6
309	на язык	1	6
310	мы знаем	5	6
311	слов в	1	6
312	в ее	1	6
313	не столько	3	6
314	прежде чем	2	6
315	приемов и	1	6
316	от этого	1	6
317	той или	1	6
318	могли бы	15	6
319	на этом	8	6
320	должны быть	2	6
321	за пределы	4	6
322	мы называем	1	6
323	главным образом	1	6
324	его к	2	6
325	первую очередь	4	6
326	не на	5	6
327	оно не	2	6
328	если не	3	6
329	этой точки	7	6
330	но только	4	6
331	перед нами	1	6
332	а если	2	6
333	на основе	6	6
334	что если	6	6
335	в отличие	3	6
336	в сфере	9	6
337	тем же	1	6
338	речи можно	1	6
339	свое время	2	6
340	в свое	2	6
341	в себе	4	6
342	что оно	9	6
343	данном случае	3	6
344	мы не	6	6
345	что с	7	6
346	или в	1	6
347	этого не	1	6
348	то это	2	6
349	как будто	2	6
350	что эти	4	6
351	может иметь	3	6
352	отличие от	3	6
353	что значит	3	6
354	дело не	2	6
355	не с	2	6
356	говоря о	2	6
357	только то	4	6
358	приводит к	10	6
359	как к	1	6
360	которые в	4	6
361	нуждается в	3	6
362	же это	1	6
363	и к	7	5
364	еще более	5	5
365	формы в	1	5
366	в большей	1	5
367	не как	3	5
368	но что	6	5
369	и даже	3	5
370	более или	1	5
371	в духе	1	5
372	на которых	1	5
373	вопрос этот	1	5
374	уже выше	1	5
375	языка на	1	5
376	и того	8	5
377	доказать что	1	5
378	в другом	7	5
379	с проблемой	2	5
380	вопросу о	2	5
381	ни одного	2	5
382	кроме того	2	5
383	точка зрения	8	5
384	не то	5	5
385	никогда не	10	5
386	и он	3	5
387	на протяжении	2	5
388	чем в	6	5
389	как же	2	5
390	в конце	3	5
391	в двух	1	5
392	и у	1	5
393	у него	8	5
394	но как	6	5
395	и является	6	5
396	в форме	1	5
397	в современной	3	5
398	так что	8	5
399	всех этих	1	5
400	одного и	9	5
401	не так	1	5
402	речи но	3	5
403	смысле слова	1	5
404	и при	4	5
405	бы привести	1	5
406	в область	2	5
407	мы в	2	5
408	из того	12	5
409	речи как	4	5
410	в отношении	18	5
411	к его	4	5
412	о котором	1	5
413	если можно	1	5
414	широком смысле	1	5
415	то он	1	5
416	уже из	2	5
417	относится к	3	5
418	и тогда	1	5
419	на примере	5	5
420	переход от	7	5
421	но если	7	5
422	на вопрос	7	5
423	а это	3	5
424	и от	2	5
425	мы находим	1	5
426	а на	1	5
427	но с	2	5
428	языку как	1	5
429	слово в	3	5
430	язык и	2	5
431	по своему	4	5
432	или менее	1	5
433	это так	1	5
434	только не	7	5
435	и их	4	5
436	говорим о	2	5
437	мы должны	13	5
438	учения о	2	5
439	или иначе	1	5
440	что можно	1	5
441	отношение к	12	5
442	и только	4	5
443	есть не	3	5
444	за время	1	4
445	мы и	6	4
446	случае мы	2	4
447	или иных	2	4
448	о чем	3	4
449	как они	4	4
450	зрения на	1	4
451	иначе как	4	4
452	представление о	2	4
453	как только	4	4
454	ответить на	4	4
455	к этой	3	4
456	к другой	2	4
457	не сделал	1	4
458	мы увидим	3	4
459	вот почему	3	4
460	увидим что	1	4
461	в различных	3	4
462	уже и	1	4
463	до того	4	4
464	всего этого	1	4
465	быть в	3	4
466	к которому	7	4
467	как я	3	4
468	что даже	1	4
469	не мог	1	4
470	и иной	1	4
471	и становится	1	4
472	из них	6	4
473	к нему	4	4
474	всего в	1	4
475	иначе говоря	2	4
476	но еще	1	4
477	аналогии с	2	4
478	как можно	1	4
479	в письменной	7	4
480	его в	6	4
481	совершенно ясно	2	4
482	отношения между	3	4
483	но он	8	4
484	не говорит	3	4
485	что за	1	4
486	которое в	1	4
487	это есть	5	4
488	между ними	5	4
489	же как	9	4
490	постановка вопроса	1	4
491	о которых	2	4
492	себе и	1	4
493	и это	3	4
494	в смысле	3	4
495	чтобы понять	2	4
496	остается в	1	4
497	в каждом	1	4
498	мы можем	15	4
499	в лучшем	3	4
500	эти слова	1	4
501	не дает	2	4
502	если же	1	4
503	почти всегда	2	4
504	собственно и	1	4
505	в известных	1	4
506	как известно	7	4
507	что для	2	4
508	и все	2	4
509	же мы	2	4
510	и по	5	4
511	а главное	1	4
512	однако и	1	4
513	утверждать что	1	4
514	на деле	1	4
515	во втором	2	4
516	уже на	3	4
517	как таковой	2	4
518	мы приходим	1	4
519	то в	7	4
520	которых мы	1	4
521	сам по	1	4
522	из которых	3	4
523	том и	1	4
524	нам в	2	4
525	здесь мы	1	4
526	отношения к	2	4
527	связанные с	6	4
528	бы не	1	4
529	именно поэтому	3	4
530	в известном	9	4
531	языка так	1	4
532	таких слов	1	4
533	из области	4	4
534	я говорю	1	4
535	ни на	3	4
536	первом случае	2	4
537	не имеют	4	4
538	по сравнению	9	4
539	именно на	1	4
540	обе эти	8	4
541	что когда	2	4
542	на более	1	4
543	в данной	2	4
544	мог бы	1	4
545	на который	2	4
546	однако в	1	4
547	речи с	2	4
548	точку зрения	1	4
549	подойти к	1	4
550	поэтому что	1	4
551	но на	2	4
552	этой области	3	4
553	различие между	4	4
554	о значении	1	4
555	что сказано	1	4
556	в виде	3	4
557	речи к	2	4
558	к нашей	1	4
559	на все	7	4
560	в такой	5	4
561	в условиях	3	4
562	вопросе о	3	4
563	к одному	4	4
564	поскольку она	1	4
565	с языком	1	4
566	нужно было	1	4
567	этом слове	1	4
568	одного из	1	4
569	для обозначения	1	4
570	такой же	4	4
571	это в	2	4
572	не более	1	4
573	а то	1	4
574	это на	3	3
575	мы наблюдаем	1	3
576	и другие	13	3
577	культурного развития	2	3
578	все что	2	3
579	мысли и	7	3
580	по мере	6	3
581	отношений в	4	3
582	вопрос об	4	3
583	все дело	2	3
584	из самых	1	3
585	из всего	1	3
586	мы получаем	1	3
587	в собственном	2	3
588	на эту	1	3
589	знаем что	2	3
590	поставить вопрос	1	3
591	но мы	7	3
592	на материале	1	3
593	еще один	1	3
594	состоит не	2	3
595	можно считать	1	3
596	раз и	3	3
597	научной литературе	1	3
598	мы обязаны	1	3
599	за собой	4	3
600	говорит что	7	3
601	в свете	4	3
602	что речь	1	3
603	так то	1	3
604	к ним	2	3
605	настоящее время	2	3
606	наряду с	3	3
607	тех случаях	1	3
608	все время	3	3
609	который в	2	3
610	на котором	3	3
611	как сказано	1	3
612	для этой	1	3
613	в системе	4	3
614	но так	1	3
615	или иным	2	3
616	представить себе	2	3
617	бы то	2	3
618	понимать что	1	3
619	формы но	1	3
620	согласно которому	9	3
621	всю свою	1	3
622	к жизни	7	3
623	не хватает	1	3
624	в следующем	1	3
625	же значение	1	3
626	что его	2	3
627	одним из	4	3
628	по аналогии	2	3
629	это даже	1	3
630	и вместе	1	3
631	условия в	2	3
632	и следовательно	7	3
633	какой они	1	3
634	не нужно	2	3
635	под влиянием	4	3
636	в других	2	3
637	речи мы	3	3
638	ряду с	1	3
639	принять во	3	3
640	в целях	2	3
641	при отсутствии	1	3
642	на нем	2	3
643	но зато	1	3
644	или иные	1	3
645	не приходится	1	3
646	помощью которого	3	3
647	иметь в	1	3
648	который мы	2	3
649	научного знания	1	3
650	даже не	1	3
651	ни были	1	3
652	то ни	1	3
653	именно потому	3	3
654	значение и	1	3
655	известном смысле	7	3
656	только с	1	3
657	что есть	1	3
658	которое мы	1	3
659	мы будем	4	3
660	образом в	2	3
661	на место	2	3
662	показывает что	9	3
663	сводится в	1	3
664	во время	1	3
665	в него	1	3
666	в одну	1	3
667	и сами	2	3
668	эта фраза	2	3
669	нашей теме	1	3
670	собственном смысле	2	3
671	если в	4	3
672	содержания и	2	3
673	одних и	1	3
674	бы говорить	1	3
675	и делает	2	3
676	если эти	1	3
677	потребность в	4	3
678	вместо того	5	3
679	чем можно	1	3
680	в наших	2	3
681	что у	4	3
682	показать что	4	3
683	то время	4	3
684	том смысле	1	3
685	не находится	2	3
686	форма слова	1	3
687	роли в	2	3
688	том как	3	3
689	же есть	1	3
690	его и	4	3
691	какой мере	1	3
692	вернемся к	1	3
693	своей собственной	2	3
694	более чем	1	3
695	на некоторых	1	3
696	не знаю	1	3
697	так чтобы	1	3
698	и уже	1	3
699	работа над	3	3
700	с большой	1	3
701	те или	2	3
702	не могло	1	3
703	значение для	4	3
704	тогда как	3	3
705	каждый из	1	3
706	действия и	1	3
707	не представляет	1	3
708	знает что	5	3
709	тому чтобы	4	3
710	без всякого	2	3
711	он в	3	3
712	и под	1	3
713	ответа на	1	3
714	при котором	1	3
715	том же	1	3
716	со словом	1	3
717	с него	1	3
718	в настоящее	2	3
719	с того	3	3
720	в более	2	3
721	мы могли	16	3
722	значение в	3	3
723	смысле что	1	3
724	в первый	1	3
725	для него	9	3
726	естественно что	4	3
727	с их	4	3
728	слова не	2	3
729	как именно	1	3
730	и непосредственно	1	3
731	это еще	1	3
732	есть также	1	3
733	сама по	4	3
734	с той	1	3
735	этой цели	1	3
736	случаях когда	1	3
737	или даже	2	3
738	и со	1	3
739	этого вопроса	5	3
740	на его	4	3
741	с первого	2	3
742	и тех	1	3
743	предположить что	3	3
744	и эти	2	3
745	а как	1	3
746	которую можно	1	3
747	не по	1	3
748	конце концов	2	3
749	лучшем случае	4	3
750	и может	4	3
751	но она	1	3
752	противоречии с	1	3
753	же что	1	3
754	в начале	2	3
755	признать что	1	3
756	идет речь	1	3
757	значение слова	4	3
758	фраза в	1	3
759	языковых форм	2	3
760	различие в	3	3
761	тем чтобы	1	3
762	понять что	2	3
763	с таким	4	3
764	тех или	2	3
765	таким же	3	3
766	устной речи	24	3
767	на ту	1	3
768	иное как	2	3
769	более того	1	3
770	он пользуется	2	2
771	данной области	1	2
772	что было	2	2
773	с которыми	2	2
774	во всем	2	2
775	они являются	2	2
776	они имеют	1	2
777	он приходит	2	2
778	от него	3	2
779	и составляет	5	2
780	только из	1	2
781	тем меньше	1	2
782	которая была	1	2
783	мы найдем	1	2
784	речи то	2	2
785	отвечает на	1	2
786	если его	1	2
787	язык а	1	2
788	языке и	1	2
789	которые не	5	2
790	которая в	3	2
791	без исключения	1	2
792	дело с	2	2
793	в применении	1	2
794	рассматривать с	1	2
795	или нет	1	2
796	связи и	2	2
797	к синтаксису	1	2
798	писать на	1	2
799	далее в	1	2
800	что система	2	2
801	в примере	1	2
802	нами в	4	2
803	можно видеть	1	2
804	в живом	1	2
805	то нам	1	2
806	приходит к	6	2
807	понимается как	1	2
808	по пути	1	2
809	он имеет	6	2
810	время как	4	2
811	надобность в	1	2
812	чтобы эти	1	2
813	результате этого	1	2
814	всегда остается	1	2
815	от одной	2	2
816	ведет к	2	2
817	в жизни	2	2
818	наблюдаем в	1	2
819	зрения мы	1	2
820	имеет место	4	2
821	приходит в	2	2
822	выход из	1	2
823	совершенно одинаково	1	2
824	между понятиями	4	2
825	тем или	2	2
826	этот закон	3	2
827	он является	1	2
828	и слово	1	2
829	письменную речь	3	2
830	начнем с	1	2
831	моменты в	1	2
832	известно что	2	2
833	можем говорить	2	2
834	первостепенной важности	2	2
835	нами выше	2	2
836	мысли что	1	2
837	во все	1	2
838	функция слова	1	2
839	в основном	2	2
840	в действительности	6	2
841	что этот	1	2
842	применении к	1	2
843	той и	1	2
844	слов на	1	2
845	имеет в	1	2
846	не должен	1	2
847	почти исключительно	1	2
848	но эти	1	2
849	что вся	1	2
850	одной и	3	2
851	но может	1	2
852	об отношении	2	2
853	но они	2	2
854	между отдельными	2	2
855	на пути	1	2
856	и когда	1	2
857	более сложных	3	2
858	самый факт	1	2
859	о таких	2	2
860	здесь прежде	1	2
861	и те	2	2
862	что еще	1	2
863	как оно	1	2
864	неосознанные и	1	2
865	к положению	1	2
866	в вопросе	4	2
867	в глаза	1	2
868	отношения и	2	2
869	известным образом	2	2
870	к числу	1	2
871	них есть	1	2
872	письменной речью	7	2
873	такая же	1	2
874	находится в	2	2
875	с этими	1	2
876	в научном	5	2
877	речь не	3	2
878	не умеет	6	2
879	исходит из	2	2
880	каждое из	1	2
881	что само	2	2
882	понятие о	3	2
883	в пользу	1	2
884	приближение к	1	2
885	уже по	5	2
886	большей степени	2	2
887	чем это	2	2
888	едва ли	2	2
889	целого ряда	1	2
890	смысле как	1	2
891	действительно в	1	2
892	синтаксис и	2	2
893	чтобы выяснить	2	2
894	действительно ли	3	2
895	мысль а	1	2
896	что иное	2	2
897	речи является	2	2
898	вообще а	1	2
899	в состоянии	6	2
900	ни было	1	2
901	целого а	1	2
902	не соответствует	1	2
903	этот в	1	2
904	может оказаться	2	2
905	в некоторой	2	2
906	бы что	2	2
907	что между	5	2
908	лежит в	5	2
909	говорит он	3	2
910	словом в	1	2
911	ее от	1	2
912	и приводит	1	2
913	который по	2	2
914	он говорит	3	2
915	основной вопрос	1	2
916	на тот	1	2
917	оно совершается	2	2
918	речь шла	1	2
919	в деле	1	2
920	такова что	1	2
921	особенности в	1	2
922	в себя	4	2
923	точек зрения	4	2
924	что их	2	2
925	такова например	1	2
926	в противоречии	1	2
927	нами как	1	2
928	их не	1	2
929	того в	2	2
930	это как	1	2
931	не означает	5	2
932	в классе	2	2
933	этого процесса	2	2
934	которой и	1	2
935	природе своей	1	2
936	проблемы как	1	2
937	отношение между	4	2
938	в случае	2	2
939	является его	2	2
940	это по	1	2
941	ничего нового	1	2
942	что эта	7	2
943	значение или	1	2
944	это или	1	2
945	и тот	5	2
946	тем и	2	2
947	большое значение	1	2
948	то во	1	2
949	через которые	2	2
950	меняется и	1	2
951	а тем	2	2
952	это же	1	2
953	равно как	1	2
954	функции не	2	2
955	вопрос в	1	2
956	слова из	2	2
957	общего с	3	2
958	в систему	2	2
959	внимание и	3	2
960	и др	1	2
961	когда они	1	2
962	к осознанию	11	2
963	было известно	1	2
964	что только	3	2
965	показывают что	1	2
966	чистый и	1	2
967	что без	1	2
968	вся эта	1	2
969	для чего	1	2
970	язык на	1	2
971	из основных	7	2
972	нет никаких	2	2
973	и самый	2	2
974	доказывает что	1	2
975	и ничего	1	2
976	потому чтобы	1	2
977	что прежде	1	2
978	отношении между	1	2
979	он уже	1	2
980	речи что	2	2
981	является ее	1	2
982	и должны	1	2
983	как с	5	2
984	что сказать	2	2
985	этого понятия	3	2
986	следует ли	1	2
987	родного языка	11	2
988	от нас	1	2
989	и должен	2	2
990	задолго до	4	2
991	к действию	2	2
992	смысле можно	2	2
993	связывается с	1	2
994	видели уже	2	2
995	в плоскости	2	2
996	только они	1	2
997	связанная с	3	2
998	должен был	3	2
999	о природе	1	2
1000	сами по	1	2
1001	отличаются от	2	2
1002	и одновременно	1	2
1003	ряд слов	1	2
1004	существует между	1	2
1005	это положение	2	2
1006	с целью	1	2
1007	формы слова	1	2
1008	функцией в	1	2
1009	значении этого	1	2
1010	доходит до	1	2
1011	пройти мимо	1	2
1012	есть нечто	1	2
1013	и вопрос	1	2
1014	и так	1	2
1015	и просто	1	2
1016	никто не	2	2
1017	сравнению с	9	2
1018	не до	2	2
1019	которая не	1	2
1020	имеет здесь	1	2
1021	мы сталкиваемся	2	2
1022	этих случаях	1	2
1023	к другому	3	2
1024	ничего общего	6	2
1025	синтаксических форм	1	2
1026	слов которые	2	2
1027	этот процесс	5	2
1028	есть какая-то	1	2
1029	думать что	1	2
1030	помощью этого	1	2
1031	с самыми	1	2
1032	основной порок	1	2
1033	не является	7	2
1034	нам о	1	2
1035	очевидно и	1	2
1036	это понятие	3	2
1037	совершенно иной	3	2
1038	быть совершенно	2	2
1039	и социальной	1	2
1040	часть или	1	2
1041	еще на	1	2
1042	значение этого	1	2
1043	сказал бы	1	2
1044	лежат в	3	2
1045	самым мы	2	2
1046	рассматривать как	1	2
1047	мы без	1	2
1048	отношении к	2	2
1049	из сферы	1	2
1050	вслед за	3	2
1051	друг от	5	2
1052	в совершенно	2	2
1053	на первых	1	2
1054	никаких оснований	2	2
1055	их значения	1	2
1056	потому и	4	2
1057	в расчет	1	2
1058	и той	3	2
1059	имеем в	1	2
1060	на которые	3	2
1061	что различие	1	2
1062	и там	1	2
1063	язык ни	1	2
1064	в точности	1	2
1065	начиная с	1	2
1066	из истории	2	2
1067	одной из	5	2
1068	на улице	2	2
1069	нашего анализа	1	2
1070	всякий раз	1	2
1071	знания о	2	2
1072	то здесь	1	2
1073	не стоит	1	2
1074	и значит	1	2
1075	а вовсе	1	2
1076	у них	1	2
1077	и после	1	2
1078	не из	1	2
1079	исключительно в	1	2
1080	последнего времени	2	2
1081	известной мере	1	2
1082	друг другу	2	2
1083	строится на	1	2
1084	он должен	9	2
1085	от всякого	2	2
1086	самое слово	2	2
1087	деле не	1	2
1088	связан с	1	2
1089	мысли а	1	2
1090	ответ на	3	2
1091	в прямом	1	2
1092	нас нет	1	2
1093	к овладению	4	2
1094	зависит от	4	2
1095	том числе	2	2
1096	одним и	1	2
1097	это особенно	1	2
1098	слово а	1	2
1099	конечно в	1	2
1100	от которого	1	2
1101	речи так	3	2
1102	он и	1	2
1103	отсюда следует	1	2
1104	этого явления	1	2
1105	ее в	3	2
1106	где он	1	2
1107	здесь в	1	2
1108	на которой	1	2
1109	сознания и	3	2
1110	в широком	1	2
1111	а все	1	2
1112	того момента	1	2
1113	слова а	1	2
1114	с теориями	1	2
1115	по этому	1	2
1116	это отношение	1	2
1117	которые я	1	2
1118	от друга	5	2
1119	по моему	1	2
1120	когда оно	2	2
1121	дело в	1	2
1122	вообще не	5	2
1123	в ряде	2	2
1124	нас к	6	2
1125	частном случае	1	2
1126	является не	2	2
1127	другом месте	4	2
1128	силу этого	1	2
1129	и понимания	1	2
1130	перейти к	4	2
1131	словом как	1	2
1132	один и	5	2
1133	именно эта	1	2
1134	это было	1	2
1135	не что	2	2
1136	более широкое	1	2
1137	бы совершенно	1	2
1138	путь к	1	2
1139	рабочих и	1	2
1140	в одной	2	2
1141	разумеется что	1	2
1142	как слово	1	2
1143	устной и	3	2
1144	которая как	2	2
1145	показать в	1	2
1146	разница между	1	2
1147	понимает что	1	2
1148	только к	4	2
1149	же из	1	2
1150	связанных с	1	2
1151	прав когда	2	2
1152	такие же	1	2
1153	эти последние	1	2
1154	с основной	1	2
1155	свое выражение	1	2
1156	нужно в	1	2
1157	в основных	1	2
1158	могут служить	1	2
1159	в самых	4	2
1160	может идти	3	2
1161	тому как	6	2
1162	в теории	4	2
1163	с совершенно	1	2
1164	не станем	2	2
1165	момента как	1	2
1166	к тем	1	2
1167	а по	1	2
1168	наоборот в	1	2
1169	отношений между	4	2
1170	оказывается что	1	2
1171	обоих этих	6	2
1172	как правило	1	2
1173	связана с	2	2
1174	указывает на	3	2
1175	от мысли	1	2
1176	в ходе	17	2
1177	все содержание	1	2
1178	даже для	2	2
1179	это можно	1	2
1180	речь и	4	2
1181	это очевидно	2	2
1182	письменная речь	23	2
1183	как увидим	1	2
1184	жизни и	2	2
1185	и прежде	1	2
1186	свидетельствуют о	1	2
1187	тех которые	1	2
1188	в период	1	2
1189	но сейчас	1	2
1190	все более	4	2
1191	языка если	1	2
1192	и новые	1	2
1193	эти два	1	2
1194	именно это	2	2
1195	не можем	2	2
1196	в известной	3	2
1197	можно только	2	2
1198	меньше чем	1	2
1199	в сложном	1	1
1200	я припоминаю	1	1
1201	более не	1	1
1202	практически не	1	1
1203	не затрагивают	2	1
1204	находим в	1	1
1205	самых сложных	1	1
1206	что один	1	1
1207	восприятию то	1	1
1208	смысле с	1	1
1209	это утверждение	1	1
1210	распространенный и	1	1
1211	могут иметь	1	1
1212	несомненно что	1	1
1213	к проблеме	2	1
1214	становится возможным	1	1
1215	к другу	4	1
1216	что всегда	1	1
1217	этого необходимо	1	1
1218	в каждую	1	1
1219	место при	1	1
1220	он старался	1	1
1221	на эти	1	1
1222	известно и	1	1
1223	она называется	1	1
1224	устную речь	1	1
1225	выводу что	3	1
1226	когда ему	1	1
1227	может в	1	1
1228	разрешить этот	1	1
1229	с двух	2	1
1230	самого себя	1	1
1231	исходя из	2	1
1232	ясно почему	1	1
1233	его определения	1	1
1234	стоят в	1	1
1235	таком понимании	1	1
1236	совершенно очевидно	2	1
1237	отношения не	1	1
1238	каждого отдельного	3	1
1239	учителя и	1	1
1240	часть его	1	1
1241	момента в	3	1
1242	до самого	2	1
1243	для понятий	1	1
1244	проблема не	1	1
1245	связанных между	1	1
1246	в равной	4	1
1247	оказывается не	2	1
1248	почти с	1	1
1249	эта новая	1	1
1250	в анализе	1	1
1251	это значит	5	1
1252	полное соответствие	1	1
1253	процесс образования	9	1
1254	является в	2	1
1255	особенностей в	1	1
1256	это объяснение	3	1
1257	но тем	1	1
1258	говорит о	4	1
1259	привести к	2	1
1260	и простой	1	1
1261	в последние	1	1
1262	почему мы	1	1
1263	в общей	1	1
1264	отсюда только	1	1
1265	основные признаки	1	1
1266	невозможность объяснить	1	1
1267	и другими	3	1
1268	которое является	2	1
1269	собой разумеется	1	1
1270	случае он	1	1
1271	известные из	1	1
1272	к данным	2	1
1273	от этих	1	1
1274	большие возможности	1	1
1275	понятий в	24	1
1276	и которые	2	1
1277	и самое	1	1
1278	этой последней	2	1
1279	составляет в	1	1
1280	связь с	1	1
1281	нам основание	1	1
1282	важный и	1	1
1283	случай этого	1	1
1284	исследования если	1	1
1285	одно по	1	1
1286	нежели в	1	1
1287	вопрос на	1	1
1288	специального исследования	1	1
1289	целиком из	1	1
1290	ни одна	1	1
1291	и сам	1	1
1292	спросить себя	1	1
1293	лет в	3	1
1294	проблемы в	1	1
1295	каким образом	2	1
1296	слово его	1	1
1297	на свою	2	1
1298	теперь мы	1	1
1299	за ним	1	1
1300	осознания а	2	1
1301	его основной	1	1
1302	в ткань	1	1
1303	прямо сказать	1	1
1304	и требует	2	1
1305	к другим	2	1
