N	3gram	Vygotskiy_	VeschiIm
118	и таким образом	4	2
119	то ясно что	1	2
120	нужно сказать что	1	2
121	в связи с	2	2
122	то что у	3	2
123	как бы его	1	2
124	к тому что	2	2
125	что то же	1	2
126	то что я	2	2
127	во всяком случае	7	2
128	в этом отношении	7	2
129	вопрос о том	1	2
130	и в этом	1	2
131	а не только	1	2
132	только тогда когда	4	2
133	что же касается	1	2
134	в основе своей	2	2
135	мы имеем дело	1	2
136	которое и есть	1	1
137	мы все же	1	1
138	есть все же	1	1
139	что он не	1	1
140	в полной мере	1	1
141	что такое в	1	1
142	что же тогда	1	1
143	психологической точки зрения	4	1
144	ответ на вопрос	1	1
145	в одинаковой мере	2	1
146	этот метод на	1	1
147	одной стороны и	1	1
148	самих по себе	1	1
149	и в целом	1	1
150	самых основных и	1	1
151	а можно только	1	1
152	с тем же	1	1
153	к нашей проблеме	1	1
154	т д все	1	1
155	как будто бы	2	1
156	совершенно верно что	1	1
157	и том же	1	1
158	т д то	1	1
159	что почти все	1	1
160	восприятие вещи и	1	1
161	как бы вбирает	1	1
162	по себе но	1	1
163	по себе а	3	1
164	с и в	1	1
165	выводы из этого	1	1
166	и во всяком	1	1
167	только в очень	1	1
168	никак не может	3	1
169	том смысле что	1	1
170	есть один из	1	1
171	все что мы	1	1
172	этого вопроса в	1	1
173	но только с	1	1
174	но потому что	1	1
175	и может быть	1	1
176	но и в	1	1
177	прямо говорит что	3	1
178	того что они	2	1
179	потому что это	1	1
180	как в результате	1	1
181	в действительности же	1	1
182	как мы знаем	1	1
183	к одному и	2	1
184	в том смысле	1	1
185	в данный момент	1	1
186	в себя самые	1	1
187	первом случае мы	1	1
188	и тому же	1	1
189	имеют под собой	1	1
190	ту же самую	2	1
191	и в результате	1	1
192	и в особенности	1	1
193	и более или	1	1
194	не в состоянии	4	1
195	они все же	1	1
196	во всем что	1	1
197	то или иное	2	1
198	т д вообще	1	1
199	ни в какой	3	1
200	и вот это	2	1
201	если мы его	1	1
202	того или другого	1	1
203	эта точка зрения	1	1
204	один и тот	2	1
205	и в самом	3	1
206	если мы скажем	1	1
207	дело не в	1	1
208	сама с собой	1	1
209	что не только	1	1
210	в ту или	1	1
211	только сказать что	1	1
212	оказывается вовсе не	1	1
213	то что в	1	1
214	если мы ее	1	1
215	приводит их в	1	1
216	том же отношении	1	1
217	совершенно ясно и	1	1
218	в коем случае	1	1
219	и во всех	2	1
220	и не было	1	1
221	что все это	2	1
222	в результате этого	1	1
223	есть в сущности	2	1
224	я не знаю	1	1
225	только в том	4	1
226	ее отличие от	1	1
227	не значит что	1	1
228	и в чем	1	1
229	и что все	1	1
230	когда мы говорим	1	1
231	если мы хотим	1	1
232	и тот же	2	1
233	что и в	5	1
234	не в том	7	1
235	было бы нелепо	1	1
236	потому что она	2	1
237	и мы увидим	1	1
238	и для всех	1	1
239	на вопрос о	1	1
240	во всяком другом	1	1
241	есть для меня	1	1
242	независимо от того	1	1
243	и потому ее	1	1
244	и в науке	1	1
245	что здесь как	1	1
246	бы с этой	1	1
247	что у того	1	1
248	иначе как в	2	1
249	об этом предмете	1	1
250	ее чистом виде	2	1
251	себе а потом	1	1
252	мы увидим как	1	1
253	но это только	1	1
254	что у него	3	1
255	на этом основании	1	1
256	случае не может	2	1
257	так как она	2	1
258	и кто не	1	1
259	но совершенно ясно	1	1
260	не было бы	3	1
261	что бы то	1	1
262	мы скажем что	1	1
263	говорить что это	1	1
264	до сих пор	8	1
265	а потом уже	1	1
266	может быть совершенно	2	1
267	когда он говорит	1	1
268	именно потому что	2	1
269	резко отличается от	1	1
270	одного и того	1	1
271	у нас есть	1	1
272	на точку зрения	1	1
273	психики а не	1	1
274	таким образом и	3	1
275	смысле этого слова	2	1
276	ни в коем	1	1
277	бы вбирает в	1	1
278	потому что он	2	1
279	но как ни	1	1
280	что все эти	1	1
281	речь идет о	1	1
282	она резко отличается	1	1
283	стоит именно на	1	1
284	один из самых	1	1
285	тем же самым	1	1
286	на что не	1	1
287	потому что им	1	1
288	и так же	1	1
289	мы не знаем	1	1
290	не вещь а	1	1
291	и ничего не	1	1
292	никак не является	1	1
293	что человек есть	1	1
294	и вместе с	1	1
295	этого слова есть	2	1
296	этого метода и	1	1
297	нельзя а можно	1	1
298	не иначе как	1	1
299	только потому что	2	1
300	и того же	1	1
301	потому что оно	1	1
302	одному и тому	1	1
303	конечно ни в	1	1
304	умозаключений и т	1	1
305	уже это одно	1	1
306	а в том	2	1
307	ни на что	1	1
308	в ней не	1	1
309	мы будем понимать	1	1
310	и в той	1	1
311	в зависимости от	6	1
312	и есть в	1	1
313	в обыденной речи	1	1
314	по себе и	1	1
315	имеет дело с	2	1
316	с тем что	2	1
317	и вот эта	1	1
318	том что и	1	1
319	самой по себе	1	1
320	ясно что и	2	1
321	каждой из этих	1	1
322	на то чтобы	3	1
323	то же самое	8	1
324	не меньше чем	1	1
325	происходит не в	1	1
326	исследования на основе	1	1
327	в ее чистом	2	1
328	что с точки	1	1
329	та или иная	1	1
330	что не направленный	1	1
331	сам для себя	1	1
332	это отнюдь не	1	1
333	хотя бы только	1	1
334	несмотря на все	4	1
335	и что он	1	1
336	вместо того чтобы	1	1
337	это однако не	1	1
338	собой если мы	1	1
339	от всякого психологизма	1	1
340	от всех других	2	1
341	в одном случае	1	1
342	точки зрения и	1	1
343	тому как мы	1	1
344	одном и том	1	1
345	описать и объяснить	1	1
346	не то что	1	1
347	оно может быть	1	1
348	д все это	1	1
349	но так как	2	1
350	он все же	1	1
351	это было бы	1	1
352	те или иные	1	1
353	в сущности всегда	1	1
354	и не может	2	1
355	коем случае не	1	1
356	только и может	1	1
357	без всякого сомнения	1	1
