N	2gram	Vygotskiy_	OGranits
179	вовсе не	5	2
180	в действительности	3	2
181	же слово	3	2
182	чем иным	1	2
183	в связи	9	2
184	имеет место	4	2
185	в зависимости	6	2
186	во всей	3	2
187	с ними	3	2
188	может стать	2	2
189	все эти	9	2
190	с другой	11	2
191	как в	14	2
192	иным как	1	2
193	не менее	8	2
194	нуждается в	1	2
195	не имеет	3	2
196	там где	4	2
197	том что	44	2
198	в нем	4	2
199	уже в	10	2
200	и следовательно	1	2
201	или иного	2	2
202	зависимости от	7	2
203	не мог	4	2
204	а не	7	2
205	всей своей	1	2
206	в чем	2	2
207	в целом	22	2
208	художественное произведение	1	2
209	пути к	3	2
210	и ее	1	2
211	тот же	10	2
212	подойти к	1	2
213	к тому	8	2
214	есть не	1	2
215	для исследования	1	2
216	слова и	8	2
217	бы в	5	2
218	в дальнейшем	3	1
219	этого термина	1	1
220	но у	1	1
221	вывод к	1	1
222	его к	6	1
223	самое слово	2	1
224	в некоторых	1	1
225	только одно	1	1
226	и существенного	1	1
227	реакция может	1	1
228	поскольку она	1	1
229	к которому	6	1
230	и наоборот	1	1
231	языка в	1	1
232	к речи	1	1
233	находятся в	1	1
234	выражение в	1	1
235	зрения и	1	1
236	для всех	1	1
237	находит свое	2	1
238	от более	1	1
239	еще одну	1	1
240	только к	2	1
241	относятся и	1	1
242	произведение и	1	1
243	и других	4	1
244	и он	1	1
245	же представляет	1	1
246	является для	2	1
247	мышления в	29	1
248	один из	8	1
249	как ни	1	1
250	данное слово	3	1
251	и здесь	5	1
252	вообще в	2	1
253	и столь	1	1
254	такое утверждение	1	1
255	явления как	1	1
256	выходит за	1	1
257	школы в	1	1
258	отличие от	8	1
259	в последнем	1	1
260	вопрос о	2	1
261	рождается понятие	1	1
262	что мы	18	1
263	на этом	3	1
264	они не	4	1
265	подробно на	1	1
266	которую мы	5	1
267	его мышления	4	1
268	является наиболее	1	1
269	языке и	1	1
270	не имеют	2	1
271	мысль что	1	1
272	только что	5	1
273	в последнее	4	1
274	может принять	1	1
275	лишен всякого	1	1
276	которая как	1	1
277	или иная	3	1
278	эта особенность	1	1
279	даже и	1	1
280	человеческом обществе	1	1
281	можем установить	1	1
282	как средство	1	1
283	которые не	5	1
284	указать на	2	1
285	должно быть	3	1
286	на три	1	1
287	того как	5	1
288	возникающее в	1	1
289	в самых	1	1
290	слову в	1	1
291	которой он	2	1
292	в чрезвычайно	2	1
293	и который	1	1
294	может возникнуть	2	1
295	о значении	1	1
296	на том	3	1
297	другими словами	3	1
298	не имеющие	2	1
299	такого рода	7	1
300	это все	1	1
301	но при	1	1
302	эти слова	1	1
303	более или	3	1
304	к разрешению	3	1
305	внимание на	4	1
306	когда я	1	1
307	является важнейшим	1	1
308	потому что	14	1
309	в значительной	1	1
310	и остаются	1	1
311	но даже	1	1
312	того чтобы	15	1
313	же как	10	1
314	или иных	1	1
315	автора и	1	1
316	между отдельными	6	1
317	метод в	2	1
318	этот метод	2	1
319	бы мы	2	1
320	ту или	1	1
321	и более	4	1
322	мы имеем	6	1
323	и у	7	1
324	также и	3	1
325	ту же	2	1
326	в человеческом	2	1
327	и речи	27	1
328	нем с	1	1
329	это и	1	1
330	уже у	2	1
331	для того	14	1
332	момента в	2	1
333	совсем не	1	1
334	каждой данной	1	1
335	тому как	2	1
336	а представляет	1	1
337	тому что	3	1
338	быть не	2	1
339	представляет собою	1	1
340	и объединение	1	1
341	которых он	2	1
342	что всякий	1	1
343	методологические границы	1	1
344	не всегда	1	1
345	в своем	9	1
346	в разных	1	1
347	речи которая	1	1
348	к истории	3	1
349	и тогда	2	1
350	наблюдения над	1	1
351	этот момент	4	1
352	речи и	11	1
353	этом отношении	9	1
354	слово для	1	1
355	тем как	4	1
356	связей и	3	1
357	связанное с	2	1
358	и развиваются	1	1
359	путем абстракции	1	1
360	время в	1	1
361	что при	3	1
362	точно и	1	1
363	с языком	1	1
364	исследования в	2	1
365	тем не	6	1
366	стр и	1	1
367	но тем	2	1
368	полагаем что	1	1
369	и во-вторых	1	1
370	некоторые исследователи	1	1
371	и языком	2	1
372	в другой	2	1
373	которого определяют	1	1
374	как это	16	1
375	положение что	1	1
376	вследствие этого	1	1
377	научно объяснить	1	1
378	возникающей и	1	1
379	что такое	1	1
380	в известную	1	1
381	речи во	1	1
382	достаточно внимательно	1	1
383	мы в	3	1
384	объединены в	1	1
385	составить предмет	1	1
386	входя в	1	1
387	то мы	2	1
388	только на	2	1
389	и через	1	1
390	общения с	3	1
391	из того	4	1
392	об этом	2	1
393	содержания и	1	1
394	вступает в	3	1
395	самых первых	1	1
396	только потому	2	1
397	переходит в	1	1
398	остановиться на	3	1
399	не приходится	1	1
400	никто не	1	1
401	распадаются на	1	1
402	и что	15	1
403	или иную	1	1
404	для человека	2	1
405	в различных	1	1
406	для них	3	1
407	с установлением	1	1
408	и тот	6	1
409	мышление и	6	1
410	можно было	10	1
411	язык есть	1	1
412	в этой	7	1
413	для данного	1	1
414	которое является	2	1
415	это слово	1	1
416	включается в	3	1
417	определение этого	1	1
418	этом следует	1	1
419	с известным	1	1
420	в начале	5	1
421	ни одна	1	1
422	в виду	4	1
423	в нашей	4	1
424	что к	1	1
425	к другому	2	1
426	быть может	2	1
427	и до	1	1
428	и создавать	1	1
429	сводится к	1	1
430	к чистому	1	1
431	с их	3	1
432	конечно не	1	1
433	в действительном	2	1
434	подобно тому	1	1
435	которая уже	1	1
436	и систематизации	1	1
437	но это	7	1
438	только то	1	1
439	и развивается	2	1
440	детский язык	1	1
441	по себе	11	1
442	в совершенно	5	1
443	этот вопрос	5	1
444	функции в	2	1
445	в истории	9	1
446	обычно с	1	1
447	они связываются	1	1
448	все равно	4	1
449	средств и	1	1
450	по своей	12	1
451	исследовать его	1	1
452	поэтому не	2	1
453	лишь как	1	1
454	лежит в	3	1
455	формулу можно	1	1
456	что слово	6	1
457	его в	8	1
458	возразить что	1	1
459	на основе	29	1
460	которую он	2	1
461	со всеми	9	1
462	исходящую из	1	1
463	человека и	6	1
464	с понятием	4	1
465	отметить что	1	1
466	основании что	2	1
467	или как	2	1
468	развития не	2	1
469	каждый из	2	1
470	до того	1	1
471	нуждаются в	1	1
472	совершенно справедливо	1	1
473	связь с	4	1
474	а лишь	1	1
475	эти функции	2	1
476	и часто	2	1
477	исходного пункта	1	1
478	жизни он	1	1
479	является необходимым	3	1
480	когда мы	2	1
481	связи с	14	1
482	этого процесса	10	1
483	ко всем	2	1
484	если не	1	1
485	же не	3	1
486	никоим образом	1	1
487	мы полагаем	2	1
488	чем сложнее	1	1
489	этой точки	4	1
490	проблемы не	1	1
491	как известно	7	1
492	о возможности	1	1
493	состоит в	4	1
494	если только	2	1
495	можно уже	1	1
496	аналогия между	2	1
497	не знает	1	1
498	или в	4	1
499	от одного	2	1
500	в основе	32	1
501	данных слов	1	1
502	для создания	1	1
503	собственном смысле	12	1
504	между словами	1	1
505	на то	7	1
506	и там	1	1
507	же самое	9	1
508	как их	2	1
509	речь в	3	1
510	из нее	2	1
511	когда ребенок	2	1
512	вопрос в	1	1
513	в отличие	8	1
514	их в	6	1
515	нет и	1	1
516	и превращается	1	1
517	заключается в	22	1
518	одним из	6	1
519	отношение к	1	1
520	игре на	1	1
521	один элемент	1	1
522	мышления но	1	1
523	между людьми	1	1
524	впервые в	1	1
525	процессов в	1	1
526	но столь	1	1
527	решить задачу	2	1
528	сказать что	10	1
529	на себя	2	1
530	менее всего	2	1
531	в конечном	2	1
532	речи в	7	1
533	та или	3	1
534	в эпоху	1	1
535	ему в	1	1
536	или менее	5	1
537	по которым	2	1
538	или на	1	1
539	и понимании	1	1
540	всем протяжении	1	1
541	уже на	1	1
542	последнем счете	1	1
543	речь может	1	1
544	же самый	1	1
545	эту тенденцию	2	1
546	конкретную ситуацию	1	1
547	это является	1	1
548	этого мы	1	1
549	представление о	1	1
550	конечном счете	1	1
551	он говорит	1	1
552	такой же	4	1
553	к другим	2	1
554	области исследования	1	1
555	выражения в	1	1
556	в конце	1	1
557	предметов а	2	1
558	образом не	2	1
559	обратимся к	4	1
560	течение всего	1	1
561	одной из	1	1
562	например в	2	1
563	данной ситуации	1	1
564	отнесена к	1	1
565	форме в	2	1
566	путь от	1	1
567	по мере	1	1
568	ибо здесь	1	1
569	в живом	3	1
570	слово не	1	1
571	бы что	4	1
572	которому приходит	1	1
573	к более	1	1
574	к этому	5	1
575	этом мы	1	1
576	не знаем	2	1
577	роль играет	1	1
578	долгое время	2	1
579	и как	11	1
580	же слова	3	1
581	лишь с	1	1
582	некоторых других	1	1
583	вплоть до	1	1
584	и язык	1	1
585	до конца	2	1
586	эти три	2	1
587	все время	6	1
588	что он	13	1
589	том основании	1	1
590	столь же	7	1
591	в собственном	12	1
592	связи со	2	1
593	им и	1	1
594	пути которым	1	1
595	приведем пример	1	1
596	основе такого	3	1
597	что она	7	1
598	или даже	2	1
599	не существует	1	1
600	далеко не	2	1
601	у взрослых	3	1
602	но что	3	1
603	бы быть	2	1
604	является не	6	1
605	в мире	2	1
606	на который	2	1
607	вместе с	18	1
608	которого является	1	1
609	же точно	4	1
610	который в	4	1
611	и вместе	2	1
612	понимания и	1	1
613	одна из	2	1
614	на эту	1	1
615	этого слова	13	1
616	другом месте	3	1
617	в которых	3	1
618	но не	7	1
619	так в	1	1
620	и характер	2	1
621	постановка вопроса	1	1
622	включает в	2	1
623	именно с	2	1
624	в ряду	1	1
625	но если	2	1
626	одно из	2	1
627	с его	3	1
628	то почему	1	1
629	на одном	2	1
630	и именно	1	1
631	оно может	2	1
632	по поводу	1	1
633	на место	2	1
634	может привести	1	1
635	нам придется	1	1
636	что говоря	1	1
637	тех или	1	1
638	в такой	3	1
639	т.д и	1	1
640	на всем	1	1
641	в то	5	1
642	связаны между	2	1
643	рождается и	1	1
644	один и	6	1
645	тем мы	1	1
646	в действительной	1	1
647	не средством	1	1
648	всей категоричностью	1	1
649	к двум	1	1
650	больше и	1	1
651	воспринимаемые им	1	1
652	отнюдь не	6	1
653	и самый	1	1
654	комплексов в	1	1
655	не создает	3	1
656	знаков если	1	1
657	этого материала	1	1
658	о которых	1	1
659	время мы	1	1
660	понятие о	1	1
661	затем если	1	1
662	и оно	1	1
663	в условиях	1	1
664	когда в	3	1
665	полагая что	1	1
666	в себя	3	1
667	связанный с	1	1
668	детской речи	7	1
669	для этого	3	1
670	с ее	5	1
671	и это	7	1
672	переходе от	1	1
673	и чем	1	1
674	этим самым	1	1
675	того же	12	1
676	только они	1	1
677	эта связь	1	1
678	в самой	1	1
679	в виде	4	1
680	которые с	1	1
681	предположение о	1	1
682	от него	1	1
683	например у	1	1
684	связанная с	1	1
685	еще долгое	1	1
686	что вообще	1	1
687	само по	3	1
688	здесь нет	1	1
689	как для	1	1
690	и становится	1	1
691	словами и	1	1
692	и другое	7	1
693	к нему	1	1
694	едва ли	6	1
695	не можем	4	1
696	на втором	1	1
697	последнее время	6	1
698	встречаются в	3	1
699	взрослых и	6	1
700	проявляются в	2	1
701	в чисто	2	1
702	тем более	2	1
703	что имеет	1	1
704	формы и	3	1
705	со взрослыми	5	1
706	особенно в	2	1
707	не входит	1	1
708	которая и	1	1
709	является представителем	1	1
710	внутренней речи	19	1
711	типа и	3	1
712	его можно	1	1
713	следовательно не	2	1
714	обратиться к	1	1
715	своего развития	9	1
716	себе а	1	1
717	и сами	1	1
718	которой только	1	1
719	на все	2	1
720	и особенно	4	1
721	нам представляется	1	1
722	еще не	6	1
