N	2gram	Losev_Prob	RusskieA
647	по этой	1	2
648	так называемое	1	2
649	д и	4	2
650	он должен	2	2
651	что есть	1	2
652	но оно	2	2
653	но на	1	2
654	в более	1	2
655	что ему	1	2
656	значение в	4	2
657	они не	1	2
658	ни с	1	2
659	на тех	1	2
660	или когда	2	2
661	и всегда	3	2
662	на что	3	2
663	для него	2	2
664	советской науке	2	2
665	и никаких	2	2
666	этом отношении	2	2
667	здесь в	4	2
668	что каждый	1	2
669	силу и	1	2
670	основана на	2	2
671	от своих	1	2
672	однако не	3	2
673	в другую	1	2
674	но эта	3	2
675	дело в	3	2
676	чтобы быть	1	2
677	другое время	1	2
678	очень много	3	2
679	в стороне	1	2
680	случае не	6	2
681	и без	6	2
682	этой цели	1	2
683	у древних	3	2
684	должен быть	1	2
685	встречаются в	1	2
686	особенно в	3	2
687	и вообще	13	2
688	тем более	13	2
689	о своих	1	2
690	что эти	2	2
691	еще до	1	2
692	одно место	1	2
693	ко всему	1	2
694	разница между	2	2
695	может иметь	3	2
696	и притом	6	2
697	же к	1	2
698	само собой	3	2
699	ту или	1	2
700	то нет	2	2
701	в частности	5	2
702	в человеческом	2	2
703	в начале	1	2
704	в пределах	2	2
705	значение слова	4	2
706	отношение к	1	2
707	для обозначения	4	2
708	для такого	2	2
709	собой очень	1	2
710	же можно	1	2
711	в ту	1	2
712	если она	1	2
713	и наконец	3	2
714	в той	2	1
715	женщины в	1	1
716	что было	2	1
717	е с	1	1
718	они указывают	1	1
719	с которыми	4	1
720	в самом	10	1
721	понимаются как	1	1
722	могут иметь	1	1
723	но вопрос	1	1
724	с момента	1	1
725	те или	3	1
726	что представление	1	1
727	на скамейку	1	1
728	и очень	3	1
729	указывает на	16	1
730	только что	2	1
731	никаких сомнений	2	1
732	или других	3	1
733	общий для	1	1
734	которые фигурируют	1	1
735	случае мы	1	1
736	до самого	1	1
737	нужно так	1	1
738	два обстоятельства	1	1
739	и поэтический	2	1
740	из всех	1	1
741	этот момент	1	1
742	и был	1	1
743	думается что	2	1
744	одно это	2	1
745	еще нужно	2	1
746	которой они	2	1
747	в общую	1	1
748	имеют ничего	4	1
749	однако еще	1	1
750	о каком-то	1	1
751	если нет	2	1
752	теперь необходимо	1	1
753	не являются	8	1
754	в с	2	1
755	случае он	1	1
756	только из	1	1
757	что наш	1	1
758	по мере	1	1
759	внутреннего смысла	1	1
760	заключалось в	1	1
761	вполне естественно	1	1
762	нас особенно	1	1
763	на смену	1	1
764	это должно	1	1
765	в первом	2	1
766	выдвигаемой нами	1	1
767	вот что	1	1
768	и сам	3	1
769	на свою	1	1
770	в некотором	1	1
771	вопрос этот	1	1
772	зато в	1	1
773	значении и	1	1
774	мы и	8	1
775	уже на	3	1
776	не составляют	1	1
777	земля и	1	1
778	и должен	1	1
779	его на	1	1
780	нее можно	1	1
781	но далеко	1	1
782	необходимо для	2	1
783	символ а	1	1
784	в собственном	1	1
785	всегда в	1	1
786	даже просто	1	1
787	один от	1	1
788	одновременно и	1	1
789	много разных	2	1
790	нужно чтобы	1	1
791	себя к	1	1
792	содержания слова	1	1
793	может дать	1	1
794	которое не	1	1
795	себя не	1	1
796	мир и	1	1
797	ю м	2	1
798	и односторонне	1	1
799	этом говорят	1	1
800	вносят в	1	1
801	который от	1	1
802	а вместе	1	1
803	в брак	1	1
804	и образ	1	1
805	первый взгляд	2	1
806	менее здесь	2	1
807	если при	1	1
808	считая это	1	1
809	и того	5	1
810	к теории	1	1
811	одного и	2	1
812	в первую	1	1
813	уже давно	7	1
814	это с	1	1
815	природа не	1	1
816	будет для	1	1
817	не хуже	1	1
818	и начинает	1	1
819	символе или	1	1
820	в какой-нибудь	1	1
821	которой он	4	1
822	одно целое	2	1
823	что всякое	2	1
824	этом а	1	1
825	это несомненно	1	1
826	хотя бы	15	1
827	которых к	1	1
828	отношение и	2	1
829	часто в	1	1
830	в другом	2	1
831	он содержит	1	1
832	труды по	3	1
833	имея в	1	1
834	из себя	1	1
835	с теорией	1	1
836	солнце и	1	1
837	представлением о	1	1
838	всего как	2	1
839	точно так	7	1
840	самый факт	2	1
841	а между	1	1
842	и была	1	1
843	очевидным и	1	1
844	говорит что	1	1
845	не обязательно	3	1
846	превращается в	1	1
847	самого понятия	2	1
848	или точнее	4	1
849	его по	1	1
850	не вполне	4	1
851	здесь имеется	1	1
852	и ф	1	1
853	всего этого	1	1
854	нас еще	1	1
855	но этот	1	1
856	не приходится	2	1
857	дело и	1	1
858	ни одного	1	1
859	и мышления	2	1
860	из рассмотренных	2	1
861	у себя	1	1
862	здесь пока	1	1
863	вернуться к	1	1
864	отличается ни	1	1
865	что пишет	2	1
866	нас на	2	1
867	них есть	1	1
868	этот вывод	2	1
869	наряду с	1	1
870	ее как	1	1
871	знают только	1	1
872	они должны	2	1
873	теории не	1	1
874	а только	9	1
875	просто в	2	1
876	разобраться во	1	1
877	можно понимать	1	1
878	с этими	4	1
879	то чем	1	1
880	как от	1	1
881	все время	3	1
882	вернее будет	1	1
883	очень многие	1	1
884	слова м	1	1
885	без которой	2	1
886	нужно разгадать	1	1
887	или из	4	1
888	уже нельзя	1	1
889	если эта	1	1
890	этимология этих	1	1
891	в отдельных	1	1
892	ниже о	1	1
893	не мог	1	1
894	прочим в	2	1
895	того же	3	1
896	этом же	1	1
897	случае когда	2	1
898	и становится	1	1
899	едва ли	10	1
900	время этого	1	1
901	что обычно	1	1
902	образом на	1	1
903	собой а	1	1
904	и мало	1	1
905	гораздо более	6	1
906	вопрос может	1	1
907	ближе к	2	1
908	представить себе	1	1
909	которую можно	1	1
910	он имел	1	1
911	на почве	2	1
912	этого и	1	1
913	даже если	4	1
914	более общей	1	1
915	и оба	1	1
916	чтобы это	1	1
917	в н	2	1
918	и мы	1	1
919	по преимуществу	4	1
920	хотелось бы	3	1
921	о двух	2	1
922	ниже мы	2	1
923	которое он	1	1
924	же корень	1	1
925	их содержания	1	1
926	и эту	2	1
927	своему содержанию	4	1
928	указать на	1	1
929	вообще а	1	1
930	не всякое	9	1
931	дня после	1	1
932	есть одно	1	1
933	притом не	1	1
934	в состоянии	2	1
935	обратить внимание	3	1
936	жизни человека	1	1
937	не говорить	1	1
938	при переводе	1	1
939	но от	1	1
940	имеется и	1	1
941	как нет	1	1
942	если они	1	1
943	смысле нет	1	1
944	корень слова	1	1
945	это обстоятельство	3	1
946	не думает	1	1
947	и сама	2	1
948	к необходимости	1	1
949	что исследователь	1	1
950	два раза	1	1
951	это слово	1	1
952	установить и	2	1
953	картина эта	1	1
954	и один	1	1
955	в третьем	1	1
956	глава i	1	1
957	подходит к	1	1
958	тем больше	1	1
959	здесь вполне	1	1
960	в результате	6	1
961	не знает	4	1
962	не о	7	1
963	ли мы	1	1
964	не очень	4	1
965	прежде чем	3	1
966	что его	4	1
967	что за	1	1
968	свой смысл	3	1
969	что не	8	1
970	но для	3	1
971	имеются в	1	1
972	и своего	1	1
973	на путь	1	1
974	с одним	1	1
975	в последние	3	1
976	к сожалению	6	1
977	себе однако	1	1
978	время как	2	1
979	по одному	1	1
980	самый акт	1	1
981	есть та	2	1
982	не есть	49	1
983	под него	2	1
984	даже не	3	1
985	дерево в	1	1
986	водой и	1	1
987	так сказать	1	1
988	в употреблении	1	1
989	не представляет	1	1
990	говорят не	1	1
991	необходимо иметь	1	1
992	представляется нам	2	1
993	тут в	1	1
994	себе и	2	1
995	на свои	1	1
996	собою и	2	1
997	жизни то	1	1
998	и отдельные	1	1
999	будет сказать	3	1
1000	вопроса о	3	1
1001	скамейку и	1	1
1002	имеет ничего	4	1
1003	а потом	2	1
1004	остается в	1	1
1005	смысл и	3	1
1006	нами как	2	1
1007	же все	1	1
1008	это изображение	1	1
1009	выражение в	1	1
1010	и значит	1	1
1011	тем однако	2	1
1012	под этой	1	1
1013	а следовательно	2	1
1014	предполагает что	4	1
1015	это прежде	1	1
1016	или это	1	1
1017	очень часто	1	1
1018	составленный из	1	1
1019	мы говорили	5	1
1020	на человеческую	1	1
1021	другой тип	1	1
1022	теперь уже	1	1
1023	которые и	1	1
1024	уже к	1	1
1025	под ней	1	1
1026	собой только	1	1
1027	и чтобы	3	1
1028	в случае	5	1
1029	и этой	1	1
1030	не будет	11	1
1031	если же	4	1
1032	должны быть	2	1
1033	через нее	1	1
1034	и та	2	1
1035	вещь в	1	1
1036	при такой	1	1
1037	чем больше	4	1
1038	не могла	1	1
1039	в расцвете	1	1
1040	имеет много	1	1
1041	большое значение	1	1
1042	без этих	1	1
1043	ii от	1	1
1044	по своей	1	1
1045	в нее	2	1
1046	также при	1	1
1047	не путем	1	1
1048	что бы	2	1
1049	как один	1	1
1050	при первом	1	1
1051	ясно можно	1	1
1052	не раз	2	1
1053	могла бы	1	1
1054	почти каждый	1	1
1055	или ставить	1	1
1056	есть смерть	1	1
1057	и объясняется	1	1
1058	сообщение а	1	1
1059	он в	2	1
1060	основное в	1	1
1061	обозначение не	1	1
1062	на который	1	1
1063	однако в	2	1
1064	нас важны	1	1
1065	что во	1	1
1066	оно имеет	1	1
1067	о его	2	1
1068	них не	1	1
1069	но ее	3	1
1070	и есть	7	1
1071	с которым	1	1
1072	или может	4	1
1073	признает его	1	1
1074	в общем	5	1
1075	ей не	1	1
1076	необходимо чтобы	4	1
1077	деле это	1	1
1078	до наших	3	1
1079	что без	1	1
1080	иной раз	3	1
1081	представление об	2	1
1082	слова как	2	1
1083	сам петр	1	1
1084	чем и	2	1
1085	и чем	2	1
1086	ее тем	1	1
1087	имеет свою	1	1
1088	ни изображение	1	1
1089	в число	1	1
1090	смысл в	1	1
1091	которых нет	1	1
1092	сливаются в	3	1
1093	еще одно	1	1
1094	в пространстве	1	1
1095	какой же	1	1
1096	что до	1	1
1097	не отличается	3	1
1098	не имеющий	3	1
1099	и самый	3	1
1100	нечто совсем	1	1
1101	можно только	2	1
1102	всех отношениях	1	1
1103	первую очередь	1	1
1104	можно проследить	1	1
1105	однако и	4	1
1106	прямо и	1	1
1107	собственном смысле	1	1
1108	во втором	1	1
1109	закономерности в	1	1
1110	образом и	3	1
1111	он уже	1	1
1112	самих себя	1	1
1113	значений слова	3	1
1114	расцвете своих	1	1
1115	такое обозначение	1	1
1116	переходит в	2	1
1117	обладает для	1	1
1118	и который	3	1
1119	должна быть	2	1
1120	которых мы	2	1
1121	был бы	6	1
1122	гораздо менее	1	1
1123	для себя	9	1
1124	оно было	1	1
1125	и менее	4	1
1126	мы получаем	3	1
1127	говорит и	3	1
1128	бы говорить	1	1
1129	никак не	13	1
1130	котором в	1	1
1131	сам по	7	1
1132	и этого	2	1
1133	что большинство	1	1
1134	что сам	1	1
1135	равным образом	1	1
1136	разного рода	9	1
1137	в работах	1	1
1138	и все-таки	4	1
1139	содержанию своему	2	1
1140	ни в	13	1
1141	однако он	1	1
1142	это есть	10	1
1143	и наш	1	1
1144	поводу с	1	1
1145	или другого	2	1
1146	за это	1	1
1147	не могут	6	1
1148	название это	1	1
1149	со всеми	2	1
1150	дать в	1	1
1151	поэтому и	2	1
1152	что текст	1	1
1153	если не	6	1
1154	как акт	1	1
1155	ни о	8	1
1156	смысла и	2	1
1157	вместо этого	1	1
1158	мы остановимся	1	1
1159	значения как	2	1
1160	или наоборот	1	1
1161	растительных сил	1	1
1162	действительности так	1	1
1163	это выражение	1	1
1164	что называется	1	1
1165	все на	1	1
1166	как о	4	1
1167	и такая	1	1
1168	с такими	3	1
1169	может стать	1	1
1170	для каждого	2	1
1171	состоит из	1	1
1172	и просто	1	1
1173	фигурируют в	1	1
1174	оказалось что	3	1
1175	правда не	1	1
1176	явлений и	1	1
1177	о любви	2	1
1178	здесь еще	1	1
1179	ли он	2	1
1180	о котором	4	1
1181	зависимости от	2	1
1182	различные и	2	1
1183	содержит и	1	1
1184	нашей стране	1	1
1185	со стороны	2	1
1186	знает что	1	1
1187	всей своей	1	1
1188	здесь нет	3	1
1189	в которые	1	1
1190	то здесь	1	1
1191	на русском	2	1
1192	в любой	1	1
1193	отсутствие в	1	1
1194	случае как	1	1
1195	автора но	1	1
1196	такое положение	2	1
1197	который он	2	1
1198	этого видно	1	1
1199	еще и	9	1
1200	ни на	5	1
1201	после рассмотрения	1	1
1202	когда вообще	1	1
1203	соответствует действительности	1	1
1204	сливается с	1	1
1205	и кончается	1	1
1206	что мы	23	1
1207	обращают на	1	1
1208	совпадает с	2	1
1209	в значительной	2	1
1210	на том	5	1
1211	это все	1	1
1212	не символ	1	1
1213	это только	4	1
1214	общей форме	2	1
1215	можно усмотреть	1	1
1216	внимание на	4	1
1217	а может	3	1
1218	не должны	4	1
1219	есть тем	1	1
1220	получают от	1	1
1221	достаточное количество	1	1
1222	в значении	2	1
1223	только один	3	1
1224	теории в	3	1
1225	считать только	1	1
1226	советского союза	1	1
1227	смысл который	1	1
1228	в поисках	2	1
1229	и об	1	1
1230	говорят что	2	1
1231	о своем	4	1
1232	от других	3	1
1233	и наша	2	1
1234	не потому	2	1
1235	как комплекс	1	1
1236	слова с	1	1
1237	большей частью	5	1
1238	только тем	1	1
1239	и существует	2	1
1240	в совершенно	1	1
1241	в истории	6	1
1242	при помощи	21	1
1243	знаем что	2	1
1244	в каком	7	1
1245	еще один	1	1
1246	москве для	1	1
1247	при их	1	1
1248	утверждали что	1	1
1249	о таких	1	1
1250	советских ученых	1	1
1251	же только	1	1
1252	их значение	1	1
1253	без всякого	5	1
1254	но который	3	1
1255	в данной	2	1
1256	указывают на	2	1
1257	ее не	1	1
1258	акт и	1	1
1259	тем же	2	1
1260	мог бы	1	1
1261	которые уже	1	1
1262	одной из	1	1
1263	что я	1	1
1264	и типов	1	1
1265	и раньше	1	1
1266	только при	1	1
1267	в сознании	5	1
1268	он может	1	1
1269	что указывает	1	1
1270	характерное для	1	1
1271	содержанию и	1	1
1272	смысла не	1	1
1273	совсем другое	2	1
1274	здесь и	1	1
1275	то как	1	1
1276	русском языке	2	1
1277	такая точка	1	1
1278	или другое	1	1
1279	есть весь	1	1
1280	только потому	4	1
1281	же он	1	1
1282	мы еще	3	1
1283	в самой	3	1
1284	только о	8	1
1285	часто и	2	1
1286	не пользуются	1	1
1287	как раз	20	1
1288	землей в	1	1
1289	уже с	4	1
1290	связан с	1	1
1291	общей теории	1	1
1292	бы за	1	1
1293	ничем не	2	1
1294	мир в	1	1
1295	многих других	1	1
1296	основе своей	1	1
1297	только некоторые	1	1
1298	может не	1	1
1299	с разным	1	1
1300	и было	1	1
1301	нему и	1	1
1302	свидетельствует о	5	1
1303	сам он	1	1
1304	новой жизни	1	1
1305	ней или	1	1
1306	что значит	3	1
1307	всегда отличаются	1	1
1308	народов как	1	1
1309	однако здесь	3	1
1310	бы на	1	1
1311	в каком-нибудь	1	1
1312	а это	5	1
