N	3gram	Vygotskiy_	KulturaY
107	что он не	1	2
108	видно уже из	1	2
109	как увидим ниже	2	2
110	речи так как	1	2
111	свое выражение в	5	2
112	том смысле что	2	2
113	а следовательно и	1	2
114	но если это	1	2
115	только о том	1	2
116	в большинстве случаев	2	2
117	не может уже	1	2
118	несмотря на то	1	2
119	у нас в	1	2
120	внимание на то	2	2
121	в собственном смысле	4	2
122	говорить и о	1	2
123	в совершенно ином	1	2
124	нельзя было бы	1	2
125	ответить на этот	1	2
126	в том числе	2	2
127	что все это	1	2
128	мы могли бы	9	2
129	потому что в	1	2
130	друг от друга	3	2
131	и то же	3	2
132	по своему содержанию	1	2
133	то же слово	1	2
134	мы знаем что	2	2
135	в силу этого	2	2
136	выйти за пределы	1	2
137	ничего общего с	1	2
138	лишь в той	2	2
139	таким образом если	1	2
140	это на примере	1	2
141	это и значит	1	2
142	каждый данный момент	1	2
143	в целом и	1	2
144	и там где	2	2
145	можно говорить и	1	2
146	что с точки	1	2
147	том что оно	3	2
148	что она есть	1	2
149	в пределах данной	1	2
150	по сравнению со	3	2
151	из того что	5	2
152	тем что он	1	2
153	собственном смысле слова	1	2
154	речь в которой	1	2
155	того как мы	1	2
156	лишь тогда когда	1	2
157	и тем же	2	2
158	в каждый данный	1	2
159	как мы знаем	1	2
160	только после того	1	2
161	языка и что	1	2
162	не до конца	2	2
163	прежде всего в	2	2
164	можно сказать что	7	2
165	то что мы	3	2
166	и той же	5	2
167	по сравнению с	20	2
168	таким образом в	2	2
169	до некоторой степени	1	2
170	отношений между понятиями	2	2
171	мы видели выше	1	2
172	какой мере не	2	2
173	а только в	1	2
174	не что иное	1	2
175	одним и тем	2	2
176	с помощью этого	1	2
177	может быть не	1	2
178	что если бы	1	2
179	одной и той	5	2
180	вследствие того что	1	2
181	от того как	1	2
182	на первых порах	3	2
183	языка но и	1	2
184	что иное как	1	2
185	едва ли не	3	2
186	точки зрения как	1	2
187	идет речь в	1	2
188	также и в	1	2
189	к этому же	1	2
190	потому что они	2	2
191	в каком отношении	1	1
192	факты из области	1	1
193	должны были бы	1	1
194	это имеет место	1	1
195	что оно имеет	2	1
196	об отношениях между	1	1
197	оно не имеет	2	1
198	между речью письменной	1	1
199	на следующем примере	1	1
200	обстоит дело в	1	1
201	данный момент в	1	1
202	имеет в виду	3	1
203	вопрос какие же	1	1
204	только в силу	2	1
205	этом отношении и	1	1
206	что она не	1	1
207	не понятое его	1	1
208	не иначе как	6	1
209	является как бы	1	1
210	никак не может	1	1
211	в самое последнее	1	1
212	между словом и	8	1
213	то что он	1	1
214	ибо всякое слово	1	1
215	с первого взгляда	1	1
216	речи но как	1	1
217	я не хочу	1	1
218	доказательство того что	1	1
219	никто не станет	1	1
220	том что если	1	1
221	в процессе развития	1	1
222	в сущности все	1	1
223	было бы вообще	1	1
224	на том же	1	1
225	что оно не	1	1
226	русской речи не	1	1
227	что мы в	1	1
228	возможным только в	1	1
229	мне хотелось бы	1	1
230	при этом совершенно	1	1
231	того что она	1	1
232	в определенных отношениях	2	1
233	для себя и	2	1
234	письменная речь речь	1	1
235	в силу своей	1	1
236	здесь как мы	1	1
237	что в первом	1	1
238	таким же образом	1	1
239	эту точку зрения	2	1
240	того чтобы вообще	1	1
241	речи но для	1	1
242	того чтобы понять	1	1
243	на вопрос о	1	1
244	простор и свободу	1	1
245	становится возможным только	1	1
246	тогда когда мы	1	1
247	это часто бывает	1	1
248	имеют в виду	1	1
249	в качестве одного	1	1
250	том что она	2	1
251	значение для всего	1	1
252	мысли может быть	1	1
253	сделать некоторые существенные	1	1
254	во втором случае	5	1
255	в чем дело	3	1
256	привести нас к	2	1
257	языка так как	1	1
258	как нельзя не	1	1
259	имеет первостепенное значение	1	1
260	самостоятельная и независимая	1	1
261	если таким образом	2	1
262	именно потому что	1	1
263	есть не что	1	1
264	сказать что оно	1	1
265	но только потому	1	1
266	данного слова в	1	1
267	и есть путь	1	1
268	возникает целый ряд	1	1
269	зависимости от той	1	1
270	того же рода	1	1
271	нас вопрос о	1	1
272	точки зрения изучения	1	1
273	того что слово	1	1
274	одно только слово	1	1
275	речи можно сказать	2	1
276	и в зависимости	1	1
277	как это имеет	1	1
278	уже сказано выше	1	1
279	речь отличается от	1	1
280	том что мы	1	1
281	той и другой	3	1
282	по аналогии с	1	1
283	точки зрения законов	1	1
284	речи заключается в	1	1
285	но только в	1	1
286	и тем самым	8	1
287	положение согласно которому	1	1
288	том что в	3	1
289	в том или	1	1
290	слова не только	1	1
291	в таком понимании	1	1
292	если это так	1	1
293	речи а ее	1	1
294	не только не	11	1
295	он не умеет	1	1
296	письменной речи мы	1	1
297	в последнее время	4	1
298	что в этом	2	1
299	он несет на	1	1
300	из других областей	1	1
301	по себе и	1	1
302	исходит из того	1	1
303	или тем что	3	1
304	очевидно что в	1	1
305	и вопрос о	1	1
306	каждой из этих	2	1
307	то же самое	11	1
308	мы говорили выше	2	1
309	таким образом не	1	1
310	не мог понять	1	1
311	по этому поводу	3	1
312	но все это	1	1
313	и на самых	2	1
314	в сущности и	1	1
315	на этом пути	1	1
316	пользу того что	1	1
317	в одном случае	2	1
318	одном и том	3	1
319	должно быть поставлено	1	1
320	не может возникнуть	1	1
321	несет на себе	1	1
322	в равной мере	2	1
323	в значительной степени	1	1
324	собственном смысле этого	3	1
325	же самое что	3	1
326	и не может	2	1
327	чтобы уяснить себе	2	1
328	самых низких ступенях	1	1
329	того чтобы в	1	1
330	как совершается самый	1	1
331	того что он	1	1
332	может и не	1	1
333	первый из них	1	1
334	в том какие	1	1
335	с тем же	1	1
336	находит свое выражение	3	1
337	некоторые существенные выводы	1	1
338	письменной речи с	1	1
339	как бы часть	1	1
340	не годится для	1	1
341	точки зрения грамматической	1	1
342	и том же	3	1
343	должны привести к	1	1
344	не удивительно что	1	1
345	как это часто	1	1
346	мы находим в	2	1
347	с этим вопросом	2	1
348	в каждой из	1	1
349	прежде всего на	1	1
350	ни о каких	1	1
351	мы можем говорить	1	1
352	и в силу	1	1
353	качестве одного из	1	1
354	из той же	1	1
355	родного языка в	1	1
356	как самостоятельная и	1	1
357	но и в	1	1
358	в живой речи	1	1
359	заключалась в том	1	1
360	одна из основных	1	1
361	тому что мы	1	1
362	языка по сравнению	1	1
363	вопроса о природе	1	1
364	женского рода и	1	1
365	было бы в	1	1
366	по своему значению	3	1
367	не с точки	1	1
368	как только мы	1	1
369	так как мы	2	1
370	и с другой	1	1
371	ту же мысль	1	1
372	время в стороне	1	1
373	так как оно	1	1
374	и в отношении	1	1
375	как и в	4	1
376	самое последнее время	1	1
377	мы примем во	1	1
378	от друга в	1	1
379	к выводу что	3	1
380	есть в сущности	2	1
381	речи экспериментальным путем	1	1
382	он мог бы	2	1
383	мы с помощью	1	1
384	но разве это	1	1
385	которое мы называем	1	1
386	чтобы ответить на	1	1
387	в пользу того	1	1
388	это наблюдается в	1	1
389	и может быть	1	1
390	ее от речи	1	1
391	иначе как в	1	1
392	можно сказать только	1	1
393	то время как	7	1
394	связь между обучением	1	1
395	таким образом значение	1	1
396	исключает всякую возможность	1	1
397	что на известной	1	1
398	могли бы сказать	4	1
399	с формальной стороны	1	1
400	этом отношении с	1	1
401	в одной из	1	1
402	так как без	1	1
403	одно из самых	1	1
404	тем что ему	1	1
405	именно в этом	3	1
406	чем у нас	1	1
407	есть в этом	2	1
408	еще не существует	1	1
409	одно и то	3	1
410	примем во внимание	1	1
411	она все же	1	1
412	оно приводит к	1	1
413	приводит к тому	3	1
414	случаи в которых	1	1
415	это делается в	3	1
416	что оно приводит	1	1
417	и ничего не	1	1
418	слово может быть	1	1
419	этом случае он	1	1
420	в этом ее	1	1
421	в его речи	1	1
422	в одно и	1	1
423	если бы все	2	1
424	отношения между словом	2	1
425	письменной речи и	2	1
426	бы вообще говорить	1	1
427	во всех этих	1	1
428	которые могут быть	1	1
429	как на основе	2	1
430	главным образом в	1	1
431	следовательно и в	1	1
432	так что в	2	1
433	есть прежде всего	1	1
434	в этой фразе	1	1
435	у нас на	1	1
436	с самого начала	13	1
437	содержат в себе	4	1
438	бы в нашем	1	1
439	и то что	5	1
440	на самых низких	1	1
441	сумеем убедиться в	1	1
442	относительно того что	1	1
443	и не могут	1	1
444	отличается тем что	1	1
445	в устной речи	11	1
446	тому что она	1	1
447	представить себе что	2	1
448	но и для	1	1
449	в известных случаях	1	1
450	никогда не может	1	1
451	то время когда	1	1
452	потому что у	4	1
453	то не удивительно	1	1
454	это отнюдь не	1	1
455	на этом же	1	1
456	и до конца	1	1
457	при письменной речи	1	1
458	в нем с	1	1
459	речь не выполняет	1	1
460	устной и письменной	4	1
461	фразы с точки	1	1
462	причиной того что	1	1
463	из которых каждый	1	1
464	до конца и	1	1
465	того факта что	1	1
466	мы не можем	3	1
467	что несмотря на	1	1
468	языка и его	1	1
469	к учению о	1	1
470	в сущности говоря	6	1
471	в каждом данном	1	1
472	на первом месте	1	1
473	и дальше от	1	1
