N	2gram	Vygotskiy_	Morfolog
114	далеко не	1	5
115	и затем	1	5
116	особую форму	1	5
117	главным образом	1	5
118	в ходе	14	5
119	в целом	7	5
120	и ее	3	5
121	раньше чем	2	5
122	и к	11	4
123	смысле слова	1	4
124	есть и	1	4
125	на этом	4	4
126	нами в	6	4
127	как и	19	4
128	самом деле	6	4
129	но все	2	4
130	показать что	8	4
131	тем что	14	4
132	никто не	2	4
133	уже не	1	4
134	еще не	5	4
135	не является	4	4
136	задачи в	1	4
137	входит в	3	4
138	того чтобы	26	4
139	говорить о	1	4
140	на пути	1	4
141	так же	26	4
142	и наоборот	1	4
143	сказать что	18	4
144	на него	1	4
145	на котором	4	4
146	и для	5	4
147	из них	2	4
148	но в	9	4
149	несмотря на	2	4
150	на самом	3	4
151	не хватает	1	4
152	его в	7	4
153	что его	2	4
154	с теми	2	4
155	случае не	2	4
156	к этому	2	4
157	в то	10	4
158	мы уже	5	4
159	в руки	1	4
160	что функции	2	4
161	можно было	7	4
162	этот вопрос	2	4
163	от того	6	4
164	о его	3	4
165	оно может	2	4
166	значит что	1	4
167	независимо от	1	4
168	собственном смысле	4	3
169	то время	8	3
170	та же	2	3
171	для каждой	3	3
172	мы приходим	2	3
173	только что	7	3
174	с этой	5	3
175	и при	2	3
176	что это	7	3
177	в сущности	16	3
178	ни в	3	3
179	связывается с	1	3
180	как таковых	1	3
181	с собой	3	3
182	только в	24	3
183	здесь мы	2	3
184	время как	7	3
185	из двух	3	3
186	если это	1	3
187	или на	1	3
188	есть нечто	1	3
189	в собственном	4	3
190	состоит из	1	3
191	может существовать	2	3
192	возникает вопрос	2	3
193	но мы	5	3
194	на первый	1	3
195	то здесь	1	3
196	первом случае	5	3
197	не существует	1	3
198	и что	14	3
199	рассматриваться как	1	3
200	связана с	4	3
201	для того	24	3
202	но эти	2	3
203	и тогда	3	3
204	целый ряд	6	3
205	а во	1	3
206	состоит в	3	3
207	настоящее время	1	3
208	и вне	1	3
209	так например	1	3
210	здесь не	1	3
211	с его	1	3
212	в отдельных	1	3
213	кроме того	1	3
214	в настоящее	1	3
215	что при	4	3
216	он должен	1	3
217	к нему	5	3
218	то в	4	3
219	что эти	3	3
220	они не	2	3
221	благодаря этому	3	3
222	и функции	2	3
223	а и	2	3
224	того что	27	3
225	что такое	2	3
226	ее в	11	3
227	но как	3	3
228	у нас	3	3
229	это и	7	3
230	и есть	4	3
231	в ином	3	3
232	в виде	2	3
233	как же	1	3
234	к чему	1	3
235	как таковое	2	3
236	но для	2	3
237	в какой	6	3
238	приходим к	1	3
239	большинстве случаев	2	3
240	это было	2	3
241	и у	1	3
242	вопроса о	2	3
243	совсем не	2	3
244	если бы	8	3
245	друг друга	9	3
246	мы должны	7	3
247	из ряда	1	3
248	и тем	10	3
249	не в	7	3
250	в которой	16	3
251	момент когда	1	3
252	а по	4	3
253	и их	7	3
254	в начале	6	3
255	в пределах	3	3
256	в большинстве	2	3
257	значение и	2	3
258	в этой	7	3
259	к ней	2	3
260	приводит к	10	3
261	что изучение	1	3
262	приводят к	2	3
263	мы будем	1	3
264	же в	1	3
265	можно будет	1	3
266	на то	5	3
267	и его	14	3
268	и по	6	3
269	и только	7	3
270	означает что	1	3
271	в один	1	3
272	к целому	2	2
273	не так	1	2
274	является в	7	2
275	а потому	1	2
276	к другу	4	2
277	сделать из	1	2
278	и этот	1	2
279	друг к	3	2
280	как таковой	1	2
281	самого себя	1	2
282	и становятся	1	2
283	не с	3	2
284	случае он	1	2
285	при перечислении	1	2
286	и тот	1	2
287	этот же	1	2
288	но такое	1	2
289	иначе чем	3	2
290	оно не	3	2
291	как они	2	2
292	в своих	2	2
293	с этого	1	2
294	образом если	1	2
295	это положение	4	2
296	но вот	1	2
297	например в	5	2
298	мы получаем	1	2
299	относятся к	1	2
300	с тем	8	2
301	при различных	2	2
302	особый вид	1	2
303	их в	2	2
304	обоих случаях	1	2
305	в которых	3	2
306	себя и	2	2
307	только для	1	2
308	не имеет	6	2
309	поставить вопрос	1	2
310	в каком	2	2
311	к другому	5	2
312	сразу и	3	2
313	у нее	5	2
314	но оно	1	2
315	во всяком	2	2
316	его и	2	2
317	можно сказать	9	2
318	ответить на	1	2
319	того как	6	2
320	в данном	7	2
321	к другой	6	2
322	в основе	5	2
323	и более	2	2
324	что этот	6	2
325	что мы	14	2
326	в очень	1	2
327	как например	1	2
328	нельзя было	2	2
329	к отдельным	1	2
330	на той	1	2
331	это делается	3	2
332	одной стороны	7	2
333	на друга	2	2
334	в другом	3	2
335	другу и	2	2
336	в каких	1	2
337	том как	2	2
338	оно как	1	2
339	в середине	2	2
340	и больше	2	2
341	не исключает	2	2
342	точно так	3	2
343	в одном	4	2
344	от других	1	2
345	то как	3	2
346	не что	1	2
347	в совершенно	3	2
348	в обоих	1	2
349	действия и	4	2
350	друг на	2	2
351	затем уже	1	2
352	что же	3	2
353	стороны ее	1	2
354	без всякого	2	2
355	быть изучены	1	2
356	в данной	1	2
357	тем же	8	2
358	одной из	4	2
359	из первых	1	2
360	на этот	2	2
361	что она	8	2
362	он может	1	2
363	момент в	3	2
364	который в	1	2
365	самым различным	1	2
366	появляется в	1	2
367	всяком случае	1	2
368	но так	2	2
369	чем это	5	2
370	другого и	1	2
371	все известные	1	2
372	для него	6	2
373	не означает	4	2
374	ответ на	3	2
375	или наоборот	1	2
376	в научной	1	2
377	ничем не	1	2
378	как такового	2	2
379	что иное	1	2
380	может не	1	2
381	данном случае	5	2
382	на вопрос	6	2
383	в основу	1	2
384	с одной	7	2
385	она в	2	2
386	нашей работы	3	2
387	вывод что	2	2
388	ни к	1	2
389	этом отношении	7	2
390	их как	2	2
391	нам еще	1	2
392	для нас	4	2
393	все это	5	2
394	с другими	5	2
395	чем в	5	2
396	но с	4	2
397	не знает	3	2
398	этого не	1	2
399	входить в	1	2
400	в другую	3	2
401	это мы	6	2
402	одним из	3	2
403	этого нельзя	1	2
404	вообще не	6	2
405	за которым	1	2
406	также в	1	2
407	случаях когда	1	2
408	с логической	1	2
409	живой и	1	2
410	у него	2	2
411	перейти к	6	2
412	по своему	11	2
413	за другим	2	2
414	в чем	5	2
415	а другой	2	2
416	и таким	1	2
417	это так	1	2
418	в одной	6	2
419	бы в	7	2
420	а потом	1	2
421	без всякой	1	2
422	могли бы	10	2
423	о происхождении	1	2
424	а с	3	2
425	идет по	3	2
426	и даже	3	2
427	в самых	2	2
428	она не	7	2
429	нет но	1	2
430	ту же	4	2
431	не по	7	2
432	дело не	1	2
433	основной тезис	1	2
434	в частности	4	2
435	бы они	1	2
436	из этих	6	2
437	должны быть	5	2
438	что эта	7	2
439	всех других	1	2
440	один раз	4	2
441	тем и	2	2
442	в нее	1	2
443	имеет свои	1	2
444	как то	1	2
445	вопрос в	1	2
446	этого нет	1	2
447	ее из	1	2
448	как за	1	2
449	другой не	1	2
450	как будто	1	2
451	в начальной	1	2
452	их на	1	2
453	же может	1	2
454	если она	1	2
455	но они	1	2
456	в одну	2	2
457	иное как	1	2
458	совершается в	5	2
459	во второй	5	2
460	в той	7	1
461	еще несколько	1	1
462	от изучения	2	1
463	должно исходить	1	1
464	были бы	5	1
465	во всем	4	1
466	это на	1	1
467	идти обратным	1	1
468	и может	2	1
469	относится ко	2	1
470	все что	7	1
471	для всех	2	1
472	до сих	6	1
473	еще раз	1	1
474	всего в	2	1
475	можно говорить	2	1
476	за ним	3	1
477	и на	4	1
478	одном случае	2	1
479	только те	3	1
480	этот закон	2	1
481	нашли что	3	1
482	состоять из	2	1
483	в момент	4	1
484	должны привести	1	1
485	себе представить	1	1
486	она с	1	1
487	которые не	1	1
488	другой а	1	1
489	убедиться что	2	1
490	которые он	2	1
491	он только	1	1
492	его с	3	1
493	других и	1	1
494	выше но	1	1
495	на ее	2	1
496	совершенно очевидно	3	1
497	полная и	1	1
498	на первом	2	1
499	стороны они	1	1
500	дело с	3	1
501	но является	1	1
502	при этом	4	1
503	даже в	2	1
504	то развитие	1	1
505	это значит	1	1
506	рассказывается как	1	1
507	по принципу	3	1
508	связанное с	1	1
509	думается что	1	1
510	рассказывается о	1	1
511	этой работе	1	1
512	в другой	4	1
513	привести к	4	1
514	те же	1	1
515	которые по	1	1
516	но ведь	1	1
517	равным образом	1	1
518	не являются	1	1
519	остановиться на	4	1
520	одно из	6	1
521	не подчинены	1	1
522	не достигается	1	1
523	и делает	2	1
524	первых же	1	1
525	но этого	1	1
526	же два	1	1
527	достигается лишь	1	1
528	то не	1	1
529	структурных особенностей	3	1
530	двух форм	1	1
531	и создает	1	1
532	функции в	2	1
533	своей разработки	1	1
534	для данного	3	1
535	она становится	1	1
536	это определение	1	1
537	со всеми	2	1
538	между самыми	1	1
539	в них	3	1
540	других функций	1	1
541	этим объясняется	1	1
542	чтобы в	1	1
543	же законам	1	1
544	если не	1	1
545	стоит в	1	1
546	о необходимости	1	1
547	этой точки	4	1
548	по пути	1	1
549	вместо того	2	1
550	что вопрос	1	1
551	до этого	1	1
552	от одного	3	1
553	и с	5	1
554	имеет характер	1	1
555	совершенно особую	4	1
556	данного понятия	4	1
557	каким образом	3	1
558	самостоятельно и	1	1
559	и все	5	1
560	мысль о	1	1
561	оно есть	5	1
562	одновременно с	1	1
563	из самых	1	1
564	еще в	3	1
565	постоянными и	1	1
566	него но	1	1
567	она является	2	1
568	которых являются	1	1
569	именно в	9	1
570	исходить из	2	1
571	к разным	1	1
572	том или	1	1
573	отношения к	5	1
574	по собственному	1	1
575	той точке	1	1
576	при ближайшем	1	1
577	к самым	1	1
578	как не	1	1
579	самая постановка	1	1
580	и очень	1	1
581	видим таким	1	1
582	а именно	1	1
583	в своей	4	1
584	которые могут	1	1
585	одновременно и	3	1
586	нам возможность	1	1
587	и просто	1	1
588	связанные с	3	1
589	достижения в	1	1
590	дело идет	1	1
591	никем не	2	1
592	представляли собой	1	1
593	явлений и	1	1
594	нами при	1	1
595	бы не	1	1
596	сам с	1	1
597	которые затем	1	1
598	ключом к	2	1
599	о котором	1	1
600	не меняются	1	1
601	от форм	1	1
602	есть то	4	1
603	но раз	1	1
604	в это	1	1
605	меняет свой	1	1
606	в логическом	1	1
607	более как	1	1
608	всей своей	1	1
609	которая не	1	1
610	их вместо	1	1
611	ничего общего	1	1
612	словами и	2	1
613	огромную роль	1	1
614	они по	1	1
615	с быстрым	1	1
616	этому же	2	1
617	такое положение	1	1
618	все они	1	1
619	три основные	1	1
620	исследований и	1	1
621	помощью этого	1	1
622	еще и	1	1
623	совершенно не	2	1
624	ситуации в	4	1
625	нами выше	2	1
626	об измерении	1	1
627	так мы	1	1
628	к этой	2	1
629	специфичны для	1	1
630	в котором	6	1
631	которые мы	4	1
632	понятия и	5	1
633	связаны между	4	1
634	или другим	1	1
635	по тем	3	1
636	мы имели	1	1
637	случае и	1	1
638	вообще невозможно	1	1
639	она могла	1	1
640	говорить не	1	1
641	в свою	3	1
642	имеет в	4	1
643	значение этого	2	1
644	лежат в	1	1
645	не должно	1	1
646	своему строению	7	1
647	это все	1	1
648	какие же	2	1
649	но то	2	1
650	в отдельности	1	1
651	предметов и	1	1
652	соответствие между	1	1
653	только как	2	1
654	оно является	1	1
655	может произойти	1	1
656	в этот	3	1
657	тех пор	1	1
658	есть путь	1	1
659	в новой	4	1
660	с трудом	1	1
661	к своей	1	1
662	хотя это	2	1
663	как эта	3	1
664	с помощью	18	1
665	для нее	3	1
666	между двумя	5	1
667	может входить	1	1
668	для меня	1	1
669	оно так	1	1
670	то все	1	1
671	основе ее	1	1
672	значение для	2	1
673	только на	5	1
674	первом и	1	1
675	которые должны	1	1
676	да в	1	1
677	втором случае	5	1
678	более сложных	2	1
679	приходит к	1	1
680	на основании	2	1
681	не потому	1	1
682	эти связи	2	1
683	говорит что	3	1
684	на примере	1	1
685	образом что	1	1
686	мы постарались	1	1
687	и до	3	1
688	как там	1	1
689	по горизонтали	3	1
690	и те	1	1
691	не содержат	3	1
692	можно ли	2	1
693	что ее	2	1
694	же время	1	1
695	существовать и	1	1
696	при анализе	1	1
697	самого начала	13	1
698	свою очередь	3	1
699	не представляет	3	1
700	перед ним	1	1
701	в настоящей	2	1
702	ожидать что	4	1
703	чего возникает	1	1
704	им в	1	1
705	она все	3	1
706	же самое	12	1
707	всего этого	1	1
708	как первые	1	1
709	предполагает уже	2	1
710	с другим	3	1
711	и наши	1	1
712	известной степени	2	1
713	видели выше	1	1
714	как на	8	1
715	что здесь	2	1
716	и там	3	1
717	установить что	4	1
718	одно и	3	1
719	развитием его	1	1
720	он в	1	1
721	отношение к	8	1
722	к двум	2	1
723	собой определенную	1	1
724	не как	1	1
725	ее не	1	1
726	она может	2	1
727	этих типов	1	1
728	функцию которая	1	1
729	мог бы	6	1
730	процессы и	2	1
731	они должны	1	1
732	функций и	2	1
733	игру в	1	1
734	такая же	1	1
735	что я	1	1
736	предмета к	1	1
737	что различные	1	1
738	путь от	1	1
739	эти вопросы	1	1
740	в известных	1	1
741	с этими	1	1
742	же закон	1	1
743	бы сказать	4	1
744	то во	1	1
745	на ряд	1	1
746	до известной	2	1
747	непосредственно к	1	1
748	быть поставлено	1	1
749	он сам	2	1
750	исследование с	1	1
751	он живет	1	1
752	это сделать	1	1
753	друг с	6	1
754	в первой	3	1
755	в эти	1	1
756	о чем	8	1
757	она есть	2	1
758	у вас	1	1
759	собой то	1	1
760	только о	3	1
761	но которые	1	1
762	в ее	7	1
763	и становится	1	1
764	свои собственные	1	1
765	проходит через	1	1
766	затем о	1	1
767	это обычно	2	1
768	действительно в	1	1
769	как свойства	1	1
770	еще резче	1	1
771	элементы на	1	1
772	тогда мы	2	1
773	высшей степени	1	1
774	об их	1	1
775	как к	4	1
776	дает нам	1	1
777	может найти	1	1
778	поэтому прежде	1	1
779	и то	10	1
780	форм и	5	1
781	чтобы это	1	1
782	в себе	14	1
783	исследование не	3	1
784	но на	3	1
785	что ему	3	1
786	собой и	1	1
787	с большим	2	1
788	вперед и	1	1
789	ему в	1	1
790	содержится в	5	1
791	после того	1	1
792	этой области	2	1
793	но прежде	1	1
794	во всей	3	1
795	должно быть	3	1
796	морфологии в	1	1
797	время и	1	1
798	что каждая	2	1
799	еще до	1	1
800	один с	1	1
801	и вот	1	1
802	другой мы	1	1
803	к разрешению	1	1
804	в состоянии	4	1
805	в его	7	1
806	элементы мы	1	1
807	является следствием	1	1
808	он как	1	1
809	для известной	1	1
810	мы действительно	1	1
811	и цели	1	1
812	мы обозначаем	1	1
813	из моментов	1	1
814	может происходить	1	1
815	находится в	3	1
816	которое позволяет	1	1
817	мы нашли	9	1
818	как раз	6	1
819	ситуация и	1	1
820	которых каждый	1	1
821	о нем	1	1
822	что с	7	1
823	что несмотря	1	1
824	и сама	1	1
825	в полном	1	1
826	нашу мысль	1	1
827	и новое	1	1
828	не подчиняются	1	1
829	мы легко	2	1
830	привели нас	1	1
831	чем перейти	3	1
832	чтобы ее	1	1
833	на которой	1	1
834	теряет свою	1	1
835	чтобы получить	1	1
836	первом месте	1	1
837	вытекающее из	1	1
838	чем же	1	1
839	силу и	1	1
840	там и	1	1
841	делает это	1	1
842	вопрос чем	1	1
843	что все	6	1
844	в их	4	1
845	вспомнить о	2	1
846	мы находим	3	1
847	тем больше	1	1
848	специфические законы	1	1
849	понимает что	1	1
850	и притом	4	1
851	без всяких	1	1
852	зависеть от	1	1
853	как ни	1	1
854	или иной	2	1
855	как по	5	1
856	начала в	1	1
857	и говорит	1	1
858	за этим	1	1
859	если сравнить	1	1
860	в виду	5	1
861	что за	1	1
862	во внимание	1	1
863	и которая	1	1
864	но эта	2	1
865	дело в	1	1
866	и отношение	1	1
867	что не	2	1
868	как его	1	1
869	и другое	4	1
870	как нечто	1	1
871	непосредственно как	1	1
872	нашему изучению	1	1
873	в таком	2	1
874	и своего	2	1
875	царство и	1	1
876	теми или	1	1
877	которые еще	1	1
878	последовательным и	1	1
879	нет возможности	1	1
880	между ними	8	1
881	нас к	10	1
882	и она	2	1
883	по одному	1	1
884	есть в	5	1
885	но по	1	1
886	не есть	4	1
887	эту особенность	1	1
888	от одной	4	1
889	говорят о	1	1
890	особую функцию	2	1
891	здесь перед	1	1
892	слова не	1	1
893	становится понятным	1	1
894	для решения	2	1
895	предложения и	1	1
896	в ряду	3	1
897	в выборе	1	1
898	на одном	1	1
899	на все	1	1
900	и могут	2	1
901	остановимся на	1	1
902	этой новой	1	1
903	рабочая гипотеза	2	1
904	о которых	3	1
905	только и	5	1
906	исследования но	1	1
907	бы мы	1	1
908	сравнение этих	1	1
909	бы поставить	1	1
910	иногда не	1	1
911	к развитию	1	1
912	и это	2	1
913	с другом	6	1
914	из одного	2	1
915	например как	1	1
916	по характеру	1	1
917	и развития	3	1
918	но к	1	1
919	сих пор	6	1
920	и вообще	3	1
921	той или	2	1
922	я был	1	1
923	уловить эту	1	1
924	этих двух	4	1
925	совершенно особым	1	1
926	это остается	2	1
927	всех видов	1	1
928	в каждом	3	1
929	здесь как	2	1
930	ко всему	2	1
931	предположить что	1	1
932	но такой	1	1
933	разница между	1	1
934	и происхождении	1	1
935	что от	1	1
936	другой если	2	1
937	превращаясь в	1	1
938	мысль на	1	1
939	бы показать	2	1
940	таким же	3	1
941	с самого	13	1
942	ее он	1	1
943	как ход	1	1
944	отличие от	4	1
945	обобщения и	7	1
946	такие же	1	1
947	действия в	1	1
948	данный момент	1	1
949	она должна	2	1
950	само собой	2	1
951	мы говорили	3	1
952	может возникнуть	1	1
953	значение но	1	1
954	при отсутствии	1	1
955	имели возможность	2	1
956	а разве	1	1
957	происходит на	1	1
958	того пути	1	1
959	на другой	1	1
960	одну из	2	1
961	не играют	2	1
962	свои совершенно	1	1
963	но всегда	2	1
964	говорить только	1	1
965	тот момент	1	1
966	но он	3	1
967	обстоит дело	2	1
968	собака и	1	1
969	самому себе	2	1
970	отношение между	7	1
971	так что	8	1
972	вывод который	1	1
973	собой только	1	1
974	остается на	1	1
975	непосредственная передача	1	1
976	формы связанные	1	1
977	и обратное	1	1
978	все основные	1	1
979	же развитие	1	1
980	одним словом	2	1
981	надо сказать	1	1
982	огромное количество	1	1
983	но она	1	1
984	как видно	1	1
985	не приходится	1	1
986	как он	1	1
987	оказывается что	2	1
988	почти всегда	3	1
989	за спиной	1	1
990	в нашей	4	1
991	его жизнь	1	1
992	при других	1	1
993	к которой	3	1
994	по вертикали	3	1
995	из важнейших	4	1
996	повод для	1	1
997	думать что	1	1
998	или как	1	1
999	верно и	1	1
1000	и всякая	1	1
1001	когда мы	2	1
1002	понятия не	4	1
1003	скажем что	1	1
1004	рассматривать как	1	1
1005	если только	1	1
1006	на это	1	1
1007	первоначальном виде	1	1
1008	привести в	1	1
1009	всем ее	1	1
1010	функций которые	2	1
1011	связанные со	1	1
1012	не связаны	1	1
1013	также с	1	1
1014	целом и	1	1
1015	быть не	1	1
1016	к первому	1	1
1017	случае она	1	1
1018	для выделения	1	1
1019	если быть	1	1
1020	в плане	3	1
1021	оно имеет	2	1
1022	или другом	1	1
1023	точку зрения	4	1
1024	в систему	1	1
1025	он вдруг	1	1
1026	друг другу	5	1
1027	которые в	5	1
1028	на других	1	1
1029	бы он	1	1
1030	это делает	1	1
1031	этом и	2	1
1032	и способ	1	1
1033	каждое новое	1	1
1034	быть выражено	3	1
1035	эту мысль	3	1
1036	это означает	2	1
1037	в силу	21	1
1038	способ ее	1	1
1039	совершенно непонятно	1	1
1040	такой же	4	1
1041	часто подобные	1	1
1042	теперь перейти	1	1
1043	как при	1	1
1044	ее название	1	1
1045	по законам	1	1
1046	из этого	4	1
1047	нового направления	1	1
1048	в области	5	1
1049	его к	2	1
1050	все более	2	1
1051	показывает что	6	1
1052	развитие и	1	1
1053	это совершенно	2	1
1054	быть названы	1	1
1055	может и	3	1
1056	в высшей	3	1
1057	не удалось	1	1
1058	с ее	2	1
1059	всех этих	1	1
1060	дорогу к	2	1
1061	связываются не	1	1
1062	из этой	1	1
1063	дает ему	1	1
1064	начинает с	1	1
1065	не можем	4	1
1066	и наконец	4	1
1067	проявляются в	2	1
1068	есть не	3	1
1069	покажет что	1	1
1070	где мы	2	1
1071	которая служит	1	1
1072	элемента из	1	1
