N	2gram	Vygotskiy_	KulturaY
506	однако и	2	4
507	на деле	6	4
508	уже на	1	4
509	то в	3	4
510	которых мы	2	4
511	сам по	2	4
512	из которых	6	4
513	так или	1	4
514	здесь мы	4	4
515	отношения к	1	4
516	уже что	1	4
517	связанные с	3	4
518	бы не	1	4
519	который не	3	4
520	в известном	6	4
521	все они	2	4
522	нашего языка	2	4
523	ни на	3	4
524	не имеют	2	4
525	по сравнению	6	4
526	и содержание	1	4
527	в значении	2	4
528	именно на	1	4
529	обе эти	5	4
530	он есть	1	4
531	а лишь	1	4
532	на более	3	4
533	что вообще	1	4
534	в данной	1	4
535	мог бы	5	4
536	именно этот	1	4
537	на который	2	4
538	однако в	2	4
539	речи с	3	4
540	точку зрения	1	4
541	подойти к	1	4
542	формы и	3	4
543	этого термина	1	4
544	но на	3	4
545	этой области	2	4
546	различие между	2	4
547	и было	1	4
548	свидетельствует о	1	4
549	о значении	1	4
550	что так	1	4
551	этих слов	1	4
552	указание на	1	4
553	в виде	4	4
554	речи к	2	4
555	в стороне	2	4
556	последнее время	6	4
557	на все	2	4
558	в такой	3	4
559	в условиях	1	4
560	к одному	10	4
561	поскольку она	1	4
562	в наши	2	4
563	нельзя не	2	4
564	с языком	1	4
565	на это	1	4
566	что поскольку	1	4
567	одного из	3	4
568	для обозначения	4	4
569	для самого	1	4
570	такой же	4	4
571	только после	2	4
572	это в	1	4
573	мы наблюдаем	3	3
574	культурного развития	1	3
575	все что	4	3
576	случае в	2	3
577	со всем	1	3
578	над языком	1	3
579	же относится	1	3
580	тем как	4	3
581	в некоторых	1	3
582	что дело	1	3
583	и рядом	2	3
584	по мере	1	3
585	вопрос об	2	3
586	всего следует	1	3
587	это те	1	3
588	давно уже	1	3
589	в последнем	1	3
590	в собственном	12	3
591	на эту	1	3
592	по своим	1	3
593	в это	1	3
594	знаем что	1	3
595	но мы	1	3
596	мы с	1	3
597	самое содержание	1	3
598	в дальнейшем	3	3
599	совершенно ином	1	3
600	можно считать	3	3
601	раз и	1	3
602	но даже	1	3
603	во многих	3	3
604	за собой	1	3
605	общения и	1	3
606	для данного	1	3
607	говорит что	1	3
608	в свете	2	3
609	что речь	4	3
610	указания на	1	3
611	убедиться в	1	3
612	наряду с	3	3
613	на него	2	3
614	все время	6	3
615	который в	4	3
616	на котором	3	3
617	но так	2	3
618	мы скажем	1	3
619	речи эта	1	3
620	представить себе	3	3
621	бы то	1	3
622	их содержания	1	3
623	то для	1	3
624	в большинстве	1	3
625	в буквальном	1	3
626	глаза на	1	3
627	согласно которому	1	3
628	всю свою	1	3
629	к жизни	2	3
630	в следующем	4	3
631	одним из	6	3
632	по аналогии	1	3
633	также в	2	3
634	и вместе	2	3
635	условия в	1	3
636	и следовательно	1	3
637	в других	2	3
638	все чаще	1	3
639	речи мы	5	3
640	от себя	1	3
641	ряду с	1	3
642	принять во	2	3
643	зрения в	1	3
644	не приходится	1	3
645	помощью которого	5	3
646	который мы	2	3
647	даже не	1	3
648	также не	2	3
649	ни были	2	3
650	то ни	1	3
651	она была	1	3
652	значение и	1	3
653	целом и	2	3
654	известном смысле	2	3
655	которое мы	2	3
656	речи которые	2	3
657	ряда других	1	3
658	мы будем	4	3
659	образом в	1	3
660	могут рассматриваться	1	3
661	на место	2	3
662	показывает что	9	3
663	во время	3	3
664	в него	4	3
665	говорили бы	1	3
666	в одну	1	3
667	лишь по	1	3
668	и сами	1	3
669	сплошь и	1	3
670	собственном смысле	12	3
671	та же	3	3
672	если в	3	3
673	и сейчас	1	3
674	и свое	1	3
675	содержания и	1	3
676	одних и	1	3
677	не принял	1	3
678	и делает	1	3
679	под этим	3	3
680	в наших	2	3
681	что у	3	3
682	и мы	2	3
683	если это	2	3
684	и действительно	1	3
685	то время	5	3
686	же слово	3	3
687	том смысле	3	3
688	не находится	1	3
689	так называемая	4	3
690	том как	1	3
691	свое значение	2	3
692	свое внимание	1	3
693	виду не	1	3
694	совершенно непонятными	1	3
695	более чем	1	3
696	так чтобы	2	3
697	не могло	1	3
698	значение для	4	3
699	каждый из	2	3
700	действия и	2	3
701	не представляет	4	3
702	знает что	1	3
703	образом не	2	3
704	тому чтобы	2	3
705	что здесь	2	3
706	слово с	2	3
707	без всякого	1	3
708	заметить что	1	3
709	нет и	1	3
710	он в	1	3
711	том же	3	3
712	со словом	2	3
713	силу того	2	3
714	значении слова	3	3
715	с того	1	3
716	прямой связи	1	3
717	именно к	1	3
718	мы могли	14	3
719	значение в	5	3
720	выходит за	1	3
721	смысле что	2	3
722	в первый	2	3
723	для него	6	3
724	не для	1	3
725	наконец и	1	3
726	как у	2	3
727	для данной	1	3
728	от речи	4	3
729	с их	3	3
730	слова не	3	3
731	есть уже	1	3
732	и непосредственно	1	3
733	за этим	1	3
734	чтобы с	1	3
735	это еще	1	3
736	менее всего	2	3
737	в обычном	1	3
738	сама по	1	3
739	с той	3	3
740	от слова	2	3
741	приходим к	2	3
742	этой цели	1	3
743	или даже	2	3
744	и дальше	1	3
745	и я	1	3
746	только и	2	3
747	на его	5	3
748	с первого	3	3
749	и тех	2	3
750	и эти	2	3
751	в прямой	2	3
752	а как	2	3
753	имя с	2	3
754	случае если	2	3
755	так называемой	1	3
756	из ряда	3	3
757	что новые	1	3
758	которую можно	2	3
759	не по	2	3
760	конце концов	1	3
761	и может	4	3
762	противоречии с	2	3
763	же что	2	3
764	в начале	5	3
765	признать что	1	3
766	значение слова	7	3
767	различие в	1	3
768	с таким	4	3
769	языка с	1	3
770	тех или	1	3
771	с общим	1	3
772	таким же	4	3
773	иное как	2	3
774	он пользуется	2	2
775	что было	1	2
776	с которыми	4	2
777	во всем	7	2
778	они являются	8	2
779	они имеют	3	2
780	он приходит	2	2
781	от него	1	2
782	и составляет	1	2
783	мы найдем	1	2
784	речи то	2	2
785	чтобы дать	1	2
786	языке и	1	2
787	по тому	1	2
788	которые не	5	2
789	которая в	1	2
790	дело с	3	2
791	в применении	1	2
792	смысле и	2	2
793	из всех	2	2
794	в разных	1	2
795	самое важное	3	2
796	или нет	2	2
797	связи и	4	2
798	есть средство	1	2
799	далее что	1	2
800	пользуется в	1	2
801	далее в	1	2
802	нами в	4	2
803	можно видеть	1	2
804	в живом	3	2
805	приходит к	7	2
806	и такое	1	2
807	это определение	1	2
808	значение это	1	2
809	по пути	5	2
810	он имеет	3	2
811	время как	5	2
812	вот что	1	2
813	значения в	1	2
814	и формами	1	2
815	результате этого	1	2
816	однако самое	1	2
817	ведет к	1	2
818	том или	1	2
819	в жизни	3	2
820	наблюдаем в	1	2
821	имеет место	4	2
822	к самому	1	2
823	приходит в	1	2
824	основанием для	1	2
825	выражения и	1	2
826	или ином	1	2
827	он является	1	2
828	на известной	1	2
829	и слово	3	2
830	письменную речь	1	2
831	всего тем	1	2
832	раз когда	1	2
833	а вместе	1	2
834	известно что	2	2
835	понятно что	3	2
836	нами выше	3	2
837	иную функцию	2	2
838	было в	1	2
839	в основном	6	2
840	в действительности	3	2
841	что этот	2	2
842	в объяснении	1	2
843	не хуже	1	2
844	по его	1	2
845	применении к	1	2
846	той и	2	2
847	рассматриваться как	4	2
848	слов на	1	2
849	имеет в	2	2
850	почти исключительно	2	2
851	что вся	2	2
852	с такой	1	2
853	одной и	6	2
854	об отношении	2	2
855	но они	4	2
856	между отдельными	6	2
857	на пути	2	2
858	и когда	3	2
859	и значение	2	2
860	и те	3	2
861	что еще	2	2
862	как оно	5	2
863	в глаза	2	2
864	что основная	1	2
865	и остается	1	2
866	отношения и	1	2
867	на наших	1	2
868	к числу	1	2
869	для дальнейшего	2	2
870	находится в	4	2
871	с этими	1	2
872	речь не	4	2
873	в атмосфере	1	2
874	одна из	2	2
875	бы так	1	2
876	а следовательно	1	2
877	понятие о	1	2
878	в пользу	7	2
879	уже по	2	2
880	смысле но	2	2
881	большей степени	1	2
882	едва ли	6	2
883	целого ряда	2	2
884	смысле как	1	2
885	быть с	1	2
886	по природе	1	2
887	не выходит	1	2
888	то оно	1	2
889	отношении в	1	2
890	явления как	1	2
891	что иное	2	2
892	элементов речи	1	2
893	после чего	1	2
894	к речевому	1	2
895	речи является	1	2
896	в состоянии	1	2
897	они нуждаются	1	2
898	смысле в	1	2
899	ни было	2	2
900	помимо того	1	2
901	сказали бы	1	2
902	лишь после	1	2
903	не соответствует	1	2
904	этот в	1	2
905	и через	1	2
906	может оказаться	1	2
907	слов то	2	2
908	теряет свою	1	2
909	с другими	3	2
910	они будут	1	2
911	в некоторой	1	2
912	бы что	4	2
913	наше внимание	1	2
914	что между	1	2
915	лежит в	3	2
916	основании что	2	2
917	говорит он	8	2
918	ее от	1	2
919	связи со	2	2
920	том отношении	2	2
921	который по	2	2
922	он говорит	1	2
923	основной вопрос	1	2
924	бы вполне	1	2
925	новых слов	1	2
926	в деле	7	2
927	последнего в	1	2
928	и язык	1	2
929	себе не	1	2
930	достаточно для	1	2
931	в себя	3	2
932	точек зрения	1	2
933	что их	1	2
934	типа в	1	2
935	оставляя в	1	2
936	слово как	1	2
937	над своими	1	2
938	их не	1	2
939	слова то	3	2
940	бы к	2	2
941	это как	1	2
942	не означает	2	2
943	идет по	2	2
944	предполагает что	1	2
945	свое место	2	2
946	этого процесса	10	2
947	очень часто	4	2
948	отношение между	3	2
949	в случае	3	2
950	не будет	2	2
951	что эта	2	2
952	это или	1	2
953	и тот	6	2
954	тем и	5	2
955	функции слова	2	2
956	недостаточно для	3	2
957	совершенно справедливо	1	2
958	это же	2	2
959	с полным	3	2
960	вопрос в	1	2
961	между словом	3	2
962	общего с	3	2
963	его как	1	2
964	и др	1	2
965	здесь совершенно	1	2
966	силу той	1	2
967	когда они	2	2
968	к осознанию	1	2
969	как важнейшего	1	2
970	и речь	5	2
971	что только	1	2
972	не исчерпывает	1	2
973	показывают что	6	2
974	всем тем	1	2
975	мы теперь	1	2
976	которыми пользуется	1	2
977	себе как	1	2
978	из основных	3	2
979	нет никаких	6	2
980	и самый	1	2
981	к такому	1	2
982	отношении между	1	2
983	речи что	4	2
984	как с	4	2
985	что многие	1	2
986	предметы и	1	2
987	переходит в	1	2
988	этого понятия	3	2
989	которого оно	2	2
990	же образом	2	2
991	конкретное содержание	1	2
992	от нас	1	2
993	поэтому в	3	2
994	задолго до	2	2
995	все свое	1	2
996	с внешней	2	2
997	для них	3	2
998	от другого	2	2
999	однако он	1	2
1000	только они	1	2
1001	связанная с	1	2
1002	слова мы	5	2
1003	должен был	2	2
1004	о природе	1	2
1005	сами по	4	2
1006	с этого	1	2
1007	отличаются от	5	2
1008	и одновременно	3	2
1009	ряд слов	1	2
1010	из речи	1	2
1011	всегда в	1	2
1012	это положение	6	2
1013	легко и	1	2
1014	с целью	2	2
1015	доходит до	1	2
1016	есть нечто	1	2
1017	справедливо указывает	1	2
1018	никто не	1	2
1019	с употреблением	1	2
1020	сравнению с	4	2
1021	первого же	1	2
1022	которая не	5	2
1023	этих случаях	1	2
1024	к другому	2	2
1025	ничего общего	4	2
1026	также из	1	2
1027	это самое	1	2
1028	слов которые	2	2
1029	этот процесс	4	2
1030	думать что	1	2
1031	помощью этого	3	2
1032	с самыми	1	2
1033	основной порок	1	2
1034	не является	13	2
1035	нам о	1	2
1036	очевидно и	1	2
1037	это понятие	2	2
1038	где это	1	2
1039	сейчас не	1	2
1040	быть совершенно	1	2
1041	из элементов	1	2
1042	еще на	1	2
1043	на той	1	2
1044	что стоит	1	2
1045	сравнению со	2	2
1046	лежат в	1	2
1047	это все	1	2
1048	рассматривать как	1	2
1049	с а	1	2
1050	для нее	1	2
1051	или еще	1	2
1052	вслед за	4	2
1053	слова с	2	2
1054	и до	1	2
1055	друг от	2	2
1056	в совершенно	5	2
1057	никаких оснований	1	2
1058	в расчет	1	2
1059	и той	7	2
1060	на которые	3	2
1061	видели выше	1	2
1062	что различие	1	2
1063	и там	1	2
1064	начиная с	2	2
1065	из истории	1	2
1066	одной из	1	2
1067	не знаем	2	2
1068	всякий раз	2	2
1069	самом процессе	1	2
1070	то здесь	1	2
1071	не стоит	2	2
1072	увидим ниже	1	2
1073	у них	3	2
1074	и после	1	2
1075	исключительно в	1	2
1076	последнего времени	1	2
1077	которые говорили	1	2
1078	строится на	1	2
1079	языком как	1	2
1080	самое слово	2	2
1081	деле не	1	2
1082	слова так	1	2
1083	связан с	2	2
1084	с известными	1	2
1085	идет у	1	2
1086	когда речь	1	2
1087	что говоря	1	2
1088	ничем не	2	2
1089	к овладению	4	2
1090	задача не	2	2
1091	том числе	3	2
1092	одним и	5	2
1093	наших глазах	2	2
1094	что одна	1	2
1095	конечно в	2	2
1096	любым из	1	2
1097	для всего	2	2
1098	речи так	1	2
1099	этого явления	3	2
1100	ее в	2	2
1101	мы легко	1	2
1102	ему приходится	1	2
1103	здесь в	2	2
1104	на которой	2	2
1105	говорит и	2	2
1106	же не	3	2
1107	понятие для	1	2
1108	представлять себе	1	2
1109	в каком-либо	1	2
1110	по этому	6	2
1111	речь но	1	2
1112	надобности в	1	2
1113	от друга	2	2
1114	когда оно	2	2
1115	то к	1	2
1116	речи это	1	2
1117	еще однако	1	2
1118	этих форм	1	2
1119	о возможности	1	2
1120	отрицать что	2	2
1121	вообще не	3	2
1122	в ряде	4	2
1123	представляет собою	1	2
1124	слова на	1	2
1125	нас к	2	2
1126	является не	6	2
1127	основана на	2	2
1128	другом месте	3	2
1129	для примера	1	2
1130	повседневной жизни	1	2
1131	и понимания	1	2
1132	словом как	2	2
1133	один и	6	2
1134	до их	1	2
1135	не что	2	2
1136	для которого	1	2
1137	путь к	3	2
1138	со значением	2	2
1139	и вообще	1	2
1140	приобретает значение	1	2
1141	это остается	1	2
1142	которая как	1	2
1143	принципиальное значение	1	2
1144	еще до	1	2
1145	буквальном смысле	1	2
1146	разница между	1	2
1147	только к	2	2
1148	за то	1	2
1149	такие же	1	2
1150	эти последние	2	2
1151	с основной	1	2
1152	в основных	1	2
1153	могут служить	2	2
1154	в самых	1	2
1155	поскольку они	1	2
1156	ни один	5	2
1157	тому как	2	2
1158	не станем	5	2
1159	а самый	1	2
1160	а некоторый	1	2
1161	а по	3	2
1162	с уже	2	2
1163	есть и	2	2
1164	отношений между	1	2
1165	только у	2	2
1166	это также	1	2
1167	и всякая	1	2
1168	обоих этих	1	2
1169	которой мы	1	2
1170	и часто	2	2
1171	как правило	2	2
1172	связана с	3	2
1173	который как	1	2
1174	указывает на	3	2
1175	в ходе	1	2
1176	это можно	1	2
1177	речь и	4	2
1178	это очевидно	2	2
1179	них как	1	2
1180	как увидим	1	2
1181	всей нашей	1	2
1182	все более	2	2
1183	и новые	1	2
1184	является ли	1	2
1185	эти два	1	2
1186	именно это	3	2
1187	мы сказали	1	2
1188	точно и	1	2
1189	не можем	4	2
1190	в известной	1	2
1191	мы также	2	2
1192	форме и	2	2
1193	данного слова	1	2
1194	вещи не	1	1
1195	в сложном	2	1
1196	связаны в	1	1
1197	мы подходим	1	1
1198	данные для	1	1
1199	схемы в	1	1
1200	они указывают	3	1
1201	образования в	1	1
1202	получает свое	1	1
1203	чрезвычайно важно	1	1
1204	эту возможность	1	1
1205	степень его	1	1
1206	одно общее	1	1
1207	это утверждение	2	1
1208	могут иметь	3	1
1209	к проблеме	2	1
1210	силу которого	1	1
1211	становится возможным	5	1
1212	к другу	1	1
1213	это тот	2	1
1214	или такое	1	1
1215	историческом развитии	2	1
1216	выводу что	4	1
1217	в последнее	4	1
1218	форм то	1	1
1219	те особые	1	1
1220	с двух	1	1
1221	самого себя	2	1
1222	русского слова	1	1
1223	которых эта	1	1
1224	слову в	1	1
1225	в структуру	4	1
1226	задача которая	1	1
1227	стоят в	1	1
1228	каждого отдельного	1	1
1229	более старых	1	1
1230	он показал	1	1
1231	выступает на	1	1
1232	что два	1	1
1233	момента в	2	1
1234	до самого	1	1
1235	по какому-либо	2	1
1236	наших обычных	1	1
1237	связанных между	1	1
1238	на второй	1	1
1239	это значит	6	1
1240	которые лежат	1	1
1241	процесс образования	17	1
1242	же мысль	2	1
1243	как задача	1	1
1244	решения вопроса	1	1
1245	не об	1	1
1246	является в	4	1
1247	особенностей в	1	1
1248	видов и	2	1
1249	бы неправильно	2	1
1250	но тем	2	1
1251	говорит о	1	1
1252	привести к	2	1
1253	как показано	1	1
1254	члены этого	1	1
1255	речи во	1	1
1256	самой различной	1	1
1257	общения с	3	1
1258	представить в	1	1
1259	в общей	2	1
1260	и пользуется	1	1
1261	и другими	2	1
1262	которое является	2	1
1263	ничего более	1	1
1264	от этих	2	1
1265	является слово	1	1
1266	по сообщению	1	1
1267	понятий в	10	1
1268	нет еще	1	1
1269	в глубь	1	1
1270	и которые	5	1
1271	вспомнить эти	1	1
1272	также тем	1	1
1273	составляет в	1	1
1274	характере этого	1	1
1275	связь с	4	1
1276	или во	1	1
1277	такое словосочетание	1	1
1278	нежели в	1	1
1279	нашу речь	1	1
1280	ни одна	1	1
1281	и сам	4	1
1282	можно предположить	1	1
1283	возникает новое	1	1
1284	проблемы в	1	1
1285	каким образом	1	1
1286	нам это	1	1
1287	со звуковой	1	1
1288	за ним	1	1
1289	следует идти	1	1
1290	в предметной	1	1
1291	от общих	1	1
1292	специально в	1	1
1293	к более	1	1
1294	к другим	2	1
1295	двух точек	1	1
1296	но самое	1	1
1297	значительной степени	1	1
1298	форме в	2	1
1299	или группы	1	1
1300	стороны в	1	1
1301	является с	2	1
1302	бы стать	2	1
1303	находит себе	1	1
1304	автор в	1	1
1305	показал что	5	1
1306	что по	2	1
1307	их в	6	1
