N	2gram	Bakhtin_Pr	formyVre
210	в себя	6	7
211	в форме	8	7
212	с ее	1	7
213	героев и	4	7
214	в процессе	6	7
215	например в	5	7
216	поэтому и	4	7
217	и он	5	7
218	то время	2	7
219	себя и	5	7
220	в главе	1	7
221	было бы	8	7
222	не могло	2	7
223	в отличие	4	7
224	том же	4	7
225	т д	4	7
226	в романах	8	7
227	у них	1	7
228	того что	3	7
229	мир в	4	7
230	этом отношении	3	7
231	ее в	3	7
232	для других	2	7
233	отличие от	4	7
234	во времени	3	7
235	место в	1	7
236	что было	6	6
237	все что	4	6
238	с самим	3	6
239	роман в	2	6
240	именно в	5	6
241	на первый	1	6
242	о том	5	6
243	с помощью	2	6
244	между двумя	1	6
245	в различных	3	6
246	ни одного	3	6
247	поэтому все	1	6
248	сказать что	4	6
249	в основу	1	6
250	романа как	3	6
251	первый тип	1	6
252	входят в	2	6
253	во всей	3	6
254	время и	1	6
255	в разрезе	6	6
256	в качестве	1	6
257	xviii века	1	6
258	в таком	3	6
259	и героини	1	6
260	здесь как	1	6
261	мы можем	1	6
262	ту же	2	6
263	и речи	1	6
264	за пределы	7	6
265	одной стороны	1	6
266	бы ни	3	6
267	а как	11	6
268	в сюжете	1	6
269	и ее	5	6
270	и самое	4	6
271	смысле слова	2	6
272	дан в	2	6
273	в сущности	10	6
274	в отношении	5	6
275	мы видим	3	6
276	не могут	10	6
277	в которых	4	6
278	друг от	1	6
279	своей жизни	2	6
280	автора и	7	6
281	лежат в	1	6
282	слова и	8	6
283	в совершенно	1	6
284	имеем в	1	6
285	нет и	1	6
286	одной из	1	6
287	все они	2	6
288	мы не	4	6
289	мы находим	1	6
290	от друга	1	6
291	в присутствии	1	6
292	но эта	5	6
293	превращения в	1	6
294	только и	1	6
295	особенно в	2	6
296	самой жизни	1	6
297	не оставляет	1	6
298	есть и	5	6
299	в начале	1	6
300	более того	8	6
301	мы и	2	5
302	вообще не	2	5
303	с этой	2	5
304	о чем	1	5
305	одно из	2	5
306	тем что	6	5
307	в своей	11	5
308	в это	1	5
309	понятно что	2	5
310	во все	2	5
311	отсюда и	3	5
312	хотя бы	4	5
313	всем этим	2	5
314	только на	3	5
315	но они	2	5
316	всего этого	2	5
317	что все	2	5
318	точка зрения	13	5
319	по преимуществу	2	5
320	вполне понятно	2	5
321	с другими	8	5
322	быть только	1	5
323	как его	4	5
324	человек в	1	5
325	они как	1	5
326	следовательно и	3	5
327	от этого	2	5
328	в смысле	3	5
329	той или	1	5
330	и пространства	1	5
331	изображенного в	1	5
332	как человек	3	5
333	так что	6	5
334	одно и	1	5
335	и является	2	5
336	большое значение	1	5
337	в этой	5	5
338	и от	3	5
339	мы будем	2	5
340	там где	12	5
341	второго типа	1	5
342	здесь же	1	5
343	в него	6	5
344	самим собою	3	5
345	был бы	6	5
346	дороги и	1	5
347	что они	1	5
348	романа и	3	5
349	не на	7	5
350	конечно и	3	5
351	и они	2	5
352	с ними	2	5
353	далеко не	7	5
354	они не	5	5
355	не имеет	2	5
356	да и	2	5
357	вернемся к	1	5
358	но здесь	4	5
359	и уже	3	5
360	ни были	3	5
361	той же	8	5
362	произведения и	2	5
363	он может	4	5
364	в едином	4	5
365	при изображении	1	5
366	он должен	2	5
367	ничем не	1	5
368	характер носит	1	5
369	сочетается с	5	5
370	романа но	3	5
371	мы имеем	1	5
372	но на	3	5
373	в движение	1	5
374	или в	7	5
375	места в	1	5
376	об этом	3	5
377	и вообще	1	5
378	первый план	1	5
379	например у	3	5
380	нового времени	3	5
381	стороны и	4	5
382	или как	8	5
383	числе и	1	5
384	бы он	4	5
385	этих форм	1	5
386	и только	3	5
387	мы наблюдаем	1	4
388	во всем	1	4
389	от него	1	4
390	же и	5	4
391	только что	1	4
392	по всему	1	4
393	даже в	6	4
394	а затем	1	4
395	другой стороны	6	4
396	как если	3	4
397	пределах отдельных	2	4
398	по себе	16	4
399	в своих	4	4
400	из самых	1	4
401	в корне	1	4
402	его на	2	4
403	в одно	4	4
404	где она	1	4
405	мир и	5	4
406	у достоевского	29	4
407	и образ	1	4
408	и со	4	4
409	при всей	2	4
410	европейского романа	4	4
411	в данном	2	4
412	раз и	6	4
413	он был	2	4
414	в другом	3	4
415	по отношению	12	4
416	не становится	6	4
417	на ней	2	4
418	друг на	2	4
419	в нашем	2	4
420	а следовательно	2	4
421	жизни как	1	4
422	не был	2	4
423	и становится	1	4
424	жизни с	1	4
425	все в	3	4
426	переходим к	4	4
427	несмотря на	7	4
428	иного рода	2	4
429	весь мир	1	4
430	чем в	3	4
431	прежде чем	1	4
432	что не	3	4
433	между этими	1	4
434	о которых	1	4
435	себе и	5	4
436	именно как	2	4
437	становится здесь	2	4
438	видения и	11	4
439	и разновидности	1	4
440	явления в	2	4
441	раскрытия и	2	4
442	друг другу	3	4
443	их к	1	4
444	в один	2	4
445	очень важная	1	4
446	и вот	1	4
447	даны в	3	4
448	в последнем	1	4
449	которых мы	1	4
450	оно было	1	4
451	и при	2	4
452	связей с	1	4
453	мы здесь	2	4
454	его но	1	4
455	для них	1	4
456	их и	2	4
457	что он	15	4
458	дело идет	6	4
459	вследствие этого	2	4
460	авантюрного романа	2	4
461	перед нами	12	4
462	это и	5	4
463	наконец и	1	4
464	сливается с	6	4
465	своей собственной	1	4
466	совершенно иной	2	4
467	на друга	2	4
468	важное значение	1	4
469	же самое	1	4
470	принадлежит к	1	4
471	всяком случае	4	4
472	друг друга	4	4
473	часто и	1	4
474	всего того	1	4
475	связан с	1	4
476	этом случае	1	4
477	не для	1	4
478	как у	1	4
479	у нас	3	4
480	все равно	2	4
481	раз в	1	4
482	у толстого	3	4
483	всего романа	1	4
484	раньше или	1	4
485	так в	1	4
486	к концу	1	4
487	на одном	1	4
488	со своей	1	4
489	войти в	2	4
490	на его	2	4
491	целого и	1	4
492	в одной	8	4
493	новое отношение	1	4
494	и тех	1	4
495	всего необходимо	1	4
496	мы должны	3	4
497	быть и	2	4
498	как он	3	4
499	же что	5	4
500	лишь как	9	4
501	всей его	2	4
502	каковы бы	1	4
503	его целом	6	4
504	и вне	1	4
505	и о	7	4
506	и совершенно	1	4
507	мы сказали	3	4
508	с которыми	1	3
509	в центре	1	3
510	к другу	1	3
511	точном смысле	1	3
512	нем в	3	3
513	и имеет	2	3
514	тому что	3	3
515	из всех	1	3
516	они уже	3	3
517	строго говоря	1	3
518	время не	3	3
519	значение они	2	3
520	по мере	4	3
521	в борьбе	1	3
522	не обязательно	1	3
523	жизнь в	2	3
524	из нее	1	3
525	прямо сказать	1	3
526	другом месте	1	3
527	в более	1	3
528	в точном	1	3
529	на материале	5	3
530	всякого рода	1	3
531	и отчасти	1	3
532	здесь конечно	3	3
533	не могли	1	3
534	вопрос о	3	3
535	мы увидим	6	3
536	и художественного	2	3
537	вот почему	1	3
538	характер в	1	3
539	форма в	1	3
540	самого начала	2	3
541	и еще	2	3
542	за другом	2	3
543	как на	4	3
544	она ни	1	3
545	находится в	2	3
546	место для	1	3
547	в зависимости	5	3
548	все время	3	3
549	и вступает	1	3
550	этот образ	1	3
551	не мог	1	3
552	человек не	1	3
553	сами герои	1	3
554	нам важно	2	3
555	на почве	5	3
556	и весь	1	3
557	явления как	1	3
558	узком смысле	2	3
559	имеется и	2	3
560	довлеет себе	1	3
561	как можно	2	3
562	дано в	3	3
563	же как	2	3
564	одна из	5	3
565	можно прямо	1	3
566	до известной	1	3
567	того и	4	3
568	под влиянием	1	3
569	бы в	7	3
570	же характер	1	3
571	очень часто	1	3
572	выражение в	6	3
573	на этом	2	3
574	другом и	1	3
575	сюда же	1	3
576	нет но	2	3
577	как это	1	3
578	в тех	1	3
579	но только	1	3
580	не место	2	3
581	литературы и	1	3
582	не сливается	2	3
583	не могла	1	3
584	и есть	3	3
585	теми же	1	3
586	если они	1	3
587	его к	4	3
588	и самый	1	3
589	таков например	1	3
590	совершенно нового	1	3
591	и здесь	6	3
592	аналогичные явления	1	3
593	друг к	1	3
594	этой проблемы	1	3
595	жизни а	3	3
596	кризис и	1	3
597	единства времени	1	3
598	в плоскости	6	3
599	она становится	1	3
600	сами по	4	3
601	если не	1	3
602	все то	5	3
603	почти всегда	2	3
604	внутренне не	2	3
605	произведения в	2	3
606	в прямом	1	3
607	подхода к	2	3
608	в слове	3	3
609	и так	2	3
610	явлений и	1	3
611	бы не	2	3
612	сравнению с	1	3
613	зависимости от	5	3
614	нет в	1	3
615	к другому	6	3
616	в аспекте	1	3
617	не входит	5	3
618	но оно	1	3
619	времени он	1	3
620	еще и	1	3
621	романа то	1	3
622	его и	3	3
623	бы и	6	3
624	время оно	2	3
625	что мы	1	3
626	и между	1	3
627	в свою	1	3
628	в значительной	1	3
629	наконец в	4	3
630	основе этого	1	3
631	характер не	1	3
632	значение для	3	3
633	вступает в	1	3
634	целый ряд	2	3
635	типы и	1	3
636	и явления	2	3
637	у данте	1	3
638	в творчестве	6	3
639	известной степени	2	3
640	и идеи	2	3
641	без всякого	1	3
642	в данной	1	3
643	нем не	1	3
644	событий в	1	3
645	если мы	3	3
646	тем же	3	3
647	формы для	1	3
648	они еще	1	3
649	в произведениях	6	3
650	но это	6	3
651	в трагедии	1	3
652	жизни не	2	3
653	точку зрения	7	3
654	человека но	2	3
655	не входят	2	3
656	что есть	1	3
657	которые в	1	3
658	то они	2	3
659	все элементы	1	3
660	нет ни	2	3
661	ни с	1	3
662	в первый	1	3
663	связи между	3	3
664	он как	1	3
665	и соответствующие	2	3
666	этого нового	2	3
667	совершенно не	5	3
668	и всегда	2	3
669	силу и	1	3
670	однако не	3	3
671	а на	1	3
672	от всех	1	3
673	дело в	2	3
674	в сферу	1	3
675	этими двумя	1	3
676	по своему	1	3
677	не столько	1	3
678	в новом	1	3
679	это было	1	3
680	бы совершенно	1	3
681	ему как	1	3
682	но конечно	1	3
683	друг за	2	3
684	и эти	1	3
685	только к	1	3
686	с самого	1	3
687	он ни	2	3
688	романного жанра	1	3
689	человек из	4	3
690	романе не	1	3
691	она не	10	3
692	но при	4	3
693	место и	1	3
694	ни один	3	3
695	была сделана	1	3
696	как уже	1	3
697	для чего	1	3
698	но она	1	3
699	ним как	3	3
700	конечно в	2	3
701	свое значение	1	3
702	по сравнению	1	3
703	вступают в	1	3
704	можно сказать	2	3
705	всеми его	1	3
706	менее всего	7	3
707	все более	1	3
708	ни был	2	3
709	времени а	1	3
710	особенно у	1	3
711	дело здесь	2	3
712	что на	1	3
713	в чисто	3	3
714	образов и	1	3
715	не к	1	3
716	момент его	2	3
717	разобранных нами	1	2
718	всего это	1	2
719	мир как	1	2
720	художественное единство	1	2
721	и очень	1	2
722	и лишь	2	2
723	авантюрный роман	2	2
724	подходом к	2	2
725	дана как	3	2
726	на своей	1	2
727	одном месте	1	2
728	которой они	1	2
729	в оболочке	1	2
730	миру в	1	2
731	нами в	3	2
732	мы даем	2	2
733	с собой	3	2
734	для третьего	1	2
735	всей ее	1	2
736	видение и	1	2
737	в духе	4	2
738	и изображающего	2	2
739	характера но	1	2
740	на мир	6	2
741	весь этот	2	2
742	его мире	2	2
743	герои и	1	2
744	к более	2	2
745	он у	2	2
746	самому и	1	2
747	правда в	2	2
748	и сами	3	2
749	как таковой	2	2
750	весь роман	2	2
751	отличается от	5	2
752	в степени	1	2
753	совершенно безразлично	1	2
754	от различных	1	2
755	и нет	6	2
756	человека о	1	2
757	второй тип	1	2
758	перестает быть	4	2
759	героя или	1	2
760	переходит в	1	2
761	не боится	1	2
762	в пределе	1	2
763	эти проблемы	2	2
764	из одного	8	2
765	здесь имеет	1	2
766	отметить что	1	2
767	до того	1	2
768	свою очередь	1	2
769	в чистом	1	2
770	нет становления	1	2
771	но этот	1	2
772	во всякой	1	2
773	и оценки	1	2
774	они должны	1	2
775	будем говорить	1	2
776	нигде не	1	2
777	в каждом	15	2
778	это прежде	1	2
779	он сам	5	2
780	от них	3	2
781	что даже	1	2
782	на котором	3	2
783	но самый	1	2
784	лишь один	2	2
785	благодаря этой	1	2
786	что имеет	1	2
787	основные особенности	1	2
788	постановка героя	1	2
789	к нему	11	2
790	то в	2	2
791	герой и	3	2
792	ее и	1	2
793	разрезе одного	2	2
794	что у	2	2
795	по природе	2	2
796	здесь могут	1	2
797	эта особенность	4	2
798	притом не	1	2
799	последнее звено	1	2
800	этой же	1	2
801	на этих	1	2
802	этот мир	3	2
803	и сама	2	2
804	и этим	5	2
805	для своего	2	2
806	совершенно новое	2	2
807	к определенному	2	2
808	эта форма	3	2
809	лежит в	2	2
810	изображенный мир	3	2
811	тому же	2	2
812	видит в	1	2
813	и последнее	1	2
814	и притом	1	2
815	всех его	1	2
816	про себя	2	2
817	на себя	4	2
818	но для	3	2
819	мы это	1	2
820	одном времени	2	2
821	человек и	2	2
822	я не	6	2
823	лишь на	5	2
824	и дух	1	2
825	и она	1	2
826	себя как	3	2
827	за всеми	2	2
828	одном из	2	2
829	в человеческом	1	2
830	особенности в	1	2
831	природа и	1	2
832	а только	1	2
833	каждом из	1	2
834	могло бы	1	2
835	но к	1	2
836	характере и	1	2
837	смысл и	1	2
838	но как	4	2
839	в уста	4	2
840	того в	1	2
841	для создания	2	2
842	одну и	2	2
843	и быт	1	2
844	след в	1	2
845	его жизнь	3	2
846	они становятся	1	2
847	него есть	1	2
848	него самого	2	2
849	исключительное значение	1	2
850	что должно	1	2
851	личности и	1	2
852	котором я	1	2
853	если же	7	2
854	момент самой	1	2
855	и та	1	2
856	и миром	1	2
857	в европейском	1	2
858	себя на	2	2
859	даже не	1	2
860	и сам	6	2
861	этот вопрос	4	2
862	неотделимы друг	1	2
863	в тоне	1	2
864	должны были	1	2
865	внешние и	1	2
866	меняется и	1	2
867	или наконец	4	2
868	с людьми	1	2
869	между людьми	1	2
870	на всех	1	2
871	его как	5	2
872	вера в	1	2
873	образы и	1	2
874	бы его	1	2
875	в каком	1	2
876	и каждый	1	2
877	когда они	1	2
878	них не	1	2
879	же мы	1	2
880	существует только	1	2
881	центре его	1	2
882	п в	1	2
883	с идеей	4	2
884	в философии	1	2
885	и особенно	2	2
886	мы видели	1	2
887	от нее	2	2
888	и изображения	7	2
889	романа с	2	2
890	во втором	1	2
891	пределы данного	1	2
892	образом и	4	2
893	лишает их	2	2
894	как необходимый	1	2
895	в процесс	1	2
896	и принципиальной	1	2
897	достоевского в	15	2
898	разобранные нами	3	2
899	опирается на	2	2
900	всеми ее	1	2
901	они и	1	2
902	как с	1	2
903	если в	1	2
904	он только	2	2
905	в языке	1	2
906	его с	1	2
907	живет в	1	2
908	должна быть	8	2
909	на ее	1	2
910	и стиль	1	2
911	героя в	7	2
912	тогда когда	1	2
913	была бы	5	2
914	человек с	2	2
915	тон и	4	2
916	этот не	1	2
917	от этой	1	2
918	он действует	1	2
919	утверждает что	1	2
920	громадную роль	1	2
921	сделаны из	2	2
922	себе не	2	2
923	это противоречивое	1	2
924	него нет	3	2
925	здесь раскрывается	1	2
926	на минуту	1	2
927	и строго	1	2
928	зрения этого	1	2
929	и самая	2	2
930	содержание романа	1	2
931	рядом в	1	2
932	сюжета и	1	2
933	самом деле	10	2
934	они даны	2	2
935	необходимый момент	1	2
936	самим собой	1	2
937	целого но	1	2
938	смысла и	1	2
939	подходим к	1	2
940	месте и	2	2
941	мы остановимся	3	2
942	о своей	1	2
943	не становятся	2	2
944	но дело	1	2
945	стремятся к	1	2
946	можно назвать	1	2
947	в одних	1	2
948	не знал	2	2
949	которые могут	1	2
950	влияния на	1	2
951	героев в	4	2
952	романа от	1	2
953	данном случае	2	2
954	о котором	1	2
955	самое это	1	2
956	взаимоотношения между	1	2
957	рядом и	2	2
958	в поэзии	2	2
959	то он	3	2
960	по этим	1	2
961	и всех	1	2
962	где нет	1	2
963	со всех	1	2
964	тяготеет к	2	2
965	то и	3	2
966	внутренняя жизнь	1	2
967	произведении и	1	2
968	в чистой	1	2
969	но лишь	1	2
970	и тогда	1	2
971	прямой и	3	2
972	с которой	2	2
973	только один	1	2
974	отношении к	5	2
975	в первых	2	2
976	самосознания человека	1	2
977	от других	1	2
978	в мир	4	2
979	он становится	1	2
980	необходимо указать	1	2
981	друга и	2	2
982	одного момента	1	2
983	каждый из	1	2
984	вне его	4	2
985	и глубоко	2	2
986	своими корнями	1	2
987	и роста	1	2
988	действие романа	2	2
989	за пределами	2	2
990	с нею	2	2
991	выход за	1	2
992	характерное для	1	2
993	этого слова	3	2
994	но если	1	2
995	этот диалог	1	2
996	событий как	1	2
997	а вовсе	2	2
998	появляется в	1	2
999	в плане	6	2
1000	внутреннего человека	2	2
1001	идей и	1	2
1002	или вовсе	1	2
1003	жизни человек	1	2
1004	особый характер	1	2
1005	они вовсе	1	2
1006	романов и	2	2
1007	в другое	2	2
1008	внешнее и	2	2
1009	высшей степени	1	2
1010	самое слово	2	2
1011	приключений и	1	2
1012	произведения как	2	2
1013	ее на	1	2
1014	образы людей	1	2
1015	и пр	5	2
1016	для нас	2	2
1017	идет о	5	2
1018	п все	2	2
1019	жизни здесь	1	2
1020	они входят	1	2
1021	для всего	1	2
1022	себя самого	3	2
1023	в вечности	1	2
1024	иной раз	1	2
1025	где он	1	2
1026	себя в	3	2
1027	по ту	2	2
1028	быть лишь	2	2
1029	с их	7	2
1030	быть или	2	2
1031	по этому	1	2
1032	не существует	1	2
1033	быть еще	1	2
1034	непосредственно в	2	2
1035	ведь это	4	2
1036	и непосредственно	1	2
1037	образом в	1	2
1038	слова но	4	2
1039	бытия и	1	2
1040	и эта	2	2
1041	слагается из	1	2
1042	между собою	5	2
1043	что их	1	2
1044	в стороне	1	2
1045	словом и	3	2
1046	мира а	1	2
1047	лежит на	1	2
1048	или даже	2	2
1049	является не	2	2
1050	нового типа	2	2
1051	к своему	2	2
1052	в соединении	1	2
1053	но уже	1	2
1054	дело и	2	2
1055	должен быть	1	2
1056	акта и	1	2
1057	остается вне	2	2
1058	в стиле	4	2
1059	может иметь	1	2
1060	должны быть	3	2
1061	такие же	1	2
1062	бы вовсе	1	2
1063	главные герои	1	2
1064	еще довольно	1	2
1065	его не	1	2
1066	одну из	1	2
1067	так резко	1	2
1068	всех сюжетных	1	2
1069	вся жизнь	1	2
1070	здесь совершенно	1	2
1071	части и	1	2
1072	в искусстве	1	2
1073	и великого	1	2
1074	как таковые	1	2
1075	не о	3	2
1076	всеми этими	1	2
1077	особый тип	2	2
1078	со всею	5	2
1079	человека с	1	2
1080	контексте в	1	2
1081	с человеком	1	2
1082	эпохи и	1	2
1083	как их	4	2
1084	него и	1	2
1085	со своими	2	2
1086	во многом	1	2
1087	для такого	1	2
1088	них нет	1	2
1089	роман и	1	2
1090	сказать в	1	2
1091	в чужом	4	2
1092	человек человек	1	2
1093	зрения на	8	2
1094	имеет громадное	1	2
1095	в узком	2	2
1096	не поддаются	1	2
1097	процессе его	1	2
1098	виду что	1	2
1099	он видел	1	2
1100	видим и	1	2
1101	степени и	1	2
1102	романа не	4	2
1103	в человеке	6	2
1104	существу может	1	1
1105	мы подходим	1	1
1106	индивидуальном и	1	1
1107	было так	1	1
1108	они являются	1	1
1109	преступлений и	1	1
1110	является в	2	1
1111	котором они	1	1
1112	которая была	1	1
1113	в настоящем	2	1
1114	быть по	1	1
1115	и мира	1	1
1116	именно на	3	1
1117	в произведение	1	1
1118	существенных моментах	1	1
1119	на эти	1	1
1120	типа как	1	1
1121	другом но	1	1
1122	в момент	1	1
1123	как носитель	1	1
1124	творчества в	1	1
1125	которые здесь	1	1
1126	которая в	1	1
1127	всего человека	1	1
1128	тех кто	1	1
1129	и люди	1	1
1130	до него	1	1
1131	некоторой степени	1	1
1132	есть прежде	1	1
1133	ведь эти	2	1
1134	это лишь	1	1
1135	стиль в	1	1
1136	романе а	1	1
1137	речи и	4	1
1138	зрения все	2	1
1139	пределах одного	6	1
1140	а перед	1	1
1141	мировоззрения в	2	1
1142	героев о	1	1
1143	формы в	1	1
1144	построены как	1	1
1145	эта новая	1	1
1146	реальным но	1	1
1147	же относится	1	1
1148	тем как	5	1
1149	и был	1	1
1150	одно это	1	1
1151	в большей	2	1
1152	литературных произведений	1	1
1153	нашем анализе	1	1
1154	и лучше	1	1
1155	что дело	1	1
1156	в частном	1	1
1157	и говорить	2	1
1158	глубоко и	1	1
1159	осознания и	2	1
1160	точками зрения	2	1
1161	него в	5	1
1162	но наиболее	1	1
1163	это противоречие	1	1
1164	не разрушая	3	1
1165	случае он	1	1
1166	не меняет	1	1
1167	не бывает	1	1
1168	весь доступный	1	1
1169	и само	2	1
1170	но что	1	1
1171	нужна ему	1	1
1172	у пушкина	1	1
1173	в кухне	2	1
1174	поэтому их	1	1
1175	человека человека	1	1
1176	судеб и	1	1
1177	не сливаясь	2	1
1178	люди и	1	1
1179	более или	4	1
1180	или чисто	1	1
1181	в художественную	1	1
1182	на свой	6	1
1183	типов в	1	1
1184	нашу точку	2	1
1185	в первом	2	1
1186	второй план	1	1
1187	именно и	3	1
1188	черты в	1	1
1189	и ярко	1	1
1190	героя как	2	1
1191	относится и	2	1
1192	и работник	2	1
1193	им и	1	1
1194	на чужой	1	1
1195	прочной и	1	1
1196	сходство и	1	1
1197	определила его	1	1
1198	в рассказ	1	1
1199	теперь мы	1	1
1200	один элемент	2	1
1201	новой формы	1	1
1202	что весь	1	1
1203	словесного целого	2	1
1204	функции его	1	1
1205	социальной группы	2	1
1206	все исторические	1	1
1207	в построении	4	1
1208	эти противоречия	1	1
1209	особенность художественного	1	1
1210	ходит по	1	1
1211	его вечной	1	1
1212	эти черты	1	1
1213	форме в	2	1
1214	и должен	1	1
1215	как более	1	1
1216	показаться что	1	1
1217	идея эта	1	1
1218	на определенной	1	1
1219	позволила ему	1	1
1220	к самому	2	1
1221	данного контекста	1	1
1222	и внутренне	4	1
1223	романа который	2	1
1224	подобных явлений	1	1
1225	момент художественного	1	1
1226	возможно лишь	1	1
1227	здесь происходит	1	1
1228	уже и	2	1
1229	здесь отчетливо	1	1
1230	что действие	1	1
1231	не менее	3	1
1232	они ни	2	1
1233	мы только	1	1
1234	и тонко	2	1
1235	функций в	2	1
1236	и слово	4	1
1237	для их	1	1
1238	он по	1	1
1239	мы считаем	1	1
1240	абстрактный характер	1	1
1241	и человеческих	1	1
1242	их может	1	1
1243	самой структуре	2	1
1244	на сюжетные	1	1
1245	таким-то образом	1	1
1246	обращение к	1	1
1247	капиталистического мира	1	1
1248	были лишь	1	1
1249	самом произведении	2	1
1250	самом и	5	1
1251	первый взгляд	1	1
1252	и иногда	2	1
1253	действительности в	1	1
1254	и доминанта	1	1
1255	ними и	1	1
1256	диалоге в	1	1
1257	к этой	1	1
1258	мире не	1	1
1259	всю его	1	1
1260	при условии	2	1
1261	каждом явлении	1	1
1262	что этот	2	1
1263	плоскость романа	1	1
1264	этой почве	1	1
1265	время идет	1	1
1266	может использовать	1	1
1267	очень важное	1	1
1268	себе все	1	1
1269	искать для	2	1
1270	и окружающий	3	1
1271	что всякое	1	1
1272	мгновения и	1	1
1273	конечно что	2	1
1274	и изображение	1	1
1275	выходит из	1	1
1276	в нескольких	1	1
1277	мира на	1	1
1278	уже у	1	1
1279	авторских интенций	4	1
1280	в каких	1	1
1281	и неизбежно	1	1
1282	немногими исключениями	1	1
1283	сохранить свое	1	1
1284	оно как	1	1
1285	героя поэтому	1	1
1286	не всегда	2	1
1287	отделяется от	1	1
1288	к различным	2	1
1289	в руках	3	1
1290	поэтому мы	1	1
1291	в конкретное	1	1
1292	разделения на	1	1
1293	их объективного	1	1
1294	рассказчика или	1	1
1295	одновременно он	1	1
1296	увидим что	1	1
1297	времени было	1	1
1298	совершенно различных	1	1
