N	2gram	Tiupa_Narr	KulturaY
641	нас нет	1	2
642	зависит от	2	2
643	том числе	6	2
644	себе они	1	2
645	для всего	1	2
646	он и	1	2
647	в литературе	2	2
648	где он	1	2
649	здесь в	1	2
650	говорит и	2	2
651	же не	4	2
652	слова а	1	2
653	от друга	1	2
654	о возможности	1	2
655	дело в	1	2
656	лишний раз	1	2
657	форм но	1	2
658	к своему	1	2
659	с историей	1	2
660	один и	1	2
661	это было	1	2
662	не что	2	2
663	и вообще	1	2
664	может идти	1	2
665	ни один	1	2
666	тому как	2	2
667	с совершенно	1	2
668	быть и	1	2
669	а по	2	2
670	отношений между	1	2
671	одного слова	1	2
672	наших дней	1	2
673	как то	1	2
674	обоих этих	1	2
675	собственно говоря	1	2
676	как правило	4	2
677	этом своем	1	2
678	поскольку оно	2	2
679	в ходе	1	2
680	а может	1	2
681	них как	1	2
682	просится в	1	2
683	жизни и	3	2
684	и прежде	1	2
685	свидетельствуют о	1	2
686	является ли	1	2
687	может и	1	2
688	именно это	2	2
689	дело здесь	1	2
690	форме и	1	2
691	возможна только	1	2
692	вместить в	1	1
693	более не	2	1
694	практически не	1	1
695	иной форме	1	1
696	что один	1	1
697	было показано	1	1
698	силу которого	1	1
699	человеческой жизни	1	1
700	какой-либо определенной	1	1
701	как прямая	1	1
702	это принципиально	1	1
703	русской литературе	1	1
704	исходя из	2	1
705	в структуру	1	1
706	стоят в	1	1
707	совершенно очевидно	2	1
708	естественно ни	1	1
709	где о	1	1
710	это лишь	1	1
711	характер как	1	1
712	адресатов что	1	1
713	в равной	1	1
714	литературы а	1	1
715	не об	1	1
716	является в	1	1
717	какой бы	1	1
718	говорит о	2	1
719	самой различной	1	1
720	общения с	1	1
721	в последние	2	1
722	одна за	1	1
723	в общей	2	1
724	но смысл	1	1
725	словно в	1	1
726	существенно разнится	1	1
727	ни слова	1	1
728	о происшествиях	1	1
729	связь с	1	1
730	ни одна	1	1
731	и сам	1	1
732	все благополучно	2	1
733	на свою	1	1
734	в некотором	1	1
735	от всего	1	1
736	и соответствующую	1	1
737	отношением к	1	1
738	бы все	1	1
739	значительной степени	2	1
740	но стоит	1	1
741	выводов и	1	1
742	что по	2	1
743	их в	1	1
744	оказываются в	1	1
745	литературных жанров	1	1
746	мысли о	1	1
747	не обладают	1	1
748	является для	1	1
749	идет об	1	1
750	матери и	4	1
751	что слова	1	1
752	на первый	2	1
753	определяется не	1	1
754	какой он	1	1
755	ставят перед	1	1
756	как справедливо	2	1
757	лица по	1	1
758	шире и	1	1
759	здесь становится	1	1
760	тех слов	1	1
761	быть лучше	1	1
762	некоторого рода	2	1
763	она могла	1	1
764	в понимании	1	1
765	процесс в	1	1
766	но во	1	1
767	времени в	2	1
768	есть прежде	1	1
769	же здесь	1	1
770	положений и	1	1
771	граница между	1	1
772	от процесса	1	1
773	между двумя	5	1
774	а когда	1	1
775	и формы	1	1
776	современной научной	1	1
777	этого жанра	1	1
778	его по	2	1
779	является как	1	1
780	перед ним	1	1
781	о нашей	1	1
782	пока еще	4	1
783	не становится	1	1
784	знания как	1	1
785	у себя	1	1
786	за другой	1	1
787	сдвиг в	1	1
788	именно таковы	1	1
789	такому пониманию	1	1
790	как от	1	1
791	в отвлечении	2	1
792	объект и	1	1
793	во всей	2	1
794	все без	1	1
795	как результат	1	1
796	результате ли	1	1
797	он сам	2	1
798	он живет	1	1
799	весьма точной	1	1
800	не имелось	1	1
801	к этим	1	1
802	или особенно	1	1
803	к ее	1	1
804	себя в	5	1
805	характерно что	1	1
806	образом на	1	1
807	о ней	3	1
808	же было	1	1
809	намек на	1	1
810	от которой	1	1
811	особенности его	1	1
812	рассказа что	1	1
813	совершенно иными	1	1
814	в западных	1	1
815	во всех	1	1
816	следует отметить	2	1
817	не противоречит	1	1
818	нами не	2	1
819	к их	1	1
820	различного рода	3	1
821	от его	1	1
822	последние десятилетия	1	1
823	и лингвистики	1	1
824	в обеих	1	1
825	над проблемой	1	1
826	такого рода	7	1
827	о событии	1	1
828	первый раз	1	1
829	и правил	1	1
830	и навыков	1	1
831	первые три	1	1
832	традиции это	1	1
833	смысл для	1	1
834	возможна не	1	1
835	что несмотря	1	1
836	согласно которой	1	1
837	состоящий в	1	1
838	эта особенность	1	1
839	они в	2	1
840	или иную	2	1
841	не ограничивается	1	1
842	столько же	1	1
843	он может	1	1
844	от тех	1	1
845	события в	2	1
846	состоянии некоторого	1	1
847	в изложении	1	1
848	не нуждается	1	1
849	его мысли	1	1
850	чтобы определить	1	1
851	из уст	1	1
852	было ясно	2	1
853	легкой руки	1	1
854	этом последнем	1	1
855	как говорит	3	1
856	которой необходимо	1	1
857	следует понимать	1	1
858	и перед	1	1
859	из четырех	1	1
860	зрения и	2	1
861	это путь	1	1
862	между собой	2	1
863	как иногда	1	1
864	например как	2	1
865	действительности и	1	1
866	а некий	1	1
867	или слушателя	4	1
868	будто и	1	1
869	в уста	1	1
870	если оно	1	1
871	который является	1	1
872	ряд событий	1	1
873	до нас	1	1
874	здесь сводится	1	1
875	фразы а	1	1
876	на другой	2	1
877	бы она	1	1
878	с легкой	1	1
879	совсем не	1	1
880	есть так	1	1
881	действующих лиц	1	1
882	нынешнее состояние	1	1
883	оно и	1	1
884	не заключает	1	1
885	только одним	1	1
886	было для	1	1
887	ситуации к	2	1
888	хотя в	2	1
889	вспомним что	1	1
890	элементы в	1	1
891	они свидетельствуют	1	1
892	проблем в	1	1
893	по своей	3	1
894	лет а	1	1
895	следует признать	2	1
896	он еще	1	1
897	которых оно	1	1
898	уст в	1	1
899	истории и	2	1
900	где слово	2	1
901	но без	2	1
902	в акте	1	1
903	году в	1	1
904	своей особой	1	1
905	говорилось выше	1	1
906	чрезвычайно важный	1	1
907	писателя как	1	1
908	качестве одного	1	1
909	фабула и	1	1
910	обратимся к	3	1
911	силу своей	1	1
912	также следующее	1	1
913	ее а	1	1
914	зато в	1	1
915	здесь также	1	1
916	например о	1	1
917	до наших	1	1
918	не сразу	1	1
919	бы быть	3	1
920	сказать о	1	1
921	и отсутствие	1	1
922	чем и	1	1
923	в один	1	1
924	обозначить как	2	1
925	разнится от	1	1
926	не устраняет	1	1
927	действующими лицами	1	1
928	любви и	1	1
929	поскольку не	1	1
930	как теперь	1	1
931	не мешает	1	1
932	до каких	2	1
933	образом и	1	1
934	немного в	1	1
935	однако с	1	1
936	если за	1	1
937	они и	2	1
938	этой проблемы	1	1
939	друга в	1	1
940	в вопросах	1	1
941	них в	1	1
942	бог знает	2	1
943	то есть	19	1
944	поскольку мы	1	1
945	представляется возможным	1	1
946	и который	1	1
947	живет в	1	1
948	с мировым	1	1
949	для себя	1	1
950	этого построения	1	1
951	рассказа о	2	1
952	чтобы стать	2	1
953	ни единого	1	1
954	речевой жанр	1	1
955	истории в	3	1
956	но далеко	1	1
957	тематические и	1	1
958	нового времени	2	1
959	постольку поскольку	2	1
960	лет тому	1	1
961	очевидным что	1	1
962	необходимо должна	1	1
963	этого единства	1	1
964	которые лишь	1	1
965	все то	2	1
966	которых и	2	1
967	могло не	1	1
968	три слова	1	1
969	оно есть	1	1
970	как оказывается	1	1
971	претендует на	1	1
972	обращается к	1	1
973	как быть	1	1
974	тому назад	1	1
975	произведение в	1	1
976	жизни в	3	1
977	что смысл	1	1
978	не такое	1	1
979	себя и	2	1
980	как наука	1	1
981	например именно	1	1
982	события здесь	1	1
983	в историческом	1	1
984	эта возможность	1	1
985	своей жизни	1	1
986	редко и	1	1
987	не входит	1	1
988	его о	1	1
989	с восприятием	1	1
990	нет ничего	1	1
991	в основе	5	1
992	слова которое	1	1
993	далее и	1	1
994	в историю	1	1
995	это явление	1	1
996	разумеется это	1	1
997	тотчас же	1	1
998	в роли	2	1
999	совпадает с	1	1
1000	это за	1	1
1001	письменные формы	1	1
1002	несомненно есть	1	1
1003	в значительной	2	1
1004	наконец в	2	1
1005	мы уже	1	1
1006	которое не	1	1
1007	протяжении этого	2	1
1008	отвлечении от	2	1
1009	поскольку с	1	1
1010	в понятие	1	1
1011	из его	1	1
1012	не у	1	1
1013	и больше	1	1
1014	но основной	1	1
1015	ни для	7	1
1016	художественной литературы	3	1
1017	беседы с	1	1
1018	тому или	1	1
1019	случае с	1	1
1020	процесс не	1	1
1021	было и	1	1
1022	а во	3	1
1023	из композиционных	1	1
1024	к собственной	1	1
1025	она все	1	1
1026	вот этот	1	1
1027	к двум	1	1
1028	на две	1	1
1029	жанра при	1	1
1030	и во	1	1
1031	имеет своим	1	1
1032	какая была	2	1
1033	но именно	1	1
1034	за пределами	1	1
1035	на чем	2	1
1036	легко может	1	1
1037	факты в	1	1
1038	каждый день	1	1
1039	предмет ее	1	1
1040	они еще	1	1
1041	здесь и	2	1
1042	свою силу	1	1
1043	под сомнение	1	1
1044	ее содержание	1	1
1045	это одно	1	1
1046	оно имеет	1	1
1047	во времени	8	1
1048	относительно которых	1	1
1049	необходимо указать	1	1
1050	особые случаи	1	1
1051	обратиться к	1	1
1052	текста в	2	1
1053	сейчас и	1	1
1054	то они	2	1
1055	в смысл	1	1
1056	ему в	2	1
1057	приводят к	1	1
1058	хоть и	1	1
1059	может не	3	1
1060	персонажам и	1	1
1061	лишь одну	1	1
1062	теперь как	4	1
1063	в монастырь	1	1
1064	она сама	1	1
1065	самом в	1	1
1066	ориентированными на	1	1
1067	которых он	1	1
1068	это часто	1	1
1069	семантическая опустошенность	1	1
1070	писал что	1	1
1071	что каждый	1	1
1072	в какую	1	1
1073	чем он	1	1
1074	есть акт	1	1
1075	происхождению являются	1	1
1076	не существует	3	1
1077	с которым	1	1
1078	читателя в	2	1
1079	ко второму	1	1
1080	теми же	1	1
1081	для последней	1	1
1082	а о	1	1
1083	у всех	1	1
1084	чего уж	1	1
1085	в организации	2	1
1086	как своего	1	1
1087	нейтральное к	1	1
1088	и эта	1	1
1089	такое слово	1	1
1090	здесь даже	1	1
1091	это живет	1	1
1092	из общей	1	1
1093	впрочем не	1	1
1094	за которым	1	1
1095	не подлежит	1	1
1096	не предполагает	5	1
1097	о факте	1	1
1098	но по	1	1
1099	этой фразе	1	1
1100	внимательный читатель	1	1
1101	более глубоким	1	1
1102	в новом	1	1
1103	когда же	1	1
1104	жанр в	1	1
1105	и оно	1	1
1106	они лишь	1	1
1107	чего в	1	1
1108	культуры он	1	1
1109	чтобы сделать	1	1
1110	чужой речи	1	1
1111	часто бывает	1	1
1112	в конкретной	1	1
1113	а еще	1	1
1114	и составляют	1	1
1115	быть может	2	1
1116	которая может	1	1
1117	не отвечает	1	1
1118	наука или	1	1
1119	и старые	1	1
1120	этого смысла	1	1
1121	как уже	1	1
1122	ту или	2	1
1123	может считаться	1	1
1124	высказывания и	3	1
1125	субъекта и	2	1
1126	обстоит дело	1	1
1127	она здесь	1	1
1128	для кого	1	1
1129	эта очевидная	1	1
1130	в противоположность	2	1
1131	до которой	2	1
1132	вопрос как	1	1
1133	к главному	1	1
1134	позволяет нам	1	1
1135	входит в	1	1
1136	здесь это	1	1
1137	во второй	2	1
1138	не оставляет	1	1
1139	свою жизнь	1	1
1140	с ее	3	1
1141	имеет уже	1	1
1142	сказывается и	1	1
1143	кто не	1	1
1144	в развитии	1	1
1145	человека с	1	1
1146	при всем	2	1
1147	иной степени	1	1
1148	поставлены в	1	1
1149	и характерное	1	1
1150	писатель и	1	1
1151	речевых жанров	4	1
1152	которых в	1	1
1153	этот способ	2	1
1154	терминологии в	1	1
1155	же самое	1	1
1156	в книге	1	1
1157	по всей	2	1
1158	единственный в	1	1
1159	на путь	1	1
1160	же люди	2	1
1161	и самого	3	1
1162	и культурный	1	1
1163	и ее	2	1
1164	бы он	1	1
1165	этом и	1	1
1166	может показаться	1	1
1167	понимаем и	1	1
1168	место в	1	1
1169	также как	1	1
1170	все еще	1	1
1171	возможностей в	1	1
1172	поскольку как	1	1
1173	после смерти	2	1
1174	и совершенно	1	1
1175	становится в	1	1
1176	как для	1	1
1177	материала не	1	1
1178	с соответствующими	1	1
1179	для образования	1	1
1180	рассчитан на	1	1
1181	могло быть	1	1
