N	2gram	Trubetskoy	Myshleni
441	во внимание	1	8
442	рассматривается как	1	8
443	во время	4	8
444	и из	2	8
445	должен был	4	8
446	том как	1	8
447	бы с	1	8
448	и тогда	4	8
449	более и	1	8
450	связан с	2	8
451	поэтому что	2	8
452	этой области	1	8
453	различие между	1	8
454	на которой	1	8
455	только то	1	8
456	еще на	2	8
457	в таком	3	7
458	мы получили	1	7
459	в разных	2	7
460	слова с	1	7
461	он сам	1	7
462	этот период	2	7
463	оно имеет	1	7
464	в общем	8	7
465	всех этих	1	7
466	от до	1	7
467	и делает	1	7
468	в значительной	3	7
469	своему значению	1	7
470	у них	3	7
471	и том	1	7
472	которых он	1	7
473	ничего кроме	1	7
474	это предположение	1	7
475	этим именем	1	7
476	том виде	2	7
477	мере в	1	7
478	с первого	1	7
479	одну из	1	7
480	позволяет нам	1	7
481	же в	1	7
482	случае в	1	7
483	но тем	1	7
484	в жизни	1	7
485	не существует	1	7
486	но они	1	7
487	к общему	1	7
488	первом случае	1	7
489	и вместе	4	7
490	именно потому	1	7
491	общего с	2	7
492	и особенно	2	7
493	во втором	1	7
494	его с	1	7
495	с внешней	1	7
496	отличаются от	2	7
497	с ними	1	7
498	как совершенно	1	7
499	при помощи	1	7
500	без всякого	1	7
501	при усвоении	1	7
502	ничем не	4	7
503	это слово	1	7
504	а также	2	7
505	случае не	3	7
506	но по	3	7
507	признать что	2	7
508	на двух	1	7
509	одновременно с	1	7
510	до самого	1	6
511	и другим	1	6
512	уже не	3	6
513	знаем о	1	6
514	себе в	1	6
515	то о	1	6
516	и самый	1	6
517	как к	1	6
518	совершенно особую	1	6
519	слов которые	1	6
520	ни на	1	6
521	бы и	1	6
522	наконец в	2	6
523	и больше	2	6
524	начиная с	2	6
525	совершенно так	1	6
526	он как	1	6
527	неизмеримо более	1	6
528	в сферу	1	6
529	и таким	3	6
530	заключает в	2	6
531	происходит в	1	6
532	находим в	1	6
533	требует от	2	6
534	целым рядом	1	6
535	этими двумя	2	6
536	к чему	1	6
537	могло бы	1	6
538	в связь	1	6
539	которого мы	1	6
540	всей своей	1	6
541	еще и	1	6
542	роль в	1	6
543	из которого	3	6
544	что здесь	1	6
545	к началу	1	6
546	ли не	1	6
547	это было	1	6
548	единое целое	1	6
549	нужно было	1	6
550	и о	3	6
551	нечто подобное	1	5
552	формы в	1	5
553	кроме того	1	5
554	только как	1	5
555	к ним	3	5
556	первого взгляда	1	5
557	выступает в	2	5
558	совершенно ясно	1	5
559	пути и	1	5
560	эти слова	1	5
561	он умеет	1	5
562	под этим	1	5
563	никто не	1	5
564	роли в	1	5
565	так называемая	1	5
566	сейчас же	1	5
567	представляется в	1	5
568	и состоит	1	5
569	только с	1	5
570	как основной	1	5
571	в свое	1	5
572	однако не	1	5
573	все они	1	5
574	сами по	1	5
575	исследований в	1	5
576	эти последние	1	5
577	же что	1	5
578	оказывается что	3	5
579	ни один	2	5
580	исторического развития	2	5
581	в новом	2	5
582	но даже	1	5
583	что еще	1	5
584	всегда и	3	5
585	вернуться к	1	5
586	быть в	1	5
587	а следовательно	1	5
588	себя в	1	5
589	и весь	1	5
590	после того	1	5
591	прийти к	1	5
592	чем у	1	5
593	это как	1	5
594	другими словами	1	5
595	все те	1	5
596	не для	1	5
597	а потому	1	5
598	видим что	1	5
599	стадии развития	2	5
600	не потому	2	5
601	на более	1	5
602	заметить что	1	5
603	их с	1	5
604	целому ряду	1	5
605	что к	1	5
606	выше что	1	5
607	конце концов	3	5
608	дело не	1	5
609	прежде чем	1	5
610	эти два	1	5
611	пути к	2	5
612	психической жизни	2	4
613	со всем	1	4
614	внешнее сходство	1	4
615	на эту	1	4
616	есть то	1	4
617	так например	2	4
618	ничто не	1	4
619	на пути	2	4
620	они относятся	1	4
621	конечно не	2	4
622	к ее	1	4
623	бы то	2	4
624	с нашей	1	4
625	не было	2	4
626	так сказать	1	4
627	может явиться	1	4
628	психологической точки	1	4
629	в известных	1	4
630	само понятие	1	4
631	участвуют в	1	4
632	в одну	1	4
633	и сами	2	4
634	относящиеся к	1	4
635	в очень	1	4
636	может ли	2	4
637	к двум	1	4
638	именно то	1	4
639	здесь не	1	4
640	в корне	1	4
641	и после	2	4
642	влечет за	2	4
643	постольку поскольку	1	4
644	о его	1	4
645	на нее	3	4
646	этот раз	1	4
647	и могут	1	4
648	внешней стороны	1	4
649	в каждой	1	4
650	чистом виде	1	4
651	и своего	1	4
652	или по	2	4
653	от этих	1	4
654	если он	1	4
655	начинается с	1	4
656	а именно	1	4
657	одновременно и	2	4
658	в одно	2	4
659	деле если	1	4
660	по тем	1	4
661	когда она	1	4
662	превращается в	2	4
663	всего этого	1	4
664	сила и	1	4
665	и остается	1	4
666	связи со	1	4
667	нельзя сказать	1	4
668	ни было	2	4
669	от тех	1	4
670	но совершенно	1	4
671	или к	1	4
672	нам в	1	4
673	совсем не	1	4
674	но при	2	4
675	его не	2	4
676	однако в	1	4
677	этом процессе	1	4
678	а как	1	4
679	только те	1	4
680	к одной	2	4
681	как о	3	4
682	стороны с	1	4
683	совершенно иной	2	4
684	и если	3	4
685	эта мысль	1	4
686	к новой	1	4
687	из него	2	4
688	с того	2	4
689	развития у	1	4
690	ему в	2	4
691	такое же	1	4
692	путь к	3	4
693	взаимное понимание	1	4
694	к области	1	4
695	думать что	1	4
696	идет речь	1	4
697	жизни и	2	4
698	известной степени	1	4
699	не удалось	1	4
700	не к	2	4
701	между этим	1	3
702	и лишь	1	3
703	его от	2	3
704	этого момента	1	3
705	о мире	1	3
706	видно из	1	3
707	в соответствии	1	3
708	по своим	2	3
709	а вместе	1	3
710	этого последнего	2	3
711	из себя	2	3
712	должна была	2	3
713	некоторое время	1	3
714	эта новая	1	3
715	от них	2	3
716	что даже	1	3
717	общих чертах	1	3
718	этой задачи	2	3
719	к их	1	3
720	ибо он	1	3
721	одном из	1	3
722	не стоит	1	3
723	не встречает	1	3
724	чтобы он	1	3
725	этих трех	1	3
726	недоступной для	1	3
727	не были	1	3
728	не могла	2	3
729	она уже	1	3
730	в хвосте	1	3
731	в общих	1	3
732	есть ли	1	3
733	согласно этой	1	3
734	к сожалению	3	3
735	не так	1	3
736	по всем	1	3
737	этого периода	2	3
738	нам нужно	1	3
739	с целью	2	3
740	да и	1	3
741	другому человеку	1	3
742	дальнейшее развитие	1	3
743	только от	1	3
744	так чтобы	2	3
745	имеет никакого	1	3
746	тогда как	1	3
747	видели выше	1	3
748	впервые в	1	3
749	психологии мы	1	3
750	что самый	1	3
751	до известной	1	3
752	именно к	1	3
753	которых каждый	1	3
754	связанных с	2	3
755	и пр	1	3
756	сообразно с	1	3
757	основана на	1	3
758	это всегда	1	3
759	не иметь	1	3
760	как нечто	1	3
761	эта связь	1	3
762	всегда существует	1	3
763	сравнительного изучения	1	3
764	т.е с	1	3
765	представляется как	1	3
766	может и	1	3
767	не надо	1	3
768	новое и	1	3
769	против этого	1	3
770	случае мы	1	3
771	далее в	1	3
772	она является	1	3
773	всегда в	1	3
774	и сейчас	2	3
775	которой не	1	3
776	живет в	1	3
777	при рассмотрении	1	3
778	значительной мере	2	3
779	собой совершенно	1	3
780	в глаза	1	3
781	настоящее время	1	3
782	чтобы они	1	3
783	этих последних	1	3
784	привели к	1	3
785	с этими	1	3
786	параллельно с	1	3
787	как средство	1	3
788	следует сказать	1	3
789	внутренней стороны	1	3
790	невозможно и	1	3
791	согласно которой	1	3
792	путем от	1	3
793	прямо не	1	3
794	себя как	1	3
795	следовательно и	1	3
796	не имеющие	1	3
797	все чаще	1	3
798	о происхождении	1	3
799	действия в	1	3
800	то ни	2	3
801	всей этой	1	3
802	всех других	2	3
803	не приходится	1	3
804	и иной	2	3
805	бы быть	1	3
806	этих связей	1	3
807	взгляд на	2	3
808	и этот	1	3
809	по форме	1	3
810	гораздо менее	2	3
811	у другого	1	3
812	и менее	1	3
813	себе связь	1	3
814	сознании в	1	3
815	к нам	1	3
816	друга и	1	3
817	же время	2	3
818	имеем в	1	3
819	соответствии с	1	3
820	а и	1	3
821	которые только	1	3
822	но именно	1	3
823	не знаем	1	3
824	в настоящее	1	3
825	сделать это	1	3
826	подойти к	3	3
827	из этой	2	3
828	многих других	1	3
829	две основные	1	3
830	что так	1	3
831	или иначе	3	3
832	в ту	1	3
833	положение в	2	3
834	язык в	1	3
835	при таком	2	3
836	мира и	1	3
837	что тот	1	3
838	что касается	1	3
839	далеко не	4	3
840	всегда на	2	3
841	на это	1	3
842	как из	1	3
843	языка с	1	3
844	и совершенно	1	3
845	выступают в	1	2
846	единственное что	1	2
847	него в	1	2
848	есть самая	1	2
849	общего правила	1	2
850	эти черты	2	2
851	есть тот	1	2
852	мысли о	1	2
853	нужно чтобы	2	2
854	из чистого	1	2
855	тем или	1	2
856	значения к	1	2
857	вообще невозможно	1	2
858	не всегда	2	2
859	психологии но	1	2
860	так называемых	1	2
861	жизни он	1	2
862	почти в	1	2
863	работа в	1	2
864	однако несмотря	1	2
865	пути с	1	2
866	или иным	1	2
867	эти элементы	1	2
868	время и	1	2
869	что сама	1	2
870	который можно	1	2
871	попадают в	1	2
872	через всю	1	2
873	сознания если	1	2
874	этом последнем	1	2
875	лишь на	1	2
876	есть известный	1	2
877	но когда	2	2
878	такое положение	2	2
879	связанный с	2	2
880	в сторону	1	2
881	из одного	1	2
882	имеет свой	1	2
883	иметь в	1	2
884	вниз в	1	2
885	т.е как	1	2
886	необходимо чтобы	1	2
887	который сделал	1	2
888	это совершенно	1	2
889	лишь по	1	2
890	пути для	1	2
891	себе не	1	2
892	совершенно иное	1	2
893	с этого	1	2
894	принято называть	2	2
895	можно назвать	2	2
896	эти явления	1	2
897	для каждого	2	2
898	и так	1	2
899	вследствие этого	1	2
900	значительно превышает	1	2
901	он выступает	1	2
902	нет ничего	1	2
903	задачи мы	1	2
904	несомненно в	1	2
905	чем именно	1	2
906	в понятие	1	2
907	в которую	1	2
908	чтобы она	1	2
909	формой и	1	2
910	более как	1	2
911	что когда	1	2
912	ином виде	1	2
913	это позволяет	1	2
914	не совсем	1	2
915	из первых	1	2
916	могли быть	1	2
917	уже с	3	2
918	заставляет его	1	2
919	ли эти	1	2
920	которым он	1	2
921	этих слов	1	2
922	в каком-либо	1	2
923	когда же	2	2
924	зрения того	1	2
925	всех прочих	1	2
926	как эти	1	2
927	более широкую	1	2
928	однако это	1	2
929	особенно в	2	2
930	как результат	1	2
931	на них	1	2
932	стоит и	1	2
933	которые могли	1	2
934	а просто	1	2
935	что дало	1	2
936	не следует	1	2
937	и всякая	1	2
938	на путь	1	2
939	находящийся на	1	2
940	с самых	2	2
941	мы начали	1	2
942	может показаться	1	2
943	в так	4	2
944	вплоть до	2	2
945	что один	1	2
946	можно говорить	1	2
947	и взаимодействие	1	2
948	которые по	1	2
949	другой с	1	2
950	этом направлении	1	2
951	всякого научного	1	2
952	их не	1	2
953	границы между	1	2
954	имеет для	1	2
955	мысль о	2	2
956	и вниз	1	2
957	и требует	1	2
958	том или	1	2
959	выход из	2	2
960	них в	1	2
961	связанного с	1	2
962	развития тем	1	2
963	перестает быть	2	2
964	жизни а	1	2
965	являются не	1	2
966	представлением о	1	2
967	стороны они	1	2
968	одним лишь	1	2
969	это два	1	2
970	причем в	1	2
971	под именем	1	2
972	анализа к	1	2
973	но этим	1	2
974	эта особенность	1	2
975	ориентировались на	1	2
976	на этих	1	2
977	это изменение	1	2
978	и через	1	2
979	то станет	1	2
980	по совершенно	1	2
981	все прочие	1	2
982	надо иметь	1	2
983	когда их	1	2
984	всех его	1	2
985	которое в	1	2
986	лишь постольку	1	2
987	в мире	5	2
988	должно было	2	2
989	систем в	1	2
990	виде мы	1	2
991	представляют себе	1	2
992	что происходит	1	2
993	вся история	1	2
994	эта тенденция	1	2
995	не связанных	1	2
996	является его	1	2
997	но зато	1	2
998	на стороне	1	2
999	из общего	1	2
1000	их и	1	2
1001	что дает	1	2
1002	на словах	1	2
1003	и никогда	1	2
1004	нашей точки	1	2
1005	нам все	1	2
1006	дела не	1	2
1007	свое особое	1	2
1008	можно только	2	2
1009	в состав	1	2
1010	в план	1	2
1011	и должно	1	2
1012	особенности этого	1	2
1013	не исчерпывается	2	2
1014	когда его	1	2
1015	связывается с	3	2
1016	т.д в	1	2
1017	не более	1	2
1018	образом если	2	2
1019	было известно	1	2
1020	и действительно	2	2
1021	в одних	1	2
1022	как не	1	2
1023	состоит из	1	2
1024	т.д то	1	2
1025	никем не	2	2
1026	ли они	2	2
1027	ни к	1	2
1028	стоят и	1	2
1029	ни у	2	2
1030	сдвига или	1	2
1031	по данным	1	2
1032	не должны	2	2
1033	же есть	1	2
1034	в другое	2	2
1035	другом не	1	2
1036	похоже на	1	2
1037	его можно	2	2
1038	не указывает	1	2
1039	сам себя	1	2
1040	другой вид	1	2
1041	того типа	1	2
1042	грамматики и	1	2
1043	с процессом	1	2
1044	ко всему	2	2
1045	в будущем	1	2
1046	что от	1	2
1047	каждая из	3	2
1048	обстоит дело	1	2
1049	важно то	1	2
1050	есть как	2	2
1051	к известной	1	2
1052	и образуют	1	2
1053	других языках	1	2
1054	по окончании	1	2
1055	вступают в	1	2
1056	по всей	1	2
1057	которой можно	1	2
1058	на не	1	2
1059	зрения есть	1	2
1060	тем чтобы	5	2
1061	компромисс между	1	2
1062	как этот	1	2
1063	хотя это	1	2
1064	котором он	1	2
1065	течение приблизительно	1	1
1066	и множество	1	1
1067	за время	1	1
1068	сделан в	1	1
1069	котором они	1	1
1070	которые совершенно	1	1
1071	сферу влияния	1	1
1072	т.е к	1	1
1073	за исключением	1	1
1074	и люди	2	1
1075	в среде	2	1
1076	не самой	1	1
1077	что два	1	1
1078	различны и	1	1
1079	с которого	2	1
1080	они у	1	1
1081	сущности идея	1	1
1082	сам как	1	1
1083	к рассмотрению	1	1
1084	господствует в	1	1
1085	чтобы в	1	1
1086	людей а	1	1
1087	указывает в	1	1
1088	возрасту или	1	1
1089	в духовном	1	1
1090	с момента	1	1
1091	поставить эту	1	1
1092	обнаруживает никаких	1	1
1093	или ином	1	1
1094	был сделан	1	1
1095	по тому	2	1
1096	широком смысле	1	1
1097	полагают что	1	1
1098	образа или	1	1
1099	в среду	1	1
1100	верить но	1	1
1101	настолько чтобы	1	1
1102	трудно было	1	1
1103	что фактически	1	1
1104	эти проблемы	1	1
1105	по возможности	1	1
1106	и путь	1	1
1107	к своей	1	1
1108	двух или	1	1
1109	идти по	1	1
1110	себе две	1	1
1111	в строгом	1	1
1112	есть продукт	1	1
1113	людей и	2	1
1114	а между	1	1
1115	уже почти	1	1
1116	смешанным в	1	1
1117	существовать и	1	1
1118	объединены друг	1	1
1119	природы но	1	1
1120	бы часть	1	1
1121	любви к	1	1
1122	учению о	1	1
1123	свойства этого	1	1
1124	затем в	1	1
1125	когда человек	2	1
1126	которое так	1	1
1127	эти действия	2	1
1128	когда тот	1	1
1129	сдвиг в	1	1
1130	это отличие	1	1
1131	компромиссом в	1	1
1132	и горе	1	1
1133	и стать	1	1
1134	иные чем	1	1
1135	ними в	1	1
1136	произошло в	1	1
1137	крайней мере	5	1
1138	по ступеням	1	1
1139	жизни с	1	1
1140	есть один	1	1
1141	существуют у	1	1
1142	рисуется в	1	1
1143	нему в	1	1
1144	изменить в	1	1
1145	обо всем	1	1
1146	есть единственное	1	1
1147	законы природы	1	1
1148	принять в	1	1
1149	зрения а	1	1
1150	имеющие ничего	1	1
1151	а ведь	1	1
1152	однако этот	1	1
1153	друга а	1	1
1154	психологического и	1	1
1155	их расположение	1	1
1156	согласно этому	1	1
1157	этим и	1	1
1158	существо которое	1	1
1159	с одним	2	1
1160	или скрыто	1	1
1161	личности с	1	1
1162	их он	1	1
1163	вследствие того	1	1
1164	во главе	1	1
1165	развивалась и	1	1
1166	связь со	1	1
1167	исторической эволюции	1	1
1168	предстоит еще	1	1
1169	для этих	2	1
1170	и мир	2	1
1171	трех слов	1	1
1172	в наше	1	1
1173	с личным	1	1
1174	не отличаются	1	1
1175	показывает изучение	1	1
1176	характерны для	1	1
1177	явствует что	1	1
1178	черт в	1	1
1179	в количестве	1	1
1180	отдельные представители	1	1
1181	она была	1	1
1182	которого в	1	1
1183	или о	1	1
1184	них не	2	1
1185	же пути	1	1
1186	согласно учению	1	1
1187	повседневной жизни	1	1
1188	место чем	1	1
1189	которая у	1	1
1190	в какой-то	1	1
1191	прямом смысле	1	1
1192	образом он	1	1
1193	в какую-либо	1	1
1194	мире и	1	1
1195	утверждать что	2	1
1196	социальной жизни	1	1
1197	в определенный	1	1
1198	смотреть на	2	1
1199	и связанные	2	1
1200	на неудачу	1	1
1201	сменяют друг	1	1
1202	чем когда	1	1
1203	чтобы стать	1	1
1204	вспомнить что	1	1
1205	есть сама	1	1
1206	к сознанию	1	1
1207	то с	3	1
1208	на старый	1	1
1209	перед ними	1	1
1210	другого эти	1	1
1211	только еще	1	1
1212	так или	3	1
1213	к нашей	1	1
1214	от своего	1	1
1215	смысла и	1	1
1216	вызвало в	1	1
1217	притом в	1	1
1218	быть даже	2	1
1219	к разным	1	1
1220	это относится	1	1
1221	души это	1	1
1222	остается не	1	1
1223	ближайшем рассмотрении	1	1
1224	упрощенном виде	1	1
1225	отчасти и	1	1
1226	и постоянная	1	1
1227	всегда свидетельствует	1	1
1228	этому что	1	1
1229	причину этого	1	1
1230	ни с	1	1
1231	от всей	1	1
1232	нет в	1	1
1233	к связи	1	1
1234	существующего в	1	1
1235	отношении их	1	1
1236	же для	1	1
1237	в какое-то	1	1
1238	и ясно	1	1
1239	эти опасности	1	1
1240	с каким-нибудь	1	1
1241	взглядом всю	1	1
1242	них как	1	1
1243	поскольку с	1	1
1244	тех пор	2	1
1245	принципом и	1	1
1246	эти различия	1	1
1247	своей природы	1	1
1248	земного шара	1	1
1249	случае с	1	1
1250	этой грани	1	1
1251	и заставить	1	1
1252	силу этой	1	1
1253	виде с	1	1
1254	и превращается	1	1
1255	неизбежно должен	1	1
1256	в самую	1	1
1257	в глазах	2	1
1258	и раньше	1	1
1259	этот второй	1	1
1260	она естественно	1	1
1261	первоначально значение	1	1
1262	стать во	1	1
1263	то они	1	1
1264	и всякий	1	1
1265	нужные для	1	1
1266	тоже не	1	1
1267	своей основной	1	1
1268	он становится	1	1
1269	мы испытываем	1	1
1270	и ввести	1	1
1271	становятся все	1	1
1272	самой этой	2	1
1273	в широком	1	1
1274	этом следует	1	1
1275	у многих	1	1
1276	отношение которое	1	1
1277	самое происходит	1	1
1278	но дает	1	1
1279	уже очень	1	1
1280	этом не	1	1
1281	источник из	1	1
1282	и друг	1	1
1283	который как	1	1
1284	было в	1	1
1285	которые как	1	1
1286	за тем	1	1
1287	он один	2	1
1288	или через	1	1
1289	очень давно	1	1
1290	может только	1	1
1291	соединяется с	1	1
1292	стремление к	1	1
1293	в русском	2	1
1294	является лишь	1	1
1295	различия между	2	1
1296	ибо в	1	1
1297	этих элементов	1	1
