N	2gram	Ircho_Kome	slovoVRo
797	в это	2	1
798	речь идет	5	1
799	эта последняя	1	1
800	он по	1	1
801	всей своей	1	1
802	к другому	2	1
803	связанного с	1	1
804	на совершенно	1	1
805	по крайней	1	1
806	обращение к	1	1
807	на одном	1	1
808	действительности а	1	1
809	я говорю	2	1
810	своему герою	1	1
811	лишенный всякой	1	1
812	всякого рода	3	1
813	к диалогу	1	1
814	свое время	1	1
815	они так	1	1
816	каждый из	1	1
817	сам же	2	1
818	нет ничего	4	1
819	ли они	1	1
820	всего они	1	1
821	одного и	1	1
822	речей и	1	1
823	сам он	3	1
824	хотя может	1	1
825	и нуждается	1	1
826	чем же	2	1
827	их все	1	1
828	в диалог	1	1
829	в действительности	1	1
830	лиц не	1	1
831	что мы	4	1
832	ни одним	2	1
833	представим себе	1	1
834	законченные высказывания	1	1
835	из образов	1	1
836	ней нет	1	1
837	наше сопоставление	1	1
838	задний план	1	1
839	начиная от	2	1
840	всего этого	1	1
841	взаимного непонимания	1	1
842	и если	3	1
843	в нескольких	1	1
844	которых они	1	1
845	на друга	1	1
846	получают в	1	1
847	этой работы	1	1
848	чем они	3	1
849	это только	1	1
850	он к	1	1
851	быть не	1	1
852	он является	1	1
853	лицо в	1	1
854	он сумел	2	1
855	а может	1	1
856	в неловкое	1	1
857	человека от	1	1
858	в этот	1	1
859	жизни ситуациях	1	1
860	насколько мы	1	1
861	в середине	1	1
862	в образах	1	1
863	можем судить	2	1
864	чтобы придать	1	1
865	для нее	1	1
866	между двумя	2	1
867	себя не	1	1
868	наталкивается на	1	1
869	только один	2	1
870	чего не	1	1
871	из своего	5	1
872	увидим что	1	1
873	и два	1	1
874	таким путем	2	1
875	две линии	1	1
876	может служить	2	1
877	и ему	1	1
878	также в	2	1
879	глух к	1	1
880	о своем	1	1
881	людям и	1	1
882	и наиболее	1	1
883	для данного	1	1
884	на основании	3	1
885	ближе всего	1	1
886	дошедшим до	1	1
887	числе и	2	1
888	живущего в	1	1
889	определяется его	1	1
890	превращается в	1	1
891	времени и	2	1
892	она берет	1	1
893	случае за	1	1
894	не отдает	1	1
895	не знающий	1	1
896	друга и	2	1
897	к людям	1	1
898	всякий смысл	1	1
899	свою жизненную	1	1
900	то его	1	1
901	его отличие	1	1
902	ничего нет	1	1
903	заложенный в	1	1
904	знает что	2	1
905	используются здесь	1	1
906	выходят за	2	1
907	почти в	1	1
908	друг на	1	1
909	всех трех	2	1
910	имеем в	2	1
911	оказывается перед	2	1
912	как на	1	1
913	чужой голос	1	1
914	от последнего	1	1
915	может послужить	1	1
916	среди них	1	1
917	высказывание в	1	1
918	признания в	1	1
919	он так	4	1
920	затем в	1	1
921	для всей	2	1
922	сын и	1	1
923	она ни	1	1
924	ответа на	2	1
925	начиная с	1	1
926	весь в	1	1
927	как правило	1	1
928	в споре	1	1
929	в которые	2	1
930	сошелся с	1	1
931	которую она	1	1
932	в реальном	1	1
933	находится в	1	1
934	от современного	1	1
935	двух линий	1	1
936	для которого	1	1
937	как все	1	1
938	глубины и	1	1
939	на этот	6	1
940	борьба происходящая	1	1
941	не одно	2	1
942	быта в	1	1
943	который в	3	1
944	можем сказать	1	1
945	вести себя	1	1
946	но если	3	1
947	он сам	1	1
948	для этих	1	1
949	от них	2	1
950	из участников	1	1
951	в противном	1	1
952	его роль	1	1
953	способным на	1	1
954	человеку и	1	1
955	что даже	1	1
956	ряд моментов	1	1
957	сама она	2	1
958	с девушкой	1	1
959	и после	2	1
960	на поиски	1	1
961	эта же	1	1
962	мужа и	1	1
963	этими словами	1	1
964	входящих в	1	1
965	он отчетливо	1	1
966	его образа	1	1
967	где все	1	1
968	мы еще	1	1
969	в самой	1	1
970	который они	1	1
971	особый характер	1	1
972	крайней мере	1	1
973	характер ее	1	1
974	но сама	1	1
975	тот же	11	1
976	мог бы	1	1
977	к окружающему	1	1
978	и средства	1	1
979	его можно	1	1
980	это новое	1	1
981	отходит в	1	1
982	строится на	2	1
983	его персонажей	1	1
984	вовлеченных в	1	1
985	сторон в	1	1
986	принимая его	1	1
987	и шире	1	1
988	не зная	5	1
989	мнению не	1	1
990	он знает	4	1
991	находить и	1	1
992	том чтобы	4	1
993	том числе	2	1
994	и столь	1	1
995	ничем не	4	1
996	как две	1	1
997	с какими	1	1
998	мир в	1	1
999	речь с	1	1
1000	языках для	1	1
1001	менее в	2	1
1002	нет ни	2	1
1003	различие между	1	1
1004	здесь нет	4	1
1005	котором и	1	1
1006	фон для	1	1
1007	жанрах оно	1	1
1008	и кончая	1	1
1009	собой в	1	1
1010	и вот	3	1
1011	в состоянии	1	1
1012	для всякого	1	1
1013	получает в	1	1
1014	мы имеем	4	1
1015	создается образ	1	1
1016	идет о	3	1
1017	дальнейшим развитием	1	1
1018	прийти к	1	1
1019	ним в	2	1
1020	и основным	1	1
1021	признать что	5	1
1022	обвинение в	1	1
1023	бы на	2	1
1024	обычно не	1	1
1025	о творчестве	1	1
1026	речи так	1	1
1027	он и	5	1
1028	не оказывать	1	1
1029	себя самого	1	1
1030	что при	1	1
1031	его аудитории	1	1
1032	ему только	1	1
1033	аналогии с	2	1
1034	этих слов	2	1
1035	был в	1	1
1036	лиц и	1	1
1037	и прямое	1	1
1038	для своего	1	1
1039	то мы	2	1
1040	эти две	1	1
1041	в изменившемся	1	1
1042	же не	3	1
1043	иначе обстоит	3	1
1044	не от	1	1
1045	участие в	1	1
1046	не допускает	1	1
1047	обреченный на	1	1
1048	право говорить	1	1
1049	в русском	1	1
1050	что между	2	1
1051	все равно	3	1
1052	мы находим	1	1
1053	не принимает	1	1
1054	только он	1	1
1055	в конечном	2	1
1056	того в	3	1
1057	говорят и	1	1
1058	а к	1	1
1059	ко второму	1	1
1060	и притом	1	1
1061	дела и	1	1
1062	не о	3	1
1063	и некоторые	1	1
1064	еще хуже	1	1
1065	что к	4	1
1066	на счет	1	1
1067	прежде чем	4	1
1068	перед необходимостью	1	1
1069	что его	10	1
1070	не выражает	1	1
1071	служит совершенно	1	1
1072	ему свое	1	1
1073	действительному или	1	1
1074	полемики с	1	1
1075	интересующие нас	2	1
1076	места в	1	1
1077	как впрочем	2	1
1078	и строится	1	1
1079	исходят из	1	1
1080	из уст	2	1
1081	когда все	1	1
1082	совсем иное	1	1
1083	он говорит	3	1
1084	затем к	1	1
1085	на тему	1	1
1086	которых должен	1	1
1087	впрочем не	2	1
1088	как игра	1	1
1089	и утратил	1	1
1090	с той	1	1
1091	с жизнью	1	1
1092	в изображении	3	1
1093	к самому	1	1
1094	подобно тому	1	1
1095	нам в	1	1
1096	и того	1	1
1097	себя среди	1	1
1098	могла быть	1	1
1099	приближаться к	1	1
1100	говорят о	1	1
1101	в мире	2	1
1102	одном из	1	1
1103	понимающих друг	1	1
1104	стремление к	1	1
1105	почти во	1	1
1106	для изображения	1	1
1107	в ту	2	1
1108	противном случае	1	1
1109	к концу	3	1
1110	как ее	2	1
1111	в еще	1	1
1112	и повсюду	1	1
1113	вернемся к	1	1
1114	один и	3	1
1115	должно было	3	1
1116	его жизни	2	1
1117	как не	2	1
1118	больше всего	4	1
1119	и идеологических	1	1
1120	связанный с	1	1
1121	день в	1	1
1122	в ином	1	1
1123	себе и	1	1
1124	других не	1	1
1125	сказать несколько	1	1
1126	здесь правда	1	1
1127	много и	1	1
1128	раз в	3	1
1129	в уже	2	1
1130	и таким	1	1
1131	признание и	1	1
1132	чем раньше	1	1
1133	под влиянием	2	1
1134	мы к	1	1
1135	бы в	5	1
1136	войны и	1	1
1137	опять же	6	1
1138	остановимся здесь	1	1
1139	впечатление от	1	1
1140	вообще очень	1	1
1141	сказать и	1	1
1142	но его	2	1
1143	который из	2	1
1144	чувствует себя	3	1
1145	городов и	2	1
1146	ко всему	1	1
1147	себе самом	1	1
1148	конечно это	1	1
1149	реагирует на	1	1
1150	и снова	2	1
1151	апеллирует к	1	1
1152	которого и	2	1
1153	слов или	1	1
1154	в разной	1	1
1155	оба эти	1	1
1156	жизнь и	1	1
1157	и далее	1	1
1158	тем более	9	1
1159	по которому	1	1
1160	рассказчик и	1	1
1161	он ни	1	1
1162	которое со	1	1
1163	его тем	1	1
1164	не понимающего	1	1
1165	на задний	1	1
1166	граничащего с	1	1
1167	достаточно назвать	1	1
1168	они становятся	1	1
1169	ко всем	1	1
1170	для ее	1	1
1171	все остальные	2	1
1172	чувствовал ли	1	1
1173	другом и	1	1
1174	именно потому	2	1
1175	сюжета и	1	1
1176	как-то устроить	1	1
1177	определяет все	1	1
1178	не дает	5	1
1179	в последних	1	1
1180	сам рассказчик	1	1
1181	тому как	1	1
1182	к новым	1	1
1183	мы опять	1	1
1184	его речь	1	1
1185	стоит и	1	1
1186	п не	2	1
1187	иное чем	1	1
1188	мы должны	1	1
1189	творчестве так	1	1
1190	не входит	1	1
1191	на свой	1	1
1192	когда он	5	1
1193	не находит	2	1
1194	двусмысленности и	1	1
1195	если же	2	1
1196	за ними	1	1
1197	свою жизнь	1	1
1198	себе на	1	1
1199	но даже	1	1
1200	в изучении	1	1
1201	тех же	3	1
1202	и является	1	1
1203	риме в	2	1
1204	и определяет	1	1
1205	который тоже	1	1
1206	и тот	6	1
1207	еще в	1	1
1208	ты говоришь	1	1
1209	даже не	5	1
1210	тем самым	1	1
1211	из видов	1	1
1212	этого образа	1	1
1213	человека с	2	1
1214	основных линий	1	1
1215	и верность	1	1
1216	из общего	1	1
1217	у нее	2	1
1218	должны были	2	1
1219	то ни	4	1
1220	быту и	2	1
1221	какой мере	2	1
1222	могла бы	1	1
1223	примеры такого	1	1
1224	на это	3	1
1225	как из	3	1
1226	иначе в	1	1
1227	нельзя не	1	1
1228	найдем в	3	1
1229	восприятие образа	1	1
1230	жил в	1	1
1231	живет на	1	1
1232	и никогда	1	1
1233	фоне которых	1	1
1234	из признания	1	1
1235	над его	2	1
1236	в театре	2	1
1237	бы он	3	1
1238	человеком как	1	1
1239	этом и	1	1
1240	дни в	1	1
1241	как за	1	1
1242	это ощущение	1	1
1243	в первой	3	1
1244	далека от	1	1
1245	акт от	1	1
1246	этот рассказ	1	1
1247	подходе к	1	1
1248	происходит в	1	1
1249	же слова	1	1
1250	каком направлении	1	1
1251	мы слышим	1	1
1252	на двух	1	1
1253	и игры	1	1
1254	его к	1	1
1255	их на	1	1
1256	в эти	1	1
1257	человек не	1	1
1258	отнюдь не	5	1
1259	последние десятилетия	2	1
1260	все художественные	1	1
1261	которым он	2	1
1262	речи о	4	1
1263	здесь же	1	1
1264	ни был	2	1
1265	положенной в	1	1
1266	таким же	2	1
1267	далеких от	1	1
1268	именно таким	2	1
1269	чтобы не	3	1
1270	именно это	1	1
1271	уходит в	1	1
1272	которой мы	2	1
1273	и совершенно	1	1
1274	каждого из	3	1
1275	в лице	1	1
1276	на слова	1	1
1277	его современников	1	1
1278	пути к	2	1
1279	за счет	1	1
1280	является конечно	2	1
1281	образов и	1	1
1282	в каком	1	1
1283	нечто совсем	1	1
1284	следовательно не	1	1
1285	и ничего	1	1
1286	в ситуациях	2	1
